time,open,high,low,close
1744909200,18333.3,18405.1,18208.9,18301.2
1745186400,18208.9,18260.3,18130.7,18164
1745200800,18164.2,18183.8,18068.8,18126.4
1745215200,18126.7,18137.3,18016.3,18053.1
1745229600,18052.6,18094.2,17875.6,17875.6
1745244000,17874.4,17878.2,17584.1,17593.3
1745258400,17594.9,17832.6,17581.8,17793.6
1745269200,17808,17903.9,17747.9,17879.5
1745283600,17879.3,17950.8,17834.7,17871.8
1745298000,17871.6,18056.3,17858,17999.3
1745312400,17999.2,18025.5,17930.2,18024.5
1745326800,18023.5,18398.6,17986.5,18335.8
1745341200,18336.4,18378.3,18097.8,18243.9
1745355600,18243.8,18688.6,18243.8,18589.2
1745370000,18589.1,18620.2,18508.8,18607.8
1745384400,18608,18742.4,18565.7,18714.7
1745398800,18714.9,18855.8,18699.9,18850.4
1745413200,18850.5,19049.4,18631.7,18800.3
1745427600,18798.1,18849.2,18614.2,18733.8
1745442000,18724.3,18762,18627.2,18727
1745456400,18730,18736.2,18599.6,18650.8
1745470800,18651.2,18668.7,18482.4,18516.9
1745485200,18517.7,18750.4,18517.7,18738.9
1745499600,18739.1,19163.9,18711.3,19148.6
1745514000,19148.2,19295.1,19090.2,19234.8
1745528400,19233.2,19353.9,19233.2,19348.3
1745542800,19348.5,19387.5,19256,19299
1745557200,19299.6,19365.2,19264.7,19294.1
1745571600,19293.8,19301.7,19109.1,19136.3
1745586000,19136.2,19359.6,19107.3,19358
1745600400,19358.1,19482.5,19269.6,19448.4
1745791200,19392.8,19409.2,19289.7,19326.4
1745805600,19326.2,19347.7,19292.7,19313.4
1745820000,19314.2,19436.3,19314.2,19411.9
1745834400,19412.3,19519.3,19349.8,19359.8
1745848800,19360.7,19435.7,19154.8,19268
1745863200,19267.8,19471.8,19253,19374.8
1745874000,19369.7,19456.3,19351.9,19449.7
1745888400,19449.4,19526.6,19437.8,19448.9
1745902800,19448.7,19516.3,19422.2,19477.3
1745917200,19477.4,19484.4,19341.7,19345.3
1745931600,19346.1,19513.8,19275.4,19391.7
1745946000,19392.5,19583.6,19382,19507.4
1745960400,19491,19508,19416.8,19428.4
1745974800,19427,19441.5,19382.3,19416.4
1745989200,19416.5,19519.7,19402.4,19472.3
1746003600,19472.2,19511.3,19154.5,19182.7
1746018000,19184.2,19371,19002.4,19335.3
1746032400,19334.6,19775.1,19236.2,19740.8
1746046800,19732.8,19853.7,19714.7,19845.8
1746061200,19845.9,19866.4,19806.9,19840.4
1746075600,19841.1,19886.3,19800.8,19882.9
1746090000,19883.2,19934.1,19848.8,19852.9
1746104400,19853.8,20025.3,19767,19844.2
1746118800,19843.4,19949.1,19656.5,19692.3
1746133200,19690.1,19874.9,19656.5,19849.4
1746147600,19848.1,19908.9,19813.5,19891.5
1746162000,19891.8,19894.9,19774.3,19776.9
