time,open,high,low,close
1531198800,111.162,111.204,111.026,111.146
1531213200,111.146,111.354,111.144,111.208
1531227600,111.208,111.314,111.176,111.273
1531242000,111.273,111.326,110.954,110.996
1531256400,110.996,111.022,110.798,110.845
1531270800,110.845,111.145,110.768,111.026
1531285200,111.026,111.162,110.953,111.162
1531299600,111.162,111.308,110.974,111.128
1531314000,111.128,111.953,111.124,111.894
1531328400,111.894,112.174,111.871,112.008
1531342800,112.008,112.174,111.918,112.137
1531357200,112.137,112.382,112.069,112.194
1531371600,112.194,112.422,112.17,112.374
1531386000,112.374,112.627,112.374,112.488
1531400400,112.488,112.546,112.365,112.443
1531414800,112.443,112.547,112.416,112.527
1531429200,112.527,112.77,112.479,112.686
1531443600,112.686,112.713,112.577,112.669
1531458000,112.669,112.802,112.544,112.724
1531472400,112.724,112.752,112.42,112.51
1531486800,112.51,112.564,112.336,112.44
1531501200,112.44,112.469,112.276,112.364
1531688400,112.364,112.519,112.212,112.48
1531702800,112.48,112.564,112.452,112.476
1531717200,112.476,112.53,112.338,112.474
1531731600,112.474,112.476,112.274,112.352
1531746000,112.352,112.438,112.228,112.333
1531760400,112.333,112.346,112.244,112.287
1531774800,112.287,112.462,112.236,112.422
1531789200,112.422,112.573,112.328,112.386
1531803600,112.386,112.441,112.222,112.348
1531818000,112.348,112.669,112.3,112.656
1531832400,112.656,112.916,112.615,112.875
1531846800,112.875,112.926,112.8,112.878
1531861200,112.878,113.078,112.855,112.978
1531875600,112.978,113.018,112.88,113.004
1531890000,113.004,113.138,112.98,113.032
1531904400,113.032,113.038,112.712,112.819
1531918800,112.819,112.88,112.716,112.804
1531933200,112.804,112.902,112.764,112.838
1531947600,112.838,112.896,112.672,112.7
1531962000,112.7,112.805,112.654,112.732
1531976400,112.732,113.049,112.731,112.937
1531990800,112.937,113.178,112.932,113.086
1532005200,113.086,113.094,112.79,112.858
1532019600,112.858,112.859,112.056,112.468
1532034000,112.468,112.603,112.349,112.529
1532048400,112.529,112.624,112.208,112.219
1532062800,112.219,112.505,112.219,112.446
1532077200,112.446,112.483,111.752,111.77
1532091600,111.77,111.918,111.569,111.688
1532106000,111.688,111.702,111.388,111.434
1532293200,111.434,111.51,110.852,110.935
1532307600,110.935,111.173,110.752,110.939
1532322000,110.939,111.14,110.897,111.102
1532336400,111.102,111.272,111.059,111.268
1532350800,111.268,111.5,111.24,111.432
1532365200,111.432,111.544,111.326,111.344
1532379600,111.344,111.514,111.226,111.231
1532394000,111.231,111.362,111.06,111.343
1532408400,111.343,111.454,111.14,111.242
1532422800,111.242,111.242,111.014,111.173
1532437200,111.173,111.336,110.962,111.284
1532451600,111.284,111.288,111.132,111.202
1532466000,111.202,111.341,111.152,111.296
1532480400,111.296,111.385,111.198,111.284
1532494800,111.284,111.312,111.129,111.206
1532509200,111.206,111.212,110.987,111.058
1532523600,111.058,111.118,110.814,110.98
1532538000,110.98,111.086,110.661,110.971
1532552400,110.971,111.048,110.71,110.752
1532566800,110.752,110.884,110.74,110.799
1532581200,110.799,110.808,110.588,110.718
1532595600,110.718,110.98,110.716,110.98
1532610000,110.98,111.213,110.936,111.096
1532624400,111.096,111.25,111.085,111.234
1532638800,111.234,111.248,111.099,111.13
1532653200,111.13,111.132,110.918,111.016
1532667600,111.016,111.202,110.94,111.192
1532682000,111.192,111.254,110.956,110.984
1532696400,110.984,111.058,110.842,110.846
1532710800,110.846,111.031,110.798,111.031
1532898000,111.031,111.06,110.891,111.022
1532912400,111.022,111.166,111.006,111.082
1532926800,111.082,111.147,111.018,111.076
1532941200,111.076,111.13,111.024,111.058
1532955600,111.058,111.084,110.922,110.942
1532970000,110.942,111.095,110.924,111.072
1532984400,111.072,111.108,110.906,110.954
1532998800,110.954,111.438,110.748,111.046
1533013200,111.046,111.562,111.04,111.54
1533027600,111.54,111.593,111.411,111.513
1533042000,111.513,111.96,111.5,111.799
1533056400,111.799,111.887,111.715,111.872
1533070800,111.872,111.9,111.704,111.822
1533085200,111.822,111.986,111.74,111.981
1533099600,111.981,112.153,111.906,112.004
1533114000,112.004,112.036,111.804,111.928
1533128400,111.928,112.011,111.636,111.675
1533142800,111.675,111.749,111.39,111.72
1533157200,111.72,111.732,111.598,111.695
1533171600,111.695,111.716,111.52,111.596
1533186000,111.596,111.738,111.538,111.564
1533200400,111.564,111.594,111.32,111.396
1533214800,111.396,111.649,111.338,111.624
1533229200,111.624,111.722,111.596,111.658
1533243600,111.658,111.784,111.616,111.726
1533258000,111.726,111.75,111.631,111.688
1533272400,111.688,111.869,111.644,111.712
1533286800,111.712,111.738,111.372,111.456
1533301200,111.456,111.456,111.101,111.23
1533315600,111.23,111.288,111.199,111.253
