trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
26,34.61538461538461,-3.9464115892195353,0.7714797308388983,9.660958325297946,6,6,2.5,3.0,1.5
26,26.923076923076923,-5.446411589219548,0.7180687167177304,9.16095832529794,6,6,2.5,3.0,2.0
11,45.45454545454545,1.3123742857602745,1.2150074310126229,5.074620155167478,6,6,2.5,3.5,1.5
11,36.36363636363637,0.8123742857602787,1.114046905684785,5.074620155167478,6,6,2.5,3.5,2.0
87,36.7816091954023,-8.499516905195337,0.8478994427643108,14.423550884526271,6,6,3.0,2.0,1.5
85,32.94117647058823,-6.070907832745659,0.8952025468079436,13.99494181207659,6,6,3.0,2.0,2.0
43,30.23255813953488,-11.235310728734005,0.6314434565846988,13.68968505687829,6,6,3.0,2.5,1.5
43,25.581395348837212,-10.735310728734001,0.6700222689037548,12.708988956117821,6,6,3.0,2.5,2.0
27,37.03703703703704,-2.4492063430620585,0.8581766548941473,9.660958325297946,6,6,3.0,3.0,1.5
27,29.629629629629626,-3.4492063430620714,0.8214532349098168,9.16095832529794,6,6,3.0,3.0,2.0
11,45.45454545454545,1.3123742857602745,1.2150074310126229,5.074620155167478,6,6,3.0,3.5,1.5
11,36.36363636363637,0.8123742857602787,1.114046905684785,5.074620155167478,6,6,3.0,3.5,2.0
91,38.46153846153847,-5.323338864404396,0.9049572816708088,11.882686380943166,6,9,2.0,2.0,1.5
90,33.33333333333333,-3.947893418977059,0.9343576237663114,11.382686380943152,6,9,2.0,2.0,2.0
58,39.6551724137931,-1.615444175051443,0.9546559223467899,6.768179402197825,6,9,2.0,2.5,1.5
58,32.758620689655174,-3.758864714279378,0.9054579078939191,8.164810748989355,6,9,2.0,2.5,2.0
46,36.95652173913043,-4.419322226488314,0.8503605508007746,9.670704748707786,6,9,2.0,3.0,1.5
46,28.26086956521739,-9.562742765716239,0.7159476071169578,11.502149257446279,6,9,2.0,3.0,2.0
25,40.0,-0.5131633839007181,0.966380019189818,7.149787740955039,6,9,2.0,3.5,1.5
25,28.000000000000004,-6.156583923128636,0.6647913252797918,8.17969977740731,6,9,2.0,3.5,2.0
125,34.4,-19.75144994001946,0.7600606495305372,26.503918242784806,6,9,2.5,2.0,1.5
121,28.92561983471074,-22.27406284646221,0.7423194260608447,27.196164009367635,6,9,2.5,2.0,2.0
78,34.61538461538461,-11.850782964300903,0.7711995130467432,18.43668769206871,6,9,2.5,2.5,1.5
77,28.57142857142857,-13.964291467076555,0.750267264658295,17.712627093302267,6,9,2.5,2.5,2.0
59,35.59322033898305,-7.564745500872606,0.8040837352135851,16.76239640641124,6,9,2.5,3.0,1.5
58,27.586206896551722,-12.678254003648249,0.7033203032419473,18.262396406411227,6,9,2.5,3.0,2.0
32,43.75,2.3964096576775784,1.1310398049010655,8.63708564879418,6,9,2.5,3.5,1.5
31,32.25806451612903,-3.217098845098058,0.8495263650335425,11.137085648794173,6,9,2.5,3.5,2.0
134,35.07462686567165,-18.86400237803428,0.7840994086672333,27.09925474386475,6,9,3.0,2.0,1.5
130,30.0,-20.050812635287603,0.7808550008915695,26.95569786125815,6,9,3.0,2.0,2.0
83,34.93975903614458,-11.897634431685223,0.7829774465997351,18.960975554530222,6,9,3.0,2.5,1.5
82,29.268292682926827,-13.011142934460876,0.7792618355910681,19.70402723308055,6,9,3.0,2.5,2.0
62,37.096774193548384,-5.593827596936741,0.8588173371231184,16.274262565540504,6,9,3.0,3.0,1.5
61,29.508196721311474,-9.707336099712384,0.778081927170165,17.27426256554049,6,9,3.0,3.0,2.0
32,43.75,2.3964096576775784,1.1310398049010655,8.63708564879418,6,9,3.0,3.5,1.5
31,32.25806451612903,-3.217098845098058,0.8495263650335425,11.137085648794173,6,9,3.0,3.5,2.0
133,36.84210526315789,-13.067456410305269,0.8453545749059466,21.77774046498272,6,12,2.0,2.0,1.5
