symbol,timeframe,signal_time,variant,entry_mode,direction,grade,risk_weight,score,reasons,upper_context,trigger_level,a_level,b_level,trendline,trendline_slope_atr,retrace,wave1_bars,adjust_bars,stop,target_half,signal_body_ratio,pivots,entry_time,entry,target,planned_rr,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,weighted_r_after_cost,sample
USDJPY,M5,2024-03-15 19:45:00,v1_mechanical,B_confirmed,long,half,0.5,6.0,"B抜け,浅い戻し,右肩維持,実体ブレイク,EMA100順,上位足1順","H1順,H4中立",149.079,149.097,149.079,148.998,-0.17948717948713191,0.47592067988669196,21,25,148.9909142857143,149.1715,0.6829268292676671,761501-761522-761531-761540-761547-761550,2024-03-15 19:50:00,149.081,149.1715,1.0045987947990738,2024-03-15 20:55:00,148.9909142857143,SL,13,0.09008571428569212,-1.0,-1.11100539169038,-0.55550269584519,IS_2014_2024
USDJPY,M15,2024-05-02 11:15:00,v1_mechanical,B_confirmed,short,normal,1.0,10.5,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足1順","H1順,H4中立",155.021,155.163,155.021,156.3072105263158,0.3843317506818877,0.5378644850010479,11,45,155.58277142857142,153.1695,0.6720257234727253,257067-257078-257097-257116-257123-257127,2024-05-02 11:30:00,154.926,153.1695,2.6744464262408885,2024-05-02 18:30:00,153.1695,TP_half,28,0.6567714285714317,2.6744464262408885,2.659220428938079,2.659220428938079,IS_2014_2024
USDJPY,M15,2024-05-02 11:15:00,v2_context,B_confirmed,short,normal,1.0,9.7,"A抜け,B抜け,半値+横軸,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足1順","H1順,H4中立",155.021,155.163,155.021,156.3072105263158,0.3843317506818877,0.5378644850010479,11,45,155.58277142857142,153.1695,0.6720257234727253,257067-257078-257097-257116-257123-257127,2024-05-02 11:30:00,154.926,153.1695,2.6744464262408885,2024-05-02 18:30:00,153.1695,TP_half,28,0.6567714285714317,2.6744464262408885,2.659220428938079,2.659220428938079,IS_2014_2024
USDJPY,M15,2024-05-02 11:15:00,v2_relaxed,B_confirmed,short,normal,1.0,9.7,"A抜け,B抜け,半値+横軸,右肩維持,実体ブレイク,EMA100順,右側の波更新,上位足1順","H1順,H4中立",155.021,155.163,155.021,156.3072105263158,0.3843317506818877,0.5378644850010479,11,45,155.58277142857142,153.1695,0.6720257234727253,257067-257078-257097-257116-257123-257127,2024-05-02 11:30:00,154.926,153.1695,2.6744464262408885,2024-05-02 18:30:00,153.1695,TP_half,28,0.6567714285714317,2.6744464262408885,2.659220428938079,2.659220428938079,IS_2014_2024
USDJPY,M5,2024-05-17 20:55:00,v1_mechanical,B_confirmed,short,half,0.5,6.0,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,上位足2逆","H1逆,H4逆",155.619,155.608,155.619,155.82131818181819,0.23929924242419837,0.6656716417910541,42,47,155.69985714285716,155.358,0.693333333333207,774429-774471-774504-774515-774518-774526,2024-05-19 21:00:00,155.534,155.358,1.061154177433042,2024-05-19 22:30:00,155.69985714285716,SL,18,0.16585714285716335,-1.0,-1.0602928509904632,-0.5301464254952316,IS_2014_2024
USDJPY,M5,2024-05-23 20:30:00,v1_mechanical,B_confirmed,long,normal,1.0,7.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",156.935,157.071,156.935,156.8656666666667,-0.18300653594768035,0.5138662316476312,39,35,156.8209,157.1325,0.9166666666674561,775590-775629-775635-775644-775664-775676,2024-05-23 20:35:00,156.935,157.1325,1.7309377738823635,2024-05-24 00:35:00,157.1325,TP_half,48,0.11410000000000764,1.7309377738823635,1.6432953549516867,1.6432953549516867,IS_2014_2024
USDJPY,M5,2024-07-02 20:55:00,v1_mechanical,B_confirmed,short,half,0.5,6.0,"A抜け,B抜け,半値以上,右肩維持,右側の波更新,上位足2逆","H1逆,H4逆",161.418,161.454,161.418,161.56888888888892,0.14005959982969896,0.5450236966825114,38,64,161.50097142857143,161.28500000000003,0.14084507042241118,783596-783634-783640-783688-783698-783710,2024-07-02 21:00:00,161.411,161.28500000000003,1.4004445855824235,2024-07-02 23:20:00,161.50097142857143,SL,28,0.08997142857143103,-1.0,-1.1111463956810645,-0.5555731978405323,IS_2014_2024
USDJPY,M5,2024-07-19 11:35:00,v1_mechanical,B_confirmed,short,normal,1.0,8.0,"B抜け,半値以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",157.421,157.145,157.421,157.36026923076926,0.13837959643552963,0.6835164835165015,14,40,157.58472857142857,157.11900000000003,0.5921052631577816,787284-787298-787305-787324-787338-787344,2024-07-19 11:40:00,157.417,157.11900000000003,1.7766800102204638,2024-07-19 12:05:00,157.58472857142857,SL,5,0.16772857142856878,-1.0,-1.0596201345711076,-1.0596201345711076,IS_2014_2024
USDJPY,M5,2024-07-19 11:35:00,v2_context,B_confirmed,short,half,0.5,8.5,"B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",157.421,157.145,157.421,157.36026923076926,0.13837959643552963,0.6835164835165015,14,40,157.58472857142857,157.11900000000003,0.5921052631577816,787284-787298-787305-787324-787338-787344,2024-07-19 11:40:00,157.417,157.11900000000003,1.7766800102204638,2024-07-19 12:05:00,157.58472857142857,SL,5,0.16772857142856878,-1.0,-1.0596201345711076,-0.5298100672855538,IS_2014_2024
USDJPY,M5,2024-07-19 11:35:00,v2_relaxed,B_confirmed,short,normal,1.0,8.5,"B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",157.421,157.145,157.421,157.36026923076926,0.13837959643552963,0.6835164835165015,14,40,157.58472857142857,157.11900000000003,0.5921052631577816,787284-787298-787305-787324-787338-787344,2024-07-19 11:40:00,157.417,157.11900000000003,1.7766800102204638,2024-07-19 12:05:00,157.58472857142857,SL,5,0.16772857142856878,-1.0,-1.0596201345711076,-1.0596201345711076,IS_2014_2024
USDJPY,M5,2024-07-28 21:00:00,v1_mechanical,B_confirmed,short,normal,1.0,10.0,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",153.674,153.673,153.674,154.11462162162164,0.30411720131346975,0.6794871794871744,8,49,153.83364285714285,153.397,0.5555555555550292,788823-788831-788845-788868-788880-788882,2024-07-28 21:05:00,153.639,153.397,1.2433027522937932,2024-07-28 22:05:00,153.83364285714285,SL,12,0.19464285714283847,-1.0,-1.051376146788949,-1.051376146788949,IS_2014_2024
USDJPY,M5,2024-07-28 21:00:00,v2_context,B_confirmed,short,normal,1.0,10.5,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",153.674,153.673,153.674,154.11462162162164,0.30411720131346975,0.6794871794871744,8,49,153.83364285714285,153.397,0.5555555555550292,788823-788831-788845-788868-788880-788882,2024-07-28 21:05:00,153.639,153.397,1.2433027522937932,2024-07-28 22:05:00,153.83364285714285,SL,12,0.19464285714283847,-1.0,-1.051376146788949,-1.051376146788949,IS_2014_2024
USDJPY,M5,2024-07-28 21:00:00,v2_relaxed,B_confirmed,short,normal,1.0,10.5,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,上位足2順","H1順,H4順",153.674,153.673,153.674,154.11462162162164,0.30411720131346975,0.6794871794871744,8,49,153.83364285714285,153.397,0.5555555555550292,788823-788831-788845-788868-788880-788882,2024-07-28 21:05:00,153.639,153.397,1.2433027522937932,2024-07-28 22:05:00,153.83364285714285,SL,12,0.19464285714283847,-1.0,-1.051376146788949,-1.051376146788949,IS_2014_2024
USDJPY,M15,2024-08-13 10:15:00,v1_mechanical,B_confirmed,short,half,0.5,5.0,"B抜け,半値以上,実体ブレイク,上位足1順,上位足1逆","H1逆,H4順",147.666,147.228,147.666,148.23280000000008,0.24892412231033195,0.7882262996941813,41,28,147.97022857142855,147.291,0.7419354838710269,264045-264086-264092-264096-264114-264120,2024-08-13 10:30:00,147.637,147.291,1.0383263311327224,2024-08-13 12:30:00,147.291,TP_half,8,0.333228571428549,1.0383263311327224,1.0083168995971223,0.5041584497985612,IS_2014_2024
USDJPY,M5,2024-09-03 19:10:00,v1_mechanical,B_confirmed,short,normal,1.0,7.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1中立,H4順",145.77,145.71,145.77,146.45435714285716,0.45883233532935613,0.680403700588732,20,48,145.91554285714287,145.31150000000002,0.5820895522385527,796576-796596-796621-796624-796644-796647,2024-09-03 19:15:00,145.733,145.31150000000002,2.3090467991859183,2024-09-03 22:35:00,145.31150000000002,TP_half,40,0.1825428571428631,2.3090467991859183,2.2542651432147696,2.2542651432147696,IS_2014_2024
USDJPY,M5,2024-09-03 19:10:00,v2_context,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1中立,H4順",145.77,145.71,145.77,146.45435714285716,0.45883233532935613,0.680403700588732,20,48,145.91554285714287,145.31150000000002,0.5820895522385527,796576-796596-796621-796624-796644-796647,2024-09-03 19:15:00,145.733,145.31150000000002,2.3090467991859183,2024-09-03 22:35:00,145.31150000000002,TP_half,40,0.1825428571428631,2.3090467991859183,2.2542651432147696,1.1271325716073848,IS_2014_2024
USDJPY,M5,2024-09-03 19:10:00,v2_relaxed,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1中立,H4順",145.77,145.71,145.77,146.45435714285716,0.45883233532935613,0.680403700588732,20,48,145.91554285714287,145.31150000000002,0.5820895522385527,796576-796596-796621-796624-796644-796647,2024-09-03 19:15:00,145.733,145.31150000000002,2.3090467991859183,2024-09-03 22:35:00,145.31150000000002,TP_half,40,0.1825428571428631,2.3090467991859183,2.2542651432147696,1.1271325716073848,IS_2014_2024
USDJPY,M30,2024-09-20 06:30:00,v1_mechanical,B_confirmed,long,normal,1.0,7.5,"B抜け,半値以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1順,H4中立",142.923,143.766,142.923,143.4951304347826,-0.020524308787072128,0.696324951644105,7,39,142.4285857142857,143.53799999999998,0.8039816232771838,133346-133353-133364-133376-133392-133397,2024-09-20 07:00:00,142.98,143.53799999999998,1.0119433145936265,2024-09-20 07:30:00,143.53799999999998,TP_half,1,0.5514142857142872,1.0119433145936265,0.9938081297442946,0.9938081297442946,IS_2014_2024
USDJPY,M30,2024-09-20 06:30:00,v2_context,B_confirmed,long,half,0.5,8.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1順,H4中立",142.923,143.766,142.923,143.4951304347826,-0.020524308787072128,0.696324951644105,7,39,142.4285857142857,143.53799999999998,0.8039816232771838,133346-133353-133364-133376-133392-133397,2024-09-20 07:00:00,142.98,143.53799999999998,1.0119433145936265,2024-09-20 07:30:00,143.53799999999998,TP_half,1,0.5514142857142872,1.0119433145936265,0.9938081297442946,0.4969040648721473,IS_2014_2024
USDJPY,M30,2024-09-20 06:30:00,v2_relaxed,B_confirmed,long,half,0.5,8.0,"B抜け,61.8%以上,右肩維持,実体ブレイク,EMA100順,上位足1順","H1順,H4中立",142.923,143.766,142.923,143.4951304347826,-0.020524308787072128,0.696324951644105,7,39,142.4285857142857,143.53799999999998,0.8039816232771838,133346-133353-133364-133376-133392-133397,2024-09-20 07:00:00,142.98,143.53799999999998,1.0119433145936265,2024-09-20 07:30:00,143.53799999999998,TP_half,1,0.5514142857142872,1.0119433145936265,0.9938081297442946,0.4969040648721473,IS_2014_2024
USDJPY,M5,2024-10-01 23:15:00,v1_mechanical,B_confirmed,long,half,0.5,6.0,"B抜け,浅い戻し,右肩維持,EMA100順,上位足2順","H1順,H4順",143.621,143.919,143.621,143.92287096774197,0.0014112903225874766,0.4409282700421973,18,56,143.48985714285715,143.973,0.16129032258054166,802354-802372-802382-802403-802428-802448,2024-10-01 23:20:00,143.63,143.973,2.4475025484202617,2024-10-02 02:30:00,143.973,TP_half,38,0.14014285714284824,2.4475025484202617,2.376146788991168,1.188073394495584,IS_2014_2024
USDJPY,M5,2024-11-25 23:40:00,v1_mechanical,B_confirmed,long,normal,1.0,7.5,"A抜け,B抜け,浅い戻し,右肩維持,実体ブレイク,右側の波更新,上位足1順,上位足1逆","H1逆,H4順",154.264,154.199,154.264,153.80364864864868,-0.08834385045838185,0.49438202247191515,27,48,154.05754285714286,154.522,0.5930232558139862,813561-813588-813621-813625-813636-813647,2024-11-25 23:45:00,154.286,154.522,1.033016508254104,2024-11-26 00:30:00,154.05754285714286,SL,9,0.22845714285713825,-1.0,-1.0437718859429326,-1.0437718859429326,IS_2014_2024
USDJPY,M5,2024-12-04 22:05:00,v1_mechanical,B_confirmed,short,half,0.5,5.0,"B抜け,半値以上,上位足1順","H1中立,H4順",150.484,150.038,150.484,150.16646666666668,0.05779534475186391,0.5489086499595607,53,39,150.68084285714284,150.05149999999998,0.43548387096810426,815557-815610-815617-815625-815649-815653,2024-12-04 22:10:00,150.518,150.05149999999998,2.8647249758756286,2024-12-04 23:10:00,150.68084285714284,SL,12,0.16284285714283442,-1.0,-1.0614088955171033,-0.5307044477585516,IS_2014_2024
USDJPY,M5,2024-12-10 21:10:00,v1_mechanical,B_confirmed,long,normal,1.0,6.5,"B抜け,半値以上,EMA100順,上位足2順","H1順,H4順",151.954,152.148,151.954,152.07155555555553,-0.04687173048756734,0.5153374233128909,31,38,151.83641428571428,152.17000000000002,0.23999999999995453,816715-816746-816759-816764-816784-816787,2024-12-10 21:15:00,151.958,152.17000000000002,1.7436258958995634,2024-12-10 23:20:00,151.83641428571428,SL,23,0.12158571428571463,-1.0,-1.0822465045234828,-1.0822465045234828,IS_2014_2024
USDJPY,M15,2025-01-26 22:00:00,v1_mechanical,B_confirmed,short,normal,1.0,9.5,"斜め抜け,B抜け,半値以上,右肩維持,EMA100順,上位足2順","H1順,H4順",155.776,155.513,155.776,155.817,0.18152350081037358,0.7380952380952247,20,42,156.03962857142855,155.28699999999998,0.26829268292674474,275182-275202-275221-275238-275244-275248,2025-01-26 22:15:00,155.697,155.28699999999998,1.1966310873917478,2025-01-27 04:45:00,156.03962857142855,SL,26,0.3426285714285484,-1.0,-1.0291861240826972,-1.0291861240826972,OOS_2025_2026
USDJPY,M15,2025-01-26 22:00:00,v2_context,B_confirmed,short,normal,1.0,10.0,"斜め抜け,B抜け,61.8%以上,右肩維持,EMA100順,上位足2順","H1順,H4順",155.776,155.513,155.776,155.817,0.18152350081037358,0.7380952380952247,20,42,156.03962857142855,155.28699999999998,0.26829268292674474,275182-275202-275221-275238-275244-275248,2025-01-26 22:15:00,155.697,155.28699999999998,1.1966310873917478,2025-01-27 04:45:00,156.03962857142855,SL,26,0.3426285714285484,-1.0,-1.0291861240826972,-1.0291861240826972,OOS_2025_2026
USDJPY,M15,2025-01-26 22:00:00,v2_relaxed,B_confirmed,short,normal,1.0,10.0,"斜め抜け,B抜け,61.8%以上,右肩維持,EMA100順,上位足2順","H1順,H4順",155.776,155.513,155.776,155.817,0.18152350081037358,0.7380952380952247,20,42,156.03962857142855,155.28699999999998,0.26829268292674474,275182-275202-275221-275238-275244-275248,2025-01-26 22:15:00,155.697,155.28699999999998,1.1966310873917478,2025-01-27 04:45:00,156.03962857142855,SL,26,0.3426285714285484,-1.0,-1.0291861240826972,-1.0291861240826972,OOS_2025_2026
USDJPY,M5,2025-02-10 23:25:00,v1_mechanical,B_confirmed,short,normal,1.0,11.0,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,右側の波更新,上位足2順","H1順,H4順",151.872,151.917,151.872,152.062,0.15317286652078738,0.6508875739645055,33,80,152.01352857142857,151.669,0.6808510638294527,828644-828677-828722-828747-828757-828760,2025-02-10 23:30:00,151.858,151.669,1.2152108018738252,2025-02-11 01:20:00,152.01352857142857,SL,22,0.1555285714285617,-1.0,-1.064296867823956,-1.064296867823956,OOS_2025_2026
USDJPY,M5,2025-02-10 23:25:00,v2_context,B_confirmed,short,normal,1.0,11.5,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,右側の波更新,上位足2順","H1順,H4順",151.872,151.917,151.872,152.062,0.15317286652078738,0.6508875739645055,33,80,152.01352857142857,151.669,0.6808510638294527,828644-828677-828722-828747-828757-828760,2025-02-10 23:30:00,151.858,151.669,1.2152108018738252,2025-02-11 01:20:00,152.01352857142857,SL,22,0.1555285714285617,-1.0,-1.064296867823956,-1.064296867823956,OOS_2025_2026
USDJPY,M5,2025-02-10 23:25:00,v2_relaxed,B_confirmed,short,normal,1.0,11.5,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,右側の波更新,上位足2順","H1順,H4順",151.872,151.917,151.872,152.062,0.15317286652078738,0.6508875739645055,33,80,152.01352857142857,151.669,0.6808510638294527,828644-828677-828722-828747-828757-828760,2025-02-10 23:30:00,151.858,151.669,1.2152108018738252,2025-02-11 01:20:00,152.01352857142857,SL,22,0.1555285714285617,-1.0,-1.064296867823956,-1.064296867823956,OOS_2025_2026
USDJPY,M5,2025-02-19 22:00:00,v1_mechanical,B_confirmed,short,normal,1.0,7.0,"B抜け,浅い戻し,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",151.448,151.391,151.448,151.48572,0.10848167539268205,0.4737609329446264,27,59,151.57345714285717,151.22500000000002,0.787878787879075,830666-830693-830729-830743-830752-830762,2025-02-19 22:05:00,151.404,151.22500000000002,1.0563142808966623,2025-02-19 23:40:00,151.22500000000002,TP_half,19,0.16945714285716917,1.0563142808966623,0.9973023098968937,0.9973023098968937,OOS_2025_2026
USDJPY,M5,2025-02-25 12:05:00,v1_mechanical,B_confirmed,short,normal,1.0,6.5,"B抜け,浅い戻し,右肩維持,実体ブレイク,上位足2順","H1順,H4順",149.66,149.195,149.66,148.8406842105263,-0.08723153174415452,0.4410011918951194,40,66,149.84492857142857,149.4095,0.6400000000000682,831679-831719-831745-831757-831785-831799,2025-02-25 12:10:00,149.635,149.4095,1.0741748894180574,2025-02-25 13:45:00,149.4095,TP_half,19,0.20992857142857702,1.0741748894180574,1.026539639333039,1.026539639333039,OOS_2025_2026
USDJPY,M5,2025-03-05 23:35:00,v1_mechanical,B_confirmed,long,half,0.5,6.0,"斜め抜け,B抜け,半値以上,右肩維持,実体ブレイク,上位足2逆","H1逆,H4逆",148.886,148.998,148.886,148.84571999999997,-0.09170731707318452,0.578710644677696,34,34,148.74069999999998,149.0865,0.8750000000001185,833587-833621-833639-833646-833655-833664,2025-03-05 23:40:00,148.906,149.0865,1.0919540229882745,2025-03-06 00:05:00,149.0865,TP_half,5,0.16530000000003042,1.0919540229882745,1.0314579552327447,0.5157289776163724,OOS_2025_2026
USDJPY,M5,2025-03-31 23:00:00,v1_mechanical,B_confirmed,long,half,0.5,5.5,"A抜け,B抜け,浅い戻し,右肩維持,実体ブレイク,上位足1逆","H1逆,H4中立",149.984,149.985,149.984,149.7159642857143,-0.15709459459458658,0.4708074534161688,41,31,149.87231428571428,150.2875,0.7878787878788597,838763-838804-838821-838832-838835-838847,2025-03-31 23:05:00,149.992,150.2875,2.468966340415529,2025-04-01 00:00:00,149.87231428571428,SL,11,0.1196857142857084,-1.0,-1.0835521604200762,-0.5417760802100381,OOS_2025_2026
USDJPY,M5,2025-07-16 23:40:00,v1_mechanical,B_confirmed,long,normal,1.0,6.5,"B抜け,浅い戻し,右肩維持,実体ブレイク,上位足2順","H1順,H4順",147.93,148.022,147.93,147.47923684210525,-0.18470306783000515,0.467427803895229,5,61,147.69031428571427,148.44549999999998,0.864583333333284,860933-860938-860960-860976-860999-861016,2025-07-16 23:45:00,148.012,148.44549999999998,1.3475885957898885,2025-07-17 01:00:00,148.44549999999998,TP_half,15,0.321685714285735,1.3475885957898885,1.3165023536725016,1.3165023536725016,OOS_2025_2026
USDJPY,M15,2025-12-12 07:30:00,v1_mechanical,B_confirmed,short,normal,1.0,7.5,"B抜け,半値以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",155.632,155.446,155.632,155.9590909090909,0.18276187480338835,0.6765432098765436,34,41,155.7865142857143,155.16250000000002,0.793388429752035,297177-297211-297232-297244-297252-297261,2025-12-12 07:45:00,155.569,155.16250000000002,1.8688427689474365,2025-12-12 08:00:00,155.7865142857143,SL,1,0.21751428571431575,-1.0,-1.0459739918559876,-1.0459739918559876,OOS_2025_2026
USDJPY,M15,2025-12-12 07:30:00,v2_context,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",155.632,155.446,155.632,155.9590909090909,0.18276187480338835,0.6765432098765436,34,41,155.7865142857143,155.16250000000002,0.793388429752035,297177-297211-297232-297244-297252-297261,2025-12-12 07:45:00,155.569,155.16250000000002,1.8688427689474365,2025-12-12 08:00:00,155.7865142857143,SL,1,0.21751428571431575,-1.0,-1.0459739918559876,-0.5229869959279938,OOS_2025_2026
USDJPY,M15,2025-12-12 07:30:00,v2_relaxed,B_confirmed,short,half,0.5,8.0,"B抜け,61.8%以上,実体ブレイク,EMA100順,上位足2順","H1順,H4順",155.632,155.446,155.632,155.9590909090909,0.18276187480338835,0.6765432098765436,34,41,155.7865142857143,155.16250000000002,0.793388429752035,297177-297211-297232-297244-297252-297261,2025-12-12 07:45:00,155.569,155.16250000000002,1.8688427689474365,2025-12-12 08:00:00,155.7865142857143,SL,1,0.21751428571431575,-1.0,-1.0459739918559876,-0.5229869959279938,OOS_2025_2026
USDJPY,M5,2026-02-18 01:10:00,v1_mechanical,B_confirmed,long,normal,1.0,7.0,"A抜け,B抜け,半値以上,右肩維持,実体ブレイク,上位足1逆","H1中立,H4逆",153.303,153.303,153.303,152.90763768115943,-0.11063949116031609,0.8377777777777621,31,76,153.15275714285715,153.61900000000003,0.914285714285838,904515-904546-904597-904615-904622-904641,2026-02-18 01:15:00,153.342,153.61900000000003,1.4637276364460605,2026-02-18 02:15:00,153.61900000000003,TP_half,12,0.18924285714285816,1.4637276364460605,1.4108854835058204,1.4108854835058204,OOS_2025_2026
USDJPY,M5,2026-02-18 01:10:00,v2_relaxed,B_confirmed,long,half,0.5,7.5,"A抜け,B抜け,61.8%以上,右肩維持,実体ブレイク,上位足1逆","H1中立,H4逆",153.303,153.303,153.303,152.90763768115943,-0.11063949116031609,0.8377777777777621,31,76,153.15275714285715,153.61900000000003,0.914285714285838,904515-904546-904597-904615-904622-904641,2026-02-18 01:15:00,153.342,153.61900000000003,1.4637276364460605,2026-02-18 02:15:00,153.61900000000003,TP_half,12,0.18924285714285816,1.4637276364460605,1.4108854835058204,0.7054427417529102,OOS_2025_2026
USDJPY,M5,2026-02-24 12:10:00,v1_mechanical,B_confirmed,long,normal,1.0,9.0,"A抜け,B抜け,浅い戻し,右肩維持,EMA100順,右側の波更新,上位足2順","H1順,H4順",155.949,155.933,155.949,155.58499999999998,-0.2567588932806545,0.40059790732436756,16,27,155.7332142857143,156.414,0.39655172413771983,905881-905897-905912-905920-905924-905929,2026-02-24 12:15:00,155.956,156.414,2.055787111253806,2026-02-24 16:10:00,155.7332142857143,SL,47,0.22278571428569194,-1.0,-1.044886181468383,-1.044886181468383,OOS_2025_2026
USDJPY,M5,2026-03-02 12:00:00,v1_mechanical,B_confirmed,long,normal,1.0,9.0,"A抜け,B抜け,浅い戻し,右肩維持,実体ブレイク,EMA100順,上位足2順","H1順,H4順",157.006,157.021,157.006,156.66631249999998,-0.2781862745098092,0.4155963302752308,62,26,156.7848,157.33999999999997,0.9166666666666102,906990-907052-907060-907068-907078-907084,2026-03-02 12:05:00,157.039,157.33999999999997,1.1841070023603104,2026-03-02 12:50:00,157.33999999999997,TP_half,9,0.2541999999999973,1.1841070023603104,1.1447678992918957,1.1447678992918957,OOS_2025_2026
USDJPY,M5,2026-05-20 23:20:00,v1_mechanical,B_confirmed,long,half,0.5,5.5,"B抜け,浅い戻し,右肩維持,上位足2順","H1順,H4順",158.879,158.932,158.879,158.90641176470584,-0.061552456034016254,0.39466666666673217,33,37,158.81022857142855,159.0005,0.3928571428571066,923533-923566-923585-923600-923603-923615,2026-05-20 23:25:00,158.886,159.0005,1.5111236802409442,2026-05-21 01:30:00,158.81022857142855,SL,25,0.07577142857144281,-1.0,-1.1319758672698401,-0.5659879336349201,OOS_2025_2026
