signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year
33706,2019-09-13 15:00:00,16,0.11548951375026092,2.303239414231241,0.7669172932330799,0.10902255639097638,0.12406015037594371,0.8759398496240562,-3.4304608845319344,21.804068992589293,-3.496866468821367,-4.447878347411312,True,False,False,False,True,False,-0.0549208622076668,0.7915096141660518,breakdown,72,0,1.108325733163899,4.597820033672097,3.7752345285895266,4.68440798157554,0.0,999.0,17.861,33707,2019-09-13 16:00:00,17.628,17.87832342706254,17.327611887524952,0.25032342706253985,2.167499186149914,33715,2019-09-16 01:00:00,17.87832342706254,SL,8,1.4261549715473008,-0.3355658756581876,-1.0998707963268506,IS_2014_2024,2019
36363,2020-02-27 20:00:00,21,0.09575146672813904,1.2010259887350918,0.7826086956521833,0.19130434782607622,0.026086956521740475,0.9739130434782596,-2.23023646028707,24.488600493294,-2.70125643157514,-5.266512849109975,True,False,False,False,True,False,-0.15873438056311434,0.33147956554886965,breakdown,72,0,0.5117415082436494,3.5090846279564745,3.926832797951323,3.5090846279564745,0.0,999.0,17.749,36364,2020-02-27 21:00:00,17.636,17.76336272000922,17.483164735988936,0.12736272000922,1.330138580235358,36364,2020-02-27 21:00:00,17.76336272000922,SL,0,1.0128552530180166,0.0,-1.1962897777166845,IS_2014_2024,2020
36510,2020-03-09 05:00:00,6,0.18506932385217767,2.0857049237847383,0.5492227979274615,0.39378238341968336,0.056994818652855085,0.943005181347145,-2.8954092791380965,26.527720681420718,-3.204106809043573,-3.5469003346828067,True,False,False,True,False,False,-0.161693885784474,-0.05556217085898407,breakdown,72,0,0.8429273785243971,4.733361433252408,3.0583134374667407,4.225443653885152,0.0,999.0,16.967,36511,2020-03-09 06:00:00,16.604,16.994760398577824,16.13508752170661,0.3907603985778252,2.1114271692587003,36513,2020-03-09 08:00:00,16.994760398577824,SL,2,1.0748274429256246,-0.5322954955441217,-1.0639778239836732,IS_2014_2024,2020
36611,2020-03-13 14:00:00,15,0.22501639522712522,1.453227440026916,0.4067278287461802,0.5596330275229353,0.03363914373088451,0.9663608562691155,-2.5897908366348403,30.78772139219197,-2.307544850798307,-5.533842807462453,True,False,False,True,False,False,-0.8436361221847387,-0.2836484026330223,breakdown,72,0,0.1866530656915297,2.137622014229194,1.2887949773939054,3.66195538404336,0.0,999.0,15.506,36612,2020-03-13 15:00:00,15.191,15.539752459284069,14.772497048859119,0.34875245928406784,1.5498979926864749,36612,2020-03-13 15:00:00,14.772497048859119,TP,0,0.19784806719827827,0.0,1.1283159176817823,IS_2014_2024,2020
36628,2020-03-16 08:00:00,9,0.2312789757146983,1.2884872007026165,0.761744966442954,0.147651006711411,0.09060402684563504,0.9093959731543649,-2.1304201080726566,19.535406860715213,-3.8673926720095366,-8.94820807219293,True,False,False,True,False,False,-1.2415394865746574,-0.6281204937089929,breakdown,72,0,0.8301662501171226,3.8351951242389974,3.515235215339691,8.470290020726265,0.0,999.0,14.096,36629,2020-03-16 09:00:00,13.828,14.130691846357205,13.464769784371352,0.3026918463572059,1.3087737241218211,36629,2020-03-16 09:00:00,13.464769784371352,TP,0,0.1453623562363031,0.0,1.117407752138464,IS_2014_2024,2020
39701,2020-09-21 12:00:00,13,0.19774481966825685,2.2503750072772917,0.710112359550559,0.14831460674157856,0.14157303370786245,0.8584269662921375,-2.539718852896804,22.727168456964023,-2.911924653230487,-4.393547976909262,True,False,False,False,True,False,-0.1710335075603599,1.0755120187960787,breakdown,72,0,0.7282112383099463,3.2314373700004206,4.247898890141402,4.824399453803453,0.0,999.0,26.417,39702,2020-09-21 13:00:00,26.033,26.44666172295024,25.536605932459715,0.41366172295023773,2.0918966354932085,39702,2020-09-21 13:00:00,25.536605932459715,TP,0,0.21998651301596148,0.0,1.1395641447758313,IS_2014_2024,2020
39749,2020-09-23 14:00:00,15,0.2974664701568229,1.2236673256253106,0.7884615384615341,0.1291208791208805,0.08241758241758537,0.9175824175824147,-1.7021748717848781,25.55763824138012,-2.3830323835880285,-7.3111935724453545,True,False,False,False,True,False,-1.0265020995963987,0.4017988097725321,breakdown,72,0,0.21515029901104335,1.8355009884379598,3.8290029777121566,3.832364701134208,0.0,999.0,23.32,39750,2020-09-23 15:00:00,22.986,23.364619970523524,22.53165603537177,0.37861997052352336,1.2728156229638812,39756,2020-09-23 22:00:00,22.53165603537177,TP,6,0.7421689870490877,0.0,1.1339707306895808,IS_2014_2024,2020
40738,2020-11-23 15:00:00,16,0.16174481804419155,1.3663498013248188,0.7511312217194583,0.16742081447963358,0.08144796380090803,0.918552036199092,-2.8972855533182305,26.389644730625733,-3.439389305981171,-4.588961085299251,True,False,False,False,True,False,-0.24116216020509665,0.05469355924752731,breakdown,72,0,0.896473851547955,3.8702940073725696,4.754402702347456,5.700337180187707,0.0,999.0,23.676,40739,2020-11-23 16:00:00,23.476,23.700261722706628,23.206885932752044,0.22426172270662903,1.3865156573075297,40756,2020-11-24 10:00:00,23.206885932752044,TP,17,0.6956158104790617,-0.3433488295313343,1.0885231072950143,IS_2014_2024,2020
42242,2021-02-26 16:00:00,17,0.27509041367996456,1.283214472208674,0.7223796033994375,0.16430594900849738,0.11331444759206508,0.8866855524079349,-2.126502081364883,26.795720764019038,-2.6380135381427885,-4.492365183661133,True,False,False,False,True,False,-0.09640375564207057,0.42027193678484215,breakdown,72,0,0.06906820105373129,2.4101166999273302,3.6097222971762335,5.409130693049582,0.0,999.0,26.524,42243,2021-02-26 17:00:00,26.214,26.565263562051996,25.7924837255376,0.35126356205199727,1.2769022277186701,42245,2021-02-26 19:00:00,26.565263562051996,SL,2,1.0305651912349945,-0.563679303493172,-1.0711716292289417,IS_2014_2024,2021
42336,2021-03-04 18:00:00,19,0.2914632990551703,1.8115488355192706,0.6609848484848505,0.24431818181817822,0.09469696969697128,0.9053030303030287,-3.3322887172982325,23.851430594864865,-2.9566445153719276,-4.7036009177195925,True,False,False,False,True,False,-0.37340309545652905,0.11224185866917209,breakdown,72,0,0.9400840547959783,3.4000850303022743,3.2594155184532387,4.093139698436536,0.0,999.0,25.572,42337,2021-03-04 19:00:00,25.096,25.615719494858276,24.47233660617007,0.5197194948582755,1.7831387229302553,42361,2021-03-05 20:00:00,25.162,TIME,24,0.6811366583363069,-0.3828988559574194,-0.1750944517192226,IS_2014_2024,2021
42751,2021-03-30 18:00:00,19,0.14611357605765943,1.4851460477181537,0.7004608294930963,0.17972350230413894,0.11981566820276475,0.8801843317972352,-1.9953807269402144,15.148683535900929,-2.961440074514801,-6.507879025636046,True,False,False,True,False,False,-0.9286535348309564,-0.36445337615351814,breakdown,72,0,0.9786907134732636,1.7178417418306937,4.441750161147874,5.440972847631067,0.0,999.0,24.057,42752,2021-03-30 19:00:00,23.868,24.078917036408647,23.61489955630962,0.21091703640864878,1.4435142996254953,42757,2021-03-31 01:00:00,24.078917036408647,SL,5,1.1663353714271838,-0.43144926341412204,-1.1185300174214707,IS_2014_2024,2021
44013,2021-06-16 19:00:00,20,0.13709060389351574,2.0862115409612354,0.5209790209790282,0.44405594405594356,0.03496503496502828,0.9650349650349718,-3.2486449018002324,25.60612547252512,-3.0082187567727767,-3.689867233955053,True,False,False,False,True,False,-0.07057639712513149,0.4663803266043049,breakdown,72,0,0.17506670273801375,3.8660563521309985,3.939000811605154,3.0855506357573885,0.0,999.0,27.505,44014,2021-06-16 20:00:00,27.226,27.525563590584028,26.866523691299165,0.2995635905840288,2.1851504193293434,44014,2021-06-16 20:00:00,26.866523691299165,TP,0,0.3538480754398229,0.0,1.1165452652264511,IS_2014_2024,2021
44030,2021-06-17 13:00:00,14,0.19764802009624488,1.3711242838052895,0.5682656826568321,0.3247232472324661,0.10701107011070188,0.8929889298892981,-2.1595818300956733,16.66923300608248,-3.8210552055123537,-6.8007460003166695,True,False,False,False,True,False,-0.3736029860663683,0.25025483814702343,breakdown,72,0,0.3238079489429502,3.7440294096528506,4.786286245312968,8.35323318288766,0.0,999.0,26.374,44031,2021-06-17 14:00:00,26.123,26.403647203014437,25.786223356382678,0.2806472030144356,1.419934299760626,44033,2021-06-17 16:00:00,25.786223356382678,TP,2,0.21379154809147524,0.0,1.1109201882952118,IS_2014_2024,2021
44059,2021-06-18 19:00:00,20,0.16087418879455795,1.07537449789988,0.7052023121387347,0.2601156069364081,0.03468208092485715,0.9653179190751429,-1.9215519471979605,29.223773389729615,-2.0993034758636187,-6.893037743595284,True,False,False,False,False,True,-1.029627680881155,0.07377851627933531,breakdown,72,0,0.08080848828148303,1.4359046763865475,3.7109744233886266,1.3861763759056334,0.0,999.0,25.915,44060,2021-06-18 20:00:00,25.748,25.939131128319183,25.518642646016982,0.19113112831918144,1.188078272539187,44063,2021-06-21 00:00:00,25.939131128319183,SL,3,1.156274239280055,-0.6644652868260889,-1.1308002533122345,IS_2014_2024,2021
44359,2021-07-08 01:00:00,2,0.10182302407725609,1.6695634562082713,0.8470588235293935,0.0058823529411836,0.14705882352942282,0.8529411764705772,-1.8259306494132166,34.211457355674895,-2.031857948536217,-2.9212453654440136,True,False,False,True,False,False,-0.24668991135388635,-0.2035916171076617,breakdown,72,0,0.16695634562082015,2.052580954985439,3.0543190287103945,1.306187880445273,0.0,999.0,26.094,44360,2021-07-08 02:00:00,25.949,26.10927345361159,25.756671855666095,0.1602734536115875,1.5740394185305613,44366,2021-07-08 08:00:00,26.10927345361159,SL,6,1.441286718384517,-0.22461611195601683,-1.15598341108059,IS_2014_2024,2021
44521,2021-07-19 02:00:00,3,0.10895290823332883,0.9453625577338206,0.660194174757308,0.2038834951456083,0.13592233009708368,0.8640776699029163,-1.4721444422423016,19.326696833872973,-2.993344639408379,-5.451599431725537,True,False,False,True,False,False,-0.4653702133374742,-0.3311882440157512,breakdown,72,0,0.6149445763899746,1.404276420711419,5.2866877015018625,7.700574620763978,0.0,999.0,25.566,44522,2021-07-19 03:00:00,25.471,25.582342936234998,25.337388476518004,0.11134293623499758,1.0219363396574084,44525,2021-07-19 06:00:00,25.337388476518004,TP,3,0.5927632432891927,-0.17962522523914837,0.9754684684510279,IS_2014_2024,2021
45049,2021-08-19 01:00:00,2,0.10243108689706125,1.6694150689999694,0.8128654970760225,0.12865497076022542,0.05847953216375205,0.941520467836248,-1.8403008106055616,29.55385292353067,-2.422760485816262,-3.597444996242444,True,False,False,True,False,False,-0.7938567037097719,-1.1796113235632404,breakdown,72,0,0.10738927344443538,2.079446840333312,4.0319790847777215,3.7390992481110477,0.0,999.0,23.429,45050,2021-08-19 02:00:00,23.265,23.44436466303456,23.049762404358532,0.17936466303455845,1.751076440444414,45061,2021-08-19 13:00:00,23.44436466303456,SL,11,1.354781905693316,-0.20628366465288756,-1.1393808544952098,IS_2014_2024,2021
45441,2021-09-13 06:00:00,7,0.09937172105008585,1.7811908471504398,0.819209039548022,0.12429378531072607,0.056497175141251896,0.9435028248587481,-1.5259332584730105,32.35428599955709,-2.0884483085286494,-4.452305887479068,True,False,False,True,False,False,-0.3214373770919011,-0.7495761550904131,breakdown,72,0,0.4629083557566062,1.7610643969001634,2.3044785536579107,5.977555724335364,0.0,999.0,23.787,45442,2021-09-13 07:00:00,23.617,23.801905758157513,23.395113090210987,0.18490575815751242,1.860748271274433,45447,2021-09-13 12:00:00,23.395113090210987,TP,5,0.49214259689240697,-0.16765297256774114,1.0647959898647004,IS_2014_2024,2021
46619,2021-11-23 12:00:00,13,0.12900358883924865,1.4030617413717459,0.5359116022099296,0.4309392265193511,0.03314917127071931,0.9668508287292806,-2.232832456640691,19.432537493665976,-3.4276751088856052,-7.12234203806408,True,False,False,False,True,False,-0.3370219442212601,0.1420598708229398,breakdown,72,0,0.4651033396812294,2.503806311950675,4.604523062844251,7.813736106644814,0.0,999.0,23.847,46620,2021-11-23 13:00:00,23.671,23.86635053832589,23.43657935400893,0.19535053832589,1.5143031297316565,46620,2021-11-23 13:00:00,23.43657935400893,TP,0,0.4555912707623541,0.0,1.0720249239431547,IS_2014_2024,2021
46754,2021-12-01 16:00:00,17,0.14672788668168074,1.6356808881236784,0.7291666666666636,0.10416666666667468,0.16666666666666174,0.8333333333333383,-2.8506011259545283,33.14736007698073,-2.2813759511462863,-4.70706630556661,True,False,False,True,False,False,-0.879788844006756,-0.44202724482420647,breakdown,72,0,0.9882238699080688,2.9305949245549217,2.8965182393856614,2.473967343287064,0.0,999.0,22.655,46755,2021-12-01 17:00:00,22.455,22.67700918300225,22.188588980397295,0.22200918300225325,1.5130674067697285,46758,2021-12-01 20:00:00,22.188588980397295,TP,3,0.3243109092441098,0.0,1.0873920454013422,IS_2014_2024,2021
47646,2022-01-27 12:00:00,13,0.14022101751505756,1.8328208178378116,0.634241245136193,0.2529182879377364,0.11284046692607064,0.8871595330739294,-1.6324706915028622,28.832902530836265,-2.468100385148092,-4.977646637279987,True,False,False,False,True,False,-0.007123669385069017,0.17887691913395937,breakdown,72,0,0.5348698884740688,0.8914498141234565,3.9223791821431884,5.9976743494225975,0.0,999.0,23.229,47647,2022-01-27 13:00:00,22.996,23.250033152627257,22.69116021684729,0.2540331526272581,1.8116624535261192,47649,2022-01-27 15:00:00,22.69116021684729,TP,2,0.303110043723244,0.0,1.101587648141792,IS_2014_2024,2022
47672,2022-01-28 15:00:00,16,0.1431908878457573,2.171925914273286,0.45016077170418195,0.44051446945337774,0.10932475884244028,0.8906752411575597,-2.308403488041923,26.557641410169495,-2.1476811325705643,-6.596917550427758,True,False,False,False,False,True,-0.6430405267194076,0.00478126955414866,breakdown,72,0,0.46790686899135225,1.4176879761976715,2.9610822754079495,3.9108633826142936,0.0,999.0,22.599,47673,2022-01-28 16:00:00,22.322,22.620478633176862,21.963825640187764,0.2984786331768632,2.084480637471702,47692,2022-01-31 12:00:00,22.620478633176862,SL,19,1.045300953971891,-0.5896569483944043,-1.083758089260575,IS_2014_2024,2022
48630,2022-03-29 08:00:00,9,0.10805104880013112,1.1013312811069667,0.7983193277310844,0.2016806722689156,0.0,1.0,-2.4076186481134108,32.67974014107594,-2.0440606495207727,-3.9456130478532523,True,False,False,False,True,False,-0.2409691273765622,0.6313802501912689,breakdown,72,0,0.6848614689236433,2.637642143827615,1.0643117422462158,3.6001501542068075,0.0,999.0,24.826,48631,2022-03-29 09:00:00,24.703,24.84220765732002,24.535950811215972,0.13920765732002138,1.288350819967723,48633,2022-03-29 11:00:00,24.535950811215972,TP,2,0.10056918038506357,0.0,1.0204121778838016,IS_2014_2024,2022
48999,2022-04-21 09:00:00,10,0.10565574308374215,1.94972837242482,0.7669902912621438,0.05825242718445112,0.17475728155340509,0.8252427184465949,-3.132980114103687,28.629990372420536,-2.321231338397985,-4.654535464675009,True,False,False,False,True,False,-0.045725451764432254,0.5380572833580285,breakdown,72,0,0.4921644435247092,1.9781224749358624,3.227462985421686,1.7604343556845499,0.0,999.0,24.99,49000,2022-04-21 10:00:00,24.819,25.00584836146256,24.594781966244923,0.18684836146256245,1.7684638431293553,49001,2022-04-21 11:00:00,24.594781966244923,TP,1,0.0,0.0,1.0662016631865916,IS_2014_2024,2022
49037,2022-04-25 01:00:00,2,0.1299418566321773,1.3775391905218979,0.7765363128491495,0.0782122905028086,0.14525139664804193,0.8547486033519581,-1.9335384114065555,26.162312697326826,-2.1733016510952923,-6.5878221098917535,True,False,False,True,False,False,-0.7672625665645941,-0.07452225225322974,breakdown,72,0,0.6541387217562076,1.9624161652685956,1.9393289162654619,4.794452042989576,0.0,999.0,24.103,49038,2022-04-25 02:00:00,23.953,24.122491278494827,23.749610465806207,0.16949127849482792,1.304362450158012,49040,2022-04-25 04:00:00,23.749610465806207,TP,2,0.1298001891033783,0.0,1.0524997851097941,IS_2014_2024,2022
49147,2022-04-29 19:00:00,20,0.14414651533325393,1.5678492086853935,0.8362831858407116,0.0,0.16371681415928843,0.8362831858407116,-2.240904818051827,27.885904563645596,-2.6896535471274343,-4.9614071054876945,True,False,False,True,False,False,-0.959177693427169,-0.4297040433929863,breakdown,72,0,0.7839246043426967,2.851265596326112,5.425035757486649,2.8096412810512774,0.0,999.0,22.948,49148,2022-04-29 20:00:00,22.759,22.969621977299987,22.506253627240017,0.21062197729998644,1.4611659311572476,49163,2022-05-02 12:00:00,22.506253627240017,TP,15,0.4368015208069394,0.0,1.0813039345633166,IS_2014_2024,2022
49308,2022-05-10 19:00:00,20,0.17971130803239577,1.8307139578589748,0.8358662613981812,0.13981762917932913,0.024316109422489678,0.9756838905775104,-2.767362333884834,19.977166218525838,-3.0381601811638195,-5.6282482623870855,True,False,False,True,False,False,-1.0011499725498545,-0.6612921923593001,breakdown,72,0,1.1963632247406644,3.8840071203208595,4.195618006764945,3.2329629468573495,0.0,999.0,21.497,49309,2022-05-10 20:00:00,21.177,21.52395669620486,20.760651964554167,0.3469566962048596,1.9306336368233168,49318,2022-05-11 06:00:00,21.52395669620486,SL,9,1.3949867672080476,-0.8127815461831984,-1.072055101611992,IS_2014_2024,2022
49852,2022-06-13 13:00:00,14,0.14954068400162332,2.8821588110117395,0.7656612529002347,0.060324825986078294,0.17401392111368708,0.8259860788863129,-2.5078627202966146,28.68918540318647,-2.7695002582110164,-4.2753666624889926,True,False,False,True,False,False,-0.18109950461115387,-0.5169425532832651,breakdown,72,0,0.4279771784332972,2.434120202339381,3.0560245397502652,2.7082930822732143,0.0,999.0,21.524,49853,2022-06-13 14:00:00,21.175,21.546431102600245,20.72928267687971,0.37143110260024415,2.483813051144076,49877,2022-06-14 15:00:00,20.914,TIME,24,0.5276887116557512,-0.19115254350794716,0.6353802854630461,IS_2014_2024,2022
50056,2022-06-24 12:00:00,13,0.128880774403466,1.3345667792276352,0.6046511627907241,0.2906976744185931,0.10465116279068279,0.8953488372093172,-2.4842637931765017,35.2497922899928,-1.7701635376979687,-4.229438170488495,True,False,False,True,False,False,-0.5722896168812527,-0.6911759803634306,breakdown,72,0,0.054313764270904306,1.039720630328527,1.4509534169510094,3.0415707991700347,0.0,999.0,20.926,50057,2022-06-24 13:00:00,20.773,20.945332116160518,20.566201460607378,0.17233211616051847,1.33714370477808,50057,2022-06-24 13:00:00,20.945332116160518,SL,0,1.114127791601898,0.0,-1.1450687228648426,IS_2014_2024,2022
50162,2022-07-01 03:00:00,4,0.12122584094005782,1.2456090123116927,0.8410596026490004,0.0397350993377499,0.11920529801324971,0.8807947019867503,-1.7129624962831302,27.438666516273884,-2.5157761185348715,-6.172186644628078,True,False,False,True,False,False,-0.9603273169796589,-0.9970387071902295,breakdown,72,0,0.9486426252704829,1.8642889853141842,1.8395417863940833,5.922829608210574,0.0,999.0,20.172,50163,2022-07-01 04:00:00,20.046,20.19018387614101,19.872979348630786,0.14418387614101036,1.1893823546442093,50166,2022-07-01 07:00:00,19.872979348630786,TP,3,0.4438776492415054,0.0,1.0266102932650323,IS_2014_2024,2022
50231,2022-07-06 05:00:00,6,0.1234576307109702,2.1545853299480338,0.7330827067669232,0.12781954887217722,0.13909774436089956,0.8609022556391005,-1.396588378069687,24.156764044781042,-3.0138471249148004,-7.893890205179352,True,False,False,True,False,False,-1.4037712817947703,-1.3326123481620842,breakdown,72,0,1.0934925546728942,2.2436847232917727,1.8872871499169037,9.938632330249082,0.0,999.0,19.176,50232,2022-07-06 06:00:00,18.948,19.194518644606642,18.65217762647203,0.24651864460664186,1.9967874256697258,50232,2022-07-06 06:00:00,19.194518644606642,SL,0,1.0911953553421037,0.0,-1.101412207745558,IS_2014_2024,2022
50480,2022-07-21 01:00:00,2,0.09173587171875215,1.5479222831756898,0.8169014084506845,0.014084507042270435,0.16901408450704508,0.830985915492955,-2.1924789282908783,33.01304428057007,-1.8964287601369823,-2.4577960027944568,True,False,False,True,False,False,-0.854164138559902,-1.9117801513794528,breakdown,72,0,0.18531463953510796,1.7877412284564085,2.98683595486008,2.6925127038337116,0.0,999.0,18.667,50481,2022-07-21 02:00:00,18.556,18.680760380757814,18.406287543090624,0.12476038075781304,1.3599955875528045,50486,2022-07-21 07:00:00,18.406287543090624,TP,5,0.7293982227951697,-0.08816901594226952,0.9996158728584587,IS_2014_2024,2022
50487,2022-07-21 08:00:00,9,0.09234350414965731,1.0720840725250689,0.8080808080807892,0.04040404040405381,0.15151515151515696,0.8484848484848431,-2.1616041596549898,25.695693087317437,-2.9217975815972164,-4.299023634990658,True,False,False,True,False,False,-0.9443773609271316,-1.899200385954304,breakdown,72,0,0.48731094205682846,2.284946861644318,3.2595687457580134,4.732330703974259,0.0,999.0,18.428,50488,2022-07-21 09:00:00,18.351,18.44185152562245,18.24197816925306,0.09085152562245113,0.9838431675195238,50489,2022-07-21 10:00:00,18.24197816925306,TP,1,0.044027879252397054,0.0,0.9248257546725712,IS_2014_2024,2022
50945,2022-08-18 06:00:00,7,0.08992981535522866,1.0674991338611537,0.5833333333333426,0.38541666666665625,0.03125000000000116,0.9687499999999989,-1.8532109355610253,32.29680830212148,-1.9612485518381906,-5.577976405610044,True,False,False,True,False,False,-0.3514991030475674,-0.6040825955540473,breakdown,72,0,0.20015608759897374,2.2906752247437185,2.090519137144745,7.350176327939828,0.0,999.0,19.692,50946,2022-08-18 07:00:00,19.605,19.705489472303285,19.484412633236058,0.10048947230328409,1.1174210900616675,50947,2022-08-18 08:00:00,19.705489472303285,SL,1,1.5026449690597588,-0.4677106857338387,-1.248782279645677,IS_2014_2024,2022
50963,2022-08-19 01:00:00,2,0.08614222528119415,1.160870869931341,0.8299999999999723,0.15000000000000355,0.020000000000024158,0.9799999999999759,-1.6922238647931818,28.52218804855555,-2.5584237639441527,-6.633404037043988,True,False,False,True,False,False,-0.537786690813159,-0.786884088830286,breakdown,72,0,0.5107831827697472,1.8457846831907936,5.525745340873095,4.875657653711542,0.0,999.0,19.483,50964,2022-08-19 02:00:00,19.384,19.49592133379218,19.249694399449385,0.1119213337921785,1.299262161232004,50970,2022-08-19 08:00:00,19.249694399449385,TP,6,0.3931332705675401,0.0,0.9766288235411601,IS_2014_2024,2022
51104,2022-08-29 04:00:00,5,0.10530955366778805,1.433868008560248,0.6821192052980243,0.11920529801322619,0.1986754966887495,0.8013245033112505,-1.5915293630838352,25.14357002607906,-3.0341648736363864,-5.4905753674880335,True,False,False,True,False,False,-0.7627329777454662,-0.9984718135054073,breakdown,72,0,0.3988242143015416,2.3169787687993417,4.548495205962639,6.950936306398026,0.0,999.0,18.65,51105,2022-08-29 05:00:00,18.529,18.66579643305017,18.3648442803398,0.13679643305016853,1.2989935697734483,51110,2022-08-29 10:00:00,18.66579643305017,SL,5,1.279273122098304,-0.18275330315688942,-1.1827533031569155,IS_2014_2024,2022
51154,2022-08-31 08:00:00,9,0.09182953285574065,2.4066331726545904,0.6515837104072321,0.1493212669683314,0.19909502262443649,0.8009049773755635,-2.595414044688694,26.69486400410551,-2.7849817241663763,-6.159767135518614,True,False,False,True,False,False,-1.1619416533171008,-1.285582807408791,breakdown,72,0,1.241430686346681,2.9946792872398587,2.232397286851524,5.521099631384035,0.0,999.0,18.376,51155,2022-08-31 09:00:00,18.198,18.389774429928362,17.967870684085966,0.1917744299283619,2.088374229558909,51156,2022-08-31 10:00:00,17.967870684085966,TP,1,0.0,0.0,1.069638512238879,IS_2014_2024,2022
51558,2022-09-26 00:00:00,1,0.15670104180211264,2.424999831717005,0.6789473684210551,0.184210526315789,0.13684210526315593,0.8631578947368441,-1.5688707747228365,22.899672778699028,-3.023809913843254,-4.98902390215242,True,False,False,True,False,False,-0.14939894537246792,-0.3455346713932189,breakdown,72,0,1.180592023335917,2.144210377518193,3.5226313344941724,7.294144230664527,0.0,999.0,18.847,51559,2022-09-26 01:00:00,18.52,18.87050515627032,18.099393812475615,0.3505051562703194,2.2367761709775302,51570,2022-09-26 12:00:00,18.87050515627032,SL,11,1.0099708767964157,-0.473602162565553,-1.0713256268924085,IS_2014_2024,2022
51605,2022-09-28 01:00:00,2,0.11860113795212236,1.408080924716061,0.6946107784431051,0.1616766467065914,0.14371257485030348,0.8562874251496965,-1.8729966109578255,33.34010796719656,-1.923133018899764,-5.0518285923221,True,False,False,True,False,False,-0.5535089022079362,-0.7202077091569135,breakdown,72,0,0.6070768058655944,1.9645679967595202,3.6930505690157323,2.2175166658701673,0.0,999.0,18.376,51606,2022-09-28 02:00:00,18.239,18.39379017069282,18.053251795168617,0.15479017069282008,1.305132255605395,51610,2022-09-28 06:00:00,18.053251795168617,TP,4,0.13566752918488045,0.0,1.0384910366846585,IS_2014_2024,2022
51815,2022-10-11 04:00:00,5,0.11946721227914493,1.1467581555338273,0.7664233576642082,0.06569343065693657,0.1678832116788552,0.8321167883211448,-2.206128293135654,29.43558905592174,-2.3504512677509526,-5.810354480877554,True,False,False,False,False,True,-0.0300278301202076,0.024413984904533323,breakdown,72,0,0.8035677586222421,2.084253873926428,2.1428473563259787,3.197530039517651,0.0,999.0,19.467,51816,2022-10-11 05:00:00,19.354,19.48492008184187,19.196895901789752,0.13092008184187165,1.0958662158782624,51823,2022-10-11 12:00:00,19.48492008184187,SL,7,1.5276495185938241,-0.35135938927657606,-1.190956189824245,IS_2014_2024,2022
51895,2022-10-14 15:00:00,16,0.1689823675285382,1.5918820639944513,0.8364312267657965,0.15985130111523987,0.003717472118963674,0.9962825278810363,-2.7722399102614315,27.25654801983586,-3.0867219038180886,-5.632211955247892,True,False,False,True,False,False,-0.5236989818085523,-0.3103005675532277,breakdown,72,0,0.9113376871938546,2.970724149164378,4.58627732191712,2.479548642430037,0.0,999.0,18.487,51896,2022-10-14 16:00:00,18.214,18.51234735512928,17.855983173844862,0.29834735512928034,1.7655531727527407,51910,2022-10-17 07:00:00,18.51234735512928,SL,14,1.2267579843012315,-0.7809688807163604,-1.0837949442828783,IS_2014_2024,2022
53601,2023-01-31 08:00:00,9,0.12127897289167634,1.8469813411107296,0.8303571428571419,0.04910714285713939,0.12053571428571874,0.8794642857142813,-3.1404850762040883,24.25685293408992,-3.380172807786749,-4.404191244073515,True,False,False,False,True,False,-0.15728345542789818,0.6096097873783471,breakdown,72,0,1.393481458248723,4.5844715431141365,3.908344445028953,4.38658068513798,0.0,999.0,23.308,53602,2023-01-31 09:00:00,23.118,23.326191845933753,22.868169784879495,0.2081918459337544,1.716635958977874,53606,2023-01-31 13:00:00,23.326191845933753,SL,4,1.4553884117844553,-0.2929989871909289,-1.1200815521274403,IS_2014_2024,2023
53773,2023-02-09 19:00:00,20,0.14283294446287598,1.29521939560717,0.7135135135135071,0.20540540540540822,0.08108108108108471,0.9189189189189153,-2.606019322350705,27.48785584098883,-2.4188185453904674,-4.039929385388585,True,False,False,True,False,False,-0.7517647639801365,-0.08573763734476338,breakdown,72,0,0.5810984315426692,4.207712739242775,3.5566024484780856,2.9404980873243938,0.0,999.0,22.11,53774,2023-02-09 20:00:00,21.941,22.13142494166943,21.712490069996683,0.19042494166943058,1.333200420851958,53784,2023-02-10 07:00:00,22.13142494166943,SL,10,1.255087689168861,-0.07351978095549447,-1.1312853231348288,IS_2014_2024,2023
