family,lookback,box_bars,move_bars,move_atr,trigger_atr,range_atr,body_max,close_location,upper_wick,box_width_max,pullback_atr,bb_z,rsi_high,h4,d1,hour_filter,rr,stop_buffer_atr,max_risk_atr,max_hold,trades,wins,win_rate,total_r,avg_r,pf,max_dd_r,max_loss_streak,is_trades,is_r,oos_trades,oos_r,worst_year_r,worst_2y_r,avg_mae_r,avg_mfe_r,score
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,down,any,no_rollover,1.2,0.15,2.5,24,23,15,65.21739130434783,5.245182782385595,0.22805142532111283,1.5830261522418032,2.5257836852107856,2,20,1.727441468831282,3,3.517741313554313,-1.2695694340139887,-0.8126822556340375,0.8136236386302977,-0.11928931037862123,27.521281052894494
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,no_rollover,1.2,0.15,2.5,12,31,18,58.06451612903226,6.1558143228640985,0.19857465557626125,1.5694529343646448,1.6676345382664959,4,28,2.638073009309785,3,3.517741313554313,-1.8771909196654113,-0.3466497034406574,0.7581570753003631,-0.12937594711494455,27.08352399812699
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,all,1.2,0.15,2.5,12,31,18,58.06451612903226,6.1558143228640985,0.19857465557626125,1.5694529343646448,1.6676345382664959,4,28,2.638073009309785,3,3.517741313554313,-1.8771909196654113,-0.3466497034406574,0.7581570753003631,-0.12937594711494455,27.08352399812699
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,not_up,any,ex_11_12,1.2,0.15,2.5,12,21,14,66.66666666666666,5.248147461443911,0.24991178387828147,1.6696516623390039,2.7527082642538216,2,18,1.7304061478895976,3,3.517741313554313,-2.4989216691386473,-2.047078903695663,0.8580950883870964,-0.104546973240185,27.023742181937802
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,not_up,any,ex_7_11_12,1.2,0.15,2.5,12,33,20,60.60606060606061,7.413708317432293,0.22465782780097857,1.6406716568356026,3.7640082288815564,4,30,3.895967003877979,3,3.517741313554313,-2.441800647916295,-1.2941583554285976,0.7774881600768723,-0.12120950049476051,26.513133257757854
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,ex_11_12,0.8,0.15,2.5,24,27,21,77.77777777777779,5.041576806982081,0.18672506692526228,1.6737440297544084,1.634245486554477,1,24,2.7238354934277718,3,2.3177413135543095,-0.8114202870696601,-0.3581004475291194,0.7410440490984984,-0.12776643010427155,26.20831639979974
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,1.0,,,down,any,no_rollover,1.2,0.15,2.5,24,22,14,63.63636363636363,5.007425382253264,0.22761024464787563,1.5554690093800874,2.5257836852107856,2,19,1.4896840686989508,3,3.517741313554313,-1.2695694340139887,-1.2676829192815824,0.8344752563227285,-0.13687983501587517,26.137644676996487
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,1.0,,,down,any,all,1.2,0.15,2.5,24,22,14,63.63636363636363,5.007425382253264,0.22761024464787563,1.5554690093800874,2.5257836852107856,2,19,1.4896840686989508,3,3.517741313554313,-1.2695694340139887,-1.2676829192815824,0.8344752563227285,-0.13687983501587517,26.137644676996487
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,ex_11_12,1.0,0.15,2.5,12,30,19,63.33333333333333,5.3704772686584095,0.17901590895528033,1.5980716564280302,1.587694604979379,4,27,2.452735955104098,3,2.9177413135543113,-1.9354615847060266,0.038283423565687924,0.7254993169089341,-0.0984048330497383,26.087697908127847
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,ex_11_12,1.0,0.15,2.5,12,29,18,62.06896551724138,5.491415947325405,0.18935917059742774,1.6244085265929702,2.59038997864674,3,26,2.5736746337710934,3,2.9177413135543113,-1.3860072800764973,-0.43836498758879683,0.7436491165777879,-0.11292116965340836,25.33538315253398
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,all,1.2,0.15,2.5,12,33,19,57.57575757575758,6.0725737255720835,0.18401738562339648,1.50907507342802,2.59038997864674,4,30,2.554832412017771,3,3.517741313554313,-1.8771909196654113,-0.3466497034406574,0.7588200578449255,-0.1313097966369689,24.45966376731734
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,no_rollover,1.2,0.15,2.5,12,33,19,57.57575757575758,6.0725737255720835,0.18401738562339648,1.50907507342802,2.59038997864674,4,30,2.554832412017771,3,3.517741313554313,-1.8771909196654113,-0.3466497034406574,0.7588200578449255,-0.1313097966369689,24.45966376731734
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,all,1.2,0.15,2.5,24,35,23,65.71428571428571,7.3484693543192385,0.20995626726626396,1.5303545306498565,4.693417599337325,3,32,3.8307280407649253,3,3.517741313554313,-2.748152125147847,-0.9926545985891218,0.8020164777033372,-0.1456730450030031,23.989813840272202
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,no_rollover,1.2,0.15,2.5,24,35,23,65.71428571428571,7.3484693543192385,0.20995626726626396,1.5303545306498565,4.693417599337325,3,32,3.8307280407649253,3,3.517741313554313,-2.748152125147847,-0.9926545985891218,0.8020164777033372,-0.1456730450030031,23.989813840272202
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,not_up,any,ex_7_11_12,1.0,0.15,2.5,24,28,20,71.42857142857143,5.654052028693413,0.2019304295961933,1.5976877002113294,3.764008228881556,3,25,2.7363107151391017,3,2.9177413135543113,-1.8407725221943383,-0.9778111661013389,0.8319464093309773,-0.14910332889977093,23.497705839212824
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,ex_11_12,0.8,0.15,2.5,12,32,23,71.875,5.338219107042979,0.1668193470950931,1.6414255436418776,2.59038997864674,3,29,3.0204777934886695,3,2.3177413135543095,-1.3860072800764973,-0.6383649875887938,0.6691854920031273,-0.10233480999840133,23.149358159224086
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,1.0,,,down,any,no_rollover,1.2,0.15,2.5,12,22,14,63.63636363636363,4.696207103236014,0.21346395923800063,1.5527262493686729,2.7795702803259594,2,19,1.1784657896817003,3,3.517741313554313,-1.2695694340139887,-2.073940919767802,0.8079419737462747,-0.11253952154301526,23.024784827484318
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,1.0,,,down,any,all,1.2,0.15,2.5,12,22,14,63.63636363636363,4.696207103236014,0.21346395923800063,1.5527262493686729,2.7795702803259594,2,19,1.1784657896817003,3,3.517741313554313,-1.2695694340139887,-2.073940919767802,0.8079419737462747,-0.11253952154301526,23.024784827484318
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,not_up,any,ex_11_12,1.2,0.15,2.5,12,30,17,56.666666666666664,5.624424381910074,0.1874808127303358,1.5010074522367014,3.764008228881556,3,27,2.1066830683557605,3,3.517741313554313,-1.6407725221943577,-0.37251413657194066,0.8110046209864117,-0.12846613359043502,22.978985178884212
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,not_up,any,ex_7_11_12,1.0,0.15,2.5,12,20,14,70.0,4.221428923665545,0.21107144618327728,1.673935291877503,2.4989216691386473,2,17,1.3036876101112342,3,2.9177413135543113,-2.4989216691386473,-2.247078903695688,0.8459648224331721,-0.10977432190219424,22.751485667050297
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,down,any,ex_11_12,1.0,0.15,2.5,12,20,14,70.0,3.877499696568539,0.19387498482842697,1.5868083864595186,2.3229742163852114,2,17,0.9597583830142276,3,2.9177413135543113,-1.2695694340139887,-1.4676829192815908,0.7922868833573715,-0.0836281670979844,22.72975384205569
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,down,any,all,1.2,0.15,2.5,12,23,15,65.21739130434783,4.722335815650465,0.20531894850654195,1.5570005785350913,2.7795702803259594,2,20,1.204594502096152,3,3.517741313554313,-1.2695694340139887,-2.073940919767802,0.7766572211861404,-0.09362176284737578,22.55364797511694
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.65,0.0,1.5,1.0,,,down,any,no_rollover,1.2,0.15,2.5,12,23,15,65.21739130434783,4.722335815650465,0.20531894850654195,1.5570005785350913,2.7795702803259594,2,20,1.204594502096152,3,3.517741313554313,-1.2695694340139887,-2.073940919767802,0.7766572211861404,-0.09362176284737578,22.55364797511694
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,no_rollover,1.2,0.15,2.5,24,37,24,64.86486486486487,7.2652287570272245,0.19635753397370878,1.4851779289920066,4.693417599337325,3,34,3.7474874434729117,3,3.517741313554313,-2.748152125147847,-0.9926545985891218,0.8002370079510294,-0.14651690550167032,22.39271799119831
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,all,1.2,0.15,2.5,24,37,24,64.86486486486487,7.2652287570272245,0.19635753397370878,1.4851779289920066,4.693417599337325,3,34,3.7474874434729117,3,3.517741313554313,-2.748152125147847,-0.9926545985891218,0.8002370079510294,-0.14651690550167032,22.39271799119831
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,ex_11_12,0.8,0.15,2.5,24,29,22,75.86206896551724,4.558336209690086,0.15718400723069265,1.529945574131464,2.3229742163852114,2,26,2.240594896135777,3,2.3177413135543095,-0.8114202870696601,-0.30737272617087297,0.7429786862148532,-0.13007801866455257,21.82833715788114
pullback_rebreak,any,8,24,0.8,0.05,0.5,0.85,0.75,0.0,1.5,0.6,,,down,any,ex_11_12,0.8,0.15,2.5,12,27,19,70.37037037037037,4.02942956846674,0.1492381321654348,1.5593448060094919,1.7509662552866476,2,24,1.7116882549124297,3,2.3177413135543095,-0.8114202870696601,-0.3581004475291194,0.7072318100471902,-0.10933870338859814,21.766448970266175
pullback_rebreak,any,8,24,0.0,0.05,0.5,0.85,0.65,0.0,1.5,0.6,,,down,any,ex_11_12,1.0,0.15,2.5,12,32,20,62.5,5.087236671366405,0.15897614598020016,1.5037742497195545,2.59038997864674,4,29,2.1694953578120937,3,2.9177413135543113,-1.9354615847060266,-0.43836498758879683,0.7282241275574783,-0.10233480999840133,21.70669645006159
