trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
226,38.93805309734513,16.350130843105177,1.11191660516488,17.39030496350682,4,12,2.0,2.0,2.0
178,46.62921348314607,17.887494663707223,1.1777428396782141,8.952590948503413,4,12,2.0,2.5,1.5
170,41.17647058823529,22.913268135158525,1.2157543384199334,9.964759849083581,4,12,2.0,2.5,2.0
116,42.241379310344826,-1.561227580615581,0.9780221033097354,9.4424017081625,4,12,2.0,3.0,1.5
115,35.65217391304348,-2.519744327355387,0.9680777625623828,14.80361822104917,4,12,2.0,3.0,2.0
71,42.25352112676056,-0.7848969409394551,0.9818622429408904,7.562517542639525,4,12,2.0,3.5,1.5
70,35.714285714285715,-0.5366076260703272,0.988778020202576,9.738143468658468,4,12,2.0,3.5,2.0
51,43.13725490196079,0.32301014705168263,1.0105329092846986,8.544297291953328,4,12,2.0,4.0,1.5
51,37.254901960784316,2.3230101470517113,1.0682538690951082,9.487861931819308,4,12,2.0,4.0,2.0
257,44.3579766536965,10.006925318983548,1.066377746406172,10.797724073835134,4,12,2.5,2.0,1.5
240,39.58333333333333,20.62331538898706,1.134567133926173,15.472175861378282,4,12,2.5,2.0,2.0
187,46.524064171122994,16.514629719279693,1.1560925303301994,8.503574277734867,4,12,2.5,2.5,1.5
178,41.01123595505618,21.272652179865865,1.1909604371589202,11.045667833277003,4,12,2.5,2.5,2.0
122,40.98360655737705,-5.313796685506748,0.9302760794996414,13.537194506722237,4,12,2.5,3.0,1.5
121,33.88429752066116,-8.772313432246559,0.8970221307346318,15.884526205242592,4,12,2.5,3.0,2.0
74,40.54054054054054,-3.8771382681248,0.9163805094654056,8.857156519116252,4,12,2.5,3.5,1.5
73,34.24657534246575,-3.6288489532556714,0.9287200248435646,9.738143468658468,4,12,2.5,3.5,2.0
54,40.74074074074074,-2.7692311801336613,0.9179705710338941,8.544297291953328,4,12,2.5,4.0,1.5
54,35.18518518518518,-0.7692311801336342,0.9792811349430315,9.487861931819308,4,12,2.5,4.0,2.0
258,44.57364341085272,11.521934899199547,1.076451359614363,9.330594138591472,4,12,3.0,2.0,1.5
241,39.83402489626556,22.638324969203055,1.1477612343156527,15.424296216405951,4,12,3.0,2.0,2.0
189,46.56084656084656,16.945110490981847,1.158607275393929,8.144710055314883,4,12,3.0,2.5,1.5
180,41.11111111111111,22.203132951568023,1.1974755140253326,12.082316996818513,4,12,3.0,2.5,2.0
125,40.8,-5.97503024606963,0.9237298248219898,12.070064571478571,4,12,3.0,3.0,1.5
124,33.87096774193548,-8.933546992809434,0.8976857158874046,18.012889701049136,4,12,3.0,3.0,2.0
75,40.0,-4.926156100287462,0.8961065419364745,8.857156519116252,4,12,3.0,3.5,1.5
74,33.78378378378378,-4.677866785418334,0.909969714625968,10.787161300821127,4,12,3.0,3.5,2.0
54,40.74074074074074,-2.7692311801336613,0.9179705710338941,8.544297291953328,4,12,3.0,4.0,1.5
