symbol,timeframe,strategy,family,period,year,month,pair_key,v_start_i,v_low_i,v_start_time,v_low_time,v_start_confirm_time,v_low_confirm_time,v_start,v_low,drop,drop_atr,drop_bars,context_i,context_time,context_recovery_bars,context_recovery_ratio,drop_speed,context_recovery_speed,context_speed_ratio,pre_adx14,pre_ema50_slope_20_atr,pre_close_ema50_stretch_atr,pre_range60_atr,signal_i,signal_time,atr_signal,shelf_high,shelf_low,shelf_bars,shelf_range_atr,shelf_hold_level,shelf_hold_actual,breakout_atr,signal_close,stop,signal_risk_atr,body_ratio,close_location,signal_adx14,signal_ema50_slope_20_atr,signal_range60_atr,recovery_bars_signal,recovery_ratio_signal,recovery_speed_signal,speed_ratio_signal,mfe_12_atr,mae_12_atr,fwd_12_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,mfe_48_atr,mae_48_atr,fwd_48_atr,mfe_72_atr,mae_72_atr,fwd_72_atr,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,risk_atr_entry,r_clean,r_after_cost,mfe_r,mae_r,mfe_atr_trade,mae_atr_trade,param_shelf_bars,param_shelf_range,param_shelf_hold,param_breakout_buffer,param_body,param_close_location,param_adx_max,param_range60_max,param_ema_slope_mode,param_rr,param_stop_buffer,param_max_hold,param_entry_mode,param_target_basis,d1_low_trap_age_days,d1_low_trap_source,d1_low_trap_signal_time,d1_low_trap_context_start,d1_low_trap_break_depth_atr,d1_low_trap_reclaim_atr,d1_low_trap_activity_ratio,selected_universe,d1_low_trap_age_band
AUDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-02,11355-11363,11355,11363,2021-01-27 00:00:00,2021-01-28 08:00:00,2021-01-27 12:00:00,2021-01-28 20:00:00,80.441,79.201,1.240000000000009,4.255683358244201,8,11366,2021-01-28 20:00:00,3,0.6500000000000046,0.5319604197805251,0.9220647276195834,1.7333333333333456,18.269336696518405,-0.1803679208801628,0.5439411690800815,5.826267271094714,11400,2021-02-05 08:00:00,0.2247568838461711,80.33,80.039,6,1.2947323126225758,79.821,0.6758064516129048,0.0578402751343657,80.343,79.98281077903846,1.602572587756939,0.5736842105263693,0.6789473684210865,14.42657921610338,0.1090745497357939,6.433618295712305,37,0.9209677419354853,0.1373255596744692,0.2581499573429292,3.7640671356656266,0.1913178331366997,2.3714512805080483,3.7640671356656266,0.1913178331366997,3.003245055052387,9.209951502160662,0.1913178331366997,7.968610212739018,13.752637726173257,0.1913178331366997,12.284384588147647,2021-02-05 12:00:00,80.342,80.88328383144233,2021-02-05 20:00:00,80.88328383144233,TP,2,0.3591892209615395,1.5981233358235067,1.506960119775662,1.4721595208976488,1.5952594525696029,0.1169300122302355,2.549421357844514,0.1868685812032675,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,528.5,CLOSEFAIL_L120_W6_BODY_RR15,2019-08-26,2019-08-27,0.9842644817387568,1.2548742817053,2.2766012396694295,True,>240d
SILVER,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-02,11376-11381,11376,11381,2021-02-18 00:00:00,2021-02-18 20:00:00,2021-02-18 12:00:00,2021-02-19 08:00:00,27.512,26.028,1.4840000000000018,3.813759040303325,5,11385,2021-02-19 12:00:00,4,0.9878706199460912,0.7627518080606649,0.9418751268673636,1.234838274932614,15.023012145827092,0.6349514435947535,0.3458915979038376,6.517686406433191,11392,2021-02-22 12:00:00,0.3641137493747013,27.689,27.128,6,1.5407273165691069,26.77,0.7412398921832885,0.3268209459389009,27.808,27.036971562656326,2.1175482625080035,0.6445578231292568,0.9319727891156474,18.340253862054546,0.023662875841206,5.264838263570375,11,1.1994609164420478,0.4444165651422803,0.5826489828614526,1.3951684078736275,1.584669628628114,-0.2773858448725105,1.3951684078736275,4.333810526820053,-3.669183056927495,1.3951684078736275,6.0530534861289,-5.1055473823564475,1.3951684078736275,8.222705144042614,-5.58067363149452,2021-02-22 16:00:00,27.811,28.96454265601551,2021-02-26 04:00:00,27.036971562656326,SL,21,0.7740284373436737,2.1257874460190687,-1.0,-1.045217976900324,0.6524308095618142,1.399173399515733,1.3869292243625624,2.974345247494368,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,640.6666666666666,CLOSEFAIL_L120_W6_BODY_RR15,2019-05-23,2019-05-24,0.9853555176528028,0.5155171251296168,1.407919547454432,False,>240d
SILVER,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-06,11801-11813,11801,11813,2021-05-26 12:00:00,2021-05-28 12:00:00,2021-05-27 00:00:00,2021-05-30 20:00:00,28.222,27.385,0.8369999999999997,3.9220437927304177,12,11817,2021-05-31 00:00:00,4,0.8016726403823173,0.3268369827275348,0.7860488007533181,2.405017921146952,16.556255551638728,0.3842193657772056,0.4859911741429535,7.842359688674853,11823,2021-06-01 00:00:00,0.1954870102799141,28.129,27.862,6,1.365819650204332,27.8035,0.5698924731182758,0.4859657931438521,28.224,27.81312824743002,2.1017854433481906,0.4331395348837221,0.6947674418604649,12.455103467144678,0.5273707873994975,7.45318063800633,10,1.0023894862604528,0.4291845267870486,1.3131455418704407,1.652283696689119,2.793024453226802,-0.3836572051135684,1.652283696689119,6.153861570021693,-2.4554061127268634,1.652283696689119,6.153861570021693,-1.3862813678103778,1.652283696689119,6.153861570021693,-5.089852254506728,2021-06-01 04:00:00,28.217,28.840307628854973,2021-06-01 20:00:00,27.81312824743002,SL,4,0.4038717525699802,2.065977437537583,-1.0,-1.0866611734474685,0.8170910639332758,1.0201258131530515,1.6880917024997266,2.1075569134238843,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,739.1666666666666,CLOSEFAIL_L120_W6_BODY_RR15,2019-05-23,2019-05-24,0.9853555176528028,0.5155171251296168,1.407919547454432,False,>240d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-08,12184-12202,12184,12202,2021-07-30 16:00:00,2021-08-04 12:00:00,2021-08-02 00:00:00,2021-08-05 00:00:00,109.826,108.721,1.1049999999999898,5.149917393780307,18,12205,2021-08-05 00:00:00,3,0.8615384615384679,0.2861065218766837,1.4789506361625608,5.169230769230808,24.905676716893435,-1.2867645774697916,-1.1175766147714945,7.568076053266134,12222,2021-08-09 16:00:00,0.1863017283924501,110.317,110.026,6,1.5619822881460157,109.2735,1.1809954751131264,0.0590440040193189,110.328,109.97942456790187,1.871026292165316,0.686274509803968,0.9705882352941176,31.076919370351423,1.145643655467964,8.776086051954463,20,1.4542986425339497,0.4312896111770916,1.5074441796995597,2.5388921728284255,0.6709545911280208,0.4669843954251202,2.5388921728284255,4.208227195554979,-4.133080281348587,2.5388921728284255,6.52167862576438,-3.1132293028340072,2.5388921728284255,6.52167862576438,-2.3671277974996707,2021-08-09 20:00:00,110.329,110.85086314814716,2021-08-13 12:00:00,109.97942456790187,SL,22,0.3495754320981064,1.8763939288942892,-1.0,-1.0286061292693602,1.350209301515057,1.7077859173823449,2.533524536099452,3.2044791272273963,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,373.8333333333333,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
SILVER,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-11,12502-12514,12502,12514,2021-11-01 12:00:00,2021-11-03 12:00:00,2021-11-02 00:00:00,2021-11-04 00:00:00,24.088,23.007,1.0809999999999995,4.859890106439815,12,12519,2021-11-04 08:00:00,5,0.6632747456059196,0.4049908422033179,0.6446884748043188,1.591859389454207,22.1967611606778,-0.0409820297694018,0.211466718464373,9.636670272617962,12533,2021-11-08 12:00:00,0.1953267930657504,24.303,23.987,6,1.617801608474836,23.5475,0.9065679925994424,0.2252635151040918,24.347,23.93816830173356,2.0930651235789224,0.6293103448275915,0.6336206896551829,22.46052200498728,0.2461605056243649,7.889342653986384,19,1.2395929694727108,0.361068313683588,0.8915468599715165,3.952350765008104,1.853304374265472,3.102492958024493,5.293692604946093,1.853304374265472,4.377279668499919,5.365367359751937,1.853304374265472,3.092253707337949,5.365367359751937,5.534314996080028,-3.7373265005905743,2021-11-08 16:00:00,24.348,24.96024754739966,2021-11-10 12:00:00,24.96024754739966,TP,11,0.4098316982664371,2.098184748922185,1.4938999349963191,1.408499024944588,1.8812600471395533,0.8857294385365192,3.947231139664842,1.8584239996087344,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,38.666666666666664,CLOSEFAIL_L120_W6_BODY_RR15,2021-09-30,2021-10-01,1.101000352392606,0.1124198090773697,1.4603376871615157,False,30-60d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2021,2021-11,12609-12628,12609,12628,2021-11-04 04:00:00,2021-11-09 04:00:00,2021-11-04 16:00:00,2021-11-09 16:00:00,114.277,112.723,1.554000000000002,5.586951201731052,19,12636,2021-11-10 12:00:00,8,0.7535392535392568,0.2940500632490028,0.5262483797640838,1.7896557271557345,14.407474297433296,0.489146047166561,1.2607539959240612,4.956518995885079,12645,2021-11-12 00:00:00,0.2393159942267703,114.155,113.805,6,1.4625014977826447,113.5,0.6962676962677004,0.4178575707950244,114.255,113.74517100144332,2.130359068577685,0.8129770992366164,0.8282442748091541,30.00097263220814,-0.3074947458763393,7.182971641966852,17,0.9858429858429822,0.3765634108576542,1.280609861793428,0.1128215441146672,2.1060021568070035,-0.5181433877858397,2.9835030554766377,2.1060021568070035,-0.2757859967247422,3.748182410031605,2.7996457243268296,3.4264320805194255,5.294255421973302,5.294255421973243,-2.66593130167237,2021-11-12 04:00:00,114.255,115.01974349783502,2021-11-19 12:00:00,113.74517100144332,SL,33,0.5098289985566851,2.130359068577685,-1.0,-1.0196144197923238,1.400469573173196,1.3141661260868984,2.9835030554766377,2.7996457243268296,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,468.1666666666667,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
EURJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2022,2022-06,13347-13357,13347,13357,2022-05-23 16:00:00,2022-05-25 08:00:00,2022-05-24 04:00:00,2022-05-25 20:00:00,136.78,134.99,1.789999999999992,2.918564755621313,10,13363,2022-05-26 08:00:00,6,0.6759776536312765,0.2918564755621313,0.3288140925793058,1.126629422718794,13.282156350517669,-0.3244945233841701,1.6920472052755735,7.854634354770892,13393,2022-06-02 08:00:00,0.4465455027894615,138.94,138.18,6,1.7019542135178949,135.885,1.7821229050279397,0.1791530751071769,139.02,138.06836362430263,2.131107288625088,0.6603773584906075,1.0,34.83590808962155,2.7825871612346575,10.659607968875406,36,2.2513966480447034,0.2506898932922953,0.8589492243043539,3.5382732333661564,0.1119706719419935,2.7768726641607655,11.689738150741467,0.1119706719419935,11.264249597361994,11.689738150741467,0.1119706719419935,2.866449201714386,11.689738150741467,2.6201137234420893,6.763028585294832,2022-06-02 12:00:00,139.01,140.44745456354607,2022-06-06 04:00:00,140.44745456354607,TP,10,0.9416363756973568,2.108713154236651,1.5265495265956923,1.5132747632978838,1.688549891482773,0.0424792425530171,3.5606673677545935,0.0895765375535566,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,285.5,CLOSEFAIL_L120_W6_BODY_RR15,2021-08-20,2021-08-21,0.567968996040945,0.3917027558902954,1.0680228862047112,True,>240d
EURJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2022,2022-06,13446-13452,13446,13452,2022-06-15 04:00:00,2022-06-16 04:00:00,2022-06-15 16:00:00,2022-06-16 16:00:00,141.47,137.85,3.620000000000005,4.22639319831584,6,13456,2022-06-16 20:00:00,4,0.7292817679558042,0.7043988663859733,0.7705578759360404,1.0939226519337064,25.336176383690376,0.0202866694743702,0.3713009675014339,8.924917156999129,13490,2022-06-24 12:00:00,0.6918446226505681,142.57,141.39,6,1.7055852735824366,139.66,0.9779005524861843,0.0578164499519762,142.61,141.21703884433734,2.0134017235344217,0.5925925925926413,0.8333333333333772,19.422217253981454,1.3301167937159677,9.207269654847511,38,1.314917127071827,0.1810567774810969,0.2570372925357426,2.370474448029794,0.8094302993272566,1.1129666615749472,2.370474448029794,1.8067640609983333,-0.6504350619594247,2.370474448029794,7.7329501810728996,-6.46098828213008,2.370474448029794,8.325568793080349,-7.328235031409271,2022-06-24 16:00:00,142.62,144.69944173349404,2022-07-01 00:00:00,141.21703884433734,SL,26,1.4029611556626662,2.027855836022395,-1.0,-1.0089097263666469,1.161828318211769,1.2117227858650508,2.35602033554182,2.457199122957758,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,307.6666666666667,CLOSEFAIL_L120_W6_BODY_RR15,2021-08-20,2021-08-21,0.567968996040945,0.3917027558902954,1.0680228862047112,True,>240d
CHFJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2022,2022-11,14195-14213,14195,14213,2022-10-31 12:00:00,2022-11-03 12:00:00,2022-11-01 00:00:00,2022-11-04 00:00:00,148.792,145.835,2.9569999999999936,5.393632529544272,18,14223,2022-11-07 00:00:00,10,0.6601285086236058,0.2996462516413484,0.3560490597791826,1.1882313155224906,16.51138610201312,-0.4928770525757963,0.3680943264287715,8.083402325922444,14237,2022-11-09 08:00:00,0.476561790360924,148.198,147.433,6,1.605248291980442,147.3135,0.5404125803178857,0.2140331055973962,148.3,147.31385955240975,2.069281397577858,0.9759759759759892,0.9924924924924992,12.397310755945416,0.150675900156594,6.204861698543876,24,0.8336151504903648,0.2155194466084814,0.7192462626445274,1.1792804445659666,7.856273993692365,-5.506106559681878,1.6346253849055352,7.856273993692365,-0.0923280063361516,1.6346253849055352,7.856273993692365,-2.5914792687527184,1.6346253849055352,7.856273993692365,-2.761446734962386,2022-11-09 12:00:00,148.301,149.7792106713854,2022-11-10 12:00:00,147.31385955240975,SL,6,0.9871404475902352,2.0713797613581746,-1.0,-1.0202605414951895,0.568308188940587,2.0746794491092846,1.1771820807856497,4.297449022190699,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,415.5,WICK_L120_BODY_RR15,2021-09-19,2021-09-20,0.2805805106540372,0.2263994465277551,0.5357142857142867,False,>240d
CHFJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-02,14628-14637,14628,14637,2023-02-06 12:00:00,2023-02-08 00:00:00,2023-02-07 00:00:00,2023-02-08 12:00:00,143.234,141.861,1.3730000000000189,2.890112772625242,9,14643,2023-02-09 00:00:00,6,0.6700655498907525,0.3211236414028046,0.3227608340392366,1.0050983248361287,21.262791554813933,0.5430379036586239,2.771578410799239,5.037275598304985,14670,2023-02-15 08:00:00,0.4888943654990846,144.516,143.676,6,1.7181625710545771,142.5475,1.3219227967953189,0.1820434152664933,144.605,143.55377640862525,2.150205986321053,0.6829787234042526,0.8553191489361442,20.40232099600287,1.8154182902279152,9.077625583738287,33,1.9985433357610791,0.170080739356917,0.5296425346135589,1.4011206680623625,0.7199919345371611,0.2699969754514427,1.9861141148738024,0.7199919345371611,1.828615879193804,2.6590611218701916,1.9083877128498827,0.404995463177164,3.438370573741372,1.9083877128498827,1.229304410956899,2023-02-15 12:00:00,144.605,146.18183538706214,2023-02-28 12:00:00,146.18183538706214,TP,56,1.0512235913747645,2.150205986321053,1.5,1.4809745517851,1.5990889224638127,0.8875371592258866,3.438370573741372,1.9083877128498827,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,513.5,WICK_L120_BODY_RR15,2021-09-19,2021-09-20,0.2805805106540372,0.2263994465277551,0.5357142857142867,False,>240d
CHFJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-07,15308-15322,15308,15322,2023-07-10 04:00:00,2023-07-12 12:00:00,2023-07-10 16:00:00,2023-07-13 00:00:00,160.531,158.472,2.0589999999999975,3.7307366085516054,14,15325,2023-07-13 00:00:00,3,0.7508499271490987,0.2664811863251146,0.9337411035811496,3.503966326695794,23.184266965953867,-0.2427504585820006,-1.3681599710686247,4.717059484672382,15341,2023-07-17 12:00:00,0.5378885683408753,161.383,160.568,6,1.5151837164226718,159.50150000000002,1.017969888295292,0.1877712335689434,161.484,160.43352785791478,1.9529549499916352,0.5662368112543953,0.6471277842907566,21.436456440299665,0.8117715576235952,6.1592682852862675,19,1.4628460417678504,0.2947196224646497,1.105967841591201,3.02850831172089,1.4817195361826605,1.968809270787252,4.634788963241379,1.4817195361826605,4.11609416952123,4.634788963241379,1.4817195361826605,3.7238196122633114,4.7277450194635975,4.9638534022681835,2.18074907897399,2023-07-17 16:00:00,161.486,163.05970821312786,2023-07-19 08:00:00,163.05970821312786,TP,10,1.0524721420852077,1.95667319224049,1.4952492804322284,1.4762464021609265,1.5458841473718443,0.7591649869391903,3.024790069472035,1.4854377784315156,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,665.6666666666666,WICK_L120_BODY_RR15,2021-09-19,2021-09-20,0.2805805106540372,0.2263994465277551,0.5357142857142867,False,>240d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-08,15397-15401,15397,15401,2023-07-27 12:00:00,2023-07-28 04:00:00,2023-07-28 00:00:00,2023-07-28 16:00:00,141.32,138.061,3.258999999999986,3.474580016025961,4,15404,2023-07-28 16:00:00,3,0.9291193617674148,0.8686450040064903,1.0760998556332848,1.2388258156898864,22.35541742786168,0.4248267361572649,0.9370710780240809,8.514956581935913,15415,2023-08-01 08:00:00,0.6682461089959475,142.843,142.002,6,1.2585183642349946,139.6905,1.2092666462105,0.1945391050542013,142.973,141.83493847275102,1.7030574692892002,0.7038043478261361,0.9755434782609068,27.514943653495887,0.7324549856057864,7.364053353627287,14,1.5072108008591676,0.5250418044099244,0.604437718502093,1.369256008650461,1.1118658081173045,-0.0643475501333104,1.369256008650461,2.187816704532257,-1.2779722747404616,2.8716964815303103,2.187816704532257,2.467653724879378,5.366286390186421,2.187816704532257,5.159775647898145,2023-08-01 12:00:00,142.973,144.68009229087352,2023-08-04 12:00:00,141.83493847275102,SL,18,1.1380615272489931,1.7030574692892002,-1.0,-1.0087868711493688,0.80399871016798,1.2512504516712772,1.369256008650461,2.1309514276702544,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,1095.5,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
EURJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-08,15180-15209,15180,15209,2023-07-21 04:00:00,2023-07-28 00:00:00,2023-07-21 16:00:00,2023-07-28 12:00:00,158.02,151.4,6.6200000000000045,7.282930560677551,29,15215,2023-07-31 00:00:00,6,0.7160120845921416,0.2511355365750879,0.869111048781758,3.4607250755286847,17.539610546082162,0.7395312066285394,2.813245193780721,8.053454211355499,15248,2023-08-07 12:00:00,0.5062729529714891,156.6,155.8,6,1.5801752696929776,154.71,0.6646525679758312,0.3357872448097963,156.77,155.67343176175714,2.1659625145027652,0.9516129032258048,0.9677419354839004,12.533227090874885,0.2508401361709476,12.029084240538054,39,0.8111782477341392,0.271972474302932,1.0829708850129771,2.1332366140855337,0.8690963983311517,1.7776971784045927,4.780030190821335,0.8690963983311517,3.733164074649712,5.03680867214644,0.8690963983311517,4.128207892072998,5.3133393443427455,0.8690963983311517,0.987609543558132,2023-08-07 16:00:00,156.77,158.4148523573643,2023-08-10 04:00:00,158.4148523573643,TP,15,1.0965682382428668,2.1659625145027652,1.5,1.4886008006031448,1.6232459941136546,0.4012518187696651,3.515889975066952,0.8690963983311517,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,716.6666666666666,CLOSEFAIL_L120_W6_BODY_RR15,2021-08-20,2021-08-21,0.567968996040945,0.3917027558902954,1.0680228862047112,True,>240d
CHFJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-08,15419-15431,15419,15431,2023-08-03 04:00:00,2023-08-07 00:00:00,2023-08-03 16:00:00,2023-08-07 12:00:00,163.756,161.951,1.8050000000000068,3.3181113253895536,12,15435,2023-08-07 16:00:00,4,0.6936288088642686,0.2765092771157961,0.5753844015772489,2.080886426592806,16.372406752748823,0.9281920636131896,-0.0517953343979696,7.419820006531508,15465,2023-08-14 12:00:00,0.4688081872320012,165.477,164.901,6,1.228647484594687,162.8535,1.6343490304709174,0.19837537511683,165.57,164.78379795319202,1.6770228597114938,0.4692307692307499,0.953846153846152,22.108934621723808,2.348496396768679,7.796365548947282,34,2.0049861495844796,0.2270463259164738,0.8211164858001916,1.8152413357466832,0.4415451897762072,0.7913684319177875,1.8152413357466832,2.0882741101010316,-2.0392135334592374,2.1501330980407483,2.44876269499082,-0.8382959400099278,2.16293150933861,2.44876269499082,1.8259066784948916,2023-08-14 16:00:00,165.567,166.74930307021197,2023-08-18 12:00:00,164.78379795319202,SL,23,0.7832020468079861,1.6706236540625932,-1.0,-1.025536194755228,1.0903955160492016,1.2461663040562512,1.821640541395584,2.081874904452131,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,693.6666666666666,WICK_L120_BODY_RR15,2021-09-19,2021-09-20,0.2805805106540372,0.2263994465277551,0.5357142857142867,False,>240d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2023,2023-10,15739-15756,15739,15756,2023-10-12 16:00:00,2023-10-17 08:00:00,2023-10-13 04:00:00,2023-10-17 20:00:00,149.827,148.739,1.087999999999994,4.282549531030406,17,15762,2023-10-18 08:00:00,6,0.8639705882352969,0.2519146782959062,0.6166661395785225,2.4479166666666745,21.085484645709553,-0.0183285795850774,2.4217583834284837,6.037440366660114,15795,2023-10-25 16:00:00,0.1864544587217389,149.965,149.744,6,1.185276026731116,149.28300000000002,0.9237132352941186,0.4934180744762106,150.057,149.69738638531956,1.9286941012073484,0.6153846153845145,1.0,29.259542553794972,0.7873392379287166,7.068750240866813,39,1.2113970588235212,0.1812500061760721,0.7194896597615906,3.8561695168311543,3.2072174840958265,-2.6816199699798564,8.04485990993957,6.720139644769445,7.503172676003643,8.897615060393273,6.720139644769445,-2.327646133942502,8.897615060393273,6.720139644769445,7.615800714742877,2023-10-25 20:00:00,150.054,150.59642042202063,2023-10-26 04:00:00,150.59642042202063,TP,2,0.356613614680441,1.9126043813875448,1.521031165640396,1.492989611453095,2.0246002123250046,0.0336498650247932,3.8722592366509576,0.0643588792795189,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,1180.8333333333333,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2024,2024-02,16214-16226,16214,16226,2024-01-30 16:00:00,2024-02-01 16:00:00,2024-01-31 04:00:00,2024-02-02 04:00:00,147.926,145.896,2.030000000000001,3.41811497619876,12,16231,2024-02-02 12:00:00,5,1.172906403940886,0.28484291468323,0.8018257889979551,2.8149753694581268,21.296010107616,0.567745512251143,0.1339028861978305,5.460591557947817,16238,2024-02-05 12:00:00,0.4940373190139953,148.82,148.194,6,1.267110754404914,146.911,1.132019704433498,0.1093034836068169,148.874,148.0704906702465,1.6264142380117108,0.9147609147609204,0.997920997920988,30.465251850805245,-0.0762313025756633,6.029908845642535,12,1.466995073891629,0.5023237255881012,1.7635113941546647,0.0364344945356056,2.542318063151055,-1.886497161510153,1.4189211483032422,2.542318063151055,0.9068140862194995,4.06649441789053,2.542318063151055,2.424918025203011,4.06649441789053,2.542318063151055,2.5706560033454338,2024-02-05 16:00:00,148.874,150.07926399463025,2024-02-06 12:00:00,148.0704906702465,SL,5,0.8035093297534956,1.6264142380117108,-1.0,-1.012445406207117,0.0224017311728325,1.091462124365166,0.0364344945356056,1.775169539318015,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,1283.6666666666667,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
AUDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2024,2024-03,16391-16400,16391,16400,2024-03-13 16:00:00,2024-03-15 04:00:00,2024-03-14 04:00:00,2024-03-15 16:00:00,97.959,97.268,0.6910000000000025,2.8124556016012683,9,16404,2024-03-15 20:00:00,4,0.7308248914616405,0.3124950668445853,0.5138531399452324,1.6443560057886912,16.3914844680164,-0.9573447370896554,0.8467999337770605,5.189202067367478,16440,2024-03-25 12:00:00,0.2806607508402888,98.894,98.472,6,1.5035946377844338,97.6135,1.742402315484789,0.3028567398380665,98.979,98.40183481228992,2.056451377622508,0.5517241379310108,0.7586206896551522,21.94288855900821,2.1376493624851443,11.248455619633525,40,2.476121562952232,0.1524082005479322,0.487713940853121,0.9442004242011024,1.7815102343416986,-1.0795952020110595,0.9442004242011024,2.882483559164859,-1.289813409663371,4.770884407567064,2.882483559164859,4.286313623826137,6.5096383962845605,2.882483559164859,5.797034302547871,2024-03-25 16:00:00,98.981,99.84474778156512,2024-03-28 08:00:00,98.40183481228992,SL,16,0.5791651877100747,2.0635774185598583,-1.0,-1.021582788926613,0.4541018790163555,1.3692121295055484,0.937074383263752,2.825475231665906,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,364.6666666666667,CLOSEFAIL_L120_W6_BODY_RR15,2023-03-26,2023-03-27,0.7330773156283894,0.1305131868286336,0.4695864508656052,True,>240d
USDJPY,H4,CURRENT_PRECALM_SHELF6_RR15,current,Research_2015_2024,2024,2024-06,16802-16807,16802,16807,2024-06-11 16:00:00,2024-06-12 12:00:00,2024-06-12 04:00:00,2024-06-13 00:00:00,157.402,155.716,1.6859999999999786,3.578568476647693,5,16810,2024-06-13 00:00:00,3,0.7645314353499428,0.7157136953295387,0.9119760313165064,1.2742190589165714,22.186816935424183,0.6221322328391259,1.2853466005510013,7.7789493344545715,16839,2024-06-19 16:00:00,0.297201826972745,157.95,157.602,6,1.170921469577299,156.559,1.1186239620403438,0.1917888613963452,158.007,157.52769954325683,1.6127103309736028,0.5167785234899175,0.7583892617449588,8.138424168073659,1.7556666736093247,10.551752093662545,32,1.3588374851720202,0.2408926981682566,0.3365769018257245,5.454206040761099,0.7873437467847998,5.370088119096136,6.460256383874993,0.7873437467847998,5.635900751557591,11.019447738120196,0.7873437467847998,10.403704551532035,13.263713888143457,0.7873437467847998,9.464948545750207,2024-06-19 20:00:00,158.005,158.72595068511475,2024-06-20 12:00:00,158.72595068511475,TP,4,0.4773004567431655,1.6059808972403675,1.510475581846552,1.4895244181535077,1.621620069843111,0.48606699767907,2.604290854749627,0.7806143130515645,6,1.8,0.5,0.05,0.4,0.6,26.0,16.0,standard,1.5,0.25,120,next_open,signal,1418.8333333333333,WICK_L120_BODY_RR15,2020-07-31,2020-08-01,0.7151892898614292,1.7964324528132758,3.398181818181812,True,>240d
