symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,period,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,month,year,exit_variant,exit_time_model,exit_model,exit_reason_model,r_clean_model,r_after_cost_model,bars_held_model,mfe_r_model,wf_window
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-02-07 08:00:00,short,rebreak,8074,8084,8096,124.37,125.93,6.2302177949201205,10,0.6230217794920121,12,1.2,17,0.8910256410256401,0.618,0.8,124.54,2019-02-07 12:00:00,124.52,125.99259813265566,121.6348037346887,2019-02-25 16:00:00,125.99259813265566,SL,76,1.472598132655662,-1.0,-1.008488398649159,Research_2015_2024,124.97,124.97,124.46,124.54,0.2503925306225997,0.8431372549019378,125.09595076168564,125.06259638037996,125.30120522934708,-1.2369228041126843,32.841468235286854,25.978296674096505,6.153858213857954,0.00645090129246,125.93,125.93,False,False,0.2737429974481165,0.9146993090482892,6.349206349206349,0.1568627450980621,2.276425732759301,-0.1131725779590766,-0.0163590651207515,-0.096813512838325,-0.0017926828140484,6.015037593985846,14.4343910624019,-101.4143612060864,-0.7412130389734539,-93.98496240601416,35.11716177369135,32.0,100.0,124.945,125.195,125.15,125.07,125.09595076168564,-0.0550792193194195,1.5384645534644883,2019-02,2019,fixed_1_5R,2019-02-25 16:00:00,125.99259813265566,SL,-1.0,-1.008488398649159,76,0.23767516217666892,train_2015_2020
GBPJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-02-07 08:00:00,short,rebreak,9655,9664,9669,142.05,144.12,5.313157470352368,9,0.590350830039152,5,0.5555555555555556,16,1.1835748792270653,0.618,0.8,141.67,2019-02-07 12:00:00,141.67,144.2173997106029,136.57520057879415,2019-02-19 16:00:00,144.2173997106029,SL,51,2.547399710602918,-1.0,-1.0078511432331316,Research_2015_2024,142.21,142.21,141.62,141.67,0.3895988424116312,0.915254237288165,142.45903425624002,142.66077131049772,141.9020976160744,-1.5268692919589044,32.39239101056728,24.818712612146197,6.408770025412514,0.0990947604841534,144.12,144.8,False,False,0.453711974926238,0.8586919983211154,10.317460317460316,0.084745762711835,1.848054772296479,-0.2966709241009369,-0.2207378472732333,-0.0759330768277035,0.0052166401794849,2.7322404371575617,15.725561627200726,-96.07607748981654,-0.5335954503966955,-97.26775956284244,39.35332173395523,36.0,100.0,142.04500000000002,142.87,143.15,142.4575,142.45903425624002,-0.0063119870659016,1.6021925063531286,2019-02,2019,fixed_1_5R,2019-02-19 16:00:00,144.2173997106029,SL,-1.0,-1.0078511432331316,51,0.2590877266935812,train_2015_2020
USDJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-02-27 04:00:00,short,rebreak,8273,8280,8282,110.557,111.234,3.536741411933283,7,0.5052487731333262,2,0.2857142857142857,9,1.2658788774003085,0.618,0.8,110.377,2019-02-27 08:00:00,110.377,111.28185478503713,108.56729042992572,2019-02-28 12:00:00,111.28185478503713,SL,7,0.9048547850371308,-1.0,-1.0110514970637865,Research_2015_2024,110.599,110.626,110.354,110.377,0.1914191401485372,0.8161764705882495,110.69828130320688,110.64927405885076,110.27436687897853,-0.1182141889234289,38.66714427605324,14.641579778528255,3.667430245495688,-0.0156575099965727,111.234,111.234,False,False,0.1854164442686155,1.0323741289700576,21.428571428571427,0.0845588235293958,2.8105862328214415,-0.0389232447993634,0.0111589208426656,-0.050082165642029,-0.0249329387485382,2.613636363635938,13.504956977178775,-166.41359881583014,-0.4374808320254053,-97.38636363636408,44.675216879420304,64.0,100.0,110.745,110.794,110.7695,110.743,110.69828130320688,0.0803955354757414,0.916857561373922,2019-02,2019,fixed_1_5R,2019-02-28 12:00:00,111.28185478503713,SL,-1.0,-1.0110514970637863,7,0.028733892365866574,train_2015_2020
SILVER,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-02-28 12:00:00,short,rebreak,8172,8198,8229,15.47,16.205,8.8792664792037,26,0.3415102492001423,31,1.1923076923076923,36,0.7496598639455784,0.618,0.8,15.654,2019-02-28 16:00:00,15.654,16.225694276991273,14.510611446017451,2019-04-10 16:00:00,15.224,max_hold,180,0.5716942769912734,0.7521502616101288,0.6909287286883738,Research_2015_2024,15.807,15.816,15.613,15.654,0.0827771079651067,0.7536945812807861,15.813798196527404,15.837825836447896,15.684744977796363,-1.0465473370460223,34.488489196941615,23.487169222969204,3.959559550917516,-0.0555879496983291,15.996,16.205,False,False,0.0808675786942131,1.0236130387693958,51.19047619047619,0.2019704433497543,2.4523688371134247,-0.0444524780884361,-0.0282363205411425,-0.0162161575472935,0.00346896733153,13.01587301587308,33.21851637641124,-156.81593144739463,-1.677030337290364,-86.98412698412692,48.06683474543676,20.0,100.0,15.7565,15.8045,15.909,15.7805,15.813798196527404,0.0173840918833335,0.989889887729379,2019-02,2019,fixed_1_5R,2019-04-10 16:00:00,15.224,max_hold,0.7521502616101288,0.6909287286883738,180,1.3311310443844369,train_2015_2020
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-03-07 12:00:00,short,stagnation+rebreak,8187,8201,8217,125.53,127.47,7.142145632420591,14,0.5101532594586136,16,1.1428571428571428,25,1.1288659793814435,0.618,0.8,125.28,2019-03-07 16:00:00,125.26,127.537906764292,120.764186471416,2019-04-17 16:00:00,126.65,max_hold,180,2.2779067642919983,-0.6102093473663439,-0.6156968414973313,Research_2015_2024,126.3,126.35,125.28,125.28,0.2716270571680432,0.9532710280373856,126.35734785384766,126.30800671308393,125.69961618354792,-1.178901358162336,26.102339941817817,19.6460193576602,4.876368220484775,-0.3682170687041059,127.29,127.47,False,False,0.25822550253117,1.0518986486830657,48.01587301587302,0.0,4.2337461223112,-0.1572101473038429,-0.0538599101963682,-0.1033502371074747,-0.0380536482769701,0.0,15.765765765765602,-170.88788075177902,-0.9409346089981784,-100.0,31.469782307793057,4.0,100.0,125.895,126.375,126.375,126.135,126.35734785384766,-0.4915689779582263,1.2190920551211937,2019-03,2019,fixed_1_5R,2019-04-17 16:00:00,126.65,max_hold,-0.6102093473663439,-0.6156968414973313,180,0.7067892440718079,train_2015_2020
XAUUSD,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-03-28 08:00:00,short,rebreak,8329,8342,8354,1303.205,1324.448,4.838493721355063,13,0.3721918247196203,12,0.9230769230769232,16,1.0014122299110282,0.618,0.8,1303.175,2019-03-28 12:00:00,1303.155,1325.5456039870758,1258.4337920258483,2019-05-09 12:00:00,1285.268,max_hold,180,22.390603987075792,0.7988618802031692,0.7832303233142991,Research_2015_2024,1309.015,1309.808,1302.335,1303.175,4.390415948302786,0.7814799946474213,1312.1863975062,1310.858755356791,1306.5109768359214,-0.6629994682766,33.364700099361,16.07336908971556,4.5137056067471875,-0.0855060606716002,1324.448,1324.448,False,False,4.276374161855419,1.0266678691178617,73.80952380952381,0.1124046567643413,2.301148710956557,-1.2987598147574315,0.2443723094987997,-1.5431321242562317,-0.2911487214149881,4.619699719517783,10.975709998352238,-155.63601374581188,-0.9555781198223424,-95.38030028048222,47.66932901665015,36.0,100.0,1310.7965,1313.3915000000002,1312.094,1311.3015,1312.1863975062,-0.013128916047435,1.1284264016867969,2019-03,2019,fixed_1_5R,2019-04-23 12:00:00,1269.5690940193863,TP,1.5,1.48436844311113,106,1.6505584226906982,train_2015_2020
AUDJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-05-08 16:00:00,short,rebreak,8586,8593,8596,76.79,78.042,4.436924526577037,7,0.6338463609395768,3,0.4285714285714285,9,0.8985623003194921,0.618,0.8,76.917,2019-05-08 20:00:00,76.917,78.11254435975306,74.52591128049389,2019-06-14 12:00:00,74.52591128049389,TP,164,1.1955443597530575,2.0,1.9895445117548205,Research_2015_2024,77.124,77.133,76.896,76.917,0.2821774390122155,0.8734177215189798,77.42301076172062,77.90882247840902,78.72828827845105,-1.2325413785429904,31.995197299768904,32.15038122839542,4.13336449798942,0.087042296445597,78.182,78.944,False,False,0.2249301810173335,1.2545112342681588,94.84126984126983,0.0886075949367141,1.7152328042038902,-0.2657097793952232,-0.2508777439844766,-0.0148320354107466,-0.017334722638854,1.8324607329843616,10.09964791497404,-68.83597861993043,-0.6150427041205275,-98.16753926701564,49.64540371838316,20.0,36.0,77.32900000000001,77.486,77.867,77.4075,77.42301076172062,0.0516909825498919,1.033341124497355,2019-05,2019,fixed_1_5R,2019-05-31 08:00:00,75.12368346037042,TP,1.5,1.4895445117548205,101,1.5315199181552748,train_2015_2020
GBPJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-05-22 04:00:00,short,rebreak,10133,10134,10135,139.62,141.68,4.233159944732483,1,4.233159944732483,1,1.0,4,0.917475728155346,0.618,0.8,139.79,2019-05-22 08:00:00,139.8,141.80165852618936,135.76668294762126,2019-06-18 00:00:00,135.76668294762126,TP,116,2.001658526189346,2.014987571360221,2.004995857120102,Research_2015_2024,140.51,140.51,139.75,139.79,0.4866341047574533,0.9473684210526414,140.3214558199917,141.0530952976448,143.3558840374006,-0.1948568901071067,41.558704212245495,39.703809496219876,2.753030936516408,0.2394975615139163,141.68,143.2,False,False,0.4317943821561979,1.127004252179959,79.36507936507937,0.0526315789473585,3.966018783171705,-0.1836844435243279,-0.2628075641610427,0.0791231206367148,-0.0559112321162811,8.252427184465404,30.90614886731343,-22.42661782180929,0.0143092222937513,-91.7475728155346,46.458150850969275,84.0,28.0,140.65,140.60000000000002,141.36,140.625,140.3214558199917,0.2269736056330231,0.688257734129102,2019-05,2019,fixed_1_5R,2019-05-31 08:00:00,136.79751221071598,TP,1.500000000000007,1.490008285759888,43,1.5936784213004382,train_2015_2020
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-05-28 16:00:00,short,rebreak,8548,8555,8563,122.52,123.72,4.733317568018481,7,0.6761882240026401,8,1.1428571428571428,32,1.3500000000000003,0.618,0.8,122.1,2019-05-28 20:00:00,122.09,123.78338049279157,118.73323901441684,2019-07-08 20:00:00,122.06,max_hold,180,1.6933804927915617,0.017716042039994,0.0103343578566701,Research_2015_2024,122.36,122.39,122.03,122.1,0.2535219711662747,0.7222222222222375,122.52944216847946,122.72628375302784,123.7184409193468,-0.6378320372038873,34.16703504150733,14.82516899943596,2.1768566704199035,-0.2501617277592456,122.8,123.72,False,False,0.2862595733686953,0.8856366555110619,46.82539682539682,0.1944444444444258,2.56388034934336,-0.1267990883879548,-0.0993844992024606,-0.0274145891854942,-0.020991736040616,9.333333333332424,28.581149084622353,-98.93925244834128,-0.513321926179422,-90.66666666666758,51.6352744667137,4.0,100.0,122.355,122.56,122.875,122.4575,122.52944216847946,0.0765237165600338,0.5442141676049759,2019-05,2019,fixed_1_5R,2019-07-08 20:00:00,122.06,max_hold,0.017716042039994044,0.010334357856670185,180,0.7795058497597127,train_2015_2020
CHFJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-06-14 08:00:00,short,rebreak,8727,8744,8752,108.618,109.752,5.489713078755897,17,0.3229242987503469,8,0.4705882352941176,20,0.9559082892416124,0.618,0.8,108.668,2019-06-14 12:00:00,108.672,109.8036420432057,106.39671591358862,2019-06-21 12:00:00,109.8036420432057,SL,31,1.1316420432057015,-1.0,-1.0176734331497217,Research_2015_2024,108.888,108.916,108.605,108.668,0.2065681728227939,0.7073954983922955,109.08423978646243,109.12023953203546,109.19673923308282,-1.0423384976833252,34.268296221009024,21.44266479312364,4.9452730395622355,0.037363350241497,109.752,109.752,False,False,0.2267685691748224,0.9109206517219968,31.349206349206348,0.2025723472668933,2.468918580392819,-0.1164171283476633,-0.0693567653463255,-0.0470603630013378,-0.0122839379804129,7.835820895522665,21.169154228855295,-104.1170701533776,-0.2872060267385956,-92.16417910447734,49.90803198858177,20.0,100.0,108.961,109.1785,109.1785,109.06975,109.08423978646243,-0.0037559523018898,1.2363182598905589,2019-06,2019,fixed_1_5R,2019-06-21 12:00:00,109.8036420432057,SL,-1.0,-1.0176734331497215,31,0.4038379474709244,train_2015_2020
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-07-15 12:00:00,short,rebreak,8764,8777,8780,121.5,122.3,4.092567719828161,13,0.3148129015252431,3,0.2307692307692307,20,1.062499999999997,0.618,0.8,121.45,2019-07-15 16:00:00,121.45,122.34886907528274,119.65226184943454,2019-08-01 12:00:00,119.65226184943454,TP,79,0.8988690752827324,2.0,1.9860936366110304,Research_2015_2024,121.58,121.64,121.45,121.45,0.1954763011309651,0.6842105263157737,121.75453307835008,121.85010513780804,122.1630410028112,-1.064631913673473,37.23632979662482,18.56201601872274,4.583570069043524,0.103785499443054,122.3,122.3,False,False,0.1966915697521342,0.9938214503921012,11.904761904761903,0.0,1.94396966691836,-0.093055842817165,-0.0550696020306317,-0.0379862407865333,0.0033715484509485,0.0,16.901408450704647,-110.13315278717398,-0.5567837550151444,-100.0,49.232844226225275,20.0,100.0,121.775,121.875,121.87,121.825,121.75453307835008,0.1105242981014323,1.145892517260881,2019-07,2019,fixed_1_5R,2019-07-25 12:00:00,120.1016963870759,TP,1.5,1.4860936366110304,48,1.5797628809883704,train_2015_2020
GBPJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-07-30 00:00:00,short,rebreak,10417,10425,10431,134.22,135.63,3.714408478414548,8,0.4643010598018185,6,0.75,16,2.439716312056742,0.618,0.8,132.19,2019-07-30 04:00:00,132.2,135.7249007095069,125.1201985809862,2019-09-09 04:00:00,131.25,max_hold,180,3.524900709506909,0.2695111375585051,0.2638372188730679,Research_2015_2024,132.96,133.03,132.19,132.19,0.3796028380276147,0.9166666666666752,133.969190875723,134.45423598156813,135.81210946348648,-2.5103853367306384,15.353229125621596,34.07456248050577,9.836227468944102,-0.0760794671192322,135.63,135.63,False,False,0.3245202941044828,1.169735282889265,84.92063492063492,0.0,4.873514670260219,-0.5306181966731458,-0.2685105400727509,-0.2621076566003948,-0.0711202949255893,0.0,1.9372656329175768,-192.4008893107897,-1.7977861971621878,-100.0,19.332452694514274,36.0,100.0,133.4,133.91,133.91,133.655,133.969190875723,-0.6717449775715344,2.4590568672360256,2019-07,2019,fixed_1_5R,2019-08-11 20:00:00,126.91264893573963,TP,1.5,1.494326081314559,54,1.6113929066656054,train_2015_2020
CHFJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-08-12 04:00:00,short,rebreak,8986,8993,8998,108.034,109.806,5.940201412256811,7,0.848600201750973,5,0.7142857142857143,25,0.9277652370203155,0.618,0.8,108.162,2019-08-12 08:00:00,108.162,109.88057659585176,104.72484680829648,2019-09-20 12:00:00,108.71,max_hold,180,1.7185765958517578,-0.3188685341827251,-0.3305060719266264,Research_2015_2024,108.468,108.477,108.157,108.162,0.2983063834070855,0.9562499999999696,108.6282403310331,108.83962440245658,109.2467385924286,-0.6396539483500535,36.60956559575037,30.534178748348324,2.552905874684033,-0.1523553638041375,109.068,109.806,False,False,0.296904274245746,1.0047224283479967,88.4920634920635,0.0156250000000298,1.7264129386638127,-0.1298215101825945,-0.0898212438171266,-0.0400002663654679,-0.0252875566500829,0.6297229219155772,20.244675133033176,-175.9254221303352,-0.5708612558947612,-99.37027707808444,61.52551069593614,4.0,100.0,108.528,108.9815,108.92,108.75475,108.6282403310331,0.1092605145522223,0.6382264686710083,2019-08,2019,fixed_1_5R,2019-09-20 12:00:00,108.71,max_hold,-0.3188685341827251,-0.3305060719266264,180,0.7605130915635617,train_2015_2020
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-08-30 12:00:00,short,rebreak,8979,8983,8986,116.79,118.16,4.365127665718227,4,1.0912819164295569,3,0.75,24,1.0072992700729966,0.618,0.8,116.78,2019-08-30 16:00:00,116.78,118.23846276815448,113.86307446369102,2019-09-05 12:00:00,118.23846276815448,SL,24,1.4584627681544902,-1.0,-1.008570667879171,Research_2015_2024,117.31,117.34,116.68,116.78,0.3138510726179583,0.8030303030303089,117.45105790469844,117.63742100914128,118.90868549150493,-0.0349855525239642,31.68808886869496,12.617669545600268,2.946627216681717,-0.1844707547728229,117.9,118.36,False,False,0.3108112619604241,1.0097802461801442,63.888888888888886,0.1515151515151437,3.568571522338983,-0.0780192666717454,-0.0463392015248414,-0.0316800651469039,-0.0843526840882537,8.19672131147495,30.715779531808103,-175.87578332526215,-0.6043067495105858,-91.80327868852504,47.0237707751377,4.0,100.0,117.29,117.42,117.495,117.355,117.45105790469844,-0.0345352965507499,0.7366568041704292,2019-08,2019,fixed_1_5R,2019-09-05 12:00:00,118.23846276815448,SL,-1.0,-1.0085706678791713,24,0.6376576902109194,train_2015_2020
XAUUSD,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-09-13 12:00:00,short,rebreak,9083,9093,9094,1484.418,1524.118,4.187909751649167,10,0.4187909751649167,1,0.1,6,0.8411335012594456,0.618,0.8,1490.725,2019-09-13 16:00:00,1490.728,1526.4879173546162,1419.1991652907673,2019-09-23 12:00:00,1526.4879173546162,SL,37,35.759917354616164,-1.0,-1.0097874946557994,Research_2015_2024,1508.025,1508.865,1489.158,1490.725,9.47966941846502,0.8778606586492154,1499.8332303560874,1506.8972591670456,1495.4660211437838,0.1623901572717417,42.21471215676549,21.84981530231808,2.9579403968112468,0.3027856132879333,1524.118,1556.958,False,False,9.101005710005875,1.0416067982511903,69.04761904761905,0.0795148931851625,2.08657065208114,-1.82060470380884,-3.0700601214189884,1.2494554176101484,-0.5900666661047689,10.601558107782042,38.821513666907414,-3.069927991404426,-0.1513745951901679,-89.39844189221796,48.37608264300515,76.0,36.0,1506.638,1504.268,1520.688,1505.453,1499.8332303560874,0.2597956755130637,0.7394850992028117,2019-09,2019,fixed_1_5R,2019-09-23 12:00:00,1526.4879173546162,SL,-1.0,-1.0097874946557994,37,0.21177342008097544,train_2015_2020
EURJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-09-20 12:00:00,short,rebreak,9075,9084,9090,118.67,119.8,3.965566978918086,9,0.4406185532131207,6,0.6666666666666666,15,0.92920353982301,0.618,0.8,118.75,2019-09-20 16:00:00,118.76,119.87123823692848,116.50752352614302,2019-10-11 08:00:00,119.87123823692848,SL,91,1.111238236928486,-1.0,-1.011248712998339,Research_2015_2024,119.07,119.1,118.69,118.75,0.2849529477139962,0.7804878048780386,119.2632274444799,119.0643830847351,118.73058850212084,-0.5242685583412818,36.7427802921957,24.44756357859907,3.683462379014826,-0.1111773741483389,119.8,119.98,False,False,0.3383993998083525,0.8420610316548289,27.77777777777778,0.1463414634146409,2.316171863792862,-0.0400859843457084,0.0396623778258282,-0.0797483621715366,-0.0327840940290955,5.714285714285946,20.11767925560994,-197.25320858822525,-0.5443886097152517,-94.28571428571404,49.72178414773045,40.0,4.0,119.115,119.235,119.175,118.755,119.2632274444799,0.0497261490035414,0.9208655947537066,2019-09,2019,fixed_1_5R,2019-10-03 12:00:00,117.0931426446073,TP,1.5,1.488751287001661,55,1.5298249677755003,train_2015_2020
CHFJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-10-02 04:00:00,short,rebreak,9223,9230,9236,108.16,109.075,3.640095091306819,7,0.5200135844724029,6,0.8571428571428571,17,1.2939890710382398,0.618,0.8,107.891,2019-10-02 08:00:00,107.891,109.13784176491606,105.3973164701679,2019-10-16 12:00:00,109.13784176491606,SL,63,1.2468417649160557,-1.0,-1.0160405278061542,Research_2015_2024,108.573,108.601,107.869,107.891,0.2513670596642339,0.9316939890710226,108.45512534280748,108.55510712214767,108.57207679692053,-0.7894947994594942,32.96275265890284,18.4302538569585,4.501237537110023,-0.0760684083772556,109.075,109.075,False,False,0.2305439889696577,1.0903214644096262,57.14285714285714,0.0300546448087508,3.0115322230811605,-0.095973893152319,-0.065132304546672,-0.0308415886056469,-0.010645387727724,1.9891500904164268,35.93777530486452,-132.46594106467637,-0.420869982556038,-98.01084990958356,43.93289103138095,32.0,100.0,108.2475,108.472,108.472,108.35975,108.45512534280748,-0.0610573473320356,1.1253093842775057,2019-10,2019,fixed_1_5R,2019-10-16 12:00:00,109.13784176491606,SL,-1.0,-1.0160405278061542,63,0.9295485863661588,train_2015_2020
XAUUSD,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-10-29 08:00:00,short,stagnation+rebreak,9264,9285,9292,1480.768,1517.948,7.015789787526922,21,0.3340852279774724,7,0.3333333333333333,12,0.841662183969878,0.618,0.8,1486.655,2019-10-29 12:00:00,1486.675,1519.272868657913,1421.419262684174,2019-12-09 16:00:00,1460.248,max_hold,180,32.59786865791307,0.8106971740186089,0.7999602757362982,Research_2015_2024,1494.238,1494.595,1484.168,1486.655,5.2994746316517105,0.7272465714011687,1496.224862518701,1494.9729318991465,1495.7348470860122,-0.4325688672835137,37.119309868993966,21.496207049687357,5.0558958234040885,0.0175058959700812,1517.948,1517.948,False,False,5.169084931034412,1.0252249097000627,13.88888888888889,0.238515392730416,1.9901972805015191,-0.7216803809399153,1.3244042587324087,-2.046084639672324,-0.2714867928230857,7.362344582593444,10.105305337054734,-88.26924529511241,-1.166269334223291,-92.63765541740656,33.00114852335409,52.0,100.0,1496.1615,1501.058,1499.3580000000002,1498.60975,1496.224862518701,0.0485466398148257,1.263973955851022,2019-10,2019,fixed_1_5R,2019-12-09 16:00:00,1460.248,max_hold,0.8106971740186089,0.7999602757362982,180,1.261738932432187,train_2015_2020
CHFJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-11-08 16:00:00,short,rebreak,9385,9397,9407,109.324,110.116,3.701383114196394,12,0.3084485928496995,10,0.8333333333333334,20,0.8737373737373633,0.618,0.8,109.424,2019-11-08 20:00:00,109.426,110.16949351685336,107.93301296629328,2019-11-13 08:00:00,110.16949351685336,SL,16,0.7434935168533627,-1.0,-1.0269000328135407,Research_2015_2024,109.501,109.515,109.41,109.424,0.2139740674134329,0.7333333333332882,109.73953471160269,109.72136858669694,109.24821953577224,-0.1918538370121375,38.1897866027975,14.016455952226204,3.0167506684298724,-0.0511176868191159,110.132,110.187,False,False,0.2032264720810488,1.052884819690704,28.968253968253972,0.1333333333334235,2.33673176401287,-0.04484958392554,-0.0022593110983881,-0.0425902728271519,-0.0347386178160425,1.9390581717465152,16.59484207507954,-200.09458512536617,-0.0557153948029354,-98.06094182825348,56.48813224129521,68.0,100.0,109.771,109.771,109.771,109.731,109.73953471160269,0.1313400083747025,0.7541876671074681,2019-11,2019,fixed_1_5R,2019-11-13 08:00:00,110.16949351685336,SL,-1.0,-1.0269000328135407,16,0.13450016406764614,train_2015_2020
AUDJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-12-04 00:00:00,short,rebreak,9506,9517,9518,73.924,74.844,4.3453323424980015,11,0.3950302129543637,1,0.0909090909090909,4,0.7445652173913015,0.618,0.8,74.159,2019-12-04 04:00:00,74.16,74.89693035880146,72.68313928239711,2019-12-12 08:00:00,74.89693035880146,SL,38,0.7369303588014589,-1.0,-1.016962254099992,Research_2015_2024,74.43,74.455,74.096,74.159,0.2117214352058298,0.7548746518105984,74.28437081956443,74.17413845838065,74.0990425661122,0.774066933226373,47.09608316518885,21.256269321419175,3.4677325876393192,0.3309709492612939,74.844,74.844,False,False,0.1860705493784501,1.137855699964685,47.22222222222222,0.1754874651810677,3.53294412194403,0.0792468594293183,0.1002990668000836,-0.0210522073707653,-0.0337791832503598,13.400758533503057,34.76249540743029,-21.484516483537927,-0.2166307857911609,-86.59924146649695,53.85959846269732,84.0,40.0,74.47,74.384,74.42699999999999,74.1665,74.28437081956443,0.3519625334079415,0.8669331469098298,2019-12,2019,fixed_1_5R,2019-12-12 08:00:00,74.89693035880146,SL,-1.0,-1.016962254099992,38,0.455945390208198,train_2015_2020
USDJPY,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2019-12-09 08:00:00,short,stagnation+rebreak,9529,9536,9542,108.427,108.997,3.6492562897193546,7,0.5213223271027648,6,0.8571428571428571,13,0.9315789473684426,0.618,0.8,108.466,2019-12-09 12:00:00,108.466,109.03604905237854,107.3259018952429,2019-12-12 12:00:00,109.03604905237854,SL,18,0.5700490523785504,-1.0,-1.017542350010522,Research_2015_2024,108.57,108.571,108.43,108.466,0.1561962095141936,0.7375886524823102,108.68675721407124,108.8442298250286,108.73728663628204,-1.165708775529699,36.0314935922876,16.067732396899807,3.393897660829862,0.0553786125507258,108.997,109.727,False,False,0.1644850910848481,0.9496070949896686,24.6031746031746,0.2553191489360951,1.478909127938879,-0.118697015850131,-0.1153284467663764,-0.0033685690837545,-0.0026880740807596,6.349206349204161,10.75837742504367,-105.74834267209718,-0.2409682878375396,-93.65079365079583,47.61302910384211,48.0,20.0,108.6765,108.7885,109.077,108.7325,108.68675721407124,0.1466668193199698,0.8484744152074655,2019-12,2019,fixed_1_5R,2019-12-12 12:00:00,109.03604905237854,SL,-1.0,-1.017542350010522,18,0.04911858002949144,train_2015_2020
XAUUSD,H4,SHORT_REC1.20_T5_STAG_OR_REBREAK_BROAD,逆V候補後トリガー,2020-01-14 00:00:00,short,rebreak,9589,9595,9598,1555.248,1611.325,7.106329432391541,6,1.1843882387319236,3,0.5,25,1.295129910658558,0.618,0.8,1538.698,2020-01-14 04:00:00,1538.688,1613.297783577426,1389.4984328451485,2020-02-20 08:00:00,1613.297783577426,SL,168,74.60978357742579,-1.0,-1.0046910737870849,Research_2015_2024,1545.175,1545.235,1535.828,1538.698,7.891134309703403,0.6885298182204649,1552.9653484738851,1548.5021862594017,1511.8143377113663,-0.4593815441077305,36.018071398388926,18.866343457413738,2.9765491548036076,-0.0611399043084485,1563.008,1611.325,False,False,8.328773651565202,0.9474545281009582,86.90476190476191,0.3050919528011205,2.5623692623171204,-2.755868835570709,-0.948532033970208,-1.807336801600501,-1.0152123440898118,10.559234731420572,11.809170594719058,-80.67522409769046,-1.2778652842427407,-89.44076526857943,44.18063376673981,4.0,100.0,1549.418,1573.5765,1564.22,1561.49725,1552.9653484738851,0.047994372103725,0.7441372887009019,2020-01,2020,fixed_1_5R,2020-02-20 08:00:00,1613.297783577426,SL,-1.0,-1.0046910737870849,168,0.03525006874293966,train_2015_2020
