rule,exit,notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,test_positive,oos_nonnegative,score
R4_gbp_aud_adx_rebreak,half_1R_trail1ATR_rest_2R,GBPJPY/AUDJPY + ADX>=25 + rebreak。,20,55.00000000000001,4.551935879752919,0.22759679398764593,1.7679072227142134,3.5978096332302014,5,12,75.0,7.605115947613269,0.6337596623011058,6.73736479833825,1.0026086840014539,1,7,28.57142857142857,-2.5154498437987938,-0.35934997768554194,0.3811085105296099,3.060079409168644,4,1,0.0,-0.5377302240615588,-0.5377302240615588,0.0,0.0,1,False,False,1.4254189350766011
R1_hv_core,half_1R_BE_rest_2R,rebreak + ADX>=25 + BB幅7-10ATR + BB位置0-0.25。,11,54.54545454545454,3.5161788209470846,0.31965262008609857,2.636166478539212,1.798298708892001,2,9,66.66666666666666,5.314477529839086,0.5904975033154539,16.152351165217382,0.1005891638318257,1,2,0.0,-1.7982987088920015,-0.8991493544460007,0.0,1.0034834401260293,2,0,0.0,0.0,0.0,,0.0,0,False,True,1.423755788466587
R1_hv_core,fixed_1R,rebreak + ADX>=25 + BB幅7-10ATR + BB位置0-0.25。,11,54.54545454545454,3.3692024906078375,0.3062911355098034,2.5677746938531847,1.798298708892001,2,9,66.66666666666666,5.1675011994998385,0.5741667999444265,15.73330019402197,0.1005891638318257,1,2,0.0,-1.7982987088920015,-0.8991493544460007,0.0,1.0034834401260293,2,0,0.0,0.0,0.0,,0.0,0,False,True,1.1415802505598371
R1_hv_core,fixed_2R_max48,rebreak + ADX>=25 + BB幅7-10ATR + BB位置0-0.25。,11,45.45454545454545,2.3175125288717227,0.21068295717015662,2.341924643842804,0.8889488659858338,3,9,55.55555555555556,3.2064613948575564,0.35627348831750627,4.826063288981436,0.6202199688541248,3,2,0.0,-0.8889488659858338,-0.4444744329929169,0.0,0.5901942842102628,2,0,0.0,0.0,0.0,,0.0,0,False,True,1.068296556491517
R2_hv_adx_width,fixed_2R_max48,ADX>=25 + BB幅7-10ATR。rebreak限定なし。,16,43.75,1.552230721294153,0.09701442008088457,1.4200146651051966,2.111590990902453,4,12,58.333333333333336,3.663821712196606,0.30531847601638384,3.3129203421325597,0.9091936055567774,3,2,0.0,-0.8889488659858338,-0.4444744329929169,0.0,0.5901942842102628,2,2,0.0,-1.2226421249166193,-0.6113210624583096,0.0,1.003418095717731,2,False,False,0.3848373410091632
R8_gbp_only_slow,fixed_2R_max48,GBPJPY専用 + signal_recovery_bars>16。,14,35.714285714285715,1.0846800015236138,0.07747714296597241,1.2382084144284635,2.247546980280171,4,7,57.14285714285714,2.4101404125919084,0.34430577322741546,2.9556067723977977,1.1245558343788495,2,5,20.0,-0.7174368714053698,-0.14348737428107397,0.7355599950953534,1.639523440617246,2,2,0.0,-0.6080235396629248,-0.3040117698314624,0.0,0.3887995104640364,2,False,False,-0.15252261942417522
R5_gbp_aud_atr80_rebreak,half_1R_BE_rest_2R_time12,GBPJPY/AUDJPY + ATR percentile>=80 + rebreak。,17,47.05882352941176,0.7503572986658074,0.04413866462740043,1.2775780504519534,1.5246933557123161,4,10,60.0,2.201171169459716,0.2201171169459716,5.031906652001235,0.5459380286910078,4,7,28.57142857142857,-1.4508138707939087,-0.2072591243991298,0.32748375018259085,1.5246933557123161,3,0,0.0,0.0,0.0,,0.0,0,False,True,-1.461234808435411
R6_macd_turn_rebreak,fixed_2R_no_progress12,rebreak + MACD slope3>0。売り遅れを避ける仮説。,29,51.724137931034484,0.9604082101508699,0.03311752448796103,1.1780519916764682,4.127347371346164,7,15,73.33333333333333,2.336546208063709,0.15576974720424727,3.428127032695451,0.5454737187517603,2,13,30.76923076923077,-1.273936935952586,-0.0979951489194297,0.705753702811439,4.025146309385911,7,1,0.0,-0.10220106196025373,-0.10220106196025373,0.0,0.0,1,False,False,-2.0514291596328933
R2_hv_adx_width,fixed_2R_no_progress12,ADX>=25 + BB幅7-10ATR。rebreak限定なし。,16,43.75,-0.42318735353599846,-0.026449209595999904,0.798998192479631,1.114942593394751,5,12,58.333333333333336,0.6236682156334508,0.051972351302787566,1.5891804124022793,0.5577332274258272,2,2,0.0,-0.7324051664002886,-0.3662025832001443,0.0,0.38689076576906706,2,2,0.0,-0.31445040276916036,-0.15722520138458018,0.0,0.10220106196025372,2,False,False,-2.245272866324963
R2_hv_adx_width,half_1R_BE_rest_2R_time12,ADX>=25 + BB幅7-10ATR。rebreak限定なし。,16,43.75,-0.42318735353599846,-0.026449209595999904,0.798998192479631,1.114942593394751,5,12,58.333333333333336,0.6236682156334508,0.051972351302787566,1.5891804124022793,0.5577332274258272,2,2,0.0,-0.7324051664002886,-0.3662025832001443,0.0,0.38689076576906706,2,2,0.0,-0.31445040276916036,-0.15722520138458018,0.0,0.10220106196025372,2,False,False,-2.245272866324963
R1_hv_core,fixed_2R_no_progress12,rebreak + ADX>=25 + BB幅7-10ATR + BB位置0-0.25。,11,54.54545454545454,-0.1976147157934709,-0.01796497416304281,0.8669968857852125,0.8208972254086468,2,9,66.66666666666666,0.5347904506068177,0.059421161178535305,1.7098501679656908,0.7146980166777622,2,2,0.0,-0.7324051664002886,-0.3662025832001443,0.0,0.38689076576906706,2,0,0.0,0.0,0.0,,0.0,0,False,True,-3.8063644793169313
R1_hv_core,half_1R_BE_rest_2R_time12,rebreak + ADX>=25 + BB幅7-10ATR + BB位置0-0.25。,11,54.54545454545454,-0.1976147157934709,-0.01796497416304281,0.8669968857852125,0.8208972254086468,2,9,66.66666666666666,0.5347904506068177,0.059421161178535305,1.7098501679656908,0.7146980166777622,2,2,0.0,-0.7324051664002886,-0.3662025832001443,0.0,0.38689076576906706,2,0,0.0,0.0,0.0,,0.0,0,False,True,-3.8063644793169313
R8_gbp_only_slow,fixed_2R_no_progress12,GBPJPY専用 + signal_recovery_bars>16。,14,42.857142857142854,-0.2658688865266172,-0.01899063475190123,0.9232935184551259,2.79004530923963,3,7,71.42857142857143,2.524176422713013,0.3605966318161447,5.567000997320859,0.5526988989478591,2,5,20.0,-2.216813008308831,-0.4433626016617662,0.052694145649515446,1.6063252678108395,3,2,0.0,-0.5732323009307991,-0.28661615046539957,0.0,0.36098296012189246,2,False,False,-4.739263912528115
R8_gbp_only_slow,half_1R_BE_rest_2R_time12,GBPJPY専用 + signal_recovery_bars>16。,14,42.857142857142854,-0.7658688865266171,-0.05470492046618693,0.7790372977536585,2.79004530923963,3,7,71.42857142857143,2.024176422713013,0.28916806038757326,4.662349294645458,0.5526988989478591,2,5,20.0,-2.216813008308831,-0.4433626016617662,0.052694145649515446,1.6063252678108395,3,2,0.0,-0.5732323009307991,-0.28661615046539957,0.0,0.36098296012189246,2,False,False,-5.56209156180101
R6_macd_turn_rebreak,half_1R_BE_rest_2R_time12,rebreak + MACD slope3>0。売り遅れを避ける仮説。,29,51.724137931034484,-0.5395917898491301,-0.018606613443073454,0.8999640029526448,4.127347371346165,7,15,73.33333333333333,2.336546208063709,0.15576974720424727,3.428127032695451,0.5454737187517603,2,13,30.76923076923077,-2.773936935952585,-0.213379764304045,0.3592927177134541,4.02514630938591,7,1,0.0,-0.10220106196025373,-0.10220106196025373,0.0,0.0,1,False,False,-6.338137838011887
R0_broad_short_t5,half_1R_BE_rest_2R_time12,逆V候補後T5ショート全体。比較用。,202,43.06930693069307,-17.03322816471797,-0.08432291170652459,0.6105560612279375,20.07610738153113,10,114,49.122807017543856,-3.12981525616092,-0.02745451979088526,0.8484524937582932,7.260047651103358,7,73,39.726027397260275,-10.587749073459138,-0.14503765854053613,0.44785184163161834,11.467297502292944,7,15,13.333333333333334,-3.3156638350979097,-0.221044255673194,0.15186876873869984,3.599835732459598,10,False,False,-40.75254785574726
R0_broad_short_t5,fixed_2R_no_progress12,逆V候補後T5ショート全体。比較用。,202,42.07920792079208,-17.132314393631937,-0.0848134375922373,0.6222283720184627,20.6751936104451,10,114,49.122807017543856,-2.1298152561609203,-0.01868258996632386,0.8968730853390237,7.260047651103358,7,73,38.35616438356164,-10.587749073459138,-0.14503765854053613,0.47539210705709034,12.859791094544837,8,15,6.666666666666667,-4.414750064011881,-0.2943166709341254,0.02250622042573616,4.2025007232029745,10,False,False,-41.05209458341915
R0_broad_short_t5,fixed_2R_max48,逆V候補後T5ショート全体。比較用。,202,42.57425742574257,-20.64589389479901,-0.10220739551880698,0.7307937537944155,23.613774826993442,6,114,44.73684210526316,-4.784411434067254,-0.041968521351467135,0.87621586608265,10.173996496539656,6,73,41.0958904109589,-11.54177078328777,-0.15810644908613383,0.6347175539050619,15.409255564094057,6,15,33.33333333333333,-4.31971167744398,-0.2879807784962653,0.3296167962079074,5.043190003143319,4,False,False,-47.00361448297798
R0_broad_short_t5,fixed_1R,逆V候補後T5ショート全体。比較用。,202,43.06930693069307,-22.29986929638588,-0.11039539255636574,0.7817965434354565,29.53845360589473,10,114,47.368421052631575,-4.074264877553499,-0.03573916559257455,0.9251910982552894,15.2445788380539,6,73,39.726027397260275,-11.832451421600272,-0.1620883756383599,0.6903353112977638,17.087621566785845,5,15,26.666666666666668,-6.393152997232107,-0.4262101998154738,0.3287866152899428,8.533730993413094,10,False,False,-51.15718561019582
R0_broad_short_t5,half_1R_trail1ATR_rest_2R,逆V候補後T5ショート全体。比較用。,202,43.06930693069307,-23.08675828432559,-0.11429088259567124,0.7740968616651762,30.43030993859491,10,114,47.368421052631575,-3.3060846011795277,-0.029000742115609893,0.939295906004557,14.111904670007085,6,73,39.726027397260275,-12.51455899443881,-0.17143231499231246,0.6724840122154038,16.74944374213674,5,15,26.666666666666668,-7.266114688707251,-0.48440764591381674,0.237134879141765,9.033730993413096,10,False,False,-53.3065628058052
R0_broad_short_t5,fixed_1_5R,逆V候補後T5ショート全体。比較用。,202,36.633663366336634,-25.55845662596085,-0.1265270129998062,0.7735987971876385,28.988332153976167,10,114,40.35087719298245,-7.188138679613948,-0.06305384806678901,0.8823679208533869,11.865793333296523,7,73,34.24657534246575,-11.378078720200826,-0.15586409205754556,0.7268257533811279,16.11312328132998,6,15,20.0,-6.9922392261460775,-0.46614928174307185,0.30987135031435226,8.513709240170716,10,False,False,-53.63052722796513
R0_broad_short_t5,half_1R_BE_rest_2R,逆V候補後T5ショート全体。比較用。,202,43.06930693069307,-26.728593617793045,-0.13231977038511408,0.7384616277792861,32.26518178223318,10,114,47.368421052631575,-5.163076199448014,-0.04529014210042118,0.9051990796590303,12.925325075000483,6,73,39.726027397260275,-13.795401354688648,-0.18897810074915958,0.6389633463253795,18.93965474301644,5,15,26.666666666666668,-7.770116063656383,-0.5180077375770922,0.18422007029477017,9.033730993413094,10,False,False,-59.63764649775391
R0_broad_short_t5,BE_after_1R_to_2R,逆V候補後T5ショート全体。比較用。,202,27.22772277227723,-31.15731793920022,-0.15424414821386248,0.6962698777088953,35.618033366352655,12,114,31.57894736842105,-6.251887521342528,-0.05484111860826779,0.8856901873405293,11.23960102826468,7,73,23.28767123287671,-15.758351287777026,-0.21586782585995926,0.5890708311458287,20.811988614982425,9,15,13.333333333333334,-9.14707913008066,-0.6098052753387108,0.04135407631947935,9.533730993413096,12,False,False,-68.3361074124496
R0_broad_short_t5,fixed_2R,逆V候補後T5ショート全体。比較用。,202,32.67326732673268,-37.48893652889153,-0.18558879469748282,0.6838740282567527,43.56720386332894,12,114,37.719298245614034,-7.6196050691748844,-0.06683864095767443,0.8795962255612503,13.697872403612308,7,73,28.767123287671232,-19.921539959244356,-0.27289780766088156,0.5569293901853344,26.342633373175104,9,15,13.333333333333334,-9.947791500472292,-0.6631861000314861,0.03815242196336496,10.099320024709579,12,False,False,-83.86383776515385
