symbol,timeframe,filter,filter_description,box_bars,box_atr,signal_i,signal_time,direction,close,p0,p1,p2,wave1_atr,retrace,recovery,wave1_bars,adjust_bars,adjust_ratio,setup_age,box_high,box_low,box_width_atr,chase_atr,signal_body_ratio,ema_ok,upper_align,upper_oppose,upper_context,stop,pivots,entry_hour
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,69274,2025-06-10 21:00:00,short,195.462,196.439,194.771,195.862,7.111433247513181,0.6540767386091151,0.36663611365719767,5,7,1.4,4,195.842,195.531,1.3259326978277226,0.2941779940518749,0.21531100478476187,True,0,1,H4逆,195.90891037493978,69255-69260-69267,22
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,69514,2025-06-24 21:00:00,short,196.98,197.579,196.959,197.364,2.3477843121606394,0.65322580645161,0.9481481481481814,5,4,0.8,0,197.364,197.043,1.2155463938767015,0.23856518010670674,0.5852090032155269,True,0,1,H4逆,197.41681575456388,69502-69507-69511,22
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,69579,2025-06-27 14:00:00,long,198.703,197.912,198.801,198.102,3.205788128688496,0.7862767154105718,0.8597997138769856,3,6,2.0,5,198.67,198.29,1.3703031371222036,0.11900000927645908,0.362318840579735,True,1,0,H4順,198.0465378194495,69562-69565-69571,15
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,70033,2025-07-24 12:00:00,long,198.691,197.867,199.028,198.128,4.152637955339116,0.7751937984496163,0.6255555555555701,8,6,0.75,8,198.624,198.209,1.4843624043632195,0.23964405082493595,0.6225165562914612,True,1,0,H4順,198.07208373604988,70008-70016-70022,13
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,71085,2025-09-24 08:00:00,long,199.908,199.143,199.965,199.349,3.968634492984019,0.7493917274939317,0.907467532467508,3,6,2.0,11,199.89,199.606,1.371158389303437,0.08690440495585744,0.7796143250688358,True,0,0,H4中立,199.30757517231916,71062-71065-71071,9
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,71605,2025-10-24 00:00:00,long,203.479,202.526,203.79,203.104,6.143334444171846,0.5427215189873328,0.5466472303207167,18,10,0.5555555555555556,0,203.421,203.104,1.5406938439892197,0.28189351088773906,0.44444444444448494,True,1,0,H4順,203.06284970901433,71574-71592-71602,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,72320,2025-12-04 22:00:00,short,206.564,207.354,206.341,207.019,4.428329208992475,0.6692991115498458,0.6710914454277498,6,4,0.6666666666666666,4,206.87,206.615,1.1147324267453653,0.2229464853491476,0.20454545454539877,True,0,1,H4逆,207.06475088942994,72303-72309-72313,23
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,72937,2026-01-14 01:00:00,long,213.868,212.642,214.291,213.453,6.995383946891338,0.5081867798665818,0.49522673031025666,10,14,1.4,0,213.797,213.453,1.459315996198046,0.3011960340990118,0.4752851711027035,True,1,0,H4順,213.4058546249207,72910-72920-72934,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,73792,2026-03-04 16:00:00,short,209.783,210.733,209.487,210.561,3.13903542462621,0.8619582664526518,0.7243947858473102,7,7,1.0,2,210.561,209.955,1.5266897811584685,0.4333178916820096,0.5803571428571852,True,0,0,H4中立,210.64038744432287,73773-73780-73787,17
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,73800,2026-03-05 00:00:00,short,209.549,210.561,209.482,210.153,3.2777148968952163,0.6218721037998031,0.9001490312965603,6,3,0.5,1,210.153,209.679,1.4398858768566147,0.39490540926446727,0.8879310344827178,True,1,0,H4順,210.21883855118222,73787-73793-73796,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,74120,2026-03-24 07:00:00,long,212.864,211.574,213.301,212.281,5.501340934337168,0.5906195715112891,0.571568627450989,4,11,2.75,3,212.76,212.281,1.525849627995054,0.3312909421952214,0.5714285714286012,True,1,0,H4順,212.21821530730006,74099-74103-74114,8
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,74353,2026-04-07 00:00:00,long,211.464,211.1,211.536,211.199,2.53470665854925,0.7729357798164762,0.7863501483679375,2,3,1.5,4,211.418,211.215,1.1801501185447179,0.2674231795716606,0.7591623036649651,True,0,1,H4逆,211.16459759698193,74341-74343-74346,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,74598,2026-04-21 05:00:00,short,214.793,215.093,214.664,215.026,2.671506466821706,0.8438228438228939,0.6436464088397491,1,3,3.0,2,215.026,214.811,1.3388668773115926,0.11209118042608929,0.2769230769230971,True,0,1,H4逆,215.0581167105772,74589-74590-74593,6
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.6,74766,2026-04-30 05:00:00,long,216.221,215.482,216.275,215.862,4.47180472456345,0.5208070617906779,0.869249394673122,9,6,0.6666666666666666,5,216.198,215.975,1.2575188569706184,0.12969925430635718,0.9295774647887944,True,1,0,H4順,215.82653333502492,74743-74752-74758,6
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,797,2014-02-18 18:00:00,short,170.68,171.84,170.39,171.23,4.486552234463753,0.5793103448275817,0.6547619047618818,4,5,1.25,1,171.23,170.74,1.5161452378531906,0.18565043728816014,0.7666666666666762,True,0,1,H4逆,171.29463760697408,784-788-793,19
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,1349,2014-03-24 01:00:00,long,168.84,168.07,168.96,168.36,3.8619404448286456,0.674157303370769,0.7999999999999905,2,9,4.5,2,168.71,168.36,1.5187406243707657,0.5641036604805596,0.652173913043532,True,0,1,H4逆,168.31390918049027,1333-1335-1344,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,1453,2014-03-28 09:00:00,long,169.95,168.85,170.29,169.5,6.956468963544392,0.5486111111111065,0.5696202531645483,4,4,1.0,14,169.87,169.64,1.1111026816773188,0.38647049797461214,0.7916666666666272,True,1,0,H4順,169.4585996859169,1428-1432-1436,10
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,2103,2014-05-06 21:00:00,long,172.64,172.17,172.91,172.32,4.3375169111485725,0.7972972972972922,0.5423728813559175,5,7,1.4,3,172.59,172.32,1.5826075216353304,0.29307546696939457,0.5714285714285134,True,1,0,H4順,172.28587909556742,2085-2090-2097,22
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,2668,2014-06-09 20:00:00,long,172.23,171.8,172.5,171.97,6.090862994342026,0.7571428571428711,0.49056603773583085,8,13,1.625,5,172.22,172.07,1.3051849273590763,0.08701232849052265,0.6363636363636599,True,1,0,H4順,171.94701475141864,2639-2647-2660,21
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,2908,2014-06-24 00:00:00,short,173.35,173.78,173.16,173.57,5.609483127457466,0.6612903225806348,0.5365853658536602,12,8,0.6666666666666666,1,173.57,173.38,1.7190351519627387,0.27142660294149856,0.2999999999999858,True,0,1,H4逆,173.5921054234735,2884-2896-2904,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,2956,2014-06-26 00:00:00,short,172.76,173.03,172.74,172.97,2.571843281504639,0.7931034482758486,0.9130434782609448,4,8,2.0,1,172.97,172.82,1.3302637662955898,0.532105506518236,0.6875000000000999,True,0,1,H4逆,172.9925519184692,2940-2944-2952,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,3052,2014-07-02 02:00:00,long,174.22,173.9,174.25,174.07,3.0946495609931444,0.5142857142857421,0.8333333333333334,2,4,2.0,2,174.2,174.07,1.1494412655117179,0.17683711777113015,0.44444444444433917,True,1,0,H4順,174.04738031443614,3041-3043-3047,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,3127,2014-07-07 07:00:00,short,174.95,175.32,174.8,175.22,4.670139608668465,0.8076923076923119,0.6428571428571863,13,9,0.6923076923076923,6,175.13,174.96,1.5267764105261699,0.08981037708995487,0.6111111111111638,True,0,1,H4逆,175.2422691415492,3096-3109-3118,8
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,3362,2014-07-21 06:00:00,short,172.95,173.55,172.65,173.26,6.401111476323664,0.677777777777757,0.5081967213114914,5,6,1.2,6,173.17,172.98,1.3513457561127489,0.21337038254412888,0.42857142857139957,True,1,0,H4順,173.28812011643066,3342-3347-3353,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,3712,2014-08-11 02:00:00,long,171.39,170.67,171.43,170.8,3.90567937886958,0.8289473684210256,0.9365079365079035,5,5,1.0,5,171.37,171.1,1.3875439898615785,0.10278103628594548,0.7777777777776725,True,0,1,H4逆,170.76108231494314,3694-3699-3704,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,4424,2014-09-22 08:00:00,long,178.29,175.35,180.67,177.5,17.02639162448096,0.5958646616541338,0.24921135646687545,31,19,0.6129032258064516,7,178.05,177.7,1.1201573437159271,0.7681078928336668,0.9761904761904971,True,1,0,H4順,177.43750877910796,4364-4395-4414,9
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,4471,2014-09-24 07:00:00,short,177.82,178.7,177.75,178.27,3.8681184280355163,0.5473684210526489,0.8653846153846312,4,4,1.0,1,178.27,177.95,1.3029451547068036,0.5293214690995848,0.6538461538461665,True,0,1,H4逆,178.31911948885096,4459-4463-4467,8
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,4933,2014-10-21 21:00:00,long,172.55,171.76,172.65,171.95,3.7279751230253506,0.7865168539325904,0.8571428571428688,3,7,2.3333333333333335,2,172.37,171.95,1.75926915918054,0.75397249679166,0.6666666666667368,True,0,1,H4逆,171.9022529002673,4918-4921-4928,22
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,5038,2014-10-28 09:00:00,long,173.99,173.54,174.12,173.66,2.9384608419272986,0.7931034482758587,0.7173913043478408,9,5,0.5555555555555556,0,173.98,173.66,1.621219774856371,0.05066311796436059,0.6363636363636364,True,1,0,H4順,173.6205235508519,5021-5030-5035,10
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,5453,2014-11-20 22:00:00,long,185.55,184.92,185.79,185.06,2.656940259904076,0.8390804597700988,0.6712328767123507,4,3,0.75,1,185.52,185.06,1.4048189879952755,0.09161862965186769,0.21739130434785833,True,1,0,H4順,184.99451113575046,5442-5446-5449,23
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,5601,2014-12-01 06:00:00,long,185.76,185.2,185.8,185.31,2.535235290615412,0.8166666666666509,0.9183673469387352,3,1,0.3333333333333333,3,185.72,185.31,1.7324107819204515,0.16901568604098743,0.7619047619047168,True,1,0,H4順,185.2626671151809,5591-5594-5595,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,5775,2014-12-10 14:00:00,short,186.37,187.79,186.14,187.28,3.2444903982849316,0.6909090909090975,0.7982456140350743,2,7,3.5,0,187.28,186.44,1.6517405663996025,0.1376450471999529,0.8181818181817888,True,0,1,H4逆,187.38171088814886,5763-5765-5772,15
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6375,2015-01-20 02:00:00,long,178.16,176.97,178.33,177.51,3.8620365062244617,0.6029411764705981,0.7926829268292543,12,8,0.6666666666666666,0,178.06,177.51,1.5618529988407917,0.2839732725164855,0.4848484848484979,True,0,1,H4逆,177.43957083663977,6352-6364-6372,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6451,2015-01-23 06:00:00,short,177.26,178.92,177.19,178.48,4.52208710161886,0.7456647398843929,0.945736434108532,3,7,2.3333333333333335,4,178.18,177.52,1.725189298883497,0.6796200268329468,0.7428571428571498,True,1,0,H4順,178.55651334267225,6434-6437-6444,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6551,2015-01-29 12:00:00,long,178.63,177.67,178.86,177.91,3.134436191742545,0.7983193277310893,0.7578947368420904,6,6,1.0,1,178.58,177.91,1.764766595350848,0.1316989996530003,0.3555555555555345,True,0,1,H4逆,177.83406927898963,6535-6541-6547,13
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6778,2015-02-13 03:00:00,short,182.69,184.14,182.28,183.29,4.701242346574662,0.5430107526881714,0.5940594059405938,4,6,1.5,2,183.29,182.82,1.1879483348871522,0.3285814543304782,0.5925925925925887,True,0,1,H4逆,183.3691280203351,6763-6767-6773,4
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6875,2015-02-19 06:00:00,long,183.51,182.59,184.17,183.01,6.405516776721957,0.7341772151898787,0.43103448275862194,6,14,2.3333333333333335,1,183.39,183.01,1.54056732604705,0.4864949450675138,0.8947368421052081,True,1,0,H4順,182.9606675244145,6851-6857-6871,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,6893,2015-02-20 00:00:00,long,183.61,183.01,183.99,183.22,4.1092350448739365,0.7857142857142816,0.506493506493519,10,9,0.9,0,183.56,183.22,1.4256529747521698,0.20965484922830585,0.8095238095238546,True,1,0,H4順,183.17230255805288,6871-6881-6890,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,7081,2015-03-04 00:00:00,short,183.66,184.26,183.62,183.96,3.1232365436773186,0.5312500000000167,0.8823529411764952,8,5,0.625,0,183.96,183.75,1.0248119908941808,0.43920513895464897,0.8235294117648534,True,0,1,H4逆,184.00098312702545,7065-7073-7078,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,7420,2015-03-24 09:00:00,short,178.36,180.06,178.12,179.23,6.58900348360981,0.5721649484536013,0.7837837837837727,14,10,0.7142857142857143,11,178.91,178.4,1.7321607096087355,0.1358557419300723,0.41538461538458377,True,1,0,H4順,179.28888599102507,7382-7396-7406,10
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,7698,2015-04-09 02:00:00,long,178.89,177.61,179.25,178.42,6.830329615713167,0.5060975609756216,0.5662650602409539,9,6,0.6666666666666666,4,178.82,178.46,1.499340647351622,0.29153845920724336,0.6111111111110058,True,1,0,H4順,178.37197889143658,7676-7685-7691,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,7860,2015-04-20 00:00:00,long,178.04,177.42,178.7,177.58,4.279386749847726,0.8749999999999806,0.4107142857142762,7,3,0.42857142857142855,3,178.0,177.58,1.404173777293742,0.1337308359327147,0.5609756097560773,True,1,0,H4順,177.5201783444768,7844-7851-7854,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,7962,2015-04-24 06:00:00,long,180.11,179.28,180.41,179.62,4.751763744717235,0.6991150442477834,0.6202531645569798,3,14,4.666666666666667,2,179.99,179.62,1.5558872438454918,0.5046120790850372,0.6842105263158486,True,1,0,H4順,179.57243871283558,7940-7943-7957,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,8145,2015-05-06 01:00:00,long,182.0,181.43,182.75,181.7,5.469615955365677,0.7954545454545582,0.28571428571429347,8,5,0.625,3,181.97,181.7,1.1187850817793912,0.12430945353104346,0.38461538461540146,True,1,0,H4順,181.65173335712151,8126-8134-8139,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,8551,2015-05-29 05:00:00,long,189.91,189.25,189.95,189.45,2.5822196389078984,0.7142857142857258,0.9200000000000159,2,5,2.5,2,189.82,189.45,1.3648875234227853,0.3319996678596049,0.7999999999999545,True,1,0,H4順,189.39578307829026,8539-8541-8546,6
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9111,2015-07-01 23:00:00,long,192.4,191.86,192.43,191.99,2.2920101055699207,0.7719298245614088,0.9318181818181789,1,15,15.0,5,192.35,192.0,1.4073746262271385,0.20105351803249732,0.5625000000000333,True,0,1,H4逆,191.94026199940265,9087-9088-9103,0
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9182,2015-07-07 00:00:00,long,191.43,190.55,191.62,190.91,3.5088696489674116,0.6635514018691705,0.7323943661971893,1,4,4.0,3,191.3,190.91,1.2789337972872439,0.4263112657623836,0.6666666666667368,True,0,1,H4逆,190.84901169852148,9171-9172-9176,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9188,2015-07-07 06:00:00,short,190.99,191.62,190.91,191.51,2.5718614094963903,0.8450704225351938,0.8666666666666446,4,6,1.5,3,191.51,191.08,1.5576062057512392,0.32601060120377645,0.7333333333332702,True,1,0,H4順,191.5652129284555,9172-9176-9182,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9423,2015-07-21 05:00:00,long,193.68,193.02,193.85,193.33,4.356873481067624,0.6265060240963757,0.6730769230769357,4,4,1.0,7,193.63,193.39,1.259818837899144,0.2624622578957047,0.6,True,1,0,H4順,193.29189928380495,9405-9409-9413,6
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9585,2015-07-30 01:00:00,long,193.69,192.54,194.13,193.19,6.90232389967979,0.5911949685534564,0.5319148936170226,9,4,0.4444444444444444,4,193.54,193.28,1.128681895545081,0.6511626320452865,0.7916666666667209,True,1,0,H4順,193.1439285602035,9565-9574-9578,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,9850,2015-08-14 06:00:00,short,194.01,194.66,193.7,194.38,5.619808947770371,0.7083333333333346,0.5441176470588247,6,12,2.0,2,194.38,194.14,1.4049522369426344,0.7610157950105382,0.6923076923077428,True,0,1,H4逆,194.41416486250412,9827-9833-9845,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10041,2015-08-26 09:00:00,short,186.73,189.91,185.95,188.02,6.170473688636939,0.5227272727272771,0.6231884057971049,13,6,0.46153846153846156,1,188.02,187.04,1.5270364178950253,0.4830421321912781,0.8529411764705981,True,1,0,H4順,188.14835319295804,10018-10031-10037,10
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10458,2015-09-21 02:00:00,short,186.01,188.25,185.92,187.11,6.553754582160822,0.510729613733914,0.9243697478991585,13,7,0.5384615384615384,7,186.48,186.06,1.1813634869130683,0.14063851034683,0.625,True,0,1,H4逆,187.1811042798686,10428-10441-10448,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10486,2015-09-22 06:00:00,short,186.51,187.29,186.46,187.01,3.6247868967485286,0.6626506024096307,0.9090909090909373,4,5,1.25,6,186.9,186.67,1.0044590195810164,0.6987541005780281,0.8571428571429035,True,0,1,H4逆,187.05579579565045,10468-10472-10477,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10622,2015-09-30 00:00:00,long,181.77,180.95,182.38,181.18,4.479040931500125,0.8391608391608272,0.4916666666666742,2,11,5.5,2,181.67,181.18,1.5347762632412338,0.31321964555951903,0.5000000000000546,True,0,1,H4逆,181.11614704478617,10604-10606-10617,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10718,2015-10-06 02:00:00,long,182.64,182.19,182.66,182.26,2.0283732669201515,0.8510638297872481,0.9499999999999751,2,5,2.5,3,182.54,182.26,1.208392584548183,0.4315687801957534,0.555555555555503,True,0,1,H4逆,182.2136574448436,10705-10707-10712,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10810,2015-10-12 00:00:00,short,184.05,184.82,183.97,184.45,3.6288008269772356,0.564705882352933,0.8333333333333037,4,4,1.0,1,184.45,184.07,1.622287428530991,0.08538354886997551,0.3846153846152669,True,0,1,H4逆,184.49684743200459,10798-10802-10806,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,10953,2015-10-20 01:00:00,long,184.94,184.12,185.05,184.57,4.761112739532179,0.5161290322580803,0.7708333333333136,5,7,1.4,4,184.93,184.67,1.331063776643494,0.05119476064008402,0.42857142857148656,True,1,0,H4順,184.53093350227655,10934-10939-10946,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,11187,2015-11-03 00:00:00,long,186.25,185.55,186.93,185.97,6.209849956276052,0.6956521739130516,0.2916666666666654,6,6,1.0,5,186.19,185.97,0.9899760799860355,0.2699934763598395,1.0,True,1,0,H4順,185.92555448167937,11167-11173-11179,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,11613,2015-11-27 00:00:00,long,185.24,184.65,185.34,184.95,3.943317092286409,0.5652173913043711,0.7435897435897679,6,2,0.3333333333333333,2,185.22,184.95,1.5430371230686584,0.1142990461532881,0.42857142857148656,True,0,1,H4逆,184.9150040824082,11600-11606-11608,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,12418,2016-01-19 00:00:00,long,167.62,166.79,168.1,166.94,4.1186174347956905,0.8854961832061027,0.5862068965517317,1,13,13.0,0,167.38,166.94,1.383352420847398,0.754555865916795,0.6538461538461833,True,0,1,H4逆,166.87638641992177,12401-12402-12415,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,12532,2016-01-25 20:00:00,short,168.58,169.96,168.31,169.31,3.8892511744020135,0.606060606060604,0.7299999999999898,6,6,1.0,2,169.31,168.61,1.6499853467159733,0.07071365771640269,0.7179487179487459,True,1,0,H4順,169.39484923837574,12515-12521-12527,21
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,13866,2016-04-13 01:00:00,long,155.25,153.48,155.48,153.97,5.524229678014052,0.7549999999999955,0.8476821192053039,12,4,0.3333333333333333,8,155.16,154.71,1.2429516775531302,0.24859033551064175,0.8333333333333807,True,0,1,H4逆,153.89759171444447,13839-13851-13855,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,14202,2016-05-03 04:00:00,short,155.53,157.24,155.11,156.62,6.975430499353759,0.7089201877934245,0.7218543046357682,10,14,1.4,11,156.07,155.55,1.7029219998421763,0.06549699999396565,0.6734693877551541,True,1,0,H4順,156.68107149946366,14164-14174-14188,5
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,15225,2016-07-01 03:00:00,short,137.04,138.79,135.89,137.71,5.641420856109874,0.627586206896558,0.3681318681318725,6,5,0.8333333333333334,4,137.62,137.12,0.9726587682948039,0.15562540292719296,0.8125000000000056,True,1,0,H4順,137.81281097879304,15207-15213-15218,4
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,15253,2016-07-04 08:00:00,short,136.07,136.81,135.74,136.65,2.8909330650012617,0.8504672897196284,0.6373626373626535,4,9,2.25,2,136.65,136.18,1.2698491033183161,0.29719872630857963,0.5818181818181574,True,1,0,H4順,136.72402454335273,15235-15239-15248,9
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,15321,2016-07-07 04:00:00,long,131.16,129.72,131.4,130.1,3.113734014481154,0.7738095238095274,0.81538461538461,7,5,0.7142857142857143,3,131.06,130.1,1.7792765797035242,0.1853413103857717,0.781249999999982,True,0,1,H4逆,129.9920909755177,15303-15310-15315,5
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,15765,2016-08-03 00:00:00,long,134.92,133.94,134.99,134.19,3.4233480142541954,0.7619047619047645,0.9124999999999742,4,2,0.5,7,134.89,134.48,1.336735891280184,0.09780994326440823,0.5769230769229465,True,0,1,H4逆,134.12865654349906,15749-15753-15755,1
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,16049,2016-08-18 22:00:00,long,131.67,130.25,132.12,131.18,6.08122237319987,0.5026737967914414,0.5212765957446616,2,8,4.0,2,131.65,131.18,1.5284355697347192,0.06503981147801416,0.6923076923076334,True,0,1,H4逆,131.11849920673052,16034-16036-16044,23
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,16452,2016-09-12 21:00:00,long,135.88,135.07,135.91,135.47,3.352833494407149,0.523809523809519,0.9318181818181789,3,3,1.0,1,135.84,135.47,1.4768433249174469,0.15965873782887946,0.7692307692307524,True,1,0,H4順,135.41989312762468,16442-16445-16448,22
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,16909,2016-10-10 02:00:00,short,127.71,129.58,126.79,128.62,5.7786497752579775,0.6559139784946216,0.4972677595628479,4,4,1.0,8,128.27,127.9,0.766344235428485,0.3935281208957284,0.7142857142857215,True,1,0,H4順,128.7165623496321,16890-16894-16898,3
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,17277,2016-10-31 14:00:00,short,127.56,128.17,127.42,127.94,3.6402016142275584,0.6933333333333411,0.7307692307692276,3,13,4.333333333333333,2,127.94,127.6,1.6502247317832075,0.1941440860921015,0.4374999999999667,True,1,0,H4順,127.98120650884108,17256-17259-17272,15
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,17671,2016-11-23 06:00:00,short,137.7,138.31,137.66,138.05,2.878399229799753,0.6000000000000175,0.8974358974359218,2,5,2.5,4,138.03,137.8,1.0185104966983198,0.4428306507385203,0.652173913043532,True,0,1,H4逆,138.09516399207385,17657-17659-17664,7
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,17788,2016-11-30 05:00:00,long,140.68,138.71,141.3,139.99,7.9757811082409065,0.505791505791506,0.5267175572519057,12,8,0.6666666666666666,1,140.57,139.99,1.7860822558994567,0.3387397381878793,0.3653846153846038,True,1,0,H4順,139.92505338311446,17764-17776-17784,6
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,17950,2016-12-09 01:00:00,long,143.83,143.1,144.36,143.28,4.219626343567228,0.8571428571428539,0.5092592592592639,9,7,0.7777777777777778,2,143.68,143.28,1.3395639185927692,0.5023364694723004,0.8205128205128448,True,1,0,H4順,143.2202790722491,17929-17938-17945,2
GBPJPY,H1,gbpjpy_lenient_source,GBPJPY source candidates before personality filters,6,1.8,18001,2016-12-13 06:00:00,long,146.08,144.89,146.32,145.51,5.205232450025752,0.5664335664335653,0.7037037037037284,12,7,0.5833333333333334,4,145.98,145.53,1.638010211546516,0.3640022692326511,0.6666666666666983,True,1,0,H4順,145.4550552875888,17975-17987-17994,7
