timeframe,family,strategy,year,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2024,149,46.97986577181208,55.08600153280028,0.3697047082738274,1.6822197893765858,10.283997412230875,7,133.63758389261744
H1,V字フィボ,VFIB_786_BODY60_RR2,2024,141,44.680851063829785,44.636505611166626,0.3165709617813236,1.5608726140700089,12.572724678937124,8,164.46099290780143
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2020,139,44.60431654676259,43.32933218387487,0.3117218142724811,1.5478249972272773,12.224070102957135,12,136.07194244604315
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2022,161,42.857142857142854,42.35092001720864,0.26304919265346977,1.4493404460464872,11.669261244086542,7,108.3167701863354
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2016,97,48.45360824742268,41.7419467660945,0.43032934810406703,1.8118196999271392,6.3525218696703085,6,125.85567010309278
H1,V字フィボ,VFIB_786_RR3,2023,148,33.78378378378378,40.542241410218416,0.27393406358255684,1.4042801595359156,24.286204837917907,13,189.66216216216216
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2022,125,44.800000000000004,40.116298399798744,0.32093038719838995,1.5672542571049435,9.65387378305438,8,99.528
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2024,106,47.16981132075472,38.879973067675515,0.3667921987516558,1.6791266919140013,7.134905442575871,7,134.16037735849056
H1,V字フィボ,VFIB_786_RR3,2022,149,31.543624161073826,36.81962442754438,0.24711157333922404,1.3544129005624646,14.468263106579869,10,178.83221476510067
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2016,131,43.51145038167939,36.724871209225185,0.2803425283146961,1.483154714917557,13.619519122515012,10,141.6946564885496
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2024,236,33.05084745762712,35.809967508048665,0.15173715045783331,1.3105978578408475,18.8767857235028,18,90.69067796610169
H1,V字フィボ,VFIB_786_BODY60_RR2,2019,150,38.666666666666664,34.812045992741616,0.23208030661827744,1.363214593268334,14.712285744742658,14,154.91333333333333
H1,V字フィボ,VFIB_100_RR2,2020,108,46.2962962962963,34.67640089648575,0.3210777860785718,1.594623742737668,13.612056671241424,11,250.96296296296296
H1,V字フィボ,VFIB_786_RR3,2024,140,32.142857142857146,34.64035665214507,0.24743111894389339,1.3568619956021515,22.71434340481785,19,197.46428571428572
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2022,66,51.515151515151516,34.53441472593904,0.5232487079687733,2.051474857775634,5.316084330888863,5,92.81818181818181
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2016,246,32.52032520325203,33.64980222082812,0.13678781390580538,1.272503112284024,16.15841302583392,12,97.63821138211382
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2021,134,42.53731343283582,33.52392524117419,0.2501785465759268,1.423366400410752,17.731674289247135,10,100.0223880597015
H1,V字フィボ,VFIB_618_BODY50_RR2,2024,184,40.76086956521739,33.42231762148009,0.18164303055152223,1.2999349204208661,18.831703551811394,12,125.94021739130434
H1,V字フィボ,VFIB_618_EARLY3_RR2,2024,294,27.2108843537415,33.26611317171984,0.11315004480176816,1.2738072713261956,17.860565766948625,30,74.27551020408163
H4,V字フィボ,VFIB_618_BODY60_RR2,2024,70,50.0,32.97541756720214,0.47107739381717345,1.997901565247909,5.34122751308103,6,70.27142857142857
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2022,109,44.03669724770643,32.641404341949276,0.2994624251554979,1.5231347928534709,7.39829329990684,5,122.45871559633028
H1,V字フィボ,VFIB_618_RR2,2017,232,39.224137931034484,31.772198130561176,0.1369491298731085,1.2162779721423826,21.186591831588583,13,110.01724137931035
H4,V字フィボ,VFIB_618_RR2,2024,83,46.98795180722892,31.42233985536961,0.3785824078960194,1.7505297602539927,6.13274568745965,7,66.06024096385542
H1,V字フィボ,VFIB_786_EARLY1_RR2,2023,200,32.5,30.532711195349364,0.15266355597674683,1.3234392398205619,19.25020599811255,25,131.375
H4,V字フィボ,VFIB_618_RR2,2021,100,47.0,30.522030452645645,0.30522030452645643,1.5842775411455168,9.254782476972679,7,64.87
H1,V字フィボ,VFIB_786_BODY60_RR2,2022,162,40.123456790123456,30.211366062721904,0.18648991396741915,1.3061247709575021,12.311721111761123,7,133.9814814814815
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2024,50,56.00000000000001,30.163249961296017,0.6032649992259204,2.460254524027112,4.044459429839241,5,76.64
H1,V字フィボ,VFIB_618_BODY60_RR2,2024,180,40.0,29.88827670630004,0.1660459817016669,1.270352446034319,14.775942993904149,10,119.93333333333334
H4,V字フィボ,VFIB_618_BODY50_RR2,2021,89,48.31460674157304,29.681269473561468,0.3334974098152974,1.6581637311430297,7.196752977313247,6,67.01123595505618
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2020,91,45.05494505494506,29.15752865149849,0.3204124027637197,1.5679695890034888,8.304723852132453,8,138.27472527472528
H1,V字フィボ,VFIB_786_RR2,2019,154,37.66233766233766,28.874123453378232,0.18749430813881968,1.287943826910474,16.684422077902028,9,177.83116883116884
H1,V字フィボ,VFIB_100_RR2,2024,129,41.86046511627907,28.763676413625,0.22297423576453487,1.3766179704920458,11.730468661816326,6,172.2325581395349
H1,V字フィボ,VFIB_618_BODY50_RR2,2016,206,38.83495145631068,28.703143032205823,0.1393356457874069,1.2226142136248066,18.86281361085186,12,122.16990291262135
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2023,20,60.0,28.092199710773595,1.4046099855386798,4.457046051128681,4.061359805200556,4,149.45
H4,V字フィボ,VFIB_618_RR2,2016,103,45.63106796116505,27.813802624556526,0.27003691868501484,1.4973313857281763,16.923904430116416,10,58.55339805825243
H1,V字フィボ,VFIB_786_RR2,2017,180,39.44444444444444,27.515072993682132,0.1528615166315674,1.2458374578055649,12.149459872143051,7,137.19444444444446
H1,V字フィボ,VFIB_786_RR2,2024,161,39.75155279503105,26.955582098253856,0.1674259757655519,1.2722596000085733,17.87602584136207,9,151.96273291925465
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2022,48,39.58333333333333,26.905493630723022,0.5605311173067297,1.9079717568910113,8.240410326244131,8,151.10416666666666
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2016,47,53.191489361702125,26.706324356590574,0.5682196671615016,2.1742060203885516,5.246579976256607,4,123.85106382978724
H1,V字フィボ,VFIB_618_EARLY1_RR2,2016,263,30.418250950570343,26.302622521357307,0.10000997156409623,1.2022073723148372,17.56128411498586,12,100.92015209125475
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2024,42,57.14285714285714,26.266214971583825,0.6253860707519958,2.580826774757288,3.415092113940233,5,81.80952380952381
H4,V字フィボ,VFIB_618_BODY50_RR2,2024,72,47.22222222222222,25.841691074093042,0.35891237602907,1.7158159358754705,5.304715936717024,6,71.19444444444444
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2016,103,42.71844660194174,25.746532028709698,0.2499663303758223,1.4232096404957812,12.544197733716297,6,131.33009708737865
H4,V字フィボ,VFIB_618_BODY60_RR2,2021,77,48.05194805194805,25.681266420466773,0.3335229405255425,1.6593679404133048,6.263174249261082,6,70.81818181818181
H4,V字フィボ,VFIB_618_EARLY3_RR2,2021,128,30.46875,25.67411201572692,0.20057900012286656,1.5982441183279676,9.492041129626685,12,41.6484375
H4,V字フィボ,VFIB_618_EARLY1_RR2,2021,116,36.206896551724135,25.66437056874496,0.22124457386849103,1.545793067800678,8.855598386125985,12,50.88793103448276
H1,V字フィボ,VFIB_618_RR2,2024,200,39.0,25.544499582245905,0.12772249791122953,1.2044968918069776,22.313385366347745,16,119.29
H4,V字フィボ,VFIB_618_EARLY1_RR2,2024,95,37.89473684210527,25.36880642345033,0.2670400676152666,1.6227974281299125,8.323403588233727,10,52.536842105263155
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2024,136,40.44117647058824,25.327607158097486,0.18623240557424622,1.3055080616224382,11.674851775764187,9,113.34558823529412
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2021,169,39.053254437869825,25.178931984456895,0.14898776322163843,1.237818296176098,17.872961659332116,9,107.03550295857988
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2021,113,41.5929203539823,24.89824003143791,0.22033840735785762,1.365584555915375,17.673107933734315,9,100.89380530973452
H1,V字フィボ,VFIB_618_EARLY1_RR2,2017,273,30.76923076923077,24.311989793592893,0.08905490766883843,1.1758511311265336,19.040642589539132,17,89.94505494505495
H1,V字フィボ,VFIB_786_EARLY1_RR2,2024,208,31.73076923076923,24.034365093406088,0.11554983217983696,1.2274780406863735,20.099790098052814,11,108.01442307692308
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2023,116,41.37931034482759,23.928907299814597,0.20628368361909136,1.3432720045110946,13.349946971074548,13,135.49137931034483
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2024,81,39.50617283950617,23.926605315632496,0.2953901890818827,1.703222700003743,6.293364096036552,9,59.02469135802469
H1,V字フィボ,VFIB_786_EXT127,2019,333,75.67567567567568,23.37511661062202,0.0701955453772433,1.2790842858685698,10.273133224302057,4,32.87987987987988
H4,V字フィボ,VFIB_618_EARLY3_RR2,2024,114,29.82456140350877,22.139298483711034,0.19420437266413187,1.550440587540323,8.323403588233733,9,41.94736842105263
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2020,113,40.707964601769916,22.098021712241398,0.195557714267623,1.320882558188578,19.571893002256644,13,132.32743362831857
H1,V字フィボ,VFIB_100_RR2,2022,141,39.00709219858156,21.87066245268882,0.1551110812247434,1.2498350809537893,9.53484274415871,7,170.85106382978722
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2023,57,52.63157894736842,21.439091213464472,0.37612440725376267,1.8106592566260094,5.316421474503096,4,81.40350877192982
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2021,64,45.3125,21.095594609614878,0.32961866577523247,1.582435315245261,8.369304578944247,8,78.0625
H1,V字フィボ,VFIB_618_BODY60_RR2,2016,187,37.967914438502675,21.048164317389457,0.11255702843523774,1.1769607444015273,19.84444068399066,14,129.33689839572193
H1,V字フィボ,VFIB_786_EARLY1_RR2,2022,243,30.04115226337449,20.828573430244326,0.08571429395162274,1.1684315978225197,18.325960063779444,15,89.1275720164609
H1,V字フィボ,VFIB_786_RR2,2022,186,37.634408602150536,20.814142583831146,0.11190399238618895,1.1761615040119549,14.694858085603633,11,126.8763440860215
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2021,100,37.0,20.70601611804552,0.20706016118045517,1.4933739731500617,5.915878895584267,7,53.08
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2024,37,51.35135135135135,20.28370829837641,0.5482083323885516,2.16394416485297,3.230747267289649,4,68.51351351351352
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2020,47,36.17021276595745,19.819632463262927,0.42169430772899846,1.64188437887138,9.194363251246415,9,138.04255319148936
H1,V字フィボ,VFIB_786_EXT127,2016,308,75.97402597402598,19.69659931805912,0.06394999778590624,1.2683624722300673,11.472268258437355,4,36.58441558441559
H1,V字フィボ,VFIB_618_BODY60_RR2,2023,215,37.2093023255814,19.6696108601675,0.09148656214031395,1.143101037588481,15.735154014257162,12,117.61860465116278
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2023,40,37.5,19.577852968176224,0.4894463242044056,1.766745313549671,7.346862231084273,7,140.7
H4,V字フィボ,VFIB_618_BODY50_RR2,2015,81,45.67901234567901,19.27649541430519,0.23798142486796534,1.4605506043214278,6.073451829599534,6,77.41975308641975
H4,V字フィボ,VFIB_786_BODY60_RR2,2024,53,52.83018867924528,19.154326385154008,0.3614023846255473,1.810427118699141,5.133864608309077,4,87.22641509433963
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2023,62,45.16129032258064,19.105829027203086,0.308158532696824,1.5472749251586224,8.30536415558445,6,123.87096774193549
H1,V字フィボ,VFIB_786_EXT127,2024,345,75.07246376811594,18.99481063997807,0.05505742214486397,1.218626024278158,7.4312520115543474,4,31.081159420289854
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2023,49,53.06122448979592,18.94060020876463,0.38654286140335975,1.8479459926200708,4.493746992159927,5,87.51020408163265
H1,V字フィボ,VFIB_618_BODY60_RR2,2019,204,35.294117647058826,18.812316285362733,0.09221723669295458,1.1369832519907623,23.655661336258866,10,113.48529411764706
H4,V字フィボ,VFIB_786_RR2,2024,62,51.61290322580645,18.75222280012481,0.30245520645362595,1.6419620937614234,4.048480775785119,4,80.35483870967742
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2022,99,36.36363636363637,18.64744105623389,0.188357990467009,1.4368487225296511,5.912614071485988,9,56.03030303030303
H4,V字フィボ,VFIB_786_RR3,2024,57,45.614035087719294,18.087936735219717,0.3173322234249073,1.6190838924113906,5.072208692274014,5,98.91228070175438
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2022,56,44.642857142857146,17.956915239866007,0.32065920071189297,1.5675668794018096,9.124961545393575,9,85.0
H1,V字フィボ,VFIB_100_RR2,2023,119,40.33613445378151,17.909052758209114,0.1504962416656228,1.2492493792058474,9.298536526137088,6,226.109243697479
H1,V字フィボ,VFIB_786_EARLY1_RR2,2015,193,30.569948186528496,17.724409954928944,0.09183632100999453,1.1834389268851555,8.37752524296967,13,136.65284974093265
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2022,59,44.06779661016949,17.56336510516503,0.29768415432483103,1.5185329658070155,9.50228993202925,5,115.22033898305085
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2016,50,46.0,17.557391242206226,0.3511478248441245,1.6362945255407795,9.273558639269075,7,154.62
H4,V字フィボ,VFIB_618_EARLY3_RR2,2022,126,29.365079365079367,17.301873005983392,0.13731645242843962,1.390615924871084,6.8675808063427635,11,42.44444444444444
H4,V字フィボ,VFIB_618_BODY50_RR2,2016,86,43.02325581395349,17.26699942347593,0.2007790630636736,1.3538748592993677,13.983045198741506,8,63.30232558139535
H1,V字フィボ,VFIB_618_EARLY1_RR2,2024,262,29.389312977099237,17.168623690676487,0.06552909805601713,1.1303840072449438,22.024175572387406,25,85.24809160305344
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2021,42,52.38095238095239,16.69905179820375,0.3975964713858036,1.8196581811838135,11.097702589337242,10,73.42857142857143
H1,V字フィボ,VFIB_786_RR2,2023,159,38.36477987421384,16.449848212992023,0.10345816486158506,1.1643433469001578,25.22427897324407,12,175.39622641509433
H1,V字フィボ,VFIB_786_EARLY1_RR2,2020,197,29.441624365482234,16.25174715525446,0.08249617845306832,1.1724084232228373,15.687637647743614,16,137.26903553299493
H1,V字フィボ,VFIB_786_EARLY1_RR2,2017,221,28.95927601809955,15.945252227755127,0.07215046256902773,1.1454774417580618,17.05224500585626,12,102.41628959276018
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2021,15,80.0,15.943238480756468,1.0628825653837646,7.706789561749737,2.3771788773102687,3,39.2
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2021,15,80.0,15.943238480756468,1.0628825653837646,7.706789561749737,2.3771788773102687,3,39.2
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,2023,23,56.52173913043478,15.871870515707249,0.6900813267698804,2.5623739963059737,5.120279977853527,5,91.0
H4,V字フィボ,VFIB_618_RR2,2022,84,44.047619047619044,15.84969151112556,0.18868680370387572,1.3489063772710177,5.166399336943787,4,74.28571428571429
H1,V字フィボ,VFIB_786_EXT127,2022,343,74.9271137026239,15.571911627203942,0.04539915926298525,1.1777987345776524,9.69107821406493,4,29.59475218658892
D1,V字フィボ,VFIB_618_EARLY3_RR2,2016,32,43.75,15.493596972368517,0.48417490538651614,2.9856775554627637,2.5128263207991672,5,28.5
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2024,20,80.0,15.247129505924732,0.7623564752962366,6.772421487670447,1.009074517861988,2,45.4
H4,V字フィボ,VFIB_618_EARLY1_RR2,2022,105,35.23809523809524,15.181068360903966,0.14458160343718063,1.3291231579120586,7.826798232650912,10,55.628571428571426
H4,V字フィボ,VFIB_618_RR2,2015,86,43.02325581395349,15.093502367150453,0.17550584147849363,1.3240284632590738,5.266357535655829,6,77.76744186046511
H1,V字フィボ,VFIB_100_EXT161,2019,216,75.46296296296296,15.072046607301086,0.06977799355231984,1.2797660351580642,5.159648221403348,3,51.78703703703704
D1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,2024,19,78.94736842105263,15.007534044578207,0.7898702128725372,6.681712873377666,1.009074517861988,2,43.21052631578947
H1,V字フィボ,VFIB_618_RR2,2016,218,36.69724770642202,14.958029216515815,0.06861481291979732,1.1059842764846903,30.145448292708714,21,124.46330275229357
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2017,99,39.39393939393939,14.911507722282272,0.15062129012406336,1.2406016612739155,11.504258744830167,8,108.82828282828282
H1,V字フィボ,VFIB_618_BODY50_RR2,2017,220,36.81818181818181,14.872121086023139,0.06760055039101427,1.102824968436524,35.58878962518126,12,105.80454545454545
H4,V字フィボ,VFIB_786_BODY60_RR2,2018,61,44.26229508196721,14.708782819773049,0.24112758720939426,1.4409976222883996,7.481773389956032,4,87.39344262295081
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2022,28,53.57142857142857,14.562460156857446,0.5200878627449088,2.2496015040155726,3.0697895116424743,3,80.39285714285714
H1,V字フィボ,VFIB_618_RR2,2023,255,36.07843137254902,14.44686584682059,0.056654375869884664,1.0868495981865254,24.421383021871176,14,107.04705882352941
H4,V字フィボ,VFIB_618_BODY60_RR2,2015,74,44.5945945945946,14.380849350263064,0.19433580203058196,1.3712707796804688,5.294013899590224,6,76.97297297297297
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,2022,33,36.36363636363637,14.26637180792146,0.43231429720974124,1.6630304055415988,6.165573936805316,6,145.78787878787878
H1,V字フィボ,VFIB_618_RR2,2021,229,36.24454148471616,14.156025082514157,0.06181670341709239,1.094438724593482,18.905082990353428,10,111.3056768558952
H4,V字フィボ,VFIB_786_RR3,2022,70,37.142857142857146,14.018938852778216,0.2002705550396888,1.3382474763365608,8.74859299324219,7,93.12857142857143
H4,V字フィボ,VFIB_618_BODY50_RR2,2022,82,42.68292682926829,13.889121279027503,0.16937952779301832,1.3053651082005062,5.447734657811717,5,72.5
H4,V字フィボ,VFIB_618_EARLY1_RR2,2018,106,33.0188679245283,13.8479361536658,0.13064090711005472,1.3017032234567003,5.476503712882897,7,53.16981132075472
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2020,54,48.148148148148145,13.791725521687138,0.2554023244756877,1.5151512722181242,12.349537235511859,7,85.03703703703704
H4,V字フィボ,VFIB_786_EXT127,2024,89,82.02247191011236,13.673938546800859,0.15363975895281864,1.8446522918565642,2.550966606403552,2,24.1123595505618
H1,V字フィボ,VFIB_786_EXT127,2017,376,75.0,13.644542314931176,0.036288676369497806,1.1431730307934798,12.1201884106224,3,26.47340425531915
H4,V字フィボ,VFIB_786_RR2,2022,77,44.15584415584416,13.632318117610883,0.17704309243650496,1.3250350438107859,6.77965163748175,6,76.87012987012987
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2024,23,56.52173913043478,13.595218707338269,0.5910964655364465,2.598738620969525,4.045289109103514,4,99.34782608695652
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2021,12,75.0,13.580722825252618,1.1317269021043848,6.712957890917717,2.3771788773102687,3,36.5
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2021,12,75.0,13.580722825252618,1.1317269021043848,6.712957890917717,2.3771788773102687,3,36.5
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2024,26,50.0,13.534925589223509,0.5205740611239811,2.0970544405711165,3.230747267289649,4,77.26923076923077
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2017,45,44.44444444444444,13.519709893062018,0.3004379976236004,1.5254995883116844,10.32256421733576,9,117.73333333333333
H1,V字フィボ,VFIB_618_RR2,2022,227,36.12334801762114,13.519413515701661,0.05955688773436855,1.091182608789027,17.36875258713822,13,109.20704845814979
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2023,43,44.18604651162791,13.407770043519976,0.31180860566325524,1.5480165955935685,8.190805819907123,8,94.04651162790698
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2024,11,100.0,12.969620660738642,1.1790564237035128,inf,0.0,0,44.36363636363637
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2023,55,41.81818181818181,12.96590940826539,0.23574380742300707,1.398253160207527,6.199301719444382,6,116.76363636363637
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2023,156,37.17948717948718,12.886939931168296,0.08260858930236087,1.1283173170244918,16.572346797497172,11,141.52564102564102
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2021,62,45.16129032258064,12.845059673622615,0.20717838183262283,1.3789187932199911,13.455781879292708,10,65.35483870967742
D1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,2024,10,100.0,12.730025199392117,1.2730025199392117,inf,0.0,0,40.1
D1,V字フィボ,VFIB_786_RR3,2016,19,57.89473684210527,12.66132430021244,0.6663854894848653,2.7340456208515693,3.825028168853519,3,42.421052631578945
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2020,249,28.514056224899598,12.45280178983526,0.05001125216801309,1.0971471976929563,14.40887708626336,11,100.34939759036145
H1,V字フィボ,VFIB_100_EXT161,2023,249,73.09236947791165,12.22296283997199,0.04908820417659433,1.1801601346998307,7.036031656862865,5,44.31325301204819
H4,V字フィボ,VFIB_786_BODY60_RR2,2019,54,46.2962962962963,12.14088384033808,0.22483118222848297,1.4515627768151056,9.09809684374414,10,100.61111111111111
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2020,38,44.73684210526316,11.888696216552008,0.3128604267513686,1.8769168266822012,4.528822619107586,6,23.57894736842105
H4,V字フィボ,VFIB_786_EXT127,2018,114,79.82456140350878,11.701551868144298,0.10264519182582718,1.4952326283877835,4.124376284540141,4,20.517543859649123
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2020,91,37.362637362637365,11.69527919219492,0.12851955156258155,1.296687858571566,15.82226743222543,13,66.62637362637362
D1,V字フィボ,VFIB_618_EARLY1_RR2,2016,28,46.42857142857143,11.634784298777564,0.4155280106706273,2.2300543722997164,3.0352604894184214,5,33.92857142857143
H4,V字フィボ,VFIB_618_RR2,2018,88,42.04545454545455,11.488768183856862,0.13055418390746434,1.2265059926029764,7.278534550098115,6,67.5340909090909
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,2022,37,45.94594594594595,11.393252862844982,0.30792575304986436,1.6064340243148716,5.122399573576947,4,68.97297297297297
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,2024,35,45.714285714285715,11.363354782232888,0.32466727949236823,1.5833155272116348,4.042272564045201,4,92.77142857142857
H1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2022,278,29.136690647482016,11.064335240674643,0.03979976705278648,1.0743330874356347,16.89158670998147,14,78.5
H1,V字フィボ,VFIB_618_RR2,2019,214,34.112149532710276,10.905960224202861,0.05096243095421898,1.074365960908989,24.052053414237896,10,124.98130841121495
H1,V字フィボ,VFIB_618_EARLY1_RR2,2022,291,28.865979381443296,10.803541350430885,0.03712557165096524,1.0697876932448107,25.890287789162834,13,77.44673539518901
D1,V字フィボ,VFIB_618_EARLY1_RR2,2020,45,40.0,10.753350413165423,0.23896334251478718,1.6463441119824747,4.963241510023674,7,22.533333333333335
H1,V字フィボ,VFIB_100_EXT161,2020,219,73.97260273972603,10.536502676190008,0.04811188436616442,1.1812337342274601,14.567783117143911,6,53.58904109589041
D1,V字フィボ,VFIB_100_RR2,2016,12,83.33333333333334,10.36118761722213,0.8634323014351776,6.909483173752429,1.003914120094892,1,45.5
D1,V字フィボ,VFIB_786_EARLY1_RR2,2016,20,60.0,10.328559359445977,0.5164279679722988,2.8958425953288542,2.0105391247734956,3,35.9
H1,V字フィボ,VFIB_786_BODY60_RR2,2017,165,36.36363636363637,10.31545991705709,0.06251793889125509,1.0955303032533132,18.923769523995205,11,129.01818181818183
H4,V字フィボ,VFIB_618_BODY60_RR2,2023,85,42.35294117647059,10.058586775198084,0.1183363150023304,1.206451891564439,10.211862685364174,6,68.02352941176471
H4,V字フィボ,VFIB_618_BODY60_LONG_RR2,2016,67,38.80597014925373,10.031624583296827,0.14972574004920636,1.2517990766151046,12.833672023570728,7,60.865671641791046
H4,V字フィボ,VFIB_618_BODY50_RR2,2020,75,42.66666666666667,9.932934801872142,0.13243913069162855,1.2472318591933318,14.369936828193637,11,84.78666666666666
H1,V字フィボ,VFIB_618_BODY50_RR2,2019,207,33.81642512077295,9.787311178015507,0.04728169651215221,1.0687865160667243,27.296213149609926,8,121.69082125603865
H4,V字フィボ,VFIB_618_EARLY1_RR2,2015,100,34.0,9.769118405730197,0.09769118405730197,1.2126552961564367,10.189371677050888,13,60.7
H1,V字フィボ,VFIB_618_EARLY3_RR2,2016,308,23.376623376623375,9.759435518171802,0.03168647895510325,1.0746442223318935,20.422556114368035,18,79.57142857142857
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2016,22,50.0,9.734219165350831,0.44246450751594685,2.3165153867784416,3.035260489418421,3,39.72727272727273
H4,V字フィボ,VFIB_618_EARLY1_RR2,2016,119,31.932773109243694,9.719988568781876,0.08168057620825106,1.1620729634295655,16.52766520622259,12,45.168067226890756
H4,V字フィボ,VFIB_100_EXT161,2016,83,77.10843373493977,9.703599218319289,0.11691083395565408,1.5344305418059676,4.422085350411639,4,31.19277108433735
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2015,90,36.666666666666664,9.690948728148674,0.10767720809054082,1.2418277804310032,8.915809400540017,12,62.65555555555556
D1,V字フィボ,VFIB_618_BODY60_RR2,2020,27,55.55555555555556,9.675040856119066,0.3583348465229284,1.8001461313609783,4.579328042144494,4,27.11111111111111
H1,V字フィボ,VFIB_100_RR2,2016,131,36.6412213740458,9.592615840081265,0.07322607511512416,1.114393386453798,12.6155618334137,10,197.63358778625954
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,2018,93,34.40860215053764,9.465828920454344,0.10178310667155209,1.2184117503124208,10.548283661353912,9,54.60215053763441
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,2019,18,55.55555555555556,9.451626149632368,0.5250903416462427,2.1638550371534144,3.0582118563112193,3,76.77777777777777
D1,V字フィボ,VFIB_786_RR3,2019,19,57.89473684210527,9.323038246392702,0.49068622349435276,2.5443305648952657,3.5662286547125683,5,50.21052631578947
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,2017,142,36.61971830985916,9.244855351321647,0.06510461515015244,1.0991013621028978,15.073098347423839,10,119.6056338028169
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,2017,49,30.612244897959183,9.241111826647993,0.18859411891118352,1.2651107886795003,16.50625252695818,16,145.57142857142858
