timeframe,family,strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
H1,V字フィボ,VFIB_786_RR2,AUDJPY,237,34.177215189873415,0.7589432206896358,0.003202292070420404,1.0048226299065544,20.41006309787287,10,162.29113924050634
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,SILVER,3,33.33333333333333,0.7239814446595867,0.24132714821986223,1.5746814910159757,0.2390121768442317,2,41.333333333333336
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,CHFJPY,21,38.095238095238095,0.6288211099028702,0.02994386237632715,1.0474860697958206,4.347244877968045,4,47.57142857142857
H4,V字フィボ,VFIB_100_EXT161,XAUUSD,114,71.05263157894737,0.620154144260246,0.005439948633861807,1.0201069769055695,9.402070479211247,5,30.210526315789473
D1,V字フィボ,VFIB_100_EXT161,SILVER,25,64.0,0.5638111665964219,0.022552446663856876,1.0951003891384412,2.964736752930032,3,20.04
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,AUDJPY,9,44.44444444444444,0.5604342475499444,0.06227047194999383,1.2155267254122208,2.006640526812044,3,47.55555555555556
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,EURJPY,1,100.0,0.5373147133239404,0.5373147133239404,inf,0.0,0,60.0
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,SILVER,1,100.0,0.5363606412680336,0.5363606412680336,inf,0.0,0,60.0
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,SILVER,2,50.0,0.49138623862361364,0.24569311931180682,1.4746785205209048,1.0351979653184518,1,98.5
H4,V字フィボ,VFIB_618_BODY50_RR2,AUDJPY,120,36.666666666666664,0.4585324562786961,0.0038211038023224673,1.0065179419246326,11.318992783927055,7,77.03333333333333
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,USDJPY,2,50.0,0.4128689617155153,0.20643448085775765,3.1327722411390244,0.0,1,60.0
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,CHFJPY,4,75.0,0.3321057008846004,0.0830264252211501,1.328003884261688,1.0125053903923888,1,53.25
D1,V字フィボ,VFIB_786_EXT127,EURJPY,48,72.91666666666666,0.2902944897428439,0.006047801869642581,1.0222397305617748,6.785602055434131,3,15.166666666666666
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,XAUUSD,17,35.294117647058826,0.2834903418153316,0.01667590245972539,1.0272383826096938,4.36740839381658,4,53.88235294117647
D1,V字フィボ,VFIB_786_EXT127,SILVER,36,72.22222222222221,0.2709840677560219,0.007527335215445053,1.029231400356391,2.9295217208291486,1,14.36111111111111
H1,V字フィボ,VFIB_618_EARLY1_RR2,AUDJPY,382,28.01047120418848,0.206440688214498,0.0005404206497761728,1.0009809125755027,30.556739370026857,12,98.09685863874346
D1,V字フィボ,VFIB_618_EARLY1_RR2,USDJPY,43,34.883720930232556,0.17213272585894068,0.004003086647882342,1.0077051547942835,5.02770924117077,5,32.7906976744186
D1,V字フィボ,VFIB_786_BODY60_RR2,CHFJPY,17,47.05882352941176,0.024837763854979447,0.0014610449326458498,1.0033079191226466,6.500199874239947,4,41.0
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,XAUUSD,4,75.0,-0.013613768579251395,-0.003403442144812849,0.9864390703817616,0.0,1,47.0
D1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,GBPJPY,1,0.0,-0.04519177815524521,-0.04519177815524521,0.0,0.0,1,60.0
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,EURJPY,20,35.0,-0.09825713764504074,-0.004912856882252037,0.9925254279544373,8.142396899571967,8,53.3
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,SILVER,3,33.33333333333333,-0.16713761875143462,-0.05571253958381154,0.9206143717932831,2.105388878654651,2,73.33333333333333
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,AUDJPY,4,25.0,-0.18339219929895956,-0.04584804982473989,0.9391261644438857,2.009509276787009,2,19.75
D1,V字フィボ,VFIB_786_EXT127,AUDJPY,45,68.88888888888889,-0.21498406410955728,-0.004777423646879051,0.9822281765887636,6.415715025485321,2,18.622222222222224
D1,V字フィボ,VFIB_618_EARLY3_RR2,CHFJPY,49,28.57142857142857,-0.2163392656319425,-0.004415087053713112,0.9865037475533099,7.720133151154713,9,23.285714285714285
D1,V字フィボ,VFIB_618_RR2,USDJPY,41,36.58536585365854,-0.35642339104564624,-0.008693253440137712,0.9844084839913894,5.027709241170771,5,35.75609756097561
H4,V字フィボ,VFIB_786_RR3,SILVER,94,35.1063829787234,-0.37025619162595563,-0.003938895655595273,0.994046293606237,8.606591958329277,6,85.98936170212765
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,SILVER,5,20.0,-0.38608320220594994,-0.07721664044118999,0.8854477470602534,2.338914062758046,4,33.8
H4,V字フィボ,VFIB_100_EXT161,CHFJPY,100,69.0,-0.3992354137983564,-0.003992354137983564,0.9869786890014716,4.099517030083343,2,32.27
D1,V字フィボ,VFIB_618_BODY60_RR2,EURJPY,33,48.484848484848484,-0.4201200160580839,-0.012730909577517694,0.9748843099058594,4.054834041851921,3,38.303030303030305
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,XAUUSD,31,29.03225806451613,-0.4244106351334511,-0.013690665649466164,0.9795854930476191,7.953440311639564,6,64.38709677419355
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,CHFJPY,6,50.0,-0.46829583779526324,-0.07804930629921054,0.8449259792336491,2.0121878984869173,2,32.833333333333336
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,EURJPY,42,42.857142857142854,-0.48309108228059106,-0.011502168625728358,0.9750558506700149,4.126501957363995,6,31.30952380952381
H4,V字フィボ,VFIB_618_EARLY1_RR2,AUDJPY,147,29.25170068027211,-0.49944911867633923,-0.0033976130522199947,0.9928045641941724,10.831562118229021,9,60.68027210884354
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,SILVER,60,36.666666666666664,-0.5210505203146418,-0.008684175338577365,0.987609879651959,7.44661608029344,5,76.45
D1,V字フィボ,VFIB_618_BODY60_LONG_RR2,AUDJPY,25,40.0,-0.5215928591980206,-0.020863714367920824,0.95878022541806,5.677324455538506,5,35.16
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,USDJPY,24,37.5,-0.6151829446325134,-0.025632622693021394,0.9593202220912649,6.063547366891896,6,56.083333333333336
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,GBPJPY,9,44.44444444444444,-0.6206535126580096,-0.06896150140644551,0.8579558323811313,2.006716552357341,3,45.666666666666664
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,CHFJPY,6,33.33333333333333,-0.6540080011839415,-0.10900133353065693,0.8377025727083174,3.0220545915258956,3,33.833333333333336
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,AUDJPY,44,25.0,-0.8503772790911566,-0.01932675634298083,0.974715312891628,12.272087326449132,10,123.63636363636364
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,USDJPY,10,30.0,-1.0847516865601057,-0.10847516865601056,0.846270682821017,5.043518482534633,5,115.9
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,XAUUSD,7,28.57142857142857,-1.0943717419915713,-0.15633882028451018,0.7844641043315685,4.065151018781101,5,68.42857142857143
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,CHFJPY,7,28.57142857142857,-1.1061298308755014,-0.15801854726792877,0.7821192434974538,5.0767669831483,5,155.57142857142858
H1,V字フィボ,VFIB_786_EXT127,AUDJPY,504,70.83333333333334,-1.124005833477785,-0.0022301703045194145,0.9924703561848922,18.897281011548355,5,32.80357142857143
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,AUDJPY,4,25.0,-1.1427893368317157,-0.2856973342079289,0.620671051268813,2.009509276787009,2,19.25
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,CHFJPY,10,30.0,-1.172912490668097,-0.1172912490668097,0.8352178348019402,4.124182742324376,4,40.6
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,SILVER,5,20.0,-1.3865901570057577,-0.2773180314011515,0.5885937914896451,2.338914062758046,4,33.4
D1,V字フィボ,VFIB_618_EARLY1_RR2,XAUUSD,45,33.33333333333333,-1.426166090988534,-0.0316925797997452,0.929606370758606,7.726202142629291,7,26.622222222222224
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,CHFJPY,21,28.57142857142857,-1.4353772236499511,-0.06835129636428339,0.906133271016414,6.103205623565951,6,56.904761904761905
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,CHFJPY,4,50.0,-1.443802821216756,-0.360950705304189,0.2825461665031394,1.0047647798172434,1,44.25
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,CHFJPY,4,50.0,-1.443802821216756,-0.360950705304189,0.2825461665031394,1.0047647798172434,1,44.25
D1,V字フィボ,VFIB_786_RR2,USDJPY,26,34.61538461538461,-1.4728392772184324,-0.056647664508401245,0.8908633042123482,4.013010818985083,3,40.80769230769231
H4,V字フィボ,VFIB_100_EXT161,USDJPY,112,68.75,-1.568176179623752,-0.01400157303235493,0.9547741267591014,7.453846875198721,3,40.125
H1,V字フィボ,VFIB_786_EARLY1_RR2,CHFJPY,299,26.08695652173913,-1.8959784328237514,-0.006341064992721576,0.987881572676214,21.520478173229872,15,118.32441471571906
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,USDJPY,4,25.0,-1.924116864931097,-0.4810292162327742,0.362528304931737,1.0066145944201639,2,22.0
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,USDJPY,4,25.0,-1.924116864931097,-0.4810292162327742,0.362528304931737,1.0066145944201639,2,22.0
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,CHFJPY,3,33.33333333333333,-1.958010219369554,-0.6526700731231847,0.029665337135793116,2.0178710441920664,2,129.33333333333334
D1,V字フィボ,VFIB_618_EARLY3_RR2,USDJPY,52,26.923076923076923,-2.0245607150609706,-0.038933859905018665,0.9122307586040304,6.282975596319157,6,24.346153846153847
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,USDJPY,8,25.0,-2.112329677910793,-0.26404120973884915,0.6534319189621508,5.082544554026246,5,120.375
D1,V字フィボ,VFIB_618_EARLY1_RR2,EURJPY,50,34.0,-2.1124925824976564,-0.042249851649953124,0.9137483112516765,8.000902316305059,8,27.86
H1,V字フィボ,VFIB_618_EARLY3_RR2,USDJPY,465,22.795698924731184,-2.136976272013399,-0.004595647896803009,0.989846470209284,31.14464103379735,19,70.6774193548387
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,CHFJPY,135,30.37037037037037,-2.1453598628148303,-0.015891554539369114,0.9669897917548218,15.102755796284274,10,57.53333333333333
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,CHFJPY,10,20.0,-2.1717317349830045,-0.21717317349830045,0.7330852998549754,4.047071699157103,4,53.7
D1,V字フィボ,VFIB_618_EARLY1_RR2,AUDJPY,47,23.404255319148938,-2.17967296377895,-0.04637602050593511,0.8978886946895204,7.650640895496378,8,28.06382978723404
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,EURJPY,5,20.0,-2.370312892506548,-0.4740625785013096,0.3184046579637472,2.0141173257580793,3,82.6
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,AUDJPY,79,32.91139240506329,-2.490515341386624,-0.0315255106504636,0.9539020465143946,12.54676974025483,9,83.9620253164557
H1,V字フィボ,VFIB_786_RR2,USDJPY,267,33.70786516853933,-2.556733295598506,-0.009575780133327738,0.98574104274738,18.165590523630144,10,135.69288389513108
D1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,EURJPY,5,20.0,-2.685651925680813,-0.5371303851361626,0.006013376821809356,1.6833160389397144,2,43.2
D1,V字フィボ,VFIB_100_RR2,CHFJPY,20,45.0,-2.792617790892363,-0.13963088954461816,0.7241922864744023,7.027295455499416,3,43.6
D1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,GBPJPY,5,20.0,-2.8727338604782866,-0.5745467720956573,0.2866143605110228,2.0135675302851586,3,21.0
D1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,GBPJPY,5,20.0,-2.8727338604782866,-0.5745467720956573,0.2866143605110228,2.0135675302851586,3,21.0
D1,V字フィボ,VFIB_100_EXT161,USDJPY,27,62.96296296296296,-2.9029339301427104,-0.10751607148676705,0.7030528953335562,3.438652857101294,2,20.925925925925927
D1,V字フィボ,VFIB_100_EXT161,AUDJPY,24,58.333333333333336,-3.014463263944027,-0.1256026359976678,0.6878386679341407,5.688153579174712,4,19.541666666666668
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,EURJPY,14,28.57142857142857,-3.0290109884819314,-0.21635792774870938,0.7001612469056662,7.116394946298006,7,58.07142857142857
H1,V字フィボ,VFIB_618_EARLY3_RR2,EURJPY,499,20.841683366733466,-3.0812771033837265,-0.006174904014797047,0.9861650907198408,32.98389311404621,16,68.26052104208416
H4,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,GBPJPY,11,27.27272727272727,-3.1407393906940966,-0.2855217627903724,0.5619133454630215,4.1473982914096075,5,75.45454545454545
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,EURJPY,20,30.0,-3.225152343976843,-0.16125761719884216,0.7721340013222728,10.921660520819856,8,67.7
D1,V字フィボ,VFIB_100_EXT161,CHFJPY,21,61.904761904761905,-3.407720325576655,-0.16227239645603117,0.576610812380822,5.742403648645792,3,26.523809523809526
H4,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,AUDJPY,136,29.411764705882355,-3.4341644428676217,-0.025251209138732512,0.9482614519350295,14.072874071726524,10,63.56617647058823
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,GBPJPY,7,28.57142857142857,-3.4354614649612345,-0.49078020928017635,0.31747432856809316,2.5762951347681065,2,28.0
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,GBPJPY,7,28.57142857142857,-3.4354614649612345,-0.49078020928017635,0.31747432856809316,2.5762951347681065,2,28.0
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,XAUUSD,62,24.193548387096776,-3.511980118808262,-0.05664484062593971,0.9270112813760696,10.642932560802235,8,156.29032258064515
D1,V字フィボ,VFIB_618_BODY50_RR2,XAUUSD,33,36.36363636363637,-3.5132892643904245,-0.10646331104213408,0.8096623549359477,6.602864972106741,5,35.696969696969695
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_RR2,GBPJPY,66,36.36363636363637,-3.5313963992564545,-0.05350600604934022,0.9158576773518522,11.362857453143375,5,60.43939393939394
D1,V字フィボ,VFIB_786_EXT127,USDJPY,37,64.86486486486487,-3.700178003894809,-0.10000481091607592,0.6894411694879631,5.080505240970298,2,15.216216216216216
H4,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,GBPJPY,84,36.904761904761905,-3.8327184835996446,-0.045627600995233865,0.9284368880104192,13.177921423192837,6,61.916666666666664
D1,V字フィボ,VFIB_786_RR2,EURJPY,37,43.24324324324324,-4.0587937727726295,-0.10969712899385485,0.7917447574622887,10.022944647230005,7,39.08108108108108
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,SILVER,33,30.303030303030305,-4.393531980527047,-0.13313733274324385,0.8153671488633173,9.753895328293593,6,65.24242424242425
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,AUDJPY,43,23.25581395348837,-4.472979439330259,-0.10402277765884323,0.7933689225002187,10.01655716672997,7,28.88372093023256
H1,V字フィボ,VFIB_786_RR3,CHFJPY,208,25.48076923076923,-4.539777523821694,-0.02182585347991199,0.9714065838413654,39.96395373686269,22,195.2596153846154
H4,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,AUDJPY,29,37.93103448275862,-4.551585241587134,-0.15695121522714253,0.7239799477590428,5.041232029979837,4,94.41379310344827
D1,V字フィボ,VFIB_618_BODY50_EARLY1_RR2,XAUUSD,37,27.027027027027028,-4.551739020183826,-0.12301997351848178,0.7488569704938326,5.645086681209213,6,27.10810810810811
D1,V字フィボ,VFIB_786_EXT127,GBPJPY,42,64.28571428571429,-4.7778672879039,-0.11375874495009286,0.6588827861432688,6.617179007981911,2,17.714285714285715
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,CHFJPY,63,31.746031746031743,-4.895463732064367,-0.07770577352483123,0.8892016332022891,13.71321807731563,10,94.33333333333333
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,AUDJPY,46,30.434782608695656,-4.920720847834844,-0.10697219234423574,0.8492799590743106,10.272087326449132,7,89.6304347826087
D1,V字フィボ,VFIB_786_EARLY1_RR2,USDJPY,30,26.666666666666668,-4.939450118122515,-0.1646483372707505,0.6474845624618314,5.3236101944064105,5,33.03333333333333
H1,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,CHFJPY,72,31.944444444444443,-4.99701309220068,-0.06940295961389834,0.9007880752045568,10.288425525085454,10,94.61111111111111
D1,V字フィボ,VFIB_618_EARLY3_RR2,EURJPY,60,23.333333333333332,-5.1060651993396675,-0.08510108665566113,0.7765663086390074,10.410012775072046,9,19.716666666666665
D1,V字フィボ,VFIB_618_RR2,AUDJPY,39,30.76923076923077,-5.20602449980555,-0.1334878076873218,0.7734459014766708,8.87748637519244,7,34.666666666666664
D1,V字フィボ,VFIB_786_BODY60_RR2,AUDJPY,28,28.57142857142857,-5.301079819942429,-0.1893242792836582,0.6524897214956297,7.710179075261832,6,41.107142857142854
D1,V字フィボ,VFIB_618_BODY50_RR2,EURJPY,38,42.10526315789473,-5.4166158038244845,-0.1425425211532759,0.7509391020190741,5.711207353337732,5,37.421052631578945
H1,V字フィボ,VFIB_100_EXT161,USDJPY,349,69.91404011461319,-5.445566123107813,-0.015603341326956484,0.9487000293785914,17.429309515668727,5,44.29226361031519
H4,V字フィボ,VFIB_100_RR2,XAUUSD,77,36.36363636363637,-5.455863066395253,-0.07085536449863965,0.8750548228542203,11.197521183790325,8,100.31168831168831
D1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,AUDJPY,7,14.285714285714285,-5.4887678851376815,-0.7841096978768116,0.0903366598530654,4.485616671197003,3,18.428571428571427
D1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,AUDJPY,7,14.285714285714285,-5.4887678851376815,-0.7841096978768116,0.0903366598530654,4.485616671197003,3,18.428571428571427
H1,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,XAUUSD,67,31.343283582089555,-5.5852810837326095,-0.08336240423481507,0.8814222307893642,14.37251785445642,8,123.3731343283582
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,AUDJPY,22,27.27272727272727,-5.703382932835751,-0.2592446787652614,0.6477612854773434,11.6162130402139,8,42.63636363636363
D1,V字フィボ,VFIB_618_BODY60_RR2,AUDJPY,34,32.35294117647059,-5.801186915902828,-0.17062314458537728,0.7105503612518881,7.785135401875877,6,33.88235294117647
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,XAUUSD,41,21.951219512195124,-6.060934750766909,-0.14782767684797338,0.8148652281420036,12.447393038386398,11,125.58536585365853
H1,V字フィボ,VFIB_618_BODY60_LONG_RR2,SILVER,217,35.944700460829495,-6.110931960933659,-0.028160976778496122,0.9603710064097077,27.069388111925974,8,112.76036866359448
D1,V字フィボ,VFIB_786_EARLY1_RR2,EURJPY,42,28.57142857142857,-6.143667128526743,-0.14627778877444625,0.6743097590025271,11.523097054478757,9,26.214285714285715
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,EURJPY,18,22.22222222222222,-6.392339461327857,-0.3551299700737698,0.5500912166329438,8.36527225257532,5,135.66666666666666
D1,V字フィボ,VFIB_618_EARLY3_RR2,AUDJPY,58,20.689655172413794,-6.450506430536753,-0.11121562811270264,0.7322311605420672,12.278434864310949,11,20.275862068965516
D1,V字フィボ,VFIB_786_RR3,EURJPY,36,38.88888888888889,-6.683659166631918,-0.18565719907310882,0.6739181436196013,13.442059499581427,7,39.80555555555556
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,AUDJPY,33,27.27272727272727,-6.865040402051134,-0.20803152733488287,0.6998047581142274,11.731955103138802,8,58.39393939393939
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,AUDJPY,22,22.727272727272727,-6.974394153420203,-0.3170179160645547,0.5945465353790622,11.6162130402139,8,56.63636363636363
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,EURJPY,14,21.428571428571427,-7.171441716209423,-0.5122458368721017,0.3545252419403335,8.885918226671793,7,69.42857142857143
D1,V字フィボ,VFIB_618_BODY50_RR2,AUDJPY,38,28.947368421052634,-7.193751047135747,-0.18930923808251965,0.6869326555711227,10.865212922522637,6,34.36842105263158
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,GBPJPY,27,18.51851851851852,-7.247775667494799,-0.2684361358331407,0.6741494653300701,12.108511838792204,9,56.22222222222222
H4,V字フィボ,VFIB_618_EARLY3_RR2,EURJPY,185,21.62162162162162,-7.326672169349898,-0.039603633347837286,0.9025218317556755,31.419319062348784,24,39.32972972972973
H4,V字フィボ,VFIB_786_RR2,SILVER,102,36.27450980392157,-7.410787623895257,-0.0726547806264241,0.8884642076491823,12.734598019750607,7,75.49019607843137
H4,V字フィボ,VFIB_100_EXT161,SILVER,110,68.18181818181817,-7.423779263462417,-0.06748890239511288,0.7908931216451762,12.591901802304221,6,33.79090909090909
D1,V字フィボ,VFIB_618_RR2,EURJPY,44,34.090909090909086,-7.557688271923656,-0.17176564254371945,0.7240192448066347,9.694413497048155,9,34.22727272727273
H4,V字フィボ,VFIB_618_BODY60_RR2,AUDJPY,111,34.234234234234236,-7.827655608452723,-0.07051941989597048,0.8837390640201904,16.676276229711522,8,73.65765765765765
H4,V字フィボ,VFIB_618_EARLY3_RR2,SILVER,176,25.0,-8.333690987731849,-0.04735051697574914,0.8968520354501515,14.929076359048885,10,42.72159090909091
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,USDJPY,30,20.0,-8.8281161715246,-0.29427053905082,0.6363386575441216,16.26289473653387,14,46.4
H1,V字フィボ,VFIB_100_BODY60_LONG_STRICTV_RR2,AUDJPY,12,8.333333333333332,-9.189340500203327,-0.7657783750169439,0.17613416640348642,8.177875027162479,7,214.58333333333334
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,GBPJPY,27,22.22222222222222,-9.247900016329941,-0.34251481541962747,0.564463269295112,13.17956998436413,7,54.03703703703704
H4,V字フィボ,VFIB_618_BODY60_LONG_REC1_SPEED030_RR2,GBPJPY,58,32.758620689655174,-9.52898122993711,-0.1642927798265019,0.758273265644009,12.450407928708433,6,57.86206896551724
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,AUDJPY,32,21.875,-10.358373278236305,-0.32369916494488454,0.5662578930703729,14.72792042320382,10,77.03125
H4,V字フィボ,VFIB_100_RR2,EURJPY,80,32.5,-10.472809493645247,-0.1309101186705656,0.7952159487527429,15.918721341483902,7,90.2375
D1,V字フィボ,VFIB_786_EARLY1_RR2,AUDJPY,41,17.073170731707318,-10.596956695992525,-0.2584623584388421,0.5158937648102588,15.91120828865047,13,26.414634146341463
H4,V字フィボ,VFIB_100_RR2,SILVER,81,33.33333333333333,-11.004459551593806,-0.1358575253283186,0.7863945508447518,17.49464221915335,7,88.04938271604938
H4,V字フィボ,VFIB_786_BODY60_RR2,SILVER,83,33.734939759036145,-11.060199636428687,-0.13325541730636972,0.7984085314258771,14.53922743781309,10,84.95180722891567
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,CHFJPY,37,24.324324324324326,-11.078253696777304,-0.2994122620750623,0.6156774841819128,15.04497187270595,9,86.54054054054055
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,USDJPY,32,21.875,-11.154783802109701,-0.34858699381592817,0.5588742019823352,16.27481083108014,15,37.21875
H1,V字フィボ,VFIB_100_RR2,CHFJPY,173,32.369942196531795,-11.261239149711376,-0.06509386791740679,0.9055339906117525,24.801945033916876,12,209.72254335260115
H1,V字フィボ,VFIB_100_EXT161,SILVER,315,71.74603174603175,-11.330989053641703,-0.035971393821084774,0.8789145789042571,18.238038864297582,3,46.63174603174603
H1,V字フィボ,VFIB_618_BODY60_LONG_SPEED030_RR2,SILVER,165,34.54545454545455,-11.461639270461083,-0.06946448042703686,0.9043041491296278,25.879635698894567,10,101.03030303030303
D1,V字フィボ,VFIB_786_RR3,AUDJPY,31,25.806451612903224,-11.805858851322089,-0.38083415649426094,0.36919823228719784,13.40180730076675,8,42.03225806451613
D1,V字フィボ,VFIB_786_RR2,AUDJPY,32,25.0,-11.810126293754942,-0.36906644667984195,0.40110467031245406,14.41980353810919,8,39.96875
H4,V字フィボ,VFIB_786_EARLY1_RR2,SILVER,111,29.72972972972973,-11.978219953609782,-0.107911891473962,0.8057541722167476,19.629936213134606,8,62.990990990990994
H1,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,XAUUSD,42,23.809523809523807,-13.07681323885219,-0.31135269616314737,0.6006389522013114,18.947481822421963,11,113.64285714285714
H4,エリオット風5波目,ELLIOTT_W5_RR2_STRICT,SILVER,13,0.0,-13.6059295176323,-1.0466099628947922,0.0,12.545319385102518,13,57.53846153846154
H4,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,SILVER,13,0.0,-13.6059295176323,-1.0466099628947922,0.0,12.545319385102518,13,57.53846153846154
H1,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,CHFJPY,60,20.0,-13.627936142441206,-0.22713226904068676,0.7237468917495259,16.400426605844835,10,145.75
H1,V字フィボ,VFIB_618_BODY60_LONG_ATR4_SPEED060_RR2,AUDJPY,92,29.347826086956523,-14.006636610772649,-0.152246050117094,0.7886356529589087,24.883212348889398,12,125.16304347826087
H4,エリオット風5波目,ELLIOTT_W5_RR3_LOOSE,SILVER,25,16.0,-14.316252882746396,-0.5726501153098558,0.35155588779967256,13.256748081368945,8,62.4
H1,V字フィボ,VFIB_786_EXT127,CHFJPY,464,68.96551724137932,-15.76904209957388,-0.033985004524943706,0.8929439246553391,27.53401898462022,6,34.67672413793103
H4,エリオット風5波目,ELLIOTT_W5_RR2_LOOSE,SILVER,25,16.0,-15.90273357338998,-0.6361093429355992,0.2796974153772443,14.843228772012528,8,59.12
H1,V字フィボ,VFIB_786_BODY60_RR2,CHFJPY,215,31.627906976744185,-15.923489051722616,-0.07406273977545402,0.894118566706279,20.739219880281553,9,147.90232558139536
H1,V字フィボ,VFIB_786_RR3,EURJPY,197,23.85786802030457,-16.033379300909434,-0.08138771218735753,0.8946100657223446,33.28740429277301,18,208.04060913705584
H4,V字フィボ,VFIB_786_EXT127,EURJPY,167,64.67065868263472,-16.724752137104346,-0.10014821638984639,0.7185837253943735,17.750300042801186,4,22.065868263473053
H1,エリオット風5波目,ELLIOTT_W5_RR3_STRICT,CHFJPY,36,13.88888888888889,-17.04367774566125,-0.4734354929350347,0.4658535805283193,17.832249257718942,9,109.63888888888889
H1,V字フィボ,VFIB_618_EARLY3_RR2,SILVER,465,23.655913978494624,-17.240194620833016,-0.037075687356630145,0.9233009805579859,35.061960379633234,16,71.3505376344086
