direction,lookback,pre_bars,sweep_atr,wick_ratio,close_location,range_atr,premove_atr,body_max,h4,rr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
both,24,12,0.05,0.55,0.65,1.0,1.2,0.5,align,1.2,24,239,45.60669456066946,-13.474887198385588,-0.05638028116479325,0.9004974365170076,25.958512940337002,8,-11.583966350081296,-17.727106863424325,207,-16.411870439161444,32,2.9369832407758594,-62.51312142676586
both,24,12,0.05,0.55,0.65,1.0,1.2,0.65,align,1.2,24,239,45.60669456066946,-13.474887198385588,-0.05638028116479325,0.9004974365170076,25.958512940337002,8,-11.583966350081296,-17.727106863424325,207,-16.411870439161444,32,2.9369832407758594,-62.51312142676586
short,24,6,0.05,0.55,0.65,1.2,1.2,0.5,any,1.2,12,212,48.58490566037736,-3.289303011426785,-0.015515580242579175,0.9686545928009652,14.182688490254359,7,-5.476823430164397,-5.476823430164397,195,0.8653015182067847,17,-4.154604529633571,-62.53195941166923
short,24,6,0.05,0.55,0.65,1.2,1.2,0.65,any,1.2,12,212,48.58490566037736,-3.289303011426785,-0.015515580242579175,0.9686545928009652,14.182688490254359,7,-5.476823430164397,-5.476823430164397,195,0.8653015182067847,17,-4.154604529633571,-62.53195941166923
short,24,12,0.05,0.65,0.75,1.0,0.8,0.5,any,1.2,24,185,42.16216216216216,-22.96353752065547,-0.12412722984138093,0.7916160460414217,28.101495025031014,7,-6.567675346883627,-9.347222456344841,174,-22.3096250423718,11,-0.6539124782836705,-62.55522480079469
short,24,12,0.05,0.65,0.75,1.0,0.8,0.65,any,1.2,24,185,42.16216216216216,-22.96353752065547,-0.12412722984138093,0.7916160460414217,28.101495025031014,7,-6.567675346883627,-9.347222456344841,174,-22.3096250423718,11,-0.6539124782836705,-62.55522480079469
both,48,12,0.05,0.55,0.75,1.2,1.6,0.65,any,1.0,24,227,47.57709251101321,-23.14030683874254,-0.10193967770371162,0.8117725846849463,33.53308743689515,10,-5.599866296230037,-9.944068815640241,204,-24.38221081227718,23,1.241903973534641,-62.57611430057629
both,48,12,0.05,0.55,0.75,1.2,1.6,0.5,any,1.0,24,227,47.57709251101321,-23.14030683874254,-0.10193967770371162,0.8117725846849463,33.53308743689515,10,-5.599866296230037,-9.944068815640241,204,-24.38221081227718,23,1.241903973534641,-62.57611430057629
long,24,12,0.05,0.65,0.65,1.0,1.6,0.65,any,1.0,24,266,48.87218045112782,-21.54332178066139,-0.08098993150624582,0.8492299238803109,33.10307561746488,7,-10.553904872562414,-13.24749120742146,225,-25.86244971830436,41,4.319127937642975,-62.65024218646039
long,24,12,0.05,0.65,0.65,1.0,1.6,0.5,any,1.0,24,266,48.87218045112782,-21.54332178066139,-0.08098993150624582,0.8492299238803109,33.10307561746488,7,-10.553904872562414,-13.24749120742146,225,-25.86244971830436,41,4.319127937642975,-62.65024218646039
both,48,6,0.05,0.65,0.65,1.0,1.6,0.5,not_oppose,1.0,24,109,44.95412844036697,-19.15274379635062,-0.1757132458380791,0.6961070606775287,26.452179868824047,7,-8.231727211863964,-11.349553662434829,95,-19.813647481430156,14,0.6609036850795478,-62.65275038380867
both,48,6,0.05,0.65,0.65,1.0,1.6,0.65,not_oppose,1.0,24,109,44.95412844036697,-19.15274379635062,-0.1757132458380791,0.6961070606775287,26.452179868824047,7,-8.231727211863964,-11.349553662434829,95,-19.813647481430156,14,0.6609036850795478,-62.65275038380867
both,48,6,0.05,0.55,0.65,1.2,0.8,0.65,any,1.5,12,330,44.54545454545455,-15.873352680520403,-0.04810106872884971,0.9088434734327671,33.139597097105025,8,-6.496869707207935,-11.557198061598866,294,-15.132568040018079,36,-0.7407846405023251,-62.66051275280928
both,48,6,0.05,0.55,0.65,1.2,0.8,0.5,any,1.5,12,330,44.54545454545455,-15.873352680520403,-0.04810106872884971,0.9088434734327671,33.139597097105025,8,-6.496869707207935,-11.557198061598866,294,-15.132568040018079,36,-0.7407846405023251,-62.66051275280928
long,24,12,0.05,0.65,0.65,1.2,1.6,0.65,any,1.2,24,181,43.0939226519337,-19.019659882401058,-0.10508099382542022,0.8227691709690342,32.17890027553836,7,-6.963853253627153,-12.869205583851473,151,-21.9830270706449,30,2.9633671882438377,-62.66396590886282
long,24,12,0.05,0.65,0.65,1.2,1.6,0.5,any,1.2,24,181,43.0939226519337,-19.019659882401058,-0.10508099382542022,0.8227691709690342,32.17890027553836,7,-6.963853253627153,-12.869205583851473,151,-21.9830270706449,30,2.9633671882438377,-62.66396590886282
both,24,12,0.05,0.55,0.65,1.0,1.2,0.5,align,1.2,12,242,47.5206611570248,-13.256330345838554,-0.054778224569580806,0.89441705060952,23.63879330404013,9,-13.087274306299095,-18.124945495176394,209,-16.17747097897028,33,2.921140633131726,-62.69471688243905
both,24,12,0.05,0.55,0.65,1.0,1.2,0.65,align,1.2,12,242,47.5206611570248,-13.256330345838554,-0.054778224569580806,0.89441705060952,23.63879330404013,9,-13.087274306299095,-18.124945495176394,209,-16.17747097897028,33,2.921140633131726,-62.69471688243905
short,48,6,0.05,0.65,0.65,1.0,1.2,0.65,any,1.2,12,170,41.76470588235294,-25.203072370906543,-0.14825336688768556,0.7402157507219854,31.35655932750559,8,-5.347039673443547,-9.357484253298312,158,-25.37418903670538,12,0.17111666579883922,-62.7273596319496
short,48,6,0.05,0.65,0.65,1.0,1.2,0.5,any,1.2,12,170,41.76470588235294,-25.203072370906543,-0.14825336688768556,0.7402157507219854,31.35655932750559,8,-5.347039673443547,-9.357484253298312,158,-25.37418903670538,12,0.17111666579883922,-62.7273596319496
both,24,12,0.05,0.65,0.75,1.0,1.2,0.5,align,1.5,24,122,37.704918032786885,-13.431877828655391,-0.1100973592512737,0.8247865639732819,25.894924926057797,12,-7.9277590639717435,-12.920115220838875,109,-16.21451088389247,13,2.782633055237083,-62.852664642695814
both,24,12,0.05,0.65,0.75,1.0,1.2,0.65,align,1.5,24,122,37.704918032786885,-13.431877828655391,-0.1100973592512737,0.8247865639732819,25.894924926057797,12,-7.9277590639717435,-12.920115220838875,109,-16.21451088389247,13,2.782633055237083,-62.852664642695814
both,24,12,0.05,0.55,0.65,1.2,0.8,0.65,any,1.2,24,483,46.16977225672878,-17.724825025182877,-0.036697360300585666,0.9342648846679987,32.91210505275942,8,-8.02595893187006,-14.312852159073788,427,-17.448684313220785,56,-0.27614071196210044,-62.8607117372269
both,24,12,0.05,0.55,0.65,1.2,0.8,0.5,any,1.2,24,483,46.16977225672878,-17.724825025182877,-0.036697360300585666,0.9342648846679987,32.91210505275942,8,-8.02595893187006,-14.312852159073788,427,-17.448684313220785,56,-0.27614071196210044,-62.8607117372269
long,48,6,0.05,0.55,0.65,1.0,1.6,0.5,any,1.5,12,231,42.857142857142854,-17.696466029977373,-0.0766080780518501,0.8631235006918092,37.88015800372369,8,-7.286670644280782,-11.992985369334226,195,-22.690251886091662,36,4.993785856114284,-62.87495397297458
long,48,6,0.05,0.55,0.65,1.0,1.6,0.65,any,1.5,12,231,42.857142857142854,-17.696466029977373,-0.0766080780518501,0.8631235006918092,37.88015800372369,8,-7.286670644280782,-11.992985369334226,195,-22.690251886091662,36,4.993785856114284,-62.87495397297458
both,24,12,0.05,0.55,0.65,1.2,1.6,0.65,not_oppose,1.2,24,191,45.0261780104712,-11.969260343879506,-0.06266628452292936,0.8889127365857724,24.723413969363353,13,-9.270773912527748,-15.29833813966076,168,-15.643511390460771,23,3.674251046581265,-62.887709102368476
both,24,12,0.05,0.55,0.65,1.2,1.6,0.5,not_oppose,1.2,24,191,45.0261780104712,-11.969260343879506,-0.06266628452292936,0.8889127365857724,24.723413969363353,13,-9.270773912527748,-15.29833813966076,168,-15.643511390460771,23,3.674251046581265,-62.887709102368476
short,24,12,0.05,0.55,0.75,1.2,0.8,0.65,any,1.5,24,167,38.32335329341318,-16.376079487711603,-0.09806035621384193,0.8446400657878221,22.9196472941735,10,-7.678451378979547,-8.379835679931256,152,-14.994851169563825,15,-1.3812283181477791,-62.949567198267474
short,24,12,0.05,0.55,0.75,1.2,0.8,0.5,any,1.5,24,167,38.32335329341318,-16.376079487711603,-0.09806035621384193,0.8446400657878221,22.9196472941735,10,-7.678451378979547,-8.379835679931256,152,-14.994851169563825,15,-1.3812283181477791,-62.949567198267474
both,24,6,0.05,0.55,0.65,1.2,1.6,0.65,not_oppose,1.0,12,169,49.112426035502956,-14.87892443473818,-0.08804097298661645,0.8189234579520884,20.256167540144396,15,-7.617138561757027,-13.881043862400421,150,-16.853707580102345,19,1.9747831453641667,-62.97809883409532
both,24,6,0.05,0.55,0.65,1.2,1.6,0.5,not_oppose,1.0,12,169,49.112426035502956,-14.87892443473818,-0.08804097298661645,0.8189234579520884,20.256167540144396,15,-7.617138561757027,-13.881043862400421,150,-16.853707580102345,19,1.9747831453641667,-62.97809883409532
both,48,12,0.05,0.65,0.65,1.0,1.2,0.5,not_oppose,1.0,24,131,46.56488549618321,-17.97120620427624,-0.1371847801853148,0.7530810905577635,26.765277069105334,7,-8.231727211863964,-13.490887397067121,114,-21.439816362713806,17,3.468610158437567,-62.988615677894174
both,48,12,0.05,0.65,0.65,1.0,1.2,0.65,not_oppose,1.0,24,131,46.56488549618321,-17.97120620427624,-0.1371847801853148,0.7530810905577635,26.765277069105334,7,-8.231727211863964,-13.490887397067121,114,-21.439816362713806,17,3.468610158437567,-62.988615677894174
both,48,6,0.05,0.65,0.75,1.0,1.6,0.65,any,1.2,24,235,44.680851063829785,-17.44224049941596,-0.07422229999751472,0.8702108406170764,32.220289774165934,8,-9.834745479133105,-14.208741226157503,211,-22.20182066738678,24,4.75958016797082,-63.005422265717684
both,48,6,0.05,0.65,0.75,1.0,1.6,0.5,any,1.2,24,235,44.680851063829785,-17.44224049941596,-0.07422229999751472,0.8702108406170764,32.220289774165934,8,-9.834745479133105,-14.208741226157503,211,-22.20182066738678,24,4.75958016797082,-63.005422265717684
short,48,6,0.05,0.55,0.65,1.0,1.2,0.65,any,1.5,24,223,39.46188340807175,-18.816513305215118,-0.08437898343145793,0.8662433909901127,27.491868593234848,7,-5.295512714938149,-8.144148978325475,205,-17.293358714641442,18,-1.5231545905736719,-63.012823088358
short,48,6,0.05,0.55,0.65,1.0,1.2,0.5,any,1.5,24,223,39.46188340807175,-18.816513305215118,-0.08437898343145793,0.8662433909901127,27.491868593234848,7,-5.295512714938149,-8.144148978325475,205,-17.293358714641442,18,-1.5231545905736719,-63.012823088358
short,48,6,0.05,0.65,0.65,1.0,1.6,0.65,any,1.5,12,155,38.70967741935484,-22.586017572148798,-0.14571624240095998,0.7556441736099053,33.72422903638494,8,-6.20709448961908,-9.286553945159696,143,-24.25713423794744,12,1.6711166657986463,-63.02141531407781
short,48,6,0.05,0.65,0.65,1.0,1.6,0.5,any,1.5,12,155,38.70967741935484,-22.586017572148798,-0.14571624240095998,0.7556441736099053,33.72422903638494,8,-6.20709448961908,-9.286553945159696,143,-24.25713423794744,12,1.6711166657986463,-63.02141531407781
both,24,12,0.05,0.65,0.75,1.0,1.6,0.65,not_oppose,1.0,12,150,45.33333333333333,-21.830733282581683,-0.14553822188387788,0.722354426236239,28.84413373127049,8,-9.568124909789576,-11.052195992627786,135,-23.370610865564466,15,1.5398775829827838,-63.02271008441632
both,24,12,0.05,0.65,0.75,1.0,1.6,0.5,not_oppose,1.0,12,150,45.33333333333333,-21.830733282581683,-0.14553822188387788,0.722354426236239,28.84413373127049,8,-9.568124909789576,-11.052195992627786,135,-23.370610865564466,15,1.5398775829827838,-63.02271008441632
both,24,12,0.05,0.55,0.65,1.0,1.6,0.65,align,1.2,12,226,47.34513274336283,-12.567466259840998,-0.05560825778690707,0.8926671796061483,23.8499273458084,9,-13.201898445392692,-18.311545873860194,196,-14.286923583088143,30,1.7194573232471473,-63.05806138352151
both,24,12,0.05,0.55,0.65,1.0,1.6,0.5,align,1.2,12,226,47.34513274336283,-12.567466259840998,-0.05560825778690707,0.8926671796061483,23.8499273458084,9,-13.201898445392692,-18.311545873860194,196,-14.286923583088143,30,1.7194573232471473,-63.05806138352151
both,48,6,0.05,0.65,0.65,1.2,0.8,0.65,any,1.2,24,258,43.798449612403104,-23.716452468025146,-0.0919242343721905,0.8416885747392984,38.41983121169507,7,-5.856196440309986,-10.704518237138618,228,-26.595746797556767,30,2.8792943295316227,-63.06841490607324
both,48,6,0.05,0.65,0.65,1.2,0.8,0.5,any,1.2,24,258,43.798449612403104,-23.716452468025146,-0.0919242343721905,0.8416885747392984,38.41983121169507,7,-5.856196440309986,-10.704518237138618,228,-26.595746797556767,30,2.8792943295316227,-63.06841490607324
long,24,12,0.05,0.65,0.65,1.2,1.6,0.65,any,1.0,12,181,46.408839779005525,-20.806236964597915,-0.11495158543976748,0.7758353419044346,31.53495528227986,7,-8.13647499165661,-12.425422960235776,151,-25.3392841909859,30,4.533047226387984,-63.073963535733625
long,24,12,0.05,0.65,0.65,1.2,1.6,0.5,any,1.0,12,181,46.408839779005525,-20.806236964597915,-0.11495158543976748,0.7758353419044346,31.53495528227986,7,-8.13647499165661,-12.425422960235776,151,-25.3392841909859,30,4.533047226387984,-63.073963535733625
both,24,12,0.05,0.65,0.75,1.2,1.6,0.65,any,1.5,12,247,42.51012145748988,-17.023715795514107,-0.06892192629762796,0.8700097298114584,31.979379778497826,9,-6.827820126334016,-11.105189439540332,222,-16.42986881880213,25,-0.5938469767119783,-63.14563973730809
both,24,12,0.05,0.65,0.75,1.2,1.6,0.5,any,1.5,12,247,42.51012145748988,-17.023715795514107,-0.06892192629762796,0.8700097298114584,31.979379778497826,9,-6.827820126334016,-11.105189439540332,222,-16.42986881880213,25,-0.5938469767119783,-63.14563973730809
both,24,12,0.05,0.55,0.65,1.0,1.6,0.65,align,1.2,24,225,45.77777777777778,-11.859214111505878,-0.05270761827335946,0.9065891487318726,26.1451133190208,9,-11.698590489174894,-17.84173100251792,195,-14.685628446859672,30,2.8264143353537916,-63.14650616832044
both,24,12,0.05,0.55,0.65,1.0,1.6,0.5,align,1.2,24,225,45.77777777777778,-11.859214111505878,-0.05270761827335946,0.9065891487318726,26.1451133190208,9,-11.698590489174894,-17.84173100251792,195,-14.685628446859672,30,2.8264143353537916,-63.14650616832044
both,24,6,0.05,0.55,0.65,1.2,0.8,0.5,any,1.2,24,476,46.84873949579832,-10.916391756153523,-0.022933596126372947,0.958457919387917,34.035457567563085,8,-9.149311446673718,-15.436204673877452,422,-10.538480113300414,54,-0.3779116428531142,-63.16881724266791
both,24,6,0.05,0.55,0.65,1.2,0.8,0.65,any,1.2,24,476,46.84873949579832,-10.916391756153523,-0.022933596126372947,0.958457919387917,34.035457567563085,8,-9.149311446673718,-15.436204673877452,422,-10.538480113300414,54,-0.3779116428531142,-63.16881724266791
both,24,6,0.05,0.65,0.65,1.2,1.2,0.65,not_oppose,1.0,12,158,48.734177215189874,-14.541109924756658,-0.09203234129592822,0.8117195042249786,22.76901675385825,15,-6.590883490651413,-12.989487563424134,140,-16.961605174405758,18,2.4204952496491003,-63.230988523722516
both,24,6,0.05,0.65,0.65,1.2,1.2,0.5,not_oppose,1.0,12,158,48.734177215189874,-14.541109924756658,-0.09203234129592822,0.8117195042249786,22.76901675385825,15,-6.590883490651413,-12.989487563424134,140,-16.961605174405758,18,2.4204952496491003,-63.230988523722516
both,48,12,0.05,0.65,0.75,1.0,0.8,0.65,any,1.5,24,266,39.473684210526315,-19.145903938583945,-0.0719770824758795,0.8841386959425996,33.597902545819466,9,-10.900033997805062,-13.095182230684506,240,-23.197808629214897,26,4.05190469063095,-63.26720656506318
both,48,12,0.05,0.65,0.75,1.0,0.8,0.5,any,1.5,24,266,39.473684210526315,-19.145903938583945,-0.0719770824758795,0.8841386959425996,33.597902545819466,9,-10.900033997805062,-13.095182230684506,240,-23.197808629214897,26,4.05190469063095,-63.26720656506318
both,48,12,0.05,0.55,0.65,1.0,1.2,0.5,not_oppose,1.0,12,164,47.5609756097561,-17.28216207491427,-0.10537903704216019,0.7922515362255702,25.53152144442952,9,-8.780056151595273,-14.530512689409026,141,-20.092529547389816,23,2.8103674724755434,-63.30470276880527
both,48,12,0.05,0.55,0.65,1.0,1.2,0.65,not_oppose,1.0,12,164,47.5609756097561,-17.28216207491427,-0.10537903704216019,0.7922515362255702,25.53152144442952,9,-8.780056151595273,-14.530512689409026,141,-20.092529547389816,23,2.8103674724755434,-63.30470276880527
both,24,6,0.05,0.55,0.65,1.0,1.6,0.5,align,1.0,12,200,48.5,-19.85582765481376,-0.0992791382740688,0.8051577926194992,24.614308367755225,6,-11.224671402213971,-13.944141756059857,173,-19.34149783579158,27,-0.5143298190221846,-63.32047072052373
both,24,6,0.05,0.55,0.65,1.0,1.6,0.65,align,1.0,12,200,48.5,-19.85582765481376,-0.0992791382740688,0.8051577926194992,24.614308367755225,6,-11.224671402213971,-13.944141756059857,173,-19.34149783579158,27,-0.5143298190221846,-63.32047072052373
both,24,12,0.05,0.55,0.65,1.0,0.8,0.65,align,1.0,12,253,50.19762845849802,-16.28181735333304,-0.06435500930171162,0.8689830382191363,22.46041444991255,9,-12.55500619572102,-17.83403798429265,219,-17.268468986197053,34,0.9866516328640189,-63.33603780324901
both,24,12,0.05,0.55,0.65,1.0,0.8,0.5,align,1.0,12,253,50.19762845849802,-16.28181735333304,-0.06435500930171162,0.8689830382191363,22.46041444991255,9,-12.55500619572102,-17.83403798429265,219,-17.268468986197053,34,0.9866516328640189,-63.33603780324901
both,24,6,0.05,0.65,0.75,1.0,1.2,0.5,any,1.0,12,363,49.862258953168045,-17.654396332538216,-0.048634700640601145,0.9003658503037233,36.100002822102226,7,-11.455324035953998,-14.848997830473824,329,-21.906053247886668,34,4.251656915348454,-63.42233015894307
both,24,6,0.05,0.65,0.75,1.0,1.2,0.65,any,1.0,12,363,49.862258953168045,-17.654396332538216,-0.048634700640601145,0.9003658503037233,36.100002822102226,7,-11.455324035953998,-14.848997830473824,329,-21.906053247886668,34,4.251656915348454,-63.42233015894307
short,24,6,0.05,0.65,0.65,1.2,1.6,0.5,any,1.5,24,143,36.36363636363637,-21.23471905246045,-0.14849453882839475,0.77442913584405,28.62639489105116,8,-6.618999399426805,-8.504577968012475,133,-20.647673906260426,10,-0.5870451462000206,-63.442598305457395
short,24,6,0.05,0.65,0.65,1.2,1.6,0.65,any,1.5,24,143,36.36363636363637,-21.23471905246045,-0.14849453882839475,0.77442913584405,28.62639489105116,8,-6.618999399426805,-8.504577968012475,133,-20.647673906260426,10,-0.5870451462000206,-63.442598305457395
both,24,12,0.05,0.65,0.75,1.0,1.2,0.65,align,1.0,24,123,46.34146341463415,-16.707623526757626,-0.13583433761591565,0.757150843635969,24.67067062416011,11,-8.042961124387721,-12.380964334808924,110,-18.490256581994753,13,1.782633055237125,-63.51840250814766
both,24,12,0.05,0.65,0.75,1.0,1.2,0.5,align,1.0,24,123,46.34146341463415,-16.707623526757626,-0.13583433761591565,0.757150843635969,24.67067062416011,11,-8.042961124387721,-12.380964334808924,110,-18.490256581994753,13,1.782633055237125,-63.51840250814766
both,24,6,0.05,0.65,0.65,1.0,0.8,0.5,align,1.5,24,190,38.94736842105263,-16.50211595131632,-0.08685324184903326,0.8616000645840574,31.410832318691444,9,-7.1391731883227925,-13.74481609248127,167,-18.612718289930882,23,2.110602338614563,-63.56174683449997
both,24,6,0.05,0.65,0.65,1.0,0.8,0.65,align,1.5,24,190,38.94736842105263,-16.50211595131632,-0.08685324184903326,0.8616000645840574,31.410832318691444,9,-7.1391731883227925,-13.74481609248127,167,-18.612718289930882,23,2.110602338614563,-63.56174683449997
both,24,6,0.05,0.65,0.65,1.2,0.8,0.65,not_oppose,1.0,12,167,49.101796407185624,-14.22000682582188,-0.08514974147198731,0.8254664880818854,24.51996030946619,15,-6.590883490651413,-12.989487563424134,148,-17.57934081322989,19,3.3593339874080126,-63.65609402458169
both,24,6,0.05,0.65,0.65,1.2,0.8,0.5,not_oppose,1.0,12,167,49.101796407185624,-14.22000682582188,-0.08514974147198731,0.8254664880818854,24.51996030946619,15,-6.590883490651413,-12.989487563424134,148,-17.57934081322989,19,3.3593339874080126,-63.65609402458169
both,48,12,0.05,0.55,0.75,1.0,0.8,0.65,any,1.0,12,350,48.857142857142854,-26.07025683408765,-0.07448644809739328,0.8511826005260309,37.593135415241576,8,-8.975794227883616,-11.132027595916933,311,-27.660804238866845,39,1.5905474047791939,-63.75170720056889
both,48,12,0.05,0.55,0.75,1.0,0.8,0.5,any,1.0,12,350,48.857142857142854,-26.07025683408765,-0.07448644809739328,0.8511826005260309,37.593135415241576,8,-8.975794227883616,-11.132027595916933,311,-27.660804238866845,39,1.5905474047791939,-63.75170720056889
both,48,12,0.05,0.65,0.65,1.2,0.8,0.65,any,1.0,12,266,47.744360902255636,-25.543569404171386,-0.09602845640665934,0.8098411686451743,36.27916259407028,7,-7.729110512559983,-11.213469483238049,235,-28.592434023175684,31,3.0488646190043043,-63.75595730715874
both,48,12,0.05,0.65,0.65,1.2,0.8,0.5,any,1.0,12,266,47.744360902255636,-25.543569404171386,-0.09602845640665934,0.8098411686451743,36.27916259407028,7,-7.729110512559983,-11.213469483238049,235,-28.592434023175684,31,3.0488646190043043,-63.75595730715874
long,48,6,0.05,0.55,0.65,1.2,1.6,0.5,any,1.2,24,155,42.58064516129032,-16.750040605314208,-0.10806477809880134,0.8166880309041409,26.413812926928276,8,-6.186107660282685,-11.020653693042613,134,-15.926029087849022,21,-0.8240115174651865,-63.87599569581826
long,48,6,0.05,0.55,0.65,1.2,1.6,0.65,any,1.2,24,155,42.58064516129032,-16.750040605314208,-0.10806477809880134,0.8166880309041409,26.413812926928276,8,-6.186107660282685,-11.020653693042613,134,-15.926029087849022,21,-0.8240115174651865,-63.87599569581826
both,24,6,0.05,0.65,0.75,1.2,0.8,0.5,any,1.0,24,265,49.056603773584904,-18.934335818200395,-0.07145032384226564,0.8646950966092156,32.90218511579213,9,-8.753761964766218,-13.655988704110353,240,-20.152191472082272,25,1.217855653881879,-63.87757818840316
both,24,6,0.05,0.65,0.75,1.2,0.8,0.65,any,1.0,24,265,49.056603773584904,-18.934335818200395,-0.07145032384226564,0.8646950966092156,32.90218511579213,9,-8.753761964766218,-13.655988704110353,240,-20.152191472082272,25,1.217855653881879,-63.87757818840316
short,24,12,0.05,0.55,0.65,1.2,0.8,0.65,any,1.2,24,230,44.78260869565218,-15.822882364261261,-0.0687951407141794,0.8797341028406013,20.616804506817072,7,-4.916110339167391,-7.444411034060437,211,-13.333934705082081,19,-2.4889476591791837,-63.94096279224924
short,24,12,0.05,0.55,0.65,1.2,0.8,0.5,any,1.2,24,230,44.78260869565218,-15.822882364261261,-0.0687951407141794,0.8797341028406013,20.616804506817072,7,-4.916110339167391,-7.444411034060437,211,-13.333934705082081,19,-2.4889476591791837,-63.94096279224924
short,24,6,0.05,0.65,0.65,1.2,0.8,0.5,any,1.2,24,173,45.08670520231214,-10.301495910699188,-0.05954621913698953,0.8945878734969056,19.308558794964558,7,-6.005386053701605,-7.608714546633861,162,-7.468991391211655,11,-2.832504519487534,-63.950209368207496
short,24,6,0.05,0.65,0.65,1.2,0.8,0.65,any,1.2,24,173,45.08670520231214,-10.301495910699188,-0.05954621913698953,0.8945878734969056,19.308558794964558,7,-6.005386053701605,-7.608714546633861,162,-7.468991391211655,11,-2.832504519487534,-63.950209368207496
both,24,6,0.05,0.55,0.75,1.0,0.8,0.65,any,1.0,24,507,50.887573964497044,-19.779103622469265,-0.0390120387030952,0.9241276554355949,39.32052268767935,9,-15.926156679143077,-12.912413879065232,451,-22.27787478754139,56,2.498771165072125,-63.96232511347084
both,24,6,0.05,0.55,0.75,1.0,0.8,0.5,any,1.0,24,507,50.887573964497044,-19.779103622469265,-0.0390120387030952,0.9241276554355949,39.32052268767935,9,-15.926156679143077,-12.912413879065232,451,-22.27787478754139,56,2.498771165072125,-63.96232511347084
both,24,6,0.05,0.55,0.65,1.0,0.8,0.5,align,1.0,12,252,50.39682539682539,-14.572802696606317,-0.05782858212939015,0.8817420660669303,22.446048151229725,9,-13.509276340646753,-18.788308129218386,218,-15.559454329470336,34,0.9866516328640189,-63.985192969420254
both,24,6,0.05,0.55,0.65,1.0,0.8,0.65,align,1.0,12,252,50.39682539682539,-14.572802696606317,-0.05782858212939015,0.8817420660669303,22.446048151229725,9,-13.509276340646753,-18.788308129218386,218,-15.559454329470336,34,0.9866516328640189,-63.985192969420254
both,24,6,0.05,0.65,0.75,1.0,0.8,0.5,any,1.0,12,377,50.132625994694955,-16.797015712796618,-0.04455441833633055,0.9085393619576705,37.08615542137661,7,-11.557887974470944,-15.1507914573912,343,-21.048672628145066,34,4.251656915348454,-64.00804804970625
both,24,6,0.05,0.65,0.75,1.0,0.8,0.65,any,1.0,12,377,50.132625994694955,-16.797015712796618,-0.04455441833633055,0.9085393619576705,37.08615542137661,7,-11.557887974470944,-15.1507914573912,343,-21.048672628145066,34,4.251656915348454,-64.00804804970625
long,24,6,0.05,0.65,0.65,1.0,1.6,0.65,any,1.0,24,254,48.4251968503937,-22.477495586459067,-0.08849407711204357,0.8365230686234022,34.04727937807043,7,-10.34329713668189,-13.089264672187301,215,-24.89855113481621,39,2.4210555483571405,-64.06059996125148
long,24,6,0.05,0.65,0.65,1.0,1.6,0.5,any,1.0,24,254,48.4251968503937,-22.477495586459067,-0.08849407711204357,0.8365230686234022,34.04727937807043,7,-10.34329713668189,-13.089264672187301,215,-24.89855113481621,39,2.4210555483571405,-64.06059996125148
short,48,6,0.05,0.55,0.75,1.0,1.2,0.65,any,1.5,12,157,41.40127388535032,-11.78587108803331,-0.07506924259893828,0.8642200294047647,17.667574601620743,10,-6.747481219332375,-7.452066848334988,143,-9.35974936648147,14,-2.4261217215518434,-64.09283970101521
short,48,6,0.05,0.55,0.75,1.0,1.2,0.5,any,1.5,12,157,41.40127388535032,-11.78587108803331,-0.07506924259893828,0.8642200294047647,17.667574601620743,10,-6.747481219332375,-7.452066848334988,143,-9.35974936648147,14,-2.4261217215518434,-64.09283970101521
long,48,6,0.05,0.55,0.65,1.0,1.2,0.65,any,1.0,24,244,49.59016393442623,-14.718285781711462,-0.06032084336766992,0.8849297712984301,38.912351437485334,9,-9.874418869783685,-12.955725104691854,205,-23.062904749920335,39,8.344618968208875,-64.1057232858206
long,48,6,0.05,0.55,0.65,1.0,1.2,0.5,any,1.0,24,244,49.59016393442623,-14.718285781711462,-0.06032084336766992,0.8849297712984301,38.912351437485334,9,-9.874418869783685,-12.955725104691854,205,-23.062904749920335,39,8.344618968208875,-64.1057232858206
both,24,6,0.05,0.55,0.65,1.0,1.2,0.65,not_oppose,1.5,12,291,43.986254295532646,-14.553806691201066,-0.050013081413062085,0.9086446833737708,27.13913417279911,11,-12.199212132920316,-16.438717999680534,256,-19.608699142735006,35,5.054892451533938,-64.12661617254756
both,24,6,0.05,0.55,0.65,1.0,1.2,0.5,not_oppose,1.5,12,291,43.986254295532646,-14.553806691201066,-0.050013081413062085,0.9086446833737708,27.13913417279911,11,-12.199212132920316,-16.438717999680534,256,-19.608699142735006,35,5.054892451533938,-64.12661617254756
both,24,12,0.05,0.65,0.75,1.2,0.8,0.65,any,1.2,24,269,44.60966542750929,-17.919541597489655,-0.06661539627319574,0.8828408164548697,30.59074223815138,9,-7.906263336190281,-15.06404451514053,243,-18.47236335666321,26,0.5528217591735545,-64.19462973842167
both,24,12,0.05,0.65,0.75,1.2,0.8,0.5,any,1.2,24,269,44.60966542750929,-17.919541597489655,-0.06661539627319574,0.8828408164548697,30.59074223815138,9,-7.906263336190281,-15.06404451514053,243,-18.47236335666321,26,0.5528217591735545,-64.19462973842167
