signal_i,signal_time,entry_hour,atr,range_atr,body_ratio,upper_wick_ratio,lower_wick_ratio,close_location,bb_z,rsi14,ema20_dist_atr,ema100_dist_atr,h4_down,h4_up,h4_neutral,d1_down,d1_up,d1_neutral,h4_slope_atr,d1_slope_atr,family,lookback,box_bars,trigger_atr,move_6_atr,move_12_atr,move_24_atr,pullback_atr,box_width_atr,stop_anchor,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,mae_r,mfe_r,r_after_cost,sample,year,variant,bars_held_m15
44201,2021-06-29 00:00:00,1,0.0867662289850005,0.7721898344986576,0.8059701492537068,0.0895522388059733,0.1044776119403198,0.8955223880596801,-1.357996904984622,45.55537087935133,-0.5468841674044875,-0.4734310749206045,True,False,False,True,False,False,-0.8103598194429478,-0.3674649443307667,pullback_rebreak,0,8,0.0806765498729696,1.0026942627072066,-0.6108367347526774,0.8528663843716273,1.3023500193783246,1.1870978052740706,26.149,44202,2021-06-29 01:00:00,26.036,26.162014934347752,25.8847820787827,0.1260149343477508,1.452350019378338,44212,2021-06-29 11:00:00,25.8847820787827,TP,10,0.5634252826261558,1.3569820187193953,1.0016108159766943,IS_2014_2024,2021,m15_open,40
44876,2021-08-09 12:00:00,13,0.2304778591949509,1.253916541091896,0.8442906574394516,0.1384083044982679,0.0173010380622804,0.9826989619377196,-0.6270314423437292,37.90475106273593,-1.2356044263845811,-4.735325773824607,True,False,False,True,False,False,-0.7171326094258965,-0.4680197572220775,pullback_rebreak,0,8,0.1214867237044003,0.7332591537873099,0.173552462434862,5.814007491568002,1.05867002085268,1.2929658451397577,24.038,44877,2021-08-09 13:00:00,23.712,24.072571678879243,23.27931398534491,0.3605716788792428,1.5644525688441568,44880,2021-08-09 16:15:00,23.27931398534491,TP,3,0.6101422071856007,1.3201258664561224,1.1306656582743533,IS_2014_2024,2021,m15_open,13
45873,2021-10-08 01:00:00,2,0.1018834028667502,2.100440248151952,0.5093457943925098,0.2803738317757087,0.2102803738317815,0.7897196261682184,-1.8509236686578032,40.70627324011093,-1.155408983578198,-0.367420091063562,True,False,False,True,False,False,-0.0412872814008194,-0.9509081464755128,pullback_rebreak,0,8,0.5889084807902484,1.0502201240759583,0.3827905125136492,1.5115317673616688,1.2759683750455906,1.2268926683130437,22.651,45874,2021-10-08 02:00:00,22.467,22.666282510430012,22.227860987483982,0.1992825104300131,1.9559860077568065,45884,2021-10-08 12:30:00,22.666282510430012,SL,10,2.890369048227584,0.24588208917213542,-1.1254500454959995,IS_2014_2024,2021,m15_open,42
50139,2022-06-30 03:00:00,4,0.0890333411731986,0.8311493090666354,0.783783783783802,0.0945945945945686,0.1216216216216294,0.8783783783783706,-0.8607221777610377,40.42723647991181,-0.7943345308510061,-3.5689742161590474,True,False,False,True,False,False,-0.8710997094170926,-1.1800768651745928,pullback_rebreak,0,8,0.0561587370990872,0.2470984432360159,-0.7637588245477546,1.4488954171567152,1.4938224068360089,1.3365779429585405,20.825,50140,2022-06-30 04:00:00,20.697,20.83835500117598,20.52737399858882,0.141355001175981,1.5876636697369344,50146,2022-06-30 10:45:00,20.52737399858882,TP,6,0.8135545190709726,1.5139188441842089,1.023140321941086,IS_2014_2024,2022,m15_open,27
50390,2022-07-15 03:00:00,4,0.109907677879416,0.6823909070509586,0.7999999999999905,0.0933333333333535,0.1066666666666559,0.8933333333333441,-0.804015952349023,34.22962931313964,-1.867454165727625,-5.608284616673073,True,False,False,True,False,False,-1.422821862053547,-1.7092615759661094,pullback_rebreak,0,8,0.2820549082477214,0.5641098164954751,-0.0181970908546823,7.5790883409793715,0.6277996344868794,1.2737963598284734,18.482,50391,2022-07-15 04:00:00,18.309,18.498486151681913,18.081616617981705,0.18948615168191196,1.7240483589308895,50399,2022-07-15 12:15:00,18.498486151681913,SL,8,1.0396538124363865,0.7282854117574806,-1.1319357629995532,IS_2014_2024,2022,m15_open,33
53598,2023-01-31 05:00:00,6,0.1097808382406734,2.2863735058182773,0.6772908366533995,0.1075697211155287,0.2151394422310717,0.7848605577689283,-2.4414738506472804,37.879100618474304,-1.4006067224314207,-1.9530116703178064,True,False,False,False,True,False,-0.1135957260532854,0.6734585931642786,pullback_rebreak,0,8,0.7742699123289137,0.9928872993394366,1.830920616213065,2.2863735058183097,0.8015970857051967,1.348140553231504,23.686,53599,2023-01-31 06:00:00,23.453,23.7024671257361,23.153639449116678,0.24946712573609986,2.272410465560402,53601,2023-01-31 08:00:00,23.153639449116678,TP,2,0.07215379560288067,1.2426487020495594,1.099786394996,IS_2014_2024,2023,m15_open,8
57265,2023-09-13 01:00:00,2,0.0784057350903879,1.5815169624651648,0.6129032258064331,0.2822580645161329,0.1048387096774339,0.8951612903225661,-0.7219409404231375,42.34736005112485,-0.7310223788671021,-2.173716971646599,True,False,False,True,False,False,-0.752613693030959,-0.4608750598805199,pullback_rebreak,0,8,0.6504626216590454,1.313679412370245,-0.726987635971925,1.0841043694317425,2.142700400759267,1.4157127647873875,23.137,57266,2023-09-13 02:00:00,22.976,23.148760860263558,22.768686967683728,0.1727608602635584,2.203421217394312,57270,2023-09-13 06:30:00,22.768686967683728,TP,4,0.15049705101222022,1.2618598892563175,1.0552912971036292,IS_2014_2024,2023,m15_open,18
57660,2023-10-06 05:00:00,6,0.09546367590111,0.6704120640221006,0.5,0.312499999999993,0.1875000000000069,0.8124999999999931,-0.5248948552262878,43.99018929145088,-0.6072329454204742,-4.019644352408619,True,False,False,True,False,False,-1.7550225709571865,-1.3985910370093937,pullback_rebreak,0,8,0.0628511310020742,0.5342346135175939,-0.6389864985210635,2.880676837594946,1.1836963005390155,1.0056180960331509,21.027,57661,2023-10-06 06:00:00,20.919,21.04131955138517,20.772216538337798,0.12231955138516781,1.281320358037308,57665,2023-10-06 10:00:00,21.04131955138517,SL,4,1.2753480390781993,0.6049727877678817,-1.2043826985702433,IS_2014_2024,2023,m15_open,16
61862,2024-06-24 15:00:00,16,0.1546776449593089,1.4481730702515407,0.540178571428565,0.3258928571428586,0.1339285714285764,0.8660714285714236,-1.1292180858190406,36.218377965916034,-1.105125809946536,-2.189892161780013,True,False,False,False,True,False,-0.2164854958050497,0.7959294469254204,pullback_rebreak,0,8,0.1939517504801242,0.9438985190032408,0.407298676008238,1.7067754042250245,0.8469226437631786,1.4417080119021957,29.715,61863,2024-06-24 16:00:00,29.454,29.738201646743896,29.112958023907325,0.28420164674389525,1.8373802291770103,61883,2024-06-25 13:30:00,29.112958023907325,TP,20,0.71428157551434,1.2315199577833535,1.1120342887297583,IS_2014_2024,2024,m15_open,86
66872,2025-05-01 00:00:00,1,0.1965641237098885,2.268979667206489,0.6479820627802594,0.1121076233183957,0.2399103139013448,0.7600896860986551,-1.2197715056049432,36.22917525533251,-1.4876004415905335,-2.8935310956627727,True,False,False,False,True,False,-0.0492971546487395,0.2535170826849984,pullback_rebreak,0,8,0.9869552812512348,1.4753455235199169,-0.5290894291243814,3.082963404320911,2.2537174721355924,1.2769369875983008,32.764,66873,2025-05-01 01:00:00,32.316,32.793484618556484,31.743018457732227,0.47748461855648117,2.4291544639204194,66883,2025-05-01 11:45:00,31.743018457732227,TP,10,0.26178853756147513,1.3822434783245965,1.1476422924876974,OOS_2025_2026,2025,m15_open,43
68622,2026-02-12 12:00:00,13,1.041018155106613,1.5878685610729852,0.762855414398074,0.0260133091349016,0.2111312764670244,0.7888687235329757,-2.128814270267567,41.51783203938404,-1.1408840463773846,-0.4007835846748467,True,False,False,False,True,False,-0.3396893299005848,1.1697532343061838,pullback_rebreak,0,8,0.4514810790709649,0.7944145795567968,0.2487948925093199,3.700223652300772,1.0038249524024687,1.457227227554596,84.209,68623,2026-02-12 13:00:00,82.224,84.365152723266,79.65461673208081,2.1411527232659893,2.0567871105443967,68626,2026-02-12 16:00:00,79.65461673208081,TP,3,0.5950065990886982,1.7826846065318398,1.1883240463287148,OOS_2025_2026,2026,m15_open,12
68671,2026-02-16 15:00:00,16,0.9582680738786216,0.813968472144674,0.6423076923076975,0.1423076923076975,0.215384615384605,0.784615384615395,-0.802227628292004,41.821484677432835,-0.7278870916450128,-3.152232914674231,True,False,False,False,True,False,-0.9914176100310588,0.8486715834551121,pullback_rebreak,0,8,0.2337550484107817,0.927715348380285,-0.8734507835706183,1.267912427763821,1.5121029694072172,1.062333211081125,77.348,68672,2026-02-16 16:00:00,76.12,77.49174021108179,74.47391174670186,1.3717402110817858,1.4314785689662206,68677,2026-02-17 00:45:00,74.47391174670186,TP,5,0.5533117669572692,1.3187628279653467,1.1817749747379007,OOS_2025_2026,2026,m15_open,35
329,2014-01-22 06:00:00,7,0.0615000637198657,1.3983725348924925,0.6046511627907034,0.1627906976744138,0.2325581395348827,0.7674418604651172,-1.0692116074765723,33.8274938041985,-1.5448731396496012,-4.079780153320934,True,False,False,False,True,False,-0.0390347797764621,0.4941704924274086,pullback_rebreak,0,8,0.3739833523549702,1.3008116603651616,0.4390239353732485,5.723571305606584,0.6341456844279679,1.2682913688559936,19.929,330,2014-01-22 07:30:00,19.851,19.93822500955798,19.746329988530423,0.0872250095579794,1.4182913688559977,347,2014-01-22 21:15:00,19.746329988530423,TP,17,0.8025221247292673,1.341358408476025,0.9133849554538179,IS_2014_2024,2014,m15_retest_box_1h,55
6965,2015-03-04 09:00:00,10,0.0812452085465174,1.1939165611774314,0.4845360824742264,0.4432989690721513,0.0721649484536222,0.9278350515463778,-1.2042013296032965,39.18762169955771,-1.0911672957211451,-2.765284847076246,True,False,False,True,False,False,-0.545774418076017,-0.3615124699476468,pullback_rebreak,0,8,0.3815609628504994,1.107757634082136,0.3569441265375767,2.769394085205362,0.7508135075445594,1.366234415367978,16.363,6966,2015-03-04 10:00:00,16.252,16.37518678128198,16.104175862461624,0.12318678128198002,1.5162344153679996,6990,2015-03-04 15:00:00,16.104175862461624,TP,24,0.8767174438366381,1.5017845102757048,0.9970561472600155,IS_2014_2024,2015,m15_retest_box_1h,20
8824,2015-06-26 03:00:00,4,0.0421767054608691,1.2566178278000286,0.7169811320754894,0.0943396226414923,0.1886792452830182,0.8113207547169817,-0.9937351213413032,43.26673459655692,-0.6691172581639853,-2.465078664753665,True,False,False,True,False,False,-0.7984758385223801,-0.8647069913743627,pullback_rebreak,0,8,0.0711293110075527,0.0948390813433896,-0.0711293110075527,1.873071856532167,1.090649435449086,1.2329080574641915,15.885,8825,2015-06-26 04:00:00,15.833,15.89132650581913,15.763008193017045,0.05832650581912979,1.38290805746419,8827,2015-06-26 06:45:00,15.763008193017045,TP,2,0.2914626851249478,2.1259631150291076,0.7713784042279861,IS_2014_2024,2015,m15_retest_box_1h,11
10110,2015-09-14 05:00:00,6,0.0692320203300677,1.0399812060479634,0.583333333333323,0.2916666666666738,0.125000000000003,0.8749999999999969,-0.1737890172217459,43.48691019036963,-0.6610859724386414,-1.5954624422335677,True,False,False,True,False,False,-0.2901687040568224,-0.6197277066965641,pullback_rebreak,0,8,0.0577767336693241,0.3033278517639968,-0.5633231532759684,3.1199436181438385,1.473306708567933,1.415529974898609,14.615,10111,2015-09-14 06:00:00,14.517,14.62538480304951,14.386938236340587,0.10838480304951048,1.5655299748986033,10116,2015-09-14 11:30:00,14.386938236340587,TP,5,0.23065964320274943,1.2640148447510366,0.9693403567972506,IS_2014_2024,2015,m15_retest_box_1h,22
23166,2017-11-29 09:00:00,10,0.0408753861815235,1.0275132279725452,0.7619047619047337,0.0,0.2380952380952662,0.7619047619047337,-0.7670221574929352,35.3032245891943,-1.2604402405531294,-3.677580817516144,True,False,False,True,False,False,-0.3665233401476956,-0.0492911558418554,pullback_rebreak,0,8,0.1467876039960778,0.9785840266404612,0.0978584026639939,3.7675485025658544,0.6850088186483925,1.467876039960692,16.91,23167,2017-11-29 10:30:00,16.85,16.91613130792723,16.770642430487328,0.06613130792722899,1.617876039960735,23170,2017-11-29 13:15:00,16.770642430487328,TP,3,0.3931572021622534,2.1321217501876486,0.8219642286900843,IS_2014_2024,2017,m15_retest_box_1h,11
28781,2018-11-12 07:00:00,8,0.0438231865348008,1.4832330813821966,0.3538461538461517,0.4461538461538482,0.2,0.8,-1.0195047198240266,30.903059034994858,-1.7035067941368751,-6.403921686265907,True,False,False,True,False,False,-1.0437860157169314,-0.8231634683473577,pullback_rebreak,0,8,0.2738276457936082,1.3691382289681628,0.5704742620700476,5.6591046797351785,0.6161122030357097,1.460414110899406,14.203,28782,2018-11-12 08:00:00,14.139,14.20957347798022,14.054311826423735,0.07057347798022029,1.6104141108994114,28788,2018-11-12 14:15:00,14.054311826423735,TP,6,0.7509903368352513,1.2327577227295405,0.8457592750777121,IS_2014_2024,2018,m15_retest_box_1h,25
31474,2019-05-01 01:00:00,2,0.0414825353218207,0.8919416258662948,0.7297297297296934,0.0540540540540709,0.2162162162162356,0.7837837837837643,-1.0566791446236004,43.913211711257674,-0.6761960973382865,-1.049608651907974,True,False,False,True,False,False,-0.2010529067822104,-0.3522594062048944,pullback_rebreak,0,8,0.0723195912864575,1.325859173584997,-0.6990893824357273,0.9160481562950996,1.3981787648714543,1.4946048865867168,14.971,31475,2019-05-01 02:00:00,14.909,14.977222380298274,14.827133143642072,0.06822238029827332,1.6446048865867389,31485,2019-05-01 12:15:00,14.827133143642072,TP,10,0.24918509037172545,1.260583398351126,0.8335513376886274,IS_2014_2024,2019,m15_retest_box_1h,41
31709,2019-05-15 06:00:00,7,0.0307239770509582,1.5297498732682702,0.617021276595735,0.297872340425552,0.0851063829787129,0.914893617021287,-1.459688436826956,46.35478013239383,-0.5212637201875243,-0.441929596803759,True,False,False,True,False,False,-0.2580677071079892,-0.6949587556481933,pullback_rebreak,0,8,0.0650957392880324,0.7486010018121125,0.1301914785760648,0.9113403500321648,1.2693669161161985,1.1717233071841788,14.805,31710,2019-05-15 07:00:00,14.769,14.809608596557643,14.720269684130828,0.04060859655764304,1.321723307184171,31710,2019-05-15 07:45:00,14.809608596557643,SL,0,1.1081397490830147,0.36937991636101947,-1.615633193935018,IS_2014_2024,2019,m15_retest_box_1h,3
44201,2021-06-29 00:00:00,1,0.0867662289850005,0.7721898344986576,0.8059701492537068,0.0895522388059733,0.1044776119403198,0.8955223880596801,-1.357996904984622,45.55537087935133,-0.5468841674044875,-0.4734310749206045,True,False,False,True,False,False,-0.8103598194429478,-0.3674649443307667,pullback_rebreak,0,8,0.0806765498729696,1.0026942627072066,-0.6108367347526774,0.8528663843716273,1.3023500193783246,1.1870978052740706,26.149,44202,2021-06-29 01:00:00,26.046,26.162014934347752,25.906782078782697,0.11601493434775279,1.337097805274084,44212,2021-06-29 08:00:00,25.906782078782697,TP,10,0.5257943758960677,1.2843174099756498,0.9845105016819087,IS_2014_2024,2021,m15_retest_box_1h,28
44876,2021-08-09 12:00:00,13,0.2304778591949509,1.253916541091896,0.8442906574394516,0.1384083044982679,0.0173010380622804,0.9826989619377196,-0.6270314423437292,37.90475106273593,-1.2356044263845811,-4.735325773824607,True,False,False,True,False,False,-0.7171326094258965,-0.4680197572220775,pullback_rebreak,0,8,0.1214867237044003,0.7332591537873099,0.173552462434862,5.814007491568002,1.05867002085268,1.2929658451397577,24.038,44877,2021-08-09 13:00:00,23.74,24.072571678879243,23.340913985344905,0.3325716788792441,1.4429658451397565,44880,2021-08-09 16:00:00,23.340913985344905,TP,3,0.5773191531131996,1.3831604710003647,1.1248282352717145,IS_2014_2024,2021,m15_retest_box_1h,12
50139,2022-06-30 03:00:00,4,0.0890333411731986,0.8311493090666354,0.783783783783802,0.0945945945945686,0.1216216216216294,0.8783783783783706,-0.8607221777610377,40.42723647991181,-0.7943345308510061,-3.5689742161590474,True,False,False,True,False,False,-0.8710997094170926,-1.1800768651745928,pullback_rebreak,0,8,0.0561587370990872,0.2470984432360159,-0.7637588245477546,1.4488954171567152,1.4938224068360089,1.3365779429585405,20.825,50140,2022-06-30 04:00:00,20.706,20.83835500117598,20.54717399858882,0.13235500117598065,1.4865779429585535,50146,2022-06-30 10:45:00,20.54717399858882,TP,6,0.8008764236952626,1.684862664943773,1.0111140510152659,IS_2014_2024,2022,m15_retest_box_1h,27
50390,2022-07-15 03:00:00,4,0.109907677879416,0.6823909070509586,0.7999999999999905,0.0933333333333535,0.1066666666666559,0.8933333333333441,-0.804015952349023,34.22962931313964,-1.867454165727625,-5.608284616673073,True,False,False,True,False,False,-1.422821862053547,-1.7092615759661094,pullback_rebreak,0,8,0.2820549082477214,0.5641098164954751,-0.0181970908546823,7.5790883409793715,0.6277996344868794,1.2737963598284734,18.482,50391,2022-07-15 04:30:00,18.342,18.498486151681913,18.154216617981703,0.15648615168191427,1.4237963598284857,50399,2022-07-15 12:15:00,18.498486151681913,SL,8,1.0480160591677175,1.0927484519370574,-1.1597585456048471,IS_2014_2024,2022,m15_retest_box_1h,31
