entry_time,strategy,symbol,side,r,cum_R
2023-10-03 12:00:00,TrendBreakV1,EURJPY,short,-1.0000000000000069,229.88088235494087
2023-10-11 13:00:00,TrendBreakV1,CHFJPY,long,-1.000000000000025,228.88088235494084
2023-10-20 14:00:00,TrendBreakV1,SILVER,long,-1.0000000000000022,227.88088235494084
2023-10-23 13:00:00,SaiBest,GBPJPY,long,0.2918420525155646,228.1727244074564
2023-10-25 03:00:00,SaiBest,GBPJPY,long,-1.0,227.1727244074564
2023-10-25 20:00:00,TrendBreakV1,USDJPY,long,2.999999999999995,230.1727244074564
2023-10-31 07:00:00,TrendBreakV1,EURJPY,long,-0.9999999999999868,229.1727244074564
2023-11-01 13:00:00,SaiBest,AUDJPY,long,1.0919727006824975,230.2646971081389
2023-11-06 08:00:00,TrendBreakV1,EURJPY,long,-0.9999999999999808,229.26469710813893
2023-11-10 08:00:00,SaiBest,EURJPY,long,6.794272795779669,236.0589699039186
2023-11-13 02:00:00,SaiBest,GBPJPY,long,4.829617164492997,240.8885870684116
2023-11-13 04:00:00,TrendBreakV1,USDJPY,long,-1.00000000000005,239.88858706841154
2023-11-14 13:00:00,TrendBreakV1,CHFJPY,long,2.999999999999983,242.8885870684115
2023-11-14 14:00:00,TrendBreakV1,AUDJPY,long,-0.999999999999982,241.88858706841154
2023-11-15 05:00:00,SaiBest,XAUUSD,long,-1.0,240.88858706841154
2023-11-24 13:00:00,TrendBreakV1,GBPJPY,long,-1.000000000000004,239.88858706841154
2023-11-27 01:00:00,TrendBreakV1,XAUUSD,long,2.9999999999999956,242.88858706841154
2023-12-01 07:00:00,SaiBest,CHFJPY,long,-1.0,241.88858706841154
2023-12-07 00:00:00,TrendBreakV1,GBPJPY,short,3.000000000000021,244.88858706841157
2023-12-07 02:00:00,TrendBreakV1,AUDJPY,short,2.9999999999999925,247.88858706841157
2024-01-10 19:00:00,TrendBreakV1,AUDJPY,long,-0.9999999999999988,246.88858706841157
2024-01-11 13:00:00,TrendBreakV1,USDJPY,long,-0.99999999999998,245.8885870684116
2024-01-11 13:00:00,SaiBest,EURJPY,long,-1.0,244.8885870684116
2024-01-12 11:00:00,SaiBest,XAUUSD,long,0.4039831349311366,245.29257020334273
2024-01-15 02:00:00,SaiBest,GBPJPY,long,0.3524229074889696,245.6449931108317
2024-01-15 03:00:00,SaiBest,EURJPY,long,0.4632059326868046,246.1081990435185
2024-01-25 08:00:00,SaiBest,CHFJPY,long,-1.0,245.1081990435185
2024-02-07 06:00:00,SaiBest,GBPJPY,long,4.5127348643003335,249.62093390781885
2024-02-13 14:00:00,TrendBreakV1,XAUUSD,short,-0.999999999999999,248.62093390781885
2024-02-13 15:00:00,TrendBreakV1,SILVER,short,-0.9999999999999992,247.62093390781885
2024-02-16 02:00:00,SaiBest,GBPJPY,long,0.6303939962476194,248.25132790406647
2024-02-16 02:00:00,TrendBreakV1,AUDJPY,long,2.999999999999984,251.25132790406644
2024-02-21 07:00:00,SaiBest,EURJPY,long,-1.0,250.25132790406644
2024-02-23 05:00:00,SaiBest,EURJPY,long,-1.0,249.25132790406644
2024-02-26 14:00:00,SaiBest,AUDJPY,long,-1.0,248.25132790406644
2024-03-01 15:00:00,TrendBreakV1,XAUUSD,long,2.9999999999999982,251.25132790406644
2024-03-04 14:00:00,TrendBreakV1,SILVER,long,2.999999999999993,254.25132790406644
2024-03-06 07:00:00,TrendBreakV1,CHFJPY,short,3.000000000000023,257.25132790406644
2024-03-06 12:00:00,SaiBest,XAUUSD,long,4.874657258144938,262.1259851622114
2024-03-08 07:00:00,SaiBest,AUDJPY,long,-1.0,261.1259851622114
2024-03-11 08:00:00,TrendBreakV1,AUDJPY,short,-0.9999999999999778,260.1259851622114
2024-03-20 22:00:00,TrendBreakV1,XAUUSD,long,-1.0000000000000142,259.1259851622114
2024-03-26 09:00:00,SaiBest,XAUUSD,long,8.096204865046728,267.22219002725814
2024-04-02 03:00:00,SaiBest,XAGUSD,long,3.3520335582710308,270.5742235855292
2024-04-04 09:00:00,TrendBreakV1,AUDJPY,long,-0.9999999999999716,269.57422358552924
2024-04-10 05:00:00,SaiBest,GBPJPY,long,-1.0,268.57422358552924
2024-04-10 07:00:00,SaiBest,EURJPY,long,-1.0,267.57422358552924
2024-04-15 13:00:00,SaiBest,XAGUSD,long,-1.0,266.57422358552924
2024-04-22 17:00:00,SaiBest,AUDJPY,long,2.5233201581027753,269.097543743632
2024-04-23 05:00:00,TrendBreakV1,EURJPY,long,2.9999999999999813,272.097543743632
2024-04-24 00:00:00,SaiBest,GBPJPY,long,-1.0,271.097543743632
2024-04-24 18:00:00,SaiBest,AUDJPY,long,4.685589710050099,275.7831334536821
2024-04-26 03:00:00,TrendBreakV1,CHFJPY,long,-1.0000000000000182,274.7831334536821
2024-05-08 14:00:00,SaiBest,AUDJPY,long,1.6634583471622637,276.4465918008444
2024-05-09 09:00:00,SaiBest,EURJPY,long,0.432989690721597,276.87958149156594
2024-05-20 22:00:00,SaiBest,GBPJPY,long,0.4783180026281068,277.35789949419404
2024-05-21 00:00:00,SaiBest,AUDJPY,long,-1.0,276.35789949419404
2024-05-27 06:00:00,SaiBest,GBPJPY,long,0.8718214841723635,277.2297209783664
2024-05-27 23:00:00,SaiBest,EURJPY,long,-1.0,276.2297209783664
2024-05-30 08:00:00,TrendBreakV1,CHFJPY,long,3.0000000000000298,279.22972097836646
2024-06-03 02:00:00,SaiBest,EURJPY,long,-1.0,278.22972097836646
2024-06-07 13:00:00,TrendBreakV1,XAUUSD,short,-0.99999999999999,277.22972097836646
2024-06-13 08:00:00,SaiBest,CHFJPY,long,3.889766814415044,281.1194877927815
2024-06-14 01:00:00,SaiBest,GBPJPY,long,-1.0,280.1194877927815
2024-06-14 03:00:00,TrendBreakV1,USDJPY,long,-0.9999999999999756,279.1194877927815
2024-06-14 07:00:00,TrendBreakV1,EURJPY,short,-0.9999999999999982,278.1194877927815
2024-06-18 14:00:00,TrendBreakV1,AUDJPY,long,2.9999999999999827,281.1194877927815
2024-06-26 00:00:00,SaiBest,EURJPY,long,0.9365469749139644,282.05603476769545
2024-06-28 01:00:00,SaiBest,CHFJPY,long,-1.0,281.05603476769545
2024-07-05 00:00:00,SaiBest,CHFJPY,long,-1.0,280.05603476769545
2024-07-05 13:00:00,SaiBest,XAUUSD,long,0.3570285593175485,280.413063327013
2024-07-05 13:00:00,TrendBreakV1,SILVER,long,-1.0000000000000009,279.413063327013
2024-07-10 02:00:00,SaiBest,XAUUSD,long,0.3629682362113766,279.77603156322436
2024-07-11 04:00:00,SaiBest,XAGUSD,long,0.5106980007015145,280.28672956392586
2024-07-11 05:00:00,SaiBest,XAUUSD,long,1.9671457572504656,282.25387532117634
2024-07-18 07:00:00,SaiBest,XAUUSD,long,-1.0,281.25387532117634
2024-07-23 03:00:00,TrendBreakV1,CHFJPY,short,3.0000000000000004,284.25387532117634
2024-07-23 05:00:00,TrendBreakV1,EURJPY,short,2.99999999999999,287.25387532117634
2024-08-02 13:00:00,SaiBest,XAUUSD,long,-1.0,286.25387532117634
2024-08-19 14:00:00,TrendBreakV1,SILVER,long,-1.0,285.25387532117634
2024-08-21 03:00:00,SaiBest,XAUUSD,long,-1.0,284.25387532117634
2024-08-26 07:00:00,SaiBest,XAGUSD,long,-1.0,283.25387532117634
2024-08-30 15:00:00,SaiBest,GBPJPY,long,1.1981172443303028,284.45199256550666
2024-09-01 22:00:00,TrendBreakV1,AUDJPY,long,-0.9999999999999944,283.45199256550666
2024-09-02 23:00:00,SaiBest,GBPJPY,long,-1.0,282.45199256550666
2024-09-04 23:00:00,TrendBreakV1,USDJPY,short,-1.000000000000021,281.45199256550666
2024-09-11 07:00:00,SaiBest,XAUUSD,long,-1.0,280.45199256550666
2024-09-24 04:00:00,TrendBreakV1,GBPJPY,long,3.000000000000003,283.45199256550666
2024-09-25 14:00:00,SaiBest,XAUUSD,long,-1.0,282.45199256550666
2024-09-25 14:00:00,SaiBest,XAGUSD,long,-1.0,281.45199256550666
2024-09-26 07:00:00,SaiBest,XAGUSD,long,-1.0,280.45199256550666
2024-10-04 03:00:00,SaiBest,XAUUSD,long,-1.0,279.45199256550666
2024-10-04 03:00:00,SaiBest,XAGUSD,long,-1.0,278.45199256550666
2024-10-04 13:00:00,SaiBest,AUDJPY,long,-1.0,277.45199256550666
2024-10-09 04:00:00,SaiBest,GBPJPY,long,-1.0,276.45199256550666
2024-10-09 06:00:00,SaiBest,CHFJPY,long,0.9884986776553892,277.44049124316206
2024-10-14 05:00:00,SaiBest,XAUUSD,long,-1.0,276.44049124316206
2024-10-15 15:00:00,SaiBest,XAUUSD,long,4.195085360136215,280.63557660329826
2024-10-17 15:00:00,SaiBest,XAGUSD,long,-1.0,279.63557660329826
2024-10-18 17:00:00,TrendBreakV1,SILVER,long,3.0000000000000053,282.63557660329826
2024-10-21 16:00:00,SaiBest,EURJPY,long,2.099783080260363,284.7353596835586
2024-10-22 04:00:00,SaiBest,XAGUSD,long,0.6229560928536926,285.3583157764123
2024-10-23 02:00:00,TrendBreakV1,AUDJPY,long,-0.999999999999991,284.3583157764123
2024-11-06 13:00:00,TrendBreakV1,SILVER,short,-1.0000000000000029,283.3583157764123
2024-11-06 18:00:00,TrendBreakV1,AUDJPY,long,-1.0000000000000115,282.3583157764123
2024-11-11 13:00:00,TrendBreakV1,XAUUSD,short,3.0000000000000027,285.3583157764123
2024-11-15 18:00:00,TrendBreakV1,AUDJPY,short,-0.9999999999999968,284.3583157764123
2024-11-26 00:00:00,TrendBreakV1,AUDJPY,short,-0.9999999999999956,283.3583157764123
2024-12-11 01:00:00,SaiBest,XAUUSD,long,-1.0,282.3583157764123
2024-12-11 16:00:00,SaiBest,XAUUSD,long,-1.0,281.3583157764123
2024-12-18 19:00:00,TrendBreakV1,XAUUSD,short,-1.000000000000007,280.3583157764123
2024-12-18 20:00:00,TrendBreakV1,SILVER,short,-0.9999999999999952,279.3583157764123
2024-12-19 09:00:00,TrendBreakV1,CHFJPY,long,-1.0000000000000095,278.3583157764123
