symbol_mode,trigger_mode,bb_lo,bb_hi,recovery_max,macd_min,bb_width_max,close_location_min,body_ratio_min,adx_max,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_loss_streak,research_trades,research_win_rate,research_total_r,research_avg_r,research_pf,research_max_dd_r,research_max_loss_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_loss_streak,oos_positive,research_positive,oos_retention_avg_r,robust_score,thin_sample,candidate_pass
all7,weak_rebreak_guard,0.75,0.95,20,0.02,5.5,none,0.45,35.0,26,65.38461538461539,25.007083735870513,0.9618109129180966,4.401874417855085,2.294020673519401,4,23,60.86956521739131,20.47291392205771,0.8901266922633787,3.785062139432745,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.697949236972659,1.4695005611472256,False,True
all7,weak_rebreak_guard,0.75,0.95,20,0.02,5.5,none,none,35.0,26,65.38461538461539,25.007083735870513,0.9618109129180966,4.401874417855085,2.294020673519401,4,23,60.86956521739131,20.47291392205771,0.8901266922633787,3.785062139432745,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.697949236972659,1.4695005611472256,False,True
recommended6,exclude_gbp_rebreak,0.75,0.95,16,0.03,7.0,0.65,0.45,none,22,68.18181818181817,22.64703329806797,1.029410604457635,5.2463724210227,3.2998897282949367,4,18,61.111111111111114,16.493998555833283,0.9163332531018492,4.092663823029475,3.2998897282949367,4,4,100.0,6.1530347422346905,1.5382586855586726,inf,0.0,0,True,True,1.6787109715287143,1.4694033845744472,False,True
recommended6,exclude_gbp_rebreak,0.75,0.95,16,0.03,7.0,0.65,none,none,22,68.18181818181817,22.64703329806797,1.029410604457635,5.2463724210227,3.2998897282949367,4,18,61.111111111111114,16.493998555833283,0.9163332531018492,4.092663823029475,3.2998897282949367,4,4,100.0,6.1530347422346905,1.5382586855586726,inf,0.0,0,True,True,1.6787109715287143,1.4694033845744472,False,True
recommended6,exclude_gbp_rebreak,0.75,0.95,20,0.03,7.0,0.65,none,none,22,68.18181818181817,22.64703329806797,1.029410604457635,5.2463724210227,3.2998897282949367,4,18,61.111111111111114,16.493998555833283,0.9163332531018492,4.092663823029475,3.2998897282949367,4,4,100.0,6.1530347422346905,1.5382586855586726,inf,0.0,0,True,True,1.6787109715287143,1.4694033845744472,False,True
recommended6,exclude_gbp_rebreak,0.75,0.95,20,0.03,7.0,0.65,0.45,none,22,68.18181818181817,22.64703329806797,1.029410604457635,5.2463724210227,3.2998897282949367,4,18,61.111111111111114,16.493998555833283,0.9163332531018492,4.092663823029475,3.2998897282949367,4,4,100.0,6.1530347422346905,1.5382586855586726,inf,0.0,0,True,True,1.6787109715287143,1.4694033845744472,False,True
all7,weak_rebreak_guard,0.75,1.05,24,0.03,4.0,0.65,0.45,none,21,71.42857142857143,20.95336779702961,0.997779418906172,5.1478560963430855,2.015661956267362,2,16,62.5,14.843779999757906,0.9277362499848693,3.938423262607916,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3170958442922436,1.4693791607304174,False,True
all7,weak_rebreak_guard,0.75,1.05,24,0.03,4.0,0.65,none,none,21,71.42857142857143,20.95336779702961,0.997779418906172,5.1478560963430855,2.015661956267362,2,16,62.5,14.843779999757906,0.9277362499848693,3.938423262607916,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3170958442922436,1.4693791607304174,False,True
all7,weak_rebreak_guard,0.7,0.95,20,0.02,5.5,0.6,none,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,16,0.02,5.5,none,0.45,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,16,0.02,5.5,0.6,0.45,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,16,0.02,5.5,0.6,none,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,20,0.02,5.5,none,0.45,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,16,0.02,5.5,none,none,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,20,0.02,5.5,none,none,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
all7,weak_rebreak_guard,0.7,0.95,20,0.02,5.5,0.6,0.45,30.0,26,65.38461538461539,25.00443400832892,0.9617090003203432,4.400288292236275,2.294020673519401,4,23,60.86956521739131,20.470264194516115,0.8900114867180919,3.783698269531371,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6981690242120755,1.4693626501687942,False,True
recommended6,exclude_gbp_rebreak,0.6,1.0,16,0.0,4.0,0.6,none,none,29,65.51724137931035,26.785216850335548,0.92362816725295,4.069366124699703,2.1522328484954576,2,25,60.0,21.30158817256838,0.8520635269027352,3.4409872619107125,2.1522328484954576,2,4,100.0,5.483628677767168,1.370907169441792,inf,0.0,0,True,True,1.6089260086334898,1.4693116243595747,False,True
recommended6,exclude_gbp_rebreak,0.6,1.0,16,0.0,4.0,none,0.45,none,29,65.51724137931035,26.785216850335548,0.92362816725295,4.069366124699703,2.1522328484954576,2,25,60.0,21.30158817256838,0.8520635269027352,3.4409872619107125,2.1522328484954576,2,4,100.0,5.483628677767168,1.370907169441792,inf,0.0,0,True,True,1.6089260086334898,1.4693116243595747,False,True
recommended6,exclude_gbp_rebreak,0.6,1.0,16,0.0,4.0,none,none,none,29,65.51724137931035,26.785216850335548,0.92362816725295,4.069366124699703,2.1522328484954576,2,25,60.0,21.30158817256838,0.8520635269027352,3.4409872619107125,2.1522328484954576,2,4,100.0,5.483628677767168,1.370907169441792,inf,0.0,0,True,True,1.6089260086334898,1.4693116243595747,False,True
recommended6,exclude_gbp_rebreak,0.6,1.0,16,0.0,4.0,0.6,0.45,none,29,65.51724137931035,26.785216850335548,0.92362816725295,4.069366124699703,2.1522328484954576,2,25,60.0,21.30158817256838,0.8520635269027352,3.4409872619107125,2.1522328484954576,2,4,100.0,5.483628677767168,1.370907169441792,inf,0.0,0,True,True,1.6089260086334898,1.4693116243595747,False,True
recommended6,weak_rebreak_guard,0.75,0.95,16,0.02,7.0,0.6,0.45,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,20,0.02,7.0,none,0.45,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,16,0.02,7.0,0.6,none,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,20,0.02,7.0,0.6,0.45,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,20,0.02,7.0,0.6,none,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,20,0.02,7.0,none,none,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,16,0.02,7.0,none,none,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
recommended6,weak_rebreak_guard,0.75,0.95,16,0.02,7.0,none,0.45,30.0,26,65.38461538461539,24.99530883812324,0.9613580322355092,4.400152971100822,2.291683102370759,4,23,60.86956521739131,20.461139024310437,0.8896147401874103,3.783362393966716,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6989263662821106,1.4692950327696677,False,True
all7,exclude_gbp_rebreak,0.7,1.05,24,0.02,4.0,0.65,0.45,30.0,31,61.29032258064516,25.98072213152469,0.8380878106943448,3.4538826535322436,2.031224454578359,2,27,55.55555555555556,19.286612377619676,0.7143189769488769,2.8216230988212248,2.031224454578359,2,4,100.0,6.694109753905012,1.673527438476253,inf,0.0,0,True,True,2.342829313627525,1.4691697126214998,False,True
all7,exclude_gbp_rebreak,0.7,1.05,24,0.02,4.0,0.65,none,30.0,31,61.29032258064516,25.98072213152469,0.8380878106943448,3.4538826535322436,2.031224454578359,2,27,55.55555555555556,19.286612377619676,0.7143189769488769,2.8216230988212248,2.031224454578359,2,4,100.0,6.694109753905012,1.673527438476253,inf,0.0,0,True,True,2.342829313627525,1.4691697126214998,False,True
all7,all,0.75,1.05,20,0.02,4.0,none,0.45,none,31,67.74193548387096,29.346734262056515,0.9466688471631134,4.423638931944758,2.0661981496698445,2,26,61.53846153846154,23.30864340294108,0.8964862847285031,3.7192251884838616,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.3470570519534593,1.4691680476988385,False,True
all7,all,0.75,1.05,20,0.02,4.0,0.6,none,none,31,67.74193548387096,29.346734262056515,0.9466688471631134,4.423638931944758,2.0661981496698445,2,26,61.53846153846154,23.30864340294108,0.8964862847285031,3.7192251884838616,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.3470570519534593,1.4691680476988385,False,True
all7,all,0.75,1.05,20,0.02,4.0,none,none,none,31,67.74193548387096,29.346734262056515,0.9466688471631134,4.423638931944758,2.0661981496698445,2,26,61.53846153846154,23.30864340294108,0.8964862847285031,3.7192251884838616,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.3470570519534593,1.4691680476988385,False,True
all7,all,0.75,1.05,20,0.02,4.0,0.6,0.45,none,31,67.74193548387096,29.346734262056515,0.9466688471631134,4.423638931944758,2.0661981496698445,2,26,61.53846153846154,23.30864340294108,0.8964862847285031,3.7192251884838616,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.3470570519534593,1.4691680476988385,False,True
all7,all,0.75,0.95,16,0.02,5.0,0.65,0.45,30.0,26,65.38461538461539,25.01126151573464,0.9619715967590248,4.39525476722405,2.294020673519401,4,23,60.86956521739131,20.47709170192184,0.8903083348661669,3.7797455628575896,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6976028177527915,1.4691206456719104,False,True
all7,all,0.75,0.95,16,0.02,5.0,0.65,none,30.0,26,65.38461538461539,25.01126151573464,0.9619715967590248,4.39525476722405,2.294020673519401,4,23,60.86956521739131,20.47709170192184,0.8903083348661669,3.7797455628575896,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6976028177527915,1.4691206456719104,False,True
all7,all,0.75,0.95,20,0.02,5.0,0.65,none,30.0,26,65.38461538461539,25.01126151573464,0.9619715967590248,4.39525476722405,2.294020673519401,4,23,60.86956521739131,20.47709170192184,0.8903083348661669,3.7797455628575896,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6976028177527915,1.4691206456719104,False,True
all7,all,0.75,0.95,20,0.02,5.0,0.65,0.45,30.0,26,65.38461538461539,25.01126151573464,0.9619715967590248,4.39525476722405,2.294020673519401,4,23,60.86956521739131,20.47709170192184,0.8903083348661669,3.7797455628575896,2.294020673519401,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.6976028177527915,1.4691206456719104,False,True
all7,weak_rebreak_guard,0.7,1.0,24,0.03,4.0,0.65,0.45,none,21,71.42857142857143,20.94855041821713,0.9975500199151016,5.142951615063079,2.015661956267361,2,16,62.5,14.838962620945429,0.9274351638090892,3.934671035893979,2.015661956267361,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.317523431434039,1.4690037110493577,False,True
all7,weak_rebreak_guard,0.7,1.0,24,0.03,4.0,0.65,none,none,21,71.42857142857143,20.94855041821713,0.9975500199151016,5.142951615063079,2.015661956267361,2,16,62.5,14.838962620945429,0.9274351638090892,3.934671035893979,2.015661956267361,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.317523431434039,1.4690037110493577,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.02,4.0,0.65,0.45,none,21,71.42857142857143,20.948530560821833,0.9975490743248492,5.142947687906963,2.015661956267362,2,16,62.5,14.838942763550133,0.9274339227218832,3.9346671087378633,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3175251945369777,1.4690030866050665,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.02,4.0,0.65,none,none,21,71.42857142857143,20.948530560821833,0.9975490743248492,5.142947687906963,2.015661956267362,2,16,62.5,14.838942763550133,0.9274339227218832,3.9346671087378633,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3175251945369777,1.4690030866050665,False,True
all7,all,0.7,1.05,16,0.02,4.0,none,none,none,31,67.74193548387096,29.34217411593282,0.9465217456752524,4.421286832784059,2.0661981496698445,2,26,61.53846153846154,23.304083256817385,0.8963108944929764,3.71724763412672,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.34732064425727,1.4689659957913856,False,True
all7,all,0.7,1.05,16,0.02,4.0,none,0.45,none,31,67.74193548387096,29.34217411593282,0.9465217456752524,4.421286832784059,2.0661981496698445,2,26,61.53846153846154,23.304083256817385,0.8963108944929764,3.71724763412672,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.34732064425727,1.4689659957913856,False,True
all7,all,0.7,1.05,16,0.02,4.0,0.6,none,none,31,67.74193548387096,29.34217411593282,0.9465217456752524,4.421286832784059,2.0661981496698445,2,26,61.53846153846154,23.304083256817385,0.8963108944929764,3.71724763412672,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.34732064425727,1.4689659957913856,False,True
all7,all,0.7,1.05,16,0.02,4.0,0.6,0.45,none,31,67.74193548387096,29.34217411593282,0.9465217456752524,4.421286832784059,2.0661981496698445,2,26,61.53846153846154,23.304083256817385,0.8963108944929764,3.71724763412672,2.0661981496698445,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.34732064425727,1.4689659957913856,False,True
all7,all,0.75,1.0,16,0.03,5.5,0.6,none,none,33,66.66666666666666,31.047386522179156,0.9408298946114896,4.525166471372458,2.294020673519401,3,28,60.71428571428571,24.3398895985962,0.8692817713784358,3.763587288372389,2.294020673519401,3,5,100.0,6.7074969235829585,1.3414993847165917,inf,0.0,0,True,True,1.543227327301885,1.4685405972248555,False,True
all7,all,0.75,1.0,16,0.03,5.5,none,0.45,none,33,66.66666666666666,31.047386522179156,0.9408298946114896,4.525166471372458,2.294020673519401,3,28,60.71428571428571,24.3398895985962,0.8692817713784358,3.763587288372389,2.294020673519401,3,5,100.0,6.7074969235829585,1.3414993847165917,inf,0.0,0,True,True,1.543227327301885,1.4685405972248555,False,True
all7,all,0.75,1.0,16,0.03,5.5,none,none,none,33,66.66666666666666,31.047386522179156,0.9408298946114896,4.525166471372458,2.294020673519401,3,28,60.71428571428571,24.3398895985962,0.8692817713784358,3.763587288372389,2.294020673519401,3,5,100.0,6.7074969235829585,1.3414993847165917,inf,0.0,0,True,True,1.543227327301885,1.4685405972248555,False,True
all7,all,0.75,1.0,16,0.03,5.5,0.6,0.45,none,33,66.66666666666666,31.047386522179156,0.9408298946114896,4.525166471372458,2.294020673519401,3,28,60.71428571428571,24.3398895985962,0.8692817713784358,3.763587288372389,2.294020673519401,3,5,100.0,6.7074969235829585,1.3414993847165917,inf,0.0,0,True,True,1.543227327301885,1.4685405972248555,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.03,4.0,none,none,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,all,0.7,0.95,24,0.03,4.0,0.6,0.45,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,all,0.7,0.95,24,0.03,4.0,0.6,none,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.03,4.0,0.6,none,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,all,0.7,0.95,24,0.03,4.0,none,0.45,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.03,4.0,none,0.45,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,all,0.7,0.95,24,0.03,4.0,none,none,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
all7,weak_rebreak_guard,0.7,0.95,24,0.03,4.0,0.6,0.45,none,21,71.42857142857143,20.926843954965697,0.9965163788078902,5.138658772589997,2.015661956267362,2,16,62.5,14.81725615769399,0.9260785098558744,3.930378193420896,2.015661956267362,2,5,100.0,6.109587797271706,1.2219175594543412,inf,0.0,0,True,True,1.3194535306131965,1.468321120163207,False,True
recommended6,all,0.75,0.95,20,0.02,5.5,0.6,0.45,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,16,0.02,5.5,none,none,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,20,0.02,5.5,0.6,none,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,20,0.02,5.5,none,0.45,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,16,0.02,5.5,0.6,0.45,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,16,0.02,5.5,0.6,none,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,20,0.02,5.5,none,none,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
recommended6,all,0.75,0.95,16,0.02,5.5,none,0.45,35.0,25,64.0,22.993494865032556,0.9197397946013024,4.121237785212102,2.0300694474115506,3,22,59.09090909090909,18.459325051219757,0.8390602296008981,3.5057496991029007,2.0300694474115506,3,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.801288971420441,1.4679685046692863,False,True
all7,all,0.75,1.0,16,0.03,7.0,0.65,none,35.0,36,63.888888888888886,32.48555200212664,0.9023764445035176,4.001843825841795,2.291683102370759,4,33,60.60606060606061,27.951382188313833,0.8470115814640555,3.5828615761321023,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.7843793060363713,1.4678106613932511,False,True
all7,all,0.75,1.0,16,0.03,7.0,0.65,0.45,35.0,36,63.888888888888886,32.48555200212664,0.9023764445035176,4.001843825841795,2.291683102370759,4,33,60.60606060606061,27.951382188313833,0.8470115814640555,3.5828615761321023,2.291683102370759,4,3,100.0,4.534169813812802,1.5113899379376008,inf,0.0,0,True,True,1.7843793060363713,1.4678106613932511,False,True
recommended6,all,0.7,1.0,16,0.02,4.0,0.65,none,none,23,69.56521739130434,22.35900429144828,0.9721306213673164,5.033724296763137,2.0300694474115506,2,18,61.111111111111114,16.320913432332844,0.9067174129073804,3.944409518385781,2.0300694474115506,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.331857262949072,1.4676292278960263,False,True
recommended6,all,0.7,1.0,20,0.02,4.0,0.65,none,none,23,69.56521739130434,22.35900429144828,0.9721306213673164,5.033724296763137,2.0300694474115506,2,18,61.111111111111114,16.320913432332844,0.9067174129073804,3.944409518385781,2.0300694474115506,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.331857262949072,1.4676292278960263,False,True
recommended6,all,0.7,1.0,20,0.02,4.0,0.65,0.45,none,23,69.56521739130434,22.35900429144828,0.9721306213673164,5.033724296763137,2.0300694474115506,2,18,61.111111111111114,16.320913432332844,0.9067174129073804,3.944409518385781,2.0300694474115506,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.331857262949072,1.4676292278960263,False,True
recommended6,all,0.7,1.0,16,0.02,4.0,0.65,0.45,none,23,69.56521739130434,22.35900429144828,0.9721306213673164,5.033724296763137,2.0300694474115506,2,18,61.111111111111114,16.320913432332844,0.9067174129073804,3.944409518385781,2.0300694474115506,2,5,100.0,6.038090859115435,1.207618171823087,inf,0.0,0,True,True,1.331857262949072,1.4676292278960263,False,True
all7,exclude_gbp_rebreak,0.75,1.0,24,0.02,4.0,0.65,0.45,35.0,23,65.21739130434783,21.99292393008838,0.956214083916886,4.359613424290505,3.0384779291286357,3,20,60.0,17.29127465591525,0.8645637327957625,3.6413949614781216,3.0384779291286357,3,3,100.0,4.701649274173128,1.567216424724376,inf,0.0,0,True,True,1.812725152900443,1.4675389944979045,False,True
all7,exclude_gbp_rebreak,0.75,1.0,24,0.02,4.0,0.65,none,35.0,23,65.21739130434783,21.99292393008838,0.956214083916886,4.359613424290505,3.0384779291286357,3,20,60.0,17.29127465591525,0.8645637327957625,3.6413949614781216,3.0384779291286357,3,3,100.0,4.701649274173128,1.567216424724376,inf,0.0,0,True,True,1.812725152900443,1.4675389944979045,False,True
