trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
176,43.18181818181818,8.68588961662138,1.086346395839201,16.924589587147885,4,12,3.0,2.5,1.5
169,37.8698224852071,10.730585080852736,1.1015090444930014,17.413813088852805,4,12,3.0,2.5,2.0
123,46.34146341463415,17.084625617074288,1.2583660663425666,11.270411488341615,4,12,3.0,3.0,1.5
121,39.66942148760331,16.708614140856312,1.2280486279454201,11.136423781203879,4,12,3.0,3.0,2.0
79,46.835443037974684,10.92265232046636,1.2560945773863508,10.128462749392547,4,12,3.0,3.5,1.5
78,39.743589743589745,8.831425505310186,1.184975729506525,10.53531549108109,4,12,3.0,3.5,2.0
44,45.45454545454545,5.307140694394987,1.2175457605281472,5.055933279038818,4,12,3.0,4.0,1.5
43,39.53488372093023,6.189696261280898,1.234120893215275,5.055933279038818,4,12,3.0,4.0,2.0
254,39.76377952755906,-9.067422459120685,0.9412558629292266,24.04271310373327,4,12,3.5,2.0,1.5
238,34.45378151260504,-6.883951867410772,0.9562749228891758,29.808875277396982,4,12,3.5,2.0,2.0
177,43.50282485875706,9.05214935229707,1.0899873824867974,16.92458958714789,4,12,3.5,2.5,1.5
170,38.23529411764706,11.09684481652842,1.1049737834167939,17.413813088852805,4,12,3.5,2.5,2.0
124,46.774193548387096,17.450885352749975,1.2639049109907998,11.270411488341615,4,12,3.5,3.0,1.5
122,40.16393442622951,17.074873876532,1.2330475482321877,11.136423781203879,4,12,3.5,3.0,2.0
80,47.5,11.288912056142049,1.2646819725967382,10.128462749392547,4,12,3.5,3.5,1.5
79,40.50632911392405,9.197685240985876,1.1926471028034793,10.535315491081091,4,12,3.5,3.5,2.0
45,46.666666666666664,5.673400430070677,1.2325591655491515,5.055933279038818,4,12,3.5,4.0,1.5
44,40.909090909090914,6.555955996956587,1.2479744092596048,5.055933279038818,4,12,3.5,4.0,2.0
49,44.89795918367347,5.2888195779310365,1.1929556919557334,6.1667640005692945,6,6,2.0,2.0,1.5
49,40.816326530612244,10.288819577931,1.3495481532682978,7.1476466176188165,6,6,2.0,2.0,2.0
22,36.36363636363637,-2.346009490480956,0.8350300257491348,7.078476756161038,6,6,2.0,2.5,1.5
22,31.818181818181817,-1.3460094904809554,0.9116180243612008,7.078476756161038,6,6,2.0,2.5,2.0
11,36.36363636363637,-1.1804952007177625,0.8344133358495439,3.6317586020733623,6,6,2.0,3.0,1.5
11,27.27272727272727,-2.180495200717762,0.7320534155892435,4.140388361485052,6,6,2.0,3.0,2.0
4,25.0,-1.591828063184577,0.4814227762801437,2.0140931396500443,6,6,2.0,3.5,1.5
4,25.0,-1.091828063184577,0.6443100992622508,2.0140931396500443,6,6,2.0,3.5,2.0
78,44.871794871794876,9.291589618257166,1.2172561912563755,6.679234253401893,6,6,2.5,2.0,1.5
77,41.55844155844156,18.219415863371882,1.4067478238243707,8.17923425340188,6,6,2.5,2.0,2.0
33,45.45454545454545,4.0402571475187745,1.2211744625716903,5.6288295671443045,6,6,2.5,2.5,1.5
32,40.625,6.553691513272934,1.3399958060585069,6.140466790379626,6,6,2.5,2.5,2.0
19,52.63157894736842,5.733955583410827,1.6263581917544545,2.0704961102963724,6,6,2.5,3.0,1.5
19,42.10526315789473,4.733955583410812,1.423567696249993,4.105668750558043,6,6,2.5,3.0,2.0
9,55.55555555555556,3.35864970788976,1.8232204558859384,3.024377524352291,6,6,2.5,3.5,1.5
9,44.44444444444444,2.8586497078897617,1.5612667289164974,3.024377524352291,6,6,2.5,3.5,2.0
2,100.0,2.981185019332859,inf,0.0,6,6,2.5,4.0,1.5
2,50.0,0.9811850193328602,1.9682876952891244,0.0,6,6,2.5,4.0,2.0
