trades,win_rate,total_r,pf,max_dd_r,shelf_bars,drop_win,shelf_atr,move_atr,rr
86,30.23255813953488,-8.201953155159504,0.8629839089268223,18.682598966440743,6,12,2.5,3.0,2.0
60,40.0,-0.7574021326259057,0.9792108502372961,13.817636047199638,6,12,2.5,3.5,1.5
59,33.89830508474576,1.1309207696544532,1.0293033050561453,15.469015439890914,6,12,2.5,3.5,2.0
183,38.79781420765027,-8.705679543410564,0.9232457008948997,22.411539028356472,6,12,3.0,2.0,1.5
177,33.33333333333333,-3.630837449558843,0.9692251675439333,25.564472731034478,6,12,3.0,2.0,2.0
132,37.878787878787875,-8.704559760322699,0.8951715135677181,17.191685507868744,6,12,3.0,2.5,1.5
129,31.782945736434108,-6.15093133012404,0.9297830542011816,19.24001073685205,6,12,3.0,2.5,2.0
87,35.63218390804598,-10.590276057439894,0.8131905012572375,17.50129486501527,6,12,3.0,3.0,1.5
86,30.23255813953488,-8.201953155159504,0.8629839089268223,18.682598966440743,6,12,3.0,3.0,2.0
60,40.0,-0.7574021326259057,0.9792108502372961,13.817636047199638,6,12,3.0,3.5,1.5
59,33.89830508474576,1.1309207696544532,1.0293033050561453,15.469015439890914,6,12,3.0,3.5,2.0
