trade_id,phase,symbol,period,signal_time,entry_time,trigger_type,signal_close,entry,stop,target,exit_time,exit_reason,r_after_cost,bb_pos,bb_width_atr,macd_hist_slope3,signal_recovery_bars,v_move_atr,v_drop_speed_atr_per_bar,max_recovery_to_drop,candidate,tv_signal_time,tv_entry_time,tv_match,tv_notes
11,B_LIVE,USDJPY,Research_2015_2024,2016-12-07 04:00:00,2016-12-07 08:00:00,stagnation,114.342,114.341,112.75510699885878,117.51578600228244,2016-12-15 00:00:00,TP,1.9955860830491468,0.8958047623141269,2.2492150984378436,0.026131323671239,14,4.028355615318696,0.3098735088706689,1.2,Strict_075_100_width7,,,,
14,B_LIVE,USDJPY,Research_2015_2024,2018-10-30 00:00:00,2018-10-30 04:00:00,rebreak,112.658,112.659,111.30182060917105,115.37035878165794,2018-12-10 04:00:00,max_hold,-0.022104668109996,0.9153975748415392,3.8177243858428462,0.0346247480318031,10,4.313017123771187,0.8626034247542375,1.2,Strict_075_100_width7,,,,
15,B_LIVE,USDJPY,Research_2015_2024,2019-02-04 00:00:00,2019-02-04 04:00:00,stagnation,109.615,109.615,108.44063080988602,111.96373838022797,2019-03-01 08:00:00,TP,1.9914847902310684,0.8778615557512903,5.740090880385347,0.031104921614399,10,5.52606839605255,0.9210113993420918,1.2,Strict_075_100_width7,,,,
28,B_LIVE,USDJPY,Research_2015_2024,2022-10-06 12:00:00,2022-10-06 16:00:00,rebreak,144.944,144.944,143.42234782279587,147.98730435440822,2022-10-14 12:00:00,TP,1.993428195911128,0.8785003323856654,2.8073200763323487,0.0388909282054172,9,4.55387820859191,0.41398892805381,1.2,Strict_075_100_width7,,,,
30,B_LIVE,USDJPY,Research_2015_2024,2023-09-25 08:00:00,2023-09-25 12:00:00,stagnation,148.673,148.676,147.248185139051,151.522629721898,2023-10-31 12:00:00,TP,1.9866929526231991,0.905426847020549,4.665581790845563,0.0060376957627986,12,4.0175183031842785,1.339172767728093,1.2,Strict_075_100_width7,,,,
31,B_LIVE,USDJPY,Research_2015_2024,2024-04-08 00:00:00,2024-04-08 04:00:00,stagnation+rebreak,151.767,151.769,150.7554314840508,153.79013703189838,2024-04-15 04:00:00,TP,1.9842141900145391,0.7751780187529389,3.194081033262759,0.0313870753563523,7,5.236536032351582,0.5818373369279536,1.2,Strict_075_100_width7,,,,
2,B_LIVE,XAUUSD,Research_2015_2024,2015-07-27 04:00:00,2015-07-27 08:00:00,stagnation+rebreak,1103.809,1103.801,1075.3252106157,1160.7765787686,2015-08-21 00:00:00,TP,1.9885516782133612,0.8689075172555392,3.699599048682231,0.975073120891107,8,3.782627603358024,0.7565255206716048,1.2,Strict_075_100_width7,,,,
5,B_LIVE,XAUUSD,Research_2015_2024,2016-02-24 08:00:00,2016-02-24 12:00:00,rebreak,1237.091,1236.848,1199.5725868199168,1312.1278263601662,2016-04-06 12:00:00,max_hold,-0.2799700689991615,0.9254309086437584,4.0563485042204634,0.62336312150444,12,4.134156592182253,0.4134156592182253,1.2,Strict_075_100_width7,,,,
12,B_LIVE,XAUUSD,Research_2015_2024,2017-05-26 04:00:00,2017-05-26 08:00:00,rebreak,1261.302,1261.311,1246.8668448852543,1290.1723102294911,2017-06-06 08:00:00,TP,1.9738994771930056,0.8611589083590395,3.307905212714128,0.2470954299784022,12,3.634503442325443,0.5192147774750633,1.2,Strict_075_100_width7,,,,
17,B_LIVE,XAUUSD,Research_2015_2024,2019-05-05 20:00:00,2019-05-06 00:00:00,rebreak,1284.148,1284.158,1265.147857429406,1322.1482851411877,2019-06-03 16:00:00,TP,1.9800106706938685,0.9031728486571572,4.657971830201795,1.1641154889531855,9,5.011972722132012,1.0023945444264022,1.2,Strict_075_100_width7,,,,
21,B_LIVE,XAUUSD,Research_2015_2024,2021-01-20 00:00:00,2021-01-20 04:00:00,rebreak,1848.715,1848.715,1800.46226297388,1945.22047405224,2021-02-04 12:00:00,SL,-1.0072534745502764,0.7955783275818565,3.946160531986972,0.336779197774713,13,5.475639561616916,0.6844549452021145,1.2,Strict_075_100_width7,,,,
34,B_LIVE,XAUUSD,Research_2015_2024,2024-08-26 04:00:00,2024-08-26 08:00:00,stagnation+rebreak,2521.305,2521.305,2467.8708202725484,2628.1733594549028,2024-09-23 00:00:00,TP,1.9934498854144456,0.8878838901609288,3.917945099026859,1.196237910300909,11,5.367778850665489,0.447314904222124,1.2,Strict_075_100_width7,,,,
