symbol,strategy,signal_time,period,pullback_time,bars_after_reclaim,pullback_depth_atr,pullback_hold_level,pullback_high,pullback_low,breakout_atr,signal_range_atr,atr_expansion,bb_expansion,body_ratio,close_location,risk_atr,adx14,rsi14,pair_key,v_start_i,v_low_i,v_start_time,v_low_time,reclaim_time,v_start,v_low,drop,drop_atr,drop_bars,recovery_bars,recovery_ratio,drop_speed,recovery_speed,speed_ratio,activity_ratio,reclaim_i,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r
XAUUSD,IGNITION_BALANCED,2019-08-02 12:00:00,DEV_2015_2021,2019-08-02 08:00:00,2,1.7641912817881473,1429.9727503912743,1439.298,1430.898,0.765533002633059,1.7641912817881473,1.7183032247479586,1.6355684506763446,0.5148809523809387,0.9339285714285646,1.8976286435271303,21.784745269787102,62.30763081198454,8902-8907,8902,8907,2019-07-31 12:00:00,2019-08-01 12:00:00,2019-08-02 04:00:00,1434.258,1400.418,33.840000000000146,3.6311450252407775,5,4,1.1430260047281293,0.7262290050481555,1.037623297697347,1.4287825059101615,2.538630887825279,8911,2019-08-02 16:00:00,1446.595,1428.51730577293,1473.711541340605,2019-08-05 20:00:00,1473.711541340605,target,9,18.07769422706997,1.5,1.480639123795111,1.55235505410738,0.5502361017427345
EURJPY,IGNITION_BALANCED,2020-05-19 04:00:00,DEV_2015_2021,2020-05-18 16:00:00,4,1.596519966298507,116.67061257921317,117.33,116.87,0.2108611276243529,1.596519966298507,1.1014714724120522,2.0555098395952047,0.5660377358490768,0.5660377358490768,1.8465199662985203,24.980462049935458,72.75172992380254,10120-10132,10120,10132,2020-05-12 12:00:00,2020-05-14 12:00:00,2020-05-18 12:00:00,116.82,115.31,1.509999999999991,4.573157764611481,12,13,1.059602649006625,0.38109648038429006,0.372748467823657,0.9780947529291923,1.1171081277213357,10145,2020-05-19 08:00:00,117.39,116.78700698845176,118.29448951732235,2020-05-21 04:00:00,118.29448951732235,target,12,0.6029930115482358,1.4999999999999882,1.4792700748423253,1.592058252109941,0.2321751617660355
EURJPY,IGNITION_BALANCED,2020-09-01 08:00:00,DEV_2015_2021,2020-08-31 12:00:00,6,1.3123813786632117,125.94541369642107,126.81,126.29,0.2734127872214846,1.3123813786632117,1.3878770664068183,1.1514780434861343,0.520833333333329,0.9374999999999981,1.9451592807732774,32.89028733673841,67.63932157830678,10588-10597,10588,10597,2020-08-26 00:00:00,2020-08-27 12:00:00,2020-08-31 08:00:00,126.11,125.15,0.9599999999999937,2.539420931810531,9,12,1.3541666666666725,0.28215788131228126,0.2865665982077869,1.0156250000000044,1.3005780346820734,10609,2020-09-01 12:00:00,126.93,126.19856316467838,128.02715525298245,2020-09-01 16:00:00,126.19856316467838,stop,2,0.731436835321631,-1.0,-1.017089650666133,0.13671720532918175,1.1074093631664381
CHFJPY,IGNITION_BALANCED,2020-12-02 00:00:00,DEV_2015_2021,2020-12-01 16:00:00,3,1.1737695078722117,115.50826734851191,115.981,115.805,0.5507422910837826,1.1737695078722117,1.244159945685627,1.7599486017866706,0.6011730205278648,0.8035190615835945,1.4065588112758423,19.363453410989806,73.90639009565686,11112-11115,11112,11115,2020-11-30 08:00:00,2020-11-30 20:00:00,2020-12-01 12:00:00,115.639,114.662,0.9769999999999897,3.13961510350065,3,4,1.2906857727738066,1.04653836783355,1.0130641365185127,0.9680143295803548,1.6861826697892255,11119,2020-12-02 04:00:00,116.142,115.7323707491733,116.75644387624004,2020-12-02 12:00:00,116.75644387624004,target,3,0.409629250826697,1.5,1.4511753617212466,1.6258604546816837,0.3564198594347195
AUDJPY,IGNITION_BALANCED,2021-04-15 04:00:00,DEV_2015_2021,2021-04-15 00:00:00,2,1.8749548819583992,83.66115701997188,84.295,83.881,0.23981981048305767,1.8749548819583992,1.1541742207493846,1.7598590811880117,0.7383720930232486,0.930232558139533,1.9941440762403673,28.327998604542223,67.83592607696477,11679-11692,11679,11692,2021-04-09 08:00:00,2021-04-13 08:00:00,2021-04-14 20:00:00,83.785,83.032,0.7530000000000001,3.036688966416854,13,9,1.4409030544488814,0.2335914589551426,0.4861749341245846,2.081304411981718,1.08601767619541,11701,2021-04-15 08:00:00,84.361,83.81219834442882,85.18420248335678,2021-04-19 00:00:00,83.81219834442882,stop,12,0.5488016555711823,-1.0,-1.0227768992186783,0.09110759687479096,1.1151569857475212
XAUUSD,IGNITION_BALANCED,2021-04-16 08:00:00,DEV_2015_2021,2021-04-15 16:00:00,5,2.0441193517680243,1754.9106145583971,1769.178,1759.618,1.1538191762690364,2.0441193517680243,1.1413319689367025,1.5537302126232333,0.874277108433723,0.9608433734939708,2.5810348993354397,24.93144550202225,76.23226840892652,11588-11605,11588,11605,2021-04-08 12:00:00,2021-04-13 04:00:00,2021-04-15 12:00:00,1758.565,1723.578,34.98700000000008,4.155891080949411,17,14,1.2243690513619314,0.24446418123231833,0.36345317288182444,1.486733848082345,1.072711270043477,11619,2021-04-16 12:00:00,1778.548,1757.5877858657761,1809.9883212013358,2021-04-29 12:00:00,1757.5877858657761,stop,57,20.96021413422386,-1.0,-1.0166983026871208,0.91602117597884,1.0744165043251777
USDJPY,IGNITION_BALANCED,2021-07-01 04:00:00,DEV_2015_2021,2021-07-01 00:00:00,2,1.0229050582154013,110.89285445358107,111.163,111.026,0.5953415682734884,1.0229050582154013,1.0640437865007826,2.521047937244579,0.9629629629629379,0.9894179894179392,1.586812430577769,18.927079756476978,68.36145715300937,12035-12046,12035,12046,2021-06-28 12:00:00,2021-06-30 08:00:00,2021-06-30 20:00:00,110.976,110.419,0.5570000000000022,2.9613208397308326,11,3,1.2764811490125598,0.26921098543007566,1.260023409364817,4.680430879712719,1.090399701158006,12049,2021-07-01 08:00:00,111.272,110.97980802976726,111.71028795534913,2021-07-02 16:00:00,110.97980802976726,stop,9,0.29219197023275,-1.0,-1.0342240753297405,1.3176269001961731,1.102015225618653
CHFJPY,IGNITION_BALANCED,2021-07-09 12:00:00,DEV_2015_2021,2021-07-09 04:00:00,3,1.0133841118508715,119.90844384177707,120.337,119.977,0.1777866862896186,1.0133841118508715,1.2246264017290043,1.7188518970272306,0.6035087719298214,0.8526315789473611,1.7078508275749416,23.58605515667716,63.46184136119958,12071-12076,12071,12076,2021-07-07 08:00:00,2021-07-08 04:00:00,2021-07-09 00:00:00,120.035,118.992,1.0429999999999922,3.6156972234139757,5,5,1.0306807286673028,0.7231394446827951,0.7453258897737319,1.0306807286673028,1.3005460448642165,12081,2021-07-09 16:00:00,120.388,119.90669102320949,121.10996346518579,2021-07-14 20:00:00,119.90669102320949,stop,21,0.48130897679051543,-1.0,-1.0415533492297921,0.702251601983116,1.161416110972122
SILVER,IGNITION_BALANCED,2021-11-08 12:00:00,DEV_2015_2021,2021-11-08 00:00:00,6,1.1877530796397402,24.000102943120414,24.303,24.043,0.2252635151040918,1.1877530796397402,1.1431689863521433,1.2524984635633425,0.6293103448275915,0.6336206896551829,1.806366104355531,22.46052200498728,67.89767189510596,12502-12514,12502,12514,2021-11-01 12:00:00,2021-11-03 12:00:00,2021-11-05 16:00:00,24.088,23.007,1.0809999999999995,4.985197623678055,12,13,1.0342275670675292,0.41543313530650455,0.3966022161297986,0.9546716003700269,1.3104118871450456,12527,2021-11-08 16:00:00,24.348,23.994168301733563,24.878747547399655,2021-11-10 12:00:00,23.994168301733563,stop,12,0.35383169826643623,-1.0,-1.0989170845107412,2.1790020616508916,1.02591147649711
USDJPY,IGNITION_BALANCED,2022-04-28 08:00:00,VALID_2022_2023,2022-04-28 04:00:00,2,1.3088849892690637,128.81992359292025,130.703,129.55,0.33388323678360404,1.3088849892690637,1.2005142855101638,2.7529265283799806,0.3868263473054077,0.8874251497006032,2.391241790828222,23.33142962586383,77.32105996590506,13357-13372,13357,13372,2022-04-22 12:00:00,2022-04-26 20:00:00,2022-04-28 00:00:00,129.107,126.941,2.165999999999997,3.7216220912166316,15,7,1.272853185595572,0.2481081394144421,0.6767255049125634,2.7275425405619402,1.1115027315525783,13379,2022-04-28 12:00:00,130.916,129.39051310717792,133.2042303392331,2022-04-29 12:00:00,129.39051310717792,stop,7,1.525486892822073,-1.0,-1.0065552841175132,0.21960201793689293,1.0173800950389496
CHFJPY,IGNITION_BALANCED,2022-10-17 04:00:00,VALID_2022_2023,2022-10-14 16:00:00,5,0.9991931100355697,147.27011612278642,148.125,147.493,0.8530660544176953,0.9991931100355697,1.0864133626661685,1.2009742976890603,0.8853754940711045,0.9347826086956217,2.3510700969917733,14.853032115895378,70.26618880702017,14114-14120,14114,14120,2022-10-12 12:00:00,2022-10-13 12:00:00,2022-10-14 12:00:00,147.498,145.737,1.7609999999999957,3.133787004564934,6,6,1.1311754684838293,0.5222978340941556,0.5908104971695459,1.1311754684838293,1.3480457789524034,14126,2022-10-17 08:00:00,148.557,147.36639784599245,150.3429032310113,2022-10-21 12:00:00,147.36639784599245,stop,26,1.1906021540075358,-1.0,-1.0167982225906969,1.6764626145530859,1.7453353271749767
USDJPY,IGNITION_BALANCED,2023-02-05 20:00:00,VALID_2022_2023,2023-02-03 16:00:00,3,1.494469259999688,130.27552528609382,131.202,130.834,1.3200115881195578,2.0379126272723136,1.3659489792638106,3.213460316714743,0.4276859504132441,0.5671487603305623,2.138156926631819,29.097673372191338,73.79259178519871,14605-14622,14605,14622,2023-01-30 16:00:00,2023-02-02 12:00:00,2023-02-03 12:00:00,130.567,128.08,2.4869999999999948,3.8220989412503794,17,6,1.200643345396058,0.22482934948531644,0.7648296098762645,3.4018228119554976,1.1003728727133626,14628,2023-02-06 00:00:00,132.06,130.67206960338547,134.1418955949218,2023-02-07 16:00:00,130.67206960338547,stop,11,1.3879303966145358,-1.0,-1.0072049722553689,0.6052176694515418,1.14414959415362
CHFJPY,IGNITION_BALANCED,2023-02-06 12:00:00,VALID_2022_2023,2023-02-06 00:00:00,4,1.1757562250128646,142.17508732108007,142.942,142.203,0.27378323525295956,1.1757562250128646,1.1353147000605666,1.1860785572479224,0.7885714285713986,0.815714285714263,1.7650458785165124,21.262791554813933,66.41979899076333,14607-14621,14607,14621,2023-02-01 04:00:00,2023-02-03 12:00:00,2023-02-05 20:00:00,142.443,140.235,2.2079999999999984,3.6660798843159146,14,3,1.0294384057971004,0.2618628488797082,1.2580011438783312,4.8040458937198025,1.229486412862934,14624,2023-02-06 16:00:00,143.105,142.05415962282225,144.6812605657666,2023-02-07 16:00:00,142.05415962282225,stop,7,1.0508403771777353,-1.0,-1.0190323863018056,0.07327468726201666,1.1609755644111994
CHFJPY,IGNITION_BALANCED,2023-02-13 12:00:00,VALID_2022_2023,2023-02-13 08:00:00,2,1.0278899033085136,142.89527534691183,143.824,143.109,0.6325476328052312,1.0278899033085136,1.0686184146082414,1.0118646634330115,0.7066189624329374,0.8640429338103869,2.1972905323859186,20.376151161267664,71.24649911362903,14644-14651,14644,14651,2023-02-09 04:00:00,2023-02-10 08:00:00,2023-02-13 04:00:00,143.14,141.057,2.0829999999999984,3.9345734099377285,7,6,1.0513682189150397,0.5620819157053898,0.689447573032784,1.2265962554008798,1.077741074256757,14657,2023-02-13 16:00:00,144.166,142.97304185939547,145.95543721090678,2023-02-28 08:00:00,145.95543721090678,target,67,1.1929581406045315,1.499999999999988,1.483234952410098,1.533163602096853,0.4920541467637136
EURJPY,IGNITION_BALANCED,2023-04-24 20:00:00,VALID_2022_2023,2023-04-24 08:00:00,4,1.3136659976421974,147.64817041740267,148.45,147.82,0.11729160693236525,1.3136659976421974,1.1677999408719042,2.2128253579739634,0.48214285714287347,0.8392857142857089,1.8451658542798128,28.490263826773568,70.10899819037847,14778-14790,14778,14790,2023-04-19 04:00:00,2023-04-21 04:00:00,2023-04-24 04:00:00,147.84,146.38,1.460000000000008,3.497642256810633,12,6,1.0136986301369932,0.29147018806755276,0.5909258607397001,2.0273972602739865,1.1264271790587435,14796,2023-04-25 00:00:00,148.43,147.71342800966815,149.50485798549778,2023-04-25 04:00:00,147.71342800966815,stop,2,0.7165719903318575,-1.0,-1.0174441649529165,0.23724064335986314,1.1443372209123557
AUDJPY,IGNITION_BALANCED,2023-05-01 00:00:00,VALID_2022_2023,2023-04-30 20:00:00,3,1.7043048851494018,89.85240453595489,90.267,89.987,1.3134941312955832,1.7043048851494018,1.2508702292882148,1.4567332179364003,0.895522388059686,0.9280868385345851,2.2109912382722787,33.58391746091391,74.5002642719496,14968-14980,14968,14980,2023-04-24 12:00:00,2023-04-26 12:00:00,2023-04-28 16:00:00,90.047,87.868,2.179000000000002,4.918721254260353,12,13,1.0463515374024777,0.4098934378550294,0.39590088818842795,0.965862957602287,1.50496477751424,14993,2023-05-01 04:00:00,90.836,89.87889140886382,92.27166288670426,2023-05-02 04:00:00,92.27166288670426,target,7,0.9571085911361763,1.5,1.4869398309494328,1.6696120114260236,0.1849319937561914
XAUUSD,IGNITION_BALANCED,2023-05-03 12:00:00,VALID_2022_2023,2023-05-03 00:00:00,4,2.0131797799620843,2001.5247646453493,2019.465,2007.414,0.4111504126389677,2.0131797799620843,1.0017270897050137,2.43029893176204,0.39604984230390394,0.8273098598831433,1.915523481680013,29.86132612357608,69.17189049455139,14882-14887,14882,14887,2023-05-01 12:00:00,2023-05-02 08:00:00,2023-05-02 20:00:00,2005.848,1978.324,27.523999999999887,2.7923996002229754,5,3,1.361030373492231,0.558479920044595,1.266846890277011,2.268383955820385,1.1194746159715512,14890,2023-05-03 16:00:00,2023.394,2005.0122025807495,2050.966696128876,2023-05-03 20:00:00,2050.966696128876,target,2,18.38179741925046,1.5000000000000062,1.4809594245863436,3.0673822974978098,0.35301226816940023
USDJPY,IGNITION_BALANCED,2023-05-15 00:00:00,VALID_2022_2023,2023-05-14 20:00:00,4,1.0505592824935923,135.28823913941415,135.896,135.64,0.5825376116196959,1.0505592824935923,1.0009100315966295,1.5654629544854999,0.7274881516587444,0.9573459715639792,1.4698437166395277,19.885942113140977,68.3924611519215,15048-15056,15048,15056,2023-05-10 04:00:00,2023-05-11 12:00:00,2023-05-12 12:00:00,135.469,133.743,1.725999999999999,3.811492032828318,8,6,1.092120509849358,0.47643650410353977,0.6937681036965382,1.4561606797991442,1.0599165996049276,15062,2023-05-15 04:00:00,136.127,135.5395772996745,137.00813405048825,2023-05-17 08:00:00,137.00813405048825,target,14,0.5874227003255044,1.4999999999999758,1.482976483553557,1.777255117007699,0.7728676466681249
AUDJPY,IGNITION_BALANCED,2023-06-06 04:00:00,VALID_2022_2023,2023-06-05 00:00:00,8,2.0122964368844523,91.82373291429462,92.655,92.132,0.41515824547373925,2.0122964368844523,1.1921326342653031,2.1761003404808883,0.5813106796116508,0.6152912621359299,1.9423803771370345,24.544939369799334,69.86638852620263,15120-15136,15120,15136,2023-05-29 00:00:00,2023-05-31 16:00:00,2023-06-04 20:00:00,92.008,90.259,1.7489999999999952,4.106032441289007,16,8,1.2813036020583224,0.25662702758056294,0.6576342696489915,2.5626072041166448,1.246153846153845,15144,2023-06-06 08:00:00,92.827,92.02962939683036,94.02305590475446,2023-06-09 12:00:00,94.02305590475446,target,20,0.7973706031696395,1.5,1.4843234752443848,1.590226671211047,0.24957027410961763
USDJPY,IGNITION_BALANCED,2024-02-05 12:00:00,OOS_2024_2026,2024-02-02 16:00:00,7,0.9736106595347478,147.70368320644369,148.82,148.194,0.10930348360681698,0.9736106595347478,1.2280051767188864,2.77639435268386,0.9147609147609204,0.997920997920988,1.6264142380117108,30.465251850805245,67.28398921533042,16214-16226,16214,16226,2024-01-30 16:00:00,2024-02-01 16:00:00,2024-02-02 12:00:00,147.926,145.896,2.030000000000001,3.41811497619876,12,5,1.172906403940886,0.28484291468323003,0.8018257889979551,2.8149753694581268,1.6157314629258457,16231,2024-02-05 16:00:00,148.874,148.0704906702465,150.07926399463025,2024-02-06 12:00:00,148.0704906702465,stop,6,0.8035093297534956,-1.0,-1.0124454062071173,0.022401731172832562,1.091462124365166
CHFJPY,IGNITION_BALANCED,2024-10-04 12:00:00,OOS_2024_2026,2024-10-02 16:00:00,12,2.0744441282901653,171.08528971516742,172.987,171.575,0.15976616391320236,2.0744441282901653,1.0511334119063522,1.3331452884856911,0.5864160097028578,0.9260157671316036,2.1860639863181324,21.54166536132964,65.33533873077039,17266-17279,17266,17279,2024-09-26 04:00:00,2024-09-30 04:00:00,2024-10-02 12:00:00,171.443,168.299,3.1440000000000055,4.137968236420948,13,14,1.1440839694656406,0.31830524895545753,0.33815593753194384,1.0623636859323804,1.2695494714572109,17293,2024-10-04 16:00:00,173.116,171.37627206398187,175.72559190402723,2024-10-23 08:00:00,175.72559190402723,target,80,1.7397279360181415,1.5,1.4885039496199863,1.882478249728943,0.41155860360486957
USDJPY,IGNITION_BALANCED,2024-10-22 00:00:00,OOS_2024_2026,2024-10-21 16:00:00,3,1.2111669739053508,150.13931571968112,150.884,150.441,0.09411931494563629,1.2111669739053508,1.0819883307746967,1.7162181683140159,0.6175869120654188,0.875255623721868,1.4413523812851634,16.18223816306806,67.01221520590161,17372-17381,17372,17381,2024-10-17 16:00:00,2024-10-21 00:00:00,2024-10-21 12:00:00,150.321,149.086,1.2349999999999852,3.0388079536391897,9,3,1.1198380566801602,0.33764532818213217,1.1343242644758416,3.359514170040481,1.0901049345243106,17384,2024-10-22 04:00:00,150.922,150.34006428871174,151.79490356693236,2024-10-23 00:00:00,151.79490356693236,target,6,0.5819357112882528,1.4999999999999756,1.4828159712386997,1.5603098115253005,0.5498889203613183
CHFJPY,IGNITION_BALANCED,2024-11-20 04:00:00,OOS_2024_2026,2024-11-20 00:00:00,2,1.0273787448714888,174.88193916909927,175.581,175.258,0.6312000131890326,1.0273787448714888,1.272188735842671,1.045986282007934,0.8970588235294302,0.9035947712418333,1.4234276840934132,21.239029780760312,62.71799187315574,17500-17503,17500,17503,2024-11-18 20:00:00,2024-11-19 08:00:00,2024-11-19 20:00:00,175.15,173.529,1.6210000000000093,2.634419241181645,3,3,1.1474398519432467,0.8781397470605484,1.0076125413526358,1.1474398519432467,1.3552384011747964,17506,2024-11-20 08:00:00,175.955,175.10907731616626,177.22388402575064,2024-11-20 20:00:00,175.10907731616626,stop,4,0.8459226838337486,-1.0,-1.0236428226623988,0.1678640409031797,1.0308270680815441
SILVER,IGNITION_BALANCED,2025-01-16 04:00:00,OOS_2024_2026,2025-01-15 20:00:00,3,1.0478872968960202,30.347469754927626,30.756,30.498,0.34806150497606614,1.0478872968960202,1.0985210752724919,2.5881918006493114,0.7031802120141369,0.8975265017667852,1.5533792526763124,25.541026234331902,73.15876625631927,17594-17608,17594,17608,2025-01-09 12:00:00,2025-01-13 16:00:00,2025-01-15 16:00:00,30.469,29.491,0.9780000000000015,3.5405037983057297,14,12,1.1840490797546006,0.25289312845040923,0.3493441886876306,1.3813905930470343,1.1043488714573382,17620,2025-01-16 08:00:00,30.848,30.430483197182017,31.47427520422697,2025-01-17 08:00:00,30.430483197182017,stop,7,0.41751680281798187,-1.0,-1.0838289615262706,0.2826233560028593,1.0203182174340293
XAUUSD,IGNITION_BALANCED,2025-02-04 00:00:00,OOS_2024_2026,2025-02-03 20:00:00,2,0.9223598560165231,2810.748694337649,2819.295,2810.978,0.14039073518231054,0.8830795466909018,1.3015660747400328,1.1363429494868167,0.6342668863261623,0.7347611202635776,0.9953802401104936,26.831999913431556,66.47203809559535,17691-17695,17691,17695,2025-01-31 12:00:00,2025-02-03 00:00:00,2025-02-03 16:00:00,2816.935,2771.885,45.04999999999973,3.1507423365939844,4,4,1.0384683684794713,0.7876855841484961,0.817986563445488,1.0384683684794713,1.7330326902565447,17699,2025-02-04 04:00:00,2821.235,2807.541163520916,2841.775754718626,2025-02-04 04:00:00,2807.541163520916,stop,1,13.693836479083984,-1.0,-1.0255589440208739,0.005842044347624534,1.044995682682285
EURJPY,IGNITION_BALANCED,2025-03-05 12:00:00,OOS_2024_2026,2025-03-05 04:00:00,3,1.0180770062150835,158.0202221745095,160.172,158.945,0.13689282454086482,1.0180770062150835,1.339782160408175,2.2599005371881855,0.7659362549800639,0.7908366533864443,1.6310964964790466,19.981530076169115,70.0012464392963,17446-17452,17446,17452,2025-03-03 12:00:00,2025-03-04 12:00:00,2025-03-05 00:00:00,158.464,155.588,2.8760000000000048,2.8466055102623513,6,3,1.268776077885951,0.4744342517103919,1.2039016581997342,2.5375521557719023,1.4565667011375352,17455,2025-03-05 16:00:00,160.304,158.69845676361638,162.71231485457542,2025-03-17 16:00:00,162.71231485457542,target,51,1.6055432363836246,1.4999999999999911,1.4922144731348634,1.6922621194056657,0.8806987989840455
XAUUSD,IGNITION_BALANCED,2025-04-21 08:00:00,OOS_2024_2026,2025-04-21 04:00:00,2,0.8182003701025088,3345.1737784714137,3395.855,3368.845,0.30888621226887764,0.8182003701025088,1.040405397435426,1.3722089379845994,0.8708463949843249,0.9355127630989674,1.5485678959441571,43.989909994260266,76.67249676376204,18022-18026,18022,18026,2025-04-16 20:00:00,2025-04-17 12:00:00,2025-04-21 00:00:00,3357.455,3283.345,74.11000000000013,2.6731076529431492,4,4,1.3339630279314527,0.6682769132357873,0.8914566946766956,1.333963027931453,1.1654963761229902,18030,2025-04-21 12:00:00,3404.315,3362.0220991507854,3467.754351273822,2025-04-22 00:00:00,3467.754351273822,target,4,42.292900849214675,1.5,1.491724379435505,2.1353465519421064,0.1633843945733546
CHFJPY,IGNITION_BALANCED,2025-06-23 00:00:00,OOS_2024_2026,2025-06-20 16:00:00,4,1.5099910325050057,178.13997881392459,179.301,178.448,0.1662003552556282,1.5099910325050057,1.0366172204868533,2.3091454292330464,0.8255033557047051,0.9530201342281928,2.1450894166338172,26.329297916734102,70.96636188930032,18414-18425,18414,18425,2025-06-17 04:00:00,2025-06-19 00:00:00,2025-06-20 12:00:00,178.362,176.738,1.6239999999999952,3.367711596389252,11,9,1.077586206896555,0.3061555996717502,0.40322217389718173,1.3170498084291224,1.0860964288310395,18434,2025-06-23 04:00:00,179.385,178.32465489662476,180.97551765506284,2025-06-27 08:00:00,180.97551765506284,target,26,1.0603451033752265,1.5000000000000133,1.4811382162879756,1.6654955017744648,0.7139185135012821
CHFJPY,IGNITION_BALANCED,2025-10-06 16:00:00,OOS_2024_2026,2025-10-06 00:00:00,5,0.8846152298536215,187.284465165863,188.936,187.542,0.21542443421304167,0.8846152298536215,1.3816127369330473,1.3313318393748839,0.8186528497409037,0.9671848013816836,2.5952234504754554,43.334111481511684,75.13243398520054,18868-18887,18868,18887,2025-09-26 12:00:00,2025-10-01 12:00:00,2025-10-05 20:00:00,187.579,183.967,3.6119999999999948,6.500706377817863,19,15,1.008859357696562,0.34214244093778234,0.437219897393285,1.2778885197489784,1.4560195937671747,18902,2025-10-06 20:00:00,189.074,187.37836953659055,191.6174456951142,2025-10-23 12:00:00,191.6174456951142,target,79,1.6956304634094579,1.5000000000000084,1.4882049771860355,1.7114578103090006,0.45882638746397064
CHFJPY,IGNITION_BALANCED,2026-01-20 16:00:00,OOS_2024_2026,2026-01-20 08:00:00,3,0.9159102423270488,199.20662560355595,200.0,199.256,0.5071250394358043,0.9159102423270488,1.1171412846635105,1.9665193199567244,0.8631578947367936,0.9094736842105172,2.1917297137332326,29.425155304759365,79.48666663182676,19332-19354,19332,19354,2026-01-13 08:00:00,2026-01-18 20:00:00,2026-01-20 04:00:00,199.44,196.504,2.936000000000007,5.807599831895477,22,8,1.0405313351498635,0.26398181054070347,0.7553737008872904,2.8614611716621248,1.144540942928041,19362,2026-01-20 20:00:00,200.266,199.1263475575311,201.97547866370334,2026-01-21 16:00:00,199.1263475575311,stop,6,1.1396524424689005,-1.0,-1.0175492099649737,0.047382866905473796,1.2284446975492542
XAUUSD,IGNITION_BALANCED,2026-05-07 04:00:00,OOS_2024_2026,2026-05-06 08:00:00,6,1.52546662729984,4642.872883482563,4722.825,4660.195,0.5313481903601092,1.52546662729984,1.053278720651764,2.3540043219882993,0.7594371997254703,0.875600549073438,2.420675144165693,29.247773456613302,73.2612429487768,18896-18904,18896,18904,2026-05-01 12:00:00,2026-05-04 16:00:00,2026-05-06 04:00:00,4660.065,4500.665,159.39999999999964,4.264122312832939,8,9,1.1344416562107926,0.5330152891041173,0.5374886643172883,1.0083925832984824,1.1143480252672826,18913,2026-05-07 08:00:00,4743.125,4650.6438241569795,4881.846763764531,2026-05-11 04:00:00,4650.6438241569795,stop,13,92.48117584302054,-1.0,-1.0037845539571593,0.23215535274382623,1.0304799774795725
XAUUSD,IGNITION_EARLY,2015-03-20 12:00:00,DEV_2015_2021,2015-03-19 20:00:00,5,2.091550508865729,1161.289811026769,1174.198,1168.728,1.31148065479267,2.091550508865729,1.2396841355590098,3.004072565698504,0.7606991745855579,0.9341055698134122,2.355042511177185,28.240753610446433,70.5772730655676,1914-1926,1914,1926,2015-03-16 04:00:00,2015-03-18 04:00:00,2015-03-19 16:00:00,1164.047,1145.908,18.139000000000124,2.534399665582538,12,9,1.3364022272451523,0.21119997213187816,0.3763308175348748,1.7818696363268698,1.1392798090850598,1935,2015-03-20 16:00:00,1183.256,1167.0047568917307,1207.6328646624042,2015-03-26 04:00:00,1207.6328646624042,target,23,16.251243108269364,1.500000000000007,1.4784631860056339,1.5348364327469732,0.24293526185644054
AUDJPY,IGNITION_EARLY,2015-04-08 04:00:00,DEV_2015_2021,2015-04-07 20:00:00,3,1.1322398553170294,91.45738216095421,92.068,91.772,0.5766036300225554,1.1322398553170294,1.0572002567600263,1.3290165712173985,0.7361111111111024,0.9976851851851741,1.6023976049619921,31.799949668113094,67.70421647489113,2014-2024,2014,2024,2015-04-03 12:00:00,2015-04-07 00:00:00,2015-04-07 16:00:00,91.61,90.533,1.0769999999999982,2.6877674255623827,10,4,1.2534818941504147,0.2687767425562383,0.8422669509074299,3.1337047353760368,1.227959945022579,2028,2015-04-08 08:00:00,92.288,91.67661385059638,93.20507922410542,2015-04-13 00:00:00,91.67661385059638,stop,18,0.6113861494036144,-1.0,-1.0204453437687162,1.2512550386465757,1.4851497713609039
SILVER,IGNITION_EARLY,2015-04-28 12:00:00,DEV_2015_2021,2015-04-27 20:00:00,5,1.8295430728747228,16.136531599603696,16.448,16.301,1.0022129333027092,1.8295430728747228,1.1338768750301063,2.0901903559969304,0.7352941176470734,0.794117647058832,2.240973344010756,30.90240847530389,74.93101582256423,2069-2088,2069,2088,2015-04-21 08:00:00,2015-04-24 12:00:00,2015-04-27 16:00:00,16.196,15.591,0.6050000000000022,3.9096104540859336,19,8,1.2826446280991715,0.20576897126768073,0.6268301058617106,3.046280991735532,1.0359946976649332,2096,2015-04-28 16:00:00,16.6,16.26383224975231,17.10425162537154,2015-04-30 12:00:00,16.26383224975231,stop,12,0.33616775024769296,-1.0,-1.104114686712844,0.37481287216623,2.3827389730567976
XAUUSD,IGNITION_EARLY,2015-04-28 12:00:00,DEV_2015_2021,2015-04-27 16:00:00,6,2.077401722733311,1195.5540850000984,1207.218,1199.211,0.958483706186883,2.077401722733311,1.1244641900366923,1.5655888881704534,0.8018096674339167,0.9113421700134957,2.5287278203170467,24.685327324366575,70.74579538201263,2084-2090,2084,2090,2015-04-23 16:00:00,2015-04-24 16:00:00,2015-04-27 12:00:00,1197.98,1175.204,22.776000000000067,3.6634107899532413,6,6,1.1826044959606545,0.610568464992207,0.7220610117915794,1.1826044959606545,1.1969065931215166,2096,2015-04-28 16:00:00,1213.031,1197.6948031250615,1236.0352953124075,2015-04-30 12:00:00,1197.6948031250615,stop,12,15.336196874938423,-1.0,-1.0228218249188028,0.13041042810739414,2.3460836016520217
