symbol,timeframe,filter,filter_description,box_bars,box_atr,signal_i,signal_time,direction,close,p0,p1,p2,wave1_atr,retrace,recovery,wave1_bars,adjust_bars,adjust_ratio,setup_age,box_high,box_low,box_width_atr,chase_atr,signal_body_ratio,ema_ok,upper_align,upper_oppose,upper_context,stop,pivots,entry_i,entry_time,entry,target_model,target,planned_rr,exit_i,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,sample
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,58303,2016-05-09 04:45:00,long,107.392,107.047,107.629,107.231,6.9385218752940165,0.6838487972508677,0.40452261306531956,14,5,0.35714285714285715,7,107.387,107.246,1.6809821038083852,0.05960929446123378,0.469879518072316,True,0,1,"H1中立,H4逆",107.21422409266813,58272-58286-58291,58304,2016-05-09 05:00:00,107.391,fixed_2R,107.74455181466375,2.0,58317,2016-05-09 08:15:00,107.74455181466375,TP,13,0.17677590733187287,2.0,1.9434312053552791,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,58364,2016-05-09 20:00:00,short,108.369,108.6,108.261,108.504,4.8079580063612495,0.7168141592920655,0.5555555555555556,7,11,1.5714285714285714,2,108.504,108.38,1.7586631055718074,0.15601043678452267,0.4814814814816569,True,0,1,"H1逆,H4中立",108.51810162066938,58339-58346-58357,58365,2016-05-09 20:15:00,108.369,fixed_1_5R,108.14534756899593,1.4999999999999523,58382,2016-05-10 00:30:00,108.51810162066938,SL,17,0.14910162066938426,-1.0,-1.067068352141958,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,58364,2016-05-09 20:00:00,short,108.369,108.6,108.261,108.504,4.8079580063612495,0.7168141592920655,0.5555555555555556,7,11,1.5714285714285714,2,108.504,108.38,1.7586631055718074,0.15601043678452267,0.4814814814816569,True,0,1,"H1逆,H4中立",108.51810162066938,58339-58346-58357,58365,2016-05-09 20:15:00,108.369,fixed_2R,108.07079675866123,2.0,58382,2016-05-10 00:30:00,108.51810162066938,SL,17,0.14910162066938426,-1.0,-1.067068352141958,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,58655,2016-05-12 20:45:00,short,108.991,109.395,108.626,109.153,10.792184262545472,0.6853055916775124,0.30740037950665244,13,15,1.1538461538461537,3,109.153,109.016,1.922664816604358,0.3508512439059834,0.8378378378378586,True,0,2,"H1逆,H4逆",109.16725105393482,58619-58632-58647,58656,2016-05-12 21:00:00,108.991,fixed_1_5R,108.72662341909776,1.5000000000000404,58685,2016-05-13 04:15:00,108.72662341909776,TP,29,0.17625105393481988,1.5000000000000404,1.4432627506234263,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,58655,2016-05-12 20:45:00,short,108.991,109.395,108.626,109.153,10.792184262545472,0.6853055916775124,0.30740037950665244,13,15,1.1538461538461537,3,109.153,109.016,1.922664816604358,0.3508512439059834,0.8378378378378586,True,0,2,"H1逆,H4逆",109.16725105393482,58619-58632-58647,58656,2016-05-12 21:00:00,108.991,fixed_2R,108.63849789213036,2.0,58693,2016-05-13 06:15:00,108.63849789213036,TP,37,0.17625105393481988,2.0,1.9432627506233862,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,29338,2016-05-13 00:30:00,short,108.879,109.395,108.626,109.153,5.925949569707902,0.6853055916775124,0.5199240986717275,7,7,1.0,8,109.137,108.917,1.6953301759892674,0.29282975767084957,0.649289099526073,True,0,2,"H1逆,H4逆",109.17895364644785,29312-29319-29326,29339,2016-05-13 01:00:00,108.879,fixed_1_5R,108.42906953032823,1.5,29362,2016-05-13 12:30:00,109.17895364644785,SL,23,0.2999536464478467,-1.0,-1.0333384845239066,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,29338,2016-05-13 00:30:00,short,108.879,109.395,108.626,109.153,5.925949569707902,0.6853055916775124,0.5199240986717275,7,7,1.0,8,109.137,108.917,1.6953301759892674,0.29282975767084957,0.649289099526073,True,0,2,"H1逆,H4逆",109.17895364644785,29312-29319-29326,29339,2016-05-13 01:00:00,108.879,fixed_2R,108.27909270710431,2.0,29362,2016-05-13 12:30:00,109.17895364644785,SL,23,0.2999536464478467,-1.0,-1.0333384845239066,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,59008,2016-05-18 13:00:00,long,109.495,109.011,109.609,109.304,6.822740366788614,0.5100334448160421,0.6262295081967447,11,16,1.4545454545454546,1,109.461,109.304,1.7912545779026592,0.38791500413186353,0.5691056910569491,True,2,0,"H1順,H4順",109.28647038674048,58975-58986-59002,59009,2016-05-18 13:15:00,109.496,fixed_1_5R,109.81029441988927,1.5,59012,2016-05-18 14:00:00,109.81029441988927,TP,3,0.20952961325951946,1.5,1.4522740492647925,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,59008,2016-05-18 13:00:00,long,109.495,109.011,109.609,109.304,6.822740366788614,0.5100334448160421,0.6262295081967447,11,16,1.4545454545454546,1,109.461,109.304,1.7912545779026592,0.38791500413186353,0.5691056910569491,True,2,0,"H1順,H4順",109.28647038674048,58975-58986-59002,59009,2016-05-18 13:15:00,109.496,fixed_2R,109.91505922651903,2.0,59028,2016-05-18 18:00:00,109.91505922651903,TP,19,0.20952961325951946,2.0,1.9522740492647925,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,59008,2016-05-18 13:00:00,long,109.495,109.011,109.609,109.304,6.822740366788614,0.5100334448160421,0.6262295081967447,11,16,1.4545454545454546,1,109.461,109.304,1.7912545779026592,0.38791500413186353,0.5691056910569491,True,2,0,"H1順,H4順",109.28647038674048,58975-58986-59002,59009,2016-05-18 13:15:00,109.496,fixed_1_5R,109.81029441988927,1.5,59012,2016-05-18 14:00:00,109.81029441988927,TP,3,0.20952961325951946,1.5,1.4522740492647925,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,59008,2016-05-18 13:00:00,long,109.495,109.011,109.609,109.304,6.822740366788614,0.5100334448160421,0.6262295081967447,11,16,1.4545454545454546,1,109.461,109.304,1.7912545779026592,0.38791500413186353,0.5691056910569491,True,2,0,"H1順,H4順",109.28647038674048,58975-58986-59002,59009,2016-05-18 13:15:00,109.496,fixed_2R,109.91505922651903,2.0,59028,2016-05-18 18:00:00,109.91505922651903,TP,19,0.20952961325951946,2.0,1.9522740492647925,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,59311,2016-05-23 16:45:00,short,109.357,109.677,109.325,109.568,4.406702471034753,0.6903409090908873,0.8683127572016579,5,15,3.0,8,109.497,109.377,1.5022849333073425,0.2503808222178311,0.9019607843138183,True,0,1,"H1中立,H4逆",109.58397566444813,59278-59283-59298,59312,2016-05-23 17:00:00,109.357,fixed_1_5R,109.0165365033278,1.5,59372,2016-05-24 08:00:00,109.58397566444813,SL,60,0.22697566444813333,-1.0,-1.0440575866329318,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,59311,2016-05-23 16:45:00,short,109.357,109.677,109.325,109.568,4.406702471034753,0.6903409090908873,0.8683127572016579,5,15,3.0,8,109.497,109.377,1.5022849333073425,0.2503808222178311,0.9019607843138183,True,0,1,"H1中立,H4逆",109.58397566444813,59278-59283-59298,59312,2016-05-23 17:00:00,109.357,fixed_2R,108.90304867110373,2.0,59372,2016-05-24 08:00:00,109.58397566444813,SL,60,0.22697566444813333,-1.0,-1.0440575866329318,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,59311,2016-05-23 16:45:00,short,109.357,109.677,109.325,109.568,4.406702471034753,0.6903409090908873,0.8683127572016579,5,15,3.0,8,109.497,109.377,1.5022849333073425,0.2503808222178311,0.9019607843138183,True,0,1,"H1中立,H4逆",109.58397566444813,59278-59283-59298,59312,2016-05-23 17:00:00,109.357,fixed_1_5R,109.0165365033278,1.5,59372,2016-05-24 08:00:00,109.58397566444813,SL,60,0.22697566444813333,-1.0,-1.0440575866329318,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,59311,2016-05-23 16:45:00,short,109.357,109.677,109.325,109.568,4.406702471034753,0.6903409090908873,0.8683127572016579,5,15,3.0,8,109.497,109.377,1.5022849333073425,0.2503808222178311,0.9019607843138183,True,0,1,"H1中立,H4逆",109.58397566444813,59278-59283-59298,59312,2016-05-23 17:00:00,109.357,fixed_2R,108.90304867110373,2.0,59372,2016-05-24 08:00:00,109.58397566444813,SL,60,0.22697566444813333,-1.0,-1.0440575866329318,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_1_5R,109.12427758699147,1.4999999999999698,60018,2016-06-02 01:30:00,109.12427758699147,TP,15,0.23581494200568898,1.4999999999999698,1.4575938661267835,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_2R,109.00637011598862,2.0,60019,2016-06-02 01:45:00,109.00637011598862,TP,16,0.23581494200568898,2.0,1.9575938661268137,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_1_5R,109.12427758699147,1.4999999999999698,60018,2016-06-02 01:30:00,109.12427758699147,TP,15,0.23581494200568898,1.4999999999999698,1.4575938661267835,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_2R,109.00637011598862,2.0,60019,2016-06-02 01:45:00,109.00637011598862,TP,16,0.23581494200568898,2.0,1.9575938661268137,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,1.6,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_1_5R,109.12427758699147,1.4999999999999698,60018,2016-06-02 01:30:00,109.12427758699147,TP,15,0.23581494200568898,1.4999999999999698,1.4575938661267835,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,1.6,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_2R,109.00637011598862,2.0,60019,2016-06-02 01:45:00,109.00637011598862,TP,16,0.23581494200568898,2.0,1.9575938661268137,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_1_5R,109.12427758699147,1.4999999999999698,60018,2016-06-02 01:30:00,109.12427758699147,TP,15,0.23581494200568898,1.4999999999999698,1.4575938661267835,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,60002,2016-06-01 21:30:00,short,109.476,110.172,109.051,109.697,13.333379319669854,0.5762711864406812,0.34210526315789996,20,17,0.85,13,109.596,109.482,1.3559368799664833,0.07136509894560437,0.5714285714287164,True,1,0,"H1順,H4中立",109.71381494200568,59947-59967-59984,60003,2016-06-01 21:45:00,109.478,fixed_2R,109.00637011598862,2.0,60019,2016-06-02 01:45:00,109.00637011598862,TP,16,0.23581494200568898,2.0,1.9575938661268137,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,30009,2016-06-02 00:00:00,short,109.351,110.172,109.051,109.697,8.256625582281174,0.5762711864406812,0.5356037151702836,10,9,0.9,10,109.596,109.44,1.1490040953041192,0.6555215671926998,0.5507246376811973,True,2,0,"H1順,H4順",109.72415395021437,29976-29986-29995,30010,2016-06-02 00:30:00,109.352,fixed_1_5R,108.79376907467845,1.5,30034,2016-06-02 12:30:00,108.79376907467845,TP,24,0.3721539502143685,1.5,1.473129399824372,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,30009,2016-06-02 00:00:00,short,109.351,110.172,109.051,109.697,8.256625582281174,0.5762711864406812,0.5356037151702836,10,9,0.9,10,109.596,109.44,1.1490040953041192,0.6555215671926998,0.5507246376811973,True,2,0,"H1順,H4順",109.72415395021437,29976-29986-29995,30010,2016-06-02 00:30:00,109.352,fixed_2R,108.60769209957127,2.0,30036,2016-06-02 13:30:00,108.60769209957127,TP,26,0.3721539502143685,2.0,1.973129399824372,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,30009,2016-06-02 00:00:00,short,109.351,110.172,109.051,109.697,8.256625582281174,0.5762711864406812,0.5356037151702836,10,9,0.9,10,109.596,109.44,1.1490040953041192,0.6555215671926998,0.5507246376811973,True,2,0,"H1順,H4順",109.72415395021437,29976-29986-29995,30010,2016-06-02 00:30:00,109.352,fixed_1_5R,108.79376907467845,1.5,30034,2016-06-02 12:30:00,108.79376907467845,TP,24,0.3721539502143685,1.5,1.473129399824372,IS_2014_2024
USDJPY,M30,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,30009,2016-06-02 00:00:00,short,109.351,110.172,109.051,109.697,8.256625582281174,0.5762711864406812,0.5356037151702836,10,9,0.9,10,109.596,109.44,1.1490040953041192,0.6555215671926998,0.5507246376811973,True,2,0,"H1順,H4順",109.72415395021437,29976-29986-29995,30010,2016-06-02 00:30:00,109.352,fixed_2R,108.60769209957127,2.0,30036,2016-06-02 13:30:00,108.60769209957127,TP,26,0.3721539502143685,2.0,1.973129399824372,IS_2014_2024
USDJPY,H1,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,15035,2016-06-03 04:00:00,short,108.612,109.313,108.523,109.135,4.013120482910931,0.7746835443038027,0.8545751633986972,7,12,1.7142857142857142,0,109.135,108.745,1.981160744728168,0.6756266129458086,0.5456790123456865,True,1,0,H4順,109.17437085882989,15013-15020-15032,15036,2016-06-03 05:00:00,108.612,fixed_1_5R,107.76844371175515,1.5,15043,2016-06-03 12:00:00,107.76844371175515,TP,7,0.5623708588298939,1.5,1.4822181397862657,IS_2014_2024
USDJPY,H1,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,15035,2016-06-03 04:00:00,short,108.612,109.313,108.523,109.135,4.013120482910931,0.7746835443038027,0.8545751633986972,7,12,1.7142857142857142,0,109.135,108.745,1.981160744728168,0.6756266129458086,0.5456790123456865,True,1,0,H4順,109.17437085882989,15013-15020-15032,15036,2016-06-03 05:00:00,108.612,fixed_2R,107.4872582823402,2.0,15044,2016-06-03 13:00:00,107.4872582823402,TP,8,0.5623708588298939,2.0,1.9822181397862657,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_1_5R,107.12987743265168,1.4999999999999347,60396,2016-06-08 00:00:00,107.12987743265168,TP,7,0.10874837823222094,1.4999999999999347,1.4080446056984497,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_2R,107.07550324353556,2.0,60396,2016-06-08 00:00:00,107.07550324353556,TP,7,0.10874837823222094,2.0,1.908044605698515,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_1_5R,107.12987743265168,1.4999999999999347,60396,2016-06-08 00:00:00,107.12987743265168,TP,7,0.10874837823222094,1.4999999999999347,1.4080446056984497,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_2R,107.07550324353556,2.0,60396,2016-06-08 00:00:00,107.07550324353556,TP,7,0.10874837823222094,2.0,1.908044605698515,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,1.6,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_1_5R,107.12987743265168,1.4999999999999347,60396,2016-06-08 00:00:00,107.12987743265168,TP,7,0.10874837823222094,1.4999999999999347,1.4080446056984497,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,1.6,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_2R,107.07550324353556,2.0,60396,2016-06-08 00:00:00,107.07550324353556,TP,7,0.10874837823222094,2.0,1.908044605698515,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_1_5R,107.12987743265168,1.4999999999999347,60396,2016-06-08 00:00:00,107.12987743265168,TP,7,0.10874837823222094,1.4999999999999347,1.4080446056984497,IS_2014_2024
USDJPY,M15,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,60388,2016-06-07 22:00:00,short,107.293,107.45,107.241,107.391,3.8889587895847906,0.7177033492823129,0.6533333333333018,4,10,2.5,1,107.391,107.322,1.283914624312711,0.5396162913777179,0.6749999999995648,True,2,0,"H1順,H4順",107.40174837823223,60368-60372-60382,60389,2016-06-07 22:15:00,107.293,fixed_2R,107.07550324353556,2.0,60396,2016-06-08 00:00:00,107.07550324353556,TP,7,0.10874837823222094,2.0,1.908044605698515,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60427,2016-06-08 07:45:00,short,106.982,107.277,106.871,107.215,3.926802662945802,0.8472906403940967,0.6773255813953444,6,4,0.6666666666666666,1,107.215,107.01,1.9827451869553474,0.270813976754935,0.3482142857143152,True,2,0,"H1順,H4順",107.23567840097141,60411-60417-60421,60428,2016-06-08 08:00:00,106.98,fixed_1_5R,106.59648239854289,1.5000000000000278,60459,2016-06-08 15:45:00,106.59648239854289,TP,31,0.25567840097140504,1.5000000000000278,1.4608883661584608,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60427,2016-06-08 07:45:00,short,106.982,107.277,106.871,107.215,3.926802662945802,0.8472906403940967,0.6773255813953444,6,4,0.6666666666666666,1,107.215,107.01,1.9827451869553474,0.270813976754935,0.3482142857143152,True,2,0,"H1順,H4順",107.23567840097141,60411-60417-60421,60428,2016-06-08 08:00:00,106.98,fixed_2R,106.4686431980572,2.0,60521,2016-06-09 07:15:00,106.4686431980572,TP,93,0.25567840097140504,2.0,1.960888366158433,IS_2014_2024
USDJPY,H1,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,15116,2016-06-08 13:00:00,short,106.801,107.45,106.72,107.183,3.8030004894366556,0.6342465753424733,0.825053995680342,8,9,1.125,0,107.215,106.871,1.792098860775663,0.36467127980895686,0.6580086580086375,True,1,0,H4順,107.25339073920857,15096-15104-15113,15117,2016-06-08 14:00:00,106.801,fixed_1_5R,106.12241389118715,1.5,15152,2016-06-10 01:00:00,107.25339073920857,SL,35,0.45239073920856754,-1.0,-1.0221047849420732,IS_2014_2024
USDJPY,H1,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,15116,2016-06-08 13:00:00,short,106.801,107.45,106.72,107.183,3.8030004894366556,0.6342465753424733,0.825053995680342,8,9,1.125,0,107.215,106.871,1.792098860775663,0.36467127980895686,0.6580086580086375,True,1,0,H4順,107.25339073920857,15096-15104-15113,15117,2016-06-08 14:00:00,106.801,fixed_2R,105.89621852158287,2.0,15152,2016-06-10 01:00:00,107.25339073920857,SL,35,0.45239073920856754,-1.0,-1.0221047849420732,IS_2014_2024
USDJPY,H1,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,15116,2016-06-08 13:00:00,short,106.801,107.45,106.72,107.183,3.8030004894366556,0.6342465753424733,0.825053995680342,8,9,1.125,0,107.215,106.871,1.792098860775663,0.36467127980895686,0.6580086580086375,True,1,0,H4順,107.25339073920857,15096-15104-15113,15117,2016-06-08 14:00:00,106.801,fixed_1_5R,106.12241389118715,1.5,15152,2016-06-10 01:00:00,107.25339073920857,SL,35,0.45239073920856754,-1.0,-1.0221047849420732,IS_2014_2024
USDJPY,H1,context,base + 上位足1つ以上順行、明確な逆行なし。,8,2.0,15116,2016-06-08 13:00:00,short,106.801,107.45,106.72,107.183,3.8030004894366556,0.6342465753424733,0.825053995680342,8,9,1.125,0,107.215,106.871,1.792098860775663,0.36467127980895686,0.6580086580086375,True,1,0,H4順,107.25339073920857,15096-15104-15113,15117,2016-06-08 14:00:00,106.801,fixed_2R,105.89621852158287,2.0,15152,2016-06-10 01:00:00,107.25339073920857,SL,35,0.45239073920856754,-1.0,-1.0221047849420732,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60681,2016-06-12 23:15:00,short,106.603,107.178,106.554,107.004,5.851974929274279,0.7211538461538562,0.8911111111111287,9,8,0.8888888888888888,7,106.847,106.636,1.9787928046103744,0.30947944337509614,0.8323353293413693,True,2,0,"H1順,H4順",107.0253261337426,60652-60661-60669,60682,2016-06-12 23:30:00,106.604,fixed_1_5R,105.97201079938611,1.4999999999999831,60702,2016-06-13 04:30:00,105.97201079938611,TP,20,0.4213261337425962,1.4999999999999831,1.4762654172168979,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,2.0,60681,2016-06-12 23:15:00,short,106.603,107.178,106.554,107.004,5.851974929274279,0.7211538461538562,0.8911111111111287,9,8,0.8888888888888888,7,106.847,106.636,1.9787928046103744,0.30947944337509614,0.8323353293413693,True,2,0,"H1順,H4順",107.0253261337426,60652-60661-60669,60682,2016-06-12 23:30:00,106.604,fixed_2R,105.7613477325148,2.0,60708,2016-06-13 06:00:00,105.7613477325148,TP,26,0.4213261337425962,2.0,1.9762654172169147,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60858,2016-06-14 19:30:00,long,106.095,105.867,106.114,105.911,2.6374210441752344,0.82186234817815,0.906403940886674,5,4,0.8,4,106.077,105.939,1.473538882980552,0.19220072386702852,0.4204545454544831,True,0,2,"H1逆,H4逆",105.89226958146895,60840-60845-60849,60859,2016-06-14 19:45:00,106.096,fixed_1_5R,106.40159562779658,1.5,60935,2016-06-15 14:45:00,105.89226958146895,SL,76,0.20373041853105178,-1.0,-1.0490844718824683,IS_2014_2024
USDJPY,M15,base,50%-88.6%戻し + 圧縮ボックス再ブレイク。上位足は問わない。,8,1.6,60858,2016-06-14 19:30:00,long,106.095,105.867,106.114,105.911,2.6374210441752344,0.82186234817815,0.906403940886674,5,4,0.8,4,106.077,105.939,1.473538882980552,0.19220072386702852,0.4204545454544831,True,0,2,"H1逆,H4逆",105.89226958146895,60840-60845-60849,60859,2016-06-14 19:45:00,106.096,fixed_2R,106.50346083706211,2.0,60935,2016-06-15 14:45:00,105.89226958146895,SL,76,0.20373041853105178,-1.0,-1.0490844718824683,IS_2014_2024
