symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2015-11-04 12:00:00,long,rebreak,2942,2948,2957,121.484,120.257,4.125423093488721,6,0.6875705155814535,9,1.5,15,1.102689486552572,0.618,0.8,121.61,2015-11-04 16:00:00,121.611,120.18264399019239,124.46471201961522,2015-12-15 16:00:00,121.745,max_hold,180,1.4283560098076151,0.09381414652923172,0.0868130908181014,2015
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-01-20 12:00:00,long,rebreak,3237,3243,3248,1095.451,1071.419,4.511096483072299,6,0.7518494138453833,5,0.8333333333333334,24,1.270805592543278,0.618,0.8,1101.959,2016-01-20 16:00:00,1101.969,1070.087173021228,1165.7026539575443,2016-02-05 20:00:00,1165.7026539575443,TP,75,31.881826978772096,1.999059025067166,1.9880809841840894,2016
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-02-16 00:00:00,long,stagnation,3383,3388,3392,81.935,77.584,6.238989214194663,5,1.2477978428389327,4,0.8,17,1.0841185934267983,0.618,0.8,82.301,2016-02-16 04:00:00,82.301,77.40965284813682,92.08369430372638,2016-03-28 04:00:00,85.554,max_hold,180,4.891347151863187,0.665051957876448,0.6624964246844874,2016
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-04-15 00:00:00,long,rebreak,3641,3647,3656,109.097,107.628,4.138176937839073,6,0.6896961563065122,9,1.5,24,1.3682777399591648,0.618,0.8,109.638,2016-04-15 04:00:00,109.636,107.53925319059175,113.83549361881651,2016-04-29 00:00:00,107.53925319059175,SL,61,2.096746809408245,-1.0,-1.004769293056806,2016
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-04-22 04:00:00,long,stagnation,3671,3678,3681,84.769,82.462,4.565863909680679,7,0.6522662728115255,3,0.42857142857142855,25,1.3506718682271335,0.618,0.8,85.578,2016-04-22 08:00:00,85.582,82.33568217463137,92.06263565073726,2016-04-28 08:00:00,82.33568217463137,SL,25,3.246317825368621,-1.0,-1.0038505163919276,2016
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-06-21 04:00:00,long,rebreak,3940,3947,3956,78.74,75.588,6.245581033725884,7,0.8922258619608406,9,1.2857142857142858,17,0.8515228426395973,0.618,0.8,78.272,2016-06-21 08:00:00,78.272,75.46183079400541,83.8923384119892,2016-06-24 00:00:00,75.46183079400541,SL,16,2.8101692059945975,-1.0,-1.0044481307293966,2016
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-07-20 16:00:00,long,rebreak,4001,4006,4011,118.38,115.72,4.169667663222947,5,0.8339335326445895,5,1.0,18,0.8157894736842122,0.618,0.8,117.89,2016-07-20 20:00:00,117.9,115.56051486744006,122.54897026511988,2016-07-26 00:00:00,115.56051486744006,SL,19,2.3394851325599433,-1.0,-1.0053430559681782,2016
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-10-03 20:00:00,long,stagnation,4410,4416,4418,78.17,76.494,4.698578365130716,6,0.7830963941884528,2,0.3333333333333333,11,1.0429594272076388,0.618,0.8,78.242,2016-10-04 00:00:00,78.242,76.40482409030155,81.91635181939692,2016-11-09 00:00:00,81.91635181939692,TP,161,1.837175909698459,2.0,1.9931960788653929,2016
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-11-14 00:00:00,long,rebreak,6093,6096,6098,130.32,126.78,4.25291426393691,3,1.41763808797897,2,0.6666666666666666,18,2.3079096045197756,0.618,0.8,134.95,2016-11-14 04:00:00,135.0,126.57190739688677,151.70618520622642,2016-12-23 08:00:00,143.89,max_hold,180,8.428092603113228,1.0548056860120563,1.0524326698455522,2016
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2016-11-30 08:00:00,long,rebreak,4663,4670,4679,84.62,83.167,4.330644014376807,7,0.6186634306252581,9,1.2857142857142858,14,0.8761183757742557,0.618,0.8,84.44,2016-11-30 12:00:00,84.439,83.08312102061632,87.15375795876736,2016-12-15 00:00:00,87.15375795876736,TP,65,1.3558789793836752,2.0022125868500287,1.9929934749749623,2016
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-05-22 12:00:00,long,rebreak,5380,5386,5391,17.031,16.437,4.140308813684276,6,0.6900514689473792,5,0.8333333333333334,13,1.2205387205387217,0.618,0.8,17.162,2017-05-22 16:00:00,17.155,16.40113311018995,18.6837337796201,2017-06-20 12:00:00,16.40113311018995,SL,129,0.7538668898100518,-1.0,-1.0464272943580517,2017
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-05-25 00:00:00,long,stagnation+rebreak,5343,5355,5362,125.8,122.59,8.36642040431292,12,0.69720170035941,7,0.5833333333333334,29,0.8847352024922146,0.618,0.8,125.43,2017-05-25 04:00:00,125.41,122.49408084207838,131.30183831584327,2017-06-15 04:00:00,122.49408084207838,SL,93,2.9159191579216213,-1.0,-1.0042868129474818,2017
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-06-28 00:00:00,long,rebreak,5546,5553,5558,16.788,16.264,4.708596736422005,7,0.672656676631715,5,0.7142857142857143,10,1.059160305343509,0.618,0.8,16.819,2017-06-28 04:00:00,16.82,16.2361785475943,17.9846429048114,2017-07-03 12:00:00,16.2361785475943,SL,21,0.5838214524057008,-1.0,-1.059949835443317,2017
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-08-10 04:00:00,long,rebreak,5732,5739,5749,16.745,16.118,5.173136117592496,7,0.7390194453703566,10,1.4285714285714286,17,1.435406698564591,0.618,0.8,17.018,2017-08-10 08:00:00,17.024,16.087699231484176,18.87860153703165,2017-09-20 08:00:00,17.336,max_hold,180,0.9363007685158244,0.33322625644595366,0.29584510588310586,2017
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,5804,5810,5817,87.096,85.449,5.391751501333218,6,0.898625250222203,7,1.1666666666666667,13,0.7735276259866403,0.618,0.8,86.723,2017-08-15 04:00:00,86.724,85.37263334996092,89.42373330007815,2017-09-19 16:00:00,89.42373330007815,TP,158,1.3513666500390826,1.9977800251323892,1.9885301298507294,2017
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2017-08-15 00:00:00,long,rebreak,7305,7313,7319,143.29,141.22,5.403068228772605,8,0.6753835285965756,6,0.75,11,0.7729468599033814,0.618,0.8,142.82,2017-08-15 04:00:00,142.83,141.12422108733622,146.21155782532753,2017-08-17 16:00:00,141.12422108733622,SL,15,1.7057789126637886,-1.0,-1.011724848895423,2017
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-04-11 04:00:00,long,stagnation,6788,6798,6813,1348.218,1319.651,6.0109345602365885,10,0.6010934560236589,15,1.5,19,0.8817166660832383,0.618,0.8,1344.839,2018-04-11 08:00:00,1344.838,1318.462873606603,1397.591252786794,2018-04-26 12:00:00,1318.462873606603,SL,69,26.375126393397068,-1.0,-1.0132700785876712,2018
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-05-31 04:00:00,long,rebreak,6989,6998,7003,128.51,124.61,5.676661269805767,9,0.6307401410895297,5,0.5555555555555556,9,0.7179487179487188,0.618,0.8,127.41,2018-05-31 08:00:00,127.4,124.43824411151921,133.35351177696157,2018-07-11 12:00:00,130.72,max_hold,180,2.961755888480795,1.1209566638872983,1.1167361945202567,2018
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-06-06 04:00:00,long,rebreak,7078,7089,7104,109.832,108.111,6.73427195821512,11,0.61220654165592,15,1.3636363636363635,34,1.1411969785008778,0.618,0.8,110.075,2018-06-06 08:00:00,110.074,108.04711039134303,114.13077921731396,2018-07-17 08:00:00,112.608,max_hold,180,2.0268896086569725,1.2501914209718838,1.245257753170105,2018
CHFJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-06-12 04:00:00,long,rebreak,7130,7136,7144,112.197,110.752,4.473852328264373,6,0.7456420547107288,8,1.3333333333333333,11,0.8830449826989647,0.618,0.8,112.028,2018-06-12 08:00:00,112.029,110.67125303441114,114.74149393117774,2018-06-18 00:00:00,110.67125303441114,SL,23,1.3577469655888592,-1.0,-1.0147302851760278,2018
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-08-21 00:00:00,long,stagnation+rebreak,7330,7338,7341,126.94,124.89,5.0735082234019515,8,0.6341885279252439,3,0.375,21,0.9902439024390263,0.618,0.8,126.92,2018-08-21 04:00:00,126.91,124.78898508538214,131.18202982923572,2018-09-18 04:00:00,131.18202982923572,TP,120,2.1210149146178594,2.014144172109891,2.008250767064109,2018
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-09-13 12:00:00,long,rebreak,7528,7537,7550,111.758,110.38,5.887880307120286,9,0.654208923013365,13,1.4444444444444444,28,1.1248185776487745,0.618,0.8,111.93,2018-09-13 16:00:00,111.93,110.32148997907049,115.14702004185904,2018-10-24 16:00:00,112.138,max_hold,180,1.608510020929515,0.12931221894396452,0.12309528534089492,2018
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-10-30 00:00:00,long,rebreak,7752,7757,7763,112.674,111.377,4.313017123771187,5,0.8626034247542375,6,1.2,10,0.9876638396299112,0.618,0.8,112.658,2018-10-30 04:00:00,112.659,111.30182060917103,115.37035878165794,2018-12-10 04:00:00,112.639,max_hold,180,1.3571793908289749,-0.01473644540667103,-0.022104668109996072,2018
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2018-11-02 04:00:00,long,stagnation+rebreak,7644,7650,7655,128.38,126.64,4.709868166273392,6,0.7849780277122319,5,0.8333333333333334,28,1.4022988505747236,0.618,0.8,129.08,2018-11-02 08:00:00,129.09,126.54764072694965,134.14471854610073,2018-12-13 08:00:00,129.02,max_hold,180,2.5423592730503515,-0.027533480709044864,-0.032450173692798887,2018
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-01-17 16:00:00,long,rebreak,9574,9577,9578,140.4,137.36,4.433944885171192,3,1.4779816283903975,1,0.3333333333333333,12,1.4671052631578918,0.618,0.8,141.82,2019-01-17 20:00:00,141.83,137.18859507285674,151.0828098542865,2019-02-27 20:00:00,147.61,max_hold,180,4.64140492714327,1.2453125919262387,1.2410035518157712,2019
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-02-04 00:00:00,long,stagnation,8167,8173,8179,109.743,108.497,5.52606839605255,6,0.9210113993420918,6,1.0,10,0.8972712680577845,0.618,0.8,109.615,2019-02-04 04:00:00,109.615,108.44063080988602,111.96373838022795,2019-03-01 08:00:00,111.96373838022795,TP,118,1.1743691901139783,2.0,1.9914847902310684,2019
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-02-19 08:00:00,long,rebreak,8167,8173,8174,1318.078,1302.288,4.537164572745781,6,0.7561940954576302,1,0.16666666666666666,18,1.6812539582013988,0.618,0.8,1328.835,2019-02-19 12:00:00,1328.845,1301.4179632321666,1383.669073535667,2019-03-01 16:00:00,1301.4179632321666,SL,50,27.427036767833442,-1.0,-1.012761130666898,2019
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-02-19 16:00:00,long,rebreak,8233,8238,8242,79.239,78.095,4.230649730783842,5,0.8461299461567683,4,0.8,17,1.076048951048941,0.618,0.8,79.326,2019-02-19 20:00:00,79.327,78.02739809055358,81.92320381889283,2019-03-08 04:00:00,78.02739809055358,SL,76,1.299601909446423,-1.0,-1.009618329974071,2019
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-03-20 16:00:00,long,rebreak,8289,8296,8301,15.526,15.127,4.590428566663687,7,0.6557755095233838,5,0.7142857142857143,26,0.9147869674185489,0.618,0.8,15.492,2019-03-20 20:00:00,15.485,15.105270002778305,16.265459994443393,2019-03-28 12:00:00,15.105270002778305,SL,35,0.37972999722169476,-1.0,-1.092170753577749,2019
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-05-05 20:00:00,long,rebreak,8503,8508,8514,1287.188,1266.195,5.011972722132012,5,1.0023945444264022,6,1.2,9,0.8551898251798139,0.618,0.8,1284.148,2019-05-06 00:00:00,1284.158,1265.147857429406,1322.1482851411877,2019-06-03 16:00:00,1322.1482851411877,TP,125,19.01014257059387,1.998421895054781,1.9800106706938685,2019
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-06-11 00:00:00,long,stagnation,8622,8627,8628,122.25,121.28,4.040429673220966,5,0.8080859346441932,1,0.2,18,1.6288659793814435,0.618,0.8,122.86,2019-06-11 04:00:00,122.86,121.21998163076387,126.14003673847226,2019-06-18 08:00:00,121.21998163076387,SL,32,1.640018369236131,-1.0,-1.007621865848863,2019
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-07-04 20:00:00,long,stagnation,8756,8764,8773,1424.568,1381.715,5.290601533787758,8,0.6613251917234697,9,1.125,22,0.9134249644132258,0.618,0.8,1420.858,2019-07-05 00:00:00,1420.848,1379.6900412251648,1503.1939175496702,2019-08-07 12:00:00,1503.1939175496702,TP,145,41.15795877483515,2.0007288991216523,1.9922250760356994,2019
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-08-13 12:00:00,long,rebreak,8995,9000,9006,72.714,70.738,4.567129109621558,5,0.9134258219243117,6,1.2,28,0.8704453441295544,0.618,0.8,72.458,2019-08-13 16:00:00,72.458,70.62983577075602,76.11432845848796,2019-08-25 20:00:00,70.62983577075602,SL,51,1.8281642292439813,-1.0,-1.0068374601143781,2019
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-08-29 12:00:00,long,rebreak,9077,9081,9084,106.734,104.453,7.322484133520007,4,1.8306210333800017,3,0.75,22,0.8960982025427463,0.618,0.8,106.497,2019-08-29 16:00:00,106.5,104.37512342292563,110.74075315414875,2019-10-09 16:00:00,107.458,max_hold,180,2.1248765770743745,0.4508497153839475,0.4461435596910087,2019
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2019-11-27 16:00:00,long,rebreak,10951,10958,10964,140.89,139.29,4.656801413892238,7,0.6652573448417481,6,0.8571428571428571,19,1.3312500000000018,0.618,0.8,141.42,2019-11-27 20:00:00,141.43,139.20410413190334,145.8517917361933,2019-12-12 20:00:00,145.8517917361933,TP,68,2.2258958680966714,1.9865222805657523,1.9775371342762795,2019
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-01-13 00:00:00,long,stagnation+rebreak,9657,9664,9666,75.27,73.756,5.913472735034168,7,0.8447818192905956,2,0.2857142857142857,19,1.3593130779392328,0.618,0.8,75.814,2020-01-13 04:00:00,75.814,73.69199361712491,80.05801276575016,2020-01-27 08:00:00,73.69199361712491,SL,63,2.1220063828750853,-1.0,-1.005890651461214,2020
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-01-13 00:00:00,long,stagnation,9560,9565,9567,121.43,120.16,5.552084719193232,5,1.1104169438386464,2,0.4,19,1.4251968503936912,0.618,0.8,121.97,2020-01-13 04:00:00,121.97,120.10281427318598,125.70437145362803,2020-01-26 20:00:00,120.10281427318598,SL,60,1.8671857268140144,-1.0,-1.0066945670269865,2020
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-01-13 08:00:00,long,stagnation+rebreak,9668,9671,9672,108.629,107.651,5.0154436576093495,3,1.6718145525364498,1,0.3333333333333333,21,2.247443762781174,0.618,0.8,109.849,2020-01-13 12:00:00,109.849,107.6022505738891,114.34249885222182,2020-02-21 16:00:00,111.601,max_hold,180,2.2467494261109096,0.7797932335661845,0.775342358945377,2020
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-04-09 12:00:00,long,rebreak,9993,9995,9996,15.532,14.4,4.701301734224953,2,2.3506508671124764,1,0.5,14,0.8568904593639568,0.618,0.8,15.37,2020-04-09 16:00:00,15.371,14.339803906237332,17.430392187525335,2020-05-18 08:00:00,17.430392187525335,TP,160,1.0311960937626683,1.9970907570168779,1.9631495888804755,2020
EURJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-07-06 00:00:00,long,rebreak,10340,10343,10346,121.46,120.25,4.206178690070103,3,1.4020595633567008,3,1.0,16,1.0495867768595062,0.618,0.8,121.52,2020-07-06 04:00:00,121.52,120.17808199026015,124.20383601947968,2020-07-22 12:00:00,124.20383601947968,TP,76,1.3419180097398424,2.0,1.990684974857434,2020
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-07-20 08:00:00,long,rebreak,11972,11978,11983,135.44,133.96,4.092107630784068,6,0.6820179384640114,5,0.8333333333333334,24,0.878378378378373,0.618,0.8,135.26,2020-07-20 12:00:00,135.26,133.8695820458835,138.04083590823296,2020-07-31 12:00:00,138.04083590823296,TP,55,1.3904179541164865,2.0,1.985615835914108,2020
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-07-20 08:00:00,long,stagnation,10416,10421,10422,1813.198,1790.418,4.15819104417572,5,0.831638208835144,1,0.2,25,1.0847234416154443,0.618,0.8,1815.128,2020-07-20 12:00:00,1815.128,1789.0484140575797,1867.2871718848403,2020-07-22 16:00:00,1867.2871718848403,TP,13,26.07958594242018,2.0,1.9865795415321055,2020
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-08-04 12:00:00,long,stagnation+rebreak,10493,10498,10505,24.942,22.892,4.095994843998645,5,0.8191989687997291,7,1.4,19,1.2190243902439015,0.618,0.8,25.391,2020-08-04 16:00:00,25.39,22.766877772184966,30.639244455630063,2020-09-14 16:00:00,27.153,max_hold,180,2.623122227815035,0.6720998287100456,0.6587569506585131,2020
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,10851,10855,10860,76.052,74.929,4.238358538394798,4,1.0595896345986995,5,1.25,25,0.906500445235972,0.618,0.8,75.947,2020-10-08 08:00:00,75.95,74.86275973328902,78.11548053342196,2020-10-15 04:00:00,74.86275973328902,SL,30,1.0872402667109782,-1.0,-1.0114969987616467,2020
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-08 04:00:00,long,stagnation,12330,12335,12337,136.98,135.03,4.112164974582115,5,0.8224329949164231,2,0.4,24,1.1641025641025762,0.618,0.8,137.3,2020-10-08 08:00:00,137.29,134.91144930881583,142.07710138236837,2020-10-28 08:00:00,134.91144930881583,SL,84,2.3785506911841594,-1.0,-1.0084084817170849,2020
USDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2020-10-20 08:00:00,long,rebreak,10908,10914,10921,105.627,105.036,4.286182882867996,6,0.7143638138113326,7,1.1666666666666667,24,1.0846023688663484,0.618,0.8,105.677,2020-10-20 12:00:00,105.677,105.0015287690615,107.02794246187703,2020-10-21 08:00:00,105.0015287690615,SL,5,0.6754712309385127,-1.0,-1.0148044795129123,2020
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-12 08:00:00,long,rebreak,12734,12743,12754,141.27,139.48,5.598751778156022,9,0.6220835309062247,11,1.2222222222222223,31,1.2458100558659178,0.618,0.8,141.71,2021-01-12 12:00:00,141.72,139.40007146990405,146.32985706019193,2021-02-15 08:00:00,146.32985706019193,TP,148,2.3199285300959502,1.9870685671516217,1.9784476119193695,2021
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-20 00:00:00,long,rebreak,11225,11233,11242,25.882,24.005,5.957526692155481,8,0.7446908365194351,9,1.125,13,0.7543953116675538,0.618,0.8,25.421,2021-01-20 04:00:00,25.422,23.926234091889526,28.410531816220946,2021-01-31 20:00:00,28.410531816220946,TP,48,1.4957659081104744,1.9979943385634498,1.9745949551370594,2021
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-01-20 00:00:00,long,rebreak,11223,11231,11235,1857.392,1802.948,5.475639561616916,8,0.6844549452021145,4,0.5,13,0.8406252295937083,0.618,0.8,1848.715,2021-01-20 04:00:00,1848.715,1800.46226297388,1945.22047405224,2021-02-04 12:00:00,1800.46226297388,SL,70,48.25273702612003,-1.0,-1.0072534745502764,2021
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-02-22 12:00:00,long,rebreak,11376,11381,11384,27.512,26.028,4.075649443473364,5,0.8151298886946728,3,0.6,11,1.1994609164420478,0.618,0.8,27.808,2021-02-22 16:00:00,27.811,25.936971562656325,31.55005687468735,2021-03-02 04:00:00,25.936971562656325,SL,34,1.874028437343675,-1.0,-1.0186763441272058,2021
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-03-17 16:00:00,long,rebreak,11469,11475,11478,1739.735,1699.078,4.24754223308134,6,0.7079237055135568,3,0.5,21,1.1342942174779262,0.618,0.8,1745.195,2021-03-17 20:00:00,1745.055,1696.6850279134985,1842.2149441730028,2021-03-30 04:00:00,1696.6850279134985,SL,52,48.36997208650155,-1.0,-1.007235894190185,2021
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-06-07 16:00:00,long,rebreak,11833,11839,11842,1909.498,1855.315,6.865389951563668,6,1.1442316585939445,3,0.5,11,0.8203680121071194,0.618,0.8,1899.765,2021-06-07 20:00:00,1899.755,1853.3419511134011,1992.611097773198,2021-06-14 08:00:00,1853.3419511134011,SL,28,46.41304888659897,-1.0,-1.0075409827278379,2021
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-06 00:00:00,long,stagnation+rebreak,11940,11948,11957,1785.718,1750.488,5.287268094026584,8,0.660908511753323,9,1.125,28,1.3272778881634961,0.618,0.8,1797.248,2021-07-06 04:00:00,1797.418,1748.8222058992715,1894.0995882014572,2021-08-08 20:00:00,1748.8222058992715,SL,147,48.595794100728426,-1.0,-1.007202269383121,2021
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-07-22 04:00:00,long,rebreak,13582,13595,13602,152.57,148.46,8.027965736895583,13,0.6175358259150447,7,0.5384615384615384,11,0.7493917274939161,0.618,0.8,151.54,2021-07-22 08:00:00,151.55,148.3320099171229,157.9559801657542,2021-09-02 08:00:00,151.96,max_hold,180,3.2179900828771224,0.12740872079799143,0.1211936612468755,2021
XAUUSD,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-08-16 12:00:00,long,rebreak,12098,12124,12152,1819.418,1670.488,18.158087278853017,26,0.6983879722635776,28,1.0769230769230769,35,0.7755992748271008,0.618,0.8,1785.998,2021-08-16 16:00:00,1785.988,1668.4375362353853,2021.1189275292295,2021-09-24 20:00:00,1749.878,max_hold,180,117.55046376461473,-0.30718721852350556,-0.31016466317826236,2021
CHFJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2021-09-22 04:00:00,long,rebreak,12393,12400,12405,118.69,117.533,4.378515771782461,7,0.6255022531117802,5,0.7142857142857143,11,0.9092480553154674,0.618,0.8,118.585,2021-09-22 08:00:00,118.582,117.46693880139382,120.82112239721233,2021-10-08 12:00:00,120.82112239721233,TP,75,1.1150611986061705,2.0080713058720456,1.9901350706008245,2021
SILVER,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-01-17 04:00:00,long,stagnation,12782,12794,12808,23.248,21.935,8.348428172023509,12,0.6957023476686258,14,1.1666666666666667,36,0.8568164508758552,0.618,0.8,23.06,2022-01-17 08:00:00,23.058,21.895681221274682,25.388637557450632,2022-02-24 08:00:00,25.388637557450632,TP,173,1.162318778725318,2.0051620950377975,1.9750498739839626,2022
AUDJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-03-03 04:00:00,long,stagnation+rebreak,13090,13096,13101,83.833,82.012,5.083102031331639,6,0.8471836718886064,5,0.8333333333333334,28,1.4640307523338825,0.618,0.8,84.678,2022-03-03 08:00:00,84.679,81.92243854772265,90.1891229045547,2022-03-22 20:00:00,90.1891229045547,TP,84,2.756561452277353,1.9989116876035773,1.9943770526185087,2022
GBPJPY,H4,VCTX_618_800_FAST_BIGDROP_STAG_OR_REBREAK_RR2,V候補後トリガー,2022-05-30 04:00:00,long,stagnation+rebreak,14926,14931,14937,160.99,157.97,5.035062377745927,5,1.0070124755491854,6,1.2,22,0.9933774834437052,0.618,0.8,160.97,2022-05-30 08:00:00,160.96,157.82005151011893,167.26989697976214,2022-06-07 20:00:00,167.26989697976214,TP,39,3.1399484898810783,2.009554296860809,2.0031847656202695,2022
