lookback_bars,lookback_label,trigger_mode,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
720,6m,stagnation,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,0.9312579854664629,0.1862515970932926,1.307533081013125,2.0179329823708683,2,3,66.66666666666666,2.949190967837331,0.9830636559457769,3.919347931836908,0.0,1,2,0.0,-2.0179329823708683,-1.0089664911854341,0.0,1.0074894202206424,2,0,0.0,0.0,0.0,,0.0,0,1.1440340828227067,60.0,40.0,40.0,20.0,0.0,-4.942205369585
720,6m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,4,25.0,-1.1092383808069,-0.277309595201725,0.6403355554031441,2.069816941873781,2,4,25.0,-1.1092383808069,-0.277309595201725,0.6403355554031441,2.069816941873781,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.7655679367106055,25.0,25.0,25.0,0.0,0.0,-5.095595441679101
480,4m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,4,25.0,-1.1117832298144608,-0.2779458074536152,0.6398076160405882,2.0723617908813416,2,4,25.0,-1.1117832298144608,-0.2779458074536152,0.6398076160405882,2.0723617908813416,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.142747701631399,50.0,50.0,25.0,25.0,25.0,-5.101849291308669
60,0.5m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,7,28.57142857142857,-1.6805106524366962,-0.24007295034809945,0.7019216772299296,3.5738596932443,3,7,28.57142857142857,-1.6805106524366962,-0.24007295034809945,0.7019216772299296,3.5738596932443,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.0256572073672072,42.857142857142854,42.857142857142854,28.57142857142857,14.285714285714285,14.285714285714285,-5.83234569991024
90,0.75m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,10,30.0,-1.845923183782005,-0.1845923183782005,0.7545493675567971,5.452511003887013,5,10,30.0,-1.845923183782005,-0.1845923183782005,0.7545493675567971,5.452511003887013,5,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.0632543261362435,40.0,40.0,30.0,10.0,10.0,-6.192870840709763
90,0.75m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,9,33.33333333333333,-0.18375151701328107,-0.020416835223697898,0.9700357802310803,4.113131304735875,4,5,40.0,0.8823021949920602,0.17646043899841204,1.286554186822425,2.0686567753066614,2,3,33.33333333333333,-0.05717022954844131,-0.01905674318281377,0.9720367122575979,1.0215583462904079,2,1,0.0,-1.0088834824569,-1.0088834824569,0.0,0.0,1,1.4432716394696745,55.55555555555556,44.44444444444444,33.33333333333333,22.22222222222222,11.11111111111111,-6.392270179319091
480,4m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,13,23.076923076923077,-4.342322060153051,-0.334024773857927,0.5768089431258645,8.219711100162048,9,10,10.0,-7.266288411926197,-0.7266288411926196,0.2147598964079416,8.219711100162048,9,2,100.0,3.9312805684881598,1.9656402842440799,inf,0.0,0,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,1.1098143840849302,46.15384615384615,38.46153846153847,23.076923076923077,23.076923076923077,15.384615384615385,-6.439003305313615
120,1m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,5,20.0,-2.179433660941921,-0.43588673218838425,0.47527170938981617,2.0854151221040054,2,5,20.0,-2.179433660941921,-0.43588673218838425,0.47527170938981617,2.0854151221040054,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.5993817946872309,20.0,20.0,20.0,0.0,0.0,-6.969062660831644
180,1.5m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,19,21.052631578947366,-7.88519328846974,-0.4150101730773547,0.4981004378340317,10.71436584503791,11,10,0.0,-10.607741531674337,-1.0607741531674337,0.0,9.573864616289589,10,7,57.14285714285714,4.748616443893615,0.6783737776990879,2.5433169634289317,2.0531028161783267,2,2,0.0,-2.0260682006890174,-1.0130341003445087,0.0,1.0073142167150142,2,1.0945563961990437,52.63157894736842,26.31578947368421,21.052631578947366,31.57894736842105,5.263157894736842,-7.027385271532266
240,2m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,20.0,-2.1417522882905273,-0.4283504576581055,0.48154211613299863,3.1206556489803754,3,5,20.0,-2.1417522882905273,-0.4283504576581055,0.48154211613299863,3.1206556489803754,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.345152974147961,80.0,20.0,20.0,60.0,0.0,-7.153775915035045
60,0.5m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,33.33333333333333,-0.7536571571028305,-0.08373968412253673,0.8867152940721741,3.5738596932443,3,8,37.5,0.2612976931872608,0.0326622116484076,1.0463473278292004,3.5738596932443,3,1,0.0,-1.0149548502900914,-1.0149548502900914,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0539461584763454,44.44444444444444,44.44444444444444,33.33333333333333,11.11111111111111,11.11111111111111,-7.313311343179988
120,1m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.1747722782996277,-0.3527524753666253,0.5559937241757466,3.1243028569250897,3,5,20.0,-2.1174622850830147,-0.42349245701660293,0.48425934951217203,2.066992863708476,2,2,50.0,0.9737960296745725,0.48689801483728623,1.9608170532998732,1.0135082702061997,1,2,0.0,-2.031106022891186,-1.015553011445593,0.0,1.0088834824569002,2,1.0653712583099717,33.33333333333333,22.22222222222222,22.22222222222222,11.11111111111111,0.0,-7.642308934212168
480,4m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.2055366612283174,-0.3561707401364797,0.5526086569739306,3.1022704064076123,3,9,22.22222222222222,-3.2055366612283174,-0.3561707401364797,0.5526086569739306,3.1022704064076123,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.9024677543334513,44.44444444444444,33.33333333333333,22.22222222222222,22.22222222222222,11.11111111111111,-7.8531785664022085
480,4m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,21,23.809523809523807,-6.709171231702573,-0.3194843443667892,0.5937584730716561,11.329898492718424,11,17,17.647058823529413,-8.50087814177867,-0.5000516553987453,0.40866146031262945,11.329898492718424,11,3,66.66666666666666,2.7990211267911116,0.9330070422637039,3.47206693423187,0.0,1,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,1.0282987845346863,47.61904761904761,33.33333333333333,23.809523809523807,23.809523809523807,9.523809523809524,-7.866999407128346
180,1.5m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,1,0.0,-1.0566142776838123,-1.0566142776838123,0.0,0.0,1,1,0.0,-1.0566142776838123,-1.0566142776838123,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.2738212478869042,100.0,0.0,0.0,100.0,0.0,-8.283071388419062
180,1.5m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,13,30.76923076923077,-1.7679590327786359,-0.13599684867527967,0.8159065415147213,4.242449497385945,4,9,33.33333333333333,-0.5407334328950608,-0.060081492543895644,0.915582235332386,2.0865228932100823,3,3,33.33333333333333,-0.18500311928062652,-0.0616677064268755,0.914188581873664,1.0236671624788134,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.083327105164271,53.84615384615385,30.76923076923077,30.76923076923077,23.076923076923077,0.0,-8.778656003448273
120,1m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-3.2280112545180324,-0.5380018757530054,0.37947077709509314,3.133992715680116,3,6,16.666666666666664,-3.2280112545180324,-0.5380018757530054,0.37947077709509314,3.133992715680116,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.5668920230397075,16.666666666666664,16.666666666666664,16.666666666666664,0.0,0.0,-8.78404615935499
480,4m,stagnation,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,28.57142857142857,-1.111634579482296,-0.15880493992604228,0.7807880010253174,3.034406032580932,3,5,40.0,0.9019616076813477,0.18039232153626955,1.2950043528916764,1.0208098454172883,2,2,0.0,-2.0135961871636434,-1.0067980935818217,0.0,1.007489420220642,2,0,0.0,0.0,0.0,,0.0,0,0.8585123193366141,28.57142857142857,28.57142857142857,28.57142857142857,0.0,0.0,-9.140983270902751
360,3m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,16,18.75,-7.612182467086444,-0.47576140419290275,0.43391937636833294,10.408686757614012,11,12,8.333333333333332,-9.428769207080158,-0.7857307672566799,0.17407915426699433,10.408686757614012,11,3,66.66666666666666,2.8239009567087265,0.9413003189029089,3.7582891816726134,0.0,1,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.8220250526027493,25.0,18.75,18.75,6.25,0.0,-9.294799248842752
240,2m,stagnation,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-2.1628495732200244,-0.27035619665250304,0.6468612637276622,2.0520462039340863,3,7,28.57142857142857,-1.1567428062770229,-0.16524897232528898,0.7740091721848718,2.0261784103171405,3,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.8187115347714833,25.0,25.0,25.0,0.0,0.0,-9.317752767417497
360,3m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,2,0.0,-2.0707834430844354,-1.0353917215422177,0.0,1.0483299356357858,2,2,0.0,-2.0707834430844354,-1.0353917215422177,0.0,1.0483299356357858,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.14501025917217564,0.0,0.0,0.0,0.0,0.0,-9.474432813162252
360,3m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,2,0.0,-2.0707834430844354,-1.0353917215422177,0.0,1.0483299356357858,2,2,0.0,-2.0707834430844354,-1.0353917215422177,0.0,1.0483299356357858,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.14501025917217564,0.0,0.0,0.0,0.0,0.0,-9.474432813162252
180,1.5m,stagnation,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,8,25.0,-2.156791645251321,-0.2695989556564151,0.647501712016264,3.052597925055834,4,7,28.57142857142857,-1.1506848783083194,-0.16438355404404564,0.7749263182804307,3.052597925055834,4,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.747541297880955,25.0,25.0,25.0,0.0,0.0,-9.558163357456278
60,0.5m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,18,27.77777777777778,-3.333330735035446,-0.18518504083530254,0.7489238164726532,8.221362329782933,8,11,27.27272727272727,-2.2189490674377317,-0.20172264249433924,0.7287645061519537,5.149732962551115,5,4,25.0,-1.0792533651348912,-0.2698133412837228,0.6486381538578905,2.044474529429213,3,3,33.33333333333333,-0.0351283024628235,-0.0117094341542745,0.982641102828138,1.0088834824569,1,1.1953594936699372,50.0,33.33333333333333,27.77777777777778,22.22222222222222,5.555555555555555,-9.675591702511605
180,1.5m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,15,26.666666666666668,-3.85605219867569,-0.25707014657837934,0.6701885889800877,5.624292751666422,5,10,30.0,-1.5893110264711718,-0.15893110264711718,0.7867848140225697,2.428850575169617,3,4,25.0,-1.2245186916015698,-0.30612967290039245,0.6167920982553902,2.0631827347997564,3,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.0637396132922203,53.333333333333336,26.666666666666668,26.666666666666668,26.666666666666668,0.0,-10.08963981384761
360,3m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-2.37946850507366,-0.2974335631342075,0.6203144176983088,4.232951500307754,4,7,28.57142857142857,-1.2472090633766113,-0.1781727233395159,0.7571011604632322,3.1006920586107056,3,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7456903178468026,37.5,25.0,25.0,12.5,0.0,-10.365837545025578
360,3m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-2.37946850507366,-0.2974335631342075,0.6203144176983088,4.232951500307754,4,7,28.57142857142857,-1.2472090633766113,-0.1781727233395159,0.7571011604632322,3.1006920586107056,3,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7456903178468026,37.5,25.0,25.0,12.5,0.0,-10.365837545025578
720,6m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,3,0.0,-3.045170153840636,-1.0150567179468786,0.0,2.0333190535411334,3,3,0.0,-3.045170153840636,-1.0150567179468786,0.0,2.0333190535411334,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.03149884305456498,0.0,0.0,0.0,0.0,0.0,-10.613726789013434
480,4m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,3,0.0,-3.096392776771386,-1.032130925590462,0.0,2.0739392693227368,3,3,0.0,-3.096392776771386,-1.032130925590462,0.0,2.0739392693227368,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.1674851610402146,66.66666666666666,66.66666666666666,0.0,66.66666666666666,66.66666666666666,-10.743401296463919
480,4m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,3,0.0,-3.096392776771386,-1.032130925590462,0.0,2.0739392693227368,3,3,0.0,-3.096392776771386,-1.032130925590462,0.0,2.0739392693227368,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.1674851610402146,66.66666666666666,66.66666666666666,0.0,66.66666666666666,66.66666666666666,-10.743401296463919
240,2m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,12,25.0,-3.2657586570221726,-0.27214655475184774,0.6456735581421769,5.158053684727288,5,11,27.27272727272727,-2.2582692368015307,-0.2052972033455937,0.7249139117480474,4.150564264506646,4,1,0.0,-1.0074894202206421,-1.0074894202206421,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0780151469575636,58.333333333333336,25.0,25.0,33.33333333333333,0.0,-11.20717204333398
720,6m,stagnation,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,25.0,-1.163944856703567,-0.29098621417589177,0.630318162437597,3.1485043040749625,3,1,100.0,1.9845594473713954,1.9845594473713954,inf,0.0,0,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,1.2818423829212513,75.0,25.0,25.0,50.0,0.0,-11.262902791878233
720,6m,stagnation,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,25.0,-1.163944856703567,-0.29098621417589177,0.630318162437597,3.1485043040749625,3,1,100.0,1.9845594473713954,1.9845594473713954,inf,0.0,0,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,1.2818423829212513,75.0,25.0,25.0,50.0,0.0,-11.262902791878233
180,1.5m,rebreak,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,7,14.285714285714285,-4.181066958874879,-0.5972952798392683,0.32102549373373235,5.147564808510938,5,6,16.666666666666664,-3.1721834764179784,-0.5286972460696631,0.3839261282071202,4.138681326054038,4,0,0.0,0.0,0.0,,0.0,0,1,0.0,-1.0088834824569,-1.0088834824569,0.0,0.0,1,1.2066122288448728,71.42857142857143,14.285714285714285,14.285714285714285,57.14285714285714,0.0,-11.536113786625954
180,1.5m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,34,23.52941176470588,-11.557406889295644,-0.33992373203810716,0.5753849056944779,15.335213919005202,8,21,14.285714285714285,-13.052729532616668,-0.6215585491722223,0.31001614992004334,12.038786086081018,7,10,50.0,4.563613324612988,0.45636133246129884,1.8721141441372064,3.07676997865714,3,3,0.0,-3.0682906812919657,-1.0227635604306553,0.0,2.0495366973179623,3,1.1315472004825713,55.88235294117647,32.35294117647059,23.52941176470588,32.35294117647059,8.823529411764707,-11.699184401969308
180,1.5m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,14,21.428571428571427,-5.311527353921532,-0.37939481099439515,0.5278714043302316,6.177473424037209,6,13,23.076923076923077,-4.302643871464632,-0.33097260549727936,0.5798727516938583,5.168589941580309,5,0,0.0,0.0,0.0,,0.0,0,1,0.0,-1.0088834824569,-1.0088834824569,0.0,0.0,1,1.0473461511227171,57.14285714285714,21.428571428571427,21.428571428571427,35.714285714285715,0.0,-11.845603549578183
480,4m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
480,4m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,22.22222222222222,-3.4050778387606107,-0.3783419820845123,0.5330747121766386,5.258560833994705,5,8,25.0,-2.272818397063562,-0.28410229963294525,0.63105361204441,4.126301392297656,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0197730563945238,55.55555555555556,44.44444444444444,22.22222222222222,33.33333333333333,22.22222222222222,-12.058722593457157
240,2m,rebreak,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8986022002450801,75.0,0.0,0.0,75.0,0.0,-12.0801346823209
720,6m,either,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,20.0,-4.1945052798529305,-0.41945052798529303,0.48558412104245013,5.11765853977092,5,8,25.0,-2.1765722974820623,-0.2720715371852578,0.6452774858818409,3.0997255574000517,3,2,0.0,-2.0179329823708683,-1.0089664911854341,0.0,1.0074894202206424,2,0,0.0,0.0,0.0,,0.0,0,0.8097414730048401,40.0,20.0,20.0,20.0,0.0,-14.087657484539426
180,1.5m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,3,0.0,-3.1447074435808666,-1.0482358145269555,0.0,2.096129850004756,3,2,0.0,-2.1051918712599234,-1.0525959356299617,0.0,1.0566142776838123,2,1,0.0,-1.0395155723209433,-1.0395155723209433,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,1.0488876933782294,66.66666666666666,0.0,0.0,66.66666666666666,0.0,-14.109101850975009
240,2m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,13,23.076923076923077,-4.586115703161226,-0.35277813101240196,0.5611720348659727,6.43959869839532,6,11,27.27272727272727,-2.411633780861229,-0.2192394346237481,0.7086113026333111,4.265116776095324,4,1,0.0,-1.1322594416970484,-1.1322594416970484,0.0,0.0,1,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.952380748996657,53.84615384615385,23.076923076923077,23.076923076923077,30.76923076923077,0.0,-14.40466719698015
720,6m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-3.2014270449896687,-0.5335711741649448,0.3826773267332345,4.178412919601232,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-14.775842809706475
720,6m,either,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,6,16.666666666666664,-3.2014270449896687,-0.5335711741649448,0.3826773267332345,4.178412919601232,4,3,33.33333333333333,-0.05292274091470661,-0.01764091363823554,0.9740254215624705,1.0299086155262702,1,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.8699795374181484,50.0,16.666666666666664,16.666666666666664,33.33333333333333,0.0,-14.775842809706475
60,0.5m,rebreak,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,43,30.23255813953488,-5.673845446803046,-0.13194989411169875,0.8183691907419244,11.54913829490986,9,27,33.33333333333333,-1.1981433318614785,-0.04437567895783254,0.9368538382805769,10.033728591534823,9,12,25.0,-3.3958129550869938,-0.28298441292391613,0.6322150634188339,3.343350781420298,3,4,25.0,-1.0798891598545721,-0.26997228996364303,0.6437263290504626,1.0114364912714178,2,1.140614384251403,46.51162790697674,37.2093023255814,30.23255813953488,16.27906976744186,6.976744186046512,-15.345535952339773
360,3m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,26,19.230769230769234,-12.066807343220942,-0.464107974739267,0.44620417633561094,13.899799157116648,12,21,14.285714285714285,-12.751134641517606,-0.6071968876913145,0.3154087817958899,13.731052192051461,12,4,50.0,1.6916415150116781,0.42291037875291954,1.78460342164261,1.1322594416970484,2,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.9226558493739101,38.46153846153847,26.923076923076923,19.230769230769234,19.230769230769234,7.6923076923076925,-15.922015037107547
240,2m,rebreak,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,5,0.0,-5.165347787332111,-1.0330695574664222,0.0,4.142894279883461,5,4,0.0,-4.1492213596369165,-1.0373053399092291,0.0,3.1267678521882667,4,1,0.0,-1.0161264276951951,-1.0161264276951951,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.9044739052139559,60.0,0.0,0.0,60.0,0.0,-16.5527013004029
240,2m,either,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,14,21.428571428571427,-5.602242130856421,-0.40016015220403006,0.5114446442724393,7.455725126090515,7,11,27.27272727272727,-2.411633780861229,-0.2192394346237481,0.7086113026333111,4.265116776095324,4,2,0.0,-2.1483858693922437,-1.0741929346961219,0.0,1.0161264276951953,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.9506364615747144,50.0,21.428571428571427,21.428571428571427,28.57142857142857,0.0,-17.133432420193422
720,6m,either,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,10.0,-7.258359446745246,-0.7258359446745246,0.2147113341689733,6.246597198830304,6,7,14.285714285714285,-4.109855142670282,-0.5871221632386118,0.32563577978665603,3.098092894755342,3,3,0.0,-3.1485043040749625,-1.0495014346916542,0.0,2.0162448623779143,3,0,0.0,0.0,0.0,,0.0,0,0.6714081255551725,40.0,10.0,10.0,30.0,0.0,-20.2868463558719
720,6m,rebreak,ALL,全候補,84,29.761904761904763,-17.839355463791286,-0.21237327933084865,0.6951279296838583,16.83444330727588,6,66,30.303030303030305,-15.166703498827404,-0.22979853786102128,0.6702097431573142,16.059547412321294,6,16,31.25,-0.6631022882558644,-0.04144389301599152,0.9369419653818076,4.249961346213517,4,2,0.0,-2.009549676708018,-1.004774838354009,0.0,1.0029752672278325,2,1.0204539732685634,41.66666666666667,28.57142857142857,23.809523809523807,15.476190476190476,3.571428571428571,-25.998054224156828
480,4m,rebreak,ALL,全候補,127,29.92125984251969,-24.00059095392718,-0.18898103113328488,0.7307955128255205,24.224907385161973,12,98,29.591836734693878,-20.943396096542926,-0.2137081234341115,0.6988384540309529,21.99444751364096,12,24,37.5,1.9832434533231558,0.08263514388846482,1.1361066020391852,4.255996214781699,3,5,0.0,-5.0404383107074135,-1.0080876621414827,0.0,4.027392107247544,5,1.1530345142631053,48.818897637795274,34.645669291338585,25.196850393700785,22.04724409448819,7.874015748031496,-28.702054267937502
