lookback_bars,lookback_label,trigger_mode,exit_variant,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
360,3m,either,fixed_1_25R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,40.0,-1.2106158101238198,-0.12106158101238199,0.8031724807181925,3.0997255574000513,3,9,33.33333333333333,-2.4529918122207466,-0.27255464580230515,0.6011812424879752,3.0997255574000513,3,1,100.0,1.2423760020969268,1.2423760020969268,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8076431192172209,40.0,30.0,20.0,0.0,0.0,-3.175769840288856
360,3m,stagnation,fixed_2R_no_progress12,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,30.0,-0.940489046067917,-0.09404890460679169,0.8618966013946197,3.081816320371877,4,8,25.0,-1.7902999675663698,-0.22378749594579622,0.6846828843360082,3.081816320371877,4,2,50.0,0.8498109214984528,0.4249054607492264,1.7505443454061578,1.1322594416970484,1,0,0.0,0.0,0.0,,0.0,0,1.1885392494487823,60.0,50.0,30.0,30.0,20.0,-3.20546903739529
60,0.5m,rebreak,fixed_2R_max48,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,18,44.44444444444444,0.8657436691293884,0.04809687050718824,1.084506980686651,8.221362329782933,8,11,45.45454545454545,0.931710357336963,0.08470094157608754,1.1512947435652554,5.149732962551115,5,4,25.0,-1.0792533651348912,-0.2698133412837228,0.6486381538578905,2.044474529429213,3,3,66.66666666666666,1.0132866769273166,0.33776222564243885,1.9985433826909496,0.0,1,1.1858722743013916,50.0,33.33333333333333,27.77777777777778,11.11111111111111,5.555555555555555,-3.2078064887628104
90,0.75m,either,fixed_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,20,40.0,2.375986314433828,0.1187993157216914,1.183512107230802,5.355717284617352,5,16,43.75,3.6538555894622835,0.22836597434139272,1.3772673178323447,2.2916058510035695,2,3,0.0,-3.262242749311987,-1.0874142497706625,0.0,2.129983307614939,3,1,100.0,1.9843734742835317,1.9843734742835317,inf,0.0,0,1.2693468941886263,55.00000000000001,50.0,40.0,15.0,10.0,-3.218924935777327
90,0.75m,either,fixed_2R_max48,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,20,40.0,2.375986314433828,0.1187993157216914,1.183512107230802,5.355717284617352,5,16,43.75,3.6538555894622835,0.22836597434139272,1.3772673178323447,2.2916058510035695,2,3,0.0,-3.262242749311987,-1.0874142497706625,0.0,2.129983307614939,3,1,100.0,1.9843734742835317,1.9843734742835317,inf,0.0,0,1.2693468941886263,55.00000000000001,50.0,40.0,15.0,10.0,-3.218924935777327
90,0.75m,either,fixed_1R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,24,54.166666666666664,0.20983918109745336,0.00874329921239389,1.0183641107271981,3.8700865011684145,3,19,52.63157894736842,-0.5054227112882816,-0.026601195330962193,0.9456336405982494,3.119188435429259,3,3,33.33333333333333,-1.2622427493119877,-0.4207475831039959,0.4073931261342179,2.129983307614939,2,2,100.0,1.9775046416977224,0.9887523208488612,inf,0.0,0,0.8937435865034041,54.166666666666664,16.666666666666664,4.166666666666666,0.0,0.0,-3.2190364357922614
720,6m,rebreak,fixed_1_5R_no_progress12,ALL,全候補,84,44.047619047619044,-3.303651068926946,-0.03932917939198745,0.906407835976759,9.604692819024585,5,66,40.909090909090914,-4.606608766972968,-0.06979710252989346,0.8401167755351925,9.604692819024585,5,16,56.25,2.254906201223149,0.1409316375764468,1.4115194319826125,2.7299439648643298,2,2,50.0,-0.9519485031771263,-0.47597425158856316,0.05426911889332547,0.0,1,0.7900268483349899,28.57142857142857,21.428571428571427,9.523809523809524,7.142857142857142,0.0,-3.249845713806504
180,1.5m,rebreak,BE_after_1R_to_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,1,0.0,-0.05661427768381235,-0.05661427768381235,0.0,0.0,1,1,0.0,-0.05661427768381235,-0.05661427768381235,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.2738212478869042,100.0,0.0,0.0,100.0,0.0,-3.283071388419062
240,2m,either,fixed_1R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,12,58.333333333333336,1.7342413429778276,0.14452011191481898,1.3390920976977845,3.0777247149696496,3,11,63.63636363636363,2.7417307631984698,0.24924825119986088,1.6675950013068082,2.0702352947490072,2,1,0.0,-1.0074894202206421,-1.0074894202206421,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.7952465196893227,58.333333333333336,0.0,0.0,0.0,0.0,-3.327004594672295
480,4m,stagnation,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,7,57.14285714285714,-1.1082250723967393,-0.15831786748524848,0.6402327978414777,1.046401861645359,2,5,40.0,-1.9580359938951921,-0.39160719877903843,0.36435553679914434,1.046401861645359,2,2,100.0,0.8498109214984527,0.42490546074922636,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.7440531161574657,57.14285714285714,0.0,0.0,0.0,0.0,-3.343091104109452
480,4m,rebreak,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,13,46.15384615384615,-1.6547162036937157,-0.12728586182259352,0.7686710053964091,6.145771830839312,6,10,40.0,-3.5786825554668615,-0.35786825554668616,0.41770006209649174,6.145771830839312,6,2,100.0,2.9312805684881598,1.4656402842440799,inf,0.0,0,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.9656160375002251,46.15384615384615,30.76923076923077,15.384615384615385,0.0,0.0,-3.414094921111717
120,1m,either,BE_after_1R_to_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,17,23.52941176470588,-0.005401230971501247,-0.00031771946891183807,0.9992998329391671,3.7629485683701933,7,12,25.0,-0.7613684853217757,-0.06344737377681464,0.882609879820504,3.2678126132215737,5,4,0.0,-1.2284062199332575,-0.3071015549833144,0.0,1.096146778236209,4,1,100.0,1.9843734742835317,1.9843734742835317,inf,0.0,0,1.1347329328110243,58.82352941176471,47.05882352941176,23.52941176470588,35.294117647058826,23.52941176470588,-3.4221968819204385
720,6m,stagnation,half_1R_BE_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,75.0,0.33605514329643293,0.08401378582410823,1.3341168312472438,1.0058013002276882,1,1,100.0,0.48455944737139556,0.48455944737139556,inf,0.0,0,3,66.66666666666666,-0.14850430407496262,-0.04950143469165421,0.8523522448804302,1.0058013002276882,1,0,0.0,0.0,0.0,,0.0,0,1.0405837480994298,75.0,0.0,0.0,0.0,0.0,-3.4234283721067675
720,6m,stagnation,half_1R_BE_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,75.0,0.33605514329643293,0.08401378582410823,1.3341168312472438,1.0058013002276882,1,1,100.0,0.48455944737139556,0.48455944737139556,inf,0.0,0,3,66.66666666666666,-0.14850430407496262,-0.04950143469165421,0.8523522448804302,1.0058013002276882,1,0,0.0,0.0,0.0,,0.0,0,1.0405837480994298,75.0,0.0,0.0,0.0,0.0,-3.4234283721067675
720,6m,stagnation,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,75.0,0.33605514329643293,0.08401378582410823,1.3341168312472438,1.0058013002276882,1,1,100.0,0.48455944737139556,0.48455944737139556,inf,0.0,0,3,66.66666666666666,-0.14850430407496262,-0.04950143469165421,0.8523522448804302,1.0058013002276882,1,0,0.0,0.0,0.0,,0.0,0,1.0405837480994298,75.0,0.0,0.0,0.0,0.0,-3.4234283721067675
720,6m,stagnation,half_1R_trail1ATR_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,4,75.0,0.33605514329643293,0.08401378582410823,1.3341168312472438,1.0058013002276882,1,1,100.0,0.48455944737139556,0.48455944737139556,inf,0.0,0,3,66.66666666666666,-0.14850430407496262,-0.04950143469165421,0.8523522448804302,1.0058013002276882,1,0,0.0,0.0,0.0,,0.0,0,1.0405837480994298,75.0,0.0,0.0,0.0,0.0,-3.4234283721067675
240,2m,rebreak,fixed_2R_max48,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,-0.3293013205478301,-0.06586026410956602,0.8944768799930155,3.1206556489803754,3,5,40.0,-0.3293013205478301,-0.06586026410956602,0.8944768799930155,3.1206556489803754,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.3109989844211967,80.0,20.0,20.0,40.0,0.0,-3.4784294092381725
480,4m,either,half_1R_BE_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,55.55555555555556,-0.9050778387606105,-0.1005642043067345,0.7785121967760242,1.5843972346335247,2,8,50.0,-1.272818397063562,-0.15910229963294525,0.6885198834890095,1.5843972346335247,2,1,100.0,0.3677405583029515,0.3677405583029515,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.9125469964737142,55.55555555555556,33.33333333333333,11.11111111111111,0.0,0.0,-3.4836330979063637
480,4m,either,half_1R_BE_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,55.55555555555556,-0.9050778387606105,-0.1005642043067345,0.7785121967760242,1.5843972346335247,2,8,50.0,-1.272818397063562,-0.15910229963294525,0.6885198834890095,1.5843972346335247,2,1,100.0,0.3677405583029515,0.3677405583029515,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.9125469964737142,55.55555555555556,33.33333333333333,11.11111111111111,0.0,0.0,-3.4836330979063637
60,0.5m,either,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,74,55.4054054054054,0.3687470998475826,0.004983068916859224,1.010798634559834,11.497330888753083,4,45,55.55555555555556,-0.48430285520169325,-0.010762285671148739,0.9766803373818527,11.497330888753083,4,22,54.54545454545454,-0.015775769608519008,-0.000717080436750864,0.9984729889701773,4.1424220964998115,3,7,57.14285714285714,0.8688257246577962,0.12411796066539946,1.2850085665910738,2.033654883635699,2,1.1191941246516723,55.4054054054054,33.78378378378378,20.27027027027027,0.0,0.0,-3.49378563564364
360,3m,stagnation,fixed_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,0.9166646861556345,0.1833329372311269,1.301262033688708,1.0102225006053476,2,4,50.0,1.922771453098636,0.480692863274659,1.9440890635725343,1.0102225006053476,2,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.9870942456714678,40.0,40.0,40.0,0.0,0.0,-3.508625276714089
360,3m,stagnation,fixed_2R_max48,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,0.9166646861556345,0.1833329372311269,1.301262033688708,1.0102225006053476,2,4,50.0,1.922771453098636,0.480692863274659,1.9440890635725343,1.0102225006053476,2,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.9870942456714678,40.0,40.0,40.0,0.0,0.0,-3.508625276714089
360,3m,stagnation,fixed_2R_no_progress12,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,0.9166646861556345,0.1833329372311269,1.301262033688708,1.0102225006053476,2,4,50.0,1.922771453098636,0.480692863274659,1.9440890635725343,1.0102225006053476,2,1,0.0,-1.0061067669430015,-1.0061067669430015,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.9870942456714678,40.0,40.0,40.0,0.0,0.0,-3.508625276714089
240,2m,rebreak,fixed_1R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,5,60.0,0.8346522126678884,0.16693044253357767,1.4094282486936156,1.0161264276951951,1,4,75.0,1.8507786403630835,0.46269466009077087,2.8101347659135834,0.0,1,1,0.0,-1.0161264276951951,-1.0161264276951951,0.0,0.0,1,0,0.0,0.0,0.0,,0.0,0,0.8922368960874735,60.0,0.0,0.0,0.0,0.0,-3.5615810886622183
90,0.75m,rebreak,half_1R_trail1ATR_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,50.0,-0.6321843726972869,-0.07902304658716086,0.8477930155981201,1.8551717707826643,1,8,50.0,-0.6321843726972869,-0.07902304658716086,0.8477930155981201,1.8551717707826643,1,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.1590464952259083,50.0,50.0,37.5,0.0,0.0,-3.564276486143476
240,2m,stagnation,fixed_1R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,11,45.45454545454545,-1.503535146944853,-0.13668501335862301,0.7580262379116613,2.109162720826075,3,8,37.5,-2.306693795040446,-0.28833672438005575,0.553952322799295,2.109162720826075,3,2,100.0,1.8453811286985413,0.9226905643492707,inf,0.0,0,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.703469925983862,45.45454545454545,0.0,0.0,0.0,0.0,-3.6050822882359532
240,2m,stagnation,fixed_1R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,11,45.45454545454545,-1.503535146944853,-0.13668501335862301,0.7580262379116613,2.109162720826075,3,8,37.5,-2.306693795040446,-0.28833672438005575,0.553952322799295,2.109162720826075,3,2,100.0,1.8453811286985413,0.9226905643492707,inf,0.0,0,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.703469925983862,45.45454545454545,0.0,0.0,0.0,0.0,-3.6050822882359532
720,6m,stagnation,fixed_2R_no_progress12,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,1.2796784262700003,0.25593568525400007,1.4775391619435856,1.6695125415673306,2,3,66.66666666666666,2.949190967837331,0.9830636559457769,3.919347931836908,0.0,1,2,0.0,-1.6695125415673306,-0.8347562707836653,0.0,0.6590689794171047,2,0,0.0,0.0,0.0,,0.0,0,1.1440340828227067,60.0,40.0,40.0,20.0,0.0,-3.6398328560430433
90,0.75m,rebreak,fixed_1R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,50.0,-0.748583950677656,-0.093572993834707,0.8197682343551854,1.3551717707826643,1,8,50.0,-0.748583950677656,-0.093572993834707,0.8197682343551854,1.3551717707826643,1,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.81955955457614,50.0,12.5,0.0,0.0,0.0,-3.641900634356965
360,3m,stagnation,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,60.0,-1.241705296853493,-0.12417052968534929,0.699060745825956,2.551563746640324,2,8,50.0,-2.091516218351946,-0.2614395272939932,0.49310087309870304,2.551563746640324,2,2,100.0,0.8498109214984527,0.42490546074922636,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8508310000702745,60.0,10.0,0.0,0.0,0.0,-3.657444500630872
60,0.5m,either,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,31,58.06451612903226,-0.7675649631604216,-0.02476016010194908,0.943721843158217,4.385555439962802,2,21,57.14285714285714,-1.1711917445409536,-0.055771035454331125,0.8763914479307907,4.385555439962802,2,7,57.14285714285714,-0.5550495536033735,-0.0792927933719105,0.8235101850228069,1.6455438481917675,1,3,66.66666666666666,0.958676334983906,0.3195587783279687,1.9409596579389046,1.0188283067138164,1,1.0504160439017998,58.06451612903226,32.25806451612903,16.129032258064516,0.0,0.0,-3.6853320847247497
360,3m,rebreak,fixed_1R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,40.0,-1.1168623787099734,-0.22337247574199467,0.6378635160120966,2.069816941873781,2,4,25.0,-2.1092383808069,-0.527309595201725,0.31609105501430695,2.069816941873781,2,1,100.0,0.9923760020969269,0.9923760020969269,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8175398929613378,40.0,20.0,20.0,0.0,0.0,-3.6990917986179888
480,4m,rebreak,fixed_1_5R_no_progress12,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,13,30.76923076923077,-1.987921692502364,-0.1529170532694126,0.7475484048799882,5.657278158663311,7,10,20.0,-3.9118880442755026,-0.3911888044275503,0.43034787364446475,5.657278158663311,7,2,100.0,2.9312805684881527,1.4656402842440763,inf,0.0,0,1,0.0,-1.0073142167150142,-1.0073142167150142,0.0,0.0,1,0.9133905457136531,38.46153846153847,30.76923076923077,7.6923076923076925,7.6923076923076925,0.0,-3.7488243581800704
90,0.75m,rebreak,half_1R_BE_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,50.0,-0.748583950677656,-0.093572993834707,0.8197682343551854,1.8551717707826643,1,8,50.0,-0.748583950677656,-0.093572993834707,0.8197682343551854,1.8551717707826643,1,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.1590464952259083,50.0,50.0,37.5,0.0,0.0,-3.766900634356965
360,3m,either,BE_after_1R_to_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,10,20.0,-2.2106158101238305,-0.22106158101238305,0.6421704474703861,3.176572297482062,5,9,11.11111111111111,-4.202991812220757,-0.4669990902467508,0.3196670934112524,3.176572297482062,5,1,100.0,1.9923760020969268,1.9923760020969268,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8149127502240852,40.0,20.0,20.0,20.0,0.0,-3.85598355855718
180,1.5m,either,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,15,53.333333333333336,-2.621169326159617,-0.17474462174397448,0.6355595828704244,2.0339930874985264,3,10,50.0,-1.8544281539550995,-0.18544281539550994,0.6382607820555034,2.0339930874985264,3,4,75.0,0.2754813083984301,0.06887032709960753,1.2691121865542228,1.0236671624788134,1,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,0.9117736720954182,53.333333333333336,13.333333333333334,6.666666666666667,0.0,0.0,-3.8625089320616057
180,1.5m,stagnation,fixed_1_5R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,21,38.095238095238095,-2.324285744364495,-0.11068027354116643,0.8345020119620407,4.498676472398635,3,13,38.46153846153847,-1.4331764869361998,-0.11024434514893845,0.8356910570799501,3.1561898486730473,2,7,42.857142857142854,0.15111322317465437,0.02158760331066491,1.035310778070267,3.255854032832853,3,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.078386910777018,52.38095238095239,38.095238095238095,19.047619047619047,14.285714285714285,0.0,-3.8758380768571934
90,0.75m,rebreak,BE_after_1R_to_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,8,25.0,-0.7485839506776559,-0.09357299383470699,0.8318118450330992,2.3551717707826643,3,8,25.0,-0.7485839506776559,-0.09357299383470699,0.8318118450330992,2.3551717707826643,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.1590464952259083,50.0,50.0,37.5,25.0,25.0,-3.879857023679051
720,6m,stagnation,half_1R_BE_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,60.0,0.4312579854664629,0.08625159709329258,1.2137361538162093,1.0074894202206421,1,3,66.66666666666666,0.9491909678373308,0.31639698927911025,1.9395860488838397,0.0,1,2,50.0,-0.517932982370868,-0.258966491185434,0.48591719974842046,1.0074894202206421,1,0,0.0,0.0,0.0,,0.0,0,0.9510271749652495,60.0,20.0,20.0,0.0,0.0,-3.8833914062443595
720,6m,stagnation,half_1R_trail1ATR_rest_2R,GBP_ADX25_RISK_LE2_5_BBW3_8,GBPJPY + ADX>=25 + risk<=2.5ATR + BB幅3-8ATR,5,60.0,0.4312579854664629,0.08625159709329258,1.2137361538162093,1.0074894202206421,1,3,66.66666666666666,0.9491909678373308,0.31639698927911025,1.9395860488838397,0.0,1,2,50.0,-0.517932982370868,-0.258966491185434,0.48591719974842046,1.0074894202206421,1,0,0.0,0.0,0.0,,0.0,0,0.9510271749652495,60.0,20.0,20.0,0.0,0.0,-3.8833914062443595
120,1m,rebreak,fixed_1R,ALL,全候補,355,49.29577464788733,-15.647114882094149,-0.044076379949560984,0.9133696659502362,20.598541120108028,7,227,48.89867841409692,-13.711329505469811,-0.060402332623215024,0.8826809124826127,20.22249342331849,7,104,57.692307692307686,14.266927803743204,0.13718199811291543,1.3273561664807267,6.37507680973066,4,24,16.666666666666664,-16.20271318036755,-0.6751130491819812,0.19649176290506726,15.198647649663311,6,0.7861533023357878,47.04225352112676,5.915492957746479,1.6901408450704223,0.0,0.0,-3.939372651477318
240,2m,stagnation,fixed_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,18,27.77777777777778,-3.8084435781978727,-0.2115801987887707,0.7206425063364312,4.521270877999941,4,13,23.076923076923077,-4.4936728648244335,-0.34566714344803334,0.5661801836789814,4.271082074833858,4,4,50.0,1.7274517672295073,0.43186294180737683,1.7738580686601566,2.232259166361584,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.0280525575953654,44.44444444444444,38.88888888888889,27.77777777777778,16.666666666666664,11.11111111111111,-3.991497465841101
240,2m,stagnation,fixed_2R_max48,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,18,27.77777777777778,-3.8084435781978727,-0.2115801987887707,0.7206425063364312,4.521270877999941,4,13,23.076923076923077,-4.4936728648244335,-0.34566714344803334,0.5661801836789814,4.271082074833858,4,4,50.0,1.7274517672295073,0.43186294180737683,1.7738580686601566,2.232259166361584,2,1,0.0,-1.0422224806029483,-1.0422224806029483,0.0,0.0,1,1.0280525575953654,44.44444444444444,38.88888888888889,27.77777777777778,16.666666666666664,11.11111111111111,-3.991497465841101
480,4m,either,half_1R_trail1ATR_rest_2R,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,55.55555555555556,-1.2411824468883923,-0.13790916076537693,0.6962617337554978,1.3918383798493283,2,8,50.0,-1.608923005191344,-0.201115375648918,0.6062694204684831,1.3918383798493283,2,1,100.0,0.3677405583029515,0.3677405583029515,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8321064943444442,55.55555555555556,22.22222222222222,0.0,0.0,0.0,-4.003228281193192
480,4m,either,half_1R_trail1ATR_rest_2R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,9,55.55555555555556,-1.2411824468883923,-0.13790916076537693,0.6962617337554978,1.3918383798493283,2,8,50.0,-1.608923005191344,-0.201115375648918,0.6062694204684831,1.3918383798493283,2,1,100.0,0.3677405583029515,0.3677405583029515,inf,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8321064943444442,55.55555555555556,22.22222222222222,0.0,0.0,0.0,-4.003228281193192
60,0.5m,rebreak,fixed_1_25R,NO_XAU_ADX30_RISK_LE1_5_BBW3_8,XAUUSD除外 + ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,7,42.857142857142854,-0.9305106524366635,-0.13293009320523766,0.7869738851301626,1.323859693244286,2,7,42.857142857142854,-0.9305106524366635,-0.13293009320523766,0.7869738851301626,1.323859693244286,2,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,0.8261282675242886,42.857142857142854,28.57142857142857,0.0,0.0,0.0,-4.006222063438523
360,3m,stagnation,fixed_2R,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,30.0,-1.476588169369566,-0.1476588169369566,0.7989979429052798,3.081816320371877,4,8,25.0,-2.3263990908680188,-0.29079988635850235,0.6256121943434562,3.081816320371877,4,2,50.0,0.8498109214984528,0.4249054607492264,1.7505443454061578,1.1322594416970484,1,0,0.0,0.0,0.0,,0.0,0,1.1885392494487823,60.0,50.0,30.0,30.0,20.0,-4.0189064685069384
360,3m,stagnation,fixed_2R_max48,ADX30_RISK_LE2_BBW3_8,ADX>=30 + risk<=2ATR + BB幅3-8ATR,10,30.0,-1.476588169369566,-0.1476588169369566,0.7989979429052798,3.081816320371877,4,8,25.0,-2.3263990908680188,-0.29079988635850235,0.6256121943434562,3.081816320371877,4,2,50.0,0.8498109214984528,0.4249054607492264,1.7505443454061578,1.1322594416970484,1,0,0.0,0.0,0.0,,0.0,0,1.1885392494487823,60.0,50.0,30.0,30.0,20.0,-4.0189064685069384
90,0.75m,rebreak,fixed_2R_no_progress12,ADX30_RISK_LE1_5_BBW3_8,ADX>=30 + risk<=1.5ATR + BB幅3-8ATR,10,40.0,-0.6299787801570418,-0.06299787801570418,0.9026576625907123,4.23656660026205,3,10,40.0,-0.6299787801570418,-0.06299787801570418,0.9026576625907123,4.23656660026205,3,0,0.0,0.0,0.0,,0.0,0,0,0.0,0.0,0.0,,0.0,0,1.0632543261362435,40.0,40.0,30.0,10.0,10.0,-4.038454279694658
