support_age_bucket,trigger_mode,filter,filter_notes,all_trades,all_win_rate,all_total_r,all_avg_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_pf,test_max_dd_r,test_max_losing_streak,oos_trades,oos_win_rate,oos_total_r,oos_avg_r,oos_pf,oos_max_dd_r,oos_max_losing_streak,avg_mfe_r,hit_1r_rate,hit_1_5r_rate,hit_2r_rate,giveback_1r_to_loss_rate,giveback_1_5r_to_loss_rate,score
03_480-959bars,rebreak,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,56,30.357142857142854,-8.19326219509992,-0.14630825348392712,0.802304042789444,14.90418690436598,10,34,35.294117647058826,0.3923326627281818,0.011539195962593582,1.0169958410197883,14.168987042727174,9,19,21.052631578947366,-8.569262459547394,-0.4510138136603892,0.47575739967270597,11.31505175731162,10,3,33.33333333333333,-0.016332398280707094,-0.005444132760235698,0.9918894636273098,1.0066085299148846,1,1.1758726438472955,41.07142857142857,33.92857142857143,30.357142857142854,10.714285714285714,3.571428571428571,-24.985352843794555
00_<=96bars,rebreak,ADX30_RISK_LE2_BBW3_10,ADX>=30 + risk<=2H1ATR + BB幅3-10H1ATR,10,0.0,-10.203398089127283,-1.0203398089127282,0.0,9.188431816606801,10,7,0.0,-7.104763907643368,-1.014966272520481,0.0,6.089797635122887,7,3,0.0,-3.0986341814839147,-1.0328780604946382,0.0,2.0657561209892767,3,0,0.0,0.0,0.0,,0.0,0,0.6637768864430568,0.0,0.0,0.0,0.0,0.0,-25.30022629671059
00_<=96bars,either,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,118,26.27118644067797,-27.657790386208944,-0.23438805412041477,0.6889150017271805,38.727321993398114,31,74,21.62162162162162,-27.83860541567577,-0.376197370482105,0.5313722230613072,34.15230737764601,31,36,38.88888888888889,5.284723266250285,0.14679786850695237,1.2357500929488427,8.097455791247413,8,8,12.5,-5.103908236783464,-0.637988529597933,0.27975559128373567,6.074258066906023,7,1.1052240237541981,47.45762711864407,36.440677966101696,26.27118644067797,21.1864406779661,10.16949152542373,-32.24659017981261
00_<=96bars,either,ADX30_RISK_LE2_BBW3_10,ADX>=30 + risk<=2H1ATR + BB幅3-10H1ATR,13,0.0,-13.55108684715037,-1.0423912959346437,0.0,12.494009876423599,13,8,0.0,-8.161840878370137,-1.0202301097962672,0.0,7.104763907643368,8,5,0.0,-5.389245968780231,-1.0778491937560462,0.0,4.356367908285593,5,0,0.0,0.0,0.0,,0.0,0,0.7275529947928857,7.6923076923076925,7.6923076923076925,0.0,7.6923076923076925,7.6923076923076925,-32.311249662531125
02_240-479bars,rebreak,ALL,全候補,286,33.21678321678322,-29.923917276127632,-0.10462908138506165,0.8435914607847463,47.79308535180347,22,179,34.63687150837989,-13.436306602047697,-0.07506316537456814,0.8885884177640506,31.305474677723527,19,85,38.82352941176471,4.925631636257776,0.057948607485385606,1.0999010982835078,21.00156629521718,13,22,0.0,-21.413242310337715,-0.9733291959244416,0.0,20.408561926148536,22,1.1644510431082653,51.048951048951054,36.01398601398601,26.223776223776223,17.832167832167833,6.993006993006993,-36.536355515324665
00_<=96bars,stagnation,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,77,33.76623376623377,-4.281578352366417,-0.05560491366709632,0.919310690791592,40.91089408188126,37,51,47.05882352941176,17.13656234733158,0.3360110264182663,1.6147582971131997,19.492753382183263,19,25,8.0,-20.386867397914767,-0.8154746959165906,0.15603177776458318,19.362851560831565,18,1,0.0,-1.0312733017832274,-1.0312733017832274,0.0,0.0,1,1.2466831295409018,51.94805194805194,40.25974025974026,33.76623376623377,18.181818181818183,6.493506493506493,-41.27665171421125
01_97-239bars,stagnation,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,39,20.51282051282051,-18.788785098903265,-0.4817637204846991,0.4570201059490574,32.64703595352655,16,23,30.434782608695656,-5.180342532440866,-0.2252322840191681,0.7279030846910848,19.038593387064143,16,16,6.25,-13.608442566462394,-0.8505276604038996,0.12567440222269366,15.564502058566644,15,0,0.0,0.0,0.0,,0.0,0,1.1387801973248928,41.02564102564102,20.51282051282051,20.51282051282051,20.51282051282051,0.0,-46.75070994302951
02_240-479bars,stagnation,ALL,全候補,278,30.575539568345324,-36.53854311715044,-0.13143360833507353,0.8132082926415253,38.36140413854919,16,169,30.76923076923077,-24.992899303919472,-0.14788697812970103,0.7945523833867492,34.80094034299518,13,87,33.33333333333333,-2.0993747763182666,-0.024130744555382375,0.962892623104216,13.241399601887196,16,22,18.181818181818183,-9.446269036912689,-0.4293758653142131,0.4566279855013269,15.414184070341687,14,1.1002093929301873,46.76258992805755,34.53237410071942,28.05755395683453,16.18705035971223,5.755395683453238,-51.360670024068426
01_97-239bars,stagnation,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,112,31.25,-21.02344757659657,-0.18770935336246938,0.7422158931893746,34.33193616296724,19,76,38.15789473684211,-2.284613437560715,-0.030060703125798883,0.9552340528189758,27.375128777433705,19,27,11.11111111111111,-18.601241382998605,-0.6889348660369854,0.23973829575466482,22.544204090983985,15,9,33.33333333333333,-0.13759275603724874,-0.015288084004138749,0.9772684997963924,6.0529553617147975,6,1.1872188466904632,50.0,36.607142857142854,26.785714285714285,18.75,9.821428571428571,-54.936542797197205
00_<=96bars,stagnation,GBP_ADX25_RISK_LE4_BBW3_14,GBPJPY + ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,49,8.16326530612245,-38.037170625332244,-0.7762687882720867,0.17154832179061158,37.02281418161451,33,39,10.256410256410255,-27.883741850793953,-0.7149677397639476,0.22025629140187072,26.869385407076223,23,3,0.0,-3.0708551042962826,-1.023618368098761,0.0,2.043948331920963,3,7,0.0,-7.082573670242,-1.011796238606,0.0,6.070475807109674,7,0.9641014844489467,34.69387755102041,24.489795918367346,8.16326530612245,26.53061224489796,16.3265306122449,-56.91142712718915
02_240-479bars,either,ALL,全候補,305,31.147540983606557,-38.05541159171196,-0.12477184128430151,0.8221715399297941,54.308507871182044,19,186,32.795698924731184,-19.23565221729966,-0.10341748503924549,0.8529786066978454,35.48874849676977,19,97,30.927835051546392,-9.365781287879042,-0.09655444626679424,0.8576038243920235,27.512818462869554,16,22,18.181818181818183,-9.453978086533262,-0.4297262766606028,0.4564255867726703,15.421893119962252,14,1.1079411727165742,48.19672131147541,35.08196721311476,27.86885245901639,17.04918032786885,5.901639344262295,-65.54839193016973
03_480-959bars,rebreak,ALL,全候補,146,23.972602739726025,-48.86634249470333,-0.3347009759911187,0.5616846044908617,50.65903310924581,14,100,25.0,-29.361128826989507,-0.2936112882698951,0.6026743870047987,36.09647471582254,14,40,22.5,-16.470994982350827,-0.4117748745587707,0.49410618527429584,19.361018547622052,10,6,16.666666666666664,-3.034218685362994,-0.5057031142271656,0.3969689059955703,3.0190417000743546,4,1.0150288423585379,42.465753424657535,28.08219178082192,21.232876712328768,18.493150684931507,4.794520547945205,-85.07341405030938
01_97-239bars,rebreak,ALL,全候補,429,31.23543123543124,-70.03509665943136,-0.16325197356510807,0.7656813110854533,90.62343717003634,34,315,30.476190476190478,-62.92937140959474,-0.1997757822526817,0.7178042595164724,90.62343717003634,34,85,38.82352941176471,6.260162338402362,0.07364896868708662,1.1189410482716289,19.617550638633453,16,29,17.24137931034483,-13.365887588238996,-0.46089267545651713,0.42528950154522716,14.343906617792179,12,1.0584950905978965,41.25874125874126,33.1002331002331,25.874125874125873,12.354312354312354,5.827505827505827,-86.0660877290326
00_<=96bars,either,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,295,29.491525423728817,-46.72485300900165,-0.1583893322339039,0.7825395021831724,76.81016300666691,29,191,31.413612565445025,-19.873216244153976,-0.1040482525871936,0.8529799346726197,42.885326498553795,29,86,29.069767441860467,-14.498649442470258,-0.16858894700546811,0.771318614508197,32.90232621033685,21,18,11.11111111111111,-12.352987322377407,-0.6862770734654116,0.24174546629566415,13.323006149290238,14,1.1353612170863452,45.42372881355932,38.64406779661017,29.491525423728817,15.932203389830507,9.152542372881356,-86.17679091838514
00_<=96bars,stagnation,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,316,28.164556962025316,-64.76783886862835,-0.20496151540705174,0.7269132053588455,96.20033911602215,17,196,30.612244897959183,-26.885356818265937,-0.1371701878482956,0.8112474791933643,58.31785706565974,17,95,29.47368421052631,-15.447544919993957,-0.16260573599993638,0.7802982073184476,38.19440830720339,15,25,4.0,-22.434937130368468,-0.8973974852147387,0.08132354950896986,21.414461895427163,13,1.1188897501920487,44.936708860759495,34.810126582278485,28.164556962025316,16.77215189873418,6.645569620253164,-110.44791040789599
00_<=96bars,rebreak,ADX30_RISK_LE3_BBW3_12,ADX>=30 + risk<=3H1ATR + BB幅3-12H1ATR,262,25.190839694656486,-74.88753590500423,-0.28583028971375657,0.6308248935765697,79.8119489298737,22,169,25.443786982248522,-47.738470376692106,-0.28247615607510124,0.6344914401763647,50.881212737949085,22,72,29.166666666666668,-11.732598558681943,-0.16295275775947143,0.7781606398326566,26.7053793975911,20,21,9.523809523809524,-15.416466969630163,-0.7341174747442935,0.20348202175435515,16.386485796542996,14,1.033171200021683,39.31297709923664,33.20610687022901,25.190839694656486,14.122137404580155,8.015267175572518,-112.43213767316945
01_97-239bars,either,ALL,全候補,497,29.376257545271628,-91.78527180818539,-0.18467861530822008,0.7446276851397955,97.67008263557584,42,355,29.295774647887324,-67.15899433454469,-0.1891802657311118,0.73973925668714,94.26237158213712,42,112,33.035714285714285,-10.246658767740016,-0.09148802471196442,0.8670761171514006,30.26672472401284,16,30,16.666666666666664,-14.379618705900683,-0.47932062353002275,0.4078993088308598,15.357637735453864,13,1.0529412620386833,42.052313883299796,31.790744466800803,26.358148893360163,13.078470824949697,4.627766599597585,-131.49286976446044
00_<=96bars,either,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,641,29.797191887675506,-86.92787268028209,-0.13561290589747596,0.8108298551768126,150.44265064395205,27,398,30.402010050251256,-52.21902726971153,-0.13120358610480284,0.8181392247603598,99.0567806653714,27,197,31.472081218274113,-11.932693547860643,-0.06057204846629768,0.9107573018158606,50.3495820631884,21,46,17.391304347826086,-22.776151862709913,-0.4951337361458677,0.4110760910242261,30.662345999631764,16,1.1750740608867052,48.829953198127924,40.09360374414976,29.797191887675506,19.03276131045242,10.29641185647426,-141.58938936711598
00_<=96bars,rebreak,ADX25_RISK_LE4_BBW3_14,ADX>=25 + risk<=4H1ATR + BB幅3-14H1ATR,487,29.568788501026695,-67.05407796677454,-0.13768804510631322,0.8074775649249559,133.91715054167753,23,301,32.89036544850498,-16.745403829930865,-0.05563257086355769,0.9200488145849798,72.65975529268091,20,149,24.161073825503358,-39.62173233475676,-0.26591766667621985,0.6406942574859995,54.28531427902835,19,37,24.324324324324326,-10.686941802086928,-0.2888362649212683,0.6259894471492404,20.626224450912115,15,1.199386872963624,50.10266940451745,40.4517453798768,29.568788501026695,20.533880903490758,10.882956878850102,-150.8227190194023
01_97-239bars,stagnation,ALL,全候補,416,25.48076923076923,-127.22769865361084,-0.30583581407117993,0.5953668909457908,135.71385183977722,36,297,24.915824915824917,-94.74799860108735,-0.3190168303066914,0.5847835800819928,101.04291237365422,36,93,29.03225806451613,-22.137070660508314,-0.23803301785492811,0.6645344315907894,38.583408392265326,15,26,19.230769230769234,-10.342629392015176,-0.39779343815442986,0.4892220076800317,14.33341386379926,12,1.0001481199167055,39.66346153846153,30.048076923076923,21.634615384615387,14.903846153846153,7.9326923076923075,-191.34862277150407
00_<=96bars,rebreak,ALL,全候補,1630,32.45398773006135,-155.98342083333594,-0.09569535020450058,0.8593309030479098,213.05123200187614,49,1038,34.971098265895954,-35.64048351623225,-0.03433572593085959,0.9477749066787712,94.69123805842304,41,483,32.298136645962735,-40.45922745491401,-0.08376651646980125,0.876369588743084,117.91943327463996,27,109,9.174311926605505,-79.8837098621897,-0.7328780721301807,0.19446397195648626,81.2814259500298,30,1.1803576127198065,50.98159509202455,40.736196319018404,28.834355828220858,19.509202453987733,9.877300613496933,-260.32075227747185
00_<=96bars,either,ALL,全候補,1951,31.419784725781653,-213.66352173503617,-0.10951487531267871,0.8430550202659118,281.6591579143583,53,1269,33.25453112687155,-76.1121967737877,-0.05997809044427715,0.9121113136238995,144.10783295310958,51,565,31.858407079646017,-52.43203504535676,-0.09280006202718011,0.8652114636053158,126.63583578324045,25,117,9.401709401709402,-85.1192899158917,-0.7275152984264248,0.1999293705444763,86.51700600373184,33,1.1886154956495516,50.743208610968736,40.64582265504869,29.62583290620195,19.63095848282932,9.892362890825218,-349.59175774903866
00_<=96bars,stagnation,ALL,全候補,1581,29.79127134724858,-282.5154427512971,-0.17869414468772743,0.7485208024452834,336.39207665635433,52,1050,31.80952380952381,-126.37732725404331,-0.12035935928956505,0.8258998562413739,186.6570164874347,38,440,30.227272727272727,-75.86765166924597,-0.17242648106646813,0.7552910993816976,114.98477767118243,23,91,4.395604395604396,-80.27046382800779,-0.8820930090989867,0.08255834385833635,81.5331296108791,52,1.091749971978041,46.110056925996204,35.167615433270086,26.31246046805819,17.077798861480076,7.084123972169514,-460.62089969478643
