timeframe,symbol,setup,method,method_family,direction,direction_ja,signal_time,entry_time,entry,stop,exit_time,exit,exit_reason,risk,r,max_favorable_r,max_adverse_r,hold_days,score,reason,year,month
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-04-14 12:00:00,2020-04-14 13:00:00,15.636,15.25282142857143,2020-04-16 16:00:00,15.25282142857143,initial_stop,0.38317857142856937,-1.0,0.5245596048093992,-1.1274116879485532,2.125,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-04
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-14 20:00:00,2020-04-14 21:00:00,69.058,68.448875,2020-04-15 05:00:00,68.448875,initial_stop,0.6091250000000059,-1.0,0.02790888569668909,-1.2115739790683466,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-16 20:00:00,2020-04-16 21:00:00,68.277,67.5401607142857,2020-04-21 07:00:00,67.5401607142857,initial_stop,0.7368392857142965,-1.0,0.9092891937086385,-1.0219324818844822,4.416666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-04-17 07:00:00,2020-04-17 08:00:00,110.97,111.4225,2020-04-20 00:00:00,111.4225,initial_stop,0.45250000000000057,-1.0,0.15027624309391768,-1.0254143646408798,2.6666666666666665,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-20 11:00:00,2020-04-20 12:00:00,1686.538,1670.0582321428572,2020-04-21 09:00:00,1670.0582321428572,initial_stop,16.47976785714286,-1.0,0.9466152760906986,-1.0983164421308755,0.875,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-20 13:00:00,2020-04-20 14:00:00,15.308,15.053785714285715,2020-04-21 09:00:00,15.053785714285715,initial_stop,0.2542142857142853,-1.0,0.4641753301489203,-1.888170834504079,0.7916666666666666,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-04-20 18:00:00,2020-04-20 19:00:00,116.9,117.30589285714285,2020-04-23 05:00:00,116.71,one_swing_break,0.4058928571428453,0.4681038275407382,1.7245930488341972,-0.7391113066432174,2.4166666666666665,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-04-21 02:00:00,2020-04-21 03:00:00,110.811,111.36471428571429,2020-04-22 13:00:00,111.36471428571429,initial_stop,0.5537142857142783,-1.0,0.5273477812177603,-1.0402476780185779,1.4166666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-22 02:00:00,2020-04-22 03:00:00,68.042,67.39883928571429,2020-04-24 01:00:00,68.365,one_swing_break,0.6431607142857132,0.502207291001462,1.5019574090012981,-0.5022072910014841,1.9166666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-22 07:00:00,2020-04-22 08:00:00,132.77,131.96214285714288,2020-04-27 14:00:00,132.98,one_swing_break,0.8078571428571308,0.2599469496021006,1.0769230769230633,-0.4951370468611992,5.25,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-22 07:00:00,2020-04-22 08:00:00,1692.608,1677.8277857142857,2020-04-24 15:00:00,1712.555,one_swing_break,14.780214285714237,1.3495744793957296,3.1088859140839964,-0.05615615470488549,2.2916666666666665,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-23 01:00:00,2020-04-23 02:00:00,15.169,14.892410714285713,2020-04-30 12:00:00,14.892410714285713,initial_stop,0.2765892857142873,-1.0,1.167796500742457,-2.082510168506672,7.416666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-04-24 20:00:00,2020-04-26 21:00:00,68.633,68.28458928571429,2020-04-28 01:00:00,69.076,one_swing_break,0.3484107142857056,1.2714878786325918,2.1612423760955903,-0.16072984470298457,1.1666666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-04
H1,CHFJPY,VShapeStagnation,逆V字＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2020-04-28 06:00:00,2020-04-28 07:00:00,109.439,110.09401785714286,2020-04-30 14:00:00,110.09401785714286,initial_stop,0.655017857142866,-1.0,0.4106758267222624,-2.3007006352062143,2.2916666666666665,0.9,VShapeStagnation with short-mid alignment and momentum,2020,2020-04
H1,EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2020-04-28 06:00:00,2020-04-28 07:00:00,115.92,116.27375,2020-04-29 12:00:00,115.78,one_swing_break,0.3537500000000051,0.3957597173144835,1.3851590106006721,-0.7632508833922038,1.2083333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-04
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-04-28 06:00:00,2020-04-28 07:00:00,133.03,133.38285714285715,2020-04-28 07:00:00,133.38285714285715,initial_stop,0.35285714285714675,-1.0,0.14170040485833024,-1.3036437246963644,0.0,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-28 17:00:00,2020-04-28 18:00:00,69.502,69.10832142857143,2020-05-01 05:00:00,69.10832142857143,initial_stop,0.3936785714285662,-1.0,1.6891953188787463,-1.1430645014968563,2.4583333333333335,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-04-29 07:00:00,2020-04-29 08:00:00,132.54,133.01321428571427,2020-04-29 21:00:00,133.01321428571427,initial_stop,0.4732142857142776,-1.0,1.3313207547169943,-1.077735849056663,0.5416666666666666,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-04-29 19:00:00,2020-04-29 20:00:00,1715.018,1696.2467142857145,2020-04-30 12:00:00,1696.2467142857145,initial_stop,18.77128571428557,-1.0,0.35053539220237484,-1.097953561290436,0.6666666666666666,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-04
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-01 11:00:00,2020-05-01 12:00:00,110.796,111.23876785714285,2020-05-01 14:00:00,111.23876785714285,initial_stop,0.44276785714284017,-1.0,0.06775559588627256,-1.6261343012704772,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-01 11:00:00,2020-05-01 12:00:00,117.04,117.53142857142856,2020-05-01 14:00:00,117.53142857142856,initial_stop,0.4914285714285569,-1.0,0.08139534883722443,-1.4244186046511818,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-04 11:00:00,2020-05-04 12:00:00,68.584,68.01339285714286,2020-05-06 15:00:00,68.01339285714286,initial_stop,0.570607142857142,-1.0,0.704512737059526,-1.0900669712712039,2.125,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-04 15:00:00,2020-05-04 16:00:00,116.51,117.03160714285714,2020-05-07 01:00:00,114.73,one_swing_break,0.5216071428571354,3.412529955494745,4.026018486819656,-0.05751454981171132,2.375,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-04 19:00:00,2020-05-04 20:00:00,110.453,110.92167857142857,2020-05-07 07:00:00,109.027,one_swing_break,0.46867857142856906,3.0425969671569195,3.8320505981864237,-0.30511316010058975,2.4583333333333335,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2020-05-05 16:00:00,2020-05-05 17:00:00,132.47,133.05392857142857,2020-05-07 05:00:00,131.1,one_swing_break,0.5839285714285722,2.3461773700305857,2.945565749235468,-0.2911314984709262,1.5,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-05 18:00:00,2020-05-05 19:00:00,1707.578,1691.513375,2020-05-06 13:00:00,1691.513375,initial_stop,16.064624999999978,-1.0,0.2483718107332113,-1.369468630609182,0.75,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-06 01:00:00,2020-05-06 02:00:00,15.048,14.799607142857143,2020-05-06 22:00:00,14.799607142857143,initial_stop,0.24839285714285708,-1.0,0.41466570812365117,-1.0950395398993542,0.8333333333333334,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-05-11 16:00:00,2020-05-11 17:00:00,69.866,69.33092857142857,2020-05-12 00:00:00,69.33092857142857,initial_stop,0.5350714285714275,-1.0,0.21866239487385733,-1.3624349219062888,0.2916666666666667,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-12 00:00:00,2020-05-12 01:00:00,110.298,110.81562500000001,2020-05-12 12:00:00,110.81562500000001,initial_stop,0.5176250000000095,-1.0,0.09466312484908126,-1.2132335184737764,0.4583333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-12 00:00:00,2020-05-12 01:00:00,115.96,116.53517857142857,2020-05-12 12:00:00,116.53517857142857,initial_stop,0.5751785714285802,-1.0,0.03477180999688793,-1.2691710648866688,0.4583333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-13 07:00:00,2020-05-13 08:00:00,110.301,110.73289285714286,2020-05-14 14:00:00,110.146,one_swing_break,0.43189285714285575,0.3588853055486683,1.4031257752419002,-0.5811626560820439,1.25,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-13 07:00:00,2020-05-13 08:00:00,116.0,116.40607142857142,2020-05-14 14:00:00,115.72,one_swing_break,0.40607142857142264,0.6895338610378317,1.699208443271787,-0.8372911169745149,1.25,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-13 11:00:00,2020-05-13 12:00:00,69.688,69.04932142857142,2020-05-13 15:00:00,69.04932142857142,initial_stop,0.638678571428585,-1.0,0.11273276295923691,-1.0161605994519733,0.125,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-13 14:00:00,2020-05-13 15:00:00,130.9,131.96089285714285,2020-05-18 08:00:00,129.81,one_swing_break,1.0608928571428464,1.0274364585086821,1.442181450934202,-0.45244908264601413,4.708333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-14 19:00:00,2020-05-14 20:00:00,69.366,68.49525000000001,2020-05-20 06:00:00,70.436,one_swing_break,0.8707499999999868,1.2288257249497831,1.8317542348550364,-0.8395061728395126,5.416666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2020-05-15 11:00:00,2020-05-15 12:00:00,109.903,110.29105357142856,2020-05-15 13:00:00,110.29105357142856,initial_stop,0.3880535714285571,-1.0,0.18811835626526946,-1.0926326446091044,0.041666666666666664,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,SuddenReversalStagnation,急な揺り戻し＋安値停滞,V字/急な揺り戻し＋停滞,short,売り,2020-05-15 11:00:00,2020-05-15 12:00:00,115.54,115.97071428571428,2020-05-15 13:00:00,115.97071428571428,initial_stop,0.4307142857142736,-1.0,0.18573797678278717,-1.2305140961857421,0.041666666666666664,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-05-15 12:00:00,2020-05-15 13:00:00,1742.808,1727.3235892857142,2020-05-18 12:00:00,1748.658,one_swing_break,15.484410714285787,0.37779933043255876,1.4343458340012434,-0.5883336581607908,2.9583333333333335,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-17 23:00:00,2020-05-18 00:00:00,16.892,16.45417857142857,2020-05-21 00:00:00,17.434,one_swing_break,0.4378214285714286,1.237947630312427,1.6810506566604142,-0.21469940451913153,3.0,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-20 01:00:00,2020-05-20 02:00:00,1749.975,1736.3436785714287,2020-05-21 06:00:00,1736.3436785714287,initial_stop,13.631321428571255,-1.0,0.2758353267291482,-1.0517689040733522,1.1666666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-20 06:00:00,2020-05-20 07:00:00,131.79,132.44642857142856,2020-05-24 22:00:00,131.21,one_swing_break,0.6564285714285631,0.883569096844383,1.7366702937976073,-0.5179542981501749,4.625,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-20 09:00:00,2020-05-20 10:00:00,70.716,70.22194642857143,2020-05-22 05:00:00,70.22194642857143,initial_stop,0.4940535714285659,-1.0,0.7408103516825175,-1.1759858314959968,1.7916666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-22 06:00:00,2020-05-22 07:00:00,1734.565,1722.7637857142856,2020-05-25 13:00:00,1722.7637857142856,initial_stop,11.801214285714423,-1.0,0.4567326606826013,-1.1352221623682799,3.25,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-24 22:00:00,2020-05-24 23:00:00,70.423,70.05408928571428,2020-05-27 00:00:00,71.397,one_swing_break,0.3689107142857182,2.6402052374267697,3.6838181906190473,-0.6071929909482587,2.0416666666666665,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-24 23:00:00,2020-05-25 00:00:00,110.93,110.51394642857143,2020-05-27 02:00:00,111.228,one_swing_break,0.41605357142857713,0.7162539164770624,1.3435769775526603,-0.7763423322889469,2.0833333333333335,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-25 09:00:00,2020-05-25 10:00:00,117.41,117.04053571428571,2020-05-27 00:00:00,117.96,one_swing_break,0.3694642857142867,1.4886418559690555,2.4630256162397135,-0.37892701788303584,1.5833333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-26 03:00:00,2020-05-26 04:00:00,1734.768,1724.0281607142858,2020-05-26 09:00:00,1724.0281607142858,initial_stop,10.739839285714197,-1.0,0.02420892837249761,-1.2579331627402075,0.20833333333333334,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-27 07:00:00,2020-05-27 08:00:00,132.18,132.73660714285714,2020-05-27 09:00:00,132.73660714285714,initial_stop,0.556607142857132,-1.0,0.07186397176776355,-1.149823548283604,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-05-27 09:00:00,2020-05-27 10:00:00,71.856,71.17758928571429,2020-05-27 13:00:00,71.17758928571429,initial_stop,0.6784107142857039,-1.0,0.0987602326867012,-1.4769813903293043,0.125,0.9,VShapeStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-27 09:00:00,2020-05-27 10:00:00,118.66,117.65214285714285,2020-05-29 00:00:00,119.05,one_swing_break,1.007857142857148,0.3869596031183544,0.7143869596031137,-0.5357902197023282,1.5833333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-27 09:00:00,2020-05-27 10:00:00,17.215,16.929482142857143,2020-05-27 12:00:00,16.929482142857143,initial_stop,0.2855178571428567,-1.0,0.05253611858152687,-1.0016886609544124,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,CHFJPY,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-05-28 00:00:00,2020-05-28 01:00:00,111.394,110.91564285714286,2020-05-28 10:00:00,110.91564285714286,initial_stop,0.47835714285714914,-1.0,0.09407197252498382,-1.1163207406301308,0.375,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-28 04:00:00,2020-05-28 05:00:00,1715.938,1705.6965,2020-06-02 07:00:00,1735.585,one_swing_break,10.241500000000087,1.9183713323243439,2.7912903383293215,-0.49602109066055866,5.083333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-28 10:00:00,2020-05-28 11:00:00,131.85,132.46339285714285,2020-05-28 13:00:00,132.46339285714285,initial_stop,0.6133928571428555,-1.0,0.03260553129545806,-1.1085880640465935,0.08333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,GBPJPY,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-05-29 04:00:00,2020-05-29 05:00:00,132.22,132.73642857142858,2020-05-29 13:00:00,132.73642857142858,initial_stop,0.5164285714285768,-1.0,0.9100968188105001,-1.2392807745505,0.3333333333333333,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-29 08:00:00,2020-05-29 09:00:00,119.21,118.82357142857143,2020-06-01 08:00:00,119.61,one_swing_break,0.3864285714285671,1.035120147874333,1.9149722735675125,-0.15526802218111688,2.9583333333333335,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-05-29 10:00:00,2020-05-29 11:00:00,17.567,17.316892857142857,2020-06-02 01:00:00,18.215,one_swing_break,0.25010714285714286,2.5908896187348267,3.1946308724832195,-0.15993145794659092,3.5833333333333335,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-05
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-05-29 18:00:00,2020-05-29 19:00:00,71.813,71.17448214285714,2020-06-03 08:00:00,74.953,one_swing_break,0.6385178571428582,4.917638504348791,6.178370668680237,-0.31948989009146217,4.541666666666667,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-05
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-02 05:00:00,2020-06-02 06:00:00,119.89,119.57321428571429,2020-06-03 01:00:00,121.3,one_swing_break,0.31678571428571445,4.450958286358499,5.966178128523111,-0.34723788049605214,0.7916666666666666,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-02 08:00:00,2020-06-02 09:00:00,112.483,111.91182142857141,2020-06-02 10:00:00,111.91182142857141,initial_stop,0.5711785714285895,-1.0,0.050772212843110884,-1.0714687675858006,0.041666666666666664,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,CHFJPY,KeyLevelStagnation,抵抗線付近の高値停滞,高安値停滞,long,買い,2020-06-02 23:00:00,2020-06-03 00:00:00,113.148,112.7815,2020-06-03 01:00:00,112.7815,initial_stop,0.36650000000000205,-1.0,0.008185538881309951,-1.102319236016355,0.041666666666666664,0.82,KeyLevelStagnation with short-mid alignment and momentum,2020,2020-06
H1,GBPJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-06-02 23:00:00,2020-06-03 00:00:00,136.85,135.79535714285714,2020-06-08 07:00:00,138.8,one_swing_break,1.054642857142852,1.848967152048789,2.7118184896715465,-0.8723332204537682,5.291666666666667,0.9,VShapeStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAUUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-04 09:00:00,2020-06-04 10:00:00,1707.225,1696.294875,2020-06-05 02:00:00,1711.248,one_swing_break,10.930124999999862,0.368065324047089,1.3392344552327016,-0.6337530449102818,0.6666666666666666,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-04 11:00:00,2020-06-04 12:00:00,113.635,113.28117857142857,2020-06-04 12:00:00,113.28117857142857,initial_stop,0.35382142857143606,-1.0,0.09609367114159187,-1.4046633693347836,0.0,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,AUDJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-05 04:00:00,2020-06-05 05:00:00,76.13,75.42623214285715,2020-06-09 04:00:00,75.42623214285715,initial_stop,0.7037678571428501,-1.0,0.9321255487046941,-1.0443784730151577,3.9583333333333335,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,CHFJPY,VShapeStagnation,V字＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-06-05 05:00:00,2020-06-05 06:00:00,114.375,113.956875,2020-06-05 10:00:00,113.956875,initial_stop,0.4181250000000034,-1.0,0.5118086696561959,-1.002092675635261,0.16666666666666666,0.9,VShapeStagnation with short-mid alignment and momentum,2020,2020-06
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-05 05:00:00,2020-06-05 06:00:00,124.22,123.47928571428571,2020-06-08 04:00:00,123.47928571428571,initial_stop,0.7407142857142901,-1.0,0.25650916104146115,-1.01253616200578,2.9166666666666665,0.76,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-08 18:00:00,2020-06-08 19:00:00,17.719,17.427071428571427,2020-06-11 04:00:00,17.846,one_swing_break,0.2919285714285742,0.43503792512844813,1.592855395155355,-0.9283092733055971,2.375,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAGUSD,SuddenReversalStagnation,急な揺り戻し＋高値停滞,V字/急な揺り戻し＋停滞,long,買い,2020-06-11 13:00:00,2020-06-11 14:00:00,18.003,17.715839285714285,2020-06-11 16:00:00,17.715839285714285,initial_stop,0.2871607142857151,-1.0,0.3412723089360069,-1.3929481997388133,0.08333333333333333,0.78,SuddenReversalStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-12 13:00:00,2020-06-12 14:00:00,17.711,17.41492857142857,2020-06-12 15:00:00,17.41492857142857,initial_stop,0.29607142857142676,-1.0,0.033775633293129735,-1.1044632086851633,0.041666666666666664,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAUUSD,WideStagnation,値幅広めの安値停滞,高安値停滞,short,売り,2020-06-15 05:00:00,2020-06-15 06:00:00,1722.125,1736.3868571428573,2020-06-18 09:00:00,1736.3868571428573,initial_stop,14.261857142857252,-1.0,1.2691194294471606,-1.0737030841505304,3.125,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,CHFJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-15 08:00:00,2020-06-15 09:00:00,112.865,112.31717857142857,2020-06-18 13:00:00,112.31717857142857,initial_stop,0.5478214285714245,-1.0,1.0459612751809328,-1.2978681791511903,3.1666666666666665,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,EURJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-15 18:00:00,2020-06-15 19:00:00,121.45,120.52553571428572,2020-06-16 15:00:00,120.52553571428572,initial_stop,0.9244642857142793,-1.0,0.7031099092138261,-1.0492563260575682,0.8333333333333334,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,GBPJPY,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-15 18:00:00,2020-06-15 19:00:00,135.07,134.04392857142855,2020-06-18 00:00:00,134.04392857142855,initial_stop,1.0260714285714414,-1.0,1.2182387747998455,-1.091541942220666,2.2083333333333335,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-17 14:00:00,2020-06-17 15:00:00,17.533,17.372160714285712,2020-06-18 13:00:00,17.372160714285712,initial_stop,0.16083928571428885,-1.0,0.8517819473742507,-1.106694792938809,0.9166666666666666,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
H1,XAGUSD,WideStagnation,値幅広めの高値停滞,高安値停滞,long,買い,2020-06-19 05:00:00,2020-06-19 06:00:00,17.491,17.327142857142857,2020-06-22 14:00:00,17.77,one_swing_break,0.16385714285714315,1.702702702702699,3.258936355710537,-0.15867480383609267,3.3333333333333335,0.68,WideStagnation with short-mid alignment and momentum,2020,2020-06
