timeframe,symbol,variant,signal_time,period,year,max_hold,signal_kind,shelf_high,shelf_low,shelf_range_atr,sharp_drop_atr,signal_range_atr,body_ratio,close_location,lower_wick_ratio,d1_ema50_prev,stop,entry_time,entry,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,mfe_r,mae_r,hold_mode
H1,EURJPY,SQZ_PINE_25,2015-07-07 18:00:00,DEV_2015_2021,2015,480,short_squeeze,134.22,133.49,2.059090907152856,3.525840594439871,0.8744084674210945,0.6774193548387304,0.90322580645161,0.22580645161287957,136.5367832740553,133.4013686533382,2015-07-07 19:00:00,134.39,136.86157836665444,2015-07-08 15:00:00,133.4013686533382,stop,21,0.9886313466617764,-1.0,-1.0126437423233607,1.021614379728497,1.0216143797284682,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-07-30 02:00:00,DEV_2015_2021,2015,480,short_squeeze,136.21,135.95,1.3380317841768645,3.6538560260210606,0.41170208743906894,0.3749999999999556,0.6250000000000444,0.2500000000000888,136.0214979150967,135.90142118388465,2015-07-30 03:00:00,136.21,136.9814470402884,2015-07-30 13:00:00,135.90142118388465,stop,11,0.3085788161153573,-1.0,-1.0405082894456232,0.8425724204696994,1.4258917884872262,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-09-03 22:00:00,DEV_2015_2021,2015,480,short_squeeze,133.61,133.3,1.261375099116413,6.266185976255651,0.6103427898950572,0.8,0.8666666666666035,0.06666666666660351,136.57900917987016,133.238559116908,2015-09-03 23:00:00,133.63,134.60860220773,2015-09-04 01:00:00,133.238559116908,stop,3,0.3914408830920024,-1.0,-1.0319333021662194,0.0,1.072958952785912,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-09-14 19:00:00,DEV_2015_2021,2015,480,short_squeeze,135.98,135.48,2.2950612212965096,3.1671844853891726,1.101629386222236,0.7500000000000888,0.9583333333333679,0.20833333333327905,136.03102606730874,135.42553522196266,2015-09-14 20:00:00,136.01,137.47116194509331,2015-09-15 06:00:00,135.42553522196266,stop,11,0.5844647780373293,-1.0,-1.021387088614586,0.6501674938839944,1.6083090638183173,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-09-15 13:00:00,DEV_2015_2021,2015,480,short_squeeze,135.49,134.99,2.2504555155538997,4.050819927996917,0.6751366546661955,1.0,1.0,0.0,136.03333877055155,134.93445568946552,2015-09-15 14:00:00,135.55,137.08886077633622,2015-09-17 18:00:00,137.08886077633622,target,53,0.6155443105344887,2.499999999999977,2.479692769820017,3.0379616349247387,0.6498313657593199,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-10-15 19:00:00,DEV_2015_2021,2015,480,short_squeeze,135.21,134.8,1.8749784808732817,5.076161253095933,0.5030430070634999,0.18181818181829926,0.36363636363634017,0.18181818181804088,135.560735769707,134.74533270592406,2015-10-15 20:00:00,135.21,136.37166823518987,2015-10-22 12:00:00,134.74533270592406,stop,111,0.46466729407595153,-1.0,-1.0269009679815027,2.4748890543005038,1.807745048358627,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-11-10 20:00:00,DEV_2015_2021,2015,480,short_squeeze,131.96,131.65,1.6599375901521993,4.230163536194241,0.6425564865105484,0.6666666666667456,0.75,0.08333333333325438,134.26335533130674,131.6033114976974,2015-11-10 21:00:00,132.01,133.02672125575646,2015-11-12 09:00:00,131.6033114976974,stop,37,0.40668850230258613,-1.0,-1.0307360545705526,1.2294421828232258,1.2048533391667138,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2015-12-18 15:00:00,DEV_2015_2021,2015,480,short_squeeze,131.72,131.02,1.9769064086903538,5.761270105326245,0.7907625634761576,0.6785714285714177,0.6785714285714177,0.0,132.781945443763,130.931477852856,2015-12-18 16:00:00,131.8,133.97130536786003,2015-12-31 18:00:00,130.931477852856,stop,174,0.8685221471440059,-1.0,-1.0143922639636684,1.116839683581687,1.324088284658709,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-02-08 20:00:00,DEV_2015_2021,2016,480,short_squeeze,129.33,128.77,1.9952564550083354,5.059400296628214,1.0688873866116444,0.4666666666666035,0.5333333333333018,0.06666666666669825,130.2260962714644,128.6998335812178,2016-02-08 21:00:00,129.46,131.36041604695552,2016-02-09 02:00:00,128.6998335812178,stop,6,0.7601664187822053,-1.0,-1.016443767694992,0.27625529727609094,1.2760363731325428,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-02-16 21:00:00,DEV_2015_2021,2016,480,short_squeeze,127.04,126.66,1.783964680696381,3.3801436055298937,1.1267145351766756,0.6666666666666272,0.9166666666666272,0.25,129.71513831646766,126.606747824647,2016-02-16 22:00:00,127.14,128.4731304383825,2016-02-18 08:00:00,126.606747824647,stop,35,0.5332521753529988,-1.0,-1.0234410670555896,0.41256278017874876,1.1626769259583065,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-05-16 01:00:00,DEV_2015_2021,2016,480,short_squeeze,123.03,122.76,1.291456855675957,3.63521189005092,0.956634707908144,0.5499999999999894,0.9000000000000213,0.35000000000003195,124.2158835879898,122.70773344560189,2016-05-16 02:00:00,123.11,124.11566638599527,2016-05-17 08:00:00,124.11566638599527,target,31,0.40226655439811054,2.4999999999999822,2.468926076843006,2.5853504066628195,0.47232363198646815,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-06-02 23:00:00,DEV_2015_2021,2016,480,short_squeeze,121.45,121.27,0.8681854747823033,3.0386491617379248,1.1093481066662536,0.43478260869568175,0.43478260869568175,0.0,123.64531709680564,121.21816775757358,2016-06-03 00:00:00,121.45,122.02958060606605,2016-06-03 04:00:00,121.21816775757358,stop,5,0.23183224242642098,-1.0,-1.0539182982882802,0.7332888567212836,1.6822509065958715,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-06-09 17:00:00,DEV_2015_2021,2016,480,short_squeeze,120.9,120.31,2.427998937584924,3.456812046731014,1.2345757309753662,0.8999999999999952,1.0,0.10000000000000474,123.17886689291497,120.24925038527952,2016-06-09 18:00:00,120.92,122.5968740368012,2016-06-10 17:00:00,120.24925038527952,stop,24,0.6707496147204779,-1.0,-1.0186358660902068,0.611256407759334,1.1926954297743158,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-06-21 01:00:00,DEV_2015_2021,2016,480,short_squeeze,117.71,117.32,1.2955110844162196,3.0228591969712104,1.3287293173499857,0.8000000000000071,0.9500000000000106,0.15000000000000355,121.78605460179098,117.2447401267555,2016-06-21 02:00:00,118.02,119.95814968311123,2016-06-23 10:00:00,119.95814968311123,target,57,0.7752598732444937,2.5,2.4838763743211993,3.650388853683778,0.7610351320400673,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-08-02 22:00:00,DEV_2015_2021,2016,480,short_squeeze,113.31,113.0,1.52574418479593,3.1991410326365624,0.5906106521790179,0.9166666666667358,0.9166666666667358,0.0,116.69072414796058,112.94920511526618,2016-08-02 23:00:00,113.35,114.35198721183453,2016-08-03 17:00:00,112.94920511526618,stop,19,0.40079488473381275,-1.0,-1.0311880227919836,0.5988100376066543,1.3223721663813144,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-09-30 13:00:00,DEV_2015_2021,2016,480,short_squeeze,113.16,112.58,1.9502860171207568,3.0935571306053533,2.4210447109085766,0.6527777777777644,0.6944444444444319,0.04166666666666749,114.24653858016107,112.50565193067729,2016-09-30 14:00:00,113.47,115.88087017330677,2016-10-05 14:00:00,115.88087017330677,target,72,0.9643480693227104,2.5,2.4870378752261435,2.540576455678196,0.05184849909547038,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-10-20 23:00:00,DEV_2015_2021,2016,480,short_squeeze,113.76,113.52,1.4564349130514591,4.247935163066526,1.213695760876101,0.7000000000000426,0.75,0.04999999999995737,114.40931037944604,113.47880351434704,2016-10-21 00:00:00,113.77,114.4979912141324,2016-10-21 02:00:00,113.47880351434704,stop,3,0.29119648565296075,-1.0,-1.0429263422323227,0.10302322135767202,1.0989143611484364,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2016-12-09 01:00:00,DEV_2015_2021,2016,480,short_squeeze,121.14,120.9,0.9540885458764629,8.030245261127051,1.2721180611686171,0.6875000000000111,1.0,0.3124999999999889,117.64097226764244,120.83711275514278,2016-12-09 02:00:00,121.34,122.59721811214305,2016-12-12 09:00:00,122.59721811214305,target,30,0.5028872448572201,2.5,2.47514353341068,2.68449839164898,0.25850725252918133,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-01-11 01:00:00,DEV_2015_2021,2017,480,short_squeeze,122.27,122.09,0.9790215464997499,3.372185326832635,1.3053620619996924,0.5416666666666593,1.0,0.45833333333334075,120.85680206967137,122.0440357409284,2017-01-11 02:00:00,122.36,123.14991064767901,2017-01-11 14:00:00,122.0440357409284,stop,13,0.3159642590716061,-1.0,-1.0395614365900663,0.6962812839857969,1.1077202245228466,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-03-15 01:00:00,DEV_2015_2021,2017,480,short_squeeze,121.76,121.62,1.18236175832484,4.39162938806364,1.6046338148694,0.8947368421052081,0.8947368421052081,0.0,120.85480699521722,121.59039823069922,2017-03-15 02:00:00,121.82,122.39400442325191,2017-03-15 18:00:00,121.59039823069922,stop,17,0.22960176930077125,-1.0,-1.0544420891792607,0.9581807695559168,2.439005595233046,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-05-30 07:00:00,DEV_2015_2021,2017,480,short_squeeze,123.55,123.16,2.0386695852497954,4.338707066044421,2.3523110599036214,0.8666666666666625,1.0,0.13333333333333755,122.33898121673872,123.11217469240458,2017-05-30 08:00:00,123.74,125.30956326898854,2017-06-06 10:00:00,123.11217469240458,stop,122,0.6278253075954154,-1.0,-1.0199099970147172,2.4688396298271966,1.0671758399898155,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-06-12 20:00:00,DEV_2015_2021,2017,480,short_squeeze,123.1,122.78,1.9792887147807963,3.649313567877192,0.6803804957059097,0.7272727272727155,0.9090909090908621,0.18181818181814657,122.9001644896631,122.73958143983614,2017-06-12 21:00:00,123.16,124.21104640040963,2017-06-14 22:00:00,122.73958143983614,stop,50,0.4204185601638528,-1.0,-1.0297322744150899,1.2606484352009586,1.5698640891181634,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-07-12 23:00:00,DEV_2015_2021,2017,480,short_squeeze,129.36,129.08,1.5342654519498364,4.000049214012001,0.6575423365499521,0.5833333333332544,1.0,0.4166666666667456,125.65178993907426,129.03437556134043,2017-07-13 00:00:00,129.39,130.2790610966489,2017-07-13 08:00:00,129.03437556134043,stop,9,0.35562443865956084,-1.0,-1.0351494403677777,0.6186301504735259,1.5465753761835748,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-07-19 19:00:00,DEV_2015_2021,2017,480,short_squeeze,128.77,128.58,1.2984672201190386,3.553699760325708,0.8200845600752231,0.3333333333332544,0.6666666666667456,0.33333333333349124,126.4090274741949,128.543418406515,2017-07-19 20:00:00,128.78,129.3714539837125,2017-07-20 12:00:00,129.3714539837125,target,17,0.23658159348499908,2.50000000000006,2.447164105982036,4.734096104019269,0.16907486085779672,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-08-06 22:00:00,DEV_2015_2021,2017,480,short_squeeze,130.37,130.08,1.6255824743083434,3.9238197655719076,1.177145929671636,0.7142857142857143,0.8571428571428571,0.14285714285714285,128.09266202939727,130.03540060184838,2017-08-06 23:00:00,130.55,131.8364984953791,2017-08-08 14:00:00,130.03540060184838,stop,40,0.5145993981516312,-1.0,-1.02429073964114,0.5635451596749458,1.2436858696275295,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-08-29 05:00:00,DEV_2015_2021,2017,480,short_squeeze,130.29,129.92,1.8054690093898058,3.269362800786983,0.43916813741915317,0.6666666666666666,0.6666666666666666,0.0,128.78828224763666,129.86876677499367,2017-08-29 06:00:00,130.36,131.58808306251586,2017-08-29 19:00:00,131.58808306251586,target,14,0.49123322500634004,2.5,2.4745538384545807,2.52425922530785,0.0,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-09-25 22:00:00,DEV_2015_2021,2017,480,short_squeeze,132.39,131.92,2.121949606631046,4.6502299889999685,0.948105143388378,0.4285714285712932,0.6190476190475739,0.1904761904762807,130.7201731854762,131.8646263946925,2017-09-25 23:00:00,132.43,133.8434340132688,2017-09-26 10:00:00,131.8646263946925,stop,12,0.5653736053075136,-1.0,-1.022109274084682,0.12381193487431966,1.1850570909400604,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2017-11-28 00:00:00,DEV_2015_2021,2017,480,short_squeeze,132.25,132.07,1.1610130090216007,3.3540375816178964,1.290014454468323,0.750000000000071,0.9000000000000853,0.1500000000000142,132.31901422282772,132.03124074437554,2017-11-28 01:00:00,132.29,132.93689813906113,2017-11-28 17:00:00,132.03124074437554,stop,17,0.25875925562445445,-1.0,-1.048307450760835,0.9661490152175772,1.1980247788698046,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-01-11 02:00:00,DEV_2015_2021,2018,480,short_squeeze,133.31,133.05,1.4685771664950933,3.219573018854702,1.1861584806307388,0.9047619047618597,0.9047619047618597,0.0,133.766720086298,133.00573947254327,2018-01-11 03:00:00,133.46,134.59565131864184,2018-01-12 09:00:00,134.59565131864184,target,31,0.4542605274567393,2.499999999999969,2.4724827510988323,2.8838076848417296,0.4843035806604398,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-02-13 14:00:00,DEV_2015_2021,2018,480,short_squeeze,132.9,132.51,1.5909945123564115,3.1003995625405447,1.264636663667878,0.7741935483871204,0.8709677419355105,0.09677419354839005,134.62117021375778,132.44871757618094,2018-02-13 15:00:00,133.04,134.51820605954762,2018-02-14 03:00:00,132.44871757618094,stop,13,0.5912824238190524,-1.0,-1.0211404897159837,0.5073717531840911,1.0823930734593301,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-03-08 23:00:00,DEV_2015_2021,2018,480,short_squeeze,130.9,130.56,1.545922304419434,4.774171822471656,0.6365562429961691,0.5714285714285134,0.7857142857142567,0.21428571428574328,132.85705264935933,130.50501664167922,2018-03-09 00:00:00,130.96,132.097458395802,2018-03-13 09:00:00,132.097458395802,target,57,0.4549833583207885,2.500000000000031,2.4725264676798107,2.6814167544559533,0.19780943270577475,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-05-20 22:00:00,DEV_2015_2021,2018,480,short_squeeze,130.43,130.22,1.4531827541014766,4.2211499047706935,0.6227926089006328,0.3333333333333333,0.6666666666666666,0.6666666666666666,131.32745321638,130.18387240362452,2018-05-20 23:00:00,130.45,131.11531899093865,2018-05-22 07:00:00,131.11531899093865,target,33,0.266127596375469,2.4999999999999467,2.4530300496068542,3.081228745789729,0.37575960314505763,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-08-08 18:00:00,DEV_2015_2021,2018,480,short_squeeze,128.81,128.59,1.6285369994673968,3.40512281706827,1.3324393632006548,0.8333333333333334,0.8888888888888362,0.05555555555550292,129.6701140224135,128.55622735619886,2018-08-08 19:00:00,128.91,129.79443160950285,2018-08-09 01:00:00,128.55622735619886,stop,7,0.35377264380113616,-1.0,-1.0353334273268884,0.05653348372310183,1.1872031581844957,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-10-19 00:00:00,DEV_2015_2021,2018,480,short_squeeze,128.67,128.38,1.6107705507492354,4.610136403868697,1.0553324298012394,1.0,1.0,0.0,130.10600951093866,128.33499048578565,2018-10-19 01:00:00,128.68,129.54252378553588,2018-10-19 16:00:00,129.54252378553588,target,16,0.3450095142143539,2.4999999999999587,2.4637691150968184,2.84050137640876,0.3478164950704772,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2018-12-05 02:00:00,DEV_2015_2021,2018,480,short_squeeze,128.03,127.77,1.6254543725196324,3.9386009795666954,0.9377621379921127,1.0,1.0,0.0,128.9168612708533,127.73001118142784,2018-12-05 03:00:00,128.07,128.91997204643036,2018-12-06 05:00:00,127.73001118142784,stop,27,0.33998881857215224,-1.0,-1.0367659149865127,1.0882710836017784,1.0882710836017366,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-01-03 08:00:00,DEV_2015_2021,2019,480,short_squeeze,122.23,121.29,1.8471520399652355,3.242341346747479,1.6506465037987317,0.9642857142857131,0.9642857142857131,0.0,127.60600955591492,121.16277712125721,2019-01-03 09:00:00,122.28,125.07305719685698,2019-01-25 18:00:00,125.07305719685698,target,391,1.117222878742794,2.499999999999994,2.48881154312373,2.685229650305664,0.3132767925356557,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-04-23 20:00:00,DEV_2015_2021,2019,480,short_squeeze,125.51,125.27,2.0951591107978227,3.6665284438960657,0.9602812591156273,0.7272727272727155,1.0,0.2727272727272845,125.61613858725062,125.24136255681452,2019-04-23 21:00:00,125.58,126.4265936079637,2019-04-24 06:00:00,125.24136255681452,stop,10,0.3386374431854762,-1.0,-1.0369126340029158,0.0,1.1516741808920181,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-06-16 22:00:00,DEV_2015_2021,2019,480,short_squeeze,121.7,121.57,1.278248117619284,3.736417574579123,1.4749016741760432,0.9333333333333017,1.0,0.06666666666669825,123.08573959939757,121.54457457628763,2019-06-16 23:00:00,121.76,122.29856355928095,2019-06-18 08:00:00,121.54457457628763,stop,34,0.21542542371237516,-1.0,-1.0580247205022466,1.624692174064358,2.8780261369140736,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-09-16 20:00:00,DEV_2015_2021,2019,480,short_squeeze,118.94,118.67,1.8390095026429978,3.2012387638600726,0.6130031675476014,0.44444444444440934,1.0,0.5555555555555907,118.84897807738766,118.63329545883097,2019-09-16 21:00:00,118.98,119.84676135292258,2019-09-20 17:00:00,118.63329545883097,stop,93,0.34670454116903215,-1.0,-1.0360537533135292,2.3651262173696503,1.182563108684866,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-09-23 01:00:00,DEV_2015_2021,2019,480,short_squeeze,118.68,118.48,1.6129407748214963,3.3871756271249933,0.9677644648928061,0.7499999999999704,0.7499999999999704,0.0,118.89979940870914,118.44900072167528,2019-09-23 02:00:00,118.7,119.32749819581181,2019-09-23 07:00:00,118.44900072167528,stop,6,0.250999278324727,-1.0,-1.049800940000381,0.2788852640023594,3.0677379040262363,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-12-03 22:00:00,DEV_2015_2021,2019,480,short_squeeze,120.37,120.23,1.2787411412380936,4.566932647278887,0.5480319176734872,0.16666666666650876,0.6666666666665088,0.5,120.0422261316233,120.20262933140158,2019-12-03 23:00:00,120.38,120.82342667149604,2019-12-04 01:00:00,120.20262933140158,stop,3,0.17737066859841377,-1.0,-1.070473884429505,0.16913732263097206,1.1839612584167243,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-12-08 23:00:00,DEV_2015_2021,2019,480,short_squeeze,120.1,119.99,0.9936499477835391,5.058581552352609,0.9033181343486253,0.5,0.5,0.0,120.10304075012822,119.96232425759057,2019-12-09 00:00:00,120.11,120.47918935602358,2019-12-10 15:00:00,120.47918935602358,target,40,0.14767574240943304,2.5,2.415355089495117,2.640921207754759,0.948022997655557,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2019-12-19 22:00:00,DEV_2015_2021,2019,480,short_squeeze,121.59,121.45,1.4438927250446858,4.537948564426113,0.825081557168371,0.8749999999999334,0.8749999999999334,0.0,120.52773070464875,121.42575997205823,2019-12-19 23:00:00,121.65,122.21060006985445,2019-12-20 11:00:00,121.42575997205823,stop,13,0.2242400279417751,-1.0,-1.0557438389333162,0.13378521344008557,1.6500176324276798,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-01-22 02:00:00,DEV_2015_2021,2020,480,short_squeeze,121.86,121.7,1.3829582014364212,4.235309491899086,1.555827976616066,0.9444444444444181,0.9444444444444181,0.0,121.39280060789335,121.67107649388214,2020-01-22 03:00:00,121.93,122.57730876529467,2020-01-22 15:00:00,121.67107649388214,stop,13,0.25892350611786696,-1.0,-1.0482768064877754,0.2317286711414873,1.2745076912784818,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-01-23 23:00:00,DEV_2015_2021,2020,480,short_squeeze,121.08,120.75,2.409630384317132,4.673222563524162,0.43811461533040646,0.33333333333349124,0.6666666666667456,0.3333333333332544,121.4099456820936,120.71576238391708,2020-01-24 00:00:00,121.1,122.06059404020728,2020-01-24 14:00:00,120.71576238391708,stop,15,0.3842376160829133,-1.0,-1.032531952824971,0.36435787164000744,1.014996928140018,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-02-11 01:00:00,DEV_2015_2021,2020,480,short_squeeze,119.81,119.67,1.3837744072348297,3.854800134439873,0.9884102908819611,0.8999999999999432,1.0,0.10000000000005685,120.87958996372635,119.64470685986313,2020-02-11 02:00:00,119.87,120.43323285034218,2020-02-11 13:00:00,119.64470685986313,stop,12,0.22529314013686985,-1.0,-1.0554832694523884,0.4882527711814587,1.2872118512966073,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-06-08 22:00:00,DEV_2015_2021,2020,480,short_squeeze,122.51,122.21,1.3123783621528604,4.768308049155165,1.0061567443171722,0.7826086956521282,1.0,0.21739130434787177,118.62160654214414,122.15285184656886,2020-06-08 23:00:00,122.56,123.57787038357785,2020-06-09 00:00:00,122.15285184656886,stop,2,0.4071481534311374,-1.0,-1.0307013550095907,0.024561084007672516,1.1789320323693628,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-07-03 01:00:00,DEV_2015_2021,2020,480,short_squeeze,120.88,120.73,1.1729024426491599,3.362320335594503,1.016515450296072,0.5384615384615553,0.6923076923076671,0.1538461538461118,119.81896518342833,120.69802803145734,2020-07-03 02:00:00,120.88,121.33492992135663,2020-07-03 07:00:00,120.69802803145734,stop,6,0.18197196854265485,-1.0,-1.06869189853853,0.21981407532353048,1.2639309331100466,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-08-25 00:00:00,DEV_2015_2021,2020,480,short_squeeze,125.01,124.89,1.2273084116066795,3.0682710290165534,0.9204813087050097,0.4444444444444971,1.0,0.555555555555503,123.7081993006645,124.86555626628459,2020-08-25 01:00:00,125.04,125.47610933428857,2020-08-25 07:00:00,125.47610933428857,target,7,0.174443733715421,2.500000000000041,2.428343657099352,3.1528790876331527,0.5732507432060796,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-08-28 20:00:00,DEV_2015_2021,2020,480,short_squeeze,125.38,125.18,1.1131055619872956,4.6193880822475295,0.5565527809936478,0.5000000000001421,0.9000000000000853,0.3999999999999432,123.94006196352746,125.13508063052824,2020-08-28 21:00:00,125.39,126.02729842367941,2020-08-31 08:00:00,126.02729842367941,target,12,0.2549193694717644,2.5,2.4509648873450036,2.667510128434204,0.0,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-09-11 01:00:00,DEV_2015_2021,2020,480,short_squeeze,125.6,125.31,1.687027291135656,4.7702150990734085,0.6980802584010067,0.5,0.5,0.0,124.58679961608216,125.2670249987176,2020-09-11 02:00:00,125.63,126.53743750320598,2020-09-15 12:00:00,125.2670249987176,stop,59,0.36297500128239335,-1.0,-1.0344376333241299,1.2948550129884575,1.4326055462850946,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-10-07 04:00:00,DEV_2015_2021,2020,480,short_squeeze,124.05,123.85,1.4017648910697105,3.2941474940137647,0.911147179195267,0.6153846153846237,0.9230769230769903,0.30769230769236655,124.11536124619158,123.81433068033124,2020-10-07 05:00:00,124.12,124.88417329917192,2020-10-09 07:00:00,124.88417329917192,target,51,0.3056693196687661,2.5,2.4591061346505625,2.6826375669255054,0.13086036911833887,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-11-15 22:00:00,DEV_2015_2021,2020,480,short_squeeze,123.83,123.64,1.4264819296810003,3.3785098334550625,1.1261699444850564,0.5333333333333018,0.8,0.26666666666669825,123.57592437376987,123.60670129567599,2020-11-15 23:00:00,123.96,124.84324676081,2020-11-17 13:00:00,123.60670129567599,stop,39,0.3532987043240041,-1.0,-1.0353808260460675,1.3020143984964914,1.1321864334751661,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2020-12-01 00:00:00,DEV_2015_2021,2020,480,short_squeeze,124.64,124.37,1.8759781669157727,3.1961109510416907,1.0422100927310398,0.9333333333333017,0.9333333333333017,0.0,123.71167026168843,124.33401877101215,2020-12-01 01:00:00,124.67,125.50995307246961,2020-12-01 14:00:00,125.50995307246961,target,14,0.33598122898784766,2.4999999999999787,2.4627955405792985,3.3037559965594023,0.029763567536586436,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2021-01-05 00:00:00,DEV_2015_2021,2021,480,short_squeeze,126.38,126.25,1.1817888001388226,3.5453664004165972,0.9090683077992037,0.19999999999994317,0.40000000000002844,0.20000000000008528,125.54958212534551,126.22249931629392,2021-01-05 01:00:00,126.39,126.80875170926521,2021-01-05 06:00:00,126.22249931629392,stop,6,0.16750068370608062,-1.0,-1.0746265610588361,0.8955187327068825,1.4328299723309272,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2021-01-11 05:00:00,DEV_2015_2021,2021,480,short_squeeze,126.89,126.75,1.067194264627306,3.049126470363763,0.5335971323137072,0.14285714285720086,0.7142857142858013,0.5714285714286005,125.79887500895676,126.71720372179641,2021-01-11 06:00:00,126.91,127.39199069550897,2021-01-11 08:00:00,126.71720372179641,stop,3,0.1927962782035877,-1.0,-1.0648352764714109,0.3630775482402688,1.7116512988467918,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2021-03-16 23:00:00,DEV_2015_2021,2021,480,short_squeeze,129.8,129.68,1.0941361032784411,4.467722421719955,1.1853141118848916,0.7692307692307524,0.8461538461537621,0.07692307692300965,128.04429092120347,129.65258110767928,2021-03-17 00:00:00,129.85,130.3435472308018,2021-03-17 17:00:00,130.3435472308018,target,18,0.1974188923207123,2.500000000000072,2.4366828581954163,2.836607952851175,0.5571908478814037,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2021-06-01 22:00:00,DEV_2015_2021,2021,480,short_squeeze,133.8,133.67,1.3129184912300178,3.029811902837774,2.2218620620811493,0.8636363636363578,0.8636363636363578,0.0,131.78117525244227,133.6452459880662,2021-06-01 23:00:00,133.95,134.7118850298345,2021-06-02 08:00:00,133.6452459880662,stop,10,0.30475401193379525,-1.0,-1.0410166872641669,0.3281334981137073,1.0500271939636023,hold480_H1_equiv_30d
H1,EURJPY,SQZ_PINE_25,2021-06-06 21:00:00,DEV_2015_2021,2021,480,short_squeeze,133.28,133.14,1.5587716791674817,3.1175433583346472,1.0020675080361705,0.7777777777776725,0.7777777777776725,0.0,132.0557461628198,133.11754642295097,2021-06-06 22:00:00,133.35,133.93113394262258,2021-06-07 02:00:00,133.11754642295097,stop,5,0.23245357704902858,-1.0,-1.053774177875319,0.0,1.075483557507358,hold480_H1_equiv_30d
