trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_after_cost_r,quick_back_inside_3_rate,filter_name,category,symbol
20,60.0,24.59864124400229,1.2299320622001146,3.6053840064351634,3.7002292746049807,20.0,pre_range6_le_2.0,直前6本の停滞,SILVER
24,58.333333333333336,31.2358657095578,1.3014944045649084,4.024517714646334,3.144403144948974,12.5,pre_range6_le_2.0,直前6本の停滞,USDJPY
24,54.166666666666664,26.790642494761595,1.1162767706150665,3.326561271370351,2.1163777212192247,25.0,pre_range6_le_2.0,直前6本の停滞,XAUUSD
159,40.88050314465409,91.79196489951056,0.5773079553428337,1.9280785303723895,21.49170142450842,30.18867924528302,pre_range6_le_2.0,直前6本の停滞,ALL
46,21.73913043478261,-7.728746449773968,-0.1680162271689993,0.792621928095215,15.690630225798142,47.82608695652174,pre_range6_le_2.5,直前6本の停滞,AUDJPY
40,35.0,13.633032868442822,0.34082582171107056,1.4948959553672034,12.865919865306045,42.5,pre_range6_le_2.5,直前6本の停滞,CHFJPY
33,33.33333333333333,10.097418295730026,0.3059823725978796,1.446412602291373,8.598852496056617,24.242424242424242,pre_range6_le_2.5,直前6本の停滞,EURJPY
22,31.818181818181817,5.236631282752107,0.23802869467055032,1.3372091925978633,6.397364313338468,45.45454545454545,pre_range6_le_2.5,直前6本の停滞,GBPJPY
27,66.66666666666666,39.74729269341142,1.4721219516078303,4.738853045655384,2.492637420893222,18.51851851851852,pre_range6_le_2.5,直前6本の停滞,SILVER
42,45.23809523809524,32.63745760516839,0.7770823239325808,2.376343834760196,5.204295197852819,23.809523809523807,pre_range6_le_2.5,直前6本の停滞,USDJPY
42,47.61904761904761,35.975589536642595,0.8565616556343475,2.5685055886859502,6.194396550002722,33.33333333333333,pre_range6_le_2.5,直前6本の停滞,XAUUSD
252,39.285714285714285,129.5986758323734,0.5142804596522754,1.8087545906551536,16.98490686880224,34.12698412698413,pre_range6_le_2.5,直前6本の停滞,ALL
58,24.137931034482758,-4.310730366865963,-0.07432293735975798,0.9053980185674952,15.860713110462605,48.275862068965516,pre_range6_le_3.0,直前6本の停滞,AUDJPY
46,32.608695652173914,11.263011556430397,0.24484807731370428,1.342894989379223,14.957261425292373,45.65217391304348,pre_range6_le_3.0,直前6本の停滞,CHFJPY
44,31.818181818181817,10.75156150920292,0.24435367066370273,1.3483114374175702,8.3553432364248,27.27272727272727,pre_range6_le_3.0,直前6本の停滞,EURJPY
34,32.35294117647059,8.881018660408513,0.2612064311884857,1.373535536860258,7.407123224747637,44.11764705882353,pre_range6_le_3.0,直前6本の停滞,GBPJPY
39,53.84615384615385,37.54099592942312,0.9625896392159774,2.7575541979109013,5.008970631219814,28.205128205128204,pre_range6_le_3.0,直前6本の停滞,SILVER
52,40.38461538461539,30.293548167454112,0.5825682339895022,1.9467626975294534,7.302988814716311,23.076923076923077,pre_range6_le_3.0,直前6本の停滞,USDJPY
53,49.056603773584904,48.31872524101672,0.9116740611512589,2.7142738898288012,6.194396550002722,35.84905660377358,pre_range6_le_3.0,直前6本の停滞,XAUUSD
326,37.423312883435585,142.73813069706978,0.43784702667812814,1.6651358373500573,21.16098747909578,36.19631901840491,pre_range6_le_3.0,直前6本の停滞,ALL
10,30.0,1.6350743119620554,0.16350743119620553,1.2257435904612215,6.22064120741507,70.0,pre_extension6_le_1.5,伸びすぎ回避,AUDJPY
9,22.22222222222222,-1.5599860094462907,-0.17333177882736564,0.7895743932766517,5.31461012681673,55.55555555555556,pre_extension6_le_1.5,伸びすぎ回避,CHFJPY
1,100.0,2.9773733122604287,2.9773733122604287,inf,0.0,0.0,pre_extension6_le_1.5,伸びすぎ回避,EURJPY
