sample,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_no_AUD_USD,prevD1_stack_down,37,19,47.368421052631575,6.85910627972844,0.3610055936699179,1.6451667025269074,2.578175107598647,2,51.35135135135135,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,4.125177809388333,-1.5053806180797284,0.13493838021564308,0.27336112617077446
practical_no_AUD_USD,prevD1_MACD_falling,37,32,40.625,4.515055888533719,0.14109549651667871,1.2212471522749744,3.695695315104838,3,86.48648648648648,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,-2.618243243243242,-3.8494310092744497,-0.08497171693759611,-0.1505584240811586
practical_no_AUD_USD,H1_LH_rebreak24__prevD1_RSI_35_55,37,7,42.857142857142854,1.736674510019488,0.24809635857421258,1.417660960701625,1.0756784981731753,2,18.91891891891892,"EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,-0.386100386100388,-6.627812387788681,0.022029145119937754,0.04585538434549208
primary_core4,strict,11,8,100.0,15.708579352382134,1.9635724190477668,inf,0.0,0,72.72727272727273,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,27.272727272727266,3.153965277983314,0.8222438668296923,inf
primary_core4,quality,11,9,88.88888888888889,14.669944020037766,1.6299937800041961,15.124248967080074,0.0,1,81.81818181818183,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,16.161616161616152,2.115329945638946,0.48866522778612165,10.143668025990447
primary_core4,prevD1_close_below_EMA50,11,10,80.0,13.593249406743185,1.3593249406743184,7.426065794023101,1.0756784981731755,1,90.9090909090909,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,7.272727272727266,1.0386353323443647,0.21799638845624392,2.4454848529334745
primary_core4,baseline,11,11,72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,1,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,0.0,0.0,0.0,0.0
primary_core4,prevD1_RSI_30_55,11,11,72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,1,100.0,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,0.0,0.0,0.0,0.0
primary_core4,prevD1_RSI_35_55__strict,11,6,100.0,11.746783422107884,1.9577972370179806,inf,0.0,0,54.54545454545454,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,27.272727272727266,-0.8078306522909369,0.8164686847999061,inf
primary_core4,H1_LH_confirm,11,7,85.71428571428571,10.723916436959938,1.5319880624228481,10.969443895338955,1.0756784981731755,1,63.63636363636363,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,12.987012987012974,-1.8306976374388828,0.39065951020477363,5.988862954249329
primary_core4,prevD1_RSI_35_55__quality,11,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,63.63636363636363,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,12.987012987012974,-1.8464659846353033,0.3884068891767136,6.329243649215351
primary_core4,prevD1_RSI_35_55__break_depth_ge_0_15,11,7,85.71428571428571,10.708148089763517,1.5297354413947881,11.309824590304977,0.0,1,63.63636363636363,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,12.987012987012974,-1.8464659846353033,0.3884068891767136,6.329243649215351
primary_core4,prevD1_MACD_falling,11,10,70.0,10.576168498873079,1.057616849887308,4.353292622687216,1.0756784981731755,1,90.9090909090909,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,-2.7272727272727337,-1.9784455755257415,-0.08371170233076652,-0.6272883184024103
primary_core4,prevD1_stack_down,11,5,100.0,9.774836817677626,1.9549673635355251,inf,0.0,0,45.45454545454545,"CHFJPY,EURJPY,GBPJPY,XAUUSD","test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,27.272727272727266,-2.7797772567211947,0.8136388113174506,inf
primary_core4,prevD1_RSI_35_55__close_location_le_0_50,11,8,75.0,9.668496642297747,1.2085620802872183,5.652147497748609,1.0396514474657723,1,72.72727272727273,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,2.2727272727272663,-2.8861174321010736,0.06723352806914384,0.6715665566589823
primary_core4,prevD1_RSI_35_55,11,9,66.66666666666666,8.592818144124571,0.9547575715693968,3.724449189123265,1.0756784981731755,1,81.81818181818183,"CHFJPY,EURJPY,GBPJPY,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",72.72727272727273,12.55461407439882,1.1413285522180745,4.9805809410896265,1.0756784981731755,-6.0606060606060765,-3.961795930274249,-0.18657098064867772,-1.2561317519663615
