symbol,denial_name,denial_family,d1_signal_time,context_start,fail_bars,denial_level,atr,body_ratio,close_location,rsi14
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-08-23,2021-08-24,3,150.33,0.7966924918859584,0.6105263157894941,0.7578947368421132,41.44700252228952
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-09-23,2021-09-24,3,150.51,0.8601413403928033,0.9282051282051212,0.9692307692307683,53.205368973388474
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-11-08,2021-11-09,2,153.11,1.0873096069837755,0.5760869565217304,0.9565217391304133,43.06873400663815
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-11-12,2021-11-13,1,152.56,1.00646734915305,0.7058823529411765,0.7058823529411765,40.26770978319684
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-12-05,2021-12-06,1,30.0,1.1140088736841451,0.8799999999999955,0.8799999999999955,32.42320417326454
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-12-06,2021-12-07,2,149.6,1.122293954135277,0.7154471544715469,0.9105691056910682,39.24547686252111
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-03-02,2022-03-03,1,153.34,1.1969716679001625,0.727272727272731,0.9090909090909103,45.400023759886636
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-03-08,2022-03-09,1,151.44,1.2514732542423823,0.5392156862745155,0.8627450980392304,34.412118827739775
GBPJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-03-08,2022-03-09,1,151.44,1.2514732542423823,0.5392156862745155,0.8627450980392304,34.412118827739775
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-03-08,2022-03-09,1,30.0,1.2514732542423823,0.5392156862745155,0.8627450980392304,34.412118827739775
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-05-13,2022-05-14,1,158.37,1.7884712385220134,0.5798816568047452,0.9940828402366918,35.643538999586255
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-05-13,2022-05-14,1,30.0,1.7884712385220134,0.5798816568047452,0.9940828402366918,35.643538999586255
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-08-02,2022-08-03,1,161.08,1.7992133636978558,0.7307692307692301,0.9583333333333348,45.23348978633442
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-09-26,2022-09-27,1,155.42,2.5145213400469233,0.5718518518518538,0.7644444444444481,33.23737346023077
GBPJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-09-26,2022-09-27,1,155.42,2.5145213400469233,0.5718518518518538,0.7644444444444481,33.23737346023077
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-09-26,2022-09-27,2,30.0,2.5145213400469233,0.5718518518518538,0.7644444444444481,33.23737346023077
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-07-28,2023-07-29,1,179.45,1.7490075900438111,0.6007751937984489,0.9728682170542606,51.67441244730326
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-09-27,2023-09-28,1,181.06,0.9721896320110098,0.6329113924050697,0.7215189873417708,39.15230174446788
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-10-05,2023-10-06,2,180.86,1.0882863283955229,0.8767123287671169,0.8904109589040909,41.88276216110369
GBPJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-10-05,2023-10-06,2,180.43,1.0882863283955229,0.8767123287671169,0.8904109589040909,41.88276216110369
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2023-12-08,2023-12-09,1,30.0,1.5105370275599255,0.6487603305785054,0.9669421487603256,35.59048614626293
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-09-17,2024-09-18,6,186.42,1.9254048783282913,0.5093457943925215,0.6214953271028053,41.65261271572859
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-02-09,2025-02-10,1,187.941,1.8657818408593128,0.9233903830480898,0.9812550937245346,36.555938679884086
GBPJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2025-02-09,2025-02-10,1,187.941,1.8657818408593128,0.9233903830480898,0.9812550937245346,36.555938679884086
GBPJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2025-04-09,2025-04-10,1,30.0,2.4371825755193743,0.46783947223749317,0.8555983140919897,41.80052799608564
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-08-05,2025-08-06,1,195.284,1.347686534929555,0.6888111888111951,0.8062937062937164,42.18018032445556
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-10-03,2025-10-04,1,197.914,0.9364835028513154,0.8739999999999952,0.8770000000000095,44.94203780168454
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-11-05,2025-11-06,1,200.562,1.4572151081276967,0.5420689655172395,0.9420689655172395,45.846669860333805
GBPJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2026-04-01,2026-04-02,1,210.197,1.20974229824642,0.7237428389560802,0.7727562062380651,46.640084228159594
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2015-07-09,2015-07-10,2,30.0,0.35584890574177436,0.5449541284403682,0.7119266055045871,38.36790660316186
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-07-10,2015-07-11,3,15.479,0.35043112676021904,0.5357142857142818,0.6464285714285699,43.24350219087138
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2015-07-10,2015-07-11,3,15.479,0.35043112676021904,0.5357142857142818,0.6464285714285699,43.24350219087138
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2015-07-28,2015-07-29,1,30.0,0.29771906779942886,0.7325581395348959,0.889534883720939,34.96469290247201
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-08-27,2015-08-28,1,14.375,0.39866451413337495,0.7906504065040659,0.8556910569105699,42.298372337347764
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2015-08-27,2015-08-28,1,14.371,0.39866451413337495,0.7906504065040659,0.8556910569105699,42.298372337347764
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-04-05,2016-04-06,3,15.045,0.30792154693082174,0.687272727272731,0.7054545454545457,46.08057409914049
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-06-03,2016-06-04,4,16.11,0.29189539479439924,0.8539553752535546,0.8864097363083214,47.27785819109227
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-08-29,2016-08-30,4,18.703,0.3968508797690445,0.6247504990019993,0.9720558882235543,39.93688818995153
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-10-09,2016-10-10,2,17.54,0.4633675654296374,0.691860465116296,0.7965116279069766,32.31621463498165
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2016-10-09,2016-10-10,2,17.54,0.4633675654296374,0.691860465116296,0.7965116279069766,32.31621463498165
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-10-09,2016-10-10,4,30.0,0.4633675654296374,0.691860465116296,0.7965116279069766,32.31621463498165
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-11-13,2016-11-14,1,17.383,0.454388649462799,0.827586206896561,0.827586206896561,39.91116100808013
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2016-11-21,2016-11-22,2,16.574,0.4171820068653016,0.4637096774193608,0.6370967741935506,33.56901190030064
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2016-11-21,2016-11-22,2,16.574,0.4171820068653016,0.4637096774193608,0.6370967741935506,33.56901190030064
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2017-03-10,2017-03-11,1,30.0,0.27675393945786,0.4505928853754969,0.7905138339920917,33.14002763234278
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-03-15,2017-03-16,5,17.197,0.2744855077274037,0.7695238095238115,0.9504761904761907,44.60367891167031
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-04-30,2017-05-01,1,17.221,0.2661487154883396,0.9067796610169272,0.9067796610169272,31.743669545516653
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2017-04-30,2017-05-01,1,30.0,0.2661487154883396,0.9067796610169272,0.9067796610169272,31.743669545516653
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-05-07,2017-05-08,2,16.398,0.29215472377813984,0.7401960784313693,1.0,25.39081510299738
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-05-07,2017-05-08,2,16.398,0.29215472377813984,0.7401960784313693,1.0,25.39081510299738
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-05-11,2017-05-12,2,16.199,0.27578360750279685,0.6529680365296799,0.7305936073059327,28.485021867909296
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-05-11,2017-05-12,2,16.199,0.27578360750279685,0.6529680365296799,0.7305936073059327,28.485021867909296
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2017-07-11,2017-07-12,4,30.0,0.33838055517007193,0.4368686868686861,0.9974747474747488,34.448341647632816
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-10-03,2017-10-04,1,16.599,0.24151647884861072,0.4608695652173905,0.7826086956521592,35.76584286534931
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2017-12-13,2017-12-14,5,15.904,0.23917859678301331,0.6569037656903808,0.7719665271966564,37.945921570035566
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2017-12-13,2017-12-14,5,15.904,0.23917859678301331,0.6569037656903808,0.7719665271966564,37.945921570035566
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-02-12,2018-02-13,4,16.537,0.2825277932738493,0.704545454545456,0.7348484848484831,43.0190728280078
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-05-02,2018-05-03,1,16.192,0.24260738281820424,0.6017441860465117,0.6046511627907013,44.286849510174484
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-07-03,2018-07-04,1,15.912,0.2202836167784649,0.6821705426356571,0.9651162790697663,39.46042025461282
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-07-03,2018-07-04,1,15.912,0.2202836167784649,0.6821705426356571,0.9651162790697663,39.46042025461282
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-07-20,2018-07-21,1,15.385,0.2265610082811321,0.5478547854785476,0.8250825082508229,34.07987300323781
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2018-07-20,2018-07-21,1,15.385,0.2265610082811321,0.5478547854785476,0.8250825082508229,34.07987300323781
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-07-20,2018-07-21,1,30.0,0.2265610082811321,0.5478547854785476,0.8250825082508229,34.07987300323781
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-08-16,2018-08-17,1,30.0,0.24569030210638546,0.4610778443113775,0.6666666666666666,31.429319385853844
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2018-08-24,2018-08-25,1,30.0,0.23304206792573423,0.7230769230769254,0.7769230769230769,40.79469654050455
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2018-11-14,2018-11-15,2,14.097,0.22112004598650684,0.4054054054054036,0.8277027027027019,39.63548506898497
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-03-08,2019-03-09,4,15.133,0.19879518389538578,0.7384196185286144,0.8310626702997288,42.626319181202305
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-03-08,2019-03-09,4,15.133,0.19879518389538578,0.7384196185286144,0.8310626702997288,42.626319181202305
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-04-24,2019-04-25,1,14.843,0.1691905715135456,0.5400000000000046,0.690000000000002,40.31497409787202
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-04-24,2019-04-25,1,14.843,0.1691905715135456,0.5400000000000046,0.690000000000002,40.31497409787202
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-05-03,2019-05-04,2,14.738,0.19447838004982934,0.7187499999999989,0.799479166666667,45.86441647756996
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-05-03,2019-05-04,2,14.738,0.19447838004982934,0.7187499999999989,0.799479166666667,45.86441647756996
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2019-05-19,2019-05-20,1,30.0,0.1600810715563863,0.9807692307692413,0.9807692307692413,31.110318867491486
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-05-23,2019-05-24,5,14.517,0.15324418171391999,0.6830357142857157,0.8169642857142843,42.90538533507197
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-05-23,2019-05-24,5,14.517,0.15324418171391999,0.6830357142857157,0.8169642857142843,42.90538533507197
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-10-01,2019-10-02,1,17.283,0.4530491553221283,0.6233183856502241,0.9596412556053795,42.922078841643305
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-11-13,2019-11-14,4,16.945,0.31784533995856296,0.5658914728682221,0.7403100775193783,36.88838751770434
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2019-11-13,2019-11-14,4,16.882,0.31784533995856296,0.5658914728682221,0.7403100775193783,36.88838751770434
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2019-12-11,2019-12-12,4,16.723,0.24077698217967655,0.6044568245125442,0.7465181058495878,46.87168803357849
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-03-05,2020-03-06,5,17.449,0.41535399630608827,0.9008498583569395,0.9943342776203997,47.39741427347898
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2020-03-05,2020-03-06,5,17.351,0.41535399630608827,0.9008498583569395,0.9943342776203997,47.39741427347898
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2020-09-24,2020-09-25,1,30.0,1.2075025175924334,0.7726465364120779,0.9206631142687979,34.00589297055798
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-09-28,2020-09-29,4,23.685,1.1299701279703265,0.5951107715813609,0.9526355996944249,39.7093364456524
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2020-12-01,2020-12-02,3,22.915,0.7134857692996838,0.806340454858719,0.8442453480358381,49.88882937940646
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-01-18,2021-01-19,1,24.316,0.8623508269018993,0.8336886993603391,0.8368869936034096,45.93367669092444
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-03-09,2021-03-10,4,25.811,0.8751135650752548,0.6988171064604191,0.8207461328480444,45.36324618344254
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-03-31,2021-04-01,1,24.395,0.6555316951511211,0.5518617021276566,0.8683510638297874,35.742620689076944
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-03-31,2021-04-01,1,24.395,0.6555316951511211,0.5518617021276566,0.8683510638297874,35.742620689076944
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-03-31,2021-04-01,1,30.0,0.6555316951511211,0.5518617021276566,0.8683510638297874,35.742620689076944
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-06-20,2021-06-21,1,25.761,0.6019555757143216,0.6645569620253139,0.715189873417713,30.876964577758812
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-06-20,2021-06-21,1,30.0,0.6019555757143216,0.6645569620253139,0.715189873417713,30.876964577758812
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-07-21,2021-07-22,1,24.982,0.47017233141623227,0.5474060822898074,0.9284436493738831,37.39033949457571
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-07-21,2021-07-22,1,24.982,0.47017233141623227,0.5474060822898074,0.9284436493738831,37.39033949457571
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-07-28,2021-07-29,1,24.742,0.45560569453826266,0.6954545454545455,0.9818181818181839,38.75227294024082
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-07-28,2021-07-29,1,24.742,0.45560569453826266,0.6954545454545455,0.9818181818181839,38.75227294024082
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-08-13,2021-08-14,5,30.0,0.5997698068399036,0.6691616766467026,0.7290419161676644,34.871002073459564
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-09-30,2021-10-01,1,22.025,0.56039945732913,0.6924083769633512,0.8193717277486934,37.19058396945282
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-09-30,2021-10-01,1,22.025,0.56039945732913,0.6924083769633512,0.8193717277486934,37.19058396945282
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-09-30,2021-10-01,1,30.0,0.56039945732913,0.6924083769633512,0.8193717277486934,37.19058396945282
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2021-12-10,2021-12-11,1,22.024,0.4750312157048147,0.4556650246305361,0.8596059113300447,32.239858640447295
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2021-12-10,2021-12-11,1,22.024,0.4750312157048147,0.4556650246305361,0.8596059113300447,32.239858640447295
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2021-12-10,2021-12-11,1,30.0,0.4750312157048147,0.4556650246305361,0.8596059113300447,32.239858640447295
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-05-04,2022-05-05,2,22.67,0.5595895316122278,0.46651532349602864,0.9046538024971628,33.36070406050865
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-05-04,2022-05-05,2,22.67,0.5595895316122278,0.46651532349602864,0.9046538024971628,33.36070406050865
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-05-04,2022-05-05,6,30.0,0.5595895316122278,0.46651532349602864,0.9046538024971628,33.36070406050865
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-05-15,2022-05-16,2,21.168,0.6027582222546133,0.6206896551724216,0.990147783251237,28.857107442098865
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-05-15,2022-05-16,2,21.168,0.6027582222546133,0.6206896551724216,0.990147783251237,28.857107442098865
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-06-15,2022-06-16,2,21.232,0.5367169414968702,0.763906056860323,0.8269468479604445,47.087433286522646
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2022-07-17,2022-07-18,2,18.729,0.493442294779363,0.8124999999999901,0.8124999999999901,30.01649441463954
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2022-07-17,2022-07-18,2,18.729,0.493442294779363,0.8124999999999901,0.8124999999999901,30.01649441463954
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2022-07-26,2022-07-27,2,30.0,0.44866102566643795,0.7935103244837847,0.8289085545722712,35.886797723513524
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-02-28,2023-03-01,1,20.705,0.46719772136443516,0.42784380305602626,0.7877758913412559,31.432552918479516
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-02-28,2023-03-01,1,20.705,0.46719772136443516,0.42784380305602626,0.7877758913412559,31.432552918479516
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2023-02-28,2023-03-01,3,30.0,0.46719772136443516,0.42784380305602626,0.7877758913412559,31.432552918479516
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-03-10,2023-03-11,3,20.407,0.4818163653447242,0.5162011173184358,0.7229050279329595,37.72414854647601
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-03-10,2023-03-11,3,20.407,0.4818163653447242,0.5162011173184358,0.7229050279329595,37.72414854647601
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2023-03-10,2023-03-11,3,30.0,0.4818163653447242,0.5162011173184358,0.7229050279329595,37.72414854647601
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-05-19,2023-05-20,1,23.525,0.5256209017338892,0.5578778135048197,0.7411575562700943,38.74689160951889
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-05-26,2023-05-27,1,22.987,0.5001081352260289,0.8697604790419164,0.9401197604790431,38.22688050940845
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2023-05-26,2023-05-27,2,30.0,0.5001081352260289,0.8697604790419164,0.9401197604790431,38.22688050940845
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-06-25,2023-06-26,2,22.478,0.48421610272651955,0.7583333333333361,0.9583333333333419,35.098580338867265
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2023-06-25,2023-06-26,2,22.478,0.48421610272651955,0.7583333333333361,0.9583333333333419,35.098580338867265
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-09-15,2023-09-16,1,22.729,0.4220605479012478,0.6041666666666644,0.6086309523809502,43.18127188015776
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2023-10-06,2023-10-07,4,30.0,0.5736178058688799,0.6699147381242384,0.8976857490864806,36.96017567467255
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-12-10,2023-12-11,1,23.011,0.5385028914477373,0.9078947368420868,0.9605263157894725,39.74557815600721
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2023-12-13,2023-12-14,2,22.929,0.5814901066001016,0.7606263982102945,0.9888143176733802,50.99964459175717
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-01-23,2024-01-24,1,22.33,0.43916055499569695,0.9256594724220569,0.9952038369304498,38.446417412516446
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2024-01-23,2024-01-24,1,22.33,0.43916055499569695,0.9256594724220569,0.9952038369304498,38.446417412516446
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2024-01-23,2024-01-24,1,30.0,0.43916055499569695,0.9256594724220569,0.9952038369304498,38.446417412516446
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-05-01,2024-05-02,1,26.648,0.7188964819359821,0.5343511450381692,0.74173027989822,46.93386647544754
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-06-14,2024-06-15,1,29.019,0.9803187327361486,0.8419654714475435,0.9561752988047793,48.69534684128359
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-07-31,2024-08-01,5,28.65,0.7591912834067231,0.8109684947491258,0.9381563593932312,47.473843370200846
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2024-07-31,2024-08-01,5,28.558,0.7591912834067231,0.8109684947491258,0.9381563593932312,47.473843370200846
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-08-08,2024-08-09,3,27.296,0.8819289369898816,0.9005025125628104,0.9346733668341697,40.80006978566932
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2024-08-08,2024-08-09,3,27.296,0.8819289369898816,0.9005025125628104,0.9346733668341697,40.80006978566932
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2024-11-18,2024-11-19,6,30.816,0.835684973799305,0.8541436464088417,0.8872928176795574,45.93041361200004
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-03-02,2025-03-03,1,31.162,0.6426647223247735,0.7104072398190043,0.7104072398190043,43.30993764725491
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2025-04-07,2025-04-08,1,29.172,1.0659279935165098,0.5725738396624482,0.6666666666666672,34.70390159162294
SILVER,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2025-04-07,2025-04-08,1,29.172,1.0659279935165098,0.5725738396624482,0.6666666666666672,34.70390159162294
SILVER,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2025-04-07,2025-04-08,2,30.0,1.0659279935165098,0.5725738396624482,0.6666666666666672,34.70390159162294
SILVER,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2026-02-06,2026-02-07,1,71.192,10.786801918361977,0.7579491537426533,0.9788258621910635,45.317516091973495
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-01-16,2015-01-17,2,117.536,1.166673335973634,0.7569408067050752,0.9046621267679406,43.553601515989484
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-07-10,2015-07-11,2,121.851,0.9804094023441503,0.7706355003652352,0.9167275383491672,50.072162760664646
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2015-08-26,2015-08-27,3,30.0,1.176798387097362,0.8267629094947266,0.8267629094947266,31.964819883078874
USDJPY,DONCHIAN55_FALSE_BREAK_6_Q,Donchian55下抜け否定,2015-08-27,2015-08-28,3,120.414,1.2076699308761214,0.6016159105034224,0.7650714729645735,39.506935753073684
USDJPY,DONCHIAN20_FALSE_BREAK_6_Q,Donchian20下抜け否定,2015-08-28,2015-08-29,4,121.181,1.1991935072421127,0.6391184573002744,0.9788797061524239,44.27817004193139
USDJPY,RSI_70_30_REJECT_6_Q,RSI30割れ否定,2016-02-14,2016-02-15,3,30.0,1.344978919479762,0.6838235294117537,0.9264705882352916,32.216930564222
