context_name,v_strategy,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars
AVOID_D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,XAUUSD,18,38.88888888888889,-0.6919226463456616,-0.038440147019203424,0.9378178153008193,5.059858462294644,6,65.05555555555556
D20Q_5D,RS100_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-0.8395640648236598,-0.4197820324118299,0.0,0.43193354080013835,2,180.0
RSIQ_10D,RS100_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_10D,RS120_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_10D,RS120_RECLAIM_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_5D,RS100_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_5D,RS120_BODY45_CLOSE60_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_5D,RS120_RECLAIM_RR15,USDJPY,1,0.0,-1.0072410026937484,-1.0072410026937484,0.0,0.0,1,163.0
RSIQ_10D,RS120_BODY45_CLOSE60_RR15,AUDJPY,1,0.0,-1.010330125798295,-1.010330125798295,0.0,0.0,1,22.0
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,AUDJPY,1,0.0,-1.010330125798295,-1.010330125798295,0.0,0.0,1,22.0
RSIQ_5D,RS120_RECLAIM_RR15,CHFJPY,1,0.0,-1.0128416100143667,-1.0128416100143667,0.0,0.0,1,44.0
D20Q_5D,RS100_BODY45_CLOSE60_RR15,CHFJPY,1,0.0,-1.0147926674844419,-1.0147926674844419,0.0,0.0,1,142.0
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,CHFJPY,1,0.0,-1.0147926674844419,-1.0147926674844419,0.0,0.0,1,142.0
D20Q_20D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0250478587254472,-1.0250478587254472,0.0,0.0,1,26.0
D20Q_10D,RS120_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20Q_5D,RS100_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20Q_5D,RS120_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20Q_5D,RS120_RECLAIM_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_OR_RSI_5D,RS120_BODY45_CLOSE60_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_OR_RSI_5D,RS120_RECLAIM_RR15,SILVER,1,0.0,-1.0353288921704786,-1.0353288921704786,0.0,0.0,1,54.0
D20_D55_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,CHFJPY,6,33.33333333333333,-1.0671951111157785,-0.17786585185262974,0.7358990424807621,2.0228676210804615,3,101.83333333333333
D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,CHFJPY,6,33.33333333333333,-1.0671951111157785,-0.17786585185262974,0.7358990424807621,2.0228676210804615,3,101.83333333333333
D20Q_15D,RS120_RECLAIM_RR15,CHFJPY,6,33.33333333333333,-1.0716173722177296,-0.1786028953696216,0.7350945652780879,1.0128416100143667,2,72.66666666666667
D20Q_20D,RS120_RECLAIM_RR15,CHFJPY,6,33.33333333333333,-1.0716173722177296,-0.1786028953696216,0.7350945652780879,1.0128416100143667,2,72.66666666666667
D20Q_20D,RS100_BODY45_CLOSE60_RR15,GBPJPY,8,37.5,-1.104488878186977,-0.13806110977337213,0.7328975339262628,2.1233418596118065,3,91.75
BASELINE_NO_D1_CONTEXT,RS100_BODY45_CLOSE60_RR15,GBPJPY,34,41.17647058823529,-1.1969309542738433,-0.03520385159628951,0.9320687947831743,3.5358686700106228,4,81.6470588235294
AVOID_D20_OR_RSI_10D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,6,33.33333333333333,-1.1990227332461048,-0.19983712220768413,0.7093199396573163,3.083300867493009,3,33.833333333333336
AVOID_D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,6,33.33333333333333,-1.1990227332461048,-0.19983712220768413,0.7093199396573163,3.083300867493009,3,33.833333333333336
AVOID_D20_OR_RSI_5D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,6,33.33333333333333,-1.1990227332461048,-0.19983712220768413,0.7093199396573163,3.083300867493009,3,33.833333333333336
BASELINE_NO_D1_CONTEXT,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,6,33.33333333333333,-1.1990227332461048,-0.19983712220768413,0.7093199396573163,3.083300867493009,3,33.833333333333336
D20Q_20D,RS120_RECLAIM_RR15,SILVER,6,33.33333333333333,-1.2634647523999405,-0.21057745873332342,0.6953348945736918,3.062623923655882,3,83.5
BASELINE_NO_D1_CONTEXT,RS120_RECLAIM_RR15,XAUUSD,28,42.857142857142854,-1.272760621303892,-0.045455736475139,0.9214125914606844,5.592743467686631,4,75.07142857142857
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20_OR_RSI_10D,RS120_RECLAIM_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20_OR_RSI_5D,RS120_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20_OR_RSI_5D,RS120_RECLAIM_RR15,USDJPY,2,0.0,-1.4391745434938867,-0.7195872717469434,0.0,0.43193354080013835,2,171.5
D20Q_20D,RS120_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-1.4438528805260558,-0.7219264402630279,0.0,0.43193354080013835,2,140.0
D20Q_20D,RS120_RECLAIM_RR15,USDJPY,2,0.0,-1.4438528805260558,-0.7219264402630279,0.0,0.43193354080013835,2,140.0
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,CHFJPY,4,25.0,-1.5343848257729966,-0.38359620644324915,0.4929443285224497,1.0120099736471588,2,98.5
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,CHFJPY,4,25.0,-1.5343848257729966,-0.38359620644324915,0.4929443285224497,1.0120099736471588,2,98.5
D20Q_10D,RS100_BODY45_CLOSE60_RR15,CHFJPY,4,25.0,-1.543194649082482,-0.3857986622706205,0.49151338038693343,1.014792667484442,2,93.5
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,CHFJPY,4,25.0,-1.543194649082482,-0.3857986622706205,0.49151338038693343,1.014792667484442,2,93.5
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,CHFJPY,4,25.0,-1.543194649082482,-0.3857986622706205,0.49151338038693343,1.014792667484442,2,93.5
RSIQ_10D,RS120_RECLAIM_RR15,AUDJPY,3,33.33333333333333,-1.5906023282233868,-0.5302007760744623,0.21122486901763163,1.0062171330413623,2,76.66666666666667
RSIQ_15D,RS120_RECLAIM_RR15,AUDJPY,3,33.33333333333333,-1.5906023282233868,-0.5302007760744623,0.21122486901763163,1.0062171330413623,2,76.66666666666667
AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,SILVER,4,25.0,-1.6377172284491464,-0.4094293071122866,0.4716768993879081,2.0582530087675615,2,41.25
AVOID_D20_D55_OR_RSI_20D,RS120_RECLAIM_RR15,XAUUSD,14,35.714285714285715,-1.646046133967053,-0.1175747238547895,0.8193179974383487,5.059858462294644,6,68.28571428571429
AVOID_D20_OR_RSI_20D,RS120_RECLAIM_RR15,XAUUSD,14,35.714285714285715,-1.646046133967053,-0.1175747238547895,0.8193179974383487,5.059858462294644,6,68.28571428571429
AVOID_D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,XAUUSD,19,36.84210526315789,-1.6945094959306617,-0.08918471031214009,0.8603485835541825,5.603920822505486,6,66.3157894736842
AVOID_D20_OR_RSI_10D,RS120_RECLAIM_RR15,XAUUSD,19,36.84210526315789,-1.7021487191114433,-0.08958677469007596,0.8597620022981435,5.059858462294644,6,63.0
AVOID_D20_OR_RSI_5D,RS120_BODY45_CLOSE60_RR15,XAUUSD,19,36.84210526315789,-1.7073132430730558,-0.08985859174068715,0.8593963300586696,5.059858462294644,6,62.68421052631579
D20_OR_RSI_5D,RS100_BODY45_CLOSE60_RR15,USDJPY,3,0.0,-1.8468050675174081,-0.6156016891724694,0.0,1.4391745434938867,3,174.33333333333334
D20Q_10D,RS100_BODY45_CLOSE60_RR15,USDJPY,3,0.0,-1.8477727348718707,-0.6159242449572903,0.0,1.4401422108483493,3,165.33333333333334
D20Q_15D,RS100_BODY45_CLOSE60_RR15,USDJPY,3,0.0,-1.8477727348718707,-0.6159242449572903,0.0,1.4401422108483493,3,165.33333333333334
D20Q_15D,RS120_BODY45_CLOSE60_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20Q_15D,RS120_RECLAIM_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20Q_20D,RS120_BODY45_CLOSE60_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20Q_20D,RS120_RECLAIM_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
D20_OR_RSI_15D,RS120_RECLAIM_RR15,GBPJPY,2,0.0,-2.0087128138177786,-1.0043564069088893,0.0,1.0060588507848882,2,89.5
RSIQ_15D,RS100_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-2.010563484169379,-1.0052817420846896,0.0,1.0072410026937484,2,124.0
RSIQ_15D,RS120_BODY45_CLOSE60_RR15,USDJPY,2,0.0,-2.010563484169379,-1.0052817420846896,0.0,1.0072410026937484,2,124.0
RSIQ_15D,RS120_RECLAIM_RR15,USDJPY,2,0.0,-2.010563484169379,-1.0052817420846896,0.0,1.0072410026937484,2,124.0
D20Q_10D,RS100_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_10D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_15D,RS100_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_15D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_20D,RS100_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_20D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20_D55_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20_OR_RSI_10D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,AUDJPY,2,0.0,-2.0150883525792596,-1.0075441762896298,0.0,1.0047582267809645,2,40.0
D20Q_5D,RS120_RECLAIM_RR15,CHFJPY,2,0.0,-2.023210336093121,-1.0116051680465605,0.0,1.0128416100143667,2,60.5
D20_OR_RSI_5D,RS120_RECLAIM_RR15,CHFJPY,2,0.0,-2.023210336093121,-1.0116051680465605,0.0,1.0128416100143667,2,60.5
AVOID_D20_D55_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,7,28.57142857142857,-2.0380856885015284,-0.2911550983573612,0.5951063097849673,4.028058218495367,4,45.42857142857143
AVOID_D20_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,7,28.57142857142857,-2.0380856885015284,-0.2911550983573612,0.5951063097849673,4.028058218495367,4,45.42857142857143
AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,EURJPY,7,28.57142857142857,-2.0380856885015284,-0.2911550983573612,0.5951063097849673,4.028058218495367,4,45.42857142857143
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,AUDJPY,6,33.33333333333333,-2.1103427979712546,-0.3517237996618758,0.4758497174689828,3.021305485620622,3,62.5
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,AUDJPY,6,33.33333333333333,-2.1103427979712546,-0.3517237996618758,0.4758497174689828,3.021305485620622,3,62.5
D20_OR_RSI_10D,RS120_RECLAIM_RR15,AUDJPY,6,33.33333333333333,-2.1103427979712546,-0.3517237996618758,0.4758497174689828,3.021305485620622,3,62.5
D20_OR_RSI_15D,RS120_RECLAIM_RR15,AUDJPY,6,33.33333333333333,-2.1103427979712546,-0.3517237996618758,0.4758497174689828,3.021305485620622,3,62.5
D20Q_10D,RS100_BODY45_CLOSE60_RR15,SILVER,2,0.0,-2.1143492352695055,-1.0571746176347527,0.0,1.0353288921704786,2,62.5
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,SILVER,2,0.0,-2.1143492352695055,-1.0571746176347527,0.0,1.0353288921704786,2,62.5
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,SILVER,2,0.0,-2.1143492352695055,-1.0571746176347527,0.0,1.0353288921704786,2,62.5
D20Q_10D,RS120_RECLAIM_RR15,SILVER,2,0.0,-2.119765888510716,-1.059882944255358,0.0,1.0353288921704789,2,66.5
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,SILVER,2,0.0,-2.119765888510716,-1.059882944255358,0.0,1.0353288921704789,2,66.5
D20_OR_RSI_10D,RS120_RECLAIM_RR15,SILVER,2,0.0,-2.119765888510716,-1.059882944255358,0.0,1.0353288921704789,2,66.5
AVOID_D20_D55_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
AVOID_D20_OR_RSI_10D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
AVOID_D20_OR_RSI_15D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
AVOID_D20_OR_RSI_20D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
AVOID_D20_OR_RSI_5D,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
BASELINE_NO_D1_CONTEXT,RS120_UPREG_BODY45_CLOSE60_RR15,GBPJPY,10,30.0,-2.4007864449378515,-0.24007864449378516,0.5935945227202865,3.4484483527758214,4,89.0
D20_D55_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,USDJPY,3,0.0,-2.4424970249695175,-0.8141656749898392,0.0,1.4391745434938867,3,142.66666666666666
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,USDJPY,3,0.0,-2.4424970249695175,-0.8141656749898392,0.0,1.4391745434938867,3,142.66666666666666
D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,USDJPY,3,0.0,-2.4424970249695175,-0.8141656749898392,0.0,1.4391745434938867,3,142.66666666666666
D20_OR_RSI_15D,RS120_RECLAIM_RR15,USDJPY,3,0.0,-2.4424970249695175,-0.8141656749898392,0.0,1.4391745434938867,3,142.66666666666666
D20Q_10D,RS120_RECLAIM_RR15,AUDJPY,5,20.0,-2.536287728587525,-0.507257545717505,0.3700568785331475,3.021305485620622,3,39.0
D20Q_15D,RS120_RECLAIM_RR15,AUDJPY,5,20.0,-2.536287728587525,-0.507257545717505,0.3700568785331475,3.021305485620622,3,39.0
D20Q_20D,RS120_RECLAIM_RR15,AUDJPY,5,20.0,-2.536287728587525,-0.507257545717505,0.3700568785331475,3.021305485620622,3,39.0
RSIQ_10D,RS120_RECLAIM_RR15,CHFJPY,5,20.0,-2.5520486526667088,-0.5104097305333417,0.36888772396958225,2.0248515836615253,2,62.8
D20Q_10D,RS120_RECLAIM_RR15,CHFJPY,5,20.0,-2.55359975435939,-0.5107199508718779,0.3687462796218095,2.0248515836615253,2,72.2
AVOID_D20_OR_RSI_15D,RS120_BODY45_CLOSE60_RR15,XAUUSD,15,33.33333333333333,-2.653220284448677,-0.17688135229657848,0.7377556008447184,5.059858462294644,6,65.73333333333333
AVOID_D20_OR_RSI_5D,RS120_RECLAIM_RR15,XAUUSD,20,35.0,-2.7175393158388372,-0.13587696579194186,0.7933895571782559,5.059858462294644,6,60.85
D20_D55_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,USDJPY,4,0.0,-2.8550137375656193,-0.7137534343914048,0.0,2.447383213542098,4,164.75
D20_OR_RSI_10D,RS100_BODY45_CLOSE60_RR15,USDJPY,4,0.0,-2.8550137375656193,-0.7137534343914048,0.0,2.447383213542098,4,164.75
D20_D55_OR_RSI_15D,RS120_RECLAIM_RR15,CHFJPY,8,25.0,-3.0864178407787595,-0.38580223009734493,0.4906971150514219,3.026413960517959,4,78.5
D20_OR_RSI_15D,RS120_RECLAIM_RR15,CHFJPY,8,25.0,-3.0864178407787595,-0.38580223009734493,0.4906971150514219,3.026413960517959,4,78.5
RSIQ_15D,RS120_RECLAIM_RR15,CHFJPY,6,16.666666666666664,-3.5580314968416653,-0.5930052494736109,0.29539946518451804,2.549213872455592,3,79.33333333333333
D20_D55_OR_RSI_10D,RS120_RECLAIM_RR15,CHFJPY,6,16.666666666666664,-3.5624173787454634,-0.5937362297909106,0.29514312140707216,2.5535997543593902,3,65.16666666666667
D20_OR_RSI_10D,RS120_RECLAIM_RR15,CHFJPY,6,16.666666666666664,-3.5624173787454634,-0.5937362297909106,0.29514312140707216,2.5535997543593902,3,65.16666666666667
AVOID_D20_OR_RSI_15D,RS120_RECLAIM_RR15,XAUUSD,16,31.25,-3.6634463572144575,-0.2289653973259036,0.6707779005860957,5.059858462294644,6,63.25
D20_D55_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,USDJPY,5,0.0,-3.8583362190412496,-0.7716672438082499,0.0,3.450705695017728,5,148.8
D20_OR_RSI_15D,RS100_BODY45_CLOSE60_RR15,USDJPY,5,0.0,-3.8583362190412496,-0.7716672438082499,0.0,3.450705695017728,5,148.8
D20Q_20D,RS100_BODY45_CLOSE60_RR15,USDJPY,5,0.0,-3.86143447341751,-0.772286894683502,0.0,3.453803949393989,5,132.4
