symbol,timeframe,strategy,context_name,v_strategy,signal_time,period,d1_context_signal_time,d1_context_strategy,d1_context_age_days,d1_context_fail_bars,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,trigger_level,v_move_atr,v_move_bars,v_recovery_bars,drop_speed_atr_per_bar,recovery_speed_atr_per_bar,right_left_speed_ratio,fib_ratio_at_signal,close_location,body_ratio,ema50_stretch_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-06-20 08:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,17915-17926,17915,17926,167.612,166.03,167.612,3.6017040438446895,11,8,0.3274276403495172,0.48493233965798066,1.4810366624526043,1.077117572692803,0.9627791563275765,0.6898263027295926,3.004118426979217,2025-06-20 12:00:00,167.737,165.92019086654943,170.4547137001759,2025-07-03 12:00:00,170.4547137001759,TP,56,1.8168091334505618,1.4958718833685594,1.4889916889827859
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-06-20 12:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18414-18425,18414,18425,178.362,176.738,178.362,3.367711596389252,11,9,0.3061555996717502,0.40322217389718173,1.3170498084291224,1.077586206896555,0.8950617283950848,0.6296296296296664,2.5394199366895736,2025-06-20 16:00:00,178.487,176.61744335838162,181.29383496242758,2025-06-27 12:00:00,181.29383496242758,TP,30,1.8695566416183738,1.5013372154362021,1.4906394919467072
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-06-23 04:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,19493-19505,19493,19505,196.844,194.008,196.844,4.69705143952872,12,14,0.39142095329406,0.47320687482659135,1.2089462018940222,1.4104372355430261,0.9777411376751962,0.9760923330585355,3.7915734191287305,2025-06-23 08:00:00,198.006,193.85705423985073,204.23441864022394,2025-08-01 12:00:00,196.285,max_hold,180,4.1489457601492745,-0.4148041694182293,-0.41962467109653084
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-07-14 08:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18013-18025,18013,18025,172.277,170.805,172.277,3.4993766093216636,12,9,0.29161471744347195,0.3959515049345734,1.3577898550724778,1.0183423913043583,0.8425000000000206,0.2324999999999865,2.8155999320936806,2025-07-14 12:00:00,172.302,170.69983841235617,174.71024238146575,2025-07-30 12:00:00,170.69983841235617,SL,74,1.6021615876438204,-1.0,-1.0078019596128076
USDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-09-19 08:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18538-18558,18538,18558,148.072,145.481,148.072,5.560481957428951,20,10,0.27802409787144755,0.575792091539243,2.0710150521034225,1.0355075260517115,0.925507900677168,0.523702031602693,1.712130745970211,2025-09-19 12:00:00,148.163,145.36450829928788,152.36323755106815,2025-10-08 00:00:00,152.36323755106815,TP,78,2.798491700712134,1.500893338364843,1.4973199849053898
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-10-05 20:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18868-18887,18868,18887,187.579,183.967,187.579,6.500706377817863,19,15,0.34214244093778234,0.437219897393285,1.2778885197489784,1.008859357696562,0.8751677852348763,0.38255033557046286,3.430793234840728,2025-10-06 00:00:00,187.614,183.8280920186949,193.28536197195763,2025-11-12 04:00:00,193.28536197195763,TP,167,3.7859079813051153,1.4980189692837003,1.4927362207069408
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-10-30 08:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18500-18509,18500,18509,178.232,176.632,178.232,3.2054138734098423,9,8,0.35615709704553805,0.5306462498246468,1.489921875000005,1.3243750000000045,0.9090909090909373,0.9090909090909373,3.278267437367469,2025-10-30 12:00:00,178.75,176.507211122246,182.11668331663103,2025-11-04 08:00:00,176.507211122246,SL,17,2.242788877754009,-1.0,-1.005573418043925
USDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-11-17 12:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18805-18817,18805,18817,155.044,153.615,155.044,3.8751045540248317,12,7,0.3229253795020693,0.6124702889046493,1.896631010696775,1.1063680895731187,0.8144876325088435,0.7084805653710756,2.541841349021759,2025-11-17 16:00:00,155.198,153.52280893908298,157.70578659137553,2025-11-20 04:00:00,157.70578659137553,TP,15,1.6751910609170295,1.4970152658304618,1.4910457974914195
USDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2025-12-09 12:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18892-18908,18892,18908,156.18,154.343,156.18,4.80569599567569,16,15,0.30035599972973065,0.4400207220863643,1.464997278170931,1.373434948285248,0.9354395604395652,0.9326923076922994,3.176022962245504,2025-12-09 16:00:00,156.866,154.24743631881557,160.7938455217767,2026-01-21 16:00:00,158.382,max_hold,180,2.6185636811844404,0.5789433386299268,0.5751244511719492
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2026-01-12 00:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,20379-20393,20379,20393,212.145,210.304,212.145,4.304108785995575,14,11,0.3074363418568268,0.4019095212245103,1.3072934669892726,1.0271591526344284,0.9201331114808621,0.6572379367720174,2.5064124011524607,2026-01-12 04:00:00,212.197,210.19706729386172,215.1918990592074,2026-01-26 04:00:00,210.19706729386172,SL,62,1.9999327061382814,-1.0,-1.010000336480621
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2026-01-12 04:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,19299-19316,19299,19316,197.852,195.894,197.852,4.895445355646689,17,9,0.2879673738615699,0.6345021673077407,2.2033821359664,1.166496424923388,0.8932291666666711,0.8072916666667017,2.5360729529819483,2026-01-12 08:00:00,198.174,195.7940090973469,201.75398635397966,2026-02-04 04:00:00,201.75398635397966,TP,104,2.3799909026531054,1.5042016967328924,1.4957983032671076
AUDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2026-01-20 04:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18563-18571,18563,18571,106.33,105.215,106.33,3.657633002286652,8,8,0.4572041252858315,0.6491068433430258,1.419730941704041,1.419730941704041,0.9565972222222365,0.9131944444444484,4.516948213903298,2026-01-20 08:00:00,106.797,105.13878951091438,109.28681573362843,2026-02-03 04:00:00,109.28681573362843,TP,61,1.6582104890856186,1.501507649370487,1.4939694025180734
AUDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_RECLAIM_RR15,AVOID_D20_OR_RSI_30D,RS120_RECLAIM_RR15,2026-02-06 16:00:00,OOS_2025_2026,,NO_RECENT_D1_BEAR_DENIAL,,,18649-18658,18649,18658,110.187,108.046,110.187,3.558542717518177,9,4,0.39539363527979743,0.9099963278099991,2.301494628678195,1.0228865016347533,0.8058690744921018,0.8013544018058819,2.6804742452223076,2026-02-06 20:00:00,110.236,107.89558730511649,113.74661904232528,2026-02-13 12:00:00,107.89558730511649,SL,29,2.3404126948835113,-1.0,-1.0053409383854888
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2015-05-21 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,3731-3744,3731,3744,188.58,185.95,188.58,4.173697430232716,13,12,0.3210536484794397,0.5144386249558042,1.6023447401774313,1.479087452471475,0.9512195121951312,0.9390243902439054,4.315166288207005,2015-05-21 12:00:00,189.83,185.79246582053665,195.91130126919504,2015-07-02 12:00:00,192.2,max_hold,180,4.037534179463364,0.5869919348435032,0.5820384164060097
XAUUSD,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2015-09-24 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,2739-2752,2739,2752,1141.639,1121.328,1141.639,3.6147705207071894,13,12,0.27805927082362997,0.5009885783954886,1.8017330510560834,1.6631382009748463,0.9234954421801141,0.917625161074781,4.848054354573053,2015-09-24 16:00:00,1155.108,1119.923277356913,1207.8850839646302,2015-09-30 08:00:00,1119.923277356913,SL,23,35.18472264308684,-1.0,-1.0099474991902175
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2015-11-17 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4506-4519,4506,4519,187.45,185.99,187.45,3.61637641984557,13,9,0.2781828015265823,0.46511995049764765,1.67199391171996,1.157534246575357,0.9761904761904971,0.8571428571429152,2.7703239311046923,2015-11-17 16:00:00,187.67,185.88907024114056,190.3663946382892,2015-11-23 16:00:00,185.88907024114056,SL,25,1.780929758859429,-1.0,-1.0112300891713948
AUDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-03-09 16:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,3496-3504,3496,3504,85.014,83.345,85.014,3.301012397867264,8,4,0.412626549733408,0.9152447496183814,2.2180946674655515,1.1090473337327755,0.9566929133858166,0.942913385826752,3.77576376734948,2016-03-09 20:00:00,85.193,83.21859938415572,88.16210092376642,2016-04-05 08:00:00,83.21859938415572,SL,115,1.9744006158442744,-1.0,-1.006331035302399
SILVER,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-03-17 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,3502-3515,3502,3515,15.806,15.168,15.806,4.0274059979714085,13,5,0.309800461382416,1.0150578126548633,3.276489028213168,1.2601880877742953,0.8621553884711746,0.6491228070175432,3.483147955078004,2016-03-17 16:00:00,15.97,15.12839634442608,17.23740548336088,2016-03-24 04:00:00,15.12839634442608,SL,28,0.8416036555739215,-1.0,-1.041587271833001
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-05-25 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,5329-5344,5329,5344,161.59,158.01,161.59,5.166693230198669,15,10,0.344446215346578,0.548419951808797,1.5921787709497197,1.0614525139664799,0.8877551020408302,0.5714285714285797,3.8443798357428465,2016-05-25 12:00:00,161.8,157.83677508415462,167.76983737376807,2016-06-01 08:00:00,157.83677508415462,SL,30,3.9632249158453874,-1.0,-1.0050463954039095
AUDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-11-23 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4620-4636,4620,4636,82.606,81.107,82.606,4.12363689649182,16,18,0.25772730603073873,0.3606768614528471,1.3994514861759728,1.57438292194797,0.9972451790633607,0.9807162534435254,4.9927968791515935,2016-11-23 16:00:00,83.471,81.01612148440644,87.14331777339034,2016-12-15 00:00:00,87.14331777339034,TP,95,2.4548785155935633,1.495926478668296,1.4908345770036768
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-11-30 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4589-4602,4589,4602,120.14,118.54,120.14,3.7328461074524375,13,8,0.2871420082655721,0.5278477698819447,1.8382812499999945,1.1312499999999965,0.8701298701298584,0.636363636363633,3.7399732531674705,2016-11-30 12:00:00,120.34,118.43284315814644,123.22573526278032,2016-12-14 20:00:00,123.22573526278032,TP,64,1.9071568418535634,1.5131085181099593,1.5065542590549779
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-11-30 16:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4662-4674,4662,4674,111.889,110.247,111.889,3.5162267021533573,12,11,0.2930188918461131,0.4197201179184297,1.4323995127892888,1.3130328867235148,0.9612403100775324,0.8651162790697835,3.7909665059741045,2016-11-30 20:00:00,112.404,110.13025553646794,115.8121166952981,2017-01-10 20:00:00,113.936,max_hold,180,2.2737444635320543,0.6737784410567353,0.6649823778575569
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2016-11-30 16:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,6169-6182,6169,6182,141.71,138.5,141.71,3.845503832532259,13,10,0.2958079871178661,0.5259115833276176,1.7778816199376848,1.3676012461059113,0.9884393063583755,0.8728323699421965,4.3737384323913435,2016-11-30 20:00:00,142.9,138.29131473145054,149.78802790282415,2017-01-11 16:00:00,140.88,max_hold,180,4.608685268549465,-0.4383028743110037,-0.4426425067299205
SILVER,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2017-01-31 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4884-4902,4884,4902,17.28,16.621,17.28,4.987094327958429,18,12,0.2770607959976905,0.4389248422178884,1.5842185128983284,1.0561456752655523,0.9793814432989625,0.5927835051546231,2.277332928746419,2017-01-31 12:00:00,17.314,16.58796473153187,18.410552902702197,2017-02-27 12:00:00,18.410552902702197,TP,118,0.7260352684681308,1.5103300766859777,1.4621230521514164
XAUUSD,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2017-02-16 00:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,4978-4984,4978,4984,1234.478,1216.601,1234.478,3.320799967659199,6,3,0.5534666612765332,1.1515152989606425,2.0805504279241513,1.040275213962076,0.615518962075867,0.562874251497022,1.5680806288633604,2017-02-16 04:00:00,1235.219,1215.2551646460115,1265.112253030983,2017-03-07 16:00:00,1215.2551646460115,SL,84,19.963835353988543,-1.0,-1.017531701388742
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2018-11-27 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,7867-7881,7867,7881,113.855,113.038,113.855,3.6961356637733265,14,12,0.2640096902695233,0.3223374125383701,1.2209302325581344,1.0465116279069724,0.9020270270270367,0.7297297297297284,2.3217257854918447,2018-11-27 16:00:00,113.895,112.98273958247748,115.25839062628378,2018-12-04 16:00:00,112.98273958247748,SL,31,0.9122604175225177,-1.0,-1.021923564385623
XAUUSD,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2019-02-15 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,8167-8173,8167,8173,1318.078,1302.288,1318.078,3.9092101211799446,6,5,0.6515350201966574,0.7970431326236053,1.2233312222925916,1.0194426852438263,0.8481504189658832,0.7950132842836862,1.9203123216739666,2019-02-15 12:00:00,1318.335,1301.2782052134235,1344.045192179865,2019-02-20 00:00:00,1344.045192179865,TP,16,17.056794786576575,1.5073284577532922,1.4868087760440662
USDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2019-02-28 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,8280-8290,8280,8290,111.234,110.351,111.234,3.683130421789809,10,7,0.3683130421789809,0.5642977688780095,1.5321145445720878,1.0724801812004614,0.8069164265129686,0.7305475504322811,2.4357774106674315,2019-02-28 16:00:00,111.299,110.29106457151394,112.80840314272909,2019-03-22 12:00:00,110.29106457151394,SL,98,1.0079354284860642,-1.0,-1.0099212704677036
XAUUSD,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2019-08-02 04:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,8902-8907,8902,8907,1434.258,1400.418,1434.258,3.6311450252407775,5,4,0.7262290050481555,1.037623297697347,1.4287825059101615,1.1430260047281293,0.8931647225553234,0.8920745666630319,1.658537891010929,2019-08-02 08:00:00,1439.098,1398.0881563993744,1500.6127654009383,2019-08-07 12:00:00,1500.6127654009383,TP,20,41.00984360062557,1.5,1.4914654636723659
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2021-01-12 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,12762-12768,12762,12768,141.34,140.31,141.34,3.2216281181567843,6,6,0.5369380196927973,0.7298186675436102,1.359223300970878,1.3592233009708778,0.9322033898305223,0.881355932203402,3.5667380679747116,2021-01-12 12:00:00,141.72,140.23007146990406,143.92989279514393,2021-02-01 04:00:00,143.92989279514393,TP,85,1.4899285300959377,1.4832206716664675,1.4697972089996414
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2021-02-10 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,12891-12898,12891,12898,144.9,144.01,144.9,3.4565105134704783,7,6,0.49378721621006827,0.595503683968697,1.2059925093632968,1.03370786516854,0.8000000000000285,0.7250000000000923,3.8120756238121998,2021-02-10 12:00:00,144.94,143.94562872176058,146.40655691735913,2021-02-15 08:00:00,146.40655691735913,TP,18,0.994371278239413,1.4748584854097402,1.454745273737544
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2021-03-17 20:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,11466-11475,11466,11475,130.46,129.49,130.46,4.163814381823681,9,8,0.46264604242485335,0.5794999397383394,1.2525773195876118,1.113402061855655,1.0,0.6999999999999715,3.4514147221374087,2021-03-18 00:00:00,130.57,129.43176013199374,132.27735980200936,2021-03-19 08:00:00,129.43176013199374,SL,8,1.1382398680062522,-1.0,-1.0109818680151168
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2021-05-07 00:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,11780-11792,11780,11792,120.177,119.262,120.177,3.7589660336990223,12,10,0.31324716947491854,0.4042429046076276,1.2904918032786725,1.0754098360655606,0.908163265306118,0.5357142857142391,3.133607240173759,2021-05-07 04:00:00,120.247,119.20114549960036,121.81328175059946,2021-05-25 08:00:00,121.81328175059946,TP,76,1.045854500399642,1.4976096101331022,1.4784864911979465
SILVER,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2021-06-01 04:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,11801-11813,11801,11813,28.222,27.385,28.222,4.262127561364576,12,11,0.35517729678038135,0.4337583930703377,1.2212447051156703,1.1194743130226976,0.7307692307692242,0.5048076923076982,2.4784530633782045,2021-06-01 08:00:00,28.33,27.33590480118502,29.801142798222468,2021-06-03 12:00:00,27.33590480118502,SL,13,0.9940951988149784,-1.0,-1.0352078956238018
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2022-02-08 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14455-14467,14455,14467,156.47,155.12,156.47,3.4589615554171718,12,7,0.28824679628476435,0.5563620702893186,1.930158730158715,1.1259259259259171,0.9436619718309577,0.8169014084506726,2.933085947371966,2022-02-08 16:00:00,156.64,155.02242736307045,159.0663589553943,2022-02-24 00:00:00,155.02242736307045,SL,70,1.6175726369295376,-1.0,-1.0123642051944854
AUDJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2022-03-16 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,13161-13174,13161,13174,85.89,84.59,85.89,3.7058901662249273,13,8,0.28506847432499444,0.47285733178658484,1.658750000000001,1.0207692307692315,0.6032608695652252,0.4972826086956586,2.682986914610692,2022-03-16 16:00:00,85.918,84.50230177219983,88.03904734170027,2022-03-18 04:00:00,88.03904734170027,TP,9,1.4156982278001777,1.4982340869325734,1.4894045215954663
XAUUSD,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-01-19 16:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14420-14433,14420,14433,1928.885,1896.495,1928.885,3.2860019499688904,13,9,0.2527693807668377,0.373114694329424,1.4761071661349543,1.0219203457857373,0.8814500803975976,0.8485601520245661,3.281685831989353,2023-01-19 20:00:00,1929.615,1894.0307592225174,1982.941361166224,2023-02-03 12:00:00,1894.0307592225174,SL,66,35.58424077748259,-1.0,-1.0098358147413844
SILVER,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-02-02 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14474-14493,14474,14493,24.283,22.959,24.283,5.11116617229343,19,11,0.26900874591018054,0.510625293922476,1.8981735786871738,1.0989425981873113,0.9371727748691165,0.8900523560209469,2.6277930374734346,2023-02-02 12:00:00,24.413,22.894239828085755,26.693640257871373,2023-02-03 12:00:00,22.894239828085755,SL,6,1.518760171914245,-1.0,-1.02304511314376
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-02-13 04:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14644-14651,14644,14651,143.14,141.057,143.14,3.9345734099377285,7,6,0.5620819157053898,0.689447573032784,1.2265962554008798,1.0513682189150397,0.9968503937008171,0.9952755905512032,2.101607642871268,2023-02-13 08:00:00,143.247,140.92464765941722,146.7305285108742,2023-03-10 00:00:00,146.7305285108742,TP,115,2.322352340582796,1.4999999999999938,1.4913880423523602
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-02-27 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14529-14543,14529,14543,144.13,142.17,144.13,5.268015981037909,14,11,0.3762868557884221,0.5155618608529692,1.3701298701298734,1.0765306122449005,0.7761194029850714,0.552238805970143,2.978982790359647,2023-02-27 16:00:00,144.35,142.07698585544088,147.58452121683868,2023-03-13 08:00:00,142.07698585544088,SL,60,2.273014144559113,-1.0,-1.005499305857779
GBPJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-02-27 12:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,16108-16122,16108,16122,163.71,161.22,163.71,5.348515142537807,14,11,0.38203679589555767,0.5194249828094376,1.3596202993793287,1.0682730923694725,0.9054054054054121,0.8378378378378659,3.9336350884826006,2023-02-27 16:00:00,164.2,161.10361255724058,168.04458116413912,2023-03-13 08:00:00,161.10361255724058,SL,60,3.096387442759408,-1.0,-1.0064591400041845
EURJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-04-24 08:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,14778-14790,14778,14790,147.84,146.38,147.84,3.408647850177548,12,7,0.28405398751479566,0.6703896456807049,2.360078277886474,1.3767123287671095,1.0,0.947368421052629,3.659492431013417,2023-04-24 12:00:00,148.38,146.27291941671797,151.565620874923,2023-05-11 08:00:00,146.27291941671797,SL,77,2.107080583282027,-1.0,-1.0059323787135461
CHFJPY,H4,AVOID_D20_OR_RSI_30D__RS120_UPREG_BODY45_CLOSE60_RR15,AVOID_D20_OR_RSI_30D,RS120_UPREG_BODY45_CLOSE60_RR15,2023-06-22 00:00:00,Research_2015_2024,,NO_RECENT_D1_BEAR_DENIAL,,,15211-15223,15211,15223,158.791,157.185,158.791,3.335913086429243,12,9,0.27799275720243694,0.3881974409418822,1.396430053964295,1.0473225404732214,0.6035087719298214,0.47368421052628956,3.8050192400642957,2023-06-22 04:00:00,158.871,157.06464314728902,161.57053527906646,2023-06-30 12:00:00,161.57053527906646,TP,39,1.8063568527109908,1.4944639953146437,1.4833919859439781
