strategy,filter,symbol,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_hold_bars,family
T4_REBREAK_ONLY,CloseLoc_ge_65,CHFJPY,26,46.15384615384615,7.346538938085945,0.2825591899263825,1.5901562102846198,4.032756686843984,4,99.96153846153847,Candle
T4_REBREAK_ONLY,CloseLoc_ge_65,AUDJPY,33,45.45454545454545,4.2289603531809234,0.12815031373275526,1.2331912391670803,7.082016446065548,6,91.93939393939394,Candle
T4_REBREAK_ONLY,CloseLoc_ge_65,SILVER,31,41.935483870967744,1.8724968811208842,0.06040312519744788,1.1041020958990841,5.223263622352577,4,86.25806451612904,Candle
T4_REBREAK_ONLY,CloseLoc_ge_65,EURJPY,40,40.0,1.651796885210004,0.0412949221302501,1.0731296644077397,10.029805944285274,5,103.275,Candle
T4_REBREAK_ONLY,Range5_le_6ATR,GBPJPY,44,52.27272727272727,14.908328488260064,0.338825647460456,1.757581237428699,3.0290153854161526,3,104.79545454545455,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,XAUUSD,34,47.05882352941176,10.970466265861988,0.3226607725253526,1.7968965373452899,3.6169963764839848,4,112.6470588235294,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,USDJPY,41,46.34146341463415,8.24025260359731,0.2009817708194466,1.4326898424001848,9.364716046580202,8,113.95121951219512,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,CHFJPY,26,46.15384615384615,7.346538938085945,0.2825591899263825,1.5901562102846198,4.032756686843984,4,99.96153846153847,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,AUDJPY,35,42.857142857142854,2.764174075234647,0.07897640214956135,1.1410296785636298,8.099146174977857,7,91.97142857142858,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,EURJPY,40,40.0,1.651796885210004,0.0412949221302501,1.0731296644077397,10.029805944285274,5,103.275,Compression
T4_REBREAK_ONLY,Range5_le_6ATR,SILVER,33,39.39393939393939,-0.2228829907304406,-0.0067540300221345636,0.9889016311103711,6.293460588932955,4,84.87878787878788,Compression
T4_REBREAK_ONLY,EMA_RSI_ATR,GBPJPY,29,55.172413793103445,12.848863302254884,0.4430642518018926,2.0552546157249934,3.0290153854161526,3,103.82758620689656,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,XAUUSD,17,52.94117647058824,10.632352503641714,0.6254325002142185,3.011172432988665,1.5792672036540751,3,123.58823529411765,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,USDJPY,25,56.00000000000001,10.235328906497323,0.4094131562598929,1.9240181605918523,4.1505335635495575,4,107.12,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,AUDJPY,15,40.0,1.0750724109144574,0.07167149406096382,1.1183823621192408,3.0329151450202323,3,81.93333333333334,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,EURJPY,20,40.0,-0.07809647684971521,-0.003904823842485761,0.9933384871842247,5.515499084844197,4,101.4,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,SILVER,17,35.294117647058826,-1.2167130221097289,-0.07157135424174876,0.8942712912956157,2.550133760833176,3,62.64705882352941,Combo
T4_REBREAK_ONLY,EMA_RSI_ATR,CHFJPY,12,25.0,-3.8588914924929956,-0.321574291041083,0.5303052032443597,4.031723758614585,4,88.0,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,GBPJPY,22,54.54545454545454,5.701789531563841,0.25917225143472006,1.6635780431922667,3.4553934192711266,4,121.54545454545455,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,USDJPY,27,44.44444444444444,3.5818255305766478,0.13266020483617214,1.2648666064562777,7.354849266243132,7,110.88888888888889,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,XAUUSD,25,40.0,2.0774895988929534,0.08309958395571813,1.1933936175402609,2.588510092787347,4,123.44,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,AUDJPY,17,47.05882352941176,1.5247993192590146,0.08969407760347145,1.1795193881347508,4.024265204432097,4,108.82352941176471,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,SILVER,17,41.17647058823529,0.9215858517741184,0.05421093245730108,1.0957551225463456,3.906136187534787,4,83.94117647058823,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,CHFJPY,10,40.0,0.4855897168355192,0.04855897168355192,1.1112017535386745,3.220153618780559,4,116.0,Combo
T4_REBREAK_ONLY,ADX_Donchian_Body,EURJPY,25,28.000000000000004,-7.091622555394665,-0.2836649022157866,0.5715355705385509,11.006320584027804,9,108.8,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,GBPJPY,32,56.25,13.20124106958862,0.4125387834246444,2.001557525477097,3.0290153854161526,3,110.4375,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,USDJPY,28,57.14285714285714,11.986380759956141,0.42808502714129076,2.0490371149449027,4.020210971262755,4,115.96428571428571,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,XAUUSD,21,47.61904761904761,9.277854872396215,0.44180261297124834,2.252958744403923,2.588510092787347,4,120.0952380952381,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,SILVER,21,42.857142857142854,0.5023691453513708,0.02392234025482718,1.040090964594361,3.12309453724128,3,82.0952380952381,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,CHFJPY,16,37.5,0.41400919385419255,0.025875574615887034,1.04923178381402,4.031723758614585,4,100.1875,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,AUDJPY,20,40.0,0.18019603669924644,0.009009801834962323,1.014893731132751,6.0503428893379505,6,89.65,Combo
T4_REBREAK_ONLY,Trend_Momentum_Close,EURJPY,24,37.5,-2.5766146199235833,-0.10735894249681598,0.8251448072965945,8.014017227918066,4,104.83333333333333,Combo
T5_STAG_OR_REBREAK,ALL_BASELINE,GBPJPY,49,57.14285714285714,18.630286033579527,0.3802099190526434,1.9045808986953223,3.020438259816119,3,108.0204081632653,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,XAUUSD,39,46.15384615384615,11.518458330696356,0.2953450854024707,1.6887150162557498,3.90879439134207,4,109.74358974358974,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,AUDJPY,42,45.23809523809524,3.7478003026235602,0.0892333405386562,1.1695248471930553,8.596810246622468,8,91.66666666666667,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,EURJPY,49,36.734693877551024,-1.7313458551524548,-0.03533358888066234,0.9397848356633074,10.421850847703558,5,96.6938775510204,baseline
T5_STAG_OR_REBREAK,ALL_BASELINE,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,baseline
T5_STAG_OR_REBREAK,EMA_close_gt_50,GBPJPY,48,58.333333333333336,19.642010882474946,0.40920856005156137,2.0029742309393326,3.020438259816119,3,109.95833333333333,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,XAUUSD,37,45.94594594594595,10.53716012703327,0.28478811154143974,1.6704175084813235,2.9015409167917934,4,110.67567567567568,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,CHFJPY,28,50.0,7.724152775339099,0.27586259911925354,1.582128066056825,3.0182437035217067,3,103.42857142857143,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,AUDJPY,41,43.90243902439025,1.7592701727728306,0.04290902860421538,1.079577347544862,8.596810246622468,8,90.04878048780488,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,SILVER,38,36.84210526315789,-2.9883946460148825,-0.0786419643688127,0.8738605611844537,8.891854791566466,6,83.86842105263158,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_50,EURJPY,47,34.04255319148936,-5.171002046830642,-0.11002132014533281,0.8201556684306361,13.861507039381749,7,96.12765957446808,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,USDJPY,36,50.0,12.160698854117806,0.3377971903921613,1.8096048871304682,3.3507674493208057,3,103.08333333333333,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,XAUUSD,25,48.0,10.824843331573225,0.432993733262929,2.1578383926062825,2.588510092787347,4,114.76,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,GBPJPY,35,51.42857142857142,8.901442988307306,0.25432694252306587,1.537610665008018,2.4526069772216004,3,108.14285714285714,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,CHFJPY,22,50.0,5.7317418847869215,0.26053372203576913,1.559625416492483,3.0297393787401345,3,99.72727272727273,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,AUDJPY,25,44.0,4.540282358019577,0.18161129432078307,1.321723514721506,7.0590518635407715,7,75.0,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,SILVER,28,42.857142857142854,1.174397942954349,0.041942783676941035,1.070284359335383,5.5454228371757,5,79.42857142857143,EMA
T5_STAG_OR_REBREAK,EMA_close_gt_200,EURJPY,35,37.142857142857146,-2.4153880221767743,-0.06901108634790784,0.8844502693236915,10.55755275822519,5,95.6,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,USDJPY,30,60.0,15.972834812878817,0.5324278270959606,2.3983981348112056,3.015696622050728,3,106.03333333333333,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,GBPJPY,33,60.60606060606061,15.296414270143371,0.4635277051558597,2.168385420782061,2.0172250340243956,2,113.48484848484848,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,XAUUSD,27,48.148148148148145,11.801767601092605,0.43710250374417053,2.1390774696119643,2.588510092787347,4,113.55555555555556,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,CHFJPY,18,44.44444444444444,2.1089659524896174,0.11716477513831208,1.2285163437524003,3.6307765901717746,3,104.61111111111111,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,AUDJPY,26,42.30769230769231,1.3656940027427438,0.05252669241318245,1.0934989719837949,6.54800696098256,7,86.3076923076923,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,SILVER,25,36.0,-3.727003648838796,-0.14908014595355185,0.776949486951331,5.5454228371757,5,77.24,EMA
T5_STAG_OR_REBREAK,EMA_20_gt_50,EURJPY,32,34.375,-4.955816762549032,-0.15486927382965726,0.7509287543548976,11.035920030351921,5,95.84375,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,XAUUSD,17,52.94117647058824,11.085824302909204,0.6521073119358355,2.9638238419860157,2.0390025619252525,3,106.05882352941177,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,USDJPY,23,60.86956521739131,10.819316254987163,0.47040505456465925,2.2086606502657085,3.015696622050728,3,104.82608695652173,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,GBPJPY,18,50.0,4.048222073800651,0.2249012263222584,1.4462983335252713,3.4137861959096787,3,110.0,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,CHFJPY,15,40.0,1.8300828262067304,0.12200552174711536,1.2226691519934385,3.6307765901717746,3,95.46666666666667,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,AUDJPY,17,41.17647058823529,0.6103404298460412,0.035902378226237715,1.0605489577423415,6.0544970746737485,6,78.3529411764706,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,EURJPY,24,37.5,-2.434445547710603,-0.10143523115460845,0.8286885123492318,6.525925326021123,5,93.33333333333333,EMA
T5_STAG_OR_REBREAK,EMA_stack_20_50_200,SILVER,19,31.57894736842105,-4.666259955277503,-0.24559262922513173,0.6547412051266486,5.62161119600062,4,67.6842105263158,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,GBPJPY,43,58.139534883720934,15.661517141611885,0.364221328874695,1.8915271787288037,3.020438259816119,3,112.86046511627907,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,USDJPY,42,50.0,12.255267295578125,0.29179207846614585,1.644365770967584,6.364211654978287,5,108.54761904761905,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,XAUUSD,35,40.0,5.563777922491007,0.15896508349974306,1.3326710304728882,3.9087943913420706,4,107.14285714285714,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,CHFJPY,27,44.44444444444444,4.056151694067571,0.15022784052102114,1.2839640621145492,3.0317929862324107,3,98.11111111111111,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,AUDJPY,37,45.94594594594595,2.8026102913806694,0.07574622409136944,1.1469473178911023,6.5728430575957795,6,94.94594594594595,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,SILVER,36,36.11111111111111,-3.825531904769015,-0.10626477513247264,0.830675865387101,7.7936061718272915,5,85.13888888888889,EMA
T5_STAG_OR_REBREAK,EMA20_slope_pos,EURJPY,45,33.33333333333333,-6.143417942938923,-0.13652039873197605,0.7785577309051324,12.851603837289879,6,98.0,EMA
T5_STAG_OR_REBREAK,ADX_ge_18,XAUUSD,31,48.38709677419355,10.628105216614662,0.3428421037617633,1.9115414320510955,3.0229699805722525,4,119.54838709677419,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,AUDJPY,27,51.85185185185185,5.698691906204752,0.2110626631927686,1.4746240266208253,4.5219292760767065,5,102.77777777777777,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,USDJPY,31,41.935483870967744,3.540130420999933,0.11419775551612688,1.2275639052601202,7.35444530690239,7,107.7741935483871,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,GBPJPY,30,50.0,2.622499614680856,0.0874166538226952,1.1801376840451019,4.822707557580253,4,103.03333333333333,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,CHFJPY,24,41.66666666666667,2.036863018381935,0.08486929243258062,1.15358217182574,5.061593822961328,5,96.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,SILVER,26,38.46153846153847,0.023176158182131035,0.0008913906993127321,1.0015171632791473,8.561824827148556,8,87.46153846153847,ADX
T5_STAG_OR_REBREAK,ADX_ge_18,EURJPY,36,30.555555555555557,-5.846776633112489,-0.16241046203090248,0.7426649196651105,11.597118885816533,10,96.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,XAUUSD,23,47.82608695652174,9.832892894849081,0.4275170823847427,2.177191354634208,2.308540023788186,3,128.6086956521739,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,AUDJPY,15,60.0,6.615480960250701,0.4410320640167134,2.1969670614945582,3.5148011907765415,4,100.73333333333333,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,SILVER,22,40.909090909090914,1.1692097982324658,0.05314589991965754,1.096177916504126,6.461258358239904,6,93.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,EURJPY,25,40.0,0.1493290686241986,0.005973162744967944,1.010134677659655,7.184504814842666,8,95.24,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,GBPJPY,25,48.0,0.08142739906540064,0.0032570959626160257,1.0064959185041278,4.23190284231842,4,106.6,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,CHFJPY,13,38.46153846153847,-1.3985566179832576,-0.10758127830640443,0.8269775372365117,4.03943626189533,4,95.38461538461539,ADX
T5_STAG_OR_REBREAK,ADX_ge_22,USDJPY,15,26.666666666666668,-5.4133994794579525,-0.36089329863053016,0.43595856199526,6.435567730941548,8,111.06666666666666,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,XAUUSD,21,47.61904761904761,8.849216781561628,0.42139127531245846,2.2049107031118433,2.3085400237881863,3,129.71428571428572,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,SILVER,11,45.45454545454545,1.785224802735792,0.162293163885072,1.3677598943921832,3.143925130551467,4,110.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,AUDJPY,5,40.0,0.14978614861020723,0.029957229722041446,1.05971581558329,2.5083162165187227,3,100.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,CHFJPY,12,41.66666666666667,-0.38845319608805795,-0.03237109967400483,0.9450793466644324,3.02933284000013,3,102.0,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,EURJPY,20,30.0,-3.206805435445396,-0.16034027177226978,0.7664746643456581,7.698157413803112,9,82.1,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,USDJPY,11,27.27272727272727,-3.770547830210428,-0.34277707547367525,0.4748048254961935,5.024614725442396,6,96.18181818181819,ADX
T5_STAG_OR_REBREAK,ADX_ge_25,GBPJPY,21,42.857142857142854,-4.884249081248801,-0.23258328958327623,0.5763364364192713,5.779294780944466,4,116.76190476190476,ADX
T5_STAG_OR_REBREAK,RSI_45_75,GBPJPY,48,58.333333333333336,19.63491905887968,0.40906081372666003,2.00224916104642,3.020438259816119,3,106.875,RSI
T5_STAG_OR_REBREAK,RSI_45_75,USDJPY,43,48.837209302325576,13.35317823608099,0.31053902874606953,1.7012774297419928,6.364211654978287,5,106.74418604651163,RSI
T5_STAG_OR_REBREAK,RSI_45_75,XAUUSD,37,45.94594594594595,11.78337169351794,0.3184695052302146,1.7498015248976102,4.653123917653758,3,109.48648648648648,RSI
T5_STAG_OR_REBREAK,RSI_45_75,AUDJPY,41,46.34146341463415,4.7542852768813795,0.11595817748491169,1.2253088650198545,7.590325272364649,7,93.07317073170732,RSI
T5_STAG_OR_REBREAK,RSI_45_75,CHFJPY,31,45.16129032258064,4.693698995758365,0.15140964502446339,1.287989621781983,5.0459144527921245,5,99.29032258064517,RSI
T5_STAG_OR_REBREAK,RSI_45_75,EURJPY,48,37.5,-0.7278870099785557,-0.015164312707886577,0.9737690777813984,9.418392002529659,5,96.9375,RSI
T5_STAG_OR_REBREAK,RSI_45_75,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,RSI
T5_STAG_OR_REBREAK,RSI_50_75,GBPJPY,48,58.333333333333336,19.63491905887968,0.40906081372666003,2.00224916104642,3.020438259816119,3,106.875,RSI
T5_STAG_OR_REBREAK,RSI_50_75,USDJPY,43,48.837209302325576,13.35317823608099,0.31053902874606953,1.7012774297419928,6.364211654978287,5,106.74418604651163,RSI
T5_STAG_OR_REBREAK,RSI_50_75,XAUUSD,37,45.94594594594595,11.78337169351794,0.3184695052302146,1.7498015248976102,4.653123917653758,3,109.48648648648648,RSI
T5_STAG_OR_REBREAK,RSI_50_75,AUDJPY,41,46.34146341463415,4.7542852768813795,0.11595817748491169,1.2253088650198545,7.590325272364649,7,93.07317073170732,RSI
T5_STAG_OR_REBREAK,RSI_50_75,CHFJPY,31,45.16129032258064,4.693698995758365,0.15140964502446339,1.287989621781983,5.0459144527921245,5,99.29032258064517,RSI
T5_STAG_OR_REBREAK,RSI_50_75,EURJPY,48,37.5,-0.7278870099785557,-0.015164312707886577,0.9737690777813984,9.418392002529659,5,96.9375,RSI
T5_STAG_OR_REBREAK,RSI_50_75,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,GBPJPY,49,57.14285714285714,18.630286033579527,0.3802099190526434,1.9045808986953223,3.020438259816119,3,108.0204081632653,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,USDJPY,44,50.0,14.217376817482668,0.32312220039733336,1.7466631011707232,6.364211654978287,5,108.4090909090909,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,XAUUSD,39,46.15384615384615,11.518458330696356,0.2953450854024707,1.6887150162557498,3.90879439134207,4,109.74358974358974,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,CHFJPY,32,46.875,6.684955005939794,0.20890484393561856,1.4101664093777537,5.0459144527921245,5,100.03125,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,AUDJPY,42,45.23809523809524,3.7478003026235602,0.0892333405386562,1.1695248471930553,8.596810246622468,8,91.66666666666667,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,EURJPY,49,36.734693877551024,-1.7313458551524548,-0.03533358888066234,0.9397848356633074,10.421850847703558,5,96.6938775510204,RSI
T5_STAG_OR_REBREAK,RSI_gt_50,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,GBPJPY,48,58.333333333333336,19.63491905887968,0.40906081372666003,2.00224916104642,3.020438259816119,3,106.875,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,USDJPY,43,48.837209302325576,13.35317823608099,0.31053902874606953,1.7012774297419928,6.364211654978287,5,106.74418604651163,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,XAUUSD,37,45.94594594594595,11.78337169351794,0.3184695052302146,1.7498015248976102,4.653123917653758,3,109.48648648648648,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,AUDJPY,41,46.34146341463415,4.7542852768813795,0.11595817748491169,1.2253088650198545,7.590325272364649,7,93.07317073170732,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,CHFJPY,31,45.16129032258064,4.693698995758365,0.15140964502446339,1.287989621781983,5.0459144527921245,5,99.29032258064517,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,EURJPY,48,37.5,-0.7278870099785557,-0.015164312707886577,0.9737690777813984,9.418392002529659,5,96.9375,RSI
T5_STAG_OR_REBREAK,RSI_lt_75,SILVER,39,35.8974358974359,-4.019772474060866,-0.10307108907848374,0.8374047991017648,8.891854791566466,6,85.41025641025641,RSI
T5_STAG_OR_REBREAK,Donchian20_break,GBPJPY,38,57.89473684210527,15.778665947818142,0.41522805125837214,2.0145683361555484,3.020438259816119,3,115.34210526315789,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,XAUUSD,27,40.74074074074074,3.857654264618783,0.14287608387476974,1.3044695595823195,2.95742148515836,4,117.14814814814815,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,USDJPY,35,45.714285714285715,3.7453664482091185,0.10701046994883195,1.2132714434489147,8.359797738027433,7,107.54285714285714,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,CHFJPY,17,41.17647058823529,2.131434357588872,0.12537849162287482,1.2310962434291364,4.026479135095775,4,94.52941176470588,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,AUDJPY,30,40.0,-0.9349442334638388,-0.03116480778212796,0.9468337353965018,8.101222141679337,8,88.2,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,SILVER,25,36.0,-2.51072728068021,-0.10042909122720839,0.8354377948931062,4.37812073883789,4,88.48,Donchian
T5_STAG_OR_REBREAK,Donchian20_break,EURJPY,38,34.21052631578947,-3.0796290281404888,-0.08104286916159181,0.8644142567452259,11.006320584027804,9,103.92105263157895,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,USDJPY,12,75.0,6.5375237462303994,0.5447936455192,3.2430189287495534,2.0113603651516896,2,144.41666666666666,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,GBPJPY,12,66.66666666666666,5.951251659033299,0.4959376382527749,2.477161673977489,2.0172394565907434,2,139.58333333333334,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,EURJPY,15,40.0,0.7980346060171446,0.05320230706780964,1.1019721902730952,4.163341523471315,4,110.46666666666667,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,XAUUSD,14,35.714285714285715,-0.3189288564705442,-0.022780632605038872,0.9546285310056911,2.308540023788186,3,120.5,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,CHFJPY,8,25.0,-1.2033065921000685,-0.15041332401250856,0.768197037963007,4.0471746188805895,4,101.875,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,AUDJPY,8,25.0,-2.058316948700236,-0.2572896185875295,0.6596989872748734,5.043333323911818,5,69.0,Donchian
T5_STAG_OR_REBREAK,Donchian55_break,SILVER,13,30.76923076923077,-2.9843210157205533,-0.22956315505542718,0.6807131105876012,3.1720091748869734,4,79.76923076923077,Donchian
T5_STAG_OR_REBREAK,BB_pos_60_110,GBPJPY,41,56.09756097560976,13.86383764845038,0.3381423816695215,1.788652933074972,3.4178903454545493,3,106.41463414634147,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,USDJPY,34,47.05882352941176,12.74806907627123,0.3749432081256244,1.8492070069652748,3.4363418991690673,4,107.97058823529412,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,XAUUSD,31,45.16129032258064,9.596993744453039,0.3095804433694529,1.7569416400665725,2.6097604822937983,4,119.93548387096774,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,AUDJPY,36,50.0,8.096479680205853,0.22490221333905147,1.4591933011404732,6.583197187064485,6,92.44444444444444,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,CHFJPY,31,48.38709677419355,7.70386473270784,0.24851176557122062,1.5042045904487538,5.0459144527921245,5,101.7741935483871,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,EURJPY,40,35.0,-2.537950930924037,-0.06344877327310092,0.8982018291305157,9.55842513843793,7,92.15,Bollinger
T5_STAG_OR_REBREAK,BB_pos_60_110,SILVER,28,35.714285714285715,-3.1385674397353998,-0.11209169427626428,0.8193026582480591,5.726053661369563,5,84.92857142857143,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,GBPJPY,44,61.36363636363637,20.64583334283657,0.46922348506446754,2.2458590277738555,3.0204382598161192,3,109.77272727272727,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,XAUUSD,35,48.57142857142857,12.569091481572077,0.3591168994734879,1.918400512514439,2.9015584971518855,4,116.11428571428571,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,USDJPY,40,45.0,7.794552203243734,0.19486380508109336,1.4093514995786358,8.359797738027433,7,111.925,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,CHFJPY,26,50.0,7.703061651065377,0.29627160196405294,1.628904985147876,4.032756686843984,4,105.61538461538461,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,AUDJPY,37,45.94594594594595,4.61171539785608,0.12464095669881296,1.2417346609385858,7.0592563161538076,7,96.51351351351352,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,EURJPY,43,37.2093023255814,-2.244409963762636,-0.05219558055261944,0.9100895774565233,10.966615787679272,5,99.44186046511628,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_3ATR,SILVER,30,33.33333333333333,-6.412590080675658,-0.2137530026891886,0.669706652364982,7.558051840743737,7,92.7,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,GBPJPY,35,62.857142857142854,14.737627864852032,0.4210750818529152,2.1764987396372457,3.3041530401735066,2,119.4,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,USDJPY,26,50.0,8.370826097086553,0.32195484988794437,1.7274421381574196,6.348754640123446,6,116.76923076923077,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,CHFJPY,19,52.63157894736842,7.4190332336217475,0.39047543334851303,1.903909214368712,2.1613218064946995,3,106.3157894736842,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,XAUUSD,25,40.0,2.844784941911121,0.11379139767644483,1.266804826535057,3.339046385550108,4,130.72,Bollinger
T5_STAG_OR_REBREAK,BB_width_ge_4ATR,AUDJPY,22,45.45454545454545,1.5671030785485813,0.07123195811584461,1.1353680724580717,5.531052528251955,6,96.22727272727273,Bollinger
