symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,close,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr_ratio_50,atr_pctile_252,body_ratio,close_location,range5_atr
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-07-04 20:00:00,long,stagnation,8756,8764,8773,1424.568,1381.715,5.290601533787758,8,0.6613251917234697,9,1.125,22,0.9134249644132258,0.618,0.8,1420.858,2019-07-05 00:00:00,1420.848,1379.6900412251648,1503.1939175496702,2019-08-07 12:00:00,1503.1939175496702,TP,145,41.15795877483515,2.0007288991216523,1.9922250760356994,1420.858,1412.9387868643184,1405.011369472056,1360.0875364032845,0.8168034326256471,59.12252180597737,23.01137153728505,6.984335855974484,0.6839815766890212,1437.688,1439.138,False,False,0.8522920536683791,75.39682539682539,0.641222186734791,0.6518684126477194,1.7284302492947634
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-08-05 00:00:00,long,rebreak,8898,8908,8910,16.598,15.908,4.648751836017769,10,0.46487518360177693,2,0.2,11,0.7971014492753613,0.618,0.8,16.458,2019-08-05 04:00:00,16.459,15.870893265529148,17.6322134689417,2019-08-25 20:00:00,17.6322134689417,TP,91,0.5881067344708519,1.9948988851442027,1.9353858784933073,16.458,16.263977263365486,16.27080988147785,15.780016057220216,-0.16925631116674786,58.309208348859755,24.122788533335402,4.113753327102566,0.8502339806322856,16.567,16.64,False,False,1.2922834919638806,97.61904761904762,0.699751861042186,0.8660049627791508,3.4697205732596457
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-08-05 00:00:00,long,rebreak,8898,8908,8910,16.598,15.908,4.648751836017769,10,0.46487518360177693,2,0.2,11,0.7971014492753613,0.618,0.8,16.458,2019-08-05 04:00:00,16.459,15.870893265529148,17.6322134689417,2019-08-25 20:00:00,17.6322134689417,TP,91,0.5881067344708519,1.9948988851442027,1.9353858784933073,16.458,16.263977263365486,16.27080988147785,15.780016057220216,-0.16925631116674786,58.309208348859755,24.122788533335402,4.113753327102566,0.8502339806322856,16.567,16.64,False,False,1.2922834919638806,97.61904761904762,0.699751861042186,0.8660049627791508,3.4697205732596457
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-08-13 12:00:00,long,rebreak,8995,9000,9006,72.714,70.738,4.567129109621558,5,0.9134258219243117,6,1.2,28,0.8704453441295544,0.618,0.8,72.458,2019-08-13 16:00:00,72.458,70.62983577075602,76.11432845848796,2019-08-25 20:00:00,70.62983577075602,SL,51,1.8281642292439813,-1.0,-1.0068374601143781,72.458,71.57695645099173,72.16461474687164,74.03321971221472,-0.7196658544557509,61.64357472869611,42.56452902106461,4.25192099234339,0.951505546223605,72.358,74.852,True,False,1.1649684296507223,97.61904761904762,0.667365112624409,0.7527501309586134,4.54632740821137
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-08-13 12:00:00,long,rebreak,8995,9000,9006,72.714,70.738,4.567129109621558,5,0.9134258219243117,6,1.2,28,0.8704453441295544,0.618,0.8,72.458,2019-08-13 16:00:00,72.458,70.62983577075602,76.11432845848796,2019-08-25 20:00:00,70.62983577075602,SL,51,1.8281642292439813,-1.0,-1.0068374601143781,72.458,71.57695645099173,72.16461474687164,74.03321971221472,-0.7196658544557509,61.64357472869611,42.56452902106461,4.25192099234339,0.951505546223605,72.358,74.852,True,False,1.1649684296507223,97.61904761904762,0.667365112624409,0.7527501309586134,4.54632740821137
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-08-29 12:00:00,long,rebreak,9077,9081,9084,106.734,104.453,7.322484133520007,4,1.8306210333800017,3,0.75,22,0.8960982025427463,0.618,0.8,106.497,2019-08-29 16:00:00,106.5,104.37512342292563,110.74075315414875,2019-10-09 16:00:00,107.458,max_hold,180,2.1248765770743745,0.4508497153839475,0.4461435596910087,106.497,106.0047016281891,106.05673090214547,106.75879828467936,0.4011133650649841,61.69021255744171,12.793556429305566,2.8085686246574895,1.1459692518655678,106.413,106.734,True,False,1.0556425204468598,66.26984126984127,0.6548913043478087,0.8342391304347676,2.3402415314932936
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-08-29 12:00:00,long,rebreak,9077,9081,9084,106.734,104.453,7.322484133520007,4,1.8306210333800017,3,0.75,22,0.8960982025427463,0.618,0.8,106.497,2019-08-29 16:00:00,106.5,104.37512342292563,110.74075315414875,2019-10-09 16:00:00,107.458,max_hold,180,2.1248765770743745,0.4508497153839475,0.4461435596910087,106.497,106.0047016281891,106.05673090214547,106.75879828467936,0.4011133650649841,61.69021255744171,12.793556429305566,2.8085686246574895,1.1459692518655678,106.413,106.734,True,False,1.0556425204468598,66.26984126984127,0.6548913043478087,0.8342391304347676,2.3402415314932936
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-09-04 16:00:00,long,rebreak,10581,10597,10603,130.0,126.64,5.98573160631473,16,0.37410822539467065,6,0.375,9,0.9910714285714283,0.618,0.8,129.97,2019-09-04 20:00:00,129.98,126.4996662771993,136.9106674456014,2019-10-11 08:00:00,136.9106674456014,TP,163,3.480333722800694,1.991380136966914,1.985633561611523,129.97,128.77512452728078,128.95823613990152,130.36915994157843,-0.13851490303934796,64.47112803912484,32.701430402574786,5.524074163687437,0.9668066498028319,129.77,130.53,True,False,1.0995524918553268,79.76190476190477,0.8518518518518792,0.8703703703703811,3.794526286145938
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-09-04 16:00:00,long,rebreak,10581,10597,10603,130.0,126.64,5.98573160631473,16,0.37410822539467065,6,0.375,9,0.9910714285714283,0.618,0.8,129.97,2019-09-04 20:00:00,129.98,126.4996662771993,136.9106674456014,2019-10-11 08:00:00,136.9106674456014,TP,163,3.480333722800694,1.991380136966914,1.985633561611523,129.97,128.77512452728078,128.95823613990152,130.36915994157843,-0.13851490303934796,64.47112803912484,32.701430402574786,5.524074163687437,0.9668066498028319,129.77,130.53,True,False,1.0995524918553268,79.76190476190477,0.8518518518518792,0.8703703703703811,3.794526286145938
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-09-05 08:00:00,long,rebreak,9001,9018,9026,117.9,115.85,6.377062142565771,17,0.3751213025038689,8,0.47058823529411764,13,1.0439024390243847,0.618,0.8,117.99,2019-09-05 12:00:00,117.98,115.76963383944792,122.43073232110414,2019-10-16 16:00:00,120.44,max_hold,180,2.210366160552084,1.1129377765110005,1.107282604882393,117.99,117.02902746755706,117.12886562319856,118.4455255339865,1.2991211953085848,73.09121407585629,32.22721492981095,7.411589154264373,1.0319899388985254,117.72,118.16,True,False,1.0415365633988551,65.07936507936508,0.7000000000000095,0.8499999999999929,2.9552239197255936
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-09-05 08:00:00,long,rebreak,9001,9018,9026,117.9,115.85,6.377062142565771,17,0.3751213025038689,8,0.47058823529411764,13,1.0439024390243847,0.618,0.8,117.99,2019-09-05 12:00:00,117.98,115.76963383944792,122.43073232110414,2019-10-16 16:00:00,120.44,max_hold,180,2.210366160552084,1.1129377765110005,1.107282604882393,117.99,117.02902746755706,117.12886562319856,118.4455255339865,1.2991211953085848,73.09121407585629,32.22721492981095,7.411589154264373,1.0319899388985254,117.72,118.16,True,False,1.0415365633988551,65.07936507936508,0.7000000000000095,0.8499999999999929,2.9552239197255936
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-09-23 08:00:00,long,rebreak,9115,9121,9129,18.084,17.507,3.786167169573244,6,0.6310278615955407,8,1.3333333333333333,17,1.5320623916811085,0.618,0.8,18.391,2019-09-23 12:00:00,18.393,17.468900784212796,20.235198431574403,2019-09-27 04:00:00,17.468900784212796,SL,22,0.924099215787205,-1.0,-1.0378747210278552,18.391,17.975940894247437,17.969996201763998,17.679317430048762,1.0308902899472667,71.53525891038497,15.545592134549466,5.398918514531444,1.109398707891334,18.341,18.46,True,False,0.8304504509030303,43.65079365079365,0.6369863013698593,0.8082191780821775,3.2546601665655865
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-09-23 08:00:00,long,rebreak,9115,9121,9129,18.084,17.507,3.786167169573244,6,0.6310278615955407,8,1.3333333333333333,17,1.5320623916811085,0.618,0.8,18.391,2019-09-23 12:00:00,18.393,17.468900784212796,20.235198431574403,2019-09-27 04:00:00,17.468900784212796,SL,22,0.924099215787205,-1.0,-1.0378747210278552,18.391,17.975940894247437,17.969996201763998,17.679317430048762,1.0308902899472667,71.53525891038497,15.545592134549466,5.398918514531444,1.109398707891334,18.341,18.46,True,False,0.8304504509030303,43.65079365079365,0.6369863013698593,0.8082191780821775,3.2546601665655865
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-10-11 08:00:00,long,rebreak,9246,9259,9278,108.626,106.732,7.183270185527965,13,0.5525592450406127,19,1.4615384615384615,32,1.030623020063354,0.618,0.8,108.684,2019-10-11 12:00:00,108.686,106.66608294721338,112.71983410557323,2019-11-21 12:00:00,109.47,max_hold,180,2.0199170527866244,0.38813474984945845,0.37823335316962015,108.684,108.10541729015051,107.99164402634409,108.27107461408187,1.3089654910641249,71.58383363448323,28.554344638660847,3.9376442443507798,1.0982287493477643,108.488,108.689,True,False,1.085149846127449,78.57142857142857,0.7118644067796651,0.9106317411402052,2.4614267953577835
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-10-11 08:00:00,long,rebreak,9246,9259,9278,108.626,106.732,7.183270185527965,13,0.5525592450406127,19,1.4615384615384615,32,1.030623020063354,0.618,0.8,108.684,2019-10-11 12:00:00,108.686,106.66608294721338,112.71983410557323,2019-11-21 12:00:00,109.47,max_hold,180,2.0199170527866244,0.38813474984945845,0.37823335316962015,108.684,108.10541729015051,107.99164402634409,108.27107461408187,1.3089654910641249,71.58383363448323,28.554344638660847,3.9376442443507798,1.0982287493477643,108.488,108.689,True,False,1.085149846127449,78.57142857142857,0.7118644067796651,0.9106317411402052,2.4614267953577835
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-11-18 00:00:00,long,stagnation+rebreak,9327,9342,9347,120.62,119.23,6.471713812921034,15,0.43144758752806894,5,0.3333333333333333,9,0.8201438848920864,0.618,0.8,120.37,2019-11-18 04:00:00,120.38,119.17630479498241,122.75739041003519,2019-12-30 04:00:00,122.18,max_hold,180,1.2036952050175813,1.4953951735428908,1.4850104848377412,120.37,119.97256842819641,120.14718622268508,119.98078089378049,0.29785435036689895,60.37247037176551,23.65237373437868,5.625383342959394,0.953558112553932,120.29,121.28,True,False,0.942472150354303,15.476190476190476,0.9583333333333703,0.9583333333333703,2.5607500698608265
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-11-18 00:00:00,long,stagnation+rebreak,9327,9342,9347,120.62,119.23,6.471713812921034,15,0.43144758752806894,5,0.3333333333333333,9,0.8201438848920864,0.618,0.8,120.37,2019-11-18 04:00:00,120.38,119.17630479498241,122.75739041003519,2019-12-30 04:00:00,122.18,max_hold,180,1.2036952050175813,1.4953951735428908,1.4850104848377412,120.37,119.97256842819641,120.14718622268508,119.98078089378049,0.29785435036689895,60.37247037176551,23.65237373437868,5.625383342959394,0.953558112553932,120.29,121.28,True,False,0.942472150354303,15.476190476190476,0.9583333333333703,0.9583333333333703,2.5607500698608265
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-11-18 00:00:00,long,stagnation,10906,10918,10926,140.55,139.37,4.252945124552429,12,0.3544120937127024,8,0.6666666666666666,12,1.1186440677965979,0.618,0.8,140.69,2019-11-18 04:00:00,140.68,139.30063630228923,143.46872739542152,2019-11-22 16:00:00,139.30063630228923,SL,27,1.3793636977107724,-1.0,-1.0144994391494966,140.69,140.03626767790425,139.96381504918233,138.3164474328394,0.8549129617767776,66.79920396082899,18.34771390862284,5.209095615223639,1.0521388850768252,140.46,140.72,True,False,0.8824572269198507,0.7936507936507936,0.9062499999999944,0.9687500000000278,2.9914783503207016
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-11-27 16:00:00,long,rebreak,10951,10958,10964,140.89,139.29,4.656801413892238,7,0.6652573448417481,6,0.8571428571428571,19,1.3312500000000018,0.618,0.8,141.42,2019-11-27 20:00:00,141.43,139.20410413190334,145.8517917361933,2019-12-12 20:00:00,145.8517917361933,TP,68,2.2258958680966714,1.9865222805657523,1.9775371342762795,141.42,140.38549404806244,140.2422134878246,139.0542928365708,0.6693687800697125,70.51040811380658,16.01011520928047,5.625931204729864,1.1117506897455796,140.86,141.53,True,False,1.0227380606507221,35.714285714285715,0.9696969696969541,0.9696969696969541,4.132911254829339
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-11-27 16:00:00,long,rebreak,10951,10958,10964,140.89,139.29,4.656801413892238,7,0.6652573448417481,6,0.8571428571428571,19,1.3312500000000018,0.618,0.8,141.42,2019-11-27 20:00:00,141.43,139.20410413190334,145.8517917361933,2019-12-12 20:00:00,145.8517917361933,TP,68,2.2258958680966714,1.9865222805657523,1.9775371342762795,141.42,140.38549404806244,140.2422134878246,139.0542928365708,0.6693687800697125,70.51040811380658,16.01011520928047,5.625931204729864,1.1117506897455796,140.86,141.53,True,False,1.0227380606507221,35.714285714285715,0.9696969696969541,0.9696969696969541,4.132911254829339
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2019-11-28 12:00:00,long,stagnation+rebreak,9471,9481,9496,109.703,108.794,5.736468943449925,10,0.5736468943449925,15,1.5,22,0.9592959295929528,0.618,0.8,109.666,2019-11-28 16:00:00,109.667,108.7543850378621,111.4892299242758,2019-12-13 04:00:00,111.4892299242758,TP,65,0.9126149621379085,1.996712742915165,1.9747976956830247,109.666,109.43136122201226,109.44526718023359,109.41020114403791,0.9991941153279128,62.74265088247272,18.983040219253144,4.016900632687695,0.9508124527158606,109.655,110.174,True,False,0.8961526781467609,0.3968253968253968,0.9126213592232929,0.9126213592232929,1.2432171417597837
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2019-11-28 12:00:00,long,stagnation+rebreak,9471,9481,9496,109.703,108.794,5.736468943449925,10,0.5736468943449925,15,1.5,22,0.9592959295929528,0.618,0.8,109.666,2019-11-28 16:00:00,109.667,108.7543850378621,111.4892299242758,2019-12-13 04:00:00,111.4892299242758,TP,65,0.9126149621379085,1.996712742915165,1.9747976956830247,109.666,109.43136122201226,109.44526718023359,109.41020114403791,0.9991941153279128,62.74265088247272,18.983040219253144,4.016900632687695,0.9508124527158606,109.655,110.174,True,False,0.8961526781467609,0.3968253968253968,0.9126213592232929,0.9126213592232929,1.2432171417597837
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-01-13 00:00:00,long,stagnation+rebreak,9657,9664,9666,75.27,73.756,5.913472735034168,7,0.8447818192905956,2,0.2857142857142857,19,1.3593130779392328,0.618,0.8,75.814,2020-01-13 04:00:00,75.814,73.69199361712491,80.05801276575016,2020-01-27 08:00:00,73.69199361712491,SL,63,2.1220063828750853,-1.0,-1.005890651461214,75.814,75.30012526101982,75.29188904110387,75.06532652357977,1.3533728903083453,65.20163233271424,31.708762636205382,6.194294212431877,0.9192263455942878,75.697,76.508,True,False,1.0318977283283743,88.88888888888889,0.7583892617449949,0.8691275167785131,1.945118508617548
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-01-13 00:00:00,long,stagnation+rebreak,9657,9664,9666,75.27,73.756,5.913472735034168,7,0.8447818192905956,2,0.2857142857142857,19,1.3593130779392328,0.618,0.8,75.814,2020-01-13 04:00:00,75.814,73.69199361712491,80.05801276575016,2020-01-27 08:00:00,73.69199361712491,SL,63,2.1220063828750853,-1.0,-1.005890651461214,75.814,75.30012526101982,75.29188904110387,75.06532652357977,1.3533728903083453,65.20163233271424,31.708762636205382,6.194294212431877,0.9192263455942878,75.697,76.508,True,False,1.0318977283283743,88.88888888888889,0.7583892617449949,0.8691275167785131,1.945118508617548
CHFJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-01-13 00:00:00,long,stagnation,9639,9656,9673,112.574,110.922,7.556959730071016,17,0.4445270429453539,17,1.0,32,1.0635593220339006,0.618,0.8,112.679,2020-01-13 04:00:00,112.682,110.8673483921111,116.30230321577781,2020-02-21 08:00:00,113.968,max_hold,180,1.814651607888905,0.7086759763743762,0.6976545770528406,112.679,112.33786957942887,112.06011501560806,111.21590258589482,1.7163968122971562,65.00550350179282,20.000292618285144,5.871028735460544,0.791481212299344,112.704,112.704,False,False,0.878454611571425,78.17460317460318,0.7017543859649122,0.8070175438596491,1.8114746084189628
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-01-13 00:00:00,long,stagnation,9560,9565,9567,121.43,120.16,5.552084719193232,5,1.1104169438386464,2,0.4,19,1.4251968503936912,0.618,0.8,121.97,2020-01-13 04:00:00,121.97,120.10281427318598,125.70437145362803,2020-01-26 20:00:00,120.10281427318598,SL,60,1.8671857268140144,-1.0,-1.0066945670269865,121.97,121.54490667108882,121.41018213118966,121.11901488103787,1.5066375210771097,67.15094593493552,15.169660181312867,6.243027915060751,0.8602819176708915,121.81,122.43,True,False,0.8565236605441792,62.698412698412696,0.8260869565217149,0.9565217391304133,2.0547085181266076
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-01-13 08:00:00,long,stagnation+rebreak,9668,9671,9672,108.629,107.651,5.0154436576093495,3,1.6718145525364498,1,0.3333333333333333,21,2.247443762781174,0.618,0.8,109.849,2020-01-13 12:00:00,109.849,107.6022505738891,114.34249885222182,2020-02-21 16:00:00,111.601,max_hold,180,2.2467494261109096,0.7797932335661845,0.775342358945377,109.849,109.3671526011659,109.08540260711878,108.98810134108872,2.118243832908208,70.51267423611162,22.937125937157663,6.267129254963772,0.8652801187644321,109.689,109.689,True,True,0.8834182823938768,75.79365079365078,0.7231270358306412,0.758957654723135,2.4359261118246036
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-01-13 08:00:00,long,stagnation+rebreak,9668,9671,9672,108.629,107.651,5.0154436576093495,3,1.6718145525364498,1,0.3333333333333333,21,2.247443762781174,0.618,0.8,109.849,2020-01-13 12:00:00,109.849,107.6022505738891,114.34249885222182,2020-02-21 16:00:00,111.601,max_hold,180,2.2467494261109096,0.7797932335661845,0.775342358945377,109.849,109.3671526011659,109.08540260711878,108.98810134108872,2.118243832908208,70.51267423611162,22.937125937157663,6.267129254963772,0.8652801187644321,109.689,109.689,True,True,0.8834182823938768,75.79365079365078,0.7231270358306412,0.758957654723135,2.4359261118246036
CHFJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-01-14 08:00:00,long,rebreak,9639,9656,9673,112.574,110.922,7.050372124458189,17,0.41472777202695227,17,1.0,40,1.6713075060532738,0.618,0.8,113.683,2020-01-14 12:00:00,113.683,110.8634215316994,119.32215693660122,2020-02-24 12:00:00,113.157,max_hold,180,2.8195784683006053,-0.1865527084681694,-0.1936459673452896,113.683,112.85520481490856,112.38369742899573,111.3702528248954,2.4774928774631877,80.4560361812448,33.320188959621255,6.766973768771014,1.0517484225490112,113.537,113.537,True,True,0.9300874723091315,82.14285714285714,0.7260273972603211,0.8835616438356413,2.2875299386861965
GBPJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-02-05 08:00:00,long,rebreak,11251,11263,11265,143.25,140.91,4.7252297996789645,12,0.3937691499732471,2,0.16666666666666666,7,0.940170940170946,0.618,0.8,143.11,2020-02-05 12:00:00,143.1,140.78619649735558,147.7576070052889,2020-02-28 00:00:00,140.78619649735558,SL,102,2.3138035026444186,-1.0,-1.0086437763522806,143.11,142.27215459142505,142.39323080860646,142.54229704330197,-0.00900816450033818,61.31046585878064,18.34338796271829,5.925579719775763,0.7872789508827015,143.25,144.34,False,False,1.169235050306256,71.42857142857143,0.7356321839080591,0.7356321839080591,2.2818417408705987
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-02-05 08:00:00,long,rebreak,11251,11263,11265,143.25,140.91,4.7252297996789645,12,0.3937691499732471,2,0.16666666666666666,7,0.940170940170946,0.618,0.8,143.11,2020-02-05 12:00:00,143.1,140.78619649735558,147.7576070052889,2020-02-28 00:00:00,140.78619649735558,SL,102,2.3138035026444186,-1.0,-1.0086437763522806,143.11,142.27215459142505,142.39323080860646,142.54229704330197,-0.00900816450033818,61.31046585878064,18.34338796271829,5.925579719775763,0.7872789508827015,143.25,144.34,False,False,1.169235050306256,71.42857142857143,0.7356321839080591,0.7356321839080591,2.2818417408705987
SILVER,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-02-17 00:00:00,long,rebreak,9744,9756,9761,17.828,17.449,4.388952329328987,12,0.3657460274440823,5,0.4166666666666667,15,1.0474934036939334,0.618,0.8,17.846,2020-02-17 04:00:00,17.838,17.42741170445921,18.68317659108158,2020-02-23 20:00:00,18.68317659108158,TP,29,0.4105882955407907,2.0584527134861133,1.9732091729855217,17.846,17.69139258691611,17.69670096053787,17.721035717361147,0.6063611504111193,64.25196373992873,18.171113648638446,4.255609187053313,1.044647494935605,17.797,17.877,True,False,0.8520970967635839,6.746031746031746,0.7272727272727371,0.8121212121212183,2.420292973165599
SILVER,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-02-17 00:00:00,long,rebreak,9744,9756,9761,17.828,17.449,4.388952329328987,12,0.3657460274440823,5,0.4166666666666667,15,1.0474934036939334,0.618,0.8,17.846,2020-02-17 04:00:00,17.838,17.42741170445921,18.68317659108158,2020-02-23 20:00:00,18.68317659108158,TP,29,0.4105882955407907,2.0584527134861133,1.9732091729855217,17.846,17.69139258691611,17.69670096053787,17.721035717361147,0.6063611504111193,64.25196373992873,18.171113648638446,4.255609187053313,1.044647494935605,17.797,17.877,True,False,0.8520970967635839,6.746031746031746,0.7272727272727371,0.8121212121212183,2.420292973165599
USDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-03-18 12:00:00,long,rebreak,9966,9972,9978,108.501,105.146,3.727132659248582,6,0.6211887765414303,6,1.0,12,0.9794336810730245,0.618,0.8,108.432,2020-03-18 16:00:00,108.433,104.92096105540577,115.45407788918847,2020-04-28 16:00:00,106.856,max_hold,180,3.512038944594238,-0.44902691139782064,-0.4518742602335683,108.432,106.84981247826803,106.36372119066603,107.76365213788874,1.0431569922555601,64.91970598903305,16.875300868344386,3.464352790449965,0.9670097790978325,108.501,108.501,False,False,0.9442386176800902,85.31746031746032,0.9429037520391572,0.9429037520391572,1.94521886329187
USDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-03-18 12:00:00,long,rebreak,9966,9972,9978,108.501,105.146,3.727132659248582,6,0.6211887765414303,6,1.0,12,0.9794336810730245,0.618,0.8,108.432,2020-03-18 16:00:00,108.433,104.92096105540577,115.45407788918847,2020-04-28 16:00:00,106.856,max_hold,180,3.512038944594238,-0.44902691139782064,-0.4518742602335683,108.432,106.84981247826803,106.36372119066603,107.76365213788874,1.0431569922555601,64.91970598903305,16.875300868344386,3.464352790449965,0.9670097790978325,108.501,108.501,False,False,0.9442386176800902,85.31746031746032,0.9429037520391572,0.9429037520391572,1.94521886329187
EURJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-03-24 08:00:00,long,rebreak,9869,9879,9881,119.66,116.86,3.510435806465789,10,0.35104358064657887,2,0.2,23,1.2892857142857155,0.618,0.8,120.47,2020-03-24 12:00:00,120.46,116.66059455902578,128.08881088194843,2020-04-02 12:00:00,116.66059455902578,SL,43,3.799405440974212,-1.0,-1.0032899884453457,120.47,118.90964803749297,118.62351820244336,119.19953348901902,0.7299473187852419,64.6922682096779,14.918254919715698,3.6583141376788517,1.1119019870664049,119.92,120.3,True,True,0.8600005426981528,78.57142857142857,0.8478260869565214,0.9673913043478249,2.143873296091601
EURJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-03-24 08:00:00,long,rebreak,9869,9879,9881,119.66,116.86,3.510435806465789,10,0.35104358064657887,2,0.2,23,1.2892857142857155,0.618,0.8,120.47,2020-03-24 12:00:00,120.46,116.66059455902578,128.08881088194843,2020-04-02 12:00:00,116.66059455902578,SL,43,3.799405440974212,-1.0,-1.0032899884453457,120.47,118.90964803749297,118.62351820244336,119.19953348901902,0.7299473187852419,64.6922682096779,14.918254919715698,3.6583141376788517,1.1119019870664049,119.92,120.3,True,True,0.8600005426981528,78.57142857142857,0.8478260869565214,0.9673913043478249,2.143873296091601
AUDJPY,H4,T4_REBREAK_ONLY,V候補後トリガー,2020-03-25 04:00:00,long,rebreak,9958,9980,9987,67.739,59.888,8.475938876438102,22,0.3852699489290046,7,0.3181818181818182,26,0.9465036301108137,0.618,0.8,67.319,2020-03-25 08:00:00,67.321,59.65643273310333,82.64413453379335,2020-05-05 08:00:00,68.754,max_hold,180,7.664567266896668,0.18696424078488375,0.1853333594102788,67.319,65.29024166344742,65.32138087590654,68.86017626591034,1.3781529779977226,68.57481446289769,23.472422775613904,4.777116571550995,1.0220462489774804,66.638,67.739,True,False,0.8552712292427821,78.96825396825396,0.8581213307240751,0.9471624266144797,2.5025125863690594
AUDJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-03-25 04:00:00,long,rebreak,9958,9980,9987,67.739,59.888,8.475938876438102,22,0.3852699489290046,7,0.3181818181818182,26,0.9465036301108137,0.618,0.8,67.319,2020-03-25 08:00:00,67.321,59.65643273310333,82.64413453379335,2020-05-05 08:00:00,68.754,max_hold,180,7.664567266896668,0.18696424078488375,0.1853333594102788,67.319,65.29024166344742,65.32138087590654,68.86017626591034,1.3781529779977226,68.57481446289769,23.472422775613904,4.777116571550995,1.0220462489774804,66.638,67.739,True,False,0.8552712292427821,78.96825396825396,0.8581213307240751,0.9471624266144797,2.5025125863690594
GBPJPY,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-03-25 04:00:00,long,stagnation,11437,11458,11469,134.28,124.15,8.113981246189784,21,0.38638005934237074,11,0.5238095238095238,28,0.7670286278381032,0.618,0.8,131.92,2020-03-25 08:00:00,131.91,123.83788441541084,148.08423116917828,2020-05-05 08:00:00,132.85,max_hold,180,8.072115584589156,0.11645026513180691,0.1139725999162388,131.92,129.65732128544164,130.1069554455135,135.54190907576597,0.9566515396598034,64.34968541815263,28.57129083525131,4.448226848032164,0.9560233506177456,131.99,134.28,False,False,0.8793307312417638,75.79365079365078,0.921348314606748,1.0,1.8182366662241531
XAUUSD,H4,T5_STAG_OR_REBREAK,V候補後トリガー,2020-04-09 04:00:00,long,stagnation,9946,9966,9981,1645.052,1567.468,6.212740096265047,20,0.31063700481325235,15,0.75,39,1.1708599711280692,0.618,0.8,1658.308,2020-04-09 08:00:00,1658.328,1564.3460281004093,1846.2319437991814,2020-05-21 08:00:00,1735.898,max_hold,180,93.98197189959069,0.8253710624722247,0.8216469439745402,1658.308,1644.416447991658,1627.1996717684528,1600.5472782626396,0.7704332577097176,64.4022060370763,29.78211365450138,3.449127725910658,0.7262798973046851,1674.828,1674.828,False,False,0.8513802642387909,21.825396825396826,0.7002172338884947,0.8597393193338229,1.3809381181698583
