symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,period,max_recovery_to_drop,month,candidate,result,bb_pos_bucket,bb_width_bucket,macd_slope_bucket,recovery_bars_bucket,fib_bucket,adx_bucket,close_loc_bucket
EURJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2022-08-17 04:00:00,long,rebreak,13699,13708,13711,137.7,134.95,5.556743344870317,9,0.6174159272078131,3,0.3333333333333333,8,0.8254545454545492,0.618,0.8,137.22,2022-08-17 08:00:00,137.23,134.8262764523514,142.00744709529718,2022-09-07 00:00:00,142.00744709529718,TP,88,2.403723547648582,1.9875193634354,1.9823190982001504,136.56,137.24,136.56,137.22,0.4948941905943254,0.9705882352941028,136.5027037329886,136.72413608056036,137.90598290127568,-0.3785123808235125,59.579658981381314,27.02847744353269,5.674127660721612,0.7864933792150104,137.7,138.38,False,False,0.5255403266749057,0.941686423429238,8.333333333333332,0.9705882352941028,2.000427604153333,-0.081126804394529,-0.2163502216127047,0.1352234172181757,0.0748008945751126,99.12663755458472,82.24856172454393,71.58252633496092,1.2992765391997674,-0.8733624454152862,44.291038149046145,32.0,68.0,136.095,136.325,136.665,136.20999999999998,136.5027037329886,0.862348296183263,1.418531915180403,Research_2015_2024,1.2,2022-08,Strict_075_100_width7,win,<=0.85,5.5-7,0.06-0.10,<=8,<=0.85,25-32,>0.85
USDJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2022-10-06 12:00:00,long,rebreak,14075,14086,14089,145.318,143.521,4.55387820859191,11,0.41398892805381,3,0.2727272727272727,9,0.7918753478018818,0.618,0.8,144.944,2022-10-06 16:00:00,144.944,143.42234782279587,147.98730435440822,2022-10-14 12:00:00,147.98730435440822,TP,36,1.5216521772041176,2.0,1.993428195911128,144.695,144.958,144.57,144.944,0.3946087088164947,0.6417525773195667,144.55869358739767,144.37721181520627,142.15050925246584,0.1790166026621681,58.77889618566064,13.39679452799039,2.8073200763323487,0.8785003323856654,145.318,145.318,False,False,0.489370303679141,0.8063601445567539,3.1746031746031744,0.9639175257731706,1.4622079723747838,0.0571671201226422,0.0194972024699798,0.0376699176526624,0.0388909282054172,99.0257480862902,85.89274345193161,112.24302410631996,0.7591135333537169,-0.9742519137098044,52.11896652250603,20.0,64.0,144.477,144.4195,144.44825,144.4085,144.55869358739767,0.7441066327184767,0.7018300190830872,Research_2015_2024,1.2,2022-10,Strict_075_100_width7,win,0.85-0.90,<=4,0.03-0.06,9-12,<=0.85,<=18,>0.85
CHFJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2023-03-22 08:00:00,long,stagnation+rebreak,14806,14813,14819,144.154,140.222,5.067255367178665,7,0.7238936238826663,6,0.8571428571428571,12,0.978891149542218,0.618,0.8,144.071,2023-03-22 12:00:00,144.07,140.0280093820479,152.15698123590417,2023-04-28 12:00:00,152.15698123590417,TP,167,4.041990617952081,2.000742208551076,1.995794151543929,143.644,144.143,143.484,144.071,0.7759624718083309,0.6479514415781453,143.05497207786166,143.74087717662113,144.16479282058305,0.2092971095636995,58.299093223076824,20.6031502782247,4.665646241859375,0.9286306502313658,144.154,147.606,False,False,0.8340535493359389,0.9303509018409438,84.92063492063492,0.8907435508345923,1.3119191159175738,-0.0592565601144201,-0.4059908131901475,0.3467342530757273,0.0245833162417465,98.16373374139243,92.6511826025608,75.514284440818,1.7932213688680363,-1.836266258607571,40.63681042845915,24.0,52.0,142.59699999999998,142.188,143.914,142.39249999999998,143.05497207786166,0.8273444138898082,1.1664115604648435,Research_2015_2024,1.2,2023-03,Strict_075_100_width7,win,0.90-0.95,4-5.5,<=0.03,9-12,0.92-1.00,18-25,>0.85
USDJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2023-09-25 08:00:00,long,stagnation,15642,15645,15648,148.457,147.319,4.0175183031842785,3,1.339172767728093,3,1.0,12,1.1898066783831347,0.618,0.8,148.673,2023-09-25 12:00:00,148.676,147.248185139051,151.522629721898,2023-10-31 12:00:00,151.522629721898,TP,161,1.427814860948985,1.9936966617688965,1.9866929526231991,148.44,148.707,148.433,148.673,0.2832594437959444,0.8503649635036618,148.17797353282782,147.85285586603885,146.32830315657606,1.2711841402890836,65.8561420642387,14.237682887872907,4.665581790845563,0.905426847020549,148.481,148.481,True,True,0.2995515738210907,0.9456116026455031,7.936507936507936,0.8759124087591543,1.7651662140528386,0.1997532083677526,0.1586093842905689,0.0411438240771837,0.0060376957627986,97.55043227665766,94.65106204976416,110.38690058479044,0.6962646889498325,-2.4495677233423407,45.15435604406581,100.0,52.0,148.304,148.01299999999998,148.1585,147.86149999999998,148.17797353282782,0.93690199745714,1.1663954477113907,Research_2015_2024,1.2,2023-09,Strict_075_100_width7,win,0.90-0.95,4-5.5,<=0.03,9-12,>1.00,<=18,>0.85
USDJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2024-04-08 00:00:00,long,stagnation+rebreak,16498,16507,16510,151.953,150.81,5.236536032351582,9,0.5818373369279536,3,0.3333333333333333,7,0.837270341207343,0.618,0.8,151.767,2024-04-08 04:00:00,151.769,150.7554314840508,153.79013703189838,2024-04-15 04:00:00,153.79013703189838,TP,31,1.0135685159492027,1.9940803212554312,1.9842141900145391,151.679,151.816,151.67,151.767,0.2182740637968476,0.6027397260272933,151.56190687218535,151.4248472271628,150.29652199802257,-0.2431345682691367,59.787847848057964,16.251263302393607,3.194081033262759,0.7751780187529389,151.953,151.97,False,False,0.2322159891800313,0.9399613892548336,9.126984126984128,0.664383561643825,2.501442409154787,0.031404540606303,0.0110934323943099,0.020311108211993,0.0313870753563523,95.12922465208682,89.93890821736163,81.49495664990498,0.0692328994738256,-4.870775347913179,46.189566454446116,36.0,72.0,151.313,151.38150000000002,151.39,151.34725,151.56190687218535,0.7349032269879993,0.7985202583156897,Research_2015_2024,1.2,2024-04,Strict_075_100_width7,win,<=0.85,<=4,0.03-0.06,<=8,<=0.85,<=18,0.55-0.70
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2024-05-17 12:00:00,long,stagnation,18052,18057,18060,197.05,195.04,4.299324757083199,5,0.8598649514166399,3,0.6,10,1.3532338308457577,0.618,0.8,197.76,2024-05-17 16:00:00,197.77,194.9231211810245,203.43375763795095,2024-06-27 20:00:00,203.43375763795095,TP,175,2.8468788189755116,1.989462143664108,1.9824369061068663,197.37,197.8,197.2,197.76,0.4675152759019926,0.6499999999999526,196.6322165013052,195.82969590134635,193.81680289042853,1.3411201405352169,69.8491926103438,15.097072751055562,5.35930999828394,0.9358308355632182,197.37,197.37,True,True,0.4842381993773862,0.9654655012824364,44.04761904761904,0.9333333333333016,2.181746891654162,0.48512224825717,0.4090980479591535,0.0760242002980164,0.0489067372388288,98.55072463768045,97.4428341384863,90.31036856266844,1.3737953660036828,-1.4492753623195718,37.52458000391283,100.0,60.0,196.565,196.42,196.4925,195.39,196.6322165013052,1.103073074200048,1.339827499570985,Research_2015_2024,1.2,2024-05,Strict_075_100_width7,win,0.90-0.95,4-5.5,0.03-0.06,9-12,>1.00,<=18,>0.85
CHFJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2024-08-07 00:00:00,long,rebreak,17020,17032,17035,172.195,166.803,4.411782049680807,12,0.3676485041400671,3,0.25,10,0.8690652818991118,0.618,0.8,171.489,2024-08-07 04:00:00,171.475,166.4974545345123,181.47209093097544,2024-09-12 12:00:00,166.4974545345123,SL,163,4.977545465487708,-1.0,-1.0040180446645146,169.72,171.901,169.429,171.489,1.222181861950798,0.7156148867313914,170.2470799493955,171.51171396384814,174.5456706814611,-0.3044371446625128,57.04783393706901,26.360421252624924,3.2977227069516153,0.8650987092592426,171.595,175.159,False,False,0.8976679734998136,1.3615077044419606,99.6031746031746,0.8333333333333314,2.3777148806328743,-0.3883802447272728,-0.6571228081930514,0.2687425634657785,0.102487426679831,91.91839937230276,76.24137165832542,69.86142535164916,2.203323162010107,-8.081600627697236,52.00789125779445,12.0,60.0,170.22899999999998,169.499,170.9625,169.86399999999998,170.2470799493955,0.7540374900962364,0.8244306767379038,Research_2015_2024,1.2,2024-08,Strict_075_100_width7,loss,0.85-0.90,<=4,>0.10,9-12,0.85-0.92,25-32,0.70-0.85
XAUUSD,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2024-08-26 04:00:00,long,stagnation+rebreak,16976,16988,16994,2531.558,2470.705,5.367778850665489,12,0.447314904222124,6,0.5,11,0.8315120043383211,0.618,0.8,2521.305,2024-08-26 08:00:00,2521.305,2467.8708202725484,2628.1733594549028,2024-09-23 00:00:00,2628.1733594549028,TP,122,53.434179727451465,2.0,1.9934498854144456,2509.725,2521.715,2508.585,2521.305,11.336718909806727,0.881949733434869,2505.1800856399504,2491.5513558239586,2439.525850217298,0.4584078487359374,62.35329625326743,15.51804504180807,3.917945099026859,0.8878838901609288,2519.795,2531.558,True,False,12.615329488043974,0.8986462795562308,28.57142857142857,0.9687738004569456,1.768324694251575,4.977115605236577,3.670825016852969,1.3062905883836078,1.196237910300909,99.19623603214995,92.10942127582454,100.91066226092036,1.5510744946723332,-0.803763967850044,42.34470065780559,8.0,56.0,2504.035,2501.1315,2502.5832499999997,2481.7865,2505.1800856399504,0.8555904157176542,0.9794862747567148,Research_2015_2024,1.2,2024-08,Strict_075_100_width7,win,0.85-0.90,<=4,>0.10,9-12,<=0.85,<=18,>0.85
XAUUSD,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2025-01-30 04:00:00,long,rebreak,17660,17668,17674,2785.825,2730.529,5.463462493892948,8,0.6829328117366185,6,0.75,15,0.6943721064814871,0.618,0.8,2768.925,2025-01-30 08:00:00,2768.955,2727.9987364509316,2850.7775270981374,2025-02-05 00:00:00,2850.7775270981374,TP,23,40.95626354906835,1.997802533917885,1.989256832487368,2761.585,2769.308,2758.475,2768.925,10.121054196273816,0.6775593095172241,2757.112931354086,2744.895903284898,2695.2395853648895,0.6383574365130896,60.67818411673947,14.67259695007492,4.1653031075533,0.84629505145773,2772.415,2785.825,False,False,11.128774149928436,0.9094491504564228,8.333333333333332,0.9646450660020486,2.4017260977566215,3.574413943253603,3.0505641053605306,0.5238498378930725,1.0704076007595171,98.8921029794625,89.32179406973769,93.94319593010204,0.5000457325704533,-1.1078970205374865,47.45693746014023,8.0,40.0,2757.154,2758.1769999999997,2757.6655,2737.5665,2757.112931354086,0.7917697212377061,1.041325776888325,OOS_2025_2026,1.2,2025-01,Strict_075_100_width7,win,<=0.85,4-5.5,>0.10,13-16,<=0.85,<=18,>0.85
SILVER,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2025-06-25 16:00:00,long,rebreak,18315,18320,18324,36.354,35.266,3.674076409418562,5,0.7348152818837124,4,0.8,7,0.9531249999999982,0.618,0.8,36.303,2025-06-25 20:00:00,36.307,35.19196778899243,38.525064422015134,2025-12-31 20:00:00,38.525064422015134,TP,43,1.1150322110075734,1.9892379790632495,1.957848751331096,36.002,36.313,35.999,36.303,0.2961288440302692,0.958598726114633,36.06078606289154,36.130378126476366,34.96894037743999,-0.4610940745894338,55.14904065566389,49.531987541445474,2.2063486523785754,0.9137819298885136,36.354,37.303,False,False,0.31141415525347,0.9509164533296196,30.15873015873016,0.968152866242022,2.205121227344063,-0.0776928982607287,-0.1077663420162909,0.0300734437555621,0.0301684387532527,95.31249999999984,69.0870098039216,66.35661680729909,0.5149929396129238,-4.687500000000173,53.92319531924165,4.0,72.0,35.789500000000004,35.841499999999996,36.284499999999994,35.8155,36.06078606289154,0.7044835736127245,0.5515871630946438,OOS_2025_2026,1.2,2025-06,Strict_075_100_width7,win,0.90-0.95,<=4,0.03-0.06,<=8,0.92-1.00,>32,>0.85
CHFJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2025-08-18 12:00:00,long,rebreak,18669,18674,18676,183.626,181.467,4.765842860565414,5,0.9531685721130828,2,0.4,15,0.7725798981009654,0.618,0.8,183.135,2025-08-18 16:00:00,183.134,181.35374616100623,186.69750767798743,2025-09-18 08:00:00,186.69750767798743,TP,140,1.7802538389937297,2.001685152945217,1.990450799977167,182.769,183.318,182.756,183.135,0.4530153559750081,0.6512455516013839,182.68572451435463,182.79998605817616,182.6911810151411,-0.0358140868190804,58.01511147518269,16.778684895870295,3.5173871856075944,0.8455438011218405,183.626,183.626,False,False,0.5017194330301741,0.9029256715032664,5.952380952380952,0.6743772241992575,2.2846907645601395,0.0129086588109146,-0.0473258765751511,0.0602345353860658,0.0490373459779164,88.21635544108061,82.4230657157815,107.30978358720104,0.3633434170722038,-11.78364455891939,54.159614403307806,20.0,40.0,182.753,182.5465,182.64975,182.5465,182.68572451435463,0.7479361238640396,0.8793467964018986,OOS_2025_2026,1.2,2025-08,Strict_075_100_width7,win,<=0.85,<=4,0.03-0.06,13-16,<=0.85,<=18,0.55-0.70
GBPJPY,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2026-02-19 00:00:00,long,rebreak,20561,20568,20574,209.678,207.229,3.812738810402139,7,0.5446769729145913,6,0.8571428571428571,9,0.8436096365863568,0.618,0.8,209.295,2026-02-19 04:00:00,209.294,207.06841989460972,213.74816021078053,2026-04-01 04:00:00,210.548,max_hold,180,2.225580105390293,0.5634486024398033,0.5544621813482675,208.745,209.449,208.639,209.295,0.6423204215611301,0.6790123456789894,208.67470443489725,209.49027274092128,210.6514339527437,-0.2760519366004689,56.10479344020108,23.416799174641685,3.7922340833068335,0.793534514959688,209.678,214.41,False,False,0.7927717478557436,0.8102211302287853,59.523809523809526,0.8098765432098465,1.8184070765821776,-0.1570131323021826,-0.354055292105878,0.1970421598036953,0.0477286820646747,91.41592920353904,76.96165191740347,78.20626384791139,0.758717305590717,-8.584070796460956,52.07024273390389,36.0,64.0,208.533,208.4535,210.8195,208.49325,208.67470443489725,0.7414276209664731,0.9480585208267084,OOS_2025_2026,1.2,2026-02,Strict_075_100_width7,win,<=0.85,<=4,0.03-0.06,9-12,<=0.85,18-25,0.70-0.85
SILVER,H4,REC1.20_T5_STAG_OR_REBREAK,V候補後トリガー,2026-03-24 20:00:00,long,rebreak,18708,18716,18720,74.353,60.683,4.763862796477056,8,0.595482849559632,4,0.5,10,0.8810534016093642,0.618,0.8,72.727,2026-03-25 00:00:00,72.714,59.965619977525954,98.2497600449481,2026-05-06 00:00:00,75.496,max_hold,180,12.748380022474043,0.218223805306684,0.2154783584390588,69.483,72.884,69.313,72.727,2.8695200898961977,0.9084290114813782,70.21254069017068,73.99941314454577,79.65530299390049,-0.3905656617363566,54.67618803193311,37.928405399848685,3.6704909804100545,0.8289375115044015,74.353,87.393,False,False,2.302367433910381,1.246334554438409,58.333333333333336,0.9560347241669008,2.4694024708000315,-1.2924878089062588,-2.144520710607163,0.8520329017009041,0.2554060184909605,98.7132202278502,87.17024812512902,47.15329240623016,13.933232027321306,-1.2867797721497949,48.71004210815482,4.0,60.0,69.34100000000001,68.605,73.1245,68.97300000000001,70.21254069017068,0.719066187991062,0.9176227451025136,OOS_2025_2026,1.2,2026-03,Strict_075_100_width7,win,<=0.85,<=4,>0.10,9-12,0.85-0.92,>32,>0.85
