symbol,timeframe,period,entry_time,line_reclaim_time,h1_time,h2_time,h3_time,b_level,h3_price,bars_after_line,rr,max_hold_bars,entry,stop,target,risk,exit_time,exit_price,exit_reason,bars_held,mfe_r,mae_r,r_clean,r_after_cost,atr_entry,entry_range_atr,entry_body_atr,entry_close_location,break_extension_atr,risk_atr,a_room_r,a_room_atr,a_already_cleared,d1_prev60_room_atr,d1_prev20_room_atr,d1_close_above_ema20,d1_close_above_ema50,d1_prev60_high,d1_prev20_high,d1_close,d1_ema20,d1_ema50,scope,filter_id,filter_desc
AUDJPY,H4,Research_2015_2024,2014-02-24 16:00:00,2014-02-17 16:00:00,2014-02-12 00:00:00,2014-02-14 00:00:00,2014-02-16 20:00:00,92.405,92.169,31,2.0,48,92.643,90.99579754481503,95.93740491036993,1.647202455184967,2014-02-27 08:00:00,90.99579754481503,stop,16,0.08377840839516536,1.1783615267754348,-1.0,-1.0075886239488303,0.35101227592483714,1.0854321234097932,0.7578082541391356,0.7349081364829422,0.678038964229738,4.692720363824784,inf,-1.3503801220373906,True,4.062535978956342,0.9401380596462722,True,True,94.069,92.973,92.049,91.71969893439277,91.95330487691912,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-02-24 16:00:00,2014-02-17 16:00:00,2014-02-12 00:00:00,2014-02-14 00:00:00,2014-02-16 20:00:00,92.405,92.169,31,2.0,120,92.643,90.99579754481503,95.93740491036993,1.647202455184967,2014-02-27 08:00:00,90.99579754481503,stop,16,0.08377840839516536,1.1783615267754348,-1.0,-1.0075886239488303,0.35101227592483714,1.0854321234097932,0.7578082541391356,0.7349081364829422,0.678038964229738,4.692720363824784,inf,-1.3503801220373906,True,4.062535978956342,0.9401380596462722,True,True,94.069,92.973,92.049,91.71969893439277,91.95330487691912,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,1.0,48,95.435,94.21149588916147,96.65850411083854,1.2235041108385332,2014-05-19 16:00:00,94.576,time,48,0.5451555038445033,0.7568425735532383,-0.7020818257907527,-0.7122983832091186,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,1.0,120,95.435,94.21149588916147,96.65850411083854,1.2235041108385332,2014-05-20 04:00:00,94.21149588916147,stop,51,0.5451555038445033,1.194928555653169,-1.0,-1.010216557418366,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,1.5,48,95.435,94.21149588916147,97.27025616625781,1.2235041108385332,2014-05-19 16:00:00,94.576,time,48,0.5451555038445033,0.7568425735532383,-0.7020818257907527,-0.7122983832091186,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,1.5,120,95.435,94.21149588916147,97.27025616625781,1.2235041108385332,2014-05-20 04:00:00,94.21149588916147,stop,51,0.5451555038445033,1.194928555653169,-1.0,-1.010216557418366,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,2.0,48,95.435,94.21149588916147,97.88200822167707,1.2235041108385332,2014-05-19 16:00:00,94.576,time,48,0.5451555038445033,0.7568425735532383,-0.7020818257907527,-0.7122983832091186,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-08 00:00:00,2014-05-06 04:00:00,2014-04-30 08:00:00,2014-05-01 08:00:00,2014-05-02 04:00:00,95.172,95.043,11,2.0,120,95.435,94.21149588916147,97.88200822167707,1.2235041108385332,2014-05-20 04:00:00,94.21149588916147,stop,51,0.5451555038445033,1.194928555653169,-1.0,-1.010216557418366,0.2675205541926441,2.048440732540431,1.7680884425029533,0.8759124087591285,0.9831020303980696,4.573495724584498,inf,-1.4653079692624775,True,4.018382823870367,3.0240667018707987,False,True,96.51,96.244,94.963,95.01761496082692,94.5396540169339,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,1.0,48,94.403,92.99831480564234,95.80768519435767,1.4046851943576684,2014-06-05 20:00:00,95.521,time,48,0.9197790403071704,0.5061632334817463,0.7959078692441347,0.787009078219499,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,1.0,120,94.403,92.99831480564234,95.80768519435767,1.4046851943576684,2014-06-08 20:00:00,95.80768519435767,target,55,1.0258526293209247,0.5061632334817463,1.0,0.9911012089753644,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,1.5,48,94.403,92.99831480564234,96.51002779153652,1.4046851943576684,2014-06-05 20:00:00,95.521,time,48,0.9197790403071704,0.5061632334817463,0.7959078692441347,0.787009078219499,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,1.5,120,94.403,92.99831480564234,96.51002779153652,1.4046851943576684,2014-06-23 08:00:00,96.106,time,120,1.368278107949223,0.5061632334817463,1.2123712891974583,1.2034724981728226,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,2.0,48,94.403,92.99831480564234,97.21237038871534,1.4046851943576684,2014-06-05 20:00:00,95.521,time,48,0.9197790403071704,0.5061632334817463,0.7959078692441347,0.787009078219499,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-05-27 00:00:00,2014-05-22 00:00:00,2014-05-14 04:00:00,2014-05-15 04:00:00,2014-05-18 20:00:00,94.359,95.18,19,2.0,120,94.403,92.99831480564234,97.21237038871534,1.4046851943576684,2014-06-23 08:00:00,96.106,time,120,1.368278107949223,0.5061632334817463,1.2123712891974583,1.2034724981728226,0.20842597178832512,0.7676586493860307,0.3118613263131389,0.700000000000071,0.21110612858121638,6.739492119457404,0.5531488500918571,3.7279423160809957,False,10.109104839102503,8.151575283168079,False,False,96.51,96.102,94.337,94.61087374772723,94.59055186697879,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,1.0,48,94.357,91.67217708852172,97.04182291147828,2.6848229114782782,2014-10-31 04:00:00,97.04182291147828,target,41,1.4473952763835523,0.20857986484168642,1.0,0.9953441994455023,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,1.0,120,94.357,91.67217708852172,97.04182291147828,2.6848229114782782,2014-10-31 04:00:00,97.04182291147828,target,41,1.4473952763835523,0.20857986484168642,1.0,0.9953441994455023,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,1.5,48,94.357,91.67217708852172,98.38423436721742,2.6848229114782782,2014-10-31 08:00:00,98.38423436721742,target,42,1.623570769365904,0.20857986484168642,1.5,1.4953441994455023,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,1.5,120,94.357,91.67217708852172,98.38423436721742,2.6848229114782782,2014-10-31 08:00:00,98.38423436721742,target,42,1.623570769365904,0.20857986484168642,1.5,1.4953441994455023,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,2.0,48,94.357,91.67217708852172,99.72664582295656,2.6848229114782782,2014-11-03 04:00:00,98.57,time,48,1.7110998197905398,0.20857986484168642,1.5691910188893214,1.5645352183348238,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-10-22 12:00:00,2014-10-16 20:00:00,2014-10-09 04:00:00,2014-10-14 00:00:00,2014-10-15 04:00:00,94.215,94.009,23,2.0,120,94.357,91.67217708852172,99.72664582295656,2.6848229114782782,2014-11-11 08:00:00,99.72664582295656,target,86,2.1278870854295504,0.20857986484168642,2.0,1.9953441994455023,0.44411455739135136,1.168617401439177,0.6327196335345302,0.5934489402697455,0.3197373237078249,6.045338678489719,inf,-0.7835816102135631,True,9.722716646270614,3.762542731801359,False,False,98.675,96.028,93.827,94.3842943432279,95.28955123306224,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,1.0,48,101.135,99.90445940199119,102.36554059800882,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,1.0,120,101.135,99.90445940199119,102.36554059800882,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,1.5,48,101.135,99.90445940199119,102.98081089701323,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,1.5,120,101.135,99.90445940199119,102.98081089701323,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,2.0,48,101.135,99.90445940199119,103.59608119601764,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2014-12-05 12:00:00,2014-11-28 08:00:00,2014-11-21 08:00:00,2014-11-24 00:00:00,2014-11-27 04:00:00,100.942,101.055,32,2.0,120,101.135,99.90445940199119,103.59608119601764,1.2305405980088153,2014-12-08 16:00:00,99.90445940199119,stop,8,0.08532835094583167,1.0361299757709188,-1.0,-1.0101581370173527,0.39270299004410253,1.9454906618210235,0.5322088328803696,0.7054973821989587,0.4914655729469673,3.133514715206572,inf,-0.20371629966711965,True,4.344250090401391,4.344250090401391,False,True,102.841,102.841,100.468,100.48502396560787,99.03543664465109,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2015-04-08 04:00:00,2015-04-03 04:00:00,2015-03-31 00:00:00,2015-04-01 04:00:00,2015-04-02 12:00:00,92.179,91.031,19,1.0,48,92.288,90.21069108047712,94.36530891952287,2.0773089195228778,2015-04-19 20:00:00,92.748,time,48,0.41736690766202433,0.8766149237053535,0.22144034316555194,0.21542294253605881,0.3815445976144704,1.1322398553170294,0.8334543379416923,0.9976851851851741,0.28568088942025355,5.444472107614227,inf,-3.2945034679015937,True,6.227319204243643,6.227319204243643,False,False,94.664,94.664,91.883,91.99541162044612,92.7966278508613,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
AUDJPY,H4,Research_2015_2024,2015-04-08 04:00:00,2015-04-03 04:00:00,2015-03-31 00:00:00,2015-04-01 04:00:00,2015-04-02 12:00:00,92.179,91.031,19,1.0,120,92.288,90.21069108047712,94.36530891952287,2.0773089195228778,2015-04-28 08:00:00,94.36530891952287,target,88,1.1668943300723698,0.8766149237053535,1.0,0.9939825993705069,0.3815445976144704,1.1322398553170294,0.8334543379416923,0.9976851851851741,0.28568088942025355,5.444472107614227,inf,-3.2945034679015937,True,6.227319204243643,6.227319204243643,False,False,94.664,94.664,91.883,91.99541162044612,92.7966278508613,ALL_H4,A_ROOM_GE_0_5R,Aが上に残る場合、Aまで0.5R以上
