period_research,candidate,max_recovery_to_drop,trades_research,win_rate_research,total_r_research,avg_r_research,pf_research,max_dd_r_research,max_losing_streak_research,period_oos,trades_oos,win_rate_oos,total_r_oos,avg_r_oos,pf_oos,max_dd_r_oos,max_losing_streak_oos,score
Research_2015_2024,Robust_075_105_width7,1.25,128,51.5625,60.35973345027636,0.47156041758028405,2.0638681973691324,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3458473181089582
Research_2015_2024,Robust_075_105_width7,1.45,129,51.93798449612403,63.077523814924064,0.4889730528288687,2.1260160696774646,10.79492731001213,12,OOS_2025_2026,20,60.0,7.172054877816047,0.3586027438908023,1.9943191373404128,2.0162025134292705,2,0.32868176864097015
Research_2015_2024,Robust_075_105_width7,0.95,107,53.271028037383175,53.58660830176974,0.5008094233810256,2.138944332908423,5.0620329198887,6,OOS_2025_2026,14,57.14285714285714,3.4358931369290215,0.24542093835207296,1.5668557077512202,2.2565558630430913,2,0.3222494617961184
Research_2015_2024,Robust_075_105_width7,0.85,103,55.33980582524271,56.63226486518451,0.5498278142250923,2.2730638522664814,5.356182291345793,6,OOS_2025_2026,13,53.84615384615385,2.8814309555807536,0.22164853504467336,1.4753802049623364,2.8110180443913593,2,0.31515673340994843
Research_2015_2024,Robust_075_105_width7,1.4,131,51.14503816793893,61.063959823388714,0.46613709788846347,2.052248522996554,10.769884186261564,12,OOS_2025_2026,20,60.0,7.172054877816047,0.3586027438908023,1.9943191373404128,2.0162025134292705,2,0.3122127256663775
Research_2015_2024,Robust_075_105_width7,1.35,133,50.37593984962406,59.038157354179845,0.44389591995623945,1.9831895351615507,10.769884186261564,12,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.31054203491857746
Research_2015_2024,Robust_075_105_width7,0.8,97,54.63917525773196,51.83281883338436,0.5343589570451995,2.2215470952511973,5.1261449135555965,5,OOS_2025_2026,12,50.0,2.8029144540958897,0.2335762045079908,1.4624265055177916,2.8110180443913593,2,0.3096314236008206
Research_2015_2024,Robust_075_105_width7,1.3,131,50.38167938931297,57.34293696276072,0.4377323432271811,1.9596678891856047,10.711581013187272,11,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3064367331424078
Research_2015_2024,Robust_075_105_width7,1.0,117,52.991452991452995,58.29840209800136,0.4982769410085586,2.131317299232715,6.64205494587836,7,OOS_2025_2026,19,57.89473684210527,5.334841392557593,0.28078112592408383,1.6611748871167418,3.2610048884189613,2,0.2903084149476154
Research_2015_2024,Robust_075_105_width7,0.9,109,53.21100917431193,53.369529486807885,0.48962871088814575,2.0937941548644035,6.642314908528877,6,OOS_2025_2026,14,57.14285714285714,3.4358931369290215,0.24542093835207296,1.5668557077512202,2.2565558630430913,2,0.2892139612287255
