period_research,candidate,max_recovery_to_drop,trades_research,win_rate_research,total_r_research,avg_r_research,pf_research,max_dd_r_research,max_losing_streak_research,period_oos,trades_oos,win_rate_oos,total_r_oos,avg_r_oos,pf_oos,max_dd_r_oos,max_losing_streak_oos,score
Research_2015_2024,Strict_075_100_width7,1.19,95,56.84210526315789,58.944828907260145,0.6204718832343173,2.57759940135396,6.669623079868975,7,OOS_2025_2026,15,60.0,5.27712012831034,0.35180800855402267,1.8714627817623921,3.02065153880514,3,0.44352153173769254
Research_2015_2024,Robust_075_105_width7,1.22,126,52.38095238095239,62.36957057554626,0.4949965918694148,2.139810374512989,8.701780451332832,9,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3782433268342923
Research_2015_2024,Robust_075_105_width7,1.21,126,52.38095238095239,62.36957057554626,0.4949965918694148,2.139810374512989,8.701780451332832,9,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3782433268342923
Research_2015_2024,Robust_075_105_width7,1.2,126,52.38095238095239,62.36957057554626,0.4949965918694148,2.139810374512989,8.701780451332832,9,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3782433268342923
Research_2015_2024,Robust_075_105_width7,1.11,118,53.38983050847458,59.60392230231774,0.5051179856128623,2.1564199132052293,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.36394701553201725
Research_2015_2024,Robust_075_105_width7,1.1,118,53.38983050847458,59.60392230231774,0.5051179856128623,2.1564199132052293,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.36394701553201725
Research_2015_2024,Robust_075_105_width7,1.12,119,52.94117647058824,58.59636786230122,0.49240645262438,2.1150737926319074,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.35453644451724975
Research_2015_2024,Robust_075_105_width7,1.14,121,52.892561983471076,59.5615559691854,0.49224426420814377,2.1120794156240428,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.3541203533306233
Research_2015_2024,Robust_075_105_width7,1.16,121,52.892561983471076,59.5615559691854,0.49224426420814377,2.1120794156240428,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.3541203533306233
Research_2015_2024,Robust_075_105_width7,1.13,121,52.892561983471076,59.5615559691854,0.49224426420814377,2.1120794156240428,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.3541203533306233
Research_2015_2024,Robust_075_105_width7,1.15,121,52.892561983471076,59.5615559691854,0.49224426420814377,2.1120794156240428,7.691673380750939,8,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.3541203533306233
Research_2015_2024,Robust_075_105_width7,1.17,122,53.278688524590166,61.55102133722503,0.50451656833791,2.149244978722858,8.701780451332832,9,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.34772392128917096
Research_2015_2024,Robust_075_105_width7,1.18,122,53.278688524590166,61.55102133722503,0.50451656833791,2.149244978722858,8.701780451332832,9,OOS_2025_2026,18,61.111111111111114,6.345513416843174,0.3525285231579541,1.8990452876072466,2.250332864133382,2,0.34772392128917096
Research_2015_2024,Robust_075_105_width7,1.24,126,51.587301587301596,59.374717917827326,0.47122791998275654,2.0655027348947286,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3459270884528951
Research_2015_2024,Robust_075_105_width7,1.23,126,51.587301587301596,59.374717917827326,0.47122791998275654,2.0655027348947286,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3459270884528951
Research_2015_2024,Robust_075_105_width7,1.27,128,51.5625,60.35973345027636,0.47156041758028405,2.0638681973691324,9.707132882457875,10,OOS_2025_2026,19,63.1578947368421,7.321098957784235,0.3853209977781176,2.0363975640747327,2.0162025134292705,2,0.3458473181089582
