period,candidate,max_recovery_to_drop,symbol,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak
Research_2015_2024,Robust_075_105_width7,0.9,CHFJPY,10,70.0,9.91008700961394,0.991008700961394,4.264227771949751,1.0191506370985568,1
Research_2015_2024,Robust_075_105_width7,0.9,EURJPY,13,30.76923076923077,-1.2061071938640184,-0.09277747645107834,0.8668467744177499,4.023862608275978,5
Research_2015_2024,Robust_075_105_width7,0.9,GBPJPY,26,57.692307692307686,13.9351505974856,0.5359673306725231,2.256983578185125,3.0192329644351554,3
Research_2015_2024,Robust_075_105_width7,0.9,SILVER,15,46.666666666666664,4.3623198091048705,0.29082132060699134,1.5665109736489118,3.156403218697627,4
Research_2015_2024,Robust_075_105_width7,0.9,USDJPY,17,52.94117647058824,10.748990403513963,0.6322935531478802,2.4928904020330984,4.034344911536733,4
Research_2015_2024,Robust_075_105_width7,0.9,XAUUSD,10,60.0,9.027311193459184,0.9027311193459184,4.429775602106055,1.007253474550276,1
Research_2015_2024,Strict_075_100_width7,0.9,AUDJPY,15,60.0,8.427483819784113,0.5618322546522742,2.3908321420806646,5.052309794164242,5
Research_2015_2024,Strict_075_100_width7,0.9,CHFJPY,8,75.0,9.88510866427629,1.2356385830345362,5.90134353681267,1.0127980772889666,1
Research_2015_2024,Strict_075_100_width7,0.9,EURJPY,10,30.0,-1.2546049019764607,-0.12546049019764607,0.8219118783572656,3.0177000600920554,4
Research_2015_2024,Strict_075_100_width7,0.9,GBPJPY,22,68.18181818181817,17.964486715541945,0.8165675779791793,3.545681627634577,2.014147141155764,2
Research_2015_2024,Strict_075_100_width7,0.9,SILVER,11,45.45454545454545,2.629321193788231,0.23902919943529372,1.4677091908354118,3.156403218697627,4
Research_2015_2024,Strict_075_100_width7,0.9,USDJPY,10,60.0,8.800119064292959,0.8800119064292959,3.7834028570854783,2.011877163368765,2
Research_2015_2024,Strict_075_100_width7,0.9,XAUUSD,8,62.5,8.302774057960185,1.0378467572450232,6.114144138773259,1.007253474550276,1
Research_2015_2024,Current_060_110,0.95,AUDJPY,20,60.0,9.718266899128528,0.4859133449564264,2.2027037034152888,6.069439523076552,6
Research_2015_2024,Current_060_110,0.95,CHFJPY,13,61.53846153846154,8.566799228161624,0.6589845560124327,2.6954422885209266,2.0141214665597147,2
Research_2015_2024,Current_060_110,0.95,EURJPY,19,36.84210526315789,-0.013955070388542712,-0.000734477388870669,0.998844416023859,5.031062107357824,6
Research_2015_2024,Current_060_110,0.95,GBPJPY,29,51.724137931034484,10.904451647467196,0.376015574050593,1.7724404938717846,3.0192329644351554,3
Research_2015_2024,Current_060_110,0.95,SILVER,20,35.0,-1.1056332544360699,-0.055281662721803494,0.9091760368972903,4.522613346336529,5
Research_2015_2024,Current_060_110,0.95,USDJPY,20,50.0,10.835362296040257,0.5417681148020128,2.189312474820986,5.041585914230481,5
Research_2015_2024,Current_060_110,0.95,XAUUSD,12,58.333333333333336,8.841417154705887,0.7367847628921572,3.4292394992851887,1.0075409827278374,1
Research_2015_2024,Robust_075_105_width7,0.95,AUDJPY,18,55.55555555555556,6.591777667494345,0.3662098704163525,1.8157787283550089,6.069439523076552,6
Research_2015_2024,Robust_075_105_width7,0.95,CHFJPY,10,70.0,9.91008700961394,0.991008700961394,4.264227771949751,1.0191506370985568,1
Research_2015_2024,Robust_075_105_width7,0.95,EURJPY,12,33.33333333333333,-0.19994464568009596,-0.016662053806674664,0.9751679460939919,3.0177000600920554,4
Research_2015_2024,Robust_075_105_width7,0.95,GBPJPY,25,60.0,14.942797693844554,0.5977119077537821,2.482635682738744,3.0192329644351554,3
Research_2015_2024,Robust_075_105_width7,0.95,SILVER,15,40.0,2.5655889795238496,0.17103926530158997,1.3218866361367145,3.156403218697627,4
Research_2015_2024,Robust_075_105_width7,0.95,USDJPY,17,52.94117647058824,10.748990403513963,0.6322935531478802,2.4928904020330984,4.034344911536733,4
Research_2015_2024,Robust_075_105_width7,0.95,XAUUSD,10,60.0,9.027311193459184,0.9027311193459184,4.429775602106055,1.007253474550276,1
Research_2015_2024,Strict_075_100_width7,0.95,AUDJPY,15,60.0,8.427483819784113,0.5618322546522742,2.3908321420806646,5.052309794164242,5
Research_2015_2024,Strict_075_100_width7,0.95,CHFJPY,8,75.0,9.88510866427629,1.2356385830345362,5.90134353681267,1.0127980772889666,1
