symbol,timeframe,rule,period,entry_time,h1_time,h2_time,h3_time,bars_after_h3,line_price,line_reclaim_level,rr,max_hold_bars,entry,stop,target,risk,exit_time,exit_price,exit_reason,bars_held,mfe_r,mae_r,r_clean,r_after_cost
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2018-10-24 00:00:00,2018-10-22 06:00:00,2018-10-23 11:00:00,2018-10-23 18:00:00,6,145.82666666666665,145.8381491544272,2.0,120,145.95,145.69407004895783,146.4618599020843,0.25592995104216243,2018-10-24 07:00:00,145.69407004895783,stop,7,1.2112689379951949,1.6020008534774905,-1.0,-1.0781463830963924
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,1.0,48,143.6,143.31214157286487,143.88785842713511,0.2878584271351201,2018-10-29 11:00:00,143.88785842713511,target,7,1.6674863570164207,0.9379610758216379,1.0,0.9305214017910483
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,1.0,120,143.6,143.31214157286487,143.88785842713511,0.2878584271351201,2018-10-29 11:00:00,143.88785842713511,target,7,1.6674863570164207,0.9379610758216379,1.0,0.9305214017910483
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,1.5,48,143.6,143.31214157286487,144.03178764070267,0.2878584271351201,2018-10-29 11:00:00,144.03178764070267,target,7,1.6674863570164207,0.9379610758216379,1.5,1.4305214017910484
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,1.5,120,143.6,143.31214157286487,144.03178764070267,0.2878584271351201,2018-10-29 11:00:00,144.03178764070267,target,7,1.6674863570164207,0.9379610758216379,1.5,1.4305214017910484
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,2.0,48,143.6,143.31214157286487,144.17571685427023,0.2878584271351201,2018-10-29 12:00:00,144.17571685427023,target,8,2.6054474328380586,0.9379610758216379,2.0,1.9305214017910484
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2018-10-29 04:00:00,2018-10-24 14:00:00,2018-10-25 08:00:00,2018-10-26 17:00:00,8,143.54921568627452,143.5611802930583,2.0,120,143.6,143.31214157286487,144.17571685427023,0.2878584271351201,2018-10-29 12:00:00,144.17571685427023,target,8,2.6054474328380586,0.9379610758216379,2.0,1.9305214017910484
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,1.0,48,142.74,142.50514368398575,142.97485631601427,0.23485631601425894,2018-12-17 12:00:00,142.97485631601427,target,7,1.8309066892366292,0.3832130279797934,1.0,0.9148415493379044
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,1.0,120,142.74,142.50514368398575,142.97485631601427,0.23485631601425894,2018-12-17 12:00:00,142.97485631601427,target,7,1.8309066892366292,0.3832130279797934,1.0,0.9148415493379044
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,1.5,48,142.74,142.50514368398575,143.0922844740214,0.23485631601425894,2018-12-17 12:00:00,143.0922844740214,target,7,1.8309066892366292,0.3832130279797934,1.5,1.4148415493379043
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,1.5,120,142.74,142.50514368398575,143.0922844740214,0.23485631601425894,2018-12-17 12:00:00,143.0922844740214,target,7,1.8309066892366292,0.3832130279797934,1.5,1.4148415493379043
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,2.0,48,142.74,142.50514368398575,143.20971263202853,0.23485631601425894,2018-12-17 15:00:00,142.50514368398575,stop,10,1.8309066892366292,1.8734859145677982,-1.0,-1.0851584506620957
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2018-12-17 05:00:00,2018-12-13 20:00:00,2018-12-14 08:00:00,2018-12-16 23:00:00,6,142.59799999999998,142.60671407900355,2.0,120,142.74,142.50514368398575,143.20971263202853,0.23485631601425894,2018-12-17 15:00:00,142.50514368398575,stop,10,1.8309066892366292,1.8734859145677982,-1.0,-1.0851584506620957
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,1.0,48,140.7,139.54005298138404,141.85994701861594,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,1.0,120,140.7,139.54005298138404,141.85994701861594,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,1.5,48,140.7,139.54005298138404,142.4399205279239,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,1.5,120,140.7,139.54005298138404,142.4399205279239,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,2.0,48,140.7,139.54005298138404,143.0198940372319,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2018-12-26 20:00:00,2018-12-19 16:00:00,2018-12-20 02:00:00,2018-12-20 12:00:00,100,140.69,140.699986754654,2.0,120,140.7,139.54005298138404,143.0198940372319,1.1599470186159522,2018-12-28 10:00:00,139.54005298138404,stop,38,0.1551795014006611,1.0948775932157184,-1.0,-1.0172421668222793
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,1.0,48,141.34,140.5800802327777,142.0999197672223,0.7599197672222999,2019-01-23 03:00:00,142.0999197672223,target,17,1.013264864545577,0.4079378026092559,1.0,0.9736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,1.0,120,141.34,140.5800802327777,142.0999197672223,0.7599197672222999,2019-01-23 03:00:00,142.0999197672223,target,17,1.013264864545577,0.4079378026092559,1.0,0.9736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,1.5,48,141.34,140.5800802327777,142.47987965083345,0.7599197672222999,2019-01-23 10:00:00,142.47987965083345,target,24,1.5527955067061974,0.4079378026092559,1.5,1.4736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,1.5,120,141.34,140.5800802327777,142.47987965083345,0.7599197672222999,2019-01-23 10:00:00,142.47987965083345,target,24,1.5527955067061974,0.4079378026092559,1.5,1.4736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,2.0,48,141.34,140.5800802327777,142.8598395344446,0.7599197672222999,2019-01-23 12:00:00,142.8598395344446,target,26,2.079166864911655,0.4079378026092559,2.0,1.9736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-01-22 10:00:00,2019-01-17 19:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,17,141.24311111111112,141.2530910529167,2.0,120,141.34,140.5800802327777,142.8598395344446,0.7599197672222999,2019-01-23 12:00:00,142.8598395344446,target,26,2.079166864911655,0.4079378026092559,2.0,1.9736814320897496
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,1.0,48,143.16,140.5807280530332,145.7392719469668,2.5792719469667986,2019-01-28 12:00:00,143.91,time,48,0.6358383426488395,0.1783449009868711,0.29077972986989353,0.2830256037400367
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,1.0,120,143.16,140.5807280530332,145.7392719469668,2.5792719469667986,2019-01-31 12:00:00,142.63,time,120,0.6358383426488395,0.33730448664907825,-0.20548434244139185,-0.21323846857124862
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,1.5,48,143.16,140.5807280530332,147.0289079204502,2.5792719469667986,2019-01-28 12:00:00,143.91,time,48,0.6358383426488395,0.1783449009868711,0.29077972986989353,0.2830256037400367
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,1.5,120,143.16,140.5807280530332,147.0289079204502,2.5792719469667986,2019-01-31 12:00:00,142.63,time,120,0.6358383426488395,0.33730448664907825,-0.20548434244139185,-0.21323846857124862
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,2.0,48,143.16,140.5807280530332,148.3185438939336,2.5792719469667986,2019-01-28 12:00:00,143.91,time,48,0.6358383426488395,0.1783449009868711,0.29077972986989353,0.2830256037400367
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-01-24 10:00:00,2019-01-18 05:00:00,2019-01-21 17:00:00,2019-01-22 00:00:00,58,140.50238095238095,140.51219893912264,2.0,120,143.16,140.5807280530332,148.3185438939336,2.5792719469667986,2019-01-31 12:00:00,142.63,time,120,0.6358383426488395,0.33730448664907825,-0.20548434244139185,-0.21323846857124862
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,1.0,48,143.16,142.165594034451,144.154405965549,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,1.0,120,143.16,142.165594034451,144.154405965549,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,1.5,48,143.16,142.165594034451,144.65160894832349,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,1.5,120,143.16,142.165594034451,144.65160894832349,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,2.0,48,143.16,142.165594034451,145.14881193109798,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-01-31 16:00:00,2019-01-29 14:00:00,2019-01-30 15:00:00,2019-01-31 04:00:00,12,142.59105263157895,142.6046541229662,2.0,120,143.16,142.165594034451,145.14881193109798,0.9944059655489923,2019-02-01 10:00:00,142.165594034451,stop,18,-0.010056255037116655,1.0458505238610754,-1.0,-1.0201125100742332
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,1.0,48,142.24,141.07935696228807,143.40064303771194,1.1606430377119352,2019-02-11 16:00:00,142.01,time,48,0.28432514500801076,0.35325245288875473,-0.19816601015712365,-0.21539783712729127
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,1.0,120,142.24,141.07935696228807,143.40064303771194,1.1606430377119352,2019-02-14 16:00:00,141.51,time,120,0.8788231754793328,0.8185117810837215,-0.6289616844117062,-0.6461935113818738
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,1.5,48,142.24,141.07935696228807,143.98096455656793,1.1606430377119352,2019-02-11 16:00:00,142.01,time,48,0.28432514500801076,0.35325245288875473,-0.19816601015712365,-0.21539783712729127
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,1.5,120,142.24,141.07935696228807,143.98096455656793,1.1606430377119352,2019-02-14 16:00:00,141.51,time,120,0.8788231754793328,0.8185117810837215,-0.6289616844117062,-0.6461935113818738
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,2.0,48,142.24,141.07935696228807,144.56128607542388,1.1606430377119352,2019-02-11 16:00:00,142.01,time,48,0.28432514500801076,0.35325245288875473,-0.19816601015712365,-0.21539783712729127
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-02-07 14:00:00,2019-02-06 03:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,15,142.22500000000002,142.237660759428,2.0,120,142.24,141.07935696228807,144.56128607542388,1.1606430377119352,2019-02-14 16:00:00,141.51,time,120,0.8788231754793328,0.8185117810837215,-0.6289616844117062,-0.6461935113818738
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,1.0,48,142.01,141.09136369777298,142.928636302227,0.9186363022270143,2019-02-13 12:00:00,142.928636302227,target,44,1.121227190241679,0.1850569148942439,1.0,0.9782285982477542
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,1.0,120,142.01,141.09136369777298,142.928636302227,0.9186363022270143,2019-02-13 12:00:00,142.928636302227,target,44,1.121227190241679,0.1850569148942439,1.0,0.9782285982477542
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,1.5,48,142.01,141.09136369777298,143.3879544533405,0.9186363022270143,2019-02-13 16:00:00,142.73,time,48,1.3607126095165993,0.1850569148942439,0.78377046308156,0.7619990613293142
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,1.5,120,142.01,141.09136369777298,143.3879544533405,0.9186363022270143,2019-02-15 02:00:00,141.09136369777298,stop,82,1.3607126095165993,1.0123701814803263,-1.0,-1.0217714017522457
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,2.0,48,142.01,141.09136369777298,143.84727260445402,0.9186363022270143,2019-02-13 16:00:00,142.73,time,48,1.3607126095165993,0.1850569148942439,0.78377046308156,0.7619990613293142
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-02-11 16:00:00,2019-02-06 15:00:00,2019-02-06 23:00:00,2019-02-07 07:00:00,55,141.65562500000004,141.6652840755568,2.0,120,142.01,141.09136369777298,143.84727260445402,0.9186363022270143,2019-02-15 02:00:00,141.09136369777298,stop,82,1.3607126095165993,1.0123701814803263,-1.0,-1.0217714017522457
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,1.0,48,147.9,147.32406099709357,148.47593900290644,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,1.0,120,147.9,147.32406099709357,148.47593900290644,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,1.5,48,147.9,147.32406099709357,148.76390850435968,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,1.5,120,147.9,147.32406099709357,148.76390850435968,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,2.0,48,147.9,147.32406099709357,149.05187800581288,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-03-15 08:00:00,2019-03-14 08:00:00,2019-03-14 16:00:00,2019-03-15 00:00:00,8,147.87,147.88648475072662,2.0,120,147.9,147.32406099709357,149.05187800581288,0.5759390029064377,2019-03-18 15:00:00,147.32406099709357,stop,30,0.7639697915570348,1.4758507336897242,-1.0,-1.0347258996161974
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,1.0,48,145.53,145.08790805994127,145.97209194005873,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,1.0,120,145.53,145.08790805994127,145.97209194005873,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,1.5,48,145.53,145.08790805994127,146.1931379100881,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,1.5,120,145.53,145.08790805994127,146.1931379100881,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,2.0,48,145.53,145.08790805994127,146.41418388011746,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-03-22 03:00:00,2019-03-21 01:00:00,2019-03-21 14:00:00,2019-03-21 21:00:00,6,145.281,145.2965229850147,2.0,120,145.53,145.08790805994127,146.41418388011746,0.44209194005873087,2019-03-22 08:00:00,145.08790805994127,stop,5,0.4071551269993618,1.764338883663837,-1.0,-1.0452394585554419
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,1.0,48,146.13,145.8163265276497,146.4436734723503,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,1.0,120,146.13,145.8163265276497,146.4436734723503,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H48,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,1.5,48,146.13,145.8163265276497,146.60051020852546,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR1.5_H120,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,1.5,120,146.13,145.8163265276497,146.60051020852546,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR2_H48,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,2.0,48,146.13,145.8163265276497,146.7573469447006,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR2_H120,Research_2015_2024,2019-04-17 19:00:00,2019-04-15 13:00:00,2019-04-16 12:00:00,2019-04-17 05:00:00,14,146.0825,146.09091836808759,2.0,120,146.13,145.8163265276497,146.7573469447006,0.3136734723503025,2019-04-18 07:00:00,145.8163265276497,stop,12,0.09564085791258084,1.7215354424263645,-1.0,-1.06376057194166
GBPJPY,H1,H1_red_line_reclaim_RR1_H48,Research_2015_2024,2019-04-22 22:00:00,2019-04-17 06:00:00,2019-04-17 19:00:00,2019-04-18 07:00:00,62,145.26599999999996,145.26980529290176,1.0,48,145.27,145.17477882839282,145.3652211716072,0.0952211716071929,2019-04-22 23:00:00,145.17477882839282,stop,1,0.0,2.2053918940033794,-1.0,-1.210037323238218
GBPJPY,H1,H1_red_line_reclaim_RR1_H120,Research_2015_2024,2019-04-22 22:00:00,2019-04-17 06:00:00,2019-04-17 19:00:00,2019-04-18 07:00:00,62,145.26599999999996,145.26980529290176,1.0,120,145.27,145.17477882839282,145.3652211716072,0.0952211716071929,2019-04-22 23:00:00,145.17477882839282,stop,1,0.0,2.2053918940033794,-1.0,-1.210037323238218
