label,trades,win_rate,total_r_after_cost,avg_r_after_cost,median_r_after_cost,pf_after_cost,max_dd_r,max_losing_streak,avg_mfe_r,avg_mae_r,avg_bars_held,oos_trades,oos_total_r,family,shelf_bars,shelf_range,shelf_hold,breakout_buffer,body,close_location,adx_max,range60_max,ema_slope_mode,rr,stop_buffer,max_hold,entry_mode,target_basis,robust_min_trades
ENVGRID_ADX30_R14_none,60,55.00000000000001,21.277276118337774,0.35462126863896287,1.4307268428537374,1.7736130522286504,6.286531471462975,4,1.520970793368559,0.798139912891133,15.166666666666666,8,4.383004452306079,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,14.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R14_weak,43,55.81395348837209,16.23694805742253,0.3776034431958728,1.460272895138429,1.8380656710006662,5.98756204540143,3,1.2822355968714605,0.8093880407033764,14.976744186046512,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,14.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R14_standard,39,56.41025641025641,15.35547790451882,0.3937302026799697,1.4721595208976488,1.8870550104138988,6.392933527841624,5,1.293280575963653,0.8061755727394132,15.615384615384615,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,14.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R14_strict,34,55.88235294117647,12.925288297367052,0.38015553815785447,1.4366701557333474,1.8464410386164656,5.912891835594019,4,1.315599883586445,0.7670294825464293,15.147058823529411,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,14.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R16_none,60,55.00000000000001,21.277276118337774,0.35462126863896287,1.4307268428537374,1.7736130522286504,6.286531471462975,4,1.520970793368559,0.798139912891133,15.166666666666666,8,4.383004452306079,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,16.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R16_weak,43,55.81395348837209,16.23694805742253,0.3776034431958728,1.460272895138429,1.8380656710006662,5.98756204540143,3,1.2822355968714605,0.8093880407033764,14.976744186046512,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,16.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R16_standard,39,56.41025641025641,15.35547790451882,0.3937302026799697,1.4721595208976488,1.8870550104138988,6.392933527841624,5,1.293280575963653,0.8061755727394132,15.615384615384615,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,16.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R16_strict,34,55.88235294117647,12.925288297367052,0.38015553815785447,1.4366701557333474,1.8464410386164656,5.912891835594019,4,1.315599883586445,0.7670294825464293,15.147058823529411,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,16.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R18_none,60,55.00000000000001,21.277276118337774,0.35462126863896287,1.4307268428537374,1.7736130522286504,6.286531471462975,4,1.520970793368559,0.798139912891133,15.166666666666666,8,4.383004452306079,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,18.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R18_weak,43,55.81395348837209,16.23694805742253,0.3776034431958728,1.460272895138429,1.8380656710006662,5.98756204540143,3,1.2822355968714605,0.8093880407033764,14.976744186046512,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,18.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R18_standard,39,56.41025641025641,15.35547790451882,0.3937302026799697,1.4721595208976488,1.8870550104138988,6.392933527841624,5,1.293280575963653,0.8061755727394132,15.615384615384615,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,18.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R18_strict,34,55.88235294117647,12.925288297367052,0.38015553815785447,1.4366701557333474,1.8464410386164656,5.912891835594019,4,1.315599883586445,0.7670294825464293,15.147058823529411,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,18.0,strict,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R20_none,61,55.73770491803278,22.763457163838005,0.37317142891537713,1.460272895138429,1.8276485898782704,6.286531471462975,4,1.5209562720833958,0.7907871200378999,15.19672131147541,8,4.383004452306079,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,20.0,none,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R20_weak,43,55.81395348837209,16.23694805742253,0.3776034431958728,1.460272895138429,1.8380656710006662,5.98756204540143,3,1.2822355968714605,0.8093880407033764,14.976744186046512,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,20.0,weak,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R20_standard,39,56.41025641025641,15.35547790451882,0.3937302026799697,1.4721595208976488,1.8870550104138988,6.392933527841624,5,1.293280575963653,0.8061755727394132,15.615384615384615,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,20.0,standard,1.5,0.25,120,next_open,signal,True
ENVGRID_ADX30_R20_strict,34,55.88235294117647,12.925288297367052,0.38015553815785447,1.4366701557333474,1.8464410386164656,5.912891835594019,4,1.315599883586445,0.7670294825464293,15.147058823529411,5,4.931994433991882,environment,6,1.8,0.5,0.05,0.4,0.6,30.0,20.0,strict,1.5,0.25,120,next_open,signal,True
