symbol,direction,kind_sequence,p0_time,p1_time,p2_time,p3_time,p4_time,p0_price,p1_price,p2_price,p3_price,p4_price,wave1,wave3,wave2_retrace,wave4_retrace,structure_ok,no_overlap,trend_ok,pre_break_range_atr,signal_time,entry_time,entry_price,sl_price,risk_price,mfe_24,mae_24,wave5_ext_wave1_24,mfe_48,mae_48,wave5_ext_wave1_48,mfe_120,mae_120,wave5_ext_wave1_120,tp1_hit_120,tp2_hit_120,tp3_hit_120,exit_time,exit_price,outcome_2r,r_result_2r,exit_reason,wave3_vs_wave1,entry_over_wave3,period,timeframe,method,variant
EURJPY,long,LHLHL,2024-02-01 08:00,2024-02-05 00:00,2024-02-07 00:00,2024-02-09 08:00,2024-02-12 12:00,158.1,160.25,158.91,161.22,160.37,2.1500000000000057,2.3100000000000023,0.6232558139534883,0.3679653679653651,1,1,1,3.7181259782212503,2024-02-13 12:00,2024-02-13 16:00:00,161.54,160.29065895514893,1.2493410448510645,0.3121645619563449,0.4962616113151998,0.7255813953488364,1.5047932730202689,0.4962616113151998,1.418604651162779,1.720907200528507,1.0645611984664565,1.5441860465116206,1,0,0,2024-03-11 08:00,160.29065895514893,-1,-1.0,SL,1.074418604651161,0.1385281385281354,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
EURJPY,long,LHLHL,2021-01-19 00:00,2021-01-30 00:00,2021-02-05 00:00,2021-02-17 00:00,2021-02-23 00:00,125.08,127.31,126.08,128.42,127.49,2.230000000000004,2.339999999999989,0.5515695067264582,0.3974358974358961,1,1,1,2.7452579311096295,2021-02-24 00:00,2021-02-25 00:00:00,128.94,127.3552221360306,1.5847778639693928,1.0727055435655817,0.4795624782999045,1.4125560538116528,1.262006521841869,0.4795624782999045,1.5470852017937204,3.2559768263520197,0.4795624782999045,2.964125560538111,1,1,1,2021-04-29 00:00,132.10955572793878,1,2.0,TP2,1.049327354260083,0.2222222222222276,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2015-07-03 09:00,2015-07-05 23:00,2015-07-06 15:00,2015-07-07 16:00,2015-07-07 20:00,192.44,189.46,191.62,188.21,189.78,2.9799999999999898,3.4099999999999966,0.7248322147651021,0.4604105571847492,1,0,1,4.59185033178883,2015-07-08 06:00,2015-07-08 07:00:00,187.87,189.88453302379588,2.0145330237958774,1.4395395685972374,0.009927859093765,1.61409395973155,1.4395395685972374,0.0694950136564114,1.61409395973155,1.4395395685972374,2.8393677008193725,1.61409395973155,1,0,0,2015-07-10 10:00,189.88453302379588,-1,-1.0,SL,1.1442953020134257,0.0997067448680363,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2017-08-23 23:00,2017-08-24 13:00,2017-08-24 18:00,2017-08-28 01:00,2017-08-28 06:00,139.28,140.4,139.79,141.11,140.45,1.1200000000000043,1.3200000000000216,0.5446428571428671,0.5000000000000108,1,1,1,4.299529507241002,2017-08-28 12:00,2017-08-28 13:00:00,141.13,140.403483282377,0.7265167176229852,0.3441077045246104,1.5691311326322046,0.8303571428571456,1.6379526735371424,1.5691311326322046,1.6696428571428543,2.5188683971201655,1.5691311326322046,2.241071428571437,0,0,0,2017-08-28 22:00,140.403483282377,-1,-1.0,SL,1.178571428571443,0.0151515151515011,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2018-01-30 10:00,2018-01-31 09:00,2018-01-31 12:00,2018-02-01 11:00,2018-02-01 16:00,151.99,154.37,153.53,156.37,155.22,2.3799999999999955,2.8400000000000034,0.3529411764705903,0.4049295774647902,1,1,1,5.5393558681163295,2018-02-02 07:00,2018-02-02 08:00:00,156.55,155.1604262864028,1.3895737135972013,0.0,1.24498612997043,0.558823529411771,0.0,3.691779680201311,0.558823529411771,0.0,4.1451561321558525,0.558823529411771,0,0,0,2018-02-05 00:00,155.1604262864028,-1,-1.0,SL,1.1932773109243735,0.0633802816901431,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2018-04-02 18:00,2018-04-04 03:00,2018-04-04 13:00,2018-04-05 08:00,2018-04-05 23:00,148.35,150.08,148.77,150.64,149.86,1.7300000000000182,1.869999999999976,0.7572254335260049,0.4171122994652314,1,0,1,4.451200659637619,2018-04-06 13:00,2018-04-06 14:00:00,150.9,149.79821891641652,1.1017810835834894,0.508267938471615,0.4719630857236498,0.9248554913294668,0.8803926791383285,0.4719630857236498,1.1618497109826416,2.641178037414986,0.4719630857236498,2.2832369942196227,1,1,0,2018-04-13 06:00,153.10356216716698,1,2.0,TP2,1.0809248554913042,0.1390374331550923,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2019-06-18 13:00,2019-06-18 23:00,2019-06-19 08:00,2019-06-19 19:00,2019-06-20 02:00,135.35,136.45,135.76,136.97,136.35,1.0999999999999943,1.210000000000008,0.6272727272727284,0.5123966942148764,1,0,1,3.456302148905129,2019-06-20 08:00,2019-06-20 09:00:00,137.0,136.29719790338416,0.7028020966158408,0.2134313496250101,1.4797906907333362,0.7272727272727414,0.2134313496250101,1.5509344739416866,0.7272727272727414,0.4268626992500203,1.7359083102833486,0.8636363636363836,0,0,0,2019-06-20 16:00,136.29719790338416,-1,-1.0,SL,1.100000000000013,0.0247933884297528,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2021-12-09 13:00,2021-12-10 04:00,2021-12-10 16:00,2021-12-13 03:00,2021-12-13 08:00,149.49,150.23,149.65,150.53,150.07,0.7399999999999807,0.8799999999999955,0.7837837837837828,0.5227272727272845,1,0,1,3.46614176041638,2021-12-13 13:00,2021-12-13 14:00:00,150.62,150.023839164391,0.5961608356089982,0.083869984429464,1.409015738415482,0.8108108108108243,0.5703158941205556,1.409015738415482,1.202702702702754,3.2877033896361247,1.8619136543347592,3.3918918918920067,0,0,0,2021-12-13 16:00,150.023839164391,-1,-1.0,SL,1.189189189189214,0.1022727272727316,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2022-04-12 11:00,2022-04-13 07:00,2022-04-13 12:00,2022-04-13 20:00,2022-04-14 13:00,162.79,164.05,163.39,164.85,164.01,1.260000000000019,1.460000000000008,0.5238095238095356,0.5753424657534238,1,0,1,4.910799175658428,2022-04-14 23:00,2022-04-15 00:00:00,165.06,163.95400096803732,1.105999031962682,0.3254975724175246,0.2712479770146253,1.119047619047599,0.8679935264467752,0.4068719655219122,1.595238095238086,3.0018109456284,0.4068719655219122,3.468253968253918,1,1,1,2022-04-19 06:00,167.27199806392537,1,2.0,TP2,1.1587301587301473,0.1438356164383608,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2022-05-27 10:00,2022-05-30 23:00,2022-05-31 06:00,2022-06-01 06:00,2022-06-01 14:00,159.8,161.92,160.94,163.3,161.96,2.119999999999976,2.3600000000000136,0.4622641509433966,0.5677966101694897,1,1,1,5.839093570047463,2022-06-02 18:00,2022-06-02 19:00:00,163.33,161.90134363563604,1.4286563643639738,0.5109696202732277,0.1959883475020634,0.9905660377358576,1.4699126062654662,0.3079816889318311,1.6367924528302065,3.730778186378539,0.3079816889318311,3.1603773584905963,1,1,1,2022-06-07 06:00,166.18731272872796,1,2.0,TP2,1.1132075471698304,0.01271186440678,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2022-10-05 05:00,2022-10-05 14:00,2022-10-06 02:00,2022-10-06 15:00,2022-10-07 09:00,165.66,162.58,164.41,161.1,162.56,3.079999999999984,3.3100000000000023,0.5941558441558421,0.4410876132930534,1,1,1,3.4735791567185332,2022-10-07 16:00,2022-10-07 17:00:00,160.94,162.67731415396474,1.7373141539647463,0.2878005678241576,0.3108246132500856,0.6883116883116933,0.5698451242918373,0.9727659192456516,0.8474025974026063,0.7137454082039162,3.626287154584393,0.9285714285714378,0,0,0,2022-10-12 12:00,162.67731415396474,-1,-1.0,SL,1.074675324675331,0.0483383685800593,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2022-11-08 16:00,2022-11-09 17:00,2022-11-10 12:00,2022-11-10 20:00,2022-11-11 01:00,168.62,165.94,167.38,164.35,166.07,2.680000000000007,3.030000000000001,0.5373134328358187,0.5676567656765671,1,0,1,5.171113379421884,2022-11-11 08:00,2022-11-11 09:00:00,163.82,166.21503646409775,2.395036464097757,0.1544861656790635,0.7766061301704236,0.9776119402985066,0.1544861656790635,0.7766061301704236,0.9776119402985066,0.1544861656790635,1.4446544141879851,0.9776119402985066,0,0,0,2022-11-16 01:00,166.21503646409775,-1,-1.0,SL,1.1305970149253708,0.1749174917491752,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2022-11-17 12:00,2022-11-18 08:00,2022-11-21 04:00,2022-11-21 23:00,2022-11-22 09:00,165.18,167.28,166.07,168.26,167.32,2.0999999999999943,2.1899999999999977,0.5761904761904816,0.4292237442922368,1,1,1,5.872639573075843,2022-11-23 07:00,2022-11-23 08:00:00,168.46,167.26380721038748,1.1961927896125246,0.4179928221787409,0.9028644959060907,0.7809523809523901,0.4179928221787409,1.103501050551894,0.7809523809523901,0.4179928221787409,2.4828773637417196,0.7809523809523901,0,0,0,2022-11-24 08:00,167.26380721038748,-1,-1.0,SL,1.0428571428571447,0.0913242009132498,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2023-04-14 07:00,2023-04-17 04:00,2023-04-17 07:00,2023-04-18 07:00,2023-04-18 14:00,165.38,166.52,165.67,166.98,166.39,1.1400000000000148,1.3100000000000025,0.7456140350877296,0.4503816793893148,1,0,1,6.180920338223589,2023-04-19 04:00,2023-04-19 05:00:00,167.6,166.33580095169188,1.2641990483081145,0.2610348429241848,0.4904290988272412,1.3508771929824566,0.2610348429241848,1.2972640678655851,1.3508771929824566,0.2610348429241848,1.7402322861611568,1.3508771929824566,0,0,0,2023-04-21 02:00,166.33580095169188,-1,-1.0,SL,1.149122807017531,0.4732824427480943,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2024-05-07 07:00,2024-05-07 11:00,2024-05-07 20:00,2024-05-08 17:00,2024-05-08 23:00,192.98,193.98,193.31,194.47,193.89,1.0,1.1599999999999966,0.6699999999999875,0.5000000000000122,1,0,1,5.019291652997112,2024-05-09 07:00,2024-05-09 08:00:00,194.65,193.8476633487968,0.8023366512032055,0.7602793653826145,0.7228885769212076,1.3700000000000043,0.9472333076898264,0.7228885769212076,1.5200000000000102,2.9912630769152844,0.7228885769212076,3.160000000000025,1,1,0,2024-05-13 22:00,196.2546733024064,1,2.0,TP2,1.1599999999999966,0.1551724137931097,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2024-06-24 09:00,2024-06-24 14:00,2024-06-25 00:00,2024-06-26 13:00,2024-06-27 03:00,201.54,202.65,201.99,203.11,202.48,1.1100000000000136,1.1200000000000043,0.5945945945945842,0.562500000000019,1,0,1,3.935365755019272,2024-06-27 11:00,2024-06-27 12:00:00,203.25,202.4317198624403,0.8182801375596966,0.3666226103137267,0.8432320037215367,0.9639639639639715,1.784230036860079,0.8676735110757968,2.009009009009001,3.5195770590116378,0.8676735110757968,3.288288288288253,1,1,1,2024-07-02 21:00,204.8865602751194,1,2.0,TP2,1.0090090090090007,0.1249999999999873,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2024-09-17 06:00,2024-09-17 19:00,2024-09-18 03:00,2024-09-18 12:00,2024-09-18 17:00,185.26,187.4,185.8,187.95,186.68,2.140000000000015,2.1499999999999773,0.7476635514018614,0.5906976744186024,1,0,1,3.841152971655224,2024-09-18 21:00,2024-09-18 22:00:00,188.41,186.57000698407023,1.839993015929764,1.0543518280800102,0.1413048841756666,1.7149532710280198,1.9293551493216765,0.1413048841756666,2.4672897196261516,2.6521839799126035,0.1413048841756666,3.088785046728944,1,1,0,2024-09-22 23:00,192.08998603185952,1,2.0,TP2,1.0046728971962442,0.213953488372099,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2025-01-17 08:00,2025-01-20 21:00,2025-01-21 03:00,2025-01-24 04:00,2025-01-24 05:00,189.325,192.006,190.469,193.685,192.063,2.6810000000000116,3.216000000000008,0.5732935471838864,0.5043532338308488,1,1,1,3.8003217083967633,2025-01-24 10:00,2025-01-24 11:00:00,193.793,191.94498367548488,1.8480163245151289,0.5151469645430639,0.8890614104456468,1.000372995151065,0.5151469645430639,0.8890614104456468,1.000372995151065,0.5151469645430639,1.4134074279269777,1.000372995151065,0,0,0,2025-01-30 10:00,191.94498367548488,-1,-1.0,SL,1.199552405818722,0.0335820895522399,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2025-05-14 01:00,2025-05-14 14:00,2025-05-14 17:00,2025-05-16 02:00,2025-05-16 20:00,196.402,194.232,195.269,193.028,193.798,2.1699999999999875,2.241000000000014,0.4778801843318028,0.343596608656852,1,1,1,3.12328656604579,2025-05-19 00:00,2025-05-19 01:00:00,192.897,193.87636296632553,0.9793629663255388,0.138865777731266,1.3376041825585636,0.4778801843318028,0.138865777731266,1.3376041825585636,0.4778801843318028,1.0302615421386028,1.3376041825585636,0.8801843317972385,0,0,0,2025-05-19 09:00,193.87636296632553,-1,-1.0,SL,1.032718894009229,0.0584560464078533,OOS_2025_2026,H1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2015-02-03 08:00,2015-02-04 16:00,2015-02-05 00:00,2015-02-06 20:00,2015-02-09 16:00,175.47,179.25,177.57,181.76,180.13,3.780000000000001,4.189999999999998,0.4444444444444461,0.3890214797136029,1,1,1,2.8681370532611177,2015-02-10 12:00,2015-02-10 16:00:00,181.9,179.95392752137636,1.9460724786236483,1.1510362664314595,0.4059458261075231,1.060846560846558,1.1664519307140246,0.4059458261075231,1.0687830687830664,1.5878134211041273,0.4059458261075231,1.285714285714289,1,0,0,2015-03-10 00:00,183.73,0,0.9403555212364156,not_reached_120,1.1084656084656077,0.0334128878281658,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2018-04-16 16:00,2018-04-20 20:00,2018-04-26 16:00,2018-05-01 16:00,2018-05-02 12:00,153.72,150.68,152.68,149.09,150.07,3.039999999999992,3.5900000000000034,0.657894736842107,0.2729805013927545,1,1,1,3.87448199113168,2018-05-03 08:00,2018-05-03 12:00:00,148.46,150.18033733050729,1.720337330507277,0.8428579524996149,0.0930050154482303,1.0065789473684243,0.8428579524996149,0.4650250772411514,1.0065789473684243,3.074978323257191,0.8777348332926868,2.269736842105271,1,1,1,2018-05-29 00:00,145.01932533898545,1,2.0,TP2,1.1809210526315832,0.175487465181057,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2019-07-25 16:00,2019-07-30 08:00,2019-07-31 16:00,2019-08-05 08:00,2019-08-06 16:00,135.63,131.59,132.96,128.14,130.04,4.039999999999992,4.820000000000022,0.3391089108910909,0.394190871369294,1,1,1,4.715705628075995,2019-08-09 08:00,2019-08-09 12:00:00,127.63,130.17995784555984,2.5499578455598453,0.4353013136796769,0.607853185768923,0.8712871287128721,0.4353013136796769,0.7882483247713037,0.8712871287128721,0.4353013136796769,1.764735055458151,0.8712871287128721,0,0,0,2019-08-22 12:00,130.17995784555984,-1,-1.0,SL,1.1930693069307008,0.105809128630703,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,short,HLHLH,2023-11-24 16:00,2023-11-30 12:00,2023-11-30 16:00,2023-12-04 16:00,2023-12-05 00:00,188.61,186.22,187.51,185.04,186.14,2.390000000000015,2.469999999999999,0.5397489539748888,0.4453441295546538,1,1,1,2.6872180561561785,2023-12-06 16:00,2023-12-06 20:00:00,185.01,186.24977895869824,1.2397789586982526,4.452406585280243,0.024197861876524,2.7824267782426513,5.331595566793919,0.024197861876524,3.238493723849344,5.331595566793919,0.024197861876524,3.238493723849344,1,1,1,2023-12-07 04:00,182.53044208260349,1,2.0,TP2,1.0334728033472735,0.0121457489878547,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2024-02-01 16:00,2024-02-02 16:00,2024-02-05 16:00,2024-02-09 08:00,2024-02-12 12:00,185.2,187.68,186.16,188.81,187.83,2.480000000000018,2.6500000000000057,0.6129032258064513,0.3698113207547123,1,1,1,3.9099835274509394,2024-02-13 04:00,2024-02-13 08:00:00,189.11,187.7366492230882,1.3733507769118205,0.6771758647788579,0.720864630248485,0.8911290322580497,1.2232854331489174,0.720864630248485,1.1935483870967571,1.5727955569057686,0.8519309266573042,1.3870967741935374,1,0,0,2024-03-11 16:00,188.26,0,-0.6189241774860839,not_reached_120,1.0685483870967687,0.1132075471698153,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2024-06-04 12:00,2024-06-06 08:00,2024-06-07 08:00,2024-06-13 08:00,2024-06-13 16:00,197.19,199.89,198.37,201.26,199.68,2.6999999999999886,2.8899999999999864,0.5629629629629586,0.5467128027681631,1,0,1,3.404743094159176,2024-06-14 00:00,2024-06-14 04:00:00,201.51,199.54195727930068,1.968042720699316,0.035568333585334,1.316028342656954,0.7037037037037088,0.6707171476089596,1.316028342656954,1.1666666666666736,3.3383421665081876,1.316028342656954,3.1111111111111263,0,0,0,2024-06-14 04:00,199.54195727930068,-1,-1.0,SL,1.0703703703703698,0.0865051903114191,Research_2015_2024,H4,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2015-10-03 00:00,2015-10-10 00:00,2015-10-14 00:00,2015-10-24 00:00,2015-10-28 00:00,180.63,184.82,181.82,186.22,183.91,4.189999999999998,4.400000000000006,0.715990453460621,0.5249999999999998,1,0,1,2.438450691338614,2015-11-03 00:00,2015-11-04 00:00:00,186.66,183.60755385966195,3.0524461403380485,0.6846967657776732,0.7993589035873293,1.1551312649164691,0.6846967657776732,2.814136467957036,1.1551312649164691,0.6846967657776732,10.470291212561916,1.1551312649164691,0,0,0,2015-12-10 00:00,183.60755385966195,-1,-1.0,SL,1.0501193317422453,0.0999999999999993,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
GBPJPY,long,LHLHL,2021-04-24 00:00,2021-04-30 00:00,2021-05-01 00:00,2021-05-19 00:00,2021-05-20 00:00,149.04,152.36,150.85,154.79,153.54,3.3200000000000216,3.9399999999999977,0.4548192771084366,0.3172588832487311,1,1,1,3.045805735311974,2021-05-27 00:00,2021-05-28 00:00:00,155.87,153.33479978228618,2.5352002177138218,0.047333539639807,1.806563429585904,0.737951807228916,0.047333539639807,2.922846072757971,0.737951807228916,0.047333539639807,2.922846072757971,0.737951807228916,0,0,0,2021-06-17 00:00,153.33479978228618,-1,-1.0,SL,1.186746987951799,0.2741116751269069,Research_2015_2024,D1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2015-08-28 21:00,2015-09-01 22:00,2015-09-02 01:00,2015-09-03 14:00,2015-09-03 23:00,126.445,124.225,125.269,122.777,123.458,2.219999999999999,2.4920000000000044,0.4702702702702755,0.2732744783306565,1,1,1,3.109193490250218,2015-09-04 04:00,2015-09-04 05:00:00,122.729,123.52047600884576,0.7914760088457484,0.9956081943016556,0.3247097791060044,0.6833333333333318,0.9956081943016556,0.3247097791060044,0.6833333333333318,0.9956081943016556,1.974791380321696,0.6833333333333318,0,0,0,2015-09-09 08:00,123.52047600884576,-1,-1.0,SL,1.122522522522525,0.019261637239166,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2015-11-19 02:00,2015-11-19 14:00,2015-11-19 23:00,2015-11-22 23:00,2015-11-23 10:00,121.611,120.721,121.351,120.443,120.98,0.8900000000000006,0.9080000000000013,0.7078651685393202,0.5914096916299619,1,0,1,4.581102811406336,2015-11-24 06:00,2015-11-24 07:00:00,120.426,121.01236120342702,0.5863612034270176,0.2643421820783773,0.3786062220735342,0.7966292134831492,1.157989300846564,0.3786062220735342,1.38539325842697,2.8992368356983156,0.3786062220735342,2.5325842696629253,1,1,0,2015-11-27 09:00,119.25327759314597,1,2.0,TP2,1.0202247191011244,0.0187224669603478,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2016-03-09 11:00,2016-03-10 05:00,2016-03-10 14:00,2016-03-10 16:00,2016-03-11 01:00,111.897,114.079,113.182,115.53,114.492,2.181999999999988,2.347999999999999,0.4110907424381285,0.4420783645655865,1,1,1,4.487443849647583,2016-03-11 16:00,2016-03-11 17:00:00,115.794,114.41227755399588,1.3817224460041049,0.1230348399504083,0.6361624959788628,0.6746104491292403,0.1230348399504083,1.1529088237705818,0.6746104491292403,0.1230348399504083,1.1529088237705818,0.6746104491292403,0,0,0,2016-03-15 07:00,114.41227755399588,-1,-1.0,SL,1.0760769935838734,0.1124361158432691,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2017-02-17 03:00,2017-02-19 23:00,2017-02-21 01:00,2017-02-22 12:00,2017-02-22 18:00,113.777,112.486,113.028,111.502,112.285,1.2909999999999968,1.5260000000000105,0.4198295894655328,0.5131061598951481,1,1,1,5.002985807727316,2017-02-24 17:00,2017-02-24 18:00:00,111.458,112.32827415833673,0.870274158336727,0.44009120152664,0.2516448384708588,0.9372579395817172,0.44009120152664,0.4986934241842373,0.9372579395817172,0.44009120152664,2.1556425432480113,0.9372579395817172,0,0,0,2017-02-28 23:00,112.32827415833673,-1,-1.0,SL,1.1820294345468738,0.0288335517693293,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2018-10-22 08:00,2018-10-23 15:00,2018-10-24 05:00,2018-10-25 01:00,2018-10-25 18:00,113.419,112.477,113.215,112.174,112.628,0.9419999999999932,1.0409999999999968,0.7834394904458651,0.4361191162343851,1,0,1,3.907052367542611,2018-10-26 05:00,2018-10-26 06:00:00,112.126,112.66722394316317,0.5412239431631605,1.0568638125227292,0.3565991535260201,1.1401273885350385,1.0568638125227292,0.746456259194365,1.1401273885350385,1.0568638125227292,1.3635760378352624,1.1401273885350385,1,0,0,2018-10-30 11:00,112.66722394316317,-1,-1.0,SL,1.1050955414012786,0.0461095100864572,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2019-11-24 23:00,2019-11-26 02:00,2019-11-26 09:00,2019-11-29 01:00,2019-11-29 15:00,108.794,109.471,109.04,109.719,109.367,0.6770000000000067,0.6789999999999878,0.6366322008862527,0.5184094256259145,1,0,1,4.950087743929218,2019-12-02 11:00,2019-12-02 12:00:00,109.783,109.34599027140932,0.4370097285906809,1.025148802624498,0.1487381075236407,1.2762186115213907,1.025148802624498,0.1487381075236407,1.2762186115213907,1.048031588397378,0.7208077518453556,1.290989660265859,1,0,0,2019-12-09 12:00,109.614,0,-0.3867190795614723,not_reached_120,1.0029542097488642,0.094256259204725,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2019-11-26 09:00,2019-11-29 01:00,2019-11-29 15:00,2019-12-04 10:00,2019-12-04 12:00,109.04,109.719,109.367,110.121,109.845,0.6789999999999878,0.7539999999999907,0.5184094256259145,0.3660477453580897,1,1,1,3.597914328465397,2019-12-05 00:00,2019-12-05 01:00:00,110.142,109.82290386520016,0.3190961347998211,0.3102513293121194,0.5891641405118887,0.5832106038291721,0.3102513293121194,2.112216120771295,0.5832106038291721,1.3256193161517384,2.112216120771295,1.0603829160530365,0,0,0,2019-12-06 11:00,109.82290386520016,-1,-1.0,SL,1.110456553755529,0.027851458885943,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2020-01-08 00:00,2020-01-09 14:00,2020-01-10 12:00,2020-01-14 13:00,2020-01-14 15:00,111.319,112.704,112.303,113.749,113.352,1.384999999999991,1.445999999999998,0.2895306859205768,0.274550484094047,1,1,1,4.02633935276753,2020-01-15 08:00,2020-01-15 09:00:00,113.763,113.32467989844812,0.4383201015518949,1.2319763526429524,0.200766516727021,0.6866425992779781,1.4122099301592566,0.200766516727021,0.7436823104693198,1.4122099301592566,1.5947249453656511,0.7436823104693198,1,0,0,2020-01-22 00:00,113.32467989844812,-1,-1.0,SL,1.0440433212996445,0.0096818810511825,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,short,HLHLH,2020-04-23 15:00,2020-04-24 08:00,2020-04-26 22:00,2020-04-28 09:00,2020-04-28 19:00,110.967,109.871,110.58,109.361,109.781,1.0960000000000036,1.218999999999994,0.6468978102189789,0.3445447087776897,1,1,1,4.276359411651844,2020-04-29 10:00,2020-04-29 11:00:00,109.268,109.81327044004394,0.5452704400439359,0.1797273294185954,1.184733212289939,0.5574817518248195,0.1797273294185954,3.763270203744494,0.5574817518248195,0.6473851763751415,4.122724862581711,0.790145985401457,0,0,0,2020-04-30 08:00,109.81327044004394,-1,-1.0,SL,1.1122262773722538,0.0762920426579195,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2020-05-06 22:00,2020-05-08 15:00,2020-05-10 22:00,2020-05-11 20:00,2020-05-12 04:00,108.657,109.935,109.353,110.781,110.249,1.2780000000000058,1.4280000000000117,0.4553990610328679,0.3725490196078476,1,1,1,4.222339950328007,2020-05-12 12:00,2020-05-12 13:00:00,110.903,110.20891559135669,0.6940844086433344,0.2218750314547571,1.0344563154838975,0.632237871674494,0.2218750314547571,1.7404223246581545,0.632237871674494,0.4437500629095143,1.7404223246581545,0.7527386541471041,0,0,0,2020-05-13 07:00,110.20891559135669,-1,-1.0,SL,1.1173708920187833,0.085434173669467,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2021-02-04 10:00,2021-02-08 09:00,2021-02-09 08:00,2021-02-10 17:00,2021-02-10 22:00,116.589,117.339,116.917,117.732,117.392,0.75,0.8149999999999977,0.5626666666666628,0.4171779141104348,1,1,1,5.553012333381959,2021-02-12 05:00,2021-02-12 06:00:00,117.799,117.3728212203384,0.4261787796615977,0.3754292978337465,0.8846052830208065,0.7560000000000097,2.4402904359193855,0.8846052830208065,1.929333333333337,2.496604830594451,0.8846052830208065,1.9613333333333385,1,1,0,2021-02-16 01:00,118.6513575593232,1,2.0,TP2,1.0866666666666636,0.0822085889570643,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
CHFJPY,long,LHLHL,2021-03-29 06:00,2021-03-29 09:00,2021-03-29 12:00,2021-03-30 13:00,2021-03-30 16:00,116.415,117.013,116.545,117.21,116.851,0.597999999999999,0.664999999999992,0.7826086956521812,0.5398496240601488,1,0,1,4.241763001559305,2021-03-31 00:00,2021-03-31 01:00:00,117.412,116.81740547811192,0.5945945218880979,0.438954599129515,0.5768637069020218,1.374581939799338,0.438954599129515,0.8106364627602661,1.374581939799338,0.9872273934445396,0.8106364627602661,1.9197324414715689,0,0,0,2021-04-07 01:00,117.805,0,0.6609546262754887,not_reached_120,1.1120401337792527,0.3037593984962629,Research_2015_2024,H1,W5_CLASSIC,W3_CAP_1_2
