filter,research_events,research_wr,research_pf,research_avg_r,research_total_r,oos_events,oos_wr,oos_pf,oos_avg_r,oos_total_r,score
sym=XAU/EUR/USD + w3<=1.3 + w4<=0.5,71,30.985915492957744,1.265508070522394,0.14863080521304756,10.552787170126377,10,30.0,1.0355985777209258,0.021359146632555493,0.21359146632555492,2.4710966000889227
long + w3<=1.3 + w4<=0.5 + preATR>=3,52,30.76923076923077,1.2501608733479264,0.13915597093497034,7.236110488618458,10,30.0,1.0355985777209258,0.021359146632555514,0.21359146632555515,2.446274568636378
w3<=1.3 + w2<=0.618 + w4<=0.5 + preATR<=5,73,26.027397260273972,1.080692882187884,0.04682902022932131,3.4185184767404557,10,30.0,1.0355985777209258,0.021359146632555493,0.21359146632555492,2.1844796267706865
w3<=1.3 + w2<=0.618 + w4<=0.5,82,26.82926829268293,1.080483751162317,0.0470396395754468,3.857250445186638,10,30.0,1.0355985777209258,0.021359146632555493,0.21359146632555492,2.184481115091245
sym=XAU/EUR/USD + w3<=1.3 + preATR<=5,86,31.3953488372093,1.2664788435324512,0.1501656382030209,12.914244885459798,13,30.76923076923077,1.0266989332906944,0.016430112794273456,0.21359146632555492,2.45977352782044
long + w2<=0.618 + early<=0.05 + preATR>=3,55,30.909090909090907,1.6504573061840135,0.30149549413244703,16.582252177284587,10,20.0,1.023017643814178,0.013810586288506866,0.13810586288506865,2.988781030419146
tf=H4 + w3<=1.3 + preATR<=5,41,24.390243902439025,1.0505641076526142,0.030361803229315944,1.2448339324019537,10,20.0,1.015549693351543,0.007774846675771574,0.07774846675771574,2.104250450909245
tf=H4 + w3<=1.3,45,24.444444444444443,1.008864716483111,0.005440754053376769,0.2448339324019546,10,20.0,1.015549693351543,0.007774846675771574,0.07774846675771574,2.0376300105638028
w4<=0.5 + early<=0.05,176,27.27272727272727,1.1482635388950613,0.08322670889872301,14.64790076617525,16,18.75,1.0050050189418336,0.002815323154781356,0.045045170476501695,2.239310589890399
long + sym=XAU/EUR/USD,174,32.758620689655174,1.6092035543760606,0.29444285607237236,51.23305695659279,29,20.689655172413794,1.0008850311068767,0.0005063092294133195,0.014682967652986267,2.9050377507847225
tf=H1 + long + sym=XAU/EUR/USD + early<=0.05,60,36.666666666666664,1.7258413837516637,0.35252153242922774,21.151291945753663,6,0.0,1.00057027340618,0.0002851367030900313,0.0017108202185401877,3.0792183262901616
tf=H1 + sym=XAU/EUR/USD + w4<=0.5 + early<=0.05,82,29.268292682926827,1.252725933863561,0.138373372312344,11.34661652961221,6,0.0,1.00057027340618,0.0002851367030900313,0.0017108202185401877,2.3919547162851753
sym=XAU/EUR/USD + w4<=0.5 + early<=0.05,109,28.440366972477065,1.1999168333256065,0.1116910073143134,12.17431979726016,12,16.666666666666664,1.0002444028883628,0.0001425683515450249,0.0017108202185402988,2.3119948118798277
sym=XAU/EUR/USD + early<=0.05,129,27.906976744186046,1.1907923093782544,0.10739660355171116,13.85416185817074,18,22.22222222222222,1.0001555291107764,9.504556769668326e-05,0.0017108202185402988,2.2984394876084386
tf=H4 + long + w4<=0.5 + early<=0.05,20,35.0,1.7106056950985402,0.35530284754927005,7.106056950985401,6,33.33333333333333,1.0,0.0,0.0,3.06590854264781
w3<=1.3 + w2<=0.618 + early<=0.05,50,34.0,1.4772531090902248,0.24655583777609721,12.32779188880486,6,33.33333333333333,1.0,0.0,0.0,2.7238089468663222
w3<=1.2 + w2<=0.618,86,31.3953488372093,1.403153164973631,0.21721442632659685,18.680440664087328,9,33.33333333333333,1.0,0.0,0.0,2.620367591300228
w3<=1.2 + w3<=1.3 + w2<=0.618,86,31.3953488372093,1.403153164973631,0.21721442632659685,18.680440664087328,9,33.33333333333333,1.0,0.0,0.0,2.620367591300228
w3<=1.2 + w2<=0.618 + preATR<=5,73,31.506849315068493,1.3871434330821144,0.2086111267468885,15.228612252522861,9,33.33333333333333,1.0,0.0,0.0,2.5957545598290026
w3<=1.2 + w3<=1.3 + w2<=0.618 + preATR<=5,73,31.506849315068493,1.3871434330821144,0.2086111267468885,15.228612252522861,9,33.33333333333333,1.0,0.0,0.0,2.5957545598290026
tf=H4 + sym=XAU/EUR/USD + early<=0.05,27,29.629629629629626,1.3400266964591878,0.18890372025510438,5.100400446887818,6,33.33333333333333,1.0,0.0,0.0,2.5289304167142923
w3<=1.3 + w2<=0.618 + early<=0.05 + preATR>=3,41,31.70731707317073,1.3383963535000458,0.18018137481874255,7.387436367568444,6,33.33333333333333,1.0,0.0,0.0,2.518577728318788
tf=H4 + early<=0.05 + preATR>=3,30,30.0,1.3000235556992834,0.17001334822959394,5.100400446887818,6,33.33333333333333,1.0,0.0,0.0,2.4700369039288774
tf=H4 + sym=XAU/EUR/USD + early<=0.05 + preATR<=5,25,32.0,1.2998168732524864,0.1678974490213924,4.19743622553481,6,33.33333333333333,1.0,0.0,0.0,2.4677143222738787
sym=XAU/EUR/USD + w3<=1.3 + early<=0.05 + preATR<=5,40,35.0,1.2748406309682352,0.15608828894121057,6.2435315576484225,6,33.33333333333333,1.0,0.0,0.0,2.4309289199094457
tf=H4 + early<=0.05 + preATR>=3 + preATR<=5,28,32.142857142857146,1.2623397640959255,0.14990843662624323,4.19743622553481,6,33.33333333333333,1.0,0.0,0.0,2.4122482007221686
tf=H4 + w4<=0.5 + early<=0.05 + preATR<=5,35,31.428571428571427,1.2568895873385615,0.14679404990774933,5.137791746771226,6,33.33333333333333,1.0,0.0,0.0,2.403683637246311
tf=H4 + w4<=0.5 + early<=0.05,36,30.555555555555557,1.1970377022272014,0.11493865963253407,4.137791746771226,6,33.33333333333333,1.0,0.0,0.0,2.3119763618597355
w3<=1.3 + early<=0.05 + preATR<=5,66,31.818181818181817,1.144586091957024,0.08506639684337458,5.614382191662722,9,33.33333333333333,1.0,0.0,0.0,2.2296524888003986
tf=H1 + w3<=1.3 + early<=0.05 + preATR<=5,50,30.0,1.0208328529017365,0.012845837492809622,0.6422918746404811,6,33.33333333333333,1.0,0.0,0.0,2.033678690394546
w2<=0.618 + early<=0.05 + preATR>=3 + preATR<=5,74,25.675675675675674,1.0021862918194682,0.0012829145257391968,0.09493567490470056,9,22.22222222222222,0.9919451012225813,-0.005369932518279145,-0.048329392664512305,1.9900443750495094
long + w4<=0.5 + preATR<=5,179,31.28491620111732,1.272827007343556,0.15269874478631573,27.333075316750516,32,21.875,0.9874558876652759,-0.007448066698742428,-0.2383381343597577,2.405533573096405
early<=0.05 + preATR>=3 + preATR<=5,148,27.027027027027028,1.0188030786927769,0.011327279149119303,1.676437314069657,18,22.22222222222222,0.9871463559024473,-0.007855004726282176,-0.14139008507307915,2.0094217090180613
tf=H1 + early<=0.05 + preATR<=5,126,27.77777777777778,1.045657245335454,0.0272340384840104,3.4314888489853104,12,16.666666666666664,0.9798014164181315,-0.011782507089423225,-0.1413900850730787,2.040910193148173
sym=XAU/EUR/USD + early<=0.05 + preATR<=5,107,29.906542056074763,1.136943512570495,0.080873945233085,8.653512139940094,14,21.428571428571427,0.9794750627409954,-0.013194602523645769,-0.18472443533104077,2.18409791802093
long + sym=XAU/EUR/USD + early<=0.05 + preATR<=5,67,38.80597014925373,1.6511819979107456,0.3374183700683008,22.60703079457615,11,18.181818181818183,0.9736107949527085,-0.01679313048464007,-0.18472443533104077,2.945418032447115
sym=XAU/EUR/USD + preATR<=5,230,28.695652173913043,1.1313607452692038,0.0764674855066992,17.587521666540816,32,21.875,0.9734074558563569,-0.015724309623071836,-0.5031779079382988,2.1655113770091883
w3<=1.2,135,31.851851851851855,1.3307245887773511,0.1841725084913872,24.86328864633727,14,28.57142857142857,0.9584418592383381,-0.02671594763249693,-0.374023266854957,2.4466230088745795
w3<=1.2 + w3<=1.3,135,31.851851851851855,1.3307245887773511,0.1841725084913872,24.86328864633727,14,28.57142857142857,0.9584418592383381,-0.02671594763249693,-0.374023266854957,2.4466230088745795
w3<=1.2 + preATR<=5,114,31.57894736842105,1.2716397774958659,0.15422124233111872,17.581221625747535,14,28.57142857142857,0.9584418592383381,-0.02671594763249693,-0.374023266854957,2.3575869314328264
w3<=1.2 + w3<=1.3 + preATR<=5,114,31.57894736842105,1.2716397774958659,0.15422124233111872,17.581221625747535,14,28.57142857142857,0.9584418592383381,-0.02671594763249693,-0.374023266854957,2.3575869314328264
long + w2<=0.618 + preATR>=3,132,28.030303030303028,1.4501883013984143,0.21497146474068304,28.37623334577016,18,22.22222222222222,0.9410633935646021,-0.03601681504385423,-0.6483026707893762,2.5702063446598453
sym=XAU/EUR/USD + w4<=0.5 + preATR>=3 + preATR<=5,159,26.41509433962264,1.0731155454609838,0.0429946187663416,6.836144383848314,21,19.047619047619047,0.9231225331868756,-0.04514327446967935,-0.9480087638632664,1.9940894229445214
long + w4<=0.5 + preATR>=3 + preATR<=5,150,30.666666666666664,1.2968038797639239,0.162618131970094,24.3927197955141,27,18.51851851851852,0.9226038666025151,-0.045864375346657674,-1.2383381343597573,2.3361615029898757
sym=XAU/EUR/USD + w3<=1.3 + preATR>=3,81,32.098765432098766,1.4580233727470793,0.23703117366821183,19.19952506712516,14,28.57142857142857,0.9126212740361728,-0.05617203811960322,-0.7864085336744451,2.551503782331861
w3<=1.3 + w4<=0.5 + preATR<=5,105,27.61904761904762,1.022038812495104,0.013509699778480565,1.4185184767404593,14,28.57142857142857,0.9126212740361728,-0.0561720381196032,-0.7864085336744449,1.8919977481901542
long + early<=0.05 + preATR>=3,107,29.906542056074763,1.3128326575819258,0.16837601131193766,18.01623321037733,17,17.647058823529413,0.9045045170476502,-0.056173813501382244,-0.9549548295234982,2.3295393724401317
w2<=0.618 + early<=0.05 + preATR>=3,93,26.881720430107524,1.24626861285022,0.13186024483327272,12.263002769494362,14,21.428571428571427,0.9042339847650077,-0.06156386693678081,-0.8618941371149313,2.22079897551172
early<=0.05 + preATR>=3,189,25.925925925925924,1.1507450680647953,0.0842474304683827,15.922764358524331,24,20.833333333333336,0.8982013919968561,-0.0616030849505228,-1.4784740388125472,2.071590805579511
long + sym=XAU/EUR/USD + w3<=1.3 + preATR<=5,51,39.21568627450981,1.830478076426806,0.3983453599933546,20.315613359661082,11,27.27272727272727,0.8876559237607936,-0.071491684879495,-0.7864085336744451,3.0449876753014595
long + sym=XAU/EUR/USD + w3<=1.3,58,39.6551724137931,1.81881808369237,0.39413697253956664,22.859944407294865,11,27.27272727272727,0.8876559237607936,-0.071491684879495,-0.7864085336744451,3.0291192951132353
long + w3<=1.3 + w2<=0.618,61,34.42622950819672,1.562184118999285,0.2834564523295342,17.290843592101588,11,27.27272727272727,0.8876559237607936,-0.07149168487949499,-0.7864085336744449,2.661804810210118
long + w3<=1.3 + w2<=0.618 + preATR<=5,51,31.372549019607842,1.4524521605918137,0.2323943455618708,11.85211162365541,11,27.27272727272727,0.8876559237607936,-0.07149168487949499,-0.7864085336744449,2.5010107450349834
long + early<=0.05 + preATR<=5,101,31.683168316831683,1.2834766654923522,0.15855950545860117,16.01451005131872,16,18.75,0.8858609914926922,-0.07133688031706745,-1.1413900850730792,2.256560282126578
long + w2<=0.618 + early<=0.05,65,30.76923076923077,1.5563929908940903,0.26957857997724616,17.522607698521,11,18.181818181818183,0.8768722661264384,-0.07835401246499375,-0.8618941371149313,2.6244898245327812
long + sym=XAU/EUR/USD + early<=0.05,80,37.5,1.7490217322716561,0.3664624171937831,29.316993375502648,13,15.384615384615385,0.8752138525273175,-0.0767914753678046,-0.9982891797814598,2.913906526624952
long + sym=XAU/EUR/USD + preATR>=3,153,30.718954248366014,1.5777560775062174,0.2760330520038744,42.23305695659278,25,16.0,0.8639293581984309,-0.07941268129388057,-1.9853170323470142,2.638305806414642
w2<=0.618 + w4<=0.5 + preATR>=3,168,24.404761904761905,1.1137214516878784,0.061713902036778616,10.367935542178808,19,21.052631578947366,0.8626414441008853,-0.08675277214680928,-1.6483026707893762,1.951324025678733
tf=H1 + early<=0.05,164,26.21951219512195,1.1630290685039797,0.0900905589761401,14.774851672086976,18,16.666666666666664,0.8595076409888143,-0.08213744660069706,-1.4784740388125472,2.030489821868237
tf=H1 + early<=0.05 + preATR>=3,154,24.675324675324674,1.095696294428381,0.05383047048108233,8.28989245408668,18,16.666666666666664,0.8595076409888143,-0.08213744660069706,-1.4784740388125472,1.9268969592975804
long + w3<=1.2 + preATR>=3 + preATR<=5,49,34.69387755102041,1.7183978049830344,0.3478007056880083,17.042234578712407,10,30.0,0.8571428571428571,-0.1,-1.0,2.8233413678139
long + w3<=1.2 + preATR>=3,62,35.483870967741936,1.6282129127077645,0.3159123488120353,19.586565626346186,10,30.0,0.8571428571428571,-0.1,-1.0,2.701268118662657
long + w3<=1.2 + w3<=1.3 + preATR>=3,62,35.483870967741936,1.6282129127077645,0.3159123488120353,19.586565626346186,10,30.0,0.8571428571428571,-0.1,-1.0,2.701268118662657
sym=XAU/EUR/USD + preATR>=3 + preATR<=5,198,28.28282828282828,1.1590725563318127,0.09069320517387715,17.957254624427677,28,17.857142857142858,0.8520734862661455,-0.08939921099779637,-2.5031779079382983,2.012440036774039
w2<=0.618 + early<=0.05 + preATR<=5,88,26.136363636363637,1.0624815691576166,0.035801334730165356,3.1505174562545513,10,20.0,0.8502386581907839,-0.10483293926645124,-1.0483293926645123,1.8436886228121145
sym=XAU/EUR/USD + w4<=0.5,221,25.791855203619914,1.1202875069258114,0.06687674807266594,14.779761324059173,30,20.0,0.8493530418444671,-0.09205245027712285,-2.761573508313685,1.9444648465658214
long + w4<=0.5,217,29.03225806451613,1.2711304067419409,0.14507206403018605,31.480637894550373,37,18.91891891891892,0.8417497324893701,-0.09627761954073459,-3.56227192300718,2.1616745837207625
tf=H1 + long + early<=0.05,94,31.914893617021278,1.389550528387818,0.2055112800327501,19.31806032307851,11,9.090909090909092,0.8408408617460837,-0.08681407541122707,-0.9549548295234978,2.3490885947554245
tf=H1 + long + early<=0.05 + preATR>=3,87,28.735632183908045,1.2378211374138093,0.130092647391707,11.31806032307851,11,9.090909090909092,0.8408408617460837,-0.08681407541122707,-0.9549548295234978,2.1219405711403727
early<=0.05 + preATR<=5,176,27.84090909090909,1.0545088443845276,0.03256829031488356,5.732019095419507,20,20.0,0.8352776857636092,-0.10706950425365394,-2.1413900850730787,1.8152853162093665
tf=H1 + sym=XAU/EUR/USD + w2<=0.618 + early<=0.05,46,30.434782608695656,1.287674880440251,0.1557149639682267,7.162888342538428,8,12.5,0.8276211725770137,-0.10773676713936645,-0.8618941371149316,2.163274249846125
sym=XAU/EUR/USD,303,27.062706270627064,1.2741068146662045,0.14236167356747045,43.135587090943545,40,20.0,0.8267882546826895,-0.10791856630971793,-4.316742652388717,2.1353381766066466
w3<=1.3 + w4<=0.5,117,27.350427350427353,1.0367328111577583,0.022267564614605346,2.6053050599088254,15,26.666666666666668,0.8213591466325555,-0.119093902244963,-1.7864085336744449,1.761265620159956
w2<=0.618 + early<=0.05,107,27.102803738317753,1.2697160298067627,0.1431643415966749,15.318584550844214,15,20.0,0.813810586288507,-0.12412627580766208,-1.8618941371149313,2.102564681884283
long + sym=XAU/EUR/USD + w3<=1.2 + preATR>=3,30,36.666666666666664,2.026678407847742,0.45080028867592453,13.524008660277737,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,3.1346215536665234
long + w3<=1.2 + early<=0.05,29,41.37931034482759,1.7522350665333346,0.3817441506916176,11.070580370056911,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.79112207436781
long + w3<=1.2 + w3<=1.3 + early<=0.05,29,41.37931034482759,1.7522350665333346,0.3817441506916176,11.070580370056911,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.79112207436781
sym=XAU/EUR/USD + w3<=1.2 + preATR>=3,54,33.33333333333333,1.7492698446698096,0.34927886852775525,18.861058900498783,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.755691570340422
sym=XAU/EUR/USD + w3<=1.2 + w3<=1.3 + preATR>=3,54,33.33333333333333,1.7492698446698096,0.34927886852775525,18.861058900498783,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.755691570340422
long + w3<=1.2 + early<=0.05 + preATR<=5,27,40.74074074074074,1.7341723378953156,0.37298445815025594,10.070580370056911,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.7642996531884285
sym=XAU/EUR/USD + w3<=1.2 + preATR>=3 + preATR<=5,46,32.608695652173914,1.7173352357531482,0.3386588943139711,15.578309138442672,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.7131369872099764
long + w3<=1.2 + w2<=0.618 + preATR>=3,37,35.13513513513514,1.6920667395501625,0.34296284339156025,12.68962520548773,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.69217244008458
tf=H4 + long + early<=0.05,23,34.78260869565217,1.5921714125821167,0.3089589978689305,7.106056950985401,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.5582732675939046
tf=H4 + long + early<=0.05 + preATR<=5,23,34.78260869565217,1.5921714125821167,0.3089589978689305,7.106056950985401,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.5582732675939046
long + w3<=1.2 + early<=0.05 + preATR>=3,21,38.095238095238095,1.437847706695328,0.2442964213724045,5.130224848820495,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.3392869852105895
long + w3<=1.3 + early<=0.05,39,35.8974358974359,1.433895084563847,0.23175249828238847,9.03834743301315,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.3227904399890926
long + w3<=1.3 + early<=0.05 + preATR<=5,37,35.13513513513514,1.4053482194981757,0.2172526333246797,8.038347433013149,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.2797437099657127
w3<=1.2 + early<=0.05,53,35.84905660377358,1.3976093891701196,0.22293820496197872,11.815724862984872,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.2776904512749554
w3<=1.2 + w3<=1.3 + early<=0.05,53,35.84905660377358,1.3976093891701196,0.22293820496197872,11.815724862984872,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.2776904512749554
w3<=1.2 + early<=0.05 + preATR<=5,49,36.734693877551024,1.3644819331746953,0.20616969726209666,10.102315165842736,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.227794487579649
w3<=1.2 + w3<=1.3 + early<=0.05 + preATR<=5,49,36.734693877551024,1.3644819331746953,0.20616969726209666,10.102315165842736,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.227794487579649
long + w3<=1.3 + early<=0.05 + preATR>=3,30,33.33333333333333,1.2434828502717448,0.13659973039255777,4.097991911776733,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.0372254378071597
tf=H4 + early<=0.05,43,30.23255813953488,1.2416302387249694,0.1404826969331217,6.040755968124234,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,2.0392557928009483
tf=H4 + early<=0.05 + preATR<=5,41,31.70731707317073,1.2140746561154678,0.12531199382368843,5.137791746771226,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,1.9965295070820135
w3<=1.2 + early<=0.05 + preATR>=3,40,32.5,1.2055650624598198,0.12188423354371145,4.875369341748458,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,1.9845921531463886
w3<=1.2 + w3<=1.3 + early<=0.05 + preATR>=3,40,32.5,1.2055650624598198,0.12188423354371145,4.875369341748458,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,1.9845921531463886
w3<=1.2 + early<=0.05 + preATR>=3 + preATR<=5,36,33.33333333333333,1.1455989252073837,0.08783221235017555,3.16195964460632,7,28.57142857142857,0.8,-0.14285714285714285,-1.0,1.8905739947004165
long + preATR<=5,221,31.221719457013574,1.300609695520135,0.1658974578489635,36.66333818462093,42,16.666666666666664,0.797109807137273,-0.12361974223227204,-5.192029173755426,2.139997218274099
early<=0.05,217,26.72811059907834,1.1642590028223252,0.09206611124365983,19.978346139874184,26,19.230769230769234,0.7894834632529705,-0.13378746303125186,-3.478474038812548,1.912021114287704
w2<=0.618 + preATR<=5,188,26.063829787234045,1.0495376095110438,0.028845053271144908,5.422870014975243,26,23.076923076923077,0.7869590040922803,-0.14748992024380606,-3.834737926338957,1.7178517466306629
w2<=0.618,245,26.122448979591837,1.235454816219359,0.12287704499422901,30.104876023586108,31,22.58064516129032,0.7786522537719345,-0.14994524744481857,-4.648302670789376,1.9870388675407042
sym=XAU/EUR/USD + w3<=1.3 + preATR>=3 + preATR<=5,68,30.88235294117647,1.3541783029142005,0.18991536596264408,12.914244885459798,12,25.0,0.7766989332906944,-0.14886737780620374,-1.7864085336744449,2.171925224361335
long + w4<=0.5 + preATR>=3,188,28.191489361702125,1.2909042796774568,0.15181001262401042,28.540282373313957,32,15.625,0.7661616798394625,-0.14257099759397435,-4.562271923007179,2.0663049745469557
long + early<=0.05,124,31.451612903225808,1.3597590959807435,0.19319829622269147,23.956588731613742,19,15.789473684210526,0.7537537642063752,-0.15552393839597356,-2.9549548295234978,2.151187218013837
w3<=1.3 + w2<=0.618,110,29.09090909090909,1.2248442252935332,0.12623275902116834,13.885603492328517,16,25.0,0.7466901333023231,-0.1741505333546528,-2.786408533674445,1.9236165842623718
w3<=1.2 + preATR>=3,110,30.909090909090907,1.3476827701479825,0.1902084829554623,20.922933125100855,13,23.076923076923077,0.7362196370161159,-0.18261717437345823,-2.374023266854957,2.0914937157461027
w3<=1.2 + w3<=1.3 + preATR>=3,110,30.909090909090907,1.3476827701479825,0.1902084829554623,20.922933125100855,13,23.076923076923077,0.7362196370161159,-0.18261717437345823,-2.374023266854957,2.0914937157461027
w3<=1.2 + preATR>=3 + preATR<=5,89,30.337078651685395,1.274339581023826,0.15326815847765307,13.640866104511122,13,23.076923076923077,0.7362196370161159,-0.18261717437345823,-2.374023266854957,1.9812102021441367
w3<=1.2 + w3<=1.3 + preATR>=3 + preATR<=5,89,30.337078651685395,1.274339581023826,0.15326815847765307,13.640866104511122,13,23.076923076923077,0.7362196370161159,-0.18261717437345823,-2.374023266854957,1.9812102021441367
w3<=1.3,178,29.775280898876407,1.1954965373885662,0.11220196158790266,19.971949162646673,27,22.22222222222222,0.7265415814865397,-0.18230561234230683,-4.922251533242284,1.851934468120702
long + preATR>=3 + preATR<=5,188,30.319148936170215,1.3111217014971872,0.16873926948608783,31.722982663384514,37,13.513513513513514,0.725899257675467,-0.16735213983122774,-6.192029173755426,2.0384080888275142
sym=XAU/EUR/USD + preATR>=3,271,26.56826568265683,1.3190292666735153,0.16053623634254763,43.505320048830406,36,16.666666666666664,0.724421645977409,-0.1754650736774644,-6.316742652388718,2.0285220753160074
tf=H1 + long + sym=XAU/EUR/USD + w2<=0.618,62,30.64516129032258,1.7241004477218635,0.3123183034167843,19.363734811840626,5,0.0,0.7127019542950229,-0.17237882742298627,-0.8618941371149313,2.5767418780106848
tf=H1 + w2<=0.618 + w4<=0.5 + early<=0.05,72,29.166666666666668,1.3024065079128866,0.15945437888102398,11.480715279433728,5,0.0,0.7127019542950229,-0.17237882742298627,-0.8618941371149313,2.0021840136659472
sym=XAU/EUR/USD + w4<=0.5 + preATR>=3,196,24.489795918367346,1.1033601919734686,0.05688517490788794,11.149494281946037,26,15.384615384615385,0.7084410375986805,-0.1831374426274494,-4.761573508313685,1.6855489618525876
long + w3<=1.3,103,34.95145631067961,1.5095690666630779,0.26299758525649525,27.08875128141901,18,22.22222222222222,0.7043143111343895,-0.19712379257707374,-3.5482282663873272,2.2797571704768886
long + w3<=1.3 + preATR<=5,84,33.33333333333333,1.4449960591129076,0.23385168109533752,19.64354121200835,18,22.22222222222222,0.7043143111343895,-0.19712379257707374,-3.5482282663873272,2.186038258765561
sym=XAU/EUR/USD + w3<=1.3 + w4<=0.5 + preATR>=3,57,28.07017543859649,1.2064153679534495,0.11496117842326978,6.552787170126377,9,22.22222222222222,0.7022652443875925,-0.1984898370749383,-1.7864085336744449,1.8251519536893734
tf=H1 + sym=XAU/EUR/USD + w3<=1.3,63,34.92063492063492,1.4740533864201137,0.24769832140957762,15.60499424880339,8,25.0,0.6666666666666666,-0.25,-2.0,2.138418374496358
tf=H1 + sym=XAU/EUR/USD + w3<=1.3 + preATR>=3,56,33.92857142857143,1.470464422441464,0.2429463258714891,13.60499424880339,8,25.0,0.6666666666666666,-0.25,-2.0,2.13007741497962
w3<=1.2 + w2<=0.618 + preATR>=3,72,29.166666666666668,1.323879826879474,0.17694562698404045,12.740085142850912,8,25.0,0.6666666666666666,-0.25,-2.0,1.9174921205301811
w3<=1.2 + w3<=1.3 + w2<=0.618 + preATR>=3,72,29.166666666666668,1.323879826879474,0.17694562698404045,12.740085142850912,8,25.0,0.6666666666666666,-0.25,-2.0,1.9174921205301811
w3<=1.2 + w2<=0.618 + preATR>=3 + preATR<=5,59,28.8135593220339,1.2872434007704705,0.15742808019129576,9.288256731286449,8,25.0,0.6666666666666666,-0.25,-2.0,1.861338147628433
w4<=0.5 + preATR<=5,306,26.797385620915033,1.0271529328367544,0.016324606189665726,4.995329494037712,42,16.666666666666664,0.6622208891729122,-0.2278515179619396,-9.569763754401462,1.4778469102373928
long,292,29.45205479452055,1.3866362628424298,0.19686244098287942,57.48383276700079,49,14.285714285714285,0.6618738599199525,-0.2146114890286295,-10.515962962402845,2.030761074716632
w3<=1.3 + preATR>=3,151,29.13907284768212,1.2117375391697436,0.11941452742655799,18.031593641410257,25,20.0,0.6516322627504538,-0.23689006132969134,-5.922251533242283,1.745894268017064
w3<=1.3 + preATR<=5,148,29.054054054054053,1.09968408995232,0.05936805878831631,8.786472700670814,25,20.0,0.6516322627504538,-0.23689006132969134,-5.922251533242283,1.5737943501613987
w2<=0.618 + preATR>=3,219,26.027397260273972,1.268636904335038,0.1372113892339555,30.049294242236254,28,17.857142857142858,0.6175848664605311,-0.27315366681390635,-7.648302670789377,1.7502794932156183
long + sym=XAU/EUR/USD + w3<=1.3 + preATR>=3,47,36.17021276595745,1.6920233576780739,0.3374456256871248,15.859944407294863,10,20.0,0.6019416380465079,-0.2786408533674445,-2.786408533674445,2.3527697680442623
long + w3<=1.3 + w2<=0.618 + preATR>=3,50,32.0,1.4406835683868582,0.22700976141730347,11.350488070865174,10,20.0,0.6019416380465079,-0.2786408533674445,-2.786408533674445,1.9909941144832253
w2<=0.618 + preATR>=3 + preATR<=5,162,25.925925925925924,1.0574227266240193,0.03313140884953946,5.367288233625393,23,17.391304347826086,0.5979565925682966,-0.2971625185364764,-6.834737926338957,1.3913482095053789
long + preATR>=3,259,28.57142857142857,1.4083369134024422,0.2028705685164648,52.54347724576438,44,11.363636363636363,0.5901896059016947,-0.2617264309637011,-11.515962962402847,1.9396706568569004
long + w3<=1.3 + preATR>=3,87,33.33333333333333,1.446154638878905,0.23159075586416775,20.148395760182595,16,18.75,0.5865247030556976,-0.2842642666492079,-4.548228266387326,1.9800058311495627
long + w3<=1.3 + preATR>=3 + preATR<=5,68,30.88235294117647,1.3514683996068104,0.1868115542760578,12.703185690771932,16,18.75,0.5865247030556976,-0.2842642666492079,-4.548228266387326,1.840540390289358
w4<=0.5 + preATR>=3 + preATR<=5,262,27.099236641221374,1.071051088487246,0.041754762262167414,10.939747712687863,37,13.513513513513514,0.5827410619148541,-0.285669290659499,-10.569763754401462,1.4098776220047684
tf=H1 + long + w4<=0.5 + preATR<=5,111,35.13513513513514,1.5117439195127884,0.2653955376259612,29.458904676481694,14,7.142857142857142,0.5792399711234272,-0.27048858999208253,-3.7868402598891553,2.0858908382700942
w3<=1.3 + preATR>=3 + preATR<=5,121,28.09917355371901,1.096230125827262,0.05657948082177188,6.846117179434398,23,17.391304347826086,0.5673592791723572,-0.3009674579670558,-6.922251533242283,1.4192014278543352
w3<=1.3 + w2<=0.618 + preATR>=3,94,27.659574468085108,1.1885121012689857,0.10580051033076707,9.945247971092105,15,20.0,0.5648719514841414,-0.319093902244963,-4.786408533674445,1.540090660838931
