sample,nwave_spec,rule,base_trades,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,coverage_pct,symbols,periods,base_win_rate,base_total_r,base_avg_r,base_pf,base_max_dd_r,delta_win_rate,delta_total_r,delta_avg_r,delta_pf
practical_core4,P8_N3_A30_B30_ATR0.5_NOOV,latest_low_age_49_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0.5_OV,latest_low_age_le_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0.5_OV,latest_low_age_25_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0.5_OV,latest_low_age_49_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0_NOOV,latest_low_age_25_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0_NOOV,latest_low_age_49_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0_OV,latest_low_age_le_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0_OV,latest_low_age_25_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_core4,P8_N3_A30_B30_ATR0_OV,latest_low_age_49_480,26,5,0.0,-5.155564936407286,-1.0311129872814573,0.0,4.087835760168886,5,19.230769230769234,"CHFJPY,EURJPY,GBPJPY",train_2015_2020,42.30769230769231,6.161779633456764,0.23699152436372167,1.398053838437854,3.079249256874098,-42.30769230769231,-11.31734456986405,-1.268104511645179,-1.398053838437854
practical_no_AUD_USD,P3_N3_A45_B45_ATR0.5_NOOV,latest_low_age_25_480,37,17,58.82352941176471,11.552814553563467,0.6795773266802039,2.5003185440548923,4.629253220482008,4,45.94594594594595,"CHFJPY,EURJPY,GBPJPY,SILVER,XAUUSD","oos_2025_2026,test_2021_2024,train_2015_2020",43.24324324324324,8.364486897808169,0.22606721345427483,1.371805576356133,4.758918598939829,15.580286168521468,3.188327655755298,0.45351011322592905,1.1285129676987593
