symbol,timeframe,spec,period,event_time,h1_time,h2_time,h3_time,entry_close,break_level,h1_price,h2_price,h3_price,h12_drop_atr,h23_drop_atr,line_touch_error_atr,leg1_drop_atr,leg2_drop_atr,prev_leg_avg_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,hit_3atr_24,hit_1atr_first_24,mfe_48_atr,mae_48_atr,fwd_48_atr,hit_3atr_48,hit_1atr_first_48,mfe_120_atr,mae_120_atr,fwd_120_atr,hit_3atr_120,hit_1atr_first_120,mfe24_vs_prev_leg_avg,mfe48_vs_prev_leg_avg,mfe120_vs_prev_leg_avg
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-01-20 07:00:00,2016-01-12 09:00:00,2016-01-13 02:00:00,2016-01-14 10:00:00,116.561,116.58777523423005,117.859,117.774,117.592,0.3908778454978001,0.8369384456541846,0.1011683835407055,2.9982630031127626,5.412508519422908,4.205385761267835,4.184388087746202,1.550174861522476,1.0569374055835938,True,True,6.618054216500118,2.8401805155167597,-1.8537056036388413,True,True,6.618054216500118,4.233169814157676,0.8997518427019568,True,True,0.9950069566233317,1.573709189167206,1.573709189167206
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-01-26 00:00:00,2016-01-22 09:00:00,2016-01-25 06:00:00,2016-01-25 15:00:00,116.567,116.59464831026443,117.342,117.186,117.024,0.6972749617976848,0.7240932295592002,0.4252611030744509,4.858576176116192,2.601371972860767,3.7299740744884797,1.9622122331751424,0.8768468834897407,1.5184421640919326,False,True,2.4754884576569567,3.095697228905866,-1.5024022820769518,False,True,2.4754884576569567,14.671145416438042,-10.313644135681075,False,True,0.5260659173466872,0.663674440685339,0.663674440685339
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-02-17 19:00:00,2016-02-16 00:00:00,2016-02-17 00:00:00,2016-02-17 13:00:00,114.803,114.92893289843661,116.293,115.604,115.362,2.882562164404064,1.0124528937384456,0.5489349453137582,5.39695964017594,2.773786233671793,4.085372936923866,2.8590129799420905,1.3756410280301445,2.73885156484309,False,False,6.2525370822212025,1.3756410280301445,4.218080019682695,True,False,10.483047593121038,1.3756410280301445,7.454151233211328,True,False,0.6998168892005294,1.5304691098602936,2.5659952604019507
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-02-22 12:00:00,2016-02-17 00:00:00,2016-02-17 13:00:00,2016-02-18 00:00:00,113.418,113.47596515858676,115.604,115.362,115.135,1.0432620772799104,0.9785970724897708,0.09583685325294238,2.858193211721341,2.8840592136373724,2.8711262126793566,5.188112620386719,0.45311027252282776,3.0131833122770044,True,True,5.188112620386719,0.45311027252282776,3.552384536579199,True,True,5.188112620386719,4.739533450589013,2.600852964281235,True,True,1.8069956651418446,1.8069956651418446,1.8069956651418446
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-04-05 05:00:00,2016-04-01 12:00:00,2016-04-04 12:00:00,2016-04-04 21:00:00,115.482,115.55155018481614,117.191,116.417,116.134,4.312434209398384,1.576768580438949,0.04039424808544486,6.446364832395231,3.5602654519451495,5.00331514217019,2.9113062788608013,0.5325560266208936,1.6154199474166266,False,True,8.656994077181496,0.5325560266208936,8.272370280177546,True,True,16.390891041553527,0.5325560266208936,11.426285415610058,True,True,0.5818754557998961,1.7302516094212128,3.276006123101007
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-04-07 05:00:00,2016-04-04 12:00:00,2016-04-04 21:00:00,2016-04-05 12:00:00,114.084,114.15281921050605,116.417,116.134,115.562,1.2914333504111246,2.610246913198458,0.457857995846605,2.9159926180660762,5.220493826396916,4.068243222231496,6.135523796160878,0.9748864340838871,2.07051568339835,True,True,6.135523796160878,0.9748864340838871,3.9755689903695934,True,True,6.135523796160878,0.9748864340838871,3.993456814848155,True,True,1.508150683477436,1.508150683477436,1.508150683477436
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-04-26 06:00:00,2016-04-24 21:00:00,2016-04-25 10:00:00,2016-04-25 17:00:00,113.495,113.64851237631767,114.269,114.202,114.145,0.30945145144182595,0.2632646676445199,0.09663696302196793,2.946716806266644,2.17539751685202,2.561057161559332,0.3847117173079136,5.63892517149894,-4.927471995655659,False,False,9.396451944656711,7.957735522395703,9.222541168339447,True,False,14.318653916787579,7.957735522395703,12.089433965811882,True,False,0.15021598232258002,3.6689739243990798,5.590915396854901
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-05-05 10:00:00,2016-05-04 03:00:00,2016-05-04 16:00:00,2016-05-05 00:00:00,111.256,111.31475242998769,112.193,112.023,111.932,0.8392483181751599,0.44924468796431605,0.06721581552809004,4.285103177506042,1.7525479585421775,3.01882556802411,3.9960693072411106,0.12198013758369983,3.874089169657411,True,True,6.938230225759255,0.8928946071124443,-0.795310497045526,True,True,6.938230225759255,7.196828117436626,-6.064852440660152,True,True,1.3237165305501997,2.298321009087148,2.298321009087148
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-08-22 15:00:00,2016-08-19 00:00:00,2016-08-21 21:00:00,2016-08-22 06:00:00,104.139,104.21473449856445,105.139,104.819,104.667,1.7435947265577407,0.8282074951149501,0.08095261230452294,4.696808294664986,2.332057946771013,3.5144331207179995,0.8634179224558634,1.3382977798066418,0.08634179224554032,False,False,3.3079699154090947,1.3382977798066418,1.30052324569917,True,False,3.923155185158857,3.4968425859463768,-1.4516213821289807,True,False,0.24567772178275707,0.9412527715802074,1.1162981483504104
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-08-26 11:00:00,2016-08-22 06:00:00,2016-08-23 08:00:00,2016-08-23 14:00:00,103.785,103.79986551662121,104.667,104.387,104.301,1.729547383511035,0.5312181249355209,0.13209180566377735,4.082967216074257,2.52019761597322,3.301582416023739,3.040190811259281,8.166946897806719,-5.322371581105573,True,True,3.040190811259281,8.166946897806719,-4.654018641364846,True,True,3.040190811259281,16.431701542892448,-15.323213740395774,True,True,0.9208283871710025,0.9208283871710025,0.9208283871710025
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-09-26 13:00:00,2016-09-23 01:00:00,2016-09-23 19:00:00,2016-09-26 05:00:00,103.644,103.6478558296688,104.402,104.303,104.186,0.5586448829929349,0.6602166799006611,0.3498584115712261,3.752513607982739,2.2515081647896276,3.0020108863861834,2.6027511669142096,2.750386212096324,0.7709830137288196,False,False,2.60821913155061,2.750386212096324,0.38822548918264893,False,False,2.60821913155061,8.956526074381218,-3.1331437366424946,False,False,0.8670025744135118,0.8688240083933808,0.8688240083933808
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-12-19 04:00:00,2016-12-15 10:00:00,2016-12-16 08:00:00,2016-12-16 16:00:00,114.374,114.50109935353542,115.373,115.145,115.04,0.9794658597202845,0.45106980381849104,0.09490040028382546,4.80281943494406,2.5259909013837696,3.6644051681639147,2.5402381642444696,1.0554866328570618,0.11615403136702379,False,True,2.5402381642444696,2.9442521863906985,0.09090315498290691,False,True,2.5402381642444696,2.9442521863906985,0.843379271230279,False,True,0.6932197853866908,0.6932197853866908,0.6932197853866908
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-12-23 06:00:00,2016-12-16 08:00:00,2016-12-16 16:00:00,2016-12-18 22:00:00,114.454,114.47826813890603,115.145,115.04,114.938,0.4867424016452267,0.4728354758839985,0.10777867465004554,2.7257574492135066,2.23901504756828,2.4823862483908936,4.256907067360628,0.7152999580401747,1.5963401502601735,True,True,5.469427727940771,0.7152999580401747,3.035663236560442,True,True,9.29017628430136,9.351238475841413,-0.11340121286006245,True,True,1.7148447668528601,2.203294403312984,3.742437862086668
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2016-12-28 17:00:00,2016-12-22 14:00:00,2016-12-23 13:00:00,2016-12-25 23:00:00,113.996,114.02894015067668,114.904,114.517,114.348,2.7532690931585773,1.2023319812501048,0.005258462485514786,4.553209869822968,3.422021792788783,3.9876158313058756,4.29895860521283,0.8357118870101387,1.6076830368752373,True,True,4.29895860521283,10.835925314622147,-4.823049110626014,True,True,4.29895860521283,10.835925314622147,-5.5029503068375245,True,True,1.078077424475716,1.078077424475716,1.078077424475716
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-01-05 06:00:00,2016-12-29 23:00:00,2016-12-30 09:00:00,2016-12-30 16:00:00,113.908,114.13938224695045,115.526,115.199,115.044,1.1346255313238574,0.5378194414532115,0.2564184304734788,5.6974162765559,1.9812574262566478,3.8393368514062742,0.2734242766086262,3.760574471037332,-3.542627583885566,False,False,0.2734242766086262,5.932118001204317,-5.472448202847805,False,False,3.554515595912028,5.932118001204317,3.0789951148535475,True,False,0.07121653743627009,0.07121653743627009,0.9258149866714817
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-01-15 22:00:00,2017-01-10 10:00:00,2017-01-11 08:00:00,2017-01-11 16:00:00,113.202,113.27631889804435,114.578,114.314,114.117,1.2396442728274524,0.9250375823749417,0.4742578468013227,3.8973664638134253,2.911285792246134,3.40432612802978,3.0053078917592604,0.631957266958751,2.059712573791396,True,True,3.950903209727125,0.631957266958751,2.841467118844051,True,True,3.950903209727125,6.310210339706395,-4.559454651983722,True,True,0.8827908310589951,1.1605536782146284,1.1605536782146284
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-02-07 06:00:00,2017-02-03 19:00:00,2017-02-06 07:00:00,2017-02-06 16:00:00,112.399,112.43072165592343,113.789,113.494,113.208,1.5269531077017184,1.4803680976362408,0.3351532668599703,3.3282401635667807,4.580859323105155,3.954549743335968,1.2825564456123149,1.7244456411593816,-0.8460561426938206,False,True,1.2825564456123149,1.8807235273895109,-1.0292784920670413,False,True,1.2825564456123149,6.698393537378588,-2.46272393128076,False,True,0.32432426669398257,0.32432426669398257,0.32432426669398257
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-02-17 09:00:00,2017-02-10 01:00:00,2017-02-13 00:00:00,2017-02-13 09:00:00,112.965,113.14897929072377,113.642,113.579,113.511,0.33065308483026357,0.3568953931501009,0.2275094034339335,5.049020120741236,2.214850822196269,3.6319354714687524,2.986020210332203,0.8478053206788464,1.2966434316265023,False,True,2.986020210332203,0.8478053206788464,1.5148286244483384,False,True,9.120141059949988,0.8478053206788464,6.651531449737971,True,True,0.8221567353796235,0.8221567353796235,2.51109666776701
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-02-24 10:00:00,2017-02-22 17:00:00,2017-02-23 08:00:00,2017-02-24 01:00:00,111.749,111.75079574433234,112.285,112.251,112.143,0.21241851537788625,0.6747411664946502,0.4340001823997421,2.6552314422241996,3.073820869586651,2.864526155905425,4.10762430683421,0.8593101294712938,1.7125258608611156,True,True,4.10762430683421,0.8714989256339783,-0.06703837889498138,True,True,4.10762430683421,8.75765004290931,-8.398080556109207,True,True,1.4339629255491522,1.4339629255491522,1.4339629255491522
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-03-29 11:00:00,2017-03-27 23:00:00,2017-03-28 09:00:00,2017-03-28 16:00:00,111.151,111.62670555491806,112.431,112.37,112.273,0.36336074685935427,0.5778031548420419,0.3234506320404855,1.9359384053984432,2.7996647708838713,2.367801588141157,0.5056783873126323,3.1954570432311344,-2.2056184978531674,False,False,0.5056783873126323,4.965331398825424,-3.0179316519405117,False,False,6.202629580547844,4.965331398825424,2.8296471460261636,True,False,0.21356451057608045,0.21356451057608045,2.6195731988748343
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-03-31 14:00:00,2017-03-28 09:00:00,2017-03-28 16:00:00,2017-03-29 02:00:00,111.336,111.4056663114026,112.37,112.273,112.218,0.6327792738879054,0.358792371792032,0.5451780194763911,3.0660439044050416,3.1573728717702707,3.1117083880876564,3.8677099223175064,0.9213934994994529,3.6373615474426813,True,True,7.167584315873741,0.9213934994994529,5.28729874422076,True,True,8.91394641376231,0.9213934994994529,7.339006362292305,True,True,1.2429538504070625,2.3034241715299935,2.8646471012151946
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-04-11 02:00:00,2017-03-31 03:00:00,2017-04-03 06:00:00,2017-04-04 15:00:00,109.705,109.73093829885472,112.074,111.401,110.613,3.445960544130608,4.034794812444131,0.17693474149325417,5.637448081854066,7.183778073425262,6.410613077639663,7.979663659044021,1.9612837919744552,7.604399973214994,True,True,8.34784689797068,1.9612837919744552,7.151251371459215,True,True,14.323744083625634,1.9612837919744552,7.944261424531878,True,True,1.244758272321447,1.3021916619937839,2.2343797559062044
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-04-13 09:00:00,2017-04-05 13:00:00,2017-04-06 11:00:00,2017-04-07 00:00:00,108.487,108.52270018777632,110.91,110.635,110.401,1.7177188025360133,1.4616225447034719,0.4466068886594682,7.732857736507817,3.098140094756018,5.415498915631917,1.6144943570842587,2.0422148770580604,0.6506171289741909,False,False,4.849507303928407,2.0422148770580604,3.8193635163858883,True,False,4.849507303928407,6.976061438446153,-6.307371611444899,True,False,0.29812476786284586,0.8954867094387615,0.8954867094387615
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-05-11 13:00:00,2017-05-07 21:00:00,2017-05-08 05:00:00,2017-05-09 00:00:00,112.837,112.84228729086986,114.351,114.11,113.549,1.26763267341969,2.950796389163643,0.0598312102080925,3.3400279984295054,5.954191644444387,4.647109821436946,1.1477486337070126,2.1405512018634933,-0.08608114752802798,False,False,1.1477486337070126,7.3800237147359935,-6.920924261253205,False,False,1.928217704627745,12.194829233136835,-3.162047485862786,False,False,0.2469811727737723,0.2469811727737723,0.4149283702599297
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-05-26 11:00:00,2017-05-22 10:00:00,2017-05-23 15:00:00,2017-05-24 00:00:00,114.066,114.21445241820997,114.902,114.773,114.72,0.6624082353813221,0.27215222073803824,0.06657725113690809,5.381425044027911,2.500719462253397,3.9410722531406543,0.7545993894462121,2.2930462066891537,-1.421454663840456,False,False,6.036795115569447,2.2930462066891537,2.0941595459049362,True,False,6.036795115569447,5.6682698323515295,-3.8841394929633095,True,False,0.19147057982630722,1.5317646386103942,1.5317646386103942
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-06-06 05:00:00,2017-06-02 05:00:00,2017-06-05 05:00:00,2017-06-05 21:00:00,113.826,113.93740622433111,115.035,114.779,114.545,2.127480255877248,1.944649921387751,0.5263297508029583,5.908743991909058,3.5901229317928713,4.749433461850964,4.0492733360602156,0.5080548942248466,1.0085268795805225,True,True,5.520357656651423,1.1677679658301978,2.60093774207609,True,True,5.520357656651423,2.5023599267789183,2.91183700570627,True,True,0.8525802853298885,1.162319190487198,1.162319190487198
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-07-13 09:00:00,2017-07-11 17:00:00,2017-07-12 11:00:00,2017-07-13 00:00:00,117.102,117.10797054302718,118.332,117.968,117.638,2.00729418996618,1.8197996777166319,0.37008720718550614,4.130393813968956,4.389577404431692,4.259985609200324,1.7249189110530776,1.660109819019266,1.7249189110530776,False,True,3.3750581005287073,1.660109819019266,1.670080448562973,True,True,3.3750581005287073,2.6721287177007,-0.9521951214194759,True,True,0.40491191034255064,0.792269836132678,0.792269836132678
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-08-08 11:00:00,2017-08-03 08:00:00,2017-08-04 15:00:00,2017-08-06 23:00:00,113.495,113.54649958821027,114.306,114.079,113.981,1.4096422108839979,0.6085680029366872,0.24478936786988606,5.278395943838634,2.483951032394615,3.881173488116624,4.8814527032438795,5.5359491550753495,-4.526933791834967,True,True,4.8814527032438795,7.2812730266262795,-0.8272107932870736,True,True,7.617611481039783,7.2812730266262795,-0.7635791938034029,True,True,1.2577259733917874,1.2577259733917874,1.9627083160192103
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-09-08 08:00:00,2017-09-04 14:00:00,2017-09-04 23:00:00,2017-09-05 19:00:00,113.665,113.68818251931961,114.73,114.536,114.035,1.1143722652672488,2.877837654117987,0.40145484241296225,2.4297910732373293,4.813628650999747,3.6217098621185384,1.130636296761815,4.334105804253456,-3.1117962942406825,False,True,1.130636296761815,5.551322357974412,-5.026747859927312,False,True,1.130636296761815,8.489958138296666,-8.102893460126003,False,True,0.31218301294307527,0.31218301294307527,0.31218301294307527
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-10-05 09:00:00,2017-10-03 13:00:00,2017-10-03 19:00:00,2017-10-04 14:00:00,115.325,115.42643882427247,116.041,116.001,115.876,0.3043769879079257,0.9511780872124572,0.012682374495938288,2.1230294906581766,3.759055800663629,2.941042645660903,2.2252109387532064,0.6782321011953125,0.12954995191368218,False,True,3.330195822723084,1.6765287894715761,1.7374934727251627,True,True,3.3378164081298096,2.5681372820542254,0.21337639138733677,True,True,0.7566061451153026,1.132318100737615,1.1349092176729538
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-10-26 01:00:00,2017-10-23 00:00:00,2017-10-24 08:00:00,2017-10-25 10:00:00,114.707,114.72821483607858,115.737,115.38,115.126,2.6446111575064717,1.8816000952566398,0.26714647021740784,5.555905793080834,4.244712025913707,4.900308909497271,4.81196922846446,1.982266037453266,2.608632629213533,True,False,7.280590501872811,1.982266037453266,5.68151343820227,True,False,9.616569438202397,1.982266037453266,5.755203625468226,True,False,0.9819726301618251,1.485741131087129,1.962441473753738
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-10-30 13:00:00,2017-10-26 08:00:00,2017-10-27 07:00:00,2017-10-27 16:00:00,113.566,113.71221029248224,114.976,114.403,114.12,3.251117210807287,1.6057001233132233,0.3335238234320831,5.23129156782608,3.880914785675826,4.556103176750953,1.2077103437174623,2.032488139426903,-0.3534761981612187,False,False,1.2077103437174623,4.020791754083653,-3.6378592060757367,False,False,1.2077103437174623,7.010611263530559,-3.748320518001117,False,False,0.2650752840454119,0.2650752840454119,0.2650752840454119
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-11-15 22:00:00,2017-11-14 18:00:00,2017-11-15 07:00:00,2017-11-15 15:00:00,114.082,114.10181360675573,114.704,114.542,114.46,1.088183854279798,0.5508091114256568,0.11884249120810164,2.8212173999847177,2.4853581857009273,2.6532877928428222,3.8892945389979348,1.8228893903711363,2.1498962657430365,True,False,6.665374183112759,1.8228893903711363,5.413007426369184,True,False,7.10370254797291,1.8228893903711363,5.872208570508494,True,False,1.4658396836895002,2.512118813907952,2.6773207818371496
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2017-12-14 10:00:00,2017-12-12 09:00:00,2017-12-12 16:00:00,2017-12-13 19:00:00,114.037,114.08424560335911,114.681,114.648,114.532,0.2332585999132759,0.8199393209072394,0.07977242161539624,2.6223921384188165,3.937122428839099,3.2797572836289577,4.634018649497735,1.8728541826244705,3.9085652506945885,True,False,5.507523762342312,1.8728541826244705,0.7180508131011435,True,False,5.507523762342312,8.453752871767339,-6.8029762602050665,True,False,1.41291511802676,1.6792473607218867,1.6792473607218867
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-02-13 07:00:00,2018-02-12 09:00:00,2018-02-12 18:00:00,2018-02-13 01:00:00,115.289,115.37609532655186,116.045,115.913,115.856,0.7514723045852357,0.32449940425271545,0.25997905486909867,2.892029778252136,1.8217510414186455,2.356890409835391,3.234256726843831,0.6794185137987545,1.2128462725664666,True,True,5.33989261671609,0.6794185137987545,1.5385179568666685,True,True,5.33989261671609,0.8141792107505842,3.0601908266143583,True,True,1.3722558814559889,2.26565163761222,2.26565163761222
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-03-15 09:00:00,2018-03-09 15:00:00,2018-03-12 00:00:00,2018-03-12 07:00:00,112.013,112.02207787031266,112.724,112.51,112.339,1.295309289870734,1.0350368624668473,0.12832035955733348,3.7648709266336517,2.8993137843368433,3.3320923554852477,4.973410125173912,0.7195034952662043,4.399069615794647,True,True,7.561098134464849,0.7195034952662043,5.408899082835,True,True,7.561098134464849,0.7195034952662043,3.9951378289785424,True,True,1.4925787146886094,2.2691742388286045,2.2691742388286045
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-03-22 15:00:00,2018-03-21 18:00:00,2018-03-22 00:00:00,2018-03-22 07:00:00,110.974,111.07315981604533,111.867,111.781,111.747,0.6017417706539997,0.2378979093283717,0.46413415643467765,3.162642794600133,2.267027135952403,2.714834965276268,2.75401355552546,1.961345447293012,1.1534337215946278,False,False,3.0080738466255794,2.174756091817133,-1.1534337215945556,True,False,3.0080738466255794,5.055799792892617,-0.5945010811742638,True,False,1.014431297206018,1.1080135201954977,1.1080135201954977
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-05-23 07:00:00,2018-05-21 08:00:00,2018-05-21 14:00:00,2018-05-21 21:00:00,110.848,111.12848967159542,111.505,111.479,111.39,0.21898330855832712,0.7495967100651395,0.494116183413738,2.2066779554726956,2.1645657807499727,2.185621868111334,4.169151506992248,0.9305672342215172,2.3763637845655827,True,True,4.926223155172465,0.9305672342215172,3.122920548743247,True,True,9.684208166304908,0.9305672342215172,6.21429644547906,True,True,1.9075355933343332,2.2539228889713536,4.430870823356714
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-07-24 13:00:00,2018-07-20 08:00:00,2018-07-23 14:00:00,2018-07-23 23:00:00,111.749,111.78995502588417,112.665,112.364,112.287,2.270685061905396,0.5808729228129909,0.10033259575861726,6.231182262903197,3.0929597188745217,4.66207099088886,0.17369801423104092,3.4077896125327243,-0.6286213848361872,False,False,2.1753608448933557,3.4077896125327243,-0.8684900711552045,False,False,3.548402290719718,11.240742920951295,-10.868532890456207,True,False,0.037257693967016156,0.46660826253926396,0.7611214624690191
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-09-04 11:00:00,2018-08-30 08:00:00,2018-08-31 07:00:00,2018-08-31 14:00:00,114.23,114.2669763613536,115.292,114.934,114.796,1.8712456292078263,0.7213181475716768,0.15180860824755893,4.479490235282368,3.449782444908226,3.9646363400952973,1.4807139893693526,3.2390618517454715,-1.8081795831721377,False,True,1.4807139893693526,5.025884983147959,-4.050607018996019,False,True,2.5912494813964178,6.1293016579183055,-0.9040897915860688,False,True,0.37348040585577663,0.37348040585577663,0.6535907102476219
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-10-02 05:00:00,2018-09-27 01:00:00,2018-09-28 10:00:00,2018-10-01 02:00:00,115.553,115.67555735678475,116.911,116.442,116.171,2.9133136191354736,1.6833859078585507,0.27087021373222836,6.2614501664999835,4.621546551464292,5.4414983589821375,2.0798916768004023,2.0488485174451343,-0.023282369516423235,False,False,3.5777241156902235,2.0488485174451343,2.506735117934755,True,False,14.892955700671475,2.0488485174451343,12.556957959190417,True,False,0.382227750444357,0.6574887796822669,2.7369218399355146
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-10-04 14:00:00,2018-09-28 10:00:00,2018-10-01 02:00:00,2018-10-01 21:00:00,114.708,114.91941706692546,116.442,116.171,115.893,1.771318587667435,1.8170722043231793,0.286368618531865,4.862955827397183,3.1962169349425325,4.029586381169858,1.2291835329932919,1.5961909385789832,0.33787983371375585,False,False,5.732306144385787,1.5961909385789832,4.642934956377521,True,False,8.627586788450575,1.5961909385789832,7.532390086067905,True,False,0.30503962856764444,1.4225544763533773,2.1410601417473125
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-10-08 16:00:00,2018-10-01 21:00:00,2018-10-02 12:00:00,2018-10-03 02:00:00,113.714,113.71565709268428,115.893,115.817,115.728,0.47217644740015485,0.5529434712974859,0.11224545372399035,2.7771430524717022,3.305235131800731,3.0411890921362166,0.4794491714495428,2.4212183158202207,-1.4443406289917764,False,False,0.5453734325238304,3.026522894775276,-0.1198622928623644,False,False,5.687465796320311,3.026522894775276,2.9126537165560595,True,False,0.15765187790830995,0.17932901112069452,1.8701454016873627
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-10-10 18:00:00,2018-10-02 12:00:00,2018-10-03 02:00:00,2018-10-03 17:00:00,113.465,113.61464951122943,115.817,115.728,115.602,0.5888153139051876,0.8336037028320138,0.20273015221932614,3.519660078624298,4.207713928580928,3.863687003602613,2.1735254664338344,2.2214268541238096,1.7543883241463583,False,True,3.347109464838869,2.2214268541238096,2.4968598333413596,True,True,4.191371422875185,2.2214268541238096,2.442970772190105,True,True,0.5625521592217942,0.8662993305922368,1.084811326323025
CHFJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_BR24_BUF0.05,Research_2015_2024,2018-11-16 10:00:00,2018-11-14 00:00:00,2018-11-14 15:00:00,2018-11-15 08:00:00,112.379,112.48376520413682,113.282,113.175,113.021,0.6301835296493702,0.9069931174392648,0.1927851171699507,3.3276046191765887,3.0861324255726417,3.206868522374615,1.1475694306203676,4.705641845136198,-4.189539191153551,False,True,1.1475694306203676,6.842914012217461,-5.531406091508555,False,True,1.1475694306203676,8.961970791511098,-4.95458547823371,False,True,0.35784735875938495,0.35784735875938495,0.35784735875938495
