symbol,side,signal_dt,r_clean,r_after_cost,exit_reason,year,period,group
NAS100,long,2017-10-19 12:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
NAS100,long,2017-11-09 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
NAS100,long,2017-12-01 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
NAS100,long,2018-02-01 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2018-02-09 16:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,long,2018-04-25 12:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,long,2018-08-10 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2018-10-29 16:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,long,2018-11-20 12:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,long,2018-12-05 20:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2018-12-17 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2018-12-20 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2018-12-24 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,long,2019-01-23 16:00:00,2.0,1.96,TP,2019,IS_2015_2024,index
NAS100,long,2019-03-07 12:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,long,2019-08-15 08:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,long,2019-10-03 12:00:00,2.0,1.96,TP,2019,IS_2015_2024,index
NAS100,long,2020-02-20 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,long,2020-02-24 12:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,long,2020-06-12 12:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,long,2020-06-29 12:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
NAS100,long,2020-07-14 12:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
NAS100,long,2020-07-24 12:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
NAS100,long,2020-09-03 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,long,2020-12-10 12:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
NAS100,long,2021-01-04 16:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-01-27 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-02-17 16:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-02-23 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-06-16 16:00:00,2.0,1.96,TP,2021,IS_2015_2024,index
NAS100,long,2021-09-20 16:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-10-01 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2021-11-10 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,long,2022-01-03 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
NAS100,long,2022-01-24 16:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,long,2022-05-02 16:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
NAS100,long,2022-05-20 16:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,long,2022-06-30 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,long,2022-07-13 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,long,2022-09-06 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,long,2022-10-13 12:00:00,-0.2557875257829048,-0.2957875257829048,timeout,2022,IS_2015_2024,index
NAS100,long,2023-02-21 08:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,long,2023-03-10 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,long,2023-03-13 12:00:00,2.0,1.96,TP,2023,IS_2015_2024,index
NAS100,long,2023-04-06 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,long,2023-10-17 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,long,2024-01-02 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-01-17 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-02-13 16:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-04-18 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-05-02 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-07-01 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-07-25 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-07-30 20:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-08-02 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-08-27 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2024-10-23 16:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-11-19 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,long,2024-12-30 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,long,2025-01-02 16:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,long,2025-01-27 08:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,long,2025-03-31 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,long,2025-05-30 16:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,long,2025-08-01 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,long,2025-09-25 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
NAS100,short,2015-05-20 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
NAS100,short,2015-06-24 12:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
NAS100,short,2015-09-17 16:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
NAS100,short,2015-10-27 20:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
NAS100,short,2016-06-23 08:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
NAS100,short,2016-07-26 12:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
NAS100,short,2017-04-26 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
NAS100,short,2017-05-15 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
NAS100,short,2018-01-16 12:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,short,2018-05-14 12:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
NAS100,short,2018-07-24 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,short,2018-08-23 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,short,2018-11-27 04:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
NAS100,short,2019-03-21 12:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,short,2019-04-03 00:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,short,2019-04-17 12:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,short,2019-12-20 12:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
NAS100,short,2020-01-21 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,short,2020-06-10 16:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
NAS100,short,2020-10-12 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
NAS100,short,2021-07-06 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,short,2021-11-30 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
NAS100,short,2022-03-03 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,short,2022-08-11 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
NAS100,short,2022-10-14 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
NAS100,short,2022-11-15 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,short,2022-12-13 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
NAS100,short,2023-01-17 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-01-26 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-02-02 16:00:00,2.0,1.96,TP,2023,IS_2015_2024,index
NAS100,short,2023-04-12 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-06-09 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-06-13 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-07-12 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2023-11-22 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
NAS100,short,2024-02-23 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,short,2024-03-08 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,short,2024-06-28 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,short,2024-08-21 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,short,2024-10-14 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
NAS100,short,2024-11-25 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
NAS100,short,2025-09-10 12:00:00,-1.0,-1.04,SL,2025,OOS_2025_2026,index
NAS100,short,2026-01-13 12:00:00,2.0,1.96,TP,2026,OOS_2025_2026,index
NAS100,short,2026-02-11 12:00:00,2.0,1.96,TP,2026,OOS_2025_2026,index
SPX500,long,2015-01-27 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,long,2015-03-03 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,long,2015-05-06 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,long,2015-06-05 12:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,long,2015-06-09 08:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
SPX500,long,2015-06-15 12:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
SPX500,long,2015-08-03 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,long,2015-08-24 12:00:00,0.0906864681254443,0.0506864681254443,timeout,2015,IS_2015_2024,index
SPX500,long,2015-12-14 16:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
SPX500,long,2016-01-04 16:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,long,2016-01-20 16:00:00,2.0,1.96,TP,2016,IS_2015_2024,index
SPX500,long,2016-04-07 16:00:00,2.0,1.96,TP,2016,IS_2015_2024,index
SPX500,long,2016-06-10 16:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,long,2016-08-26 16:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,long,2016-10-11 16:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,long,2016-11-01 16:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,long,2017-01-12 16:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-03-09 20:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-03-24 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-04-07 00:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-05-03 12:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-05-18 08:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-06-09 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-06-29 16:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-07-27 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-08-18 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2017-09-05 16:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-10-19 08:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-11-02 12:00:00,2.0,1.96,TP,2017,IS_2015_2024,index
SPX500,long,2017-11-09 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,long,2018-03-19 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-05-29 08:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-05-29 16:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
SPX500,long,2018-06-25 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-08-10 12:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-10-04 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-12-06 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2018-12-10 16:00:00,-1.0,-1.04,SL,2018,IS_2015_2024,index
SPX500,long,2019-06-03 16:00:00,2.0,1.96,TP,2019,IS_2015_2024,index
SPX500,long,2019-08-05 16:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,long,2019-08-15 08:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,long,2019-09-18 16:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,long,2019-09-27 16:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,long,2019-10-03 12:00:00,2.0,1.96,TP,2019,IS_2015_2024,index
SPX500,long,2019-12-30 16:00:00,2.0,1.96,TP,2019,IS_2015_2024,index
SPX500,long,2020-01-08 00:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
SPX500,long,2020-04-02 12:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
SPX500,long,2020-06-12 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,long,2020-10-26 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,long,2020-11-30 16:00:00,2.0,1.96,TP,2020,IS_2015_2024,index
SPX500,long,2020-12-10 12:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,long,2021-01-15 16:00:00,2.0,1.96,TP,2021,IS_2015_2024,index
SPX500,long,2021-03-19 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,long,2021-05-11 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,long,2021-06-16 16:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,long,2021-07-19 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,long,2021-08-03 12:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,long,2021-09-20 16:00:00,2.0,1.96,TP,2021,IS_2015_2024,index
SPX500,long,2022-01-24 16:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,long,2022-05-11 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
SPX500,long,2022-09-06 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,long,2022-09-21 16:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
SPX500,long,2022-12-22 16:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,long,2023-02-23 16:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,long,2023-03-10 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,long,2023-03-13 12:00:00,2.0,1.96,TP,2023,IS_2015_2024,index
SPX500,long,2023-09-06 16:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,long,2024-01-17 16:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
SPX500,long,2024-07-01 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
SPX500,long,2024-07-18 16:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,long,2024-08-28 16:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,long,2024-10-23 16:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,long,2024-11-19 12:00:00,2.0,1.96,TP,2024,IS_2015_2024,index
SPX500,long,2025-03-10 16:00:00,-1.0,-1.04,SL,2025,OOS_2025_2026,index
SPX500,long,2025-04-30 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
SPX500,long,2025-07-16 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
SPX500,long,2025-08-01 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
SPX500,long,2025-09-17 16:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
SPX500,long,2026-02-04 16:00:00,-1.0,-1.04,SL,2026,OOS_2025_2026,index
SPX500,long,2026-03-03 12:00:00,-1.0,-1.04,SL,2026,OOS_2025_2026,index
SPX500,short,2015-01-09 12:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
SPX500,short,2015-01-21 16:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,short,2015-01-22 12:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,short,2015-02-19 12:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,short,2015-09-17 16:00:00,2.0,1.96,TP,2015,IS_2015_2024,index
SPX500,short,2015-10-21 04:00:00,-1.0,-1.04,SL,2015,IS_2015_2024,index
SPX500,short,2016-03-04 12:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,short,2016-06-23 08:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,short,2016-09-07 12:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,short,2016-12-12 00:00:00,-1.0,-1.04,SL,2016,IS_2015_2024,index
SPX500,short,2017-02-21 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2017-05-25 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2017-07-14 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2017-10-02 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2017-10-10 12:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2017-11-28 16:00:00,-1.0,-1.04,SL,2017,IS_2015_2024,index
SPX500,short,2018-03-13 12:00:00,2.0,1.96,TP,2018,IS_2015_2024,index
SPX500,short,2019-10-29 12:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,short,2019-11-26 00:00:00,-1.0,-1.04,SL,2019,IS_2015_2024,index
SPX500,short,2020-01-21 16:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,short,2020-11-04 04:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,short,2020-11-09 12:00:00,-1.0,-1.04,SL,2020,IS_2015_2024,index
SPX500,short,2021-04-28 16:00:00,-1.0,-1.04,SL,2021,IS_2015_2024,index
SPX500,short,2021-07-14 12:00:00,2.0,1.96,TP,2021,IS_2015_2024,index
SPX500,short,2022-03-11 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
SPX500,short,2022-03-29 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
SPX500,short,2022-08-11 12:00:00,-1.0,-1.04,SL,2022,IS_2015_2024,index
SPX500,short,2022-08-16 16:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,short,2022-11-15 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,short,2022-12-13 12:00:00,2.0,1.96,TP,2022,IS_2015_2024,index
SPX500,short,2023-01-17 12:00:00,2.0,1.96,TP,2023,IS_2015_2024,index
SPX500,short,2023-01-23 16:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-04-03 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-04-12 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-05-10 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-06-09 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-07-12 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-11-22 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2023-11-29 12:00:00,-1.0,-1.04,SL,2023,IS_2015_2024,index
SPX500,short,2024-01-12 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-06-28 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-07-08 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-07-12 16:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-08-21 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-09-18 16:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2024-12-02 12:00:00,-1.0,-1.04,SL,2024,IS_2015_2024,index
SPX500,short,2025-04-23 12:00:00,-1.0,-1.04,SL,2025,OOS_2025_2026,index
SPX500,short,2025-06-11 12:00:00,2.0,1.96,TP,2025,OOS_2025_2026,index
SPX500,short,2025-12-05 12:00:00,-1.0,-1.04,SL,2025,OOS_2025_2026,index
SPX500,short,2026-02-11 12:00:00,2.0,1.96,TP,2026,OOS_2025_2026,index
SPX500,short,2026-04-07 08:00:00,-1.0,-1.04,SL,2026,OOS_2025_2026,index
