time,open,high,low,close,EMA,Blocked Long,Blocked Short
1721862000,198.169,198.575,198.168,198.524,200.13455470997272,0,0
1721865600,198.524,198.581,197.11,197.628,200.03625844683654,0,0
1721869200,197.628,197.758,196.865,197.034,199.9185228214704,0,0
1721872800,197.034,197.151,196.58,196.746,199.7941101618049,0,0
1721876400,196.744,196.744,196.263,196.386,199.66045878291058,0,0
1721880000,196.386,196.738,196.382,196.716,199.54498981103174,0,0
1721883600,196.716,197.16,196.676,196.972,199.4440882498148,0,0
1721887200,196.964,197.024,196.551,196.942,199.34596714197892,0,0
1721890800,196.94,197.067,195.94,196.233,199.22388999915623,0,1
1721894400,196.234,196.834,195.972,196.782,199.12812960703246,0,0
1721898000,196.782,196.814,196.196,196.254,199.0154186420508,0,0
1721901600,196.256,196.318,195.863,195.976,198.89622575412724,0,0
1721905200,195.976,196.596,195.933,196.59,198.80578552847518,0,0
1721908800,196.592,197.922,196.376,197.659,198.76081354696635,0,0
1721912400,197.654,198.481,197.525,197.846,198.72493850590885,0,0
1721916000,197.853,198.11,197.256,197.844,198.690391897834,0,0
1721919600,197.844,198.51,197.827,198.346,198.67688633321305,0,0
1721923200,198.345,198.812,198.302,198.436,198.66743981034196,0,0
1721926800,198.44,198.469,198.016,198.252,198.65114805307365,0,0
1721930400,198.252,198.278,197.756,197.757,198.61608342354137,0,0
1721934000,197.758,197.99,197.685,197.83,198.58525662261818,0,0
1721937600,197.826,197.969,197.668,197.771,198.55332499035865,0,0
1721941200,197.85,197.912,197.766,197.851,198.525782833874,0,0
1721944800,197.848,197.936,197.81,197.816,198.49794821293776,0,0
1721948400,197.818,197.819,197.18,197.588,198.46226396929313,0,0
1721952000,197.583,198.19,197.202,197.894,198.43997910775224,0,0
1721955600,197.894,198.104,197.358,197.56,198.4054701231345,0,0
1721959200,197.559,198.026,197.528,197.948,198.3875301183057,0,0
1721962800,197.948,197.948,197.746,197.795,198.36429364307804,0,0
1721966400,197.786,197.894,197.6,197.692,198.33792918648675,0,0
1721970000,197.692,197.844,197.47,197.638,198.31048098309512,0,0
1721973600,197.633,197.75,197.464,197.565,198.28124643473845,0,0
1721977200,197.563,198.384,197.476,197.996,198.27006030004281,0,0
1721980800,197.996,198.674,197.938,198.525,198.28005793533526,1,0
1721984400,198.522,198.601,198.211,198.45,198.286722330028,0,0
1721988000,198.449,199.018,198.344,198.975,198.31371361120338,1,0
1721991600,198.974,199.144,198.836,199.018,198.34133268527384,0,0
1721995200,199.018,199.032,198.25,198.426,198.34465297212586,0,0
1721998800,198.426,198.431,197.743,197.912,198.32768618890523,0,0
1722002400,197.938,198.242,196.888,197.296,198.28722790698737,0,0
1722006000,197.3,197.925,197.282,197.909,198.2723954400467,0,0
1722009600,197.91,198.032,197.788,197.989,198.2612818933782,0,0
1722013200,197.99,198.09,197.796,197.908,198.247427701481,0,0
1722016800,197.907,198.026,197.856,197.886,198.2332540661288,0,0
1722020400,197.878,197.969,197.802,197.945,198.22194998510415,0,0
1722024000,197.942,197.996,197.828,197.854,198.2075205739236,0,0
1722200400,197.806,198.02,197.752,197.774,198.19051976710307,0,0
1722204000,197.833,198.201,197.794,198.198,198.1908131095696,0,0
1722207600,198.197,198.458,198.162,198.344,198.1968204386061,0,0
1722211200,198.348,198.62,197.868,197.987,198.18859218611175,0,0
1722214800,197.986,198.128,197.413,197.668,198.16817680626423,0,0
1722218400,197.668,197.797,197.202,197.652,198.1479345785676,0,0
1722222000,197.65,198.003,197.565,197.743,198.1320547911728,0,0
1722225600,197.747,197.825,197.411,197.524,198.10820950524447,0,0
1722229200,197.524,197.802,197.388,197.437,198.08188756386235,0,0
1722232800,197.43,197.533,197.1,197.336,198.05263707116188,0,0
1722236400,197.332,197.476,196.974,197.143,198.01696502915553,0,0
1722240000,197.14,197.229,196.836,196.925,197.97414287114944,0,1
1722243600,196.921,197.31,196.788,197.265,197.94633334679062,0,0
1722247200,197.266,197.602,197.172,197.403,197.9250261567204,0,0
1722250800,197.403,197.506,197.204,197.322,197.90137807214313,0,0
1722254400,197.323,197.74,197.185,197.568,197.88830442225517,0,0
1722258000,197.568,198.056,197.324,197.964,197.89127287628438,0,0
1722261600,197.96,197.996,197.592,197.902,197.89169354780265,0,0
1722265200,197.9,197.954,197.7,197.846,197.88990164396725,0,0
1722268800,197.847,198.042,197.833,197.886,197.88974863832146,0,0
1722272400,197.89,198.145,197.88,198.114,197.89854280936768,0,0
1722276000,198.113,198.124,198.008,198.101,197.90648230703954,0,0
1722279600,198.092,198.173,198.06,198.126,197.91509084401838,0,0
1722283200,198.128,198.129,198.058,198.104,197.92249904621374,0,0
1722286800,198.019,198.168,197.996,198.097,197.92934222087203,0,0
1722290400,198.118,198.195,198.09,198.168,197.93870134946528,0,0
1722294000,198.168,198.172,197.776,197.829,197.93439933576076,0,0
1722297600,197.828,198.027,197.496,197.901,197.9330895578878,0,0
1722301200,197.9,198.212,197.692,197.843,197.92955663404905,0,0
1722304800,197.836,198.038,197.812,197.942,197.9300446091844,0,0
1722308400,197.94,198.14,197.902,198.066,197.93537619313796,0,0
1722312000,198.068,198.594,198.057,198.58,197.96065555811293,1,0
1722315600,198.58,198.854,198.558,198.732,197.99090435975558,0,0
1722319200,198.726,199.48,198.592,199.309,198.0425943848632,0,0
1722322800,199.3,199.425,198.914,199.059,198.08245342859405,0,0
1722326400,199.062,199.244,198.798,198.89,198.11412192159037,0,0
1722330000,198.89,199.268,198.89,199.122,198.15364655211624,0,0
1722333600,199.128,199.222,198.884,198.916,198.18354276575874,0,0
1722337200,198.916,199.088,198.808,198.952,198.21367834357213,0,0
1722340800,198.954,199.048,198.709,198.772,198.23557331049088,0,0
1722344400,198.772,198.776,198.096,198.242,198.23582533753046,0,0
1722348000,198.245,198.422,198.098,198.31,198.23873414782338,0,0
1722351600,198.312,198.328,197.109,197.201,198.19803869104598,0,1
1722355200,197.202,197.398,196.563,196.666,198.13795874237752,0,0
1722358800,196.664,196.772,196.356,196.61,198.07803879169606,0,0
1722362400,196.606,196.9,196.494,196.682,198.02329217241385,0,0
1722366000,196.684,196.762,196.609,196.69,197.97100620486822,0,0
1722369600,196.7,196.707,195.957,196.084,197.89700596154006,0,1
1722373200,196.108,196.193,195.947,196.01,197.82300572775418,0,0
1722376800,195.98,196.534,195.656,196.238,197.76084864039126,0,0
1722380400,196.228,196.358,195.704,195.978,197.69093300743475,0,0
1722384000,195.976,196.028,195.338,195.666,197.6115238698883,0,0
1722387600,195.666,195.879,195.368,195.738,197.53805234557893,0,0
1722391200,195.736,196.904,195.654,196.438,197.49491303790916,0,0
1722394800,196.436,197.556,194.768,197.22,197.48413213446173,0,0
1722398400,197.198,197.618,195.791,195.974,197.42491126644362,0,0
1722402000,195.965,196.69,195.86,196.368,197.38346376579878,0,0
1722405600,196.351,196.527,195.456,195.474,197.30858283380667,0,0
1722409200,195.476,195.62,193.486,193.782,197.17028546777505,0,1
1722412800,193.781,193.846,192.51,193.631,197.03148995923485,0,0
1722416400,193.635,193.661,192.949,193.007,196.8736668235786,0,0
1722420000,193.004,193.316,192.726,193.271,196.73238577167353,0,0
1722423600,193.272,193.368,192.651,192.768,196.57691966298046,0,0
1722427200,192.768,193.315,192.476,193.151,196.44256987227536,0,0
1722430800,193.147,193.199,192.378,192.383,196.28337105375476,0,1
1722434400,192.382,193.466,192.179,193.218,196.16316042419575,0,0
1722438000,193.216,193.434,193,193.084,196.04240903501162,0,0
1722441600,193.084,193.345,193.054,193.27,195.93368711206998,0,0
1722445200,193.269,193.771,193.226,193.608,195.84248369591037,0,0
1722448800,193.561,193.984,193.266,193.401,195.74673923724723,0,0
1722452400,193.404,193.509,192.412,192.546,195.62122005147282,0,0
1722456000,192.548,193.228,192.468,192.804,195.510740833768,0,0
1722459600,192.786,192.817,192.676,192.724,195.4014568795026,0,0
1722463200,192.733,193.092,192.63,193.078,195.31034092344368,0,0
1722466800,193.08,193.255,192.388,192.523,195.20103343624982,0,0
1722470400,192.526,192.656,191.98,192.086,195.07887526227924,0,1
1722474000,192.083,192.126,190.972,191.747,194.9482134872879,0,0
1722477600,191.746,192.516,191.545,192.487,194.8516953113158,0,0
1722481200,192.49,192.517,192.042,192.238,194.7491974559701,0,0
1722484800,192.238,192.394,192.012,192.354,194.65526814397126,0,0
1722488400,192.354,192.75,192.26,192.425,194.56780664812925,0,0
1722492000,192.426,192.524,192.113,192.135,194.47240246584968,0,0
1722495600,192.138,192.168,191.598,191.708,194.36399452601245,0,0
1722499200,191.704,191.739,190.991,191.302,194.2439163093061,0,0
1722502800,191.312,191.346,191.012,191.262,194.1269784148235,0,0
1722506400,191.264,192.032,191.264,191.75,194.03376357502648,0,0
1722510000,191.75,192.662,191.286,192.568,193.97628265051563,0,0
1722513600,192.57,193.26,192.402,193.258,193.94811470343657,0,0
1722517200,193.26,193.26,192.468,193.008,193.91124746016456,0,0
1722520800,193.035,193.035,191.812,191.952,193.8344142264326,0,0
1722524400,191.951,192,191.51,191.592,193.74647641363134,0,0
1722528000,191.594,191.772,191.003,191.18,193.64583027976346,0,0
1722531600,191.181,191.24,190.654,190.892,193.537836935459,0,1
1722535200,190.896,190.928,190.334,190.341,193.4124707811273,0,0
1722538800,190.338,190.942,190.315,190.848,193.31190329951446,0,0
1722542400,190.849,190.857,190.178,190.248,193.19175022894527,0,1
1722546000,190.269,190.39,190.196,190.221,193.07525021996702,0,0
1722549600,190.212,190.315,189.744,190.154,192.96069138781144,0,1
1722553200,190.154,190.156,189.589,189.924,192.84160545103452,0,0
1722556800,189.922,190.132,189.526,190.076,192.73315033530767,0,0
1722560400,190.077,190.52,190.028,190.228,192.63490914568777,0,0
1722564000,190.229,190.434,189.744,190.292,192.5430303556608,0,0
1722567600,190.296,190.386,190.053,190.168,192.44989191034077,0,0
1722571200,190.17,190.324,189.93,189.939,192.35142556091563,0,0
1722574800,189.938,190.122,189.596,189.678,192.24658534284052,0,0
1722578400,189.66,190.103,189.402,189.44,192.13652317253306,0,1
1722582000,189.44,189.774,189.004,189.7,192.04097324419843,0,0
1722585600,189.701,189.904,189.402,189.856,191.95528801893573,0,0
1722589200,189.854,189.9,189.545,189.673,191.86578652799707,0,0
1722592800,189.671,189.802,189.457,189.526,191.7740301935658,0,0
1722596400,189.528,190.023,189.528,189.862,191.69904861734753,0,0
1722600000,189.862,190.088,187.584,188.764,191.5839486715692,0,0
1722603600,188.762,189.897,188.638,188.734,191.4721859785665,0,0
1722607200,188.734,189.116,187.684,187.842,191.32982574411292,0,0
1722610800,187.84,188.298,187.388,188.098,191.2030874796379,0,0
1722614400,188.099,188.589,187.654,187.804,191.0697899314168,0,0
1722618000,187.806,188.052,187.733,187.918,190.9461903262632,0,0
1722621600,187.92,188.08,187.561,187.596,190.81481031346857,0,0
1722625200,187.596,187.841,187.512,187.768,190.69532755607764,0,0
1722628800,187.767,187.817,187.56,187.63,190.57511863230988,0,0
1722805200,187.62,187.747,187.53,187.658,190.4607218231997,0,0
1722808800,187.635,187.646,186.821,187.195,190.33265430072126,0,1
1722812400,187.193,187.232,185.734,186.18,190.16980511245768,0,0
1722816000,186.18,186.547,185.673,186.033,190.00757746098876,0,0
1722819600,186.035,186.107,185.048,185.606,189.83496658016566,0,1
1722823200,185.603,186.224,185.482,185.74,189.67437965545327,0,0
1722826800,185.74,185.779,184.524,184.794,189.4829922179845,0,1
1722830400,184.794,184.882,181.982,183.26,189.2389533074753,0,0
1722834000,183.258,183.74,181.65,181.828,188.9483276875743,0,0
1722837600,181.82,182.495,180.102,181.888,188.67145209198316,0,0
1722841200,181.888,184.327,181.888,183.58,188.47178730406225,0,0
1722844800,183.572,183.68,181.55,181.738,188.20771721370687,0,0
1722848400,181.746,182.015,180.852,181.346,187.93863026414974,0,0
1722852000,181.344,181.721,180.698,181.645,187.69182123418307,0,0
1722855600,181.648,182.321,181.518,181.678,187.45598510735235,0,0
1722859200,181.666,181.971,180.956,181.406,187.21873078941695,0,0
1722862800,181.408,182.954,181.399,182.353,187.02791781728294,0,0
1722866400,182.411,183.856,181.872,182.017,186.83141123621303,0,0
1722870000,182.018,183.884,181.614,183.757,186.71084608969488,0,0
1722873600,183.756,185.19,183.707,184.077,186.60755800774606,0,0
1722877200,184.078,184.548,183.572,183.732,186.49479102705013,0,0
1722880800,183.736,184.005,182.938,183.022,186.3586031436364,0,0
1722884400,183.01,183.682,183.006,183.62,186.25120694192518,0,0
1722888000,183.623,184.353,183.594,184.222,186.17163019910458,0,0
1722891600,184.16,184.244,184.058,184.106,186.09062509325736,0,0
1722895200,184.08,185.149,183.574,185.019,186.04860057979627,0,0
1722898800,185.02,186.478,185.02,186.451,186.06438094921603,1,0
1722902400,186.454,187.101,185.38,185.695,186.04989542179578,0,0
1722906000,185.698,186.146,184.558,185.154,186.01476226799986,0,0
1722909600,185.178,185.812,184.464,185.748,186.0043010025881,0,0
1722913200,185.75,186.522,185.516,185.751,185.99436762993759,0,0
1722916800,185.75,186.066,185.433,185.868,185.9894120366067,0,0
1722920400,185.88,186.668,185.337,186.296,186.00143509399467,0,0
1722924000,186.291,186.704,185.428,185.763,185.99208469815176,0,0
1722927600,185.762,186.152,184.921,185.11,185.95749314136148,0,0
1722931200,185.109,185.194,184.026,184.522,185.90119929268064,0,0
1722934800,184.511,184.511,183.633,183.987,185.82613265375198,0,0
1722938400,183.986,184.344,183.472,183.846,185.74848039282054,0,0
1722942000,183.847,184.796,183.847,184.241,185.6893635146707,0,0
1722945600,184.237,184.326,183.137,183.348,185.59754533762478,0,0
1722949200,183.34,183.634,182.81,183.364,185.5099553243846,0,0
1722952800,183.362,184.44,183.178,183.61,185.43544727244796,0,0
1722956400,183.615,184.302,183.614,184.21,185.38739051666568,0,0
1722960000,184.216,184.79,184.056,184.698,185.3603555944435,0,0
1722963600,184.705,184.726,184.131,184.486,185.32606713975943,0,0
1722967200,184.486,184.526,184.116,184.116,185.27861352643552,0,0
1722970800,184.121,184.208,183.692,183.694,185.21647181951647,0,0
1722974400,183.692,183.794,182.984,183.168,185.13613959130015,0,0
1722978000,183.124,183.577,183.09,183.434,185.0693890190923,0,0
1722981600,183.442,183.733,183.194,183.484,185.00721690069653,0,0
1722985200,183.498,183.605,183.21,183.594,184.951796630081,0,0
1722988800,183.594,184.402,183.398,183.846,184.90843205635232,0,0
1722992400,183.846,187.28,183.642,186.384,184.96629746590713,0,0
1722996000,186.381,186.715,185.864,186.599,185.0303250162637,0,0
1722999600,186.598,187.334,186.365,187.078,185.11062599601806,0,0
1723003200,187.065,188.086,187.045,187.545,185.20609164323304,1,0
1723006800,187.541,187.813,186.545,186.708,185.26499001016506,0,0
1723010400,186.708,186.92,185.984,186.364,185.30808844113898,0,0
1723014000,186.365,186.772,185.382,186.274,185.3459673258002,0,0
1723017600,186.274,187.074,186.161,186.976,185.40989017576882,0,0
1723021200,186.976,187.678,186.79,187.558,185.49412977671906,0,0
1723024800,187.558,187.603,186.894,187.174,185.56000704037714,0,0
1723028400,187.17,187.721,187.046,187.348,185.63012441134273,0,0
1723032000,187.362,187.396,186.872,187.016,185.684472473643,0,0
1723035600,187.016,187.387,186.848,187.218,185.74461080800995,0,0
1723039200,187.216,187.522,186.392,187.346,185.80741038416642,0,0
1723042800,187.349,187.892,187.27,187.454,185.8719825259638,0,0
1723046400,187.458,187.506,186.85,187.032,185.91747340729856,0,0
1723050000,187.035,187.278,186.574,186.67,185.94698425407117,0,0
1723053600,186.668,186.668,186.207,186.257,185.95914173430367,0,0
1723057200,186.264,186.886,186.257,186.35,185.974469509429,0,0
1723060800,186.351,186.462,186.19,186.227,185.984372665922,0,0
1723064400,186.12,186.335,186.099,186.274,185.9957306005917,0,0
1723068000,186.28,186.281,185.637,185.873,185.99091763586262,0,1
1723071600,185.872,185.883,184.584,185.534,185.97299929720134,0,0
1723075200,185.546,185.916,184.482,185.16,185.9411169718209,0,0
1723078800,185.162,186.028,185.09,185.683,185.93099473763183,0,0
1723082400,185.682,186.383,185.658,186.078,185.93675964988157,0,0
1723086000,186.077,186.302,185.784,185.906,185.9355533891019,0,0
1723089600,185.912,185.928,185.23,185.539,185.9200022758038,0,0
1723093200,185.538,185.88,185.268,185.308,185.8960021865566,0,0
1723096800,185.308,185.958,185.183,185.857,185.89447268904456,0,0
1723100400,185.858,185.904,184.812,185.27,185.869983563984,0,0
1723104000,185.272,185.808,185.121,185.678,185.86245479676893,0,0
1723107600,185.673,185.973,185.032,185.184,185.8358487263074,0,0
1723111200,185.178,185.622,184.95,185.416,185.8193840703738,0,0
1723114800,185.416,185.8,185.178,185.57,185.80960430290816,0,0
1723118400,185.577,186.686,185.294,186.414,185.83330609495098,0,0
1723122000,186.41,187.133,186.298,186.915,185.87572546377643,0,0
1723125600,186.918,187.558,186.712,187.278,185.93071662205972,0,0
1723129200,187.28,187.47,187.074,187.413,185.98884538197893,0,0
1723132800,187.414,187.66,187.331,187.63,186.0532043866072,1,0
1723136400,187.63,187.888,187.416,187.81,186.12209833223045,0,0
1723140000,187.808,187.878,187.69,187.704,186.18413369175082,0,0
1723143600,187.7,187.776,187.45,187.542,186.23738335089783,0,0
1723147200,187.543,187.783,187.51,187.768,186.29740753321556,0,0
1723150800,187.689,187.774,187.637,187.674,186.35139155152083,0,0
1723154400,187.692,187.811,187.618,187.68,186.40349384361807,0,0
1723158000,187.678,188.427,187.644,188.256,186.47614114386835,0,0
1723161600,188.25,188.308,187.534,187.915,186.53256698136371,0,0
1723165200,187.914,188.123,187.518,187.522,186.57136827621218,0,0
1723168800,187.524,188.144,187.418,188.131,186.63253030459603,0,0
1723172400,188.128,188.224,187.719,187.846,186.68011735147462,0,0
1723176000,187.847,187.894,187.198,187.282,186.70372059259327,0,0
1723179600,187.28,187.63,187.044,187.51,186.73533939288373,0,0
1723183200,187.517,188.016,187.386,187.996,186.78477706375102,0,0
1723186800,187.997,187.998,187.556,187.887,186.82800149262354,0,0
1723190400,187.885,188.044,187.475,187.916,186.87066810075595,0,0
1723194000,187.916,188.026,187.758,187.883,186.91036739092237,0,0
1723197600,187.884,187.884,187.416,187.534,186.9348235716705,0,0
1723201200,187.534,187.564,187.01,187.316,186.94977166689912,0,0
1723204800,187.324,187.339,186.476,186.958,186.95009434662856,0,0
1723208400,186.959,186.994,186.677,186.865,186.94675731342744,0,0
1723212000,186.864,187.134,186.567,187.036,186.95025702662636,0,0
1723215600,187.034,187.39,186.928,186.999,186.95216851577825,0,0
1723219200,186.998,187.112,186.947,187.053,186.9561226916301,0,0
1723222800,187.054,187.327,187.019,187.202,186.96576493901716,0,0
1723226400,187.206,187.259,187.004,187.044,186.96883298062434,0,0
1723230000,187.044,187.16,186.972,187.126,186.97499639314887,0,0
1723233600,187.122,187.17,187.036,187.065,186.97852594635873,0,0
1723410000,186.973,187.54,186.973,187.236,186.98862296807016,0,0
1723413600,187.256,187.486,187.206,187.439,187.00628481245957,0,0
1723417200,187.44,187.602,187.328,187.5,187.02564619236313,0,0
1723420800,187.503,187.505,187.245,187.35,187.03836594952534,0,0
1723424400,187.349,187.562,187.156,187.518,187.05717512797534,0,0
1723428000,187.507,187.565,187.396,187.524,187.0754819857018,0,0
1723431600,187.524,187.821,187.442,187.808,187.10420818234095,1,0
1723435200,187.808,187.827,187.634,187.782,187.1307882536217,0,0
1723438800,187.782,187.986,187.754,187.932,187.16220832210712,1,0
1723442400,187.926,188.204,187.91,187.952,187.19318054476958,0,0
1723446000,187.953,188.096,187.728,187.981,187.22407542536683,0,0
1723449600,187.978,188.2,187.968,188.094,187.25819011456812,0,0
1723453200,188.092,188.1,187.798,187.982,187.2865748159576,0,0
1723456800,187.986,188.162,187.88,188.115,187.3190620780769,0,0
1723460400,188.116,188.501,188.073,188.453,187.3635302318778,1,0
1723464000,188.456,188.554,188.346,188.547,187.40994081101985,0,0
1723467600,188.546,189.335,188.514,188.65,187.45857058313672,0,0
1723471200,188.648,189.122,188.408,189.046,187.52082271713135,0,0
1723474800,189.048,189.074,188.158,188.45,187.55726104194974,0,0
1723478400,188.452,188.476,187.97,188.002,187.5747017854027,0,0
1723482000,188,188.08,187.764,187.896,187.58730171538693,0,0
1723485600,187.9,188.102,187.77,188.093,187.60713302066588,0,0
1723489200,188.094,188.132,187.726,187.937,187.62006898063976,0,0
1723492800,187.935,188.032,187.892,187.914,187.63159568728133,0,0
1723496400,187.965,187.992,187.846,187.885,187.6415331113095,0,0
1723500000,187.887,187.962,187.842,187.857,187.64998279321895,0,0
1723503600,187.859,187.97,187.586,187.766,187.65453248760252,0,0
1723507200,187.77,188.072,187.661,188.01,187.6684723900495,0,0
1723510800,188.012,188.356,188.012,188.167,187.68802249240048,0,0
1723514400,188.168,188.258,188.03,188.228,187.7091980809338,0,0
1723518000,188.228,188.458,188.17,188.395,187.73609227383835,0,0
1723521600,188.396,188.849,188.376,188.766,187.7764808121192,0,0
1723525200,188.768,188.916,188.643,188.714,187.81324627046746,0,0
1723528800,188.734,189.508,188.734,189.354,187.8736679853511,1,0
1723532400,189.355,189.52,189.151,189.399,187.93348492710203,0,0
1723536000,189.392,189.392,188.979,189.212,187.98362277309803,0,0
1723539600,189.212,189.289,188.944,189.178,188.03046109572165,0,0
1723543200,189.178,189.238,188.6,188.616,188.05342340569334,0,0
1723546800,188.614,188.808,188.406,188.488,188.0704656250779,0,0
1723550400,188.487,188.824,188.175,188.786,188.0985257966435,0,0
1723554000,188.786,188.916,187.997,188.526,188.11528949089276,0,0
1723557600,188.526,188.793,188.252,188.524,188.131317353995,0,0
1723561200,188.527,188.654,188.452,188.522,188.14663824207364,0,0
1723564800,188.521,188.62,188.336,188.486,188.15994654630603,0,0
1723568400,188.486,188.834,188.476,188.818,188.18575256409795,0,0
1723572000,188.818,188.882,188.73,188.748,188.20780148315293,0,0
1723575600,188.749,188.97,188.61,188.92,188.23573083675478,0,0
1723579200,188.918,189.008,188.868,188.902,188.261859039235,0,0
1723582800,188.882,188.959,188.752,188.877,188.28598221416695,0,0
1723586400,188.892,188.956,188.8,188.897,188.30994369596434,0,0
1723590000,188.901,189.144,188.858,189.053,188.3390831588677,0,0
1723593600,189.05,189.334,189.034,189.215,188.37343283891212,0,0
1723597200,189.216,189.316,188.799,188.926,188.39510213934693,0,0
1723600800,188.925,188.926,187.868,188.33,188.39254911427452,0,0
1723604400,188.332,188.886,188.114,188.704,188.40476287449906,0,0
1723608000,188.698,189.132,188.676,188.858,188.42253687942068,0,0
1723611600,188.857,189.168,188.77,189.168,188.45177072728654,0,0
1723615200,189.171,189.234,188.446,188.92,188.47013265954982,0,0
1723618800,188.918,189.278,188.864,189.255,188.50091177094004,0,0
1723622400,189.256,189.37,188.882,188.914,188.51711130933455,0,0
1723626000,188.908,189.084,188.847,189.048,188.53793047367438,0,0
1723629600,189.048,189.067,188.602,188.63,188.5415410433342,0,0
1723633200,188.629,188.78,188.58,188.733,188.54904923771326,0,0
1723636800,188.736,189.442,188.38,189.148,188.57253750290099,0,0
1723640400,189.148,189.44,188.794,188.884,188.58475171847348,0,0
1723644000,188.886,188.984,188.502,188.676,188.58833008245492,0,0
1723647600,188.674,188.706,188.342,188.701,188.59274851059394,0,0
1723651200,188.695,188.788,188.494,188.652,188.5950720984138,0,0
1723654800,188.652,188.926,188.618,188.847,188.6049516239662,0,0
1723658400,188.846,188.97,188.726,188.918,188.61722803086948,0,0
1723662000,188.916,189.086,188.873,189.008,188.63255242181577,0,0
1723665600,189.006,189.16,188.922,188.956,188.6452366405681,0,0
1723669200,188.933,188.938,188.869,188.925,188.6562077527027,0,0
1723672800,188.926,188.97,188.768,188.943,188.66745450749866,0,0
1723676400,188.938,189.066,188.798,188.876,188.67563276210655,0,0
1723680000,188.878,189.008,188.755,188.856,188.68270598712198,0,0
1723683600,188.854,189.319,188.803,189.236,188.70440379154857,0,0
1723687200,189.236,189.349,189.108,189.194,188.72360364286038,0,0
1723690800,189.195,189.218,189.078,189.171,188.74114859804232,0,0
1723694400,189.172,189.19,189.034,189.098,188.7551427706681,0,0
1723698000,189.098,189.178,188.891,188.975,188.76376462279876,0,0
1723701600,188.977,189.293,188.928,189.15,188.7789111081792,0,0
1723705200,189.149,189.336,188.987,189.182,188.79471851570156,0,0
1723708800,189.181,189.34,189.096,189.238,188.8121021033211,0,0
1723712400,189.237,189.516,189.217,189.438,188.83664711887715,1,0
1723716000,189.44,189.484,189.221,189.25,188.85285703578393,0,0
1723719600,189.248,189.46,189.201,189.35,188.8723528383022,0,0
1723723200,189.351,191.119,189.309,190.932,188.95312331523152,1,0
1723726800,190.935,191.436,190.868,191.358,189.04743220483027,0,0
1723730400,191.357,191.621,191.014,191.554,189.14572898111143,0,0
1723734000,191.55,191.68,191.494,191.544,189.23977882498943,0,0
1723737600,191.54,191.698,191.491,191.546,189.33021887106827,0,0
1723741200,191.546,191.715,191.442,191.692,189.4228377388695,0,0
1723744800,191.69,191.694,191.57,191.663,189.51068723930598,0,0
1723748400,191.656,191.679,191.49,191.598,189.59254264168615,0,0
1723752000,191.6,192.022,191.556,191.892,189.6827174400514,1,0
1723755600,191.94,191.992,191.9,191.954,189.7717873443631,0,0
1723759200,191.945,191.945,191.589,191.866,189.85391333085866,0,0
1723762800,191.862,191.938,191.765,191.904,189.93430888651127,0,0
1723766400,191.906,191.936,191.514,191.856,190.00966932233436,0,0
1723770000,191.856,191.939,191.594,191.692,190.0756430743997,0,0
1723773600,191.692,191.772,191.488,191.666,190.13801001265853,0,0
1723777200,191.663,191.744,191.548,191.644,190.19706844353468,0,0
1723780800,191.645,191.748,191.554,191.632,190.25334026927843,0,0
1723784400,191.628,191.962,191.609,191.771,190.31285633714987,0,0
1723788000,191.766,191.969,191.734,191.916,190.37572471608516,0,0
1723791600,191.911,192.012,191.732,191.934,190.43683355074847,0,0
1723795200,191.936,191.998,191.574,191.628,190.48354596052303,0,0
1723798800,191.632,191.884,191.553,191.876,190.53815200128685,0,0
1723802400,191.876,191.89,191.446,191.508,190.57618525613833,0,0
1723806000,191.508,191.522,190.949,191.118,190.5974328931525,0,0
1723809600,191.118,191.219,190.432,190.477,190.5927100345975,0,0
1723813200,190.473,190.92,190.374,190.679,190.59609395480936,0,0
1723816800,190.676,191.075,190.666,190.795,190.60389419187567,0,0
1723820400,190.794,191.296,190.772,191.175,190.62629049807663,0,0
1723824000,191.176,191.334,191.145,191.234,190.65012224325008,0,0
1723827600,191.234,191.248,190.986,191.048,190.6657252925344,0,0
1723831200,191.05,191.184,191.005,191.147,190.68459881047423,0,0
1723834800,191.146,191.198,191.09,191.198,190.70473219045564,0,0
1723838400,191.198,191.199,191.014,191.075,190.71925249671227,0,0
1724014800,190.977,191.171,190.962,191.15,190.73614455566474,0,0
1724018400,191.156,191.45,191.092,191.366,190.76084476916807,0,0
1724022000,191.363,191.612,191.296,191.562,190.79226262135757,0,0
1724025600,191.564,191.633,191.263,191.36,190.8145268322847,0,0
1724029200,191.36,191.443,190.797,190.93,190.81905519180296,0,0
1724032800,190.928,191.188,190.834,190.883,190.8215628313401,0,0
1724036400,190.884,190.942,189.541,189.728,190.7786780144248,0,1
1724040000,189.728,189.954,188.966,189.366,190.7232788766042,0,0
1724043600,189.366,189.504,188.498,188.534,190.6374248030119,0,0
1724047200,188.531,189.1,188.238,189.087,190.57662383034477,0,0
1724050800,189.086,189.553,188.848,189.428,190.53157975856655,0,0
1724054400,189.412,189.632,189.208,189.495,190.4909295719561,0,0
1724058000,189.496,189.626,189.198,189.618,190.4566970397225,0,0
1724061600,189.618,189.924,189.457,189.517,190.41984617541968,0,0
1724065200,189.528,189.588,189.177,189.23,190.3731855410895,0,0
1724068800,189.23,189.434,189.04,189.368,190.33376650026247,0,0
1724072400,189.368,189.848,189.36,189.767,190.31154036299728,0,0
