symbol,timeframe,spec,period,event_time,h1_time,h2_time,h3_time,entry_close,line_reclaim_level,line_price,h1_price,h2_price,h3_price,bars_after_h3,h12_drop_atr,h23_drop_atr,line_touch_error_atr,leg1_drop_atr,leg2_drop_atr,prev_leg_avg_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,hit_3atr_24,hit_1atr_first_24,mfe_48_atr,mae_48_atr,fwd_48_atr,hit_3atr_48,hit_1atr_first_48,mfe_120_atr,mae_120_atr,fwd_120_atr,hit_3atr_120,hit_1atr_first_120,mfe24_vs_prev_leg_avg,mfe48_vs_prev_leg_avg,mfe120_vs_prev_leg_avg
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-04-12 05:00:00,2016-04-06 00:00:00,2016-04-06 14:00:00,2016-04-07 00:00:00,123.62,123.55002407728246,123.53833333333334,125.83,125.58,125.28,76,1.1122176897570628,1.3346612277084628,0.5402200207391231,3.4701191920420413,3.2476756540906413,3.3588974230663413,1.539679602798597,1.8390617477872453,0.2566132671331096,False,True,1.539679602798597,2.6516704270420517,-1.7535239920762289,False,True,1.539679602798597,8.211624548259204,-0.3421510228441259,False,True,0.45838839621158234,0.45838839621158234,0.45838839621158234
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-04-21 11:00:00,2016-04-19 14:00:00,2016-04-20 12:00:00,2016-04-21 00:00:00,124.28,124.08562070613101,124.07588235294116,124.42,124.32,124.16,11,0.47936665174793075,0.7669866427966074,0.5055139236613602,4.314299865731036,2.924136575662126,3.619218220696581,3.2859765276683066,4.620904492033581,2.515825778996019,True,True,6.366579522357312,4.620904492033581,3.5940368271372214,True,True,11.090170780880507,9.036435451087861,-6.880013354805528,True,True,0.907924398942671,1.7591035229514163,3.064244846431507
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-06-15 08:00:00,2016-06-10 08:00:00,2016-06-13 14:00:00,2016-06-14 00:00:00,119.28,119.26662098277022,119.25487179487179,121.13,120.3,120.1,32,2.653090812612989,0.6392989909910921,0.27555990990992135,6.8404992036045895,2.205581518919229,4.523040361261909,0.8085665223946752,10.043247330797136,-8.724007215311062,False,False,0.8085665223946752,16.171330447893688,-8.213333622219723,False,False,0.8085665223946752,16.171330447893688,-5.447184992974725,False,False,0.17876615236948462,0.17876615236948462,0.17876615236948462
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-06-19 22:00:00,2016-06-13 14:00:00,2016-06-14 00:00:00,2016-06-15 09:00:00,118.73,118.21049270514429,118.19209302325582,120.3,120.1,119.42,60,0.8576358611731566,2.9159619279886595,0.08576358611723645,2.9588437210473386,6.861086889385131,4.909965305216235,1.05980093124443,3.831587982191425,-3.233751559438122,False,True,1.05980093124443,3.831587982191425,-2.7174382852421246,False,True,8.831674427036905,24.83738592711302,-16.603547922829378,True,True,0.2158469287183194,0.2158469287183194,1.7987244059859926
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-07-04 18:00:00,2016-06-30 21:00:00,2016-07-01 13:00:00,2016-07-04 03:00:00,114.41,114.36940080733976,114.36068965517241,114.74,114.56,114.49,15,0.8039767956363048,0.3126576427474977,0.3405735037070039,4.779195396282644,2.635257274585789,3.7072263354342163,0.11479537732668076,11.709128487315402,-11.307344666672263,False,False,0.11479537732668076,20.663167918791935,-10.905560846029044,False,False,0.11479537732668076,20.663167918791935,-3.960440517768447,False,False,0.030965300453724556,0.030965300453724556,0.030965300453724556
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-07-12 01:00:00,2016-07-01 13:00:00,2016-07-04 03:00:00,2016-07-04 19:00:00,114.01,113.88381782817797,113.86965517241381,114.56,114.49,114.43,125,0.4179283476573667,0.3582242979919195,0.1561490529709542,3.5225389302545964,3.283722731593232,3.403130830923914,8.472987128847862,0.45895346947929494,4.94257582516124,True,True,8.472987128847862,0.45895346947929494,6.637173250930832,True,True,15.427897397110502,0.45895346947929494,11.438532623944635,True,True,2.489762383466032,2.489762383466032,4.533442339894406
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-07-14 01:00:00,2016-07-06 19:00:00,2016-07-07 10:00:00,2016-07-08 01:00:00,115.89,109.4820790851597,109.465,112.59,112.24,111.84,95,1.2795076596810118,1.4622944682068038,0.18278680852579202,4.057867149273965,3.8019656173377414,3.9299163833058532,6.17714584906096,0.029275572744379724,4.742642784587102,True,True,7.289617613346807,0.49768473665420565,2.488423683270987,True,True,7.494546622557381,0.49768473665420565,7.113964176880612,True,True,1.5718262798926863,1.8549039985463422,1.9070498940878111
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-07-27 03:00:00,2016-07-22 09:00:00,2016-07-25 01:00:00,2016-07-25 08:00:00,116.52,116.0834131140048,116.0681818181818,117.25,116.93,116.85,43,1.3407786866756266,0.33519467166896616,0.2905020487796635,4.399430065654482,2.6815573733513127,3.540493719502897,0.5580615135295081,2.7903075676474938,-1.477221653460457,False,False,1.1161230270590161,8.502231294361208,-5.449306543876307,False,False,1.1161230270590161,11.686464636264883,-10.439033017787139,False,False,0.1576225119269136,0.3152450238538272,0.3152450238538272
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-08-07 22:00:00,2016-07-27 03:00:00,2016-07-27 21:00:00,2016-07-28 08:00:00,113.36,112.8688555376119,112.85965517241381,117.07,116.69,116.41,156,1.3583084442514812,1.0008588536590022,0.1707814710608748,5.00429426829496,3.0025765609770065,4.003435414635984,2.065135414835703,2.065135414835703,1.0325677074178514,False,False,2.065135414835703,2.065135414835703,-0.5434566881146343,False,False,3.5324684727453546,3.641159810368266,-1.6847157331554743,True,False,0.5158408219315503,0.5158408219315503,0.882359300672407
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-08-09 22:00:00,2016-08-03 01:00:00,2016-08-03 10:00:00,2016-08-04 06:00:00,113.26,112.15699640164249,112.15,113.59,113.49,113.23,87,0.49537791652103785,1.2879825829545435,0.1871427684633405,3.1208808740823204,5.003316956862011,4.062098915472165,1.2863755484472852,3.430334795859596,-0.5717224659765825,False,False,3.001542946377134,4.0735225700832896,1.6437020896826366,True,False,5.359898118530575,6.503343050483841,-2.0010286309180896,True,False,0.31667755394818126,0.7389142925457896,1.319489808117476
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-08-25 09:00:00,2016-08-22 08:00:00,2016-08-23 04:00:00,2016-08-24 00:00:00,113.39,113.3046969702378,113.299,113.81,113.7,113.53,33,0.8574422194594304,1.3251379755282309,0.46769575606880043,3.4297688778377218,3.819515341228463,3.6246421095330925,1.4920211349542543,0.7021275929196271,0.0,False,True,11.146275537599282,2.1941487278738814,7.284573776541271,True,True,19.396274754405056,2.1941487278738814,19.30850880529018,True,True,0.41163267706627416,3.07513823455389,5.351224801861496
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-10-02 22:00:00,2016-09-29 15:00:00,2016-09-30 03:00:00,2016-09-30 15:00:00,113.97,113.93695188824141,113.925,114.15,114.08,113.97,6,0.22947251730655657,0.3605996700531204,0.13112715274656384,3.8354692178377605,4.917268227997122,4.376368722917441,0.46017833240291917,1.464203784918363,0.1255031815644379,False,False,5.773146351963906,1.464203784918363,5.229299231851381,True,False,9.538241798896925,1.464203784918363,5.605808776544695,True,False,0.10515072233130945,1.3191636074291573,2.17948769923079
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-10-31 16:00:00,2016-10-28 16:00:00,2016-10-31 01:00:00,2016-10-31 10:00:00,115.19,114.96051789776259,114.9525,115.31,115.16,115.05,6,0.9184326971842387,0.6735173112684127,0.5073247279684656,3.3063577098631725,2.3266961661999552,2.816526938031564,2.930942835121694,2.3696984624387936,1.5590121463413302,False,False,2.930942835121694,5.300641297560488,-2.4944194341460753,False,False,3.429826721950909,7.420897816584718,0.9977677736584302,True,False,1.0406230437725172,1.0406230437725172,1.217750370372091
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-11-08 08:00:00,2016-11-07 06:00:00,2016-11-07 12:00:00,2016-11-08 00:00:00,115.44,115.37156451094411,115.36444444444446,115.74,115.64,115.48,8,0.7090153584473221,1.1344245735157557,0.28360614337888856,2.5524552904105007,2.694258362099945,2.6233568262552227,3.9325475402996624,11.235850115141806,-3.7218753506407447,True,True,3.9325475402996624,11.235850115141806,0.14044812643924515,True,True,10.112265103627646,11.235850115141806,9.761144787529483,True,True,1.4990517115101254,1.4990517115101254,3.854704401026015
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-11-14 18:00:00,2016-11-10 13:00:00,2016-11-11 08:00:00,2016-11-14 12:00:00,116.32,116.30065096352408,116.288,116.56,116.47,116.32,6,0.37063145586418245,0.6177190931069707,0.11053920613492237,3.170958011282313,4.7358463804866195,3.9534021958844665,2.6480196497461677,0.9485443521478583,2.015656748314262,False,True,4.466062991362966,0.9485443521478583,1.3437711655428413,True,True,6.560765102356203,0.9485443521478583,6.521242421016687,True,True,0.6698078056674285,1.1296758513495502,1.6595238170267697
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-12-07 19:00:00,2016-12-05 16:00:00,2016-12-06 11:00:00,2016-12-07 08:00:00,122.51,122.41787034037233,122.40775,123.16,122.91,122.57,11,1.4889001428283255,2.024904194246543,0.3792777205941788,6.6702726398708405,5.59826453703449,6.134268588452665,3.211354441086244,7.559034299787726,-7.4602233939081675,True,False,3.211354441086244,7.954277923306029,-4.742923482219785,True,False,4.397085311641225,7.954277923306029,3.557192611664804,True,False,0.523510569317326,0.523510569317326,0.71680677952681
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2016-12-21 16:00:00,2016-12-19 10:00:00,2016-12-20 09:00:00,2016-12-21 02:00:00,122.72,122.43836265251545,122.42999999999999,122.97,122.77,122.57,14,1.2327353483275076,1.2327353483275076,0.3215831343462835,7.951142996712263,3.0818383708187254,5.516490683765494,2.570954605642022,1.6741099757668783,1.0164239138584679,False,False,2.570954605642022,1.9730581857252312,-0.3587378519500575,False,False,2.989482099583699,6.158333125142427,-3.826537087467138,False,False,0.4660489345532833,0.4660489345532833,0.5419173657596231
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-01-12 22:00:00,2017-01-11 09:00:00,2017-01-11 23:00:00,2017-01-12 14:00:00,121.74,121.6977086564811,121.68689655172413,122.58,122.2,121.88,8,1.6554629911809655,1.3940740978366515,0.37963624985726674,5.70699083801867,4.400046371296852,5.053518604657761,3.0058902249395163,2.034756459959029,-1.6648007399664841,True,True,3.0058902249395163,4.531957569908722,-3.3296014799329683,True,True,4.439468639910668,5.549335799888237,3.6070682699273933,True,True,0.5948113502875061,0.5948113502875061,0.8784906096553932
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-01-24 08:00:00,2017-01-20 17:00:00,2017-01-23 15:00:00,2017-01-24 02:00:00,121.7,121.34542197182768,121.33451612903227,122.91,122.09,121.59,6,3.676351718632648,2.241677877215048,0.21968443196710427,5.918029595847696,4.304021524252928,5.111025560050312,2.521584119255842,0.6418577758105838,-0.3209288879053245,False,True,2.521584119255842,0.6418577758105838,1.7421853914858425,False,True,7.243823469862266,1.8338793594588296,0.9169396797294148,True,True,0.4933616726485359,0.4933616726485359,1.4172935323358
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-02-03 01:00:00,2017-02-02 00:00:00,2017-02-02 09:00:00,2017-02-02 17:00:00,121.52,121.48477244745011,121.47588235294118,122.02,121.86,121.65,8,0.8234371683216389,1.0807612834221418,0.34881713380292356,3.0878893812061823,3.0878893812061823,3.0878893812061823,1.2373321778473758,2.643391470855765,-1.8559982667710637,False,False,1.2373321778473758,9.95489979449937,-9.111264218694306,False,False,1.2373321778473758,12.317079406753475,-2.1372101253727256,False,False,0.4007048262085259,0.4007048262085259,0.4007048262085259
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-02-08 05:00:00,2017-02-03 20:00:00,2017-02-06 07:00:00,2017-02-07 21:00:00,119.86,119.85742290935843,119.84957446808511,121.64,121.33,120.11,8,1.7568807892125862,6.914176009159153,0.5037651008495622,3.343740856888465,10.201243292202022,6.7724920745452435,0.6370691741035486,3.3764666227490068,0.0,False,False,9.237503024501997,3.3764666227490068,8.536726932988058,True,False,9.237503024501997,3.3764666227490068,6.944053997729096,True,False,0.09406717159522497,1.3639739881308421,1.3639739881308421
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-02-14 17:00:00,2017-02-10 02:00:00,2017-02-13 01:00:00,2017-02-13 10:00:00,120.91,120.87120901829452,120.86266666666667,121.31,121.14,121.09,31,0.9734789313002612,0.28631733273535176,0.13088792353620035,5.783610121254464,2.3478021284299984,4.065706124842231,1.9900843164263031,1.463297291489914,0.5267870249363891,False,False,1.9900843164263031,1.463297291489914,-0.6438508082555588,False,False,1.9900843164263031,7.96033726570513,-6.497039974215215,False,False,0.4894806105799218,0.4894806105799218,0.4894806105799218
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-02-27 18:00:00,2017-02-22 00:00:00,2017-02-22 19:00:00,2017-02-23 09:00:00,119.38,119.3630265903101,119.35333333333334,119.86,119.77,119.67,55,0.45174756443390734,0.5019417382598494,0.1690751118348426,6.324465902074489,2.5599028651253324,4.44218438359991,0.30949349709731305,3.50759296710271,-2.7854414738756708,False,False,4.229744460329823,3.50759296710271,2.9401882224244007,True,False,8.923729166305542,3.50759296710271,5.880376444848729,True,False,0.06967146574102852,0.9521766984606957,2.0088605955329175
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-03-06 23:00:00,2017-03-06 00:00:00,2017-03-06 10:00:00,2017-03-06 16:00:00,120.56,120.51277260009209,120.50625,121.11,120.84,120.69,7,1.6713736650645354,0.9285409250359018,0.07428327400278417,4.395093711836397,3.033233688450554,3.7141637001434757,0.9965351099600401,1.3031612976401112,-0.9965351099600401,False,False,3.98614043984027,4.216110080600296,0.38328273460000706,True,False,17.631005791601307,4.216110080600296,13.721521898680972,True,False,0.26830672808566425,1.0732269123426863,4.746965189208066
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-03-30 20:00:00,2017-03-29 02:00:00,2017-03-30 01:00:00,2017-03-30 13:00:00,119.46,119.3846974124735,119.37599999999999,120.42,119.82,119.55,7,3.4777452221412797,1.5649853499635307,0.2494904181102164,8.17270127203187,3.8255197443553337,5.999110508193603,2.0120926831179906,4.541580627609022,-4.541580627609022,False,True,2.0120926831179906,7.703440558222914,-6.898603484975734,False,True,2.0120926831179906,12.130044461082445,-8.680742718594495,False,True,0.33539850288969814,0.33539850288969814,0.33539850288969814
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-04-10 00:00:00,2017-04-05 13:00:00,2017-04-06 11:00:00,2017-04-07 00:00:00,117.86,117.75916593593698,117.74914285714286,118.76,118.39,118.15,23,2.279484556462803,1.4785845771650117,0.1316164301642804,8.686684390844695,3.4500306800517815,6.068357535448238,0.9478125628991427,3.0928620473551574,-2.7436679452343795,False,False,0.9478125628991427,8.879507168213134,-8.779737424750085,False,False,0.9478125628991427,15.065231262923378,-14.76592203253416,False,False,0.15618930779251336,0.15618930779251336,0.15618930779251336
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-05-31 10:00:00,2017-05-29 08:00:00,2017-05-30 14:00:00,2017-05-31 03:00:00,124.22,124.2139928277701,124.20302325581396,124.61,124.37,124.26,7,1.2979924360656847,0.5949131998634484,0.03244981090164404,7.8420376345636935,3.5694791991807673,5.70575841687223,3.0539022063895556,0.3190644096227575,2.461354017090112,True,True,4.877127404234088,0.3190644096227575,3.8743535454195497,True,True,4.877127404234088,7.292900791377999,-6.745933232024691,True,True,0.5352315999497989,0.8547728536511752,0.8547728536511752
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-07-14 00:00:00,2017-07-13 00:00:00,2017-07-13 07:00:00,2017-07-13 14:00:00,129.37,129.32783146228675,129.3185714285714,129.61,129.54,129.44,10,0.2786026077670397,0.3980037253813399,0.11940111761430015,2.1492201170594387,4.139238743966138,3.1442294305127882,0.6479458049976567,4.319638699984276,-1.8898419312430632,False,False,0.6479458049976567,4.319638699984276,-0.1619864512494142,False,False,4.805598053732365,4.319638699984276,4.589616118733197,True,False,0.20607459452855006,0.20607459452855006,1.528386576086665
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-08-24 11:00:00,2017-08-22 01:00:00,2017-08-22 23:00:00,2017-08-23 09:00:00,129.09,128.9478046334613,128.940625,129.14,129.09,129.03,26,0.27123235179722216,0.3254788221567899,0.20219138952175902,4.3939640991163555,3.254788221567745,3.8243761603420503,3.9695619774544837,2.08924314602878,3.34278903364585,True,False,11.072988673952137,2.08924314602878,9.540877033531098,True,False,18.037132494047807,2.08924314602878,12.117610246966528,True,False,1.0379632680011917,2.895371221266523,4.71635941074232
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-09-07 09:00:00,2017-09-04 10:00:00,2017-09-04 16:00:00,2017-09-04 23:00:00,130.42,130.26057788990965,130.253076923077,130.69,130.65,130.61,58,0.26856071131061837,0.26856071131061837,0.04476011855173793,2.014205334830115,1.9470651570023172,1.9806352459162162,4.199458643499307,5.332645896506741,-3.666194053848349,True,False,4.199458643499307,6.399175075808089,-0.666580737063319,True,False,10.398659498188382,6.399175075808089,6.399175075808278,True,False,2.1202584636206914,2.1202584636206914,5.250163814679616
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-09-11 10:00:00,2017-09-04 16:00:00,2017-09-04 23:00:00,2017-09-06 17:00:00,130.32,130.03635841250218,130.02734693877548,130.65,130.61,130.38,64,0.20916020156438422,1.2026711589955437,0.052290050390761664,1.5164114613420456,6.536256298888307,4.0263338801151765,5.215573104405022,0.38839374181735836,4.272331159991415,True,True,9.210480163098234,0.38839374181735836,7.989814117386424,True,True,15.535749672695912,0.38839374181735836,14.814447009320773,True,True,1.2953652776197058,2.2875599583496937,3.8585348695055313
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-10-16 17:00:00,2017-10-12 03:00:00,2017-10-13 01:00:00,2017-10-16 01:00:00,132.1,131.9770564626963,131.9688888888889,133.46,132.92,132.36,16,3.7967536071476604,3.9373741111157594,0.03195920544774027,5.062338142863347,5.83575091468959,5.449044528776469,1.5916599355610013,1.5916599355608274,-0.6733945881218216,False,True,6.366639742243484,1.5916599355608274,5.693245154121662,True,True,12.30475565568233,1.5916599355608274,8.448041196438504,True,True,0.2920989041574952,1.168395616629885,2.2581492206020286
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-11-21 01:00:00,2017-11-17 01:00:00,2017-11-20 09:00:00,2017-11-20 18:00:00,132.22,132.10011541371168,132.09205128205127,133.13,132.42,132.25,7,3.5562783339192405,0.8515032630510136,0.21538023712471588,9.817331738706566,3.756632042872395,6.78698189078948,-0.062002955935781014,4.092195091765247,-2.418115281497574,False,False,-0.062002955935781014,6.20029559358374,-4.774227607059544,False,False,6.076289681712002,6.20029559358374,0.9920472949733773,True,False,-0.009135571146863435,-0.009135571146863435,0.8952859723934213
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2017-11-29 06:00:00,2017-11-28 09:00:00,2017-11-28 16:00:00,2017-11-29 00:00:00,132.18,132.16979024341325,132.162,132.54,132.39,132.27,6,0.8148380541594642,0.651870443327417,0.2793730471405421,2.607481773310131,3.693932512189314,3.1507071427497224,5.519724830018568,1.2194740903529457,5.327176289436514,True,True,13.350032147021778,1.2194740903529457,13.221666453300532,True,True,13.799312075046693,1.2194740903529457,2.3747653338452674,True,True,1.7519003131472664,4.237154245751568,4.3797507828682525
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-01-22 07:00:00,2018-01-18 12:00:00,2018-01-19 04:00:00,2018-01-21 23:00:00,135.56,135.54508652875975,135.5369696969697,136.27,136.02,135.68,8,1.350046605771853,1.8360633838497384,0.40163886521714465,3.672126767699477,4.536156595393444,4.10414168154646,3.7576237611981025,0.7392046743340989,3.141619865919745,True,True,3.7576237611981025,2.27921441253008,-0.9240058429176236,True,True,4.127226098365152,6.221639342311707,-3.0184190868641787,True,True,0.915568723685536,0.915568723685536,1.0056246637201844
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-01-30 00:00:00,2018-01-26 08:00:00,2018-01-29 08:00:00,2018-01-29 18:00:00,134.84,134.8007009187308,134.791875,136.11,135.3,135.0,6,3.577057635296766,1.3248361612210708,0.3010991275502091,6.889148038349317,4.371959332029409,5.630553685189363,1.8694937607409812,3.9655928258144906,0.3965592825814007,False,False,6.684856477801445,3.9655928258144906,4.248849456229708,True,False,14.899298759845482,3.9655928258144906,-2.6059609998209323,True,False,0.3320266292209427,1.1872467347901017,2.6461516207609694
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-02-09 08:00:00,2018-02-07 00:00:00,2018-02-08 08:00:00,2018-02-08 14:00:00,134.09,134.03767474701866,134.0221052631579,135.82,134.77,134.6,18,3.8458867753827777,0.6226673826810896,0.09843638770321379,7.362126112875689,2.856944461712971,5.10953528729433,0.0642282049259294,6.808189722145047,-2.4406717871840393,False,False,0.0642282049259294,6.808189722145047,-3.917920500479685,False,False,0.0642282049259294,7.771612796033532,-5.45939741870126,False,False,0.012570263500409327,0.012570263500409327,0.012570263500409327
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-02-13 14:00:00,2018-02-08 08:00:00,2018-02-08 14:00:00,2018-02-09 09:00:00,133.05,132.77585648476384,132.76360000000003,134.77,134.6,134.11,51,0.5642396564453621,1.6263378332834744,0.16042107879350564,2.5888643060431877,5.44325315629588,4.016058731169534,1.1830472014957158,5.629672889876417,-3.141194293626684,False,False,1.3054313947539014,5.629672889876417,-0.5711262352049044,False,False,1.3054313947539014,5.629672889876417,-3.5491416044872635,False,False,0.29457915849532296,0.3250528645465653,0.3250528645465653
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-02-15 14:00:00,2018-02-08 14:00:00,2018-02-09 09:00:00,2018-02-12 05:00:00,132.91,131.4549155376225,131.44270270270275,134.6,134.11,133.61,81,1.4244469733965581,1.4535173197924636,0.10404123973253597,4.767536808919241,6.221054128711787,5.494295468815514,0.859751242769516,3.5618265771878788,-2.7430158697883007,False,False,0.859751242769516,4.503458890697271,-3.643707647927755,False,False,0.859751242769516,6.59142619456598,-5.199447991986918,False,False,0.1564807076083342,0.1564807076083342,0.1564807076083342
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-02-20 16:00:00,2018-02-14 20:00:00,2018-02-15 12:00:00,2018-02-15 18:00:00,132.38,132.34359367397576,132.3359090909091,133.37,133.23,133.12,69,0.5433830497050007,0.42694382476811243,0.22317518112872337,3.0274198483561174,2.755728323503562,2.8915740859298396,4.229247015498345,0.8458494030996319,1.0410454191995613,True,True,4.229247015498345,7.027056579597084,-3.513528289798542,True,True,4.229247015498345,9.304343434096321,-5.986011160397523,True,True,1.462610636911401,1.462610636911401,1.462610636911401
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-02-26 09:00:00,2018-02-22 10:00:00,2018-02-23 00:00:00,2018-02-25 23:00:00,131.57,131.44046995752814,131.4322222222222,132.02,131.81,131.56,10,1.3289703133861688,1.5821075159358553,0.5062744050995529,4.556469645895256,5.4424498548194284,4.999459750357342,3.455494016584791,1.5761902531789913,2.424908081813952,True,False,3.455494016584791,5.031684269763782,-4.4254572493103375,True,False,3.455494016584791,13.458239854067235,-9.578386923164878,True,False,0.6911734845625681,0.6911734845625681,0.6911734845625681
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-03-12 17:00:00,2018-03-09 15:00:00,2018-03-11 23:00:00,2018-03-12 07:00:00,131.32,131.28497838382444,131.27666666666664,131.86,131.67,131.51,10,1.0246678909383506,0.8628782239479477,0.3081707942672446,2.372915115857048,3.235793339804842,2.8043542278309452,6.3765403699232595,1.323432906965195,4.752327256829712,True,False,6.3765403699232595,1.7445251955449912,1.6242131130937185,True,False,6.3765403699232595,10.406995132044482,-2.526553731478947,True,False,2.273799902537725,2.273799902537725,2.273799902537725
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-03-14 17:00:00,2018-03-11 23:00:00,2018-03-12 07:00:00,2018-03-12 18:00:00,131.59,130.56845581116255,130.5584210526316,131.67,131.51,131.35,47,0.9568370544085825,0.9568370544085825,0.35881389540323966,3.588138954032227,3.2891273745294702,3.4386331642808488,0.04982680933045341,5.132161361041374,-4.43458603041446,False,False,0.04982680933045341,7.62350182756631,-6.0788707383208385,False,False,0.19930723732195524,9.965361866099745,-3.886491127778906,False,False,0.01449029511145139,0.01449029511145139,0.05796118044584674
EURJPY,H1,H1_P5R5_LOW0.2_TOUCH0.55_RECLAIMBUF0.05,Research_2015_2024,2018-03-16 17:00:00,2018-03-14 01:00:00,2018-03-15 07:00:00,2018-03-15 15:00:00,130.37,130.13672616563446,130.1278947368421,132.25,131.28,130.99,26,4.683083821504747,1.4000972249859185,0.15127487258463435,6.179739475800091,3.476103455137543,4.827921465468817,3.1704949061317462,4.416046476397778,3.0006469647318257,True,False,7.133613538796348,4.416046476397778,0.056615980466586606,True,False,7.133613538796348,8.152701187195873,-4.18958255453127,True,False,0.6566997679660628,1.4775744779236246,1.4775744779236246
