family,direction,lookback,pre_bars,trigger_atr,move_atr,wick_ratio,wick_max,close_location,range_atr,body_min,body_max,h4,rr,max_hold,trades,win_rate,total_r,avg_r,pf,max_dd_r,max_losing_streak,worst_year_r,worst_2y_r,is_trades,is_r,oos_trades,oos_r,score
wick_sweep,short,24,12,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,24,305,44.26229508196721,-38.03273672353073,-0.12469749745419913,0.7951768984159986,40.83044620020638,9,-15.318347446279626,-29.51194316019997,277,-38.757669279898636,28,0.7249325563679083,-112.96354679257809
wick_sweep,long,24,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,226,46.017699115044245,-22.68005372742899,-0.10035422003287164,0.7944466768322606,26.197010436456907,8,-5.331410561575433,-10.58710269990508,211,-16.964822014152375,15,-5.715231713276612,-113.2620950614934
wick_sweep,long,48,12,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,align,1.2,12,78,41.02564102564102,-14.671280290077284,-0.18809333705227288,0.6667399314044782,15.854164733363513,7,-6.280776547860823,-8.457766714571985,68,-8.252858277483549,10,-6.4184220125937355,-113.327317647645
wick_sweep,long,48,12,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,align,1.2,12,78,41.02564102564102,-14.671280290077284,-0.18809333705227288,0.6667399314044782,15.854164733363513,7,-6.280776547860823,-8.457766714571985,68,-8.252858277483549,10,-6.4184220125937355,-113.327317647645
wick_sweep,long,48,12,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.2,24,303,46.2046204620462,-20.335160458545378,-0.06711274078727847,0.8807596555159755,23.410715279388445,9,-12.34376838839369,-14.783092345873296,284,-14.944274876908887,19,-5.390885581636486,-113.41619575744943
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,align,1.2,12,76,40.78947368421053,-14.554706753339719,-0.19150929938604894,0.6601206996819656,15.737591196625948,7,-6.280776547860823,-8.457766714571985,66,-8.136284740745984,10,-6.4184220125937355,-113.54544820272297
wick_sweep,long,48,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,24,226,48.23008849557522,-23.87680093134823,-0.10564956164313377,0.8039996573369242,26.15350685453697,7,-9.299523415342785,-13.175936167373035,212,-18.580348953819236,14,-5.296451977528992,-113.86918949538116
wick_sweep,both,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,24,155,38.70967741935484,-35.175653048287224,-0.22693969708572403,0.6498420399066791,34.16536264962007,6,-7.011398935339934,-8.56254519105237,142,-30.960650118495764,13,-4.215002929791465,-113.87771463983574
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,149,43.624161073825505,-22.691030301489796,-0.15228879396973016,0.707078536838234,24.384090600875552,8,-7.322866422761005,-8.972344586774899,139,-16.963637798454165,10,-5.727392503035627,-113.99993700312493
wick_sweep,long,24,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,211,46.91943127962085,-27.100133730058168,-0.12843665274909086,0.7653815857016271,29.75968981495204,8,-5.249131590902641,-9.794602435809656,197,-21.823016944049925,14,-5.277116786008246,-114.00959322659861
wick_sweep,long,24,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,any,1.0,24,281,48.754448398576514,-29.23296635551199,-0.10403190873847684,0.8051583860872937,33.748285105397954,7,-6.172924044598712,-12.211047820465305,258,-24.429284832605262,23,-4.803681522906731,-114.05132852423213
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,195,42.56410256410256,-46.609632210645024,-0.23902375492638475,0.6176337564710553,50.04160171585796,8,-12.850022498151914,-20.37755239560696,181,-47.564742837087046,14,0.9551106264420279,-114.12156642705958
wick_sweep,long,48,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,12,228,44.29824561403509,-19.335421532977552,-0.08480448040779628,0.8391334974136635,21.671343045805816,8,-9.045356041082352,-11.50676727698681,214,-13.119828038588537,14,-6.2155934943890205,-114.14354291610339
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,151,43.70860927152318,-22.96302432993317,-0.15207300880750443,0.7078552183500373,24.65608462931892,8,-7.322866422761005,-8.972344586774899,141,-17.235631826897546,10,-5.727392503035627,-114.26222666083115
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,not_oppose,1.2,12,97,43.29896907216495,-11.426674074458752,-0.11780076365421394,0.780208136376814,13.765045543062772,9,-5.222728303823222,-7.446155160565921,86,-3.9805189138928325,11,-7.446155160565921,-114.48975777999074
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,not_oppose,1.2,12,97,43.29896907216495,-11.426674074458752,-0.11780076365421394,0.780208136376814,13.765045543062772,9,-5.222728303823222,-7.446155160565921,86,-3.9805189138928325,11,-7.446155160565921,-114.48975777999074
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,any,1.2,24,182,41.75824175824176,-29.387249491581702,-0.16146840379989946,0.7311824676053676,30.566231468337218,7,-8.935569223883578,-13.972379714004298,169,-25.213113561454936,13,-4.174135930126764,-114.64426208313
wick_sweep,long,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.2,12,225,42.22222222222222,-28.175956741451408,-0.1252264744064507,0.7613416642934129,30.630929747005123,8,-4.999376456111284,-8.790413674104343,210,-22.66836955961128,15,-5.507587181840126,-115.02360922413503
wick_sweep,long,24,12,0.05,0.8,0.55,1.0,0.75,1.0,0.0,0.65,align,1.2,24,122,42.62295081967213,-18.673164689714405,-0.15305872696487216,0.7439270069368608,19.771503248021567,7,-6.470479174377416,-8.524174338157785,111,-12.15774376064215,11,-6.515420929072255,-115.03386827420745
wick_sweep,both,48,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,12,77,33.76623376623377,-24.85843222400562,-0.32283678212994316,0.4946274389711899,23.788551584069793,7,-4.938424178729722,-8.344463243436033,70,-20.437074358292897,7,-4.421357865712725,-115.23711572808907
wick_sweep,both,24,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,align,1.2,12,195,43.58974358974359,-25.32313957426362,-0.12986225422699293,0.7572472748035498,26.87211973533131,6,-7.119435192804646,-11.162954395826532,177,-19.668707266362606,18,-5.65443230790101,-115.64518104279897
wick_sweep,short,48,12,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.2,12,271,42.435424354243544,-40.160785456541966,-0.14819478028244268,0.7448069838963265,46.14384978638388,6,-10.174287129812345,-15.840572801032948,247,-37.46353363509786,24,-2.697251821444107,-115.82412888270358
wick_sweep,both,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,not_oppose,1.0,24,203,44.827586206896555,-36.57463131044797,-0.18017059758841364,0.6937403741995541,38.277268132065316,7,-6.321735176708452,-9.848584060618666,187,-32.43195299965625,16,-4.142678310791731,-115.86581179221662
wick_sweep,both,48,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,24,79,34.177215189873415,-25.30284567835346,-0.32028918580194254,0.540129343319661,24.232965038417625,6,-5.441065946011276,-8.847105010717588,72,-20.799868148984018,7,-4.502977529369444,-115.8684368350222
wick_sweep,long,48,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,align,1.2,12,77,40.25974025974026,-15.755060515738052,-0.2046111755290656,0.6421217205050206,16.937944959024282,7,-6.280776547860823,-8.457766714571985,67,-9.336638503144316,10,-6.4184220125937355,-116.07498340199744
wick_sweep,both,24,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,24,149,38.25503355704698,-35.06119389461229,-0.2353100261383375,0.6386888050397934,34.05090349594514,6,-6.539655049267086,-9.635816061539643,136,-30.846190964820824,13,-4.215002929791465,-116.71317005852124
wick_sweep,long,48,6,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,align,1.0,24,61,39.34426229508197,-15.583540531923116,-0.2554678775725101,0.5880590313727123,16.46091185863159,8,-5.422728303823222,-7.875756315521093,52,-9.542308280227065,9,-6.041232251696053,-116.79252645988026
wick_sweep,short,48,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,152,40.131578947368425,-41.600658064286115,-0.2736885398966192,0.5520830711727219,46.1135545818735,6,-10.411391457595334,-20.27044556478135,144,-40.96107758559351,8,-0.639580478692606,-116.84796768113249
wick_sweep,short,48,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,12,254,45.66929133858268,-41.58320568905757,-0.16371340822463612,0.7041126672905399,51.09055888054087,8,-10.783913025658961,-20.019407289280398,232,-40.39368997828223,22,-1.1895157107753533,-117.06512829762764
wick_sweep,short,24,6,0.05,0.8,0.55,1.0,0.75,1.0,0.0,0.65,any,1.0,24,264,48.10606060606061,-33.83953154854287,-0.12818004374448058,0.7723432405287168,45.78921084363634,7,-12.350165148293907,-23.502173312293227,240,-32.22290461801453,24,-1.6166269305283434,-117.14138729676499
wick_sweep,short,48,12,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,12,271,46.494464944649444,-41.55264836821804,-0.15333080578678243,0.7195342557671988,46.792227476277525,6,-10.008266976979238,-15.75730865165341,247,-38.855396546774045,24,-2.697251821443979,-117.18722292199162
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,195,42.05128205128205,-47.803722934780346,-0.24514729710143768,0.5883468303067829,53.47838073916005,8,-13.684403829289218,-20.177761784501925,181,-48.758833561222374,14,0.9551106264420279,-117.24321570118448
wick_sweep,short,48,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,152,40.131578947368425,-43.300128824451065,-0.2848692685819149,0.5599018836899201,45.570337042871685,6,-11.44556339983767,-20.026633959481703,144,-42.66054834575846,8,-0.639580478692606,-117.54207847838028
wick_sweep,long,24,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.2,12,212,42.924528301886795,-23.307863021857226,-0.10994275010310013,0.7857186111392833,23.547691404140707,8,-5.7791385909174116,-8.790413674104343,198,-16.69805843703137,14,-6.609804584825854,-117.88626369059834
wick_sweep,long,24,6,0.05,0.8,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,155,43.225806451612904,-20.707065415398162,-0.1335939704219236,0.774125249558249,22.64200420415678,7,-7.534426421413369,-10.63152865485363,140,-14.395418374415133,15,-6.311647040983027,-118.02923464801852
wick_sweep,long,48,6,0.05,0.8,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,85,37.64705882352941,-18.947172985969218,-0.2229079174819908,0.6514240187640158,20.40495589247608,9,-7.527152237126714,-10.664483074231837,75,-13.509395781150902,10,-5.437777204818314,-118.22631034602838
wick_sweep,long,48,12,0.05,0.8,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,85,37.64705882352941,-18.947172985969218,-0.2229079174819908,0.6514240187640158,20.40495589247608,9,-7.527152237126714,-10.664483074231837,75,-13.509395781150902,10,-5.437777204818314,-118.22631034602838
wick_sweep,long,48,12,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,85,37.64705882352941,-18.947172985969218,-0.2229079174819908,0.6514240187640158,20.40495589247608,9,-7.527152237126714,-10.664483074231837,75,-13.509395781150902,10,-5.437777204818314,-118.22631034602838
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.2,24,195,39.48717948717949,-42.58431060415827,-0.21838108002132445,0.6659044514486848,42.016280109371024,8,-11.65002249815201,-17.777552395607085,181,-40.7394212306002,14,-1.8448893735580727,-118.24467825948577
wick_sweep,long,24,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,118,40.67796610169492,-20.516925198491595,-0.17387224744484403,0.7158111701041783,21.70379325640852,8,-4.178128362479023,-7.345424569202027,109,-13.962177444114406,9,-6.554747754377189,-118.28135220064904
wick_sweep,both,48,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.0,24,79,36.708860759493675,-25.922940764057703,-0.3281384906842747,0.5095381552857126,26.853060124121875,6,-4.378199284402092,-7.647105010717598,72,-21.219963234688258,7,-4.702977529369443,-118.3789300545913
wick_sweep,short,48,6,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,12,197,42.13197969543147,-44.83739991335355,-0.2276010147885967,0.6170544517690769,50.88529043990594,9,-11.467360644696505,-22.470620317349322,184,-44.82778925394054,13,-0.009610659413015865,-118.54895957856502
wick_sweep,short,24,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,24,298,48.322147651006716,-38.69701983371151,-0.12985577125406547,0.7710382793280798,45.514722067393585,10,-15.744190303099202,-29.67350817434527,272,-40.75577209326521,26,2.0587522595537044,-118.58310675389056
wick_sweep,long,48,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,align,1.0,12,76,43.42105263157895,-15.227829733472024,-0.20036618070357926,0.6355782638612587,16.21071417675822,7,-6.480776547860822,-9.257766714571984,66,-8.60940772087829,10,-6.618422012593735,-118.63205882954311
wick_sweep,both,48,12,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,align,1.0,12,103,41.74757281553398,-23.93983730337956,-0.23242560488718017,0.5885300787573869,25.562939870584305,5,-5.436247528439693,-8.847939917723792,95,-18.260431193629238,8,-5.679406109750326,-118.73859594460198
wick_sweep,long,48,12,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,align,1.0,12,78,43.58974358974359,-15.544403270209571,-0.19928722141294322,0.6383898693957757,16.527287713495767,7,-6.480776547860822,-9.257766714571984,68,-8.925981257615838,10,-6.618422012593735,-118.85329667928771
wick_sweep,long,48,12,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,align,1.0,12,78,43.58974358974359,-15.544403270209571,-0.19928722141294322,0.6383898693957757,16.527287713495767,7,-6.480776547860822,-9.257766714571984,68,-8.925981257615838,10,-6.618422012593735,-118.85329667928771
wick_sweep,short,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,202,43.56435643564357,-44.208212780342286,-0.21885253851654599,0.6439608677247454,50.48300999497735,7,-12.827892567445788,-24.597846574835042,188,-45.208726437259244,14,1.0005136569169601,-118.88359874713944
wick_sweep,short,24,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,384,50.0,-36.45183047646817,-0.09492664186580252,0.8261314978121639,45.943387428079475,10,-15.422286944960375,-27.873314164179646,344,-35.648274830565796,40,-0.8035556459023638,-119.11343693266383
wick_sweep,short,48,6,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,24,197,42.63959390862944,-47.05714224469827,-0.23886874235887445,0.6178334040620043,50.2229233046445,9,-12.03743161489515,-22.226808712049678,184,-47.04753158528524,13,-0.009610659413015865,-119.38478990911375
wick_sweep,long,48,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.2,24,137,41.605839416058394,-20.800038713124952,-0.15182510009580258,0.7464081554025025,20.840148562382478,8,-6.228971885021959,-9.278450049035872,128,-14.255681466769174,9,-6.544357246355782,-119.40080833650075
wick_sweep,long,48,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,align,1.0,24,62,38.70967741935484,-16.783894294321453,-0.2707079724890557,0.5699734394560428,17.661265621029926,8,-5.422728303823222,-7.875756315521093,53,-10.742662042625398,9,-6.041232251696053,-119.51493441247096
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,align,1.0,24,62,38.70967741935484,-16.783894294321453,-0.2707079724890557,0.5699734394560428,17.661265621029926,8,-5.422728303823222,-7.875756315521093,53,-10.742662042625398,9,-6.041232251696053,-119.51493441247096
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,align,1.0,24,62,38.70967741935484,-16.783894294321453,-0.2707079724890557,0.5699734394560428,17.661265621029926,8,-5.422728303823222,-7.875756315521093,53,-10.742662042625398,9,-6.041232251696053,-119.51493441247096
wick_sweep,short,24,12,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,12,305,43.278688524590166,-41.668628350080645,-0.1366184536068218,0.7641295142419737,46.76087844516654,9,-15.227977045057646,-29.512152549094935,277,-42.39356090644855,28,0.7249325563679083,-119.61595318573876
wick_sweep,both,48,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.0,12,77,36.36363636363637,-24.73139806900014,-0.3211869879090927,0.4783933232899589,25.66151742906431,7,-5.538424178729753,-8.944463243436063,70,-20.11004020328741,7,-4.621357865712724,-119.636418963863
wick_sweep,short,48,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,151,39.735099337748345,-42.59672702453475,-0.28209752996380627,0.5416130968677976,47.109623542122144,7,-10.463010233595083,-20.322064340781097,143,-41.95714654584214,8,-0.639580478692606,-120.0062366189645
wick_sweep,short,24,12,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,391,49.61636828644501,-40.45006975775158,-0.10345286383056669,0.8121015676943127,47.84355678462509,9,-16.5964440881408,-31.311749150034167,349,-41.47647199883987,42,1.026402241088281,-120.32176237079838
wick_sweep,short,48,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,12,277,47.292418772563174,-38.66166644710553,-0.1395728030581427,0.7409369290763318,47.699955063623186,7,-9.957559925242965,-18.800905630387263,252,-36.20714005484465,25,-2.454526392260875,-120.32549461425762
wick_sweep,short,48,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,140,38.57142857142858,-41.50129947748235,-0.2964378534105882,0.5251857324756709,46.01419599506974,8,-9.91951591142639,-19.778570018612406,132,-40.86171899878974,8,-0.639580478692606,-120.34181498239309
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,24,292,47.26027397260274,-44.220170621728734,-0.15143894048537238,0.738398791114045,49.08306491135016,8,-15.953514077430189,-28.603400350059264,266,-46.276585162339586,26,2.0564145406108527,-120.57951654378198
wick_sweep,short,24,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,24,298,44.29530201342282,-36.71715286816443,-0.12321192237639071,0.7973422908103754,38.67409982361266,10,-14.144190303099201,-26.07350817434545,272,-35.17590512771807,26,-1.541247740446362,-120.5847286933642
wick_sweep,both,48,12,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.0,24,150,42.66666666666667,-31.350198179606657,-0.20900132119737772,0.6528780903292564,35.83986797985833,8,-7.65255642091665,-12.664496760680935,138,-27.344175353169412,12,-4.006022826437244,-120.59542719061518
wick_sweep,short,24,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,187,42.780748663101605,-43.642038708883916,-0.23337988614376426,0.6253291244388764,49.254481025023566,9,-12.827892567445788,-24.105971028666097,173,-44.64255236580088,14,1.0005136569169601,-120.64233645370246
wick_sweep,short,48,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,151,39.735099337748345,-44.2961977846997,-0.2933523032099318,0.5500140240785074,46.56640600312031,7,-11.49718217583742,-20.078252735481453,143,-43.65661730600709,8,-0.639580478692606,-120.7041008532194
wick_sweep,both,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,align,1.0,24,155,42.58064516129032,-34.11878649045419,-0.2201212031642206,0.6369931068502098,35.048905850518366,6,-5.763280188433465,-8.162545191052395,142,-29.103783560662723,13,-5.015002929791466,-120.77687179757008
wick_sweep,short,24,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,any,1.0,12,244,47.13114754098361,-33.856756680844654,-0.1387571995116584,0.7419832210484152,47.17172007623529,9,-12.92867832441912,-23.752795984301752,221,-32.36795168676644,23,-1.4888049940782206,-120.84194265185322
wick_sweep,short,48,12,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,any,1.0,24,190,44.73684210526316,-36.61657623051946,-0.1927188222658919,0.6754441916293676,42.12481772397781,6,-10.33483663052008,-15.989388063453536,174,-33.472748009544425,16,-3.143828220975039,-120.88770546990716
wick_sweep,short,24,12,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,376,48.93617021276596,-43.87056974962865,-0.11667704720645918,0.790805314208775,47.84043750635857,8,-14.475223425403394,-26.80320633989365,336,-43.028453974959845,40,-0.8421157746688128,-121.0174837708339
wick_sweep,both,24,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,align,1.0,12,150,42.0,-31.663628955823533,-0.2110908597054902,0.6173668864984794,32.59374831588771,6,-7.060638421151929,-10.356799433424467,137,-26.730245689688786,13,-4.933383266134748,-121.05666842485778
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,148,43.91891891891892,-28.002824448140807,-0.18920827329824869,0.675822771936676,29.69588474752655,8,-5.916044664737429,-7.565522828751321,138,-22.19381228144846,10,-5.809012166692346,-121.05890594170297
wick_sweep,long,48,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,align,1.0,12,77,42.857142857142854,-16.428183495870357,-0.21335303241390075,0.6178304514965309,17.41106793915655,7,-6.480776547860822,-9.257766714571984,67,-9.809761483276622,10,-6.618422012593735,-121.14998599581392
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,24,292,43.49315068493151,-40.472630905944044,-0.13860490036282208,0.7752996201914459,41.93344246580448,8,-14.153514077430371,-25.003400350059483,266,-38.929045446554795,26,-1.5435854593892504,-121.15942876885178
wick_sweep,both,48,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,not_oppose,1.0,12,144,40.97222222222222,-29.724787184229108,-0.20642213322381325,0.6265391636201348,34.128697320257096,10,-7.30441343628287,-13.195052710734535,132,-25.80038402144858,12,-3.9244031627805254,-121.373196859977
wick_sweep,short,48,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.2,12,277,42.59927797833935,-39.97636306882167,-0.14431900024845368,0.7496907366320962,47.20043479013776,7,-10.123580078076074,-19.084169779766764,252,-37.521836676560696,25,-2.454526392260978,-121.38589124852767
wick_sweep,short,24,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,12,384,49.73958333333333,-38.538518404185254,-0.1003607250108991,0.8076564363664304,50.03785368344464,10,-14.388115002718038,-28.589842355534294,344,-38.0681740333707,40,-0.4703443708145585,-121.39229050823903
wick_sweep,short,48,6,0.05,1.2,0.55,1.0,0.75,1.0,0.0,0.65,any,1.0,24,181,44.19889502762431,-36.673782370030935,-0.20261758215486705,0.6622005735341255,47.10752991573732,7,-11.058673322920557,-18.905373337786163,166,-34.62897384043079,15,-2.0448085296001492,-121.39450626836818
wick_sweep,long,24,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,not_oppose,1.2,24,119,40.33613445378151,-21.648069033016345,-0.18191654649593567,0.7047688768041981,22.834937090933263,9,-4.178128362479023,-7.345424569202027,110,-15.093321278639156,9,-6.554747754377189,-121.44825160799817
wick_sweep,short,24,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,354,49.43502824858757,-37.26521088641414,-0.10526895730625463,0.8091793495021575,47.88502900213833,13,-15.814435503437515,-30.00813462553246,317,-37.72666592199728,37,0.46145503558315903,-121.60692277285884
wick_sweep,short,48,6,0.05,0.8,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,277,47.292418772563174,-40.36065421914953,-0.14570633292111743,0.7449809426251728,46.69037009346454,7,-9.877517647386632,-17.640775222627937,252,-37.57291655180085,25,-2.7877376673486802,-121.75708041064487
wick_sweep,short,24,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,12,202,43.06930693069307,-45.40230350447761,-0.22476387873503767,0.6165186034624598,53.919789018279445,7,-13.662273898583091,-24.39805596373001,188,-46.40281716139457,14,1.0005136569169601,-121.97692653566388
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,12,230,43.913043478260875,-20.535907126023908,-0.08928655272184308,0.8308247891230124,22.871828638852172,8,-6.806582666177874,-9.267993902082333,215,-13.255658711298322,15,-7.280248414725584,-122.0179852920762
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,150,44.0,-28.274818476584183,-0.18849878984389457,0.6769263729149254,29.96787877596993,8,-5.916044664737429,-8.03360976683124,140,-22.46580630989184,10,-5.809012166692346,-122.21130203194525
wick_sweep,short,48,6,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.0,24,140,38.57142857142858,-44.044236451935504,-0.31460168894239643,0.525982728391867,46.314444670356124,8,-10.953687853668727,-19.534758413312765,132,-43.404655973242896,8,-0.639580478692606,-122.58515400383465
wick_sweep,long,48,12,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,12,233,44.20600858369099,-19.47774750534497,-0.0835954828555578,0.8410308919941007,21.81366901817323,8,-7.943550826111134,-10.404962062015592,218,-12.197499090619381,15,-7.280248414725584,-122.61762720790873
wick_sweep,short,48,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,24,254,45.66929133858268,-45.04197847784946,-0.17733062392854118,0.6988488967931903,51.8407589271301,8,-10.269666205863771,-19.775595683980754,232,-43.519251491986296,22,-1.5227269858631582,-122.89719661243423
wick_sweep,long,48,6,0.05,0.8,0.65,1.0,0.65,1.0,0.0,0.65,any,1.2,24,226,44.690265486725664,-20.07047830664481,-0.0888074261355965,0.8452527326528022,22.30088670289536,9,-10.099523415342812,-12.375936167373009,212,-13.374026329115875,14,-6.6964519775289375,-122.9180848983275
wick_sweep,both,48,12,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,24,80,32.5,-28.62222850297701,-0.3577778562872126,0.5001249683803407,27.55234786304117,6,-5.441065946011276,-8.847105010717588,73,-24.119250973607567,7,-4.502977529369444,-122.92779101924782
wick_sweep,both,48,6,0.05,0.8,0.65,1.0,0.75,1.0,0.0,0.65,align,1.2,24,80,32.5,-28.62222850297701,-0.3577778562872126,0.5001249683803407,27.55234786304117,6,-5.441065946011276,-8.847105010717588,73,-24.119250973607567,7,-4.502977529369444,-122.92779101924782
wick_sweep,short,24,12,0.05,1.2,0.65,1.0,0.75,1.0,0.0,0.65,any,1.2,12,195,38.97435897435898,-44.688518872535376,-0.22917189165402757,0.6270021608034019,46.22141208387741,8,-12.684403829289312,-17.777761784502054,181,-42.84362949897731,14,-1.8448893735580727,-123.09084681353188
wick_sweep,long,48,12,0.05,1.2,0.65,1.0,0.65,1.0,0.0,0.65,any,1.0,24,228,47.80701754385965,-26.05646242460663,-0.11428272993248521,0.789854223914191,28.333168347795365,7,-7.060750040438308,-10.937162792468555,213,-19.695355526741068,15,-6.361106897865557,-123.17454883001447
wick_sweep,short,24,6,0.05,1.2,0.55,1.0,0.65,1.0,0.0,0.65,any,1.0,12,354,49.152542372881356,-37.592113797383355,-0.10619241185701513,0.7978922909493816,50.336395567031644,13,-15.02808045323225,-29.80834401442743,317,-38.38678010805431,37,0.7946663106709639,-123.17726036724564
