family,signal_i,signal_time,direction,lookback,pre_bars,move_atr,trigger_atr,wick_ratio,close_location,range_atr,body_ratio,h4_align,h4_oppose,h4_context,entry_hour,stop,entry_i,entry_time,entry,target,exit_i,exit_time,exit,exit_reason,bars_held,risk,rr,max_hold,r_after_cost,sample,year
breakout,22167,2017-07-25 09:00:00,long,24,12,1.6990789325940183,0.2107879878782203,0.07457627118645913,0.9254237288135408,1.8843168613355452,0.708474576271145,True,False,H4順,10,117.32868891787224,22168,2017-07-25 10:00:00,117.633,118.08946662319163,22188,2017-07-26 06:00:00,117.32868891787224,SL,20,0.3043110821277537,1.5,24,-1.0657222203679522,IS_2014_2024,2017
breakout,22729,2017-08-25 19:00:00,long,24,12,4.173350742982526,0.3493672615891456,0.3607594936708969,0.6392405063291031,2.007273721130131,0.569620253164574,True,False,H4順,20,114.07351450834298,22730,2017-08-25 20:00:00,114.309,114.66222823748552,22737,2017-08-28 03:00:00,114.07351450834298,SL,7,0.23548549165701615,1.5,24,-1.084930922322553,IS_2014_2024,2017
breakout,22766,2017-08-29 08:00:00,long,24,12,1.8945769239250392,0.3279075445254961,0.25072046109510426,0.7492795389048957,1.8060939357197714,0.6138328530259449,True,False,H4順,9,114.41357453462001,22767,2017-08-29 09:00:00,114.711,115.15713819806999,22789,2017-08-30 07:00:00,115.15713819806999,TP,22,0.2974254653799875,1.5,24,1.4327562622304335,IS_2014_2024,2017
breakout,22991,2017-09-11 17:00:00,long,24,12,3.2432767359119894,0.7934444871784682,0.09195402298850575,0.9080459770114943,1.5115986215590318,0.7318007662835068,True,False,H4順,18,114.38146702328548,22992,2017-09-11 18:00:00,114.653,115.0602994650718,22994,2017-09-11 20:00:00,114.38146702328548,SL,2,0.2715329767145249,1.5,24,-1.0736558787150083,IS_2014_2024,2017
breakout,23020,2017-09-12 22:00:00,long,24,12,2.2436147215233104,0.10090330758171186,0.1032258064515644,0.8967741935484356,0.920000745598105,0.7935483870968713,True,False,H4順,23,114.63430437513414,23021,2017-09-12 23:00:00,114.806,115.06354343729879,23022,2017-09-13 00:00:00,114.63430437513414,SL,1,0.17169562486586187,1.5,24,-1.116485204650004,IS_2014_2024,2017
breakout,23077,2017-09-15 07:00:00,long,24,12,2.1574477229371394,0.6886496079911094,0.042635658914712674,0.9573643410852873,1.2424587332986177,0.8178294573643494,True,False,H4順,8,114.76746944561047,23078,2017-09-15 08:00:00,115.056,115.48879583158428,23079,2017-09-15 09:00:00,115.48879583158428,TP,1,0.28853055438952424,1.5,24,1.4306832510604417,IS_2014_2024,2017
breakout,23101,2017-09-18 07:00:00,long,24,12,2.7792088835816573,0.36845572320214853,0.018750000000000277,0.9812499999999997,1.6843690203525399,0.39999999999999114,True,False,H4順,8,115.65800357568521,23102,2017-09-18 08:00:00,116.01,116.53799463647219,23110,2017-09-18 16:00:00,115.65800357568521,SL,8,0.35199642431479106,1.5,24,-1.0568187589943363,IS_2014_2024,2017
breakout,23123,2017-09-19 05:00:00,long,24,12,2.738127749875669,1.0692914237663613,0.11785714285714685,0.8821428571428531,1.7306450789282035,0.8464285714285493,True,False,H4順,6,116.11064212334358,23124,2017-09-19 06:00:00,116.389,116.80653681498461,23126,2017-09-19 08:00:00,116.11064212334358,SL,2,0.27835787665641476,1.5,24,-1.0718499517249043,IS_2014_2024,2017
breakout,23257,2017-09-26 19:00:00,long,24,12,3.9066609534657903,0.4183767641402716,0.22872340425527452,0.7712765957447255,1.0214913202386222,0.7712765957447255,True,False,H4順,20,115.69119107244961,23258,2017-09-26 20:00:00,115.877,116.15571339132558,23267,2017-09-27 05:00:00,115.69119107244961,SL,9,0.18580892755038292,1.5,24,-1.1076374545813314,IS_2014_2024,2017
breakout,23279,2017-09-27 17:00:00,long,24,12,2.0403442198655064,0.30343580705695733,0.008810572687203986,0.991189427312796,1.1875849689986595,0.9030837004405058,True,False,H4順,18,115.83877115643499,23280,2017-09-27 18:00:00,116.099,116.48934326534753,23293,2017-09-28 07:00:00,115.83877115643499,SL,13,0.26022884356501663,1.5,24,-1.0768554312658787,IS_2014_2024,2017
