signal_i,signal_time,entry_hour,atr,rsi14,bb_z,range_atr,body_ratio,ema20_dist_atr,ema100_slope_atr,h4_slope_atr,family,direction,lookback,move_6_atr,move_12_atr,trigger_atr,wick_ratio,close_location,h4_align,h4_oppose,h4_neutral,h4_context,stop_anchor,range_width_atr,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,r_after_cost,sample,year
38638,2020-03-20 15:00:00,16,0.4109837028651285,60.65107614032574,1.9252484660873261,1.1022334872209345,0.1081677704194399,1.1084055529439754,0.3189449479580995,0.07317503791177257,range_edge,short,96,2.4672511170905422,2.036577105527417,0.3017151267447897,0.6953642384105865,0.8035320088300264,False,True,True,H4逆,113.146,5.002631456349315,38639,2020-03-20 16:00:00,112.778,113.24874592571628,112.40140325942698,0.4707459257162725,1.1454126342103548,38640,2020-03-20 17:00:00,112.40140325942698,TP,1,0.757514236645647,IS_2014_2024,2020
38663,2020-03-23 16:00:00,17,0.38798655523632336,70.39883076851585,2.2677038267201506,0.8943608878112692,0.002881844380376313,2.290208061806744,0.21329823210171428,0.03637945784638541,range_edge,short,96,3.997561201715535,3.8970422546704593,0.4819754640366225,0.7031700288184549,0.7060518731988312,False,True,True,H4逆,113.564,6.214132854504344,38664,2020-03-23 17:00:00,113.318,113.66099663880907,113.04360268895275,0.34299663880906905,0.8840425890535025,38667,2020-03-23 20:00:00,113.04360268895275,TP,3,0.7416903907004576,IS_2014_2024,2020
38921,2020-04-07 10:00:00,11,0.1940298302629353,73.0444078272564,2.1767110553768614,1.0410770329812806,0.11881188118812439,2.214266284163495,0.3799949738524863,-0.28471278911037506,range_edge,short,96,4.123077358341801,3.659231155528338,0.7266923844077597,0.797029702970311,0.797029702970311,True,False,True,H4順,112.242,9.292385596362688,38922,2020-04-07 11:00:00,112.081,112.29050745756574,111.91339403394741,0.20950745756573497,1.0797693183662815,38923,2020-04-07 12:00:00,112.29050745756574,SL,1,-1.0954619956367664,IS_2014_2024,2020
38972,2020-04-09 13:00:00,14,0.2013212650110491,56.01777510666326,1.3737968457922076,1.6739413989948242,0.2136498516320535,0.7063249616624672,0.6510367432557457,0.01911853006699547,range_edge,short,96,1.5696305106301587,1.9421693976468215,0.21358896188957685,0.5756676557863523,0.7893175074184058,False,False,True,H4中立,112.519,8.657803734266889,38973,2020-04-09 14:00:00,112.252,112.56933031625277,111.99813574699778,0.31733031625277874,1.576238437779351,38983,2020-04-10 00:00:00,111.99813574699778,TP,10,0.7369741906913126,IS_2014_2024,2020
39497,2020-05-11 10:00:00,11,0.1626490449021722,63.84517752423108,1.1215746006721699,0.7439330496701451,0.22314049586764242,1.4427290557643129,1.2125248123990267,-0.1805647878174567,range_edge,short,96,1.174307541214782,2.4715792228708766,0.21518724577240583,0.6611570247934409,0.8842975206610832,False,False,True,H4中立,110.394,10.464248351557753,39498,2020-05-11 11:00:00,110.288,110.43466226122555,110.17067019101955,0.1466622612255577,0.9017099443391753,39498,2020-05-11 11:00:00,110.43466226122555,SL,0,-1.1363677324547141,IS_2014_2024,2020
40341,2020-06-29 14:00:00,15,0.13945083922406895,60.90926522293264,1.0783462115836666,1.6636687257738392,0.0517241379310366,0.9993321154301354,0.9412739926663817,0.338871221279031,range_edge,short,96,2.6604357640608263,3.549638014043364,0.3298653508000328,0.9051724137931404,0.956896551724177,False,True,True,H4逆,113.608,7.594074054286624,40342,2020-06-29 15:00:00,113.386,113.64286270980602,113.18050983215517,0.256862709806029,1.8419588669043663,40343,2020-06-29 16:00:00,113.18050983215517,TP,1,0.7221373938820951,IS_2014_2024,2020
41324,2020-08-25 14:00:00,15,0.17125709282289636,72.34442852219257,1.5602858202529135,1.0101771386421226,0.2601156069364233,2.7081481428292538,0.5318627008848527,0.19343851200197745,range_edge,short,96,2.014515103072413,6.148650445029717,0.5255256790623902,0.554913294797703,0.8150289017341263,False,True,True,H4逆,117.274,8.618621136622869,41325,2020-08-25 15:00:00,117.132,117.31681427320572,116.98414858143543,0.18481427320571697,1.0791627380761428,41334,2020-08-26 00:00:00,117.31681427320572,SL,9,-1.1082167500004083,IS_2014_2024,2020
41988,2020-10-04 23:00:00,0,0.20441405633251136,64.32001209544259,2.2329476688263528,1.6583986741526338,0.04424778761062132,1.7660770421474001,-0.0982714769436517,-0.24982681349912703,range_edge,short,96,3.854920811894617,4.740378511073447,0.29841392071769673,0.8466076696164988,0.8908554572271201,False,False,True,H4中立,115.231,5.625836210252348,41989,2020-10-05 00:00:00,114.928,115.28210351408312,114.6447171887335,0.35410351408312124,1.7322855406142748,41998,2020-10-05 09:00:00,115.28210351408312,SL,9,-1.056480659481158,IS_2014_2024,2020
42578,2020-11-06 14:00:00,15,0.18792270887026585,63.37665418159713,1.9568707959349971,1.404832878299263,0.09469696969698764,1.2719046691558569,0.23086477298152328,-0.2141529592782065,range_edge,short,96,1.8571464944182934,2.7511310533360063,0.42038559615775917,0.5795454545454546,0.6742424242424422,True,False,True,H4順,115.061,6.2472492391032635,42579,2020-11-06 15:00:00,114.883,115.10798067721757,114.70301545822593,0.2249806772175731,1.197197925519957,42585,2020-11-06 21:00:00,114.70301545822593,TP,6,0.711103476763625,IS_2014_2024,2020
42900,2020-11-26 00:00:00,1,0.11329240370329677,64.8828032870068,1.1254970262038066,0.9003251468396684,0.14705882352943225,1.3681770956236943,1.4045765218167203,0.2315292698089315,range_edge,short,96,1.0238991866020766,3.9631959895201017,0.15888090826584597,0.6960784313725995,0.6960784313725995,False,True,True,H4逆,115.032,10.803901762077023,42901,2020-11-26 01:00:00,114.959,115.06032310092581,114.87794151925935,0.10132310092581065,0.8943503501891202,42906,2020-11-26 06:00:00,115.06032310092581,SL,5,-1.1973883528757607,IS_2014_2024,2020
44607,2021-03-09 13:00:00,14,0.1665234935259169,64.6506346495095,1.7929776819110352,0.6425519771079411,0.05607476635514267,1.872271558393541,0.12006075226716047,-0.29521212823876575,range_edge,short,96,3.0386102842674805,2.9665483802927546,0.24621150524703586,0.915887850467286,0.915887850467286,True,False,True,H4順,116.983,5.770957476642377,44608,2021-03-09 14:00:00,116.885,117.02463087338148,116.77329530129482,0.13963087338147773,0.838505549126894,44608,2021-03-09 14:00:00,116.77329530129482,TP,0,0.6567652015942824,IS_2014_2024,2021
44617,2021-03-09 23:00:00,0,0.14522261982139031,64.67651244794294,1.0628183843481676,1.1086427183175835,0.111801242236038,1.3008566659590235,0.7741972454297007,-0.09773969259814794,range_edge,short,96,1.418511801077193,1.7283808838368027,0.6197381655191212,0.6583850931677205,0.6583850931677205,False,False,True,H4中立,117.073,6.899751576113776,44618,2021-03-10 00:00:00,116.965,117.10930565495534,116.84955547603573,0.14430565495533187,0.9936857986229265,44618,2021-03-10 00:00:00,116.84955547603573,TP,0,0.66140529277113,IS_2014_2024,2021
44654,2021-03-11 12:00:00,13,0.14590754494073058,75.69877035808688,1.7614019458174444,1.1651213792203672,0.24705882352941866,2.443488985104961,0.42666960916958374,-0.07187015873099688,range_edge,short,96,3.2075106204419437,5.736509378867302,0.4729022068600445,0.6705882352941364,0.6705882352941364,False,False,True,H4中立,117.406,8.61504455105878,44655,2021-03-11 13:00:00,117.293,117.44247688623518,117.17341849101186,0.14947688623517763,1.0244630344229078,44655,2021-03-11 13:00:00,117.17341849101186,TP,0,0.666200049360556,IS_2014_2024,2021
44982,2021-03-31 03:00:00,4,0.13840913205269398,64.66390956833266,1.8530089757459864,0.8525449025651791,0.06779661016945683,1.804218406056596,1.1503355474687225,0.146179592599094,range_edge,short,96,3.2873553446370467,4.631197309697419,0.4840721056937586,0.8559322033898591,0.9237288135593159,False,True,True,H4逆,117.511,9.811491336301405,44983,2021-03-31 04:00:00,117.402,117.54560228301317,117.28711817358946,0.14360228301316624,1.0375202913525616,44986,2021-03-31 07:00:00,117.54560228301317,SL,3,-1.1392735517873105,IS_2014_2024,2021
45322,2021-04-20 07:00:00,8,0.13485448855610724,67.76237886299944,2.1623651681154676,1.1048946282422651,0.16778523489936598,1.906444407661788,0.3463325202071918,0.33819712711938954,range_edge,short,96,2.8400982725959447,3.411084087190924,0.11123100284318459,0.617449664429518,0.785234899328884,False,True,True,H4逆,118.644,7.244845985185844,45323,2021-04-20 08:00:00,118.527,118.67771362213904,118.40642910228877,0.15071362213903683,1.1176018221768813,45324,2021-04-20 09:00:00,118.40642910228877,TP,1,0.667297993929461,IS_2014_2024,2021
45437,2021-04-27 02:00:00,3,0.12565965748480173,58.125815674780064,0.8126593902159308,0.8753803901885033,0.24545454545455603,0.7862295732744825,0.5565173620068539,0.1822583714739263,range_edge,short,96,1.9178788548675465,1.2334905498110884,0.286488127698068,0.6999999999999871,0.9454545454545431,False,True,True,H4逆,118.372,6.581268933508131,45438,2021-04-27 03:00:00,118.268,118.4034149143712,118.15966806850304,0.13541491437119646,1.0776323689054668,45441,2021-04-27 06:00:00,118.15966806850304,TP,3,0.6523057811403183,IS_2014_2024,2021
47480,2021-08-24 05:00:00,6,0.10122786252627519,62.8242530008872,1.524640197499071,1.3336249193738499,0.3037037037037006,1.0264088529653246,1.7067447322681146,0.22981462364647645,range_edge,short,96,1.3632610286932718,1.1755656696703594,0.33587590562002245,0.6518518518518502,0.6518518518518502,False,True,True,H4逆,120.341,10.145428090348425,47481,2021-08-24 06:00:00,120.25,120.36630696563157,120.15695442749475,0.11630696563156562,1.1489619826890687,47485,2021-08-24 10:00:00,120.15695442749475,TP,4,0.6280412536651379,IS_2014_2024,2021
47513,2021-08-25 14:00:00,15,0.12301282616694348,66.2887635397002,2.206649080742415,1.1218342371284302,0.16666666666663235,1.53841938825335,0.5886358240136816,0.10357043598297266,range_edge,short,96,2.064825335004463,3.6093797194565727,0.7560187250213334,0.702898550724672,0.702898550724672,False,True,True,H4逆,120.45,8.755184589762838,47514,2021-08-25 15:00:00,120.359,120.48075320654173,120.2615974347666,0.12175320654174016,0.9897602578165803,47515,2021-08-25 16:00:00,120.48075320654173,SL,1,-1.164266720919204,IS_2014_2024,2021
47517,2021-08-25 18:00:00,19,0.11885980654295161,62.87313661009861,1.1877282972831638,1.0600723967564152,0.39682539682540396,1.043891245512538,0.748700364176021,0.15404692113624294,range_edge,short,96,2.439849167137897,4.097263946193709,0.05889291093083889,0.5634920634920895,0.9603174603174934,False,True,True,H4逆,120.49,10.12116740712751,47518,2021-08-25 19:00:00,120.369,120.51971495163573,120.24842803869142,0.15071495163573445,1.268006031805811,47520,2021-08-25 21:00:00,120.24842803869142,TP,2,0.6672991645291343,IS_2014_2024,2021
49322,2021-12-09 00:00:00,1,0.1600795358796624,66.68205446559497,1.0469275196329833,0.7808618341695284,0.22400000000004638,1.6729722325753513,0.8916593257474409,0.07938865111188946,range_edge,short,96,1.1369348305508469,3.2358914407985298,0.4935046791951902,0.7759999999999536,0.7759999999999536,False,True,True,H4逆,123.655,7.452545345313965,49323,2021-12-09 01:00:00,123.558,123.69501988396992,123.44838409282407,0.13701988396991283,0.8559487833155367,49323,2021-12-09 01:00:00,123.44838409282407,TP,0,0.6540357835626529,IS_2014_2024,2021
50893,2022-03-11 07:00:00,8,0.17294132723109773,68.36492541176203,1.8709420348039079,1.1564615768950772,0.11499999999997904,1.9557751562027517,0.2723645635783831,0.0803815752107963,range_edge,short,96,3.6023778120281413,4.57958784450445,0.8268700274799724,0.7800000000000185,0.7800000000000185,False,True,True,H4逆,125.596,6.961898692908311,50894,2022-03-11 08:00:00,125.439,125.63923533180778,125.27881173455376,0.2002353318077894,1.1578223378627093,50896,2022-03-11 10:00:00,125.63923533180778,SL,2,-1.0998824723860856,IS_2014_2024,2022
55045,2022-11-09 12:00:00,13,0.23859367122587644,67.47739175779775,2.7049482655569554,0.6789786131696715,0.17283950617295646,2.1224678925651737,0.1734530597106919,-0.037042213172288826,range_edge,short,96,3.373936935812157,2.904519623003535,0.17603149230324816,0.6604938271604646,0.6604938271604646,False,False,True,H4中立,148.436,10.72534735247606,55046,2022-11-09 13:00:00,148.325,148.49564841780648,148.1884812657548,0.17064841780648976,0.7152260868015106,55046,2022-11-09 13:00:00,148.49564841780648,SL,0,-1.1172000318377473,IS_2014_2024,2022
55598,2022-12-12 13:00:00,14,0.2522288191349646,69.257940627401,2.0106440660224796,0.8008601106438611,0.28217821782186575,1.9928548997849946,1.3723919835974965,0.128074905674468,range_edge,short,96,3.7228101182900333,3.75452735039478,0.5074757136752667,0.6831683168315745,0.9653465346534402,False,True,True,H4逆,147.081,8.305950157420313,55599,2022-12-12 14:00:00,146.884,147.14405720478373,146.675954236173,0.26005720478374883,1.0310368405784565,55600,2022-12-12 15:00:00,146.675954236173,TP,1,0.7230938438463022,IS_2014_2024,2022
56477,2023-02-01 07:00:00,8,0.23815181670978533,66.92529813355706,0.8543012403591701,1.3268846921503181,0.04746835443042614,1.7744381892894305,1.0277249550894045,0.30263842284823483,range_edge,short,96,2.620177366777922,1.2261086395819365,0.751621392072493,0.7531645569620179,0.7531645569620179,False,True,True,H4逆,142.443,8.293029325939518,56478,2023-02-01 08:00:00,142.204,142.50253795417746,141.96516963665806,0.2985379541774478,1.253561523493435,56478,2023-02-01 08:00:00,141.96516963665806,TP,0,0.7330068431161507,IS_2014_2024,2023
57122,2023-03-10 04:00:00,5,0.363915544523388,69.12421625611472,2.0481671156603567,0.9535179390439013,0.11239193083578657,2.6218906251245104,0.20679256129367848,0.3077482141147412,range_edge,short,96,3.9294831493741693,4.476313321909498,0.7254430429613455,0.8270893371757759,0.9394812680115625,False,True,True,H4逆,147.284,6.204736329571362,57123,2023-03-10 05:00:00,146.959,147.37497888613083,146.62621689109534,0.41597888613083,1.14306435213046,57125,2023-03-10 07:00:00,146.62621689109534,TP,2,0.7519206366794021,IS_2014_2024,2023
63947,2024-04-15 13:00:00,14,0.2084373425976581,73.36511583745617,1.458298413493724,0.7244383281717536,0.09271523178795107,2.256278810080472,0.5377148982137727,0.052460572611436634,range_edge,short,96,1.5016503093891072,3.97241679288856,0.2974514989844647,0.6953642384106683,0.6953642384106683,False,True,True,H4逆,168.907,7.80090544110724,63948,2024-04-15 14:00:00,168.804,168.95910933564943,168.67991253148045,0.15510933564942775,0.7441532966999671,63948,2024-04-15 14:00:00,168.67991253148045,TP,0,0.6710586960079606,IS_2014_2024,2024
66287,2024-08-29 05:00:00,6,0.23367058351342038,70.88190288734482,1.6979436670729795,0.8901419976470952,0.05288461538459502,1.786677312004847,1.410929763368417,0.3105556068803002,range_edge,short,96,3.0170678285634267,2.529201541391439,0.5991340368777988,0.7932692307691985,0.8461538461537936,False,True,True,H4逆,172.265,11.27227895097334,66288,2024-08-29 06:00:00,172.09,172.32341764587835,171.90326588329734,0.23341764587834746,0.9989175460972888,66288,2024-08-29 06:00:00,171.90326588329734,TP,0,0.7143166750537071,IS_2014_2024,2024
66652,2024-09-19 10:00:00,11,0.37992232665101594,62.34842094909809,1.2153179095047009,1.168659930870112,0.21621621621616605,1.3170335608637733,1.3140744101196287,-0.08100563303884498,range_edge,short,96,1.381861404745041,3.2506644473527224,0.14213431591664435,0.711711711711736,0.711711711711736,True,False,True,H4順,169.236,10.273152500419272,66653,2024-09-19 11:00:00,168.919,169.33098058166274,168.58941553466983,0.411980581662732,1.0843810767698412,66654,2024-09-19 12:00:00,168.58941553466983,TP,1,0.7514540226161561,IS_2014_2024,2024
67709,2024-11-20 12:00:00,13,0.24442019302829185,68.06311782715503,1.4482749679016655,0.6218798787317098,0.23026315789469132,1.8675948091136552,0.8788325525309562,0.16680803535135932,range_edge,short,96,1.59970416173741,2.581619759734669,0.07773498484147826,0.7499999999999533,0.7499999999999533,False,True,True,H4逆,176.097,11.02200258752019,67710,2024-11-20 13:00:00,175.983,176.15810504825708,175.84291596139434,0.1751050482570804,0.716409909048766,67711,2024-11-20 14:00:00,175.84291596139434,TP,1,0.6857828475018104,IS_2014_2024,2024
68041,2024-12-10 08:00:00,9,0.2734863066144068,63.14961744244152,0.7174782278741907,1.4296876682431818,0.30434782608696287,1.0075390149751924,2.270516211644427,0.11404083865276073,range_edge,short,96,1.8209321196550052,2.0878559042631006,0.5484735300165992,0.5524296675192151,0.8567774936061779,False,True,True,H4逆,172.624,11.207142463338743,68042,2024-12-10 09:00:00,172.289,172.69237157665358,171.96630273867711,0.4033715766535977,1.4749242170370103,68054,2024-12-10 21:00:00,172.083,TIME,12,0.4611133028833555,IS_2014_2024,2024
69440,2025-03-05 01:00:00,2,0.427176142876432,65.55830036436282,1.4320915322649148,0.732718821543733,0.223642172523928,1.737678707169951,0.43297607726190723,-0.11361263785945225,range_edge,short,96,1.5192796012199943,4.417381521574924,0.09597914275811223,0.555910543130982,0.77955271565491,False,False,True,H4中立,168.585,6.313554829723148,69441,2025-03-05 02:00:00,168.34,168.6917940357191,168.05856477142473,0.3517940357191094,0.8235339018473038,69442,2025-03-05 03:00:00,168.05856477142473,TP,1,0.7431485529335062,OOS_2025_2026,2025
69977,2025-04-04 09:00:00,10,0.427991934574673,67.84057571593362,1.6699591584598006,1.0000188448068124,0.051401869158858644,1.7423102002936703,0.7386574226824748,0.26572887860242883,range_edge,short,96,1.686947677454513,4.490738831118464,0.2500047112017031,0.714953271028069,0.714953271028069,False,True,True,H4逆,171.442,7.570236114892761,69978,2025-04-04 10:00:00,171.131,171.5489979836437,170.79660161308504,0.4179979836436871,0.9766492073246249,69978,2025-04-04 10:00:00,170.79660161308504,TP,0,0.7521528792420571,OOS_2025_2026,2025
72516,2025-09-02 04:00:00,5,0.1993891098904301,66.48462789601261,2.0206656603973223,1.0381710421082972,0.21256038647349032,1.865712662605216,0.823136725197394,0.3498889944574895,range_edge,short,96,3.280018654777022,3.681244178297212,0.727221261380282,0.7439613526570101,0.7439613526570101,False,True,True,H4逆,184.489,7.688484094454374,72517,2025-09-02 05:00:00,184.337,184.5388472774726,184.1755221780219,0.20184727747260922,1.0123284946882503,72518,2025-09-02 06:00:00,184.5388472774726,SL,1,-1.0990848142734837,OOS_2025_2026,2025
75657,2026-03-06 15:00:00,16,0.2855141309252835,58.9981324053824,1.2104326334755457,1.9333543954938117,0.22101449275365173,0.7497816986299509,0.3575563964504006,0.3266391010737792,range_edge,short,96,2.591815675118583,2.6758745618791875,0.37476253680768,0.60507246376813,0.8260869565217817,False,True,True,H4逆,202.584,7.225561807796775,75658,2026-03-06 16:00:00,202.126,202.65537853273133,201.70249717381495,0.5293785327313287,1.8541237556815091,75658,2026-03-06 16:00:00,202.65537853273133,SL,0,-1.0377801492946679,OOS_2025_2026,2026
76974,2026-05-22 13:00:00,14,0.183916656706783,62.5014466446692,1.5512728676859016,1.1146353118349825,0.0048780487805107995,1.1382650795866602,0.7374405984078126,0.2102573661754677,range_edge,short,96,1.2451292020010263,2.7131854663688637,0.15224287186033283,0.9414634146341477,0.9414634146341477,False,True,True,H4逆,202.614,8.204803344189767,76975,2026-05-22 14:00:00,202.418,202.6599791641767,202.22441666865865,0.24197916417668353,1.3157001030225834,76975,2026-05-22 14:00:00,202.22441666865865,TP,0,0.7173482557144166,OOS_2025_2026,2026
