extra_groups,bb_lo,bb_hi,slope_min,macd_hist_pos,body_min,close_min,adx_mode,rsi_mode,width_mode,trigger_mode,positive_symbols,positive_years,positive_windows,worst_window_total_r,all_trades,all_win_rate,all_total_r,all_avg_r,all_median_r,all_pf,all_max_dd_r,all_max_losing_streak,train_trades,train_win_rate,train_total_r,train_avg_r,train_median_r,train_pf,train_max_dd_r,train_max_losing_streak,test_trades,test_win_rate,test_total_r,test_avg_r,test_median_r,test_pf,test_max_dd_r,test_max_losing_streak,score
adx,0.8,1.25,0.0,False,,,adx_ge_20,none,none,all,6,8,4,-5.236140999935469,97,47.42268041237113,21.759313795157013,0.22432282263048467,-0.1439193090001583,1.4714395628482142,13.704299947807897,10,63,44.44444444444444,12.618950582055426,0.20030080288976868,-0.2883405508644905,1.4020104218325302,13.704299947807897,10,34,52.94117647058824,9.140363213101589,0.2688342121500467,0.1241129484982877,1.619037918002182,3.314189096255687,3,40.12432494819571
adx,0.5,1.15,0.0,False,,,adx_ge_18,none,none,all,6,6,4,-7.994080208213536,115,46.08695652173913,25.41680917700048,0.22101573197391722,-0.2799700689991615,1.4500138364121542,12.85723767632098,10,70,42.857142857142854,10.305618863716152,0.14722312662451645,-0.669795660765953,1.2814898623145736,12.85723767632098,10,45,51.11111111111111,15.111190313284332,0.33580422918409625,0.1211936612468755,1.7605378218700223,4.3331705289205456,5,40.10033709168687
adx,0.55,1.15,0.0,False,,,adx_ge_18,none,none,all,6,6,4,-7.994080208213536,115,46.08695652173913,25.41680917700048,0.22101573197391722,-0.2799700689991615,1.4500138364121542,12.85723767632098,10,70,42.857142857142854,10.305618863716152,0.14722312662451645,-0.669795660765953,1.2814898623145736,12.85723767632098,10,45,51.11111111111111,15.111190313284332,0.33580422918409625,0.1211936612468755,1.7605378218700223,4.3331705289205456,5,40.10033709168687
adx,0.6,1.15,0.0,False,,,adx_ge_18,none,none,all,6,6,4,-7.994080208213536,115,46.08695652173913,25.41680917700048,0.22101573197391722,-0.2799700689991615,1.4500138364121542,12.85723767632098,10,70,42.857142857142854,10.305618863716152,0.14722312662451645,-0.669795660765953,1.2814898623145736,12.85723767632098,10,45,51.11111111111111,15.111190313284332,0.33580422918409625,0.1211936612468755,1.7605378218700223,4.3331705289205456,5,40.10033709168687
adx,0.65,1.15,0.0,False,,,adx_ge_18,none,none,all,6,6,4,-7.994080208213536,115,46.08695652173913,25.41680917700048,0.22101573197391722,-0.2799700689991615,1.4500138364121542,12.85723767632098,10,70,42.857142857142854,10.305618863716152,0.14722312662451645,-0.669795660765953,1.2814898623145736,12.85723767632098,10,45,51.11111111111111,15.111190313284332,0.33580422918409625,0.1211936612468755,1.7605378218700223,4.3331705289205456,5,40.10033709168687
adx,0.75,1.25,-0.02,False,,,adx_ge_18,none,none,all,6,7,4,-8.770101998484844,152,45.39473684210527,29.462136540805094,0.19382984566319142,-0.28415530993182603,1.3922897475801894,15.97255625207129,12,98,42.857142857142854,12.589833395992988,0.12846768771421416,-0.3719496820398983,1.250721308097713,15.97255625207129,12,54,50.0,16.872303144812097,0.3124500582372611,-0.005662821450693203,1.6779143810328265,6.318345958685928,7,39.8054856048895
adx,0.75,1.2,0.02,True,,,adx_14_35,none,none,all,5,8,4,-7.903200059587842,97,47.42268041237113,21.64856110954593,0.2231810423664529,-0.1325193041482619,1.4663301460585578,10.847786217525627,7,60,43.333333333333336,6.007342705996967,0.10012237843328278,-0.3940715501449218,1.1986745531014145,10.847786217525627,7,37,54.054054054054056,15.641218403548967,0.42273563252835045,0.1270322357496999,1.9663335573945402,4.927301025997971,5,39.71097776832822
adx,0.75,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,88,46.590909090909086,20.551835118388624,0.2335435808907798,-0.3081194545277184,1.471501435662936,10.422971249725212,7,52,40.38461538461539,3.8875467116013134,0.07476051368464064,-1.0033062349604882,1.1367651215629353,10.422971249725212,7,36,55.55555555555556,16.664288406787307,0.4628969001885363,0.3641249736604798,2.099004300158473,4.927301025997971,5,39.69333594669675
adx,0.8,1.15,0.0,False,,,adx_ge_18,none,none,all,6,7,4,-7.994080208213536,104,46.15384615384615,23.59960167120883,0.22691924683854645,-0.2750583473190583,1.4681973978282874,12.85723767632098,10,65,41.53846153846154,8.406578818085853,0.12933198181670544,-1.0033224814756307,1.2430178747931369,12.85723767632098,10,39,53.84615384615385,15.193022853122978,0.3895646885416148,0.1270322357496999,1.9608048114648235,4.311739482661914,5,39.682872052332584
adx,0.5,1.1,-0.02,False,,,adx_ge_18,none,none,all,6,6,4,-6.388999582710429,139,43.884892086330936,25.273350555458766,0.18182266586660983,-0.3892880704272963,1.3547842319582108,14.337271774522915,9,87,42.5287356321839,12.355738771369074,0.14201998587780545,-0.4076305240235214,1.2726997911711202,14.337271774522915,9,52,46.15384615384615,12.91761178408969,0.24841561123249403,-0.32971734803312575,1.4982321623721522,6.318345958685928,7,39.65575752200663
adx,0.5,1.2,-0.02,False,,,adx_ge_20,none,none,all,6,6,4,-3.50757186090797,127,46.45669291338583,23.759086084394088,0.18707941798735503,-0.2701466256389552,1.383755219727818,14.737339873835229,10,82,47.5609756097561,18.692216895121934,0.22795386457465774,-0.08312180886125209,1.491439168808298,14.737339873835229,10,45,44.44444444444444,5.066869189272158,0.11259709309493683,-1.002314385627796,1.2122122824534294,4.667638624266771,5,38.95175937412536
body,0.7,1.25,-0.02,False,0.75,,none,none,none,all,5,6,4,-4.027000735469724,128,43.75,19.16245098050609,0.14970664828520383,-0.6775615789100029,1.2887287546600936,10.679289752491268,8,80,40.0,5.634254069612275,0.07042817587015344,-1.0033906633247645,1.1285052230561317,10.679289752491268,8,48,50.0,13.528196910893813,0.2818374356436211,-0.005662821450693203,1.6006179630508612,5.036531524538372,5,38.94154168537085
adx,0.7,1.15,0.02,True,,,adx_14_35,none,none,all,5,6,4,-6.473042035819249,89,46.06741573033708,18.693320595176875,0.21003731005816714,-0.3362688400562753,1.4191311896951362,9.417628193757034,6,52,40.38461538461539,3.0365731711174035,0.058395637906103914,-1.0033062349604882,1.1068104682246236,9.417628193757034,6,37,54.054054054054056,15.656747424059473,0.42315533578539116,0.1270322357496999,1.9682218730705927,4.927301025997971,5,38.92614051057797
adx,0.7,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,92,46.73913043478261,20.472774072063707,0.2225301529572142,-0.3081194545277184,1.4489101106372038,10.422971249725212,7,55,41.81818181818181,4.816026648004241,0.0875641208728044,-1.0032899884453457,1.1636162636809402,10.422971249725212,7,37,54.054054054054056,15.656747424059473,0.42315533578539116,0.1270322357496999,1.9682218730705927,4.927301025997971,5,38.78800767563345
body,0.8,1.15,-0.02,False,0.75,,none,none,none,all,4,6,4,-2.7687657897502076,105,43.80952380952381,16.826457665886036,0.1602519777703432,-0.4518742602335683,1.3103538423405046,9.675923824021172,7,64,37.5,2.202468292967172,0.03441356707761206,-1.0039534879516476,1.0599314795728119,9.675923824021172,7,41,53.65853658536586,14.623989372918869,0.35668266763216755,0.1270322357496999,1.8372239357382036,4.030301257788771,4,38.771256055697734
adx,0.5,1.25,0.0,False,,,adx_ge_20,none,none,all,6,6,4,-5.236140999935469,105,47.61904761904761,23.60294421021232,0.22478994485916495,-0.1439193090001583,1.4700721733538629,13.704299947807897,10,66,46.96969696969697,16.536537606129876,0.2505536000928769,-0.08818474134647855,1.5268156345855934,13.704299947807897,10,39,48.717948717948715,7.066406604082439,0.18118991292519074,-0.2701466256389552,1.3754391551671243,5.328983553533801,4,38.760627684096306
adx,0.55,1.25,0.0,False,,,adx_ge_20,none,none,all,6,6,4,-5.236140999935469,105,47.61904761904761,23.60294421021232,0.22478994485916495,-0.1439193090001583,1.4700721733538629,13.704299947807897,10,66,46.96969696969697,16.536537606129876,0.2505536000928769,-0.08818474134647855,1.5268156345855934,13.704299947807897,10,39,48.717948717948715,7.066406604082439,0.18118991292519074,-0.2701466256389552,1.3754391551671243,5.328983553533801,4,38.760627684096306
adx,0.6,1.25,0.0,False,,,adx_ge_20,none,none,all,6,6,4,-5.236140999935469,105,47.61904761904761,23.60294421021232,0.22478994485916495,-0.1439193090001583,1.4700721733538629,13.704299947807897,10,66,46.96969696969697,16.536537606129876,0.2505536000928769,-0.08818474134647855,1.5268156345855934,13.704299947807897,10,39,48.717948717948715,7.066406604082439,0.18118991292519074,-0.2701466256389552,1.3754391551671243,5.328983553533801,4,38.760627684096306
adx,0.65,1.25,0.0,False,,,adx_ge_20,none,none,all,6,6,4,-5.236140999935469,105,47.61904761904761,23.60294421021232,0.22478994485916495,-0.1439193090001583,1.4700721733538629,13.704299947807897,10,66,46.96969696969697,16.536537606129876,0.2505536000928769,-0.08818474134647855,1.5268156345855934,13.704299947807897,10,39,48.717948717948715,7.066406604082439,0.18118991292519074,-0.2701466256389552,1.3754391551671243,5.328983553533801,4,38.760627684096306
adx,0.55,1.25,-0.02,False,,,adx_14_35,none,none,all,6,7,4,-14.608980865034724,201,45.77114427860697,37.807660574608384,0.18809781380402182,-0.3892880704272963,1.3714439545518142,20.043821911478965,9,123,43.08943089430895,11.907608602230097,0.09680982603439103,-0.7728120012140385,1.1840637897723627,20.043821911478965,9,78,50.0,25.900051972378282,0.3320519483638241,-0.005662821450693203,1.69825004957995,10.321592379008948,8,38.684249640063754
adx,0.6,1.25,-0.02,False,,,adx_14_35,none,none,all,6,7,4,-14.608980865034724,201,45.77114427860697,37.807660574608384,0.18809781380402182,-0.3892880704272963,1.3714439545518142,20.043821911478965,9,123,43.08943089430895,11.907608602230097,0.09680982603439103,-0.7728120012140385,1.1840637897723627,20.043821911478965,9,78,50.0,25.900051972378282,0.3320519483638241,-0.005662821450693203,1.69825004957995,10.321592379008948,8,38.684249640063754
adx,0.7,1.2,0.02,True,,,adx_ge_14,none,none,all,5,6,4,-6.202988932238972,106,46.22641509433962,20.662784852598143,0.1949319325716806,-0.28415530993182603,1.3992787952419419,9.681736365401221,8,67,43.28358208955223,7.034686829145063,0.10499532580813527,-0.3362688400562753,1.2096714524286094,9.681736365401221,8,39,51.28205128205128,13.628098023453086,0.34943841085777144,0.1211936612468755,1.7488266785544635,5.055809501531122,5,38.67957054932403
body,0.7,1.15,-0.02,False,0.75,,none,none,none,all,5,5,4,-2.5973482680291577,114,42.98245614035088,15.910745878853524,0.13956794630573266,-0.9527816416071169,1.2639932677200847,9.674104642040351,7,69,37.68115942028986,2.3316963098911394,0.03379270014334985,-1.0038505163919276,1.0586221318962428,9.674104642040351,7,45,51.11111111111111,13.579049568962384,0.301756657088053,0.1211936612468755,1.6625705392097159,4.030301257788771,4,38.61431340433254
adx,0.7,1.2,0.02,False,,,adx_ge_14,none,none,all,5,7,4,-7.208331988207149,109,46.788990825688074,22.442238329484976,0.20589209476591722,-0.2799700689991615,1.4254000223975707,10.687079421369397,9,70,44.285714285714285,8.814140306031899,0.12591629008616997,-0.31230469546038286,1.2550657741323321,10.687079421369397,9,39,51.28205128205128,13.628098023453086,0.34943841085777144,0.1211936612468755,1.7488266785544635,5.055809501531122,5,38.49545729323522
adx,0.75,1.25,-0.02,False,,,adx_18_35,none,none,all,7,7,4,-10.470313125833716,144,45.83333333333333,28.56058182257215,0.19833737376786215,-0.2750583473190583,1.4034619180355459,17.142580538181306,11,91,42.857142857142854,10.682699280392008,0.11739229978452756,-0.4076305240235214,1.2277478146319407,17.142580538181306,11,53,50.943396226415096,17.87788254218015,0.3373185385317009,0.1211936612468755,1.74856205943124,6.318345958685928,7,38.41870001357702
adx,0.75,1.25,0.02,True,,,adx_14_35,none,none,all,5,8,4,-8.908385170038757,103,47.57281553398058,22.714310503224414,0.220527286439072,-0.1325193041482619,1.4594211539889987,11.852971327976542,8,63,42.857142857142854,5.236676173104003,0.08312184401752386,-0.4518742602335683,1.16238373902918,11.852971327976542,8,40,55.00000000000001,17.477634330120416,0.43694085825301043,0.3641249736604798,2.0165919810851265,4.92730102599797,5,38.39474770988568
body,0.5,1.25,-0.02,False,0.75,,none,none,none,all,5,6,4,-4.027000735469724,130,43.84615384615385,18.825933380862345,0.14481487216047959,-0.6775615789100029,1.279405840985399,10.679289752491268,8,80,40.0,5.634254069612275,0.07042817587015344,-1.0033906633247645,1.1285052230561317,10.679289752491268,8,50,50.0,13.191679311250073,0.26383358622500147,-0.005662821450693203,1.5605394442601448,5.036531524538372,5,38.323663762127886
body,0.55,1.25,-0.02,False,0.75,,none,none,none,all,5,6,4,-4.027000735469724,130,43.84615384615385,18.825933380862345,0.14481487216047959,-0.6775615789100029,1.279405840985399,10.679289752491268,8,80,40.0,5.634254069612275,0.07042817587015344,-1.0033906633247645,1.1285052230561317,10.679289752491268,8,50,50.0,13.191679311250073,0.26383358622500147,-0.005662821450693203,1.5605394442601448,5.036531524538372,5,38.323663762127886
body,0.6,1.25,-0.02,False,0.75,,none,none,none,all,5,6,4,-4.027000735469724,130,43.84615384615385,18.825933380862345,0.14481487216047959,-0.6775615789100029,1.279405840985399,10.679289752491268,8,80,40.0,5.634254069612275,0.07042817587015344,-1.0033906633247645,1.1285052230561317,10.679289752491268,8,50,50.0,13.191679311250073,0.26383358622500147,-0.005662821450693203,1.5605394442601448,5.036531524538372,5,38.323663762127886
adx,0.8,1.2,0.0,False,,,adx_18_35,none,none,all,6,7,4,-10.11794358593534,106,47.16981132075472,25.910982628885527,0.24444323234797669,-0.1382193065742101,1.5186137715049044,13.574587792235432,10,68,42.64705882352941,9.712380378394506,0.14282912321168392,-0.5545404206351568,1.2762748697113275,13.574587792235432,10,38,55.26315789473685,16.198602250491025,0.42627900659186907,0.250259067710059,2.0939657733582946,4.311739482661914,5,38.323054993986275
adx,0.8,1.2,0.0,False,,,adx_ge_18,none,none,all,5,8,4,-8.41773245858647,112,46.42857142857143,25.8259143622372,0.23058852109140357,-0.20703296731955675,1.484797259681866,13.86292834309992,11,73,42.465753424657535,10.632891509114215,0.14565604807005775,-0.3362688400562753,1.2838558807825775,13.86292834309992,11,39,53.84615384615385,15.193022853122978,0.3895646885416148,0.1270322357496999,1.9608048114648235,4.311739482661914,5,38.22893605107149
adx,0.5,1.15,0.02,True,,,adx_14_35,none,none,all,5,6,4,-6.473042035819249,91,46.15384615384615,18.33552858938235,0.2014893251580478,-0.3362688400562753,1.4018169689324171,9.417628193757034,6,52,40.38461538461539,3.0365731711174035,0.058395637906103914,-1.0033062349604882,1.1068104682246236,9.417628193757034,6,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.16879215546205
adx,0.55,1.15,0.02,True,,,adx_14_35,none,none,all,5,6,4,-6.473042035819249,91,46.15384615384615,18.33552858938235,0.2014893251580478,-0.3362688400562753,1.4018169689324171,9.417628193757034,6,52,40.38461538461539,3.0365731711174035,0.058395637906103914,-1.0033062349604882,1.1068104682246236,9.417628193757034,6,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.16879215546205
adx,0.6,1.15,0.02,True,,,adx_14_35,none,none,all,5,6,4,-6.473042035819249,91,46.15384615384615,18.33552858938235,0.2014893251580478,-0.3362688400562753,1.4018169689324171,9.417628193757034,6,52,40.38461538461539,3.0365731711174035,0.058395637906103914,-1.0033062349604882,1.1068104682246236,9.417628193757034,6,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.16879215546205
adx,0.5,1.25,0.0,False,,,adx_ge_18,none,none,all,7,7,4,-9.45795170825445,129,45.73643410852713,26.421033654442052,0.20481421437551978,-0.2799700689991615,1.4166923677653058,14.903147592767901,12,81,43.20987654320987,12.45911092069583,0.15381618420612136,-0.3362688400562753,1.300045882812643,14.903147592767901,12,48,50.0,13.961922733746224,0.29087339028637965,-0.005662821450693203,1.6380390885625267,5.34040642311073,5,38.167172178787425
adx,0.55,1.25,0.0,False,,,adx_ge_18,none,none,all,7,7,4,-9.45795170825445,129,45.73643410852713,26.421033654442052,0.20481421437551978,-0.2799700689991615,1.4166923677653058,14.903147592767901,12,81,43.20987654320987,12.45911092069583,0.15381618420612136,-0.3362688400562753,1.300045882812643,14.903147592767901,12,48,50.0,13.961922733746224,0.29087339028637965,-0.005662821450693203,1.6380390885625267,5.34040642311073,5,38.167172178787425
adx,0.6,1.25,0.0,False,,,adx_ge_18,none,none,all,7,7,4,-9.45795170825445,129,45.73643410852713,26.421033654442052,0.20481421437551978,-0.2799700689991615,1.4166923677653058,14.903147592767901,12,81,43.20987654320987,12.45911092069583,0.15381618420612136,-0.3362688400562753,1.300045882812643,14.903147592767901,12,48,50.0,13.961922733746224,0.29087339028637965,-0.005662821450693203,1.6380390885625267,5.34040642311073,5,38.167172178787425
adx,0.65,1.25,0.0,False,,,adx_ge_18,none,none,all,7,7,4,-9.45795170825445,129,45.73643410852713,26.421033654442052,0.20481421437551978,-0.2799700689991615,1.4166923677653058,14.903147592767901,12,81,43.20987654320987,12.45911092069583,0.15381618420612136,-0.3362688400562753,1.300045882812643,14.903147592767901,12,48,50.0,13.961922733746224,0.29087339028637965,-0.005662821450693203,1.6380390885625267,5.34040642311073,5,38.167172178787425
adx,0.5,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,94,46.808510638297875,20.114982066269185,0.2139891709177573,-0.3081194545277184,1.4313105666441739,10.422971249725212,7,55,41.81818181818181,4.816026648004241,0.0875641208728044,-1.0032899884453457,1.1636162636809402,10.422971249725212,7,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.0308694063374
adx,0.55,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,94,46.808510638297875,20.114982066269185,0.2139891709177573,-0.3081194545277184,1.4313105666441739,10.422971249725212,7,55,41.81818181818181,4.816026648004241,0.0875641208728044,-1.0032899884453457,1.1636162636809402,10.422971249725212,7,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.0308694063374
adx,0.6,1.15,0.02,False,,,adx_14_35,none,none,all,5,7,4,-7.478385091787427,94,46.808510638297875,20.114982066269185,0.2139891709177573,-0.3081194545277184,1.4313105666441739,10.422971249725212,7,55,41.81818181818181,4.816026648004241,0.0875641208728044,-1.0032899884453457,1.1636162636809402,10.422971249725212,7,39,53.84615384615385,15.298955418264946,0.39228090816063965,0.1270322357496999,1.8893708792756256,4.927301025997971,5,38.0308694063374
body,0.5,1.15,-0.02,False,0.75,,none,none,none,all,5,5,4,-2.5973482680291577,116,43.103448275862064,15.574228279209784,0.13426058861387744,-0.9527816416071169,1.2541502215236675,9.674104642040351,7,69,37.68115942028986,2.3316963098911394,0.03379270014334985,-1.0038505163919276,1.0586221318962428,9.674104642040351,7,47,51.06382978723404,13.242531969318645,0.2817559993472052,0.1211936612468755,1.6157999703934132,4.030301257788771,4,37.98396803407565
body,0.55,1.15,-0.02,False,0.75,,none,none,none,all,5,5,4,-2.5973482680291577,116,43.103448275862064,15.574228279209784,0.13426058861387744,-0.9527816416071169,1.2541502215236675,9.674104642040351,7,69,37.68115942028986,2.3316963098911394,0.03379270014334985,-1.0038505163919276,1.0586221318962428,9.674104642040351,7,47,51.06382978723404,13.242531969318645,0.2817559993472052,0.1211936612468755,1.6157999703934132,4.030301257788771,4,37.98396803407565
body,0.6,1.15,-0.02,False,0.75,,none,none,none,all,5,5,4,-2.5973482680291577,116,43.103448275862064,15.574228279209784,0.13426058861387744,-0.9527816416071169,1.2541502215236675,9.674104642040351,7,69,37.68115942028986,2.3316963098911394,0.03379270014334985,-1.0038505163919276,1.0586221318962428,9.674104642040351,7,47,51.06382978723404,13.242531969318645,0.2817559993472052,0.1211936612468755,1.6157999703934132,4.030301257788771,4,37.98396803407565
adx,0.5,1.2,0.02,True,,,adx_ge_14,none,none,all,5,6,4,-6.202988932238972,108,46.2962962962963,20.304992846803618,0.18800919302595942,-0.28415530993182603,1.3846979824740389,9.681736365401221,8,67,43.28358208955223,7.034686829145063,0.10499532580813527,-0.3362688400562753,1.2096714524286094,9.681736365401221,8,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.97097955484006
adx,0.55,1.2,0.02,True,,,adx_ge_14,none,none,all,5,6,4,-6.202988932238972,108,46.2962962962963,20.304992846803618,0.18800919302595942,-0.28415530993182603,1.3846979824740389,9.681736365401221,8,67,43.28358208955223,7.034686829145063,0.10499532580813527,-0.3362688400562753,1.2096714524286094,9.681736365401221,8,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.97097955484006
adx,0.6,1.2,0.02,True,,,adx_ge_14,none,none,all,5,6,4,-6.202988932238972,108,46.2962962962963,20.304992846803618,0.18800919302595942,-0.28415530993182603,1.3846979824740389,9.681736365401221,8,67,43.28358208955223,7.034686829145063,0.10499532580813527,-0.3362688400562753,1.2096714524286094,9.681736365401221,8,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.97097955484006
adx,0.55,1.0,-0.02,False,,,adx_18_35,none,none,all,5,6,4,-6.021624594465463,101,44.554455445544555,21.556975840844757,0.21343540436479957,-0.2799700689991615,1.4339845786880003,10.557492439055201,6,61,44.26229508196721,13.034129509620257,0.21367425425606978,-0.2799700689991615,1.437437414814316,10.557492439055201,6,40,45.0,8.522846331224505,0.21307115828061263,-0.32971734803312575,1.4288082652941523,4.307378875611816,5,37.825096088129015
adx,0.6,1.0,-0.02,False,,,adx_18_35,none,none,all,5,6,4,-6.021624594465463,101,44.554455445544555,21.556975840844757,0.21343540436479957,-0.2799700689991615,1.4339845786880003,10.557492439055201,6,61,44.26229508196721,13.034129509620257,0.21367425425606978,-0.2799700689991615,1.437437414814316,10.557492439055201,6,40,45.0,8.522846331224505,0.21307115828061263,-0.32971734803312575,1.4288082652941523,4.307378875611816,5,37.825096088129015
adx,0.65,1.0,-0.02,False,,,adx_18_35,none,none,all,5,6,4,-6.021624594465463,101,44.554455445544555,21.556975840844757,0.21343540436479957,-0.2799700689991615,1.4339845786880003,10.557492439055201,6,61,44.26229508196721,13.034129509620257,0.21367425425606978,-0.2799700689991615,1.437437414814316,10.557492439055201,6,40,45.0,8.522846331224505,0.21307115828061263,-0.32971734803312575,1.4288082652941523,4.307378875611816,5,37.825096088129015
adx,0.5,1.2,0.02,False,,,adx_ge_14,none,none,all,5,7,4,-7.208331988207149,111,46.846846846846844,22.084446323690454,0.1989589758891032,-0.2799700689991615,1.4105908619231304,10.687079421369397,9,70,44.285714285714285,8.814140306031899,0.12591629008616997,-0.31230469546038286,1.2550657741323321,10.687079421369397,9,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.78655491881845
adx,0.55,1.2,0.02,False,,,adx_ge_14,none,none,all,5,7,4,-7.208331988207149,111,46.846846846846844,22.084446323690454,0.1989589758891032,-0.2799700689991615,1.4105908619231304,10.687079421369397,9,70,44.285714285714285,8.814140306031899,0.12591629008616997,-0.31230469546038286,1.2550657741323321,10.687079421369397,9,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.78655491881845
adx,0.6,1.2,0.02,False,,,adx_ge_14,none,none,all,5,7,4,-7.208331988207149,111,46.846846846846844,22.084446323690454,0.1989589758891032,-0.2799700689991615,1.4105908619231304,10.687079421369397,9,70,44.285714285714285,8.814140306031899,0.12591629008616997,-0.31230469546038286,1.2550657741323321,10.687079421369397,9,41,51.21951219512195,13.270306017658559,0.32366600043069654,0.1211936612468755,1.6900603115299397,5.055809501531122,5,37.78655491881845
adx,0.65,1.25,-0.02,False,,,adx_14_35,none,none,all,6,7,4,-14.608980865034724,200,45.5,37.13407475235693,0.18567037376178466,-0.39845929722540885,1.3648262644396905,20.043821911478965,9,123,43.08943089430895,11.907608602230097,0.09680982603439103,-0.7728120012140385,1.1840637897723627,20.043821911478965,9,77,49.35064935064935,25.226466150126825,0.32761644350814056,-0.1325193041482619,1.6800905750628705,10.321592379008948,8,37.6684062876446
adx,0.7,1.2,-0.02,False,,,adx_ge_20,none,none,all,5,6,4,-3.50757186090797,124,46.774193548387096,23.809689559822935,0.19201362548244302,-0.20703296731955675,1.397685804988167,14.737339873835229,10,81,46.913580246913575,16.7013391206096,0.20618937185937777,-0.1337934440297054,1.439096778165453,14.737339873835229,10,43,46.51162790697674,7.10835043921334,0.1653104753305428,-0.3892880704272963,1.3255493925438977,4.667638624266771,5,37.66606935183455
adx,0.7,1.2,0.02,True,,,adx_ge_18,none,none,all,5,7,4,-3.1810236571363766,80,45.0,13.699374503601415,0.1712421812950177,-0.28415530993182603,1.3499528711638966,7.666276863694285,8,51,41.17647058823529,4.674109669459563,0.09164920920508947,-0.3362688400562753,1.1796706213492134,7.666276863694285,8,29,51.724137931034484,9.025264834141852,0.3112160287635122,0.1211936612468755,1.6873008834348042,3.9224514122346177,4,37.653843148992394
adx,0.75,1.25,0.02,True,,,adx_ge_14,none,none,all,4,7,4,-7.208174042689887,109,46.788990825688074,22.62924223657608,0.20760772694106494,-0.2799700689991615,1.428984481022241,10.686921475852134,9,68,42.64705882352941,6.1571873038237115,0.09054687211505458,-0.3940715501449218,1.178196651669805,10.686921475852134,9,41,53.65853658536586,16.472054932752368,0.4017574373842041,0.1270322357496999,1.905159515016212,4.92730102599797,5,37.63763468241788
adx,0.75,1.2,0.02,False,,,adx_14_35,none,none,all,5,8,4,-8.90854311555602,99,47.474747474747474,22.606367642458228,0.22834714790361846,-0.1325193041482619,1.476640060897186,11.853129273493805,8,62,43.54838709677419,6.965149238909261,0.11234111675660098,-0.3940715501449218,1.2229386736512937,11.853129273493805,8,37,54.054054054054056,15.641218403548967,0.42273563252835045,0.1270322357496999,1.9663335573945402,4.927301025997971,5,37.613560562950184
adx,0.55,1.1,-0.02,False,,,adx_ge_18,none,none,all,6,6,4,-6.388999582710429,138,43.47826086956522,23.282472780946435,0.16871357087642344,-0.39845929722540885,1.3268365310547203,14.337271774522915,9,86,41.86046511627907,10.364860996856743,0.12052163949833422,-0.705542078697734,1.228759727092169,14.337271774522915,9,52,46.15384615384615,12.91761178408969,0.24841561123249403,-0.32971734803312575,1.4982321623721522,6.318345958685928,7,37.47069467523995
adx,0.6,1.1,-0.02,False,,,adx_ge_18,none,none,all,6,6,4,-6.388999582710429,138,43.47826086956522,23.282472780946435,0.16871357087642344,-0.39845929722540885,1.3268365310547203,14.337271774522915,9,86,41.86046511627907,10.364860996856743,0.12052163949833422,-0.705542078697734,1.228759727092169,14.337271774522915,9,52,46.15384615384615,12.91761178408969,0.24841561123249403,-0.32971734803312575,1.4982321623721522,6.318345958685928,7,37.47069467523995
adx,0.65,1.1,-0.02,False,,,adx_ge_18,none,none,all,6,6,4,-6.388999582710429,138,43.47826086956522,23.282472780946435,0.16871357087642344,-0.39845929722540885,1.3268365310547203,14.337271774522915,9,86,41.86046511627907,10.364860996856743,0.12052163949833422,-0.705542078697734,1.228759727092169,14.337271774522915,9,52,46.15384615384615,12.91761178408969,0.24841561123249403,-0.32971734803312575,1.4982321623721522,6.318345958685928,7,37.47069467523995
body,0.65,1.25,-0.02,False,0.75,,none,none,none,all,5,6,4,-4.027000735469724,129,43.41085271317829,18.152347558610884,0.1407158725473712,-0.9032488975864376,1.269408790144173,10.679289752491268,8,80,40.0,5.634254069612275,0.07042817587015344,-1.0033906633247645,1.1285052230561317,10.679289752491268,8,49,48.97959183673469,12.518093488998613,0.25547129569384924,-0.1325193041482619,1.5319175066312982,5.036531524538372,5,37.25767362258259
