symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,period,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,year,month
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2019-01-23 08:00:00,long,rebreak,30051,30057,30058,1284.775,1279.185,3.6312143338426717,6,0.6052023889737786,1,0.16666666666666666,16,1.2647584973166333,0.618,0.8,1286.255,2019-01-23 09:00:00,1286.245,1278.8001425194113,1301.1647149611777,2019-01-23 14:00:00,1278.8001425194113,SL,5,7.444857480588553,-1.0,-1.0470123170138197,Research_2015_2024,1284.455,1286.338,1284.085,1286.255,1.539429922354548,0.7989347536618902,1283.8374475927894,1283.434003318876,1285.791306737422,0.7585745427360148,63.36453374042787,15.6573559338877,3.438468275051757,0.9492771161415678,1285.615,1285.615,True,True,1.6408930068361178,0.9381659352201119,8.333333333333332,0.9631602308034359,2.020228368202156,0.8008635123226213,0.7455952758925113,0.05526823643011003,0.11120984570636472,97.50975097510171,76.96898785800646,70.50996195655739,0.11129920417178862,-2.490249024898286,66.2243505978493,100.0,4.0,1284.6715,1282.258,1283.46475,1281.528,1283.8374475927894,0.8926051410500478,0.8596170687629392,2019,2019-01
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2019-02-19 08:00:00,long,rebreak,37388,37432,37444,143.26,141.01,14.190662728130793,44,0.3225150620029726,12,0.2727272727272727,45,0.9111111111111162,0.618,0.8,143.06,2019-02-19 09:00:00,143.13,140.970361259317,147.239277481366,2019-02-27 11:00:00,147.239277481366,TP,145,2.1596387406829933,1.902761514671863,1.8935007065453813,Research_2015_2024,142.83,143.2,142.83,143.06,0.1585549627319183,0.621621621621634,142.7527969817326,142.54975779674157,142.3749283889547,-0.07400212023196635,65.65329919359607,28.055013417254656,3.992146247021099,0.8933807142173094,142.99,142.99,True,True,0.1790239793008419,0.885663268971771,17.46031746031746,0.621621621621634,4.541012073001847,0.07464937946429018,0.08486460579554067,-0.010215226331250493,0.05290392410832616,81.08108108108243,69.7943226245104,88.7708907723296,0.11897263629365717,-18.91891891891757,38.61018381449076,100.0,80.0,142.82999999999998,142.82999999999998,142.82999999999998,142.105,142.7527969817326,0.9843793801440951,0.9980365617552748,2019,2019-02
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2019-05-07 14:00:00,long,rebreak,31716,31731,31740,1285.728,1276.935,4.658499514976567,15,0.3105666343317712,9,0.6,24,0.8233822358694314,0.618,0.8,1284.175,2019-05-07 15:00:00,1284.175,1276.4631205905607,1299.5987588188784,2019-05-13 13:00:00,1299.5987588188784,TP,90,7.711879409439234,2.0,1.9546154729064174,Research_2015_2024,1281.048,1284.348,1281.048,1284.175,1.8875176377568754,0.9475757575757563,1281.5496602473413,1280.3597980118434,1279.2988315409511,0.005925808900136981,62.82732039580214,18.621789898753345,2.5760865295296127,0.9953306310608425,1283.625,1285.728,True,False,1.9972693508537989,0.9450491176615681,55.952380952380956,0.9475757575757563,3.281028943051224,0.3071799007068421,0.3993582816935932,-0.09217838098675113,0.21704458641864388,97.20652349426769,57.204124528559156,96.63935805809527,0.11592842530685488,-2.793476505732315,52.46407520238038,100.0,4.0,1281.2514999999999,1280.6415,1280.9465,1276.998,1281.5496602473413,0.8477238702493085,0.6440216323824032,2019,2019-05
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2019-10-29 13:00:00,long,rebreak,41710,41715,41718,139.75,139.0,3.5250233622040166,5,0.7050046724408033,3,0.6,47,1.6666666666666667,0.618,0.8,140.25,2019-10-29 14:00:00,140.21,138.94680886316658,142.85638227366684,2019-12-05 07:00:00,142.85638227366684,TP,636,1.2631911368334272,2.0949974999830925,2.079164583319255,Research_2015_2024,139.98,140.3,139.94,140.25,0.21276454733368444,0.75,139.94374814046364,139.8267916628916,139.26925488912661,0.20065808499593799,60.78670287162345,33.64919647172998,2.9188031993929555,0.9065905729862705,140.23,140.23,True,True,0.19066988519801548,1.1158791390298637,16.666666666666664,0.8611111111110848,3.995026477164659,0.0672130099663093,0.06891537910218164,-0.0017023691358723364,0.03733649634035778,94.11764705882234,77.59477124183068,55.131258383290444,0.20720205773077094,-5.8823529411776505,47.15032469684503,100.0,88.0,139.875,139.875,139.875,139.65,139.94374814046364,0.8598483198613525,0.7297007998482389,2019,2019-10
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2020-02-27 12:00:00,long,rebreak,36495,36500,36504,1654.895,1624.785,5.056012429182444,5,1.0112024858364888,4,0.8,21,0.9526071072733341,0.618,0.8,1653.468,2020-02-27 13:00:00,1653.508,1623.2961785017474,1713.8116429965055,2020-02-28 07:00:00,1623.2961785017474,SL,17,30.211821498252675,-1.0,-1.0115848691883864,Research_2015_2024,1649.005,1653.868,1647.188,1653.468,5.955285993011033,0.6681137724551011,1647.468157399251,1646.735503630259,1628.070560965536,0.5700937545558047,59.073266390585275,10.34875563671981,3.096426358863103,0.8693525701757313,1652.558,1658.375,True,False,7.752004936621081,0.7682252580719853,68.65079365079364,0.9401197604790609,1.6405593302262556,1.4539016174612698,0.9463157423363979,0.5075858751248719,0.16953430811385506,97.41435035552772,82.82083290914143,98.03492476465024,0.28141200901490304,-2.5856496444722876,57.18084493319761,100.0,16.0,1647.684,1639.3265000000001,1643.5052500000002,1641.58,1647.468157399251,0.7518704646506676,0.7741065897157757,2020,2020-02
EURJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2020-05-20 13:00:00,long,rebreak,39029,39035,39037,118.18,117.57,3.5212494344512164,6,0.5868749057418695,2,0.3333333333333333,15,0.8688524590163759,0.618,0.8,118.1,2020-05-20 14:00:00,118.09,117.52669150884115,119.24661698231768,2020-05-22 03:00:00,117.52669150884115,SL,35,0.5633084911588497,-1.0,-1.0221903276733382,Research_2015_2024,117.99,118.11,117.93,118.1,0.1732339646353629,0.611111111111133,117.84384020145333,117.46244515306954,116.5480913762445,0.664849783707669,62.762129886962484,28.108489410989886,3.0458934544228073,0.9681113818605572,118.06,118.18,True,False,0.1831330651486262,0.9459458590657593,74.20634920634922,0.9444444444444138,2.193565221461338,0.12688939894063367,0.140656021332956,-0.01376662239232232,0.03229481824023439,97.43589743589612,86.04644258139695,127.23483602062335,0.16963528413909135,-2.564102564103872,68.85327032578155,16.0,40.0,117.91499999999999,117.875,117.895,117.015,117.84384020145333,0.8696731744924341,0.7614733636057018,2020,2020-05
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2021-07-26 01:00:00,long,rebreak,44784,44788,44789,1810.218,1789.407,5.085032485294612,4,1.271258121323653,1,0.25,13,0.8154821969150873,0.618,0.8,1806.378,2021-07-26 02:00:00,1806.398,1788.3838501941636,1842.3662996116725,2021-08-06 12:00:00,1788.3838501941636,SL,217,18.01414980583627,-1.0,-1.0194291711666983,Research_2015_2024,1799.275,1806.698,1798.458,1806.378,4.092599223344868,0.8620145631067755,1802.0853695951268,1803.1325153675994,1806.920320231054,-0.08673914768117069,57.43372837299288,14.242959091916049,3.118808871732639,0.8417258006492918,1810.218,1810.218,False,False,3.815230062618556,1.0727005072233944,59.12698412698413,0.9611650485436695,2.0573722322896875,-0.3379352166541594,-0.5724041317585116,0.2344689151043522,0.3006279540493354,98.14932623908298,76.71814167349514,54.71606483555758,0.4532239515789849,-1.8506737609170123,51.25519662924225,32.0,48.0,1802.488,1799.8125,1801.1502500000001,1799.8125,1802.0853695951268,0.7622190795269643,0.7797022179331597,2021,2021-07
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2021-10-07 07:00:00,long,rebreak,45987,46000,46004,1762.928,1745.77,4.719389069912597,13,0.3630299284548152,4,0.3076923076923077,22,1.1713486420328596,0.618,0.8,1765.868,2021-10-07 08:00:00,1765.868,1744.86108998295,1807.8818200340997,2021-10-22 13:00:00,1807.8818200340997,TP,258,21.006910017049904,2.0,1.9833388156698883,Research_2015_2024,1763.008,1766.848,1762.188,1765.868,3.635640068200161,0.6137339055793969,1760.3193164406737,1758.8303892743995,1756.2358762793394,0.4440674991972087,61.38044915224357,16.217617067987284,3.109827041467778,0.9283751345634896,1765.015,1769.958,True,False,3.9323503636708255,0.9245463226746441,15.476190476190476,0.7896995708154402,3.003597659601611,1.2191096101703351,1.0823023866803503,0.13680722348998486,0.3504258273024403,91.02564102564074,58.70675998396323,66.75081674582279,0.1957537882613547,-8.974358974359268,49.931404734882776,100.0,12.0,1761.388,1756.309,1758.8485,1756.309,1760.3193164406737,0.8815479155829367,0.7774567603669446,2021,2021-10
XAUUSD,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2022-01-24 08:00:00,long,rebreak,47722,47728,47735,1843.108,1828.424,4.315469992110584,6,0.7192449986850974,7,1.1666666666666667,11,0.8154453827294986,0.618,0.8,1840.398,2022-01-24 09:00:00,1840.428,1827.573339467842,1866.0473210643156,2022-01-26 19:00:00,1827.573339467842,SL,56,12.85466053215805,-1.0,-1.0272274790240126,Research_2015_2024,1837.828,1841.598,1837.578,1840.398,3.402642128631372,0.6393034825870517,1836.656554609206,1835.6229528031404,1825.5155399467603,0.359275428300028,59.777320518326746,16.034397975686506,3.482221430433596,0.8827575669526464,1843.108,1847.804,False,False,3.578996227504547,0.9507252627097241,48.41269841269841,0.7014925373134202,1.6163909668079723,0.46923630518745085,-0.22587877791910382,0.6951150831065547,0.09873536352594126,90.89114923333803,85.79449489022302,96.44272348141345,0.33091137462875064,-9.108850766661966,43.79499098370099,32.0,8.0,1837.0079999999998,1835.746,1838.094,1836.377,1836.656554609206,0.7748926605674804,0.870555357608399,2022,2022-01
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2022-09-30 16:00:00,long,rebreak,59810,59813,59816,162.15,159.4,3.610366668805138,3,1.2034555562683793,3,1.0,7,0.8690909090909041,0.618,0.8,161.79,2022-09-30 17:00:00,161.77,159.20957612811458,166.95084774377082,2022-10-13 13:00:00,166.95084774377082,TP,210,2.5604238718854333,2.023433619979399,2.0156224133195995,Research_2015_2024,161.4,161.79,161.26,161.79,0.7616954875417463,0.7358490566037462,160.67817938712096,159.2893577245848,158.88215472315935,0.614193934565602,62.86741617059714,35.19712386832671,3.2609768372093284,0.8434155326878626,162.15,162.15,False,False,0.7126544526979921,1.0688146052523673,74.20634920634922,1.0,1.969290910257348,0.6157481245922725,0.6696337313444637,-0.05388560675219123,0.09319546767593823,86.90909090909041,73.09090909090885,45.66283549574378,0.012363231748757642,-13.090909090909587,55.60528405213832,60.0,72.0,160.595,160.775,160.685,158.59,160.67817938712096,0.8649163711299056,0.8152442093023321,2022,2022-09
EURJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2023-11-24 07:00:00,long,rebreak,60800,60804,60805,162.68,162.09,4.160036065392712,4,1.040009016348178,1,0.25,44,1.9491525423728797,0.618,0.8,163.24,2023-11-24 08:00:00,163.26,162.05454357662256,165.6109128467549,2023-11-28 17:00:00,162.05454357662256,SL,56,1.2054564233774272,-1.0,-1.0103695162741482,Research_2015_2024,162.97,163.24,162.97,163.24,0.1418256935097765,1.0,162.95812774918758,162.7786145741544,162.48547748345842,0.19731694434652713,64.58756621490411,19.36113347970927,3.2717239575107904,0.9827435149307998,163.21,163.21,True,True,0.16875935867788475,0.8404019464217258,29.761904761904763,1.0,3.736981550268016,0.0623206860385892,0.07662830494254562,-0.014307618903956418,0.03740454218875765,100.0,62.66666666666659,47.82493602753348,0.13495276653170407,-0.0,45.906226558427285,100.0,4.0,162.97500000000002,162.9,162.9375,162.575,162.95812774918758,0.9968638683106514,0.8179309893776976,2023,2023-11
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2023-12-08 09:00:00,long,rebreak,67168,67171,67173,181.62,179.57,3.518140401973442,3,1.1727134673244806,2,0.6666666666666666,9,1.048780487804875,0.618,0.8,181.72,2023-12-08 10:00:00,181.69,179.4243264504985,186.31134709900297,2023-12-13 21:00:00,179.4243264504985,SL,82,2.2656735495014857,-1.0,-1.008827397046844,Research_2015_2024,181.16,181.74,181.11,181.72,0.5826941980058835,0.8888888888888989,181.37759770355123,182.52620430636642,184.91026139793118,-0.8072299593298619,50.93164640912536,54.43868699187497,2.882462091214546,0.9280796592351298,182.21,185.77,False,False,0.36049281072296624,1.6163822985465193,97.22222222222221,0.9682539682539518,1.8877826547174852,-0.4236960058264856,-0.6216543358332752,0.19795833000678964,0.03546542569123057,99.07834101382441,80.01798358997412,35.611187929068734,0.8379113256755888,-0.92165898617558,54.15350157288459,8.0,32.0,180.93,181.11,182.63,181.02,181.37759770355123,0.6469047991298651,0.7206155228036365,2023,2023-12
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2024-07-29 15:00:00,long,rebreak,71094,71103,71107,198.57,196.76,4.408875272602052,9,0.48987503028911694,4,0.4444444444444444,8,0.7292817679558121,0.618,0.8,198.08,2024-07-29 16:00:00,198.09,196.65736611448003,200.92526777103998,2024-07-30 14:00:00,196.65736611448003,SL,22,1.4326338855199765,-1.0,-1.0139603008152518,Research_2015_2024,197.88,198.1,197.85,198.08,0.410535542079821,0.8000000000000682,197.7016037622406,197.88198764343795,200.2350677873814,-0.04744377281785754,56.936720908708374,15.788420578845894,3.5744222980699663,0.7995037446280474,198.57,199.1,False,False,0.4928383277878482,0.8330024653775385,70.23809523809523,0.9200000000000728,1.9730325805567226,0.00766367121428857,-0.07592077105927024,0.08358444227355881,0.03234902344120723,98.50746268656853,90.24322830292994,72.70735524256382,0.4615306588223511,-1.4925373134314746,54.324778543245515,32.0,68.0,197.43,197.665,197.93,197.5475,197.7016037622406,0.730428427610919,0.8936055745174916,2024,2024-07
GBPJPY,H1,REC1.20_T5_STAG_OR_REBREAK_BROAD_H1,V候補後トリガー,2024-10-22 17:00:00,long,rebreak,72553,72559,72561,196.48,195.08,4.979819757972986,6,0.8299699596621642,2,0.3333333333333333,6,0.7714285714285726,0.618,0.8,196.16,2024-10-22 18:00:00,196.15,195.0097163317127,198.4605673365746,2025-01-02 13:00:00,195.0097163317127,SL,89,1.14028366828731,-1.0,-1.017539495264386,Research_2015_2024,196.04,196.17,195.98,196.16,0.281134673149263,0.6315789473684525,195.86161351794445,195.61212417774794,194.9580907569775,0.24768177416278125,61.294207117486735,16.701406625582482,3.494878911564385,0.7519002847321312,196.48,196.48,False,False,0.264489915641083,1.0629315392529641,56.34920634920635,0.9473684210526788,1.2449549394932464,0.12488828007101915,0.12297240335431546,0.0019158767167036933,0.03090729838704269,77.14285714285725,70.00000000000053,51.22201684123177,0.2299320423074791,-22.85714285714274,44.07448056368196,52.0,76.0,195.625,195.78,195.7025,195.51,195.86161351794445,0.7653412319379054,0.8737197278910962,2024,2024-10
