symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,year
USDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-03-18 13:00:00,long,rebreak,38538,38548,38561,107.567,105.146,6.789800182421729,10,0.6789800182421729,13,1.3,49,1.1602643535729065,0.618,0.8,107.955,2020-03-18 14:00:00,107.956,105.05685893785697,113.75128212428605,2020-06-10 14:00:00,107.262,max_hold,1440,2.8991410621430305,-0.23938124607396694,-0.24283054356782496,2020
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-03-26 15:00:00,long,rebreak,44211,44216,44219,133.36,129.84,5.332237032309661,5,1.0664474064619323,3,0.6,24,0.8579545454545459,0.618,0.8,132.86,2020-03-26 16:00:00,132.85,129.67496607621382,139.2300678475724,2020-05-15 20:00:00,129.67496607621382,SL,841,3.1750339237861738,-1.0,-1.0062991452942123,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-05-12 10:00:00,long,rebreak,39484,39491,39498,69.983,69.137,4.379748994494426,7,0.6256784277849179,7,1.0,10,0.9834515366430142,0.618,0.8,69.969,2020-05-12 11:00:00,69.971,69.08870956137764,71.7295808772447,2020-05-13 15:00:00,69.08870956137764,SL,28,0.8822904386223627,-1.0,-1.0141676702509737,2020
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-05-26 00:00:00,long,rebreak,39105,39113,39115,117.54,117.07,4.894898327162646,8,0.6118622908953307,2,0.25,17,1.0,0.618,0.8,117.54,2020-05-26 01:00:00,117.54,117.04599541560485,118.52800916879032,2020-05-27 09:00:00,118.52800916879032,TP,32,0.4940045843951566,2.0,1.9746965910948109,2020
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-05-29 08:00:00,long,rebreak,37991,37996,38000,1727.428,1710.858,3.6904276648995418,5,0.7380855329799084,4,0.8,13,0.9167169583584734,0.618,0.8,1726.048,2020-05-29 09:00:00,1726.058,1709.7355013694482,1758.6729972611035,2020-06-03 12:00:00,1709.7355013694482,SL,72,16.322498630551763,-1.0,-1.0214427954887386,2020
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-05-29 10:00:00,long,rebreak,37799,37803,37805,17.274,16.836,4.607230595543357,4,1.1518076488858393,2,0.5,43,1.6757990867579857,0.618,0.8,17.57,2020-05-29 11:00:00,17.567,16.812233010757932,19.085533978484136,2020-07-13 08:00:00,19.085533978484136,TP,706,0.7547669892420679,2.0119242098929604,1.9655522825314489,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-06-22 16:00:00,long,rebreak,40175,40184,40191,73.826,72.714,5.479847617298151,9,0.6088719574775723,7,0.7777777777777778,19,1.0953237410072025,0.618,0.8,73.932,2020-06-22 17:00:00,73.934,72.66326866230322,76.46946267539356,2020-07-22 07:00:00,76.46946267539356,TP,518,1.2707313376967733,1.9952783095671025,1.9854414544985517,2020
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-07-21 17:00:00,long,rebreak,40065,40072,40076,122.94,122.26,4.436739798421476,7,0.633819971203068,4,0.5714285714285714,28,1.1911764705882306,0.618,0.8,123.07,2020-07-21 18:00:00,123.07,122.22168357674244,124.76663284651511,2020-07-31 13:00:00,124.76663284651511,TP,187,0.8483164232575575,2.0,1.9852649322148117,2020
CHFJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-07-21 22:00:00,long,rebreak,40721,40725,40726,114.493,113.992,4.172196883311123,4,1.0430492208277808,1,0.25,8,1.1536926147704583,0.618,0.8,114.57,2020-07-21 23:00:00,114.573,113.96197984431153,115.78604031137692,2020-07-31 13:00:00,115.78604031137692,TP,182,0.6110201556884647,1.9852705349959208,1.9525383905423956,2020
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-08-04 14:00:00,long,rebreak,39039,39045,39052,1984.218,1959.718,4.021081739695832,6,0.6701802899493053,7,1.1666666666666667,47,1.3044897959183688,0.618,0.8,1991.678,2020-08-04 15:00:00,1991.645,1958.1947780422033,2058.644443915594,2020-08-06 11:00:00,2058.644443915594,TP,42,33.45022195779666,2.002959621617026,1.992496312870032,2020
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-08-05 06:00:00,long,rebreak,40332,40337,40343,124.98,124.26,5.824920030774976,5,1.1649840061549952,6,1.2,16,0.8611111111110991,0.618,0.8,124.88,2020-08-05 07:00:00,124.87,124.22909828820843,126.18180342358312,2020-08-13 06:00:00,126.18180342358312,TP,143,0.640901711791571,2.046809049575029,2.027305278918767,2020
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-08-31 11:00:00,long,rebreak,46851,46860,46870,141.58,140.0,7.788458558517017,9,0.8653842842796685,10,1.1111111111111112,23,0.7594936708860628,0.618,0.8,141.2,2020-08-31 12:00:00,141.2,139.9492839312128,143.7014321375744,2020-09-07 09:00:00,139.9492839312128,SL,117,1.2507160687871988,-1.0,-1.0159908395671093,2020
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-09-04 08:00:00,long,rebreak,40863,40866,40869,125.99,125.3,4.412554775769913,3,1.4708515919233045,3,1.0,17,0.9130434782608866,0.618,0.8,125.93,2020-09-04 09:00:00,125.93,125.26090700087232,127.26818599825538,2020-09-08 10:00:00,125.26090700087232,SL,49,0.6690929991276846,-1.0,-1.0186820068604592,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-09-10 13:00:00,long,rebreak,41536,41552,41567,77.64,76.115,9.945220471431837,16,0.6215762794644898,15,0.9375,39,0.9967213114754129,0.618,0.8,77.635,2020-09-10 14:00:00,77.636,76.07666500269198,80.75166999461605,2020-09-18 12:00:00,76.07666500269198,SL,142,1.5593349973080137,-1.0,-1.0080162377048987,2020
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-09-14 11:00:00,long,rebreak,47095,47097,47098,136.49,135.56,4.67020661390444,2,2.33510330695222,1,0.5,26,1.0107526881720332,0.618,0.8,136.5,2020-09-14 12:00:00,136.46,135.51021633533134,138.47956732933733,2020-09-15 01:00:00,135.51021633533134,SL,13,0.9497836646686721,-1.0,-1.0210574268056702,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-10-01 05:00:00,long,rebreak,41914,41920,41926,75.58,74.872,4.965020193128351,6,0.8275033655213918,6,1.0,23,1.3488700564971758,0.618,0.8,75.827,2020-10-01 06:00:00,75.826,74.83635059816172,77.80829880367656,2020-10-15 07:00:00,74.83635059816172,SL,241,0.9896494018382782,-1.0,-1.0126307356693893,2020
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-10-07 23:00:00,long,stagnation+rebreak,47505,47513,47523,137.14,135.86,6.339454776175446,8,0.7924318470219307,10,1.25,27,0.8984375000000014,0.618,0.8,137.01,2020-10-08 00:00:00,137.0,135.8095224729416,139.41095505411676,2020-10-14 06:00:00,135.8095224729416,SL,101,1.1904775270583912,-1.0,-1.0167999811381578,2020
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-10-09 12:00:00,long,rebreak,40167,40171,40173,1900.498,1881.938,3.8927027814012582,4,0.9731756953503146,2,0.5,18,2.090894396551719,0.618,0.8,1920.745,2020-10-09 13:00:00,1920.735,1880.7460261297706,2000.7429477404585,2020-10-28 12:00:00,1880.7460261297706,SL,298,39.9889738702293,-1.0,-1.0087524126309404,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-10-30 12:00:00,long,rebreak,42424,42431,42437,73.852,73.135,4.254579280346656,7,0.6077970400495222,6,0.8571428571428571,23,0.9679218967921752,0.618,0.8,73.829,2020-10-30 13:00:00,73.828,73.09286892470708,75.30126215058583,2020-11-03 23:00:00,75.30126215058583,TP,57,0.7351310752929265,2.0040809048900243,1.9870771345147782,2020
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-11-02 02:00:00,long,rebreak,40340,40346,40347,23.511,22.569,4.811422789711712,6,0.8019037982852854,1,0.16666666666666666,35,1.4808917197452223,0.618,0.8,23.964,2020-11-02 03:00:00,23.962,22.520053979188116,26.851892041623763,2020-11-27 13:00:00,22.520053979188116,SL,443,1.4419460208118835,-1.0,-1.0242727532756695,2020
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-11-05 15:00:00,long,rebreak,42513,42520,42529,75.475,74.073,6.251614848717835,7,0.8930878355311191,9,1.2857142857142858,32,0.9329529243937276,0.618,0.8,75.381,2020-11-05 16:00:00,75.38,74.01693448597175,78.10913102805651,2020-12-10 08:00:00,78.10913102805651,TP,592,1.36306551402825,2.0022009213564127,1.9930304157047456,2020
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-11-22 22:00:00,long,rebreak,48263,48268,48273,137.97,137.21,4.367525979584958,5,0.8735051959169917,5,1.0,31,1.1447368421052828,0.618,0.8,138.08,2020-11-22 23:00:00,138.08,137.16649711051792,139.9070057789642,2020-12-01 15:00:00,139.9070057789642,TP,159,0.9135028894820891,2.0,1.97810625425463,2020
USDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-11-30 20:00:00,long,rebreak,42984,42986,42989,104.348,103.908,3.838491276667104,2,1.919245638333552,3,1.5,9,1.1113636363636519,0.618,0.8,104.397,2020-11-30 21:00:00,104.398,103.87934290738951,105.43231418522099,2020-12-03 14:00:00,103.87934290738951,SL,65,0.5186570926104821,-1.0,-1.019280561554956,2020
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-12-01 12:00:00,long,rebreak,42340,42348,42353,125.1,124.37,5.506132899619862,8,0.6882666124524828,5,0.625,15,1.0,0.618,0.8,125.1,2020-12-01 13:00:00,125.09,124.3368551407445,126.62628971851098,2020-12-03 02:00:00,126.62628971851098,TP,37,0.7531448592554995,2.039832974535109,2.023235901812147,2020
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-12-02 08:00:00,long,rebreak,41004,41007,41011,1783.638,1764.518,3.7258522582316504,3,1.2419507527438833,4,1.3333333333333333,44,3.160041841004206,0.618,0.8,1824.938,2020-12-02 09:00:00,1824.918,1763.2350720499078,1948.3438559001847,2021-01-05 11:00:00,1948.3438559001847,TP,485,61.68292795009211,2.000972716471066,1.995298537056572,2020
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2020-12-04 06:00:00,long,rebreak,40913,40917,40920,24.27,23.725,3.655160302626953,4,0.9137900756567382,3,0.75,13,1.0110091743119272,0.618,0.8,24.276,2020-12-04 07:00:00,24.275,23.68772393309205,25.452552133815896,2020-12-07 08:00:00,23.68772393309205,SL,24,0.5872760669079469,-1.0,-1.059597184309379,2020
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-01-29 11:00:00,long,rebreak,41762,41766,41768,26.962,25.642,4.2550574871754385,4,1.0637643717938596,2,0.5,16,1.370454545454546,0.618,0.8,27.451,2021-01-29 12:00:00,27.461,25.564445231117414,31.224109537765173,2021-03-04 17:00:00,25.564445231117414,SL,553,1.8965547688825843,-1.0,-1.0184545158274663,2021
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-02-08 11:00:00,long,rebreak,42059,42064,42066,1811.138,1793.325,3.563902538897853,5,0.7127805077795706,2,0.4,21,1.536518273171284,0.618,0.8,1820.695,2021-02-08 12:00:00,1820.705,1792.075456851332,1877.9340862973356,2021-02-16 14:00:00,1792.075456851332,SL,136,28.629543148667835,-1.0,-1.0122251339528072,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-02-18 08:00:00,long,rebreak,44263,44269,44277,82.292,81.759,4.565749063337155,6,0.7609581772228592,8,1.3333333333333333,18,0.8855534709193116,0.618,0.8,82.231,2021-02-18 09:00:00,82.23,81.72981530365522,83.23336939268955,2021-02-21 23:00:00,83.23336939268955,TP,38,0.5001846963447889,2.005997784462209,1.9810070158694573,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-03-09 12:00:00,long,rebreak,50051,50059,50064,150.32,149.35,5.065650283777736,8,0.633206285472217,5,0.625,46,1.9175257731958926,0.618,0.8,151.21,2021-03-09 13:00:00,151.18,149.30212855479255,155.02574289041493,2021-03-23 09:00:00,149.30212855479255,SL,236,1.877871445207461,-1.0,-1.0106503563122087,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-03-25 22:00:00,long,rebreak,50370,50376,50382,149.42,148.7,4.044137406485057,6,0.674022901080843,6,1.0,27,1.916666666666703,0.618,0.8,150.08,2021-03-25 23:00:00,150.06,148.65549112655978,152.92901774688048,2021-04-01 11:00:00,152.92901774688048,TP,109,1.4045088734402214,2.042719559224333,2.0284797061495756,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-03-26 07:00:00,long,rebreak,44278,44283,44288,128.83,128.35,3.866567221481253,5,0.7733134442962506,5,1.0,36,1.3541666666666272,0.618,0.8,129.0,2021-03-26 08:00:00,129.03,128.31896471905793,130.36207056188414,2021-04-06 05:00:00,130.36207056188414,TP,165,0.7110352809420704,1.8734240024197395,1.855844002755831,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-03-30 01:00:00,long,rebreak,44927,44933,44935,83.886,83.335,4.388817902982551,6,0.7314696504970919,2,0.3333333333333333,20,1.1833030852994533,0.618,0.8,83.987,2021-03-30 02:00:00,83.991,83.3036134164039,85.35377316719217,2021-04-08 13:00:00,83.3036134164039,SL,179,0.6873865835960942,-1.0,-1.018184818118786,2021
CHFJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-03-30 10:00:00,long,rebreak,44939,44942,44944,117.013,116.545,3.9582153473077093,3,1.3194051157692364,2,0.6666666666666666,23,1.3611111111111018,0.618,0.8,117.182,2021-03-30 11:00:00,117.181,116.51544122420485,118.51511755159031,2021-04-09 11:00:00,118.51511755159031,TP,192,0.665558775795148,2.004507490711741,1.974457552633596,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-05 06:00:00,long,rebreak,50527,50532,50536,153.17,152.68,3.746478819595685,5,0.7492957639191369,4,0.8,23,1.2653061224490387,0.618,0.8,153.3,2021-04-05 07:00:00,153.28,152.6473026311108,154.60539473777845,2021-04-06 09:00:00,152.6473026311108,SL,26,0.632697368889211,-1.0,-1.0316106893807613,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-12 22:00:00,long,rebreak,44572,44581,44589,130.58,129.88,7.0147512413526565,9,0.7794168045947395,8,0.8888888888888888,16,0.699999999999996,0.618,0.8,130.37,2021-04-12 23:00:00,130.39,129.85505257221834,131.39989485556333,2021-04-13 09:00:00,129.85505257221834,SL,10,0.5349474277816455,-1.0,-1.0233667821374979,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-14 14:00:00,long,rebreak,44601,44608,44609,130.48,129.79,5.953894193867545,7,0.8505563134096493,1,0.14285714285714285,29,1.086956521739134,0.618,0.8,130.54,2021-04-14 15:00:00,130.55,129.76102736555552,132.09794526888894,2021-04-19 00:00:00,129.76102736555552,SL,56,0.788972634444491,-1.0,-1.0158433885464098,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-23 16:00:00,long,rebreak,50888,50894,50895,149.9,149.04,4.3888528920263505,6,0.7314754820043918,1,0.16666666666666666,5,0.8023255813953335,0.618,0.8,149.73,2021-04-23 17:00:00,149.74,148.99101225643935,151.20797548712127,2021-04-27 18:00:00,151.20797548712127,TP,48,0.7489877435606616,1.959945940026416,1.933243233377436,2021
CHFJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-27 09:00:00,long,rebreak,45396,45400,45401,118.011,117.51,3.5571513861545485,4,0.8892878465386371,1,0.25,44,1.8922155688622977,0.618,0.8,118.458,2021-04-27 10:00:00,118.456,117.47478924105185,120.42442151789629,2021-05-07 07:00:00,120.42442151789629,TP,189,0.9812107589481514,2.0061148942215206,1.9857319134830604,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-04-28 05:00:00,long,rebreak,44817,44819,44822,130.57,130.2,3.569102874348773,2,1.7845514371743865,3,1.5,47,3.8108108108108314,0.618,0.8,131.61,2021-04-28 06:00:00,131.61,130.17408312305457,134.4818337538909,2021-06-21 01:00:00,130.17408312305457,SL,899,1.4359168769454413,-1.0,-1.0087052392799918,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-05-05 04:00:00,long,rebreak,51057,51060,51062,152.02,150.98,6.759960919495237,3,2.2533203064984124,2,0.6666666666666666,17,1.1346153846153688,0.618,0.8,152.16,2021-05-05 05:00:00,152.15,150.94153823918563,154.59692352162872,2021-05-17 22:00:00,154.59692352162872,TP,207,1.208461760814373,2.0248249476919784,2.008274982563993,2021
CHFJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-05-25 07:00:00,long,rebreak,45874,45880,45881,121.455,120.967,4.244164499320309,6,0.7073607498867182,1,0.16666666666666666,42,1.3094262295081893,0.618,0.8,121.606,2021-05-25 08:00:00,121.608,120.93825464858406,122.94149070283186,2021-06-17 11:00:00,120.93825464858406,SL,411,0.6697453514159406,-1.0,-1.0298620960305693,2021
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-06-07 17:00:00,long,rebreak,43954,43977,43989,1909.498,1855.315,15.222844663680585,23,0.6618628114643732,12,0.5217391304347826,39,0.7805584777513224,0.618,0.8,1897.608,2021-06-07 18:00:00,1897.648,1854.425169597124,1983.9736608057517,2021-06-14 10:00:00,1854.425169597124,SL,107,43.22283040287584,-1.0,-1.0080975724342396,2021
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-06-22 03:00:00,long,rebreak,44215,44226,44237,1797.062,1760.767,8.370215085268645,11,0.7609286441153315,11,1.0,29,0.7734123157459714,0.618,0.8,1788.838,2021-06-22 04:00:00,1788.898,1759.682947809278,1847.148104381444,2021-06-29 12:00:00,1759.682947809278,SL,123,29.215052190721963,-1.0,-1.0119801257829444,2021
USDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-06-22 12:00:00,long,rebreak,46395,46401,46407,110.284,109.714,5.122286676476316,6,0.8537144460793861,6,1.0,33,1.7157894736841786,0.618,0.8,110.692,2021-06-22 13:00:00,110.694,109.68618039344528,112.70363921310941,2021-07-08 12:00:00,109.68618039344528,SL,287,1.007819606554719,-1.0,-1.009922410652613,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-07-12 22:00:00,long,rebreak,46059,46080,46108,131.01,129.62,13.253619984282205,21,0.6311247611562953,28,1.3333333333333333,64,0.9712230215827392,0.618,0.8,130.97,2021-07-12 23:00:00,130.97,129.59378074817204,133.72243850365592,2021-07-19 05:00:00,129.59378074817204,SL,101,1.376219251827962,-1.0,-1.0090828550635267,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-07-13 00:00:00,long,rebreak,52153,52178,52203,153.14,150.65,15.756846306893173,25,0.630273852275727,25,1.0,61,1.1004016064257036,0.618,0.8,153.39,2021-07-13 01:00:00,153.42,150.610493363464,158.94901327307196,2021-07-19 06:00:00,150.610493363464,SL,100,2.8095066365359855,-1.0,-1.007118687580194,2021
CHFJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-07-20 23:00:00,long,rebreak,46883,46888,46890,119.479,118.652,4.958270825019168,5,0.9916541650038335,2,0.4,10,0.8016928657799253,0.618,0.8,119.315,2021-07-21 00:00:00,119.315,118.61030199533339,120.72439600933322,2021-07-28 18:00:00,120.72439600933322,TP,138,0.7046980046666107,2.0,1.9716190483475653,2021
USDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-07-21 07:00:00,long,rebreak,46910,46912,46913,109.745,109.328,3.7285225279532894,2,1.8642612639766447,1,0.5,21,1.8249400479616134,0.618,0.8,110.089,2021-07-21 08:00:00,110.09,109.30003986318484,111.66692027363032,2021-08-02 14:00:00,109.30003986318484,SL,198,0.7899601368151679,-1.0,-1.0126588666110512,2021
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-07-26 01:00:00,long,rebreak,44784,44788,44789,1810.218,1789.407,5.085032485294612,4,1.271258121323653,1,0.25,13,0.8154821969150873,0.618,0.8,1806.378,2021-07-26 02:00:00,1806.398,1788.3838501941636,1842.3662996116725,2021-08-06 12:00:00,1788.3838501941636,SL,217,18.01414980583627,-1.0,-1.0194291711666983,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-08-04 01:00:00,long,rebreak,47117,47125,47129,80.914,80.154,5.680682308879564,8,0.7100852886099455,4,0.5,12,0.752631578947367,0.618,0.8,80.726,2021-08-04 02:00:00,80.724,80.12055331355126,81.93689337289749,2021-08-16 12:00:00,80.12055331355126,SL,202,0.6034466864487484,-1.0,-1.0207143402734555,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-08-11 06:00:00,long,rebreak,46628,46632,46636,129.66,129.39,4.326045921276245,4,1.0815114803190613,4,1.0,20,1.3333333333333333,0.618,0.8,129.75,2021-08-11 07:00:00,129.75,129.37439683692028,130.50120632615943,2021-08-13 05:00:00,129.37439683692028,SL,46,0.37560316307971675,-1.0,-1.0332798049342722,2021
XAUUSD,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-08-16 13:00:00,long,rebreak,45106,45112,45118,1758.038,1741.478,4.031472302283714,6,0.6719120503806189,6,1.0,46,2.7222222222222268,0.618,0.8,1786.558,2021-08-16 14:00:00,1786.538,1740.4510798850697,1878.7718402298606,2021-09-23 20:00:00,1740.4510798850697,SL,646,46.08692011493031,-1.0,-1.0075943456218666,2021
USDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-08-25 00:00:00,long,rebreak,47508,47515,47518,109.881,109.412,5.031017862193747,7,0.7187168374562496,3,0.42857142857142855,11,0.865671641791038,0.618,0.8,109.818,2021-08-25 01:00:00,109.82,109.38869457688054,110.67661084623892,2021-09-15 08:00:00,109.38869457688054,SL,367,0.4313054231194542,-1.0,-1.0231854260669042,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-08-31 23:00:00,long,rebreak,47601,47606,47610,80.637,80.138,4.635338371944984,5,0.9270676743889967,4,0.8,9,0.7975951903807614,0.618,0.8,80.536,2021-09-01 00:00:00,80.537,80.1110871858773,81.38582562824541,2021-09-02 12:00:00,81.38582562824541,TP,36,0.42591281412271087,1.9929563049043413,1.9636075753392637,2021
EURJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-09-16 23:00:00,long,rebreak,47263,47273,47282,129.32,128.59,6.904851047125835,10,0.6904851047125835,9,0.9,15,0.8082191780822078,0.618,0.8,129.18,2021-09-17 00:00:00,129.22,128.5635693067447,130.4128613865106,2021-09-20 05:00:00,128.5635693067447,SL,28,0.6564306932552881,-1.0,-1.0190423758797753,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-09-28 00:00:00,long,rebreak,53505,53512,53514,151.69,150.98,4.698491517949558,7,0.671213073992794,2,0.2857142857142857,36,1.8873239436619555,0.618,0.8,152.32,2021-09-28 01:00:00,152.34,150.94222191754056,155.07555616491885,2021-09-28 11:00:00,150.94222191754056,SL,10,1.397778082459439,-1.0,-1.0143084229542296,2021
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-10-08 12:00:00,long,rebreak,45861,45863,45864,22.8,22.369,3.6052678490854344,2,1.8026339245427172,1,0.5,22,1.6357308584686783,0.618,0.8,23.074,2021-10-08 13:00:00,23.079,22.339113177575047,24.54377364484991,2021-10-12 12:00:00,22.339113177575047,SL,45,0.7398868224249533,-1.0,-1.0473045321787038,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-10-26 00:00:00,long,rebreak,48511,48521,48535,85.542,84.608,6.856101114655518,10,0.6856101114655517,14,1.4,31,0.7933618843683101,0.618,0.8,85.349,2021-10-26 01:00:00,85.35,84.57394274266159,86.89911451467684,2021-11-02 15:00:00,84.57394274266159,SL,134,0.7760572573384081,-1.0,-1.0161070589596173,2021
GBPJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-10-26 07:00:00,long,rebreak,54005,54007,54008,156.77,156.14,3.7139968527630667,2,1.8569984263815333,1,0.5,24,1.6825396825396224,0.618,0.8,157.2,2021-10-26 08:00:00,157.22,156.09759285582516,159.40481428834966,2021-10-27 06:00:00,156.09759285582516,SL,22,1.1224071441748436,-1.0,-1.0178188459542328,2021
SILVER,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-11-11 13:00:00,long,rebreak,46415,46421,46430,25.119,24.509,4.16898874676717,6,0.6948314577945283,9,1.5,16,1.065573770491802,0.618,0.8,25.159,2021-11-11 14:00:00,25.157,24.472420385790617,26.532159228418763,2021-11-22 14:00:00,24.472420385790617,SL,161,0.6845796142093832,-1.0,-1.05112626679721,2021
AUDJPY,H1,VCTX_618_800_FAST_REBREAK_ONLY_RR2,V候補後トリガー,2021-11-19 05:00:00,long,rebreak,48971,48974,48976,83.258,82.825,3.727594734109919,3,1.2425315780366395,2,0.6666666666666666,14,1.0277136258660524,0.618,0.8,83.27,2021-11-19 06:00:00,83.269,82.79595982591417,84.21808034817165,2021-11-19 09:00:00,82.79595982591417,SL,3,0.4730401740858383,-1.0,-1.026424816928383,2021
