trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_after_cost_r,early_exit_rate,symbol,rule_name,rule_desc,early_exit_bars
54,40.74074074074074,32.0516604071326,0.5935492667987519,2.0723272222887963,6.595315741777412,22.22222222222222,SILVER,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
413,31.719128329297817,169.22999390122226,0.40975785448237834,1.7874724439485161,12.178946322841824,30.750605326876514,ALL,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,3
69,37.68115942028986,46.114984358744344,0.6683331066484688,2.5147157396402346,4.191392450785273,33.33333333333333,XAUUSD,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
56,33.92857142857143,29.246615938874896,0.5222609989084803,2.0799478078467537,7.8793300663075385,35.714285714285715,USDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
52,25.0,8.477926779775647,0.16303705345722397,1.2814644520301113,9.411921895535166,38.46153846153847,EURJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
58,29.310344827586203,26.855049851086097,0.46301810088079476,2.1365576610629287,6.6375915428926895,44.827586206896555,GBPJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
56,30.357142857142854,23.55259403740387,0.420582036382212,1.890836728903035,7.261501920017441,39.285714285714285,CHFJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
68,17.647058823529413,-0.5458587457437294,-0.008027334496231315,0.984797773192992,11.676628095025825,47.05882352941176,AUDJPY,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
54,35.18518518518518,23.32791970005448,0.43199851296397185,1.7726454289463702,8.647172728941886,31.48148148148148,SILVER,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
413,29.782082324455207,157.02923192019563,0.3802160579181492,1.7704579979873396,11.67662809502582,38.7409200968523,ALL,strong_close_wick,終値位置65%以上 + 逆ヒゲ35%以下,6
25,48.0,21.61781485406276,0.8647125941625105,2.584447010150572,2.114636577600754,0.0,XAUUSD,not_overextended3,直前6本の伸びがATR3.0以内,0
28,39.285714285714285,15.094388903629165,0.5390853179867559,1.8605620669302352,4.159551150163779,0.0,USDJPY,not_overextended3,直前6本の伸びがATR3.0以内,0
21,38.095238095238095,10.340197233002113,0.4923903444286721,1.7717304561819365,7.2415372244958505,0.0,EURJPY,not_overextended3,直前6本の伸びがATR3.0以内,0
21,33.33333333333333,6.243988825003397,0.29733280119063793,1.4293335709355124,4.1506139868200504,0.0,GBPJPY,not_overextended3,直前6本の伸びがATR3.0以内,0
41,41.46341463414634,24.503804624152785,0.5976537713207997,1.9623190465953249,6.281856094956854,0.0,CHFJPY,not_overextended3,直前6本の伸びがATR3.0以内,0
41,24.390243902439025,-2.724919215993473,-0.06646144429252374,0.9151713820423556,12.611652410102597,0.0,AUDJPY,not_overextended3,直前6本の伸びがATR3.0以内,0
24,50.0,19.53836452800462,0.8140985220001925,2.4071745148664045,4.543686253652268,0.0,SILVER,not_overextended3,直前6本の伸びがATR3.0以内,0
201,38.308457711442784,94.61363975186137,0.4707146256311511,1.7244712503788968,12.611652410102593,0.0,ALL,not_overextended3,直前6本の伸びがATR3.0以内,0
25,36.0,14.719334737537583,0.5887733895015033,2.2538104538218082,2.4795078195960443,28.000000000000004,XAUUSD,not_overextended3,直前6本の伸びがATR3.0以内,1
28,39.285714285714285,16.84312553268909,0.6015401975960389,2.066600163814804,4.159551150163779,10.714285714285714,USDJPY,not_overextended3,直前6本の伸びがATR3.0以内,1
21,38.095238095238095,12.665732777750575,0.6031301322738369,2.143820675209247,7.2415372244958505,19.047619047619047,EURJPY,not_overextended3,直前6本の伸びがATR3.0以内,1
21,23.809523809523807,5.610856514333882,0.2671836435397087,1.6067692628443495,2.3770282961446503,47.61904761904761,GBPJPY,not_overextended3,直前6本の伸びがATR3.0以内,1
41,34.146341463414636,19.626409963072987,0.47869292592860946,1.9107948807762154,5.8395814562505235,26.82926829268293,CHFJPY,not_overextended3,直前6本の伸びがATR3.0以内,1
41,19.51219512195122,-1.5299016576055342,-0.037314674575744736,0.9389084685385691,9.77934890214922,29.268292682926827,AUDJPY,not_overextended3,直前6本の伸びがATR3.0以内,1
24,41.66666666666667,15.32468977241019,0.6385287405170913,2.2292890177123756,6.672674178095162,25.0,SILVER,not_overextended3,直前6本の伸びがATR3.0以内,1
201,32.33830845771145,83.2602476401888,0.4142300877621333,1.7787946282855123,10.823711970587986,26.368159203980102,ALL,not_overextended3,直前6本の伸びがATR3.0以内,1
25,32.0,12.661447155974637,0.5064578862389855,2.1635756836038365,2.4795078195960443,40.0,XAUUSD,not_overextended3,直前6本の伸びがATR3.0以内,3
28,39.285714285714285,17.955001547083224,0.6412500552529723,2.223131182858916,3.7367876288975417,17.857142857142858,USDJPY,not_overextended3,直前6本の伸びがATR3.0以内,3
21,28.57142857142857,5.592502707976827,0.26630965276080126,1.4585849195927565,7.954231412057876,28.57142857142857,EURJPY,not_overextended3,直前6本の伸びがATR3.0以内,3
21,23.809523809523807,6.43806019724857,0.30657429510707473,1.764624571399488,2.048510577869239,52.38095238095239,GBPJPY,not_overextended3,直前6本の伸びがATR3.0以内,3
41,29.268292682926827,16.80005982161229,0.40975755662469,1.9085987896638763,4.95479307129717,41.46341463414634,CHFJPY,not_overextended3,直前6本の伸びがATR3.0以内,3
41,19.51219512195122,3.180096820511842,0.07756333708565467,1.156402464473448,8.363026442179603,46.34146341463415,AUDJPY,not_overextended3,直前6本の伸びがATR3.0以内,3
24,41.66666666666667,16.13206633984504,0.6721694308268766,2.383666496182367,5.865297610660315,33.33333333333333,SILVER,not_overextended3,直前6本の伸びがATR3.0以内,3
201,29.850746268656714,78.75923459025245,0.3918369880112062,1.8148250567667619,11.394983384693234,37.81094527363184,ALL,not_overextended3,直前6本の伸びがATR3.0以内,3
25,32.0,13.580871303648953,0.5432348521459581,2.3632573604592255,2.4795078195960443,48.0,XAUUSD,not_overextended3,直前6本の伸びがATR3.0以内,6
28,39.285714285714285,19.741034521696886,0.7050369472034602,2.531083549014428,3.5205653941079476,28.57142857142857,USDJPY,not_overextended3,直前6本の伸びがATR3.0以内,6
21,23.809523809523807,2.8254300189652835,0.13454428661739445,1.235750541908387,7.954231412057876,38.095238095238095,EURJPY,not_overextended3,直前6本の伸びがATR3.0以内,6
21,19.047619047619047,4.048399008312616,0.19278090515774363,1.5171112377094458,2.048510577869239,61.904761904761905,GBPJPY,not_overextended3,直前6本の伸びがATR3.0以内,6
41,29.268292682926827,19.2409039179216,0.46929033946150245,2.198867656633119,4.25993622682594,51.21951219512195,CHFJPY,not_overextended3,直前6本の伸びがATR3.0以内,6
41,19.51219512195122,4.378001400064592,0.10678052195279493,1.228796970060375,8.363026442179603,51.21951219512195,AUDJPY,not_overextended3,直前6本の伸びがATR3.0以内,6
24,41.66666666666667,16.820553445273937,0.7008563935530807,2.5332615623670622,5.17681050523141,37.5,SILVER,not_overextended3,直前6本の伸びがATR3.0以内,6
201,28.855721393034827,80.63519361588388,0.4011701174919596,1.9078103698394724,11.394983384693234,45.77114427860697,ALL,not_overextended3,直前6本の伸びがATR3.0以内,6
25,48.0,21.61781485406276,0.8647125941625105,2.584447010150572,2.114636577600754,0.0,XAUUSD,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
24,33.33333333333333,7.185067323119373,0.29937780512997386,1.4351928397637785,6.303075638494553,0.0,USDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
21,38.095238095238095,10.340197233002113,0.4923903444286721,1.7717304561819365,7.2415372244958505,0.0,EURJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
21,33.33333333333333,6.243988825003397,0.29733280119063793,1.4293335709355124,4.1506139868200504,0.0,GBPJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
38,42.10526315789473,23.66498416062069,0.6227627410689656,2.0133857914470465,5.247568078251749,0.0,CHFJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
38,23.684210526315788,-3.6241621349021607,-0.09537268776058318,0.8794133589440635,11.58221344927815,0.0,AUDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
20,50.0,16.3208746445662,0.81604373222831,2.418335732111157,3.732780568453798,0.0,SILVER,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
187,37.4331550802139,81.74876490547238,0.43715917061749937,1.664570743533965,11.582213449278143,0.0,ALL,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,0
25,36.0,14.719334737537583,0.5887733895015033,2.2538104538218082,2.4795078195960443,28.000000000000004,XAUUSD,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
24,33.33333333333333,8.933803952179302,0.37224183134080424,1.6052163074401984,5.043038345304762,12.5,USDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
21,38.095238095238095,12.665732777750575,0.6031301322738369,2.143820675209247,7.2415372244958505,19.047619047619047,EURJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
21,23.809523809523807,5.610856514333882,0.2671836435397087,1.6067692628443495,2.3770282961446503,47.61904761904761,GBPJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
38,34.21052631578947,18.04038136495098,0.47474687802502585,1.8937528667182477,5.794156215197658,26.31578947368421,CHFJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
38,18.421052631578945,-3.0941117524497073,-0.08142399348551861,0.8691128015848117,8.749909941324773,28.947368421052634,AUDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
20,40.0,11.860461758154457,0.5930230879077228,2.147570225590725,5.502506452762331,25.0,SILVER,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
187,31.016042780748666,68.73645935245709,0.3675746489436208,1.680686439341465,9.794273009763543,26.737967914438503,ALL,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,1
25,32.0,12.661447155974637,0.5064578862389855,2.1635756836038365,2.4795078195960443,40.0,XAUUSD,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
24,33.33333333333333,10.045679966573434,0.41856999860722643,1.7359761273782284,4.404052589248929,20.833333333333336,USDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
21,28.57142857142857,5.592502707976827,0.26630965276080126,1.4585849195927565,7.954231412057876,28.57142857142857,EURJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
21,23.809523809523807,6.43806019724857,0.30657429510707473,1.764624571399488,2.048510577869239,52.38095238095239,GBPJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
38,28.947368421052634,15.21403122349028,0.40036924272342844,1.8883383956919169,4.8391637042145526,42.10526315789473,CHFJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
38,18.421052631578945,1.615886725667668,0.04252333488599126,1.085363274296431,7.333587481355157,47.368421052631575,AUDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
20,40.0,12.667838325589305,0.6333919162794652,2.3295512403309577,4.695129885327482,35.0,SILVER,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
187,28.342245989304814,64.23544630252073,0.3435050604412873,1.7079860613569593,10.999478740298404,39.037433155080215,ALL,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,3
25,32.0,13.580871303648953,0.5432348521459581,2.3632573604592255,2.4795078195960443,48.0,XAUUSD,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
24,33.33333333333333,11.8317129411871,0.49298803921612916,1.9973263632032285,3.5205653941079476,33.33333333333333,USDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
21,23.809523809523807,2.8254300189652835,0.13454428661739445,1.235750541908387,7.954231412057876,38.095238095238095,EURJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
21,19.047619047619047,4.048399008312616,0.19278090515774363,1.5171112377094458,2.048510577869239,61.904761904761905,GBPJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
38,28.947368421052634,17.654875319799594,0.4646019820999893,2.20219388040599,3.847466888560093,52.63157894736842,CHFJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
38,18.421052631578945,2.8137913052204175,0.07404713961106361,1.1586877186706102,7.333587481355157,52.63157894736842,AUDJPY,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
20,40.0,13.35632543101821,0.6678162715509105,2.5109959862278637,4.006642779898581,40.0,SILVER,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
187,27.27272727272727,66.11140532815217,0.3535369268885143,1.7975241688354942,10.36554442386879,47.593582887700535,ALL,balanced_guard,終値強め + 逆ヒゲ小 + 伸びすぎ回避,6
