symbol,timeframe,strategy,family,signal_time,direction,trigger_type,v_start_i,v_extreme_i,candidate_i,v_start,v_extreme,v_move_atr,v_move_bars,v_drop_speed_atr_per_bar,candidate_recovery_bars,candidate_recovery_to_drop_bars,signal_recovery_bars,signal_fib_ratio,candidate_fib_min,candidate_fib_max,trigger_level,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost,period,open,high,low,close,atr,body_ratio,ema20,ema50,ema200,ema20_slope_10_atr,rsi14,adx14,bb_width_atr,bb_pos,donchian20_high_prev,donchian55_high_prev,donchian20_break,donchian55_break,atr50,atr_ratio_50,atr_pctile_252,close_location,range5_atr,macd,macd_signal,macd_hist,macd_hist_slope3,stoch_k14,stoch_d3,cci20,roc10,williams_r14,chop14,aroon_up25,aroon_down25,ichi_tenkan,ichi_kijun,ichi_cloud_top,ichi_cloud_bottom,kc_mid,kc_pos,bb_kc_width_ratio,month,year
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-09-08 16:00:00,long,v_candidate_only,4220,4236,4246,116.34,113.85,7.382857036825995,16,0.4614285648016247,10,0.625,10,0.6184738955823296,0.618,0.8,115.39,2016-09-08 20:00:00,115.4,113.76568304832466,118.63863390335068,2016-09-19 08:00:00,113.76568304832466,SL,41,1.6343169516753449,-1.0,-1.007648455207648,Research_2015_2024,115.12,115.43,115.1,115.39,0.33726780670136053,0.8181818181817752,114.8186739727608,114.78069448662418,114.53382762218322,-0.8279170375107666,62.29709319101618,28.793724704945596,5.954598511236845,0.8057320710623475,115.66,116.34,False,False,0.2882084793275964,1.170221665539549,36.507936507936506,0.8787878787878645,3.824853645584556,-0.07932771225624435,-0.160847281826588,0.08151956957034365,0.14060215452018268,97.46835443037938,76.53912543153018,60.86118672765939,1.1128636522958146,-2.531645569620629,45.1386093504142,8.0,60.0,114.72,115.03999999999999,115.09,114.88,114.8186739727608,0.9234958213378205,1.4886496278092112,2016-09,2016
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-09-13 16:00:00,long,v_candidate_only,4325,4335,4339,103.055,101.418,4.030730162963538,10,0.4030730162963538,4,0.4,4,0.7580940745265726,0.618,0.8,102.659,2016-09-13 20:00:00,102.659,101.3164675273576,105.34406494528481,2016-09-21 00:00:00,101.3164675273576,SL,32,1.3425324726424037,-1.0,-1.0074486094033233,Research_2015_2024,102.15,102.748,102.115,102.659,0.40612989056960813,0.8041074249604937,102.19877087049059,102.29967883934901,102.32816906130469,-0.5505504963130606,57.71333020519358,20.98374987247943,3.6028795434376866,0.7644820902150917,103.055,104.32,False,False,0.3883744770247638,1.045717251249011,55.55555555555556,0.8593996840442382,3.2748143657553435,-0.06722820570611532,-0.1118848763619897,0.04465667065587438,0.09595360184231828,84.88372093023317,60.32471007183691,51.99497614707286,0.13851361237648963,-15.116279069766831,48.615227574103464,44.0,12.0,102.083,102.233,102.7615,102.158,102.19877087049059,0.7833016851234034,0.9007198858594216,2016-09,2016
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-09-28 20:00:00,long,v_candidate_only,4314,4326,4334,113.6,112.23,3.6257471955113645,12,0.30214559962594706,8,0.6666666666666666,8,0.7664233576642369,0.618,0.8,113.28,2016-09-29 00:00:00,113.28,112.13553671242606,115.56892657514788,2016-10-05 08:00:00,115.56892657514788,TP,27,1.1444632875739416,2.0,1.9890778497347115,Research_2015_2024,112.9,113.36,112.86,113.28,0.3778531502957612,0.7599999999999909,112.92840652008567,113.26633509104072,114.04754133938417,-0.6079439409437122,55.94306078783173,11.164203486888624,3.108993459270516,0.7872968877487521,113.6,114.79,False,False,0.37620121483625146,1.0043910954945448,65.07936507936508,0.8400000000000034,2.249551179696833,-0.09984190168648865,-0.15048344572711514,0.050641544040626485,0.04940544344526257,79.54545454545475,53.28282828282812,61.17822217710565,0.16800778141303763,-20.454545454545258,53.73069603924077,20.0,68.0,112.795,112.91499999999999,113.195,112.85499999999999,112.92840652008567,0.7326257433867625,0.777248364817629,2016-09,2016
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-10-10 12:00:00,long,v_candidate_only,4443,4453,4456,104.161,102.808,3.5688549142735475,10,0.35688549142735476,3,0.3,3,0.6348854397634872,0.618,0.8,103.667,2016-10-10 16:00:00,103.667,102.71322170048238,105.57455659903525,2016-11-03 00:00:00,102.71322170048238,SL,107,0.9537782995176229,-1.0,-1.010484616818236,Research_2015_2024,103.394,103.757,103.306,103.667,0.37911319807053634,0.6053215077605134,103.23159662028962,102.64978567112189,102.10899771951046,0.18905639772517532,61.50370485017294,35.62988117824895,3.7598807179711025,0.6229812619403766,104.161,104.161,False,False,0.3611325435709651,1.0497896266057172,56.74603174603175,0.8004434589800401,2.5032101357321537,0.21176863368874876,0.30196828974817014,-0.09019965605942137,0.08985821705133823,63.48854397634872,44.74008376447392,9.136008254952385,-0.13197949982659551,-36.51145602365128,54.10026487667613,48.0,4.0,103.362,103.2995,103.33075,102.304,103.23159662028962,0.7871196399428517,0.9399701794927756,2016-10,2016
CHFJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-10-24 12:00:00,long,v_candidate_only,4504,4510,4517,105.37,104.002,4.551847232057994,6,0.758641205342999,7,1.1666666666666667,7,0.7507309941520425,0.618,0.8,105.029,2016-10-24 16:00:00,105.03,103.92686566825192,107.23326866349615,2016-11-06 20:00:00,107.23326866349615,TP,57,1.1031343317480804,1.9972804762632486,1.9791503180183163,Research_2015_2024,104.706,105.11,104.584,105.029,0.30053732699230007,0.6140684410646304,104.66405198420729,104.81454565616566,104.83133291813371,-0.5061427471398289,59.82431036464485,16.29164504550727,2.667771432873572,1.0244679610942045,105.37,105.665,False,False,0.334244990754524,0.899152822945432,11.507936507936508,0.8460076045627307,2.5088397755641276,-0.0638457792497178,-0.11674203455147192,0.052896255301754125,0.055305832610517636,75.07309941520425,54.288499025341004,90.04548667113978,0.40341468544169423,-24.926900584795753,44.77260471705012,48.0,72.0,104.556,104.686,104.8335,104.62100000000001,104.66405198420729,0.8035796081014406,0.666942858218393,2016-10,2016
AUDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-10-25 00:00:00,long,v_candidate_only,4502,4511,4521,80.003,78.72,5.049715925625136,9,0.5610795472916816,10,1.1111111111111112,10,0.6742010911925129,0.618,0.8,79.585,2016-10-25 04:00:00,79.587,78.65648157545411,81.44203684909176,2016-11-03 00:00:00,78.65648157545411,SL,42,0.9305184245458946,-1.0,-1.013433371839025,Research_2015_2024,79.201,79.618,79.182,79.585,0.25407369818356085,0.8807339449541437,79.2772377318217,79.16236114280909,78.34050961177599,-0.3594642711072837,59.31496940082675,14.033706394548208,3.23288224955099,0.8901920693558066,80.003,80.016,False,False,0.3305831149643047,0.7685622364923111,15.476190476190476,0.9243119266055004,1.7672037806747263,-0.005270100041670389,-0.024531892959144787,0.0192617929174744,0.036702918933257805,96.32516703786176,72.52136836365275,59.98404789239841,0.7800529321632554,-3.6748329621382396,48.103738571266106,24.0,60.0,79.24799999999999,79.3615,79.30475,78.9565,79.2772377318217,0.8028277527136486,0.8082205623877475,2016-10,2016
CHFJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-11-29 12:00:00,long,v_candidate_only,4662,4674,4678,111.889,110.247,3.6757634725107793,12,0.3063136227092316,4,0.3333333333333333,4,0.672350791717419,0.618,0.8,111.351,2016-11-29 16:00:00,111.351,110.1353225204587,113.7823549590826,2016-12-05 12:00:00,113.7823549590826,TP,24,1.2156774795412986,2.0,1.9835482680755452,Research_2015_2024,110.923,111.516,110.901,111.351,0.4467099181652202,0.6959349593495787,110.87938708007012,110.35258273987597,108.03221754204229,-0.2846393352090864,60.44171107607116,22.80758641067713,3.6166660070024665,0.6461995022197886,111.889,111.889,False,False,0.41062187032899977,1.0878863266764283,84.52380952380952,0.7317073170731645,2.840769699522662,0.10565085536546803,0.16547607737393255,-0.05982522200846452,0.11067567403619649,73.89558232931722,51.443201973664735,15.350886146233968,0.11238379515581265,-26.10441767068277,55.16871648099117,36.0,84.0,110.8815,110.906,110.89375000000001,110.327,110.87938708007012,0.7639368977226585,0.9041665017506166,2016-11,2016
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-11-29 12:00:00,long,v_candidate_only,4589,4602,4605,120.14,118.54,3.9274672803301054,13,0.3021128677177004,3,0.23076923076923078,3,0.7187499999999972,0.618,0.8,119.69,2016-11-29 16:00:00,119.69,118.43815319353435,122.1936936129313,2016-12-05 12:00:00,122.1936936129313,TP,24,1.2518468064656503,2.0,1.9900147526554945,Research_2015_2024,119.3,119.9,119.3,119.69,0.4073872258626464,0.6499999999999917,119.13687260883445,118.50638852469068,116.444429272144,-0.09071382611678085,61.93372242810441,23.051502813360155,4.022624664427862,0.6705551717513386,120.14,120.14,False,False,0.377271062451262,1.0798263275632887,74.20634920634922,0.6499999999999917,3.3383471882806,0.1670223740672867,0.2414530542794219,-0.0744306802121352,0.10400432897846304,80.98591549295786,51.085680751173605,21.820269882283835,0.09198862686068399,-19.014084507042142,52.86200657553972,36.0,4.0,119.22,119.025,119.1225,118.39,119.13687260883445,0.8394358954151603,1.0056561661069654,2016-11,2016
GBPJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-11-30 04:00:00,long,v_candidate_only,6169,6182,6189,141.71,138.5,4.500815117783448,13,0.34621654752180364,7,0.5384615384615384,7,0.6728971962616795,0.618,0.8,140.66,2016-11-30 08:00:00,140.67,138.32169896363234,145.3366020727353,2016-12-05 08:00:00,145.3366020727353,TP,19,2.348301036367644,1.9872248065578608,1.978708010929768,Research_2015_2024,140.15,140.93,140.15,140.66,0.7132041454706236,0.6538461538461412,140.02269780329934,138.9389844805231,134.28904237407625,0.12527037417142464,57.41287774874856,21.653666310778636,3.9989966380795328,0.693015606340743,141.71,141.71,False,False,0.6870125928661857,1.0381238319011998,63.888888888888886,0.6538461538461412,1.836781247444334,0.2869239206240195,0.28970141882973444,-0.0027774982057149344,0.05007802226468794,77.14285714285671,68.80952380952357,39.14625116698709,0.6727741196679071,-22.85714285714329,51.812680834550626,20.0,72.0,139.9,140.10500000000002,140.0025,138.565,140.02269780329934,0.7233940312700085,0.9997491595198832,2016-11,2016
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2016-12-07 04:00:00,long,v_candidate_only,4687,4700,4714,114.824,112.876,4.028355615318696,13,0.30987350887066895,14,1.0769230769230769,14,0.7525667351129358,0.618,0.8,114.342,2016-12-07 08:00:00,114.341,112.75510699885878,117.51578600228244,2016-12-15 00:00:00,117.51578600228244,TP,35,1.5858930011412156,2.001891678693238,1.9955860830491468,Research_2015_2024,114.049,114.404,114.048,114.342,0.48357200456491495,0.8230337078651592,113.92801713694392,113.31572598301368,109.48548467354209,0.31909857817879855,61.01910185349944,11.430133824188824,2.2492150984378436,0.8958047623141269,114.775,114.824,False,False,0.5674820359683236,0.8521362332461703,51.19047619047619,0.8258426966292175,1.5220070497302516,0.18289120726372232,0.19113700099096045,-0.008245793727238132,0.02613132367123905,73.25509573810952,65.45750865484807,117.53070877424261,-0.04458314757022075,-26.744904261890486,55.0426502157818,60.0,44.0,113.9525,113.8255,113.88900000000001,113.0915,113.92801713694392,0.7140233818066829,0.5623037746094609,2016-12,2016
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-01-18 20:00:00,long,v_candidate_only,4804,4816,4825,122.39,120.54,4.992142195331825,12,0.4160118496109854,9,0.75,9,0.6756756756756778,0.618,0.8,121.79,2017-01-19 00:00:00,121.79,120.4473544017972,124.47529119640562,2017-02-06 12:00:00,120.4473544017972,SL,78,1.3426455982028074,-1.0,-1.0093099772692962,Research_2015_2024,121.19,121.97,121.15,121.79,0.370582392811234,0.7317073170731873,121.21084618833305,121.63220675984094,121.51813718841412,-0.5390918111821944,59.18907041222187,24.337786601349475,3.4409450609550785,1.0799301108162864,122.33,123.7,False,False,0.38247788837317037,0.9688988672978388,33.33333333333333,0.7804878048780559,3.211161736456691,-0.14702991516134034,-0.2694189034197153,0.12238898825837496,0.07104963931607794,87.41258741258787,77.28567728567758,78.63887344196509,0.9030654515327363,-12.587412587412135,46.89797867950132,16.0,64.0,121.265,121.465,122.12,121.36500000000001,121.21084618833305,0.8907051595688998,0.8602362652387696,2017-01,2017
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-01-18 20:00:00,long,v_candidate_only,4883,4898,4904,115.445,112.568,4.96560696048249,15,0.331040464032166,6,0.4,6,0.744873131734447,0.618,0.8,114.711,2017-01-19 00:00:00,114.712,112.42315365881271,119.28669268237458,2017-01-31 12:00:00,112.42315365881271,SL,53,2.288846341187295,-1.0,-1.0043690132535519,Research_2015_2024,113.591,114.841,113.589,114.711,0.5793853647491358,0.8945686900958536,113.77886618941751,114.59196173530191,114.89496837113843,-1.087776314353631,59.92925738828072,27.667251868694382,4.102681264232062,0.9349118379620043,115.234,117.532,False,False,0.6250585390543039,0.9269297650516538,70.23809523809523,0.8961661341853068,3.2551736974174386,-0.3268186150223187,-0.48876479078865737,0.16194617576633868,0.15314223395130938,94.28068631764208,63.535963867315935,64.99147195355445,1.2534093617321718,-5.719313682357926,44.532230387649754,16.0,76.0,113.7045,114.00649999999999,115.05,113.85549999999999,113.77886618941751,0.9022080411826087,1.0256703160580154,2017-01,2017
AUDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-01-24 20:00:00,long,v_candidate_only,4909,4922,4929,87.066,85.329,5.23426078985084,13,0.4026354453731415,7,0.5384615384615384,7,0.6344271732872758,0.618,0.8,86.431,2017-01-25 00:00:00,86.431,85.24603699577942,88.80092600844115,2017-01-31 12:00:00,85.24603699577942,SL,28,1.1849630042205774,-1.0,-1.010548852542625,Research_2015_2024,86.291,86.439,86.208,86.431,0.33185201688231286,0.6060606060606228,86.02300154465027,85.90552929378576,85.11874616280126,-0.6899925542590827,59.14631958933118,19.526300137563663,6.095233303273656,0.6271557984515723,87.066,87.066,False,False,0.33414166391753325,0.9931476757241938,57.14285714285714,0.9653679653679837,3.052565446239969,-0.0058611703261277626,-0.017923589215595677,0.012062418889467914,0.12090825839231287,85.29411764705901,62.10790622555345,22.551019477537427,0.7248656900791239,-14.705882352940982,49.60428849337502,20.0,72.0,85.88399999999999,86.19749999999999,86.04074999999999,86.0325,86.02300154465027,0.8073647549160557,1.523808325818414,2017-01,2017
GBPJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-02-01 12:00:00,long,v_candidate_only,6443,6460,6465,144.75,140.42,6.099840952549325,17,0.358814173679372,5,0.29411764705882354,5,0.7944572748267936,0.618,0.8,143.86,2017-02-01 16:00:00,143.85,140.2425363565344,151.09492728693124,2017-02-06 00:00:00,140.2425363565344,SL,15,3.607463643465593,-1.0,-1.005544061417281,Research_2015_2024,143.01,143.86,142.93,143.86,0.7098545738623501,0.9139784946236736,142.6468404925713,142.45593291999006,141.92121514949812,-0.9415373544367633,61.11447105684633,38.18625625885551,6.697169133739344,0.7133985181793698,144.69,144.75,False,False,0.6342090336301436,1.1192754064053922,82.93650793650794,1.0,3.085138957524975,-0.11111584365016824,-0.18404419680019837,0.07292835315003013,0.29735047214793986,91.48936170212788,68.18360914105602,40.617327948048974,1.2813292030414036,-8.510638297872115,41.15572878652371,12.0,80.0,142.14,142.58499999999998,142.58499999999998,142.36249999999998,142.6468404925713,0.927256353659831,1.674292283434836,2017-02,2017
GBPJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-02-10 00:00:00,long,v_candidate_only,6466,6489,6505,144.06,138.54,10.264851155735466,23,0.44629787633632456,16,0.6956521739130435,16,0.6612318840579708,0.618,0.8,142.19,2017-02-10 04:00:00,142.22,138.40556064193595,149.7588787161281,2017-03-22 12:00:00,138.40556064193595,SL,176,3.8144393580640497,-1.0,-1.0052432344894147,Research_2015_2024,141.57,142.34,141.53,142.19,0.5377574322561629,0.7654320987654356,140.80286616547008,141.0394036695451,141.53777547987946,0.8890146363912534,67.09725837017322,27.906548551384244,6.480751950789075,1.0312658445548177,141.76,144.56,True,False,0.6538868597793156,0.8224013439230972,19.841269841269842,0.8148148148148083,3.719148969469365,0.20415570090884216,-0.08630154890693154,0.2904572498157737,0.06438269636623878,94.07114624505907,93.060690686228,141.78896304914343,1.3398902430332704,-5.928853754940934,34.57031116451971,100.0,36.0,141.12,140.44,141.3,140.78,140.80286616547008,1.1448696714010116,1.6201879876972687,2017-02,2017
XAUUSD,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-02-22 08:00:00,long,v_candidate_only,4996,5009,5014,1243.749,1226.108,4.342410253924289,13,0.3340315579941761,5,0.38461538461538464,5,0.6604500878635008,0.618,0.8,1237.759,2017-02-22 12:00:00,1237.769,1225.09237739824,1263.0922452035202,2017-02-27 16:00:00,1263.0922452035202,TP,20,12.676622601760073,1.9976334390521489,1.9700235613271828,Research_2015_2024,1234.498,1238.219,1233.931,1237.759,4.06249040704012,0.7604944029850651,1235.153539360062,1232.8468445179217,1215.1524408100681,-0.07630685253829754,55.58810296961287,11.729607601387256,2.4448650529600444,0.7024467625784148,1243.749,1244.428,False,False,4.917829265747215,0.8260739012099204,3.1746031746031744,0.8927238805970067,1.3491724166293804,0.5001830512933338,0.6125807139182451,-0.11239766262491124,0.3260662579022118,90.7893711524974,75.54741681602131,25.437395060232394,0.01115042488775142,-9.2106288475026,52.591126567953815,28.0,80.0,1232.4634999999998,1234.9285,1233.696,1230.1750000000002,1235.153539360062,0.6603364179902301,0.6112162632400111,2017-02,2017
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-02-28 20:00:00,long,v_candidate_only,4979,4994,5005,119.77,118.24,4.599398738194858,15,0.30662658254632386,11,0.7333333333333333,11,0.6928104575163408,0.618,0.8,119.3,2017-03-01 00:00:00,119.3,118.15683695592129,121.5863260881574,2017-03-09 12:00:00,121.5863260881574,TP,40,1.1431630440787046,2.0,1.9890654267869001,Research_2015_2024,118.83,119.37,118.81,119.3,0.3326521763147862,0.8392857142857089,119.04769229429824,119.42329998821086,120.51231580881894,0.03278609090968886,53.54978337980856,25.18978410600303,4.229878674382599,0.7626008714424846,119.48,121.14,False,False,0.3170549355777308,1.0491941269062235,20.238095238095237,0.8749999999999873,2.0141157873140916,-0.10834674457913707,-0.176547043906733,0.06820029932759594,-0.011823408229901577,88.33333333333331,61.1111111111114,44.724995106676865,0.7176023638665985,-11.666666666666686,50.50309673883445,12.0,56.0,119.07,118.97,119.66,119.02,119.04769229429824,0.6896182586995875,1.0574696685956497,2017-03,2017
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-03-14 04:00:00,long,v_candidate_only,5131,5137,5142,115.504,114.483,3.6086504419931096,6,0.601441740332185,5,0.8333333333333334,5,0.6679725759059761,0.618,0.8,115.165,2017-03-14 08:00:00,115.166,114.41226718613981,116.67046562772039,2017-03-15 16:00:00,114.41226718613981,SL,8,0.7537328138601822,-1.0,-1.0132673008473343,Research_2015_2024,114.805,115.179,114.8,115.165,0.2829312554407702,0.9498680738786143,114.77021636095937,114.39370564915114,113.85823998982526,0.3226854370386091,62.91782993566367,20.999079637249412,3.5506378684635433,0.7744910660114876,115.504,115.504,False,False,0.3252977044951653,0.8697609959463308,0.7936507936507936,0.9630606860158427,2.2408270129516463,0.15611672846684144,0.18002844423152206,-0.023911715764680624,0.041798581350864145,66.79725759059761,46.88214169115269,28.04948932989752,0.3022174223553886,-33.20274240940239,50.49045175738628,56.0,4.0,114.831,114.5565,114.69375,114.5315,114.77021636095937,0.8488335341615183,0.8876594671158858,2017-03,2017
USDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-03-28 16:00:00,long,v_candidate_only,5191,5200,5207,111.481,110.109,3.5200830052826197,9,0.3911203339202911,7,0.7777777777777778,7,0.7266763848396501,0.618,0.8,111.106,2017-03-28 20:00:00,111.104,110.0115591159398,113.29488176812038,2017-04-11 12:00:00,110.0115591159398,SL,60,1.0924408840601956,-1.0,-1.009153813397046,Research_2015_2024,110.568,111.201,110.538,111.106,0.38976353624077253,0.8114630467571635,110.84781233924367,111.58785437567218,112.94564313835397,-1.0261661561716438,51.75349435322473,43.59765975717777,3.803696097309529,0.7181725650323326,111.481,113.547,False,False,0.3655522460336009,1.0662320925938071,57.14285714285714,0.8567119155354459,2.6221026467921336,-0.2718933136555677,-0.3664095017400576,0.09451618808448992,0.03703497968639541,81.3213703099511,48.99625497728459,29.028020562892916,0.6860053104241981,-18.67862969004889,57.21212937992001,8.0,72.0,110.655,110.844,111.8015,110.7495,110.84781233924367,0.6656053201169826,0.9509240243273822,2017-03,2017
SILVER,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-04-11 12:00:00,long,v_candidate_only,5209,5219,5225,18.463,17.735,5.642916652614926,10,0.5642916652614927,6,0.6,6,0.7005494505494512,0.618,0.8,18.245,2017-04-11 16:00:00,18.241,17.702747175582388,19.329505648835227,2017-04-23 20:00:00,17.702747175582388,SL,45,0.5382528244176115,-1.0,-1.0650252045363071,Research_2015_2024,17.917,18.299,17.907,18.245,0.12901129767044256,0.8367346938775506,18.057998217693093,18.086719350871103,17.83214580392823,-1.119833942131581,60.055984463154495,35.190978648762645,5.795689103894307,0.7174641726426706,18.463,18.463,False,False,0.10159343385590783,1.2698783058501801,92.85714285714286,0.8622448979591874,3.100503655282909,-0.05670762181541278,-0.06576190539287609,0.00905428357746331,0.03401826670322787,70.93184979137702,41.07556791840523,28.586365643573608,1.4343692666926255,-29.06815020862299,40.269775754644954,36.0,76.0,18.017,18.099,18.099,18.058,18.057998217693093,0.8623748184918658,1.4489222759735767,2017-04,2017
AUDJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-04-20 12:00:00,long,v_candidate_only,5296,5306,5311,82.951,81.486,4.655229932155529,10,0.4655229932155529,5,0.5,5,0.6334470989761121,0.618,0.8,82.414,2017-04-20 16:00:00,82.413,81.4073250461658,84.42734990766841,2017-05-02 00:00:00,84.42734990766841,TP,46,1.0056749538342018,2.002983071208621,1.9905536078394366,Research_2015_2024,82.042,82.513,82.006,82.414,0.3146998153368645,0.7337278106508801,82.05331139357865,82.42262154540805,84.09824238328721,-0.7297357863332953,56.27824457802126,23.894028169513053,4.4054107446909,0.7450262718220867,82.951,83.712,False,False,0.3281557061580817,0.9589954080678543,44.84126984126984,0.8047337278106454,3.0981905691820573,-0.11360779797638543,-0.17170892357472126,0.05810112559833583,0.08387243165157432,90.3602726387533,61.02804142700993,55.13911017084382,0.4546507234187924,-9.639727361246704,54.41906793876164,40.0,80.0,81.99950000000001,82.2185,82.493,82.10900000000001,82.05331139357865,0.7865338561092375,1.101352686172725,2017-04,2017
SILVER,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-05-19 16:00:00,long,v_candidate_only,5380,5386,5393,17.031,16.437,4.393065739889864,6,0.7321776233149774,7,1.1666666666666667,7,0.6717171717171699,0.618,0.8,16.836,2017-05-19 20:00:00,16.838,16.40319672711665,17.701606545766694,2017-06-06 08:00:00,17.701606545766694,TP,72,0.4348032728833502,1.9862006558501297,1.9057044816426507,Research_2015_2024,16.761,16.857,16.736,16.836,0.13521309153340588,0.6198347107438026,16.740334074056534,16.672870062645885,17.0918677980833,-0.14332291024753832,58.39814273650553,29.181602010067017,3.0755062441213377,0.5946257600647116,17.031,17.031,False,False,0.11012312542411759,1.227835579608363,91.66666666666666,0.826446280991727,1.952473662173276,0.03676025828884377,0.05050094888272164,-0.01374069059387787,0.024886911953490583,67.17171717171699,61.33557800224469,8.127725648398446,-0.4905727288846973,-32.82828282828301,50.88392726270124,48.0,72.0,16.6675,16.734,16.70075,16.542,16.740334074056534,0.676879924973518,0.7688765610303344,2017-05,2017
EURJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-05-19 20:00:00,long,v_candidate_only,5343,5355,5364,125.8,122.59,6.752065809796581,12,0.5626721508163817,9,0.75,9,0.6448598130841113,0.618,0.8,124.66,2017-05-21 20:00:00,124.53,122.4711474854354,129.0377050291292,2017-06-15 04:00:00,122.4711474854354,SL,113,2.058852514564606,-1.0,-1.0060713430960022,Research_2015_2024,124.53,124.66,124.53,124.66,0.4754100582584075,1.0,124.20855913078427,123.99654853598831,121.86830705703916,-0.2075051332035358,57.299451889202196,25.308907518448585,5.148314154231575,0.6924365229501499,125.76,125.8,False,False,0.4070880508572438,1.1678310312898932,84.12698412698413,1.0,2.692412534747554,0.03949538557938581,-0.04615540389309021,0.08565078947247602,0.09680884382334723,88.84120171673797,87.98283261802565,44.89812300159356,0.9637968737345126,-11.15879828326203,43.22131488554073,16.0,64.0,123.92500000000001,124.195,124.195,124.06,124.20855913078427,0.7373955185495645,1.2870785385578938,2017-05,2017
GBPJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-06-07 16:00:00,long,v_candidate_only,7011,7018,7024,143.04,140.69,4.4788983286986195,7,0.639842618385517,6,0.8571428571428571,6,0.6978723404255399,0.618,0.8,142.33,2017-06-07 20:00:00,142.32,140.5588293511296,145.87234129774086,2017-06-08 20:00:00,140.5588293511296,SL,6,1.7611706488704044,-1.0,-1.0113560829626644,Research_2015_2024,141.71,142.34,141.33,142.33,0.5246825954816452,0.6138613861386238,141.86569758037425,142.4878921226341,143.0927799725345,-1.3921118344460088,54.28750331873393,29.691506494829827,4.546240480329932,0.6943124714533081,143.36,144.74,False,False,0.47162618023516173,1.1124967558417316,70.23809523809523,0.990099009900999,3.0494626918799073,-0.3232678386137593,-0.3726467840991565,0.04937894548539723,0.16591171653564896,69.78723404255399,45.67375886524875,15.178345560333694,0.22533624392648832,-30.21276595744601,43.82169564907712,8.0,76.0,141.515,142.305,142.305,141.91,141.86569758037425,0.7212301416247403,1.136560120082483,2017-06,2017
CHFJPY,H4,REC1.20_V_CANDIDATE_ONLY,V候補のみ,2017-06-15 12:00:00,long,v_candidate_only,5545,5554,5558,114.098,112.495,4.012726054271027,9,0.44585845047455847,4,0.4444444444444444,4,0.6213349968808475,0.618,0.8,113.491,2017-06-15 16:00:00,113.493,112.39513023700597,115.68273952598805,2017-06-27 08:00:00,115.68273952598805,TP,48,1.0978697629940228,1.9945348708906754,1.9763177738595412,Research_2015_2024,113.019,113.631,112.98,113.491,0.3994790519761021,0.7250384024577525,113.31118595050718,113.59481334806281,113.46290492518727,-0.8784522967454794,51.698564412829576,19.37006191542272,3.8241563217362757,0.5917082672529692,114.098,114.779,False,False,0.34888773071526313,1.1450074531343377,78.96825396825396,0.7849462365591376,2.8437035543679876,-0.19413509456406075,-0.17705991535497026,-0.01707517920909049,0.06951314950297946,62.133499688084754,35.641505510500956,1.7282890790915317,-0.09770954736713078,-37.866500311915246,47.093389579580396,48.0,84.0,113.156,113.3215,113.637,113.23875000000001,113.31118595050718,0.6125303370748315,0.9560390804340689,2017-06,2017
