prox_yen,prox_half,ext_atr,swing_len,big_mult,fwd_bars,strict_f1,wick_atr,sweep_lb,revenge_bars,stop_count,stop_long,stop_short,adverse_rate,sweep_down_n,sweep_down_up_edge,sweep_up_n,sweep_up_dn_edge,avg_fwd_up_after_sweep_dn,avg_fwd_dn_after_sweep_up,revenge_after_stop_n,revenge_fwd_up_rate,chain_stop_sweep_up,chain_n,score_edge,symbol
0.25,0.15,0.85,48,1.2,48,False,0.4,32,72,1238,693,545,0.4975767366720517,29,0.5862068965517241,53,0.32075471698113206,333.5155172413795,197.53471698113222,684,0.5877192982456141,0.4,5,0.49310344827586206,XAUUSD
0.25,0.15,0.85,48,1.2,48,False,0.55,12,72,1238,693,545,0.4975767366720517,43,0.5348837209302325,48,0.3541666666666667,278.5279069767443,217.40645833333352,684,0.5877192982456141,0.36363636363636365,11,0.4492600422832981,XAUUSD
0.25,0.15,0.85,48,1.2,48,False,0.55,20,72,1238,693,545,0.4975767366720517,26,0.5769230769230769,35,0.37142857142857144,331.7065384615387,213.62971428571473,684,0.5877192982456141,0.5,6,0.5384615384615384,XAUUSD
0.25,0.15,0.85,48,1.2,48,False,0.55,32,72,1238,693,545,0.4975767366720517,17,0.6470588235294118,25,0.32,351.1111764705885,208.9684000000003,684,0.5877192982456141,0.25,4,0.4485294117647059,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.25,12,72,1388,800,588,0.48738284066330206,117,0.5811965811965812,147,0.40816326530612246,380.4828205128204,298.7387074829933,794,0.5944584382871536,0.391304347826087,23,0.48625046451133414,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.25,20,72,1388,800,588,0.48738284066330206,73,0.6027397260273972,110,0.39090909090909093,390.5173972602737,289.2794545454547,794,0.5944584382871536,0.5,14,0.5513698630136986,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.25,32,72,1388,800,588,0.48738284066330206,46,0.6086956521739131,84,0.38095238095238093,357.95543478260873,276.8394047619048,794,0.5944584382871536,0.5714285714285714,7,0.5900621118012422,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.4,12,72,1388,800,588,0.48738284066330206,69,0.5362318840579711,82,0.34146341463414637,383.39188405797097,235.8674390243903,794,0.5944584382871536,0.375,16,0.45561594202898553,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.4,20,72,1388,800,588,0.48738284066330206,43,0.6046511627906976,66,0.3333333333333333,419.87627906976746,229.80272727272748,794,0.5944584382871536,0.6666666666666666,9,0.6356589147286822,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.4,32,72,1388,800,588,0.48738284066330206,29,0.5862068965517241,53,0.2830188679245283,387.8665517241381,220.95113207547183,794,0.5944584382871536,0.6,5,0.593103448275862,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.55,12,72,1388,800,588,0.48738284066330206,43,0.4883720930232558,48,0.3125,333.5811627906978,251.28312500000024,794,0.5944584382871536,0.4166666666666667,12,0.45251937984496127,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.55,20,72,1388,800,588,0.48738284066330206,26,0.5769230769230769,35,0.2857142857142857,396.866153846154,236.8300000000006,794,0.5944584382871536,0.6666666666666666,6,0.6217948717948718,XAUUSD
0.25,0.15,0.85,48,1.2,72,True,0.55,32,72,1388,800,588,0.48738284066330206,17,0.6470588235294118,25,0.2,405.43941176470605,219.62600000000037,794,0.5944584382871536,0.5,4,0.5735294117647058,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.25,12,72,1238,693,545,0.4983844911147011,117,0.5811965811965812,147,0.40816326530612246,380.4828205128204,298.7387074829933,684,0.5994152046783626,0.47368421052631576,19,0.5274403958614485,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.25,20,72,1238,693,545,0.4983844911147011,73,0.6027397260273972,110,0.39090909090909093,390.5173972602737,289.2794545454547,684,0.5994152046783626,0.5833333333333334,12,0.5930365296803652,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.25,32,72,1238,693,545,0.4983844911147011,46,0.6086956521739131,84,0.38095238095238093,357.95543478260873,276.8394047619048,684,0.5994152046783626,0.5714285714285714,7,0.5900621118012422,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.4,12,72,1238,693,545,0.4983844911147011,69,0.5362318840579711,82,0.34146341463414637,383.39188405797097,235.8674390243903,684,0.5994152046783626,0.5,12,0.5181159420289856,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.4,20,72,1238,693,545,0.4983844911147011,43,0.6046511627906976,66,0.3333333333333333,419.87627906976746,229.80272727272748,684,0.5994152046783626,0.75,8,0.6773255813953488,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.4,32,72,1238,693,545,0.4983844911147011,29,0.5862068965517241,53,0.2830188679245283,387.8665517241381,220.95113207547183,684,0.5994152046783626,0.6,5,0.593103448275862,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.55,12,72,1238,693,545,0.4983844911147011,43,0.4883720930232558,48,0.3125,333.5811627906978,251.28312500000024,684,0.5994152046783626,0.45454545454545453,11,0.4714587737843552,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.55,20,72,1238,693,545,0.4983844911147011,26,0.5769230769230769,35,0.2857142857142857,396.866153846154,236.8300000000006,684,0.5994152046783626,0.6666666666666666,6,0.6217948717948718,XAUUSD
0.25,0.15,0.85,48,1.2,72,False,0.55,32,72,1238,693,545,0.4983844911147011,17,0.6470588235294118,25,0.2,405.43941176470605,219.62600000000037,684,0.5994152046783626,0.5,4,0.5735294117647058,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.25,12,72,1687,959,728,0.5047449584816133,117,0.5811965811965812,147,0.43537414965986393,145.21299145299162,110.88748299319745,955,0.5308900523560209,0.12121212121212122,33,0.35120435120435123,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.25,20,72,1687,959,728,0.5047449584816133,73,0.5616438356164384,110,0.42727272727272725,145.93726027397278,108.20681818181852,955,0.5308900523560209,0.043478260869565216,23,0.3025610482430018,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.25,32,72,1687,959,728,0.5047449584816133,46,0.5652173913043478,84,0.4166666666666667,145.23478260869598,104.09500000000034,955,0.5308900523560209,0.0,14,0.2826086956521739,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.4,12,72,1687,959,728,0.5047449584816133,69,0.5507246376811594,82,0.3902439024390244,135.29202898550741,102.48487804878063,955,0.5308900523560209,0.09090909090909091,22,0.3208168642951252,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.4,20,72,1687,959,728,0.5047449584816133,43,0.5581395348837209,66,0.36363636363636365,142.41930232558173,94.76530303030331,955,0.5308900523560209,0.0,15,0.27906976744186046,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.4,32,72,1687,959,728,0.5047449584816133,29,0.6206896551724138,53,0.37735849056603776,156.77034482758643,100.59698113207568,955,0.5308900523560209,0.0,10,0.3103448275862069,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.55,12,72,1687,959,728,0.5047449584816133,43,0.5813953488372093,48,0.5,114.79837209302342,116.27812500000005,955,0.5308900523560209,0.058823529411764705,17,0.320109439124487,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.55,20,72,1687,959,728,0.5047449584816133,26,0.5769230769230769,35,0.4857142857142857,124.56653846153883,108.89971428571451,955,0.5308900523560209,0.0,10,0.28846153846153844,XAUUSD
0.25,0.15,0.85,72,0.95,12,True,0.55,32,72,1687,959,728,0.5047449584816133,17,0.6470588235294118,25,0.48,140.28705882352958,119.0648000000001,955,0.5308900523560209,0.0,8,0.3235294117647059,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.25,12,72,1563,871,692,0.5054382597568778,117,0.5811965811965812,147,0.43537414965986393,145.21299145299162,110.88748299319745,867,0.532871972318339,0.10344827586206896,29,0.3423224285293251,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.25,20,72,1563,871,692,0.5054382597568778,73,0.5616438356164384,110,0.42727272727272725,145.93726027397278,108.20681818181852,867,0.532871972318339,0.0,21,0.2808219178082192,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.25,32,72,1563,871,692,0.5054382597568778,46,0.5652173913043478,84,0.4166666666666667,145.23478260869598,104.09500000000034,867,0.532871972318339,0.0,14,0.2826086956521739,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.4,12,72,1563,871,692,0.5054382597568778,69,0.5507246376811594,82,0.3902439024390244,135.29202898550741,102.48487804878063,867,0.532871972318339,0.05555555555555555,18,0.3031400966183575,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.4,20,72,1563,871,692,0.5054382597568778,43,0.5581395348837209,66,0.36363636363636365,142.41930232558173,94.76530303030331,867,0.532871972318339,0.0,14,0.27906976744186046,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.4,32,72,1563,871,692,0.5054382597568778,29,0.6206896551724138,53,0.37735849056603776,156.77034482758643,100.59698113207568,867,0.532871972318339,0.0,10,0.3103448275862069,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.55,12,72,1563,871,692,0.5054382597568778,43,0.5813953488372093,48,0.5,114.79837209302342,116.27812500000005,867,0.532871972318339,0.0625,16,0.32194767441860467,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.55,20,72,1563,871,692,0.5054382597568778,26,0.5769230769230769,35,0.4857142857142857,124.56653846153883,108.89971428571451,867,0.532871972318339,0.0,10,0.28846153846153844,XAUUSD
0.25,0.15,0.85,72,0.95,12,False,0.55,32,72,1563,871,692,0.5054382597568778,17,0.6470588235294118,25,0.48,140.28705882352958,119.0648000000001,867,0.532871972318339,0.0,8,0.3235294117647059,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.25,12,72,1687,959,728,0.4833926453143535,117,0.5384615384615384,147,0.4217687074829932,224.80170940170953,169.79102040816352,955,0.562303664921466,0.15151515151515152,33,0.34498834498834496,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.25,20,72,1687,959,728,0.4833926453143535,73,0.547945205479452,110,0.36363636363636365,236.17890410958896,158.0810909090913,955,0.562303664921466,0.08695652173913043,23,0.3174508636092912,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.25,32,72,1687,959,728,0.4833926453143535,46,0.5652173913043478,84,0.35714285714285715,236.80521739130475,148.3546428571432,955,0.562303664921466,0.07142857142857142,14,0.3183229813664596,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.4,12,72,1687,959,728,0.4833926453143535,69,0.5072463768115942,82,0.35365853658536583,213.99130434782626,143.4407317073172,955,0.562303664921466,0.13636363636363635,22,0.3218050065876153,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.4,20,72,1687,959,728,0.4833926453143535,43,0.5581395348837209,66,0.3181818181818182,236.91255813953484,130.3092424242427,955,0.562303664921466,0.13333333333333333,15,0.3457364341085271,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.4,32,72,1687,959,728,0.4833926453143535,29,0.5517241379310345,53,0.32075471698113206,241.78931034482784,132.85679245283038,955,0.562303664921466,0.1,10,0.3258620689655172,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.55,12,72,1687,959,728,0.4833926453143535,43,0.4883720930232558,48,0.375,187.05465116279086,145.9260416666669,955,0.562303664921466,0.17647058823529413,17,0.332421340629275,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.55,20,72,1687,959,728,0.4833926453143535,26,0.5,35,0.4,211.03500000000003,138.51000000000062,955,0.562303664921466,0.1,10,0.3,XAUUSD
0.25,0.15,0.85,72,0.95,24,True,0.55,32,72,1687,959,728,0.4833926453143535,17,0.5294117647058824,25,0.4,239.86058823529422,144.1060000000005,955,0.562303664921466,0.0,8,0.2647058823529412,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.25,12,72,1563,871,692,0.4964811260396673,117,0.5384615384615384,147,0.4217687074829932,224.80170940170953,169.79102040816352,867,0.5501730103806228,0.1724137931034483,29,0.35543766578249336,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.25,20,72,1563,871,692,0.4964811260396673,73,0.547945205479452,110,0.36363636363636365,236.17890410958896,158.0810909090913,867,0.5501730103806228,0.09523809523809523,21,0.32159165035877363,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.25,32,72,1563,871,692,0.4964811260396673,46,0.5652173913043478,84,0.35714285714285715,236.80521739130475,148.3546428571432,867,0.5501730103806228,0.07142857142857142,14,0.3183229813664596,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.4,12,72,1563,871,692,0.4964811260396673,69,0.5072463768115942,82,0.35365853658536583,213.99130434782626,143.4407317073172,867,0.5501730103806228,0.16666666666666666,18,0.33695652173913043,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.4,20,72,1563,871,692,0.4964811260396673,43,0.5581395348837209,66,0.3181818181818182,236.91255813953484,130.3092424242427,867,0.5501730103806228,0.14285714285714285,14,0.3504983388704319,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.4,32,72,1563,871,692,0.4964811260396673,29,0.5517241379310345,53,0.32075471698113206,241.78931034482784,132.85679245283038,867,0.5501730103806228,0.1,10,0.3258620689655172,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.55,12,72,1563,871,692,0.4964811260396673,43,0.4883720930232558,48,0.375,187.05465116279086,145.9260416666669,867,0.5501730103806228,0.1875,16,0.3379360465116279,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.55,20,72,1563,871,692,0.4964811260396673,26,0.5,35,0.4,211.03500000000003,138.51000000000062,867,0.5501730103806228,0.1,10,0.3,XAUUSD
0.25,0.15,0.85,72,0.95,24,False,0.55,32,72,1563,871,692,0.4964811260396673,17,0.5294117647058824,25,0.4,239.86058823529422,144.1060000000005,867,0.5501730103806228,0.0,8,0.2647058823529412,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.25,12,72,1687,959,728,0.4792408066429419,117,0.5982905982905983,147,0.43537414965986393,319.0255555555556,254.21408163265318,955,0.5916230366492147,0.3333333333333333,33,0.4658119658119658,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.25,20,72,1687,959,728,0.4792408066429419,73,0.6164383561643836,110,0.4,335.32958904109574,242.7039090909093,955,0.5916230366492147,0.391304347826087,23,0.5038713519952353,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.25,32,72,1687,959,728,0.4792408066429419,46,0.6304347826086957,84,0.38095238095238093,321.4658695652175,238.64130952380964,955,0.5916230366492147,0.42857142857142855,14,0.5295031055900621,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.4,12,72,1687,959,728,0.4792408066429419,69,0.5507246376811594,82,0.36585365853658536,312.43695652173915,202.28682926829276,955,0.5916230366492147,0.36363636363636365,22,0.45718050065876153,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.4,20,72,1687,959,728,0.4792408066429419,43,0.6046511627906976,66,0.3484848484848485,354.19465116279065,197.82984848484867,955,0.5916230366492147,0.5333333333333333,15,0.5689922480620155,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.4,32,72,1687,959,728,0.4792408066429419,29,0.5862068965517241,53,0.32075471698113206,333.5155172413795,197.53471698113222,955,0.5916230366492147,0.5,10,0.5431034482758621,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.55,12,72,1687,959,728,0.4792408066429419,43,0.5348837209302325,48,0.3541666666666667,278.5279069767443,217.40645833333352,955,0.5916230366492147,0.4117647058823529,17,0.4733242134062927,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.55,20,72,1687,959,728,0.4792408066429419,26,0.5769230769230769,35,0.37142857142857144,331.7065384615387,213.62971428571473,955,0.5916230366492147,0.5,10,0.5384615384615384,XAUUSD
0.25,0.15,0.85,72,0.95,48,True,0.55,32,72,1687,959,728,0.4792408066429419,17,0.6470588235294118,25,0.32,351.1111764705885,208.9684000000003,955,0.5916230366492147,0.375,8,0.5110294117647058,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.25,12,72,1563,871,692,0.4868841970569418,117,0.5982905982905983,147,0.43537414965986393,319.0255555555556,254.21408163265318,867,0.5847750865051903,0.3793103448275862,29,0.48880047155909223,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.25,20,72,1563,871,692,0.4868841970569418,73,0.6164383561643836,110,0.4,335.32958904109574,242.7039090909093,867,0.5847750865051903,0.42857142857142855,21,0.5225048923679061,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.25,32,72,1563,871,692,0.4868841970569418,46,0.6304347826086957,84,0.38095238095238093,321.4658695652175,238.64130952380964,867,0.5847750865051903,0.42857142857142855,14,0.5295031055900621,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.4,12,72,1563,871,692,0.4868841970569418,69,0.5507246376811594,82,0.36585365853658536,312.43695652173915,202.28682926829276,867,0.5847750865051903,0.4444444444444444,18,0.4975845410628019,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.4,20,72,1563,871,692,0.4868841970569418,43,0.6046511627906976,66,0.3484848484848485,354.19465116279065,197.82984848484867,867,0.5847750865051903,0.5714285714285714,14,0.5880398671096345,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.4,32,72,1563,871,692,0.4868841970569418,29,0.5862068965517241,53,0.32075471698113206,333.5155172413795,197.53471698113222,867,0.5847750865051903,0.5,10,0.5431034482758621,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.55,12,72,1563,871,692,0.4868841970569418,43,0.5348837209302325,48,0.3541666666666667,278.5279069767443,217.40645833333352,867,0.5847750865051903,0.4375,16,0.48619186046511625,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.55,20,72,1563,871,692,0.4868841970569418,26,0.5769230769230769,35,0.37142857142857144,331.7065384615387,213.62971428571473,867,0.5847750865051903,0.5,10,0.5384615384615384,XAUUSD
0.25,0.15,0.85,72,0.95,48,False,0.55,32,72,1563,871,692,0.4868841970569418,17,0.6470588235294118,25,0.32,351.1111764705885,208.9684000000003,867,0.5847750865051903,0.375,8,0.5110294117647058,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.25,12,72,1687,959,728,0.48102016607354686,117,0.5811965811965812,147,0.40816326530612246,380.4828205128204,298.7387074829933,955,0.5968586387434555,0.36363636363636365,33,0.47241647241647244,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.25,20,72,1687,959,728,0.48102016607354686,73,0.6027397260273972,110,0.39090909090909093,390.5173972602737,289.2794545454547,955,0.5968586387434555,0.43478260869565216,23,0.5187611673615247,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.25,32,72,1687,959,728,0.48102016607354686,46,0.6086956521739131,84,0.38095238095238093,357.95543478260873,276.8394047619048,955,0.5968586387434555,0.5,14,0.5543478260869565,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.4,12,72,1687,959,728,0.48102016607354686,69,0.5362318840579711,82,0.34146341463414637,383.39188405797097,235.8674390243903,955,0.5968586387434555,0.4090909090909091,22,0.47266139657444006,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.4,20,72,1687,959,728,0.48102016607354686,43,0.6046511627906976,66,0.3333333333333333,419.87627906976746,229.80272727272748,955,0.5968586387434555,0.6,15,0.6023255813953488,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.4,32,72,1687,959,728,0.48102016607354686,29,0.5862068965517241,53,0.2830188679245283,387.8665517241381,220.95113207547183,955,0.5968586387434555,0.6,10,0.593103448275862,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.55,12,72,1687,959,728,0.48102016607354686,43,0.4883720930232558,48,0.3125,333.5811627906978,251.28312500000024,955,0.5968586387434555,0.47058823529411764,17,0.4794801641586867,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.55,20,72,1687,959,728,0.48102016607354686,26,0.5769230769230769,35,0.2857142857142857,396.866153846154,236.8300000000006,955,0.5968586387434555,0.6,10,0.5884615384615384,XAUUSD
0.25,0.15,0.85,72,0.95,72,True,0.55,32,72,1687,959,728,0.48102016607354686,17,0.6470588235294118,25,0.2,405.43941176470605,219.62600000000037,955,0.5968586387434555,0.5,8,0.5735294117647058,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.25,12,72,1563,871,692,0.49008317338451696,117,0.5811965811965812,147,0.40816326530612246,380.4828205128204,298.7387074829933,867,0.5963091118800461,0.41379310344827586,29,0.4974948423224286,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.25,20,72,1563,871,692,0.49008317338451696,73,0.6027397260273972,110,0.39090909090909093,390.5173972602737,289.2794545454547,867,0.5963091118800461,0.47619047619047616,21,0.5394651011089366,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.25,32,72,1563,871,692,0.49008317338451696,46,0.6086956521739131,84,0.38095238095238093,357.95543478260873,276.8394047619048,867,0.5963091118800461,0.5,14,0.5543478260869565,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.4,12,72,1563,871,692,0.49008317338451696,69,0.5362318840579711,82,0.34146341463414637,383.39188405797097,235.8674390243903,867,0.5963091118800461,0.5,18,0.5181159420289856,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.4,20,72,1563,871,692,0.49008317338451696,43,0.6046511627906976,66,0.3333333333333333,419.87627906976746,229.80272727272748,867,0.5963091118800461,0.6428571428571429,14,0.6237541528239203,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.4,32,72,1563,871,692,0.49008317338451696,29,0.5862068965517241,53,0.2830188679245283,387.8665517241381,220.95113207547183,867,0.5963091118800461,0.6,10,0.593103448275862,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.55,12,72,1563,871,692,0.49008317338451696,43,0.4883720930232558,48,0.3125,333.5811627906978,251.28312500000024,867,0.5963091118800461,0.5,16,0.4941860465116279,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.55,20,72,1563,871,692,0.49008317338451696,26,0.5769230769230769,35,0.2857142857142857,396.866153846154,236.8300000000006,867,0.5963091118800461,0.6,10,0.5884615384615384,XAUUSD
0.25,0.15,0.85,72,0.95,72,False,0.55,32,72,1563,871,692,0.49008317338451696,17,0.6470588235294118,25,0.2,405.43941176470605,219.62600000000037,867,0.5963091118800461,0.5,8,0.5735294117647058,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.25,12,72,1558,888,670,0.5099550417469493,117,0.5811965811965812,147,0.43537414965986393,145.21299145299162,110.88748299319745,883,0.5243488108720272,0.14814814814814814,27,0.3646723646723647,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.25,20,72,1558,888,670,0.5099550417469493,73,0.5616438356164384,110,0.42727272727272725,145.93726027397278,108.20681818181852,883,0.5243488108720272,0.058823529411764705,17,0.31023368251410155,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.25,32,72,1558,888,670,0.5099550417469493,46,0.5652173913043478,84,0.4166666666666667,145.23478260869598,104.09500000000034,883,0.5243488108720272,0.0,9,0.2826086956521739,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.4,12,72,1558,888,670,0.5099550417469493,69,0.5507246376811594,82,0.3902439024390244,135.29202898550741,102.48487804878063,883,0.5243488108720272,0.1111111111111111,18,0.3309178743961353,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.4,20,72,1558,888,670,0.5099550417469493,43,0.5581395348837209,66,0.36363636363636365,142.41930232558173,94.76530303030331,883,0.5243488108720272,0.0,11,0.27906976744186046,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.4,32,72,1558,888,670,0.5099550417469493,29,0.6206896551724138,53,0.37735849056603776,156.77034482758643,100.59698113207568,883,0.5243488108720272,0.0,6,0.3103448275862069,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.55,12,72,1558,888,670,0.5099550417469493,43,0.5813953488372093,48,0.5,114.79837209302342,116.27812500000005,883,0.5243488108720272,0.07692307692307693,13,0.32915921288014316,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.55,20,72,1558,888,670,0.5099550417469493,26,0.5769230769230769,35,0.4857142857142857,124.56653846153883,108.89971428571451,883,0.5243488108720272,0.0,7,0.28846153846153844,XAUUSD
0.25,0.15,0.85,72,1.05,12,True,0.55,32,72,1558,888,670,0.5099550417469493,17,0.6470588235294118,25,0.48,140.28705882352958,119.0648000000001,883,0.5243488108720272,0.0,5,0.3235294117647059,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.25,12,72,1418,790,628,0.5119887165021156,117,0.5811965811965812,147,0.43537414965986393,145.21299145299162,110.88748299319745,785,0.5273885350318471,0.13043478260869565,23,0.35581568190263846,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.25,20,72,1418,790,628,0.5119887165021156,73,0.5616438356164384,110,0.42727272727272725,145.93726027397278,108.20681818181852,785,0.5273885350318471,0.0,15,0.2808219178082192,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.25,32,72,1418,790,628,0.5119887165021156,46,0.5652173913043478,84,0.4166666666666667,145.23478260869598,104.09500000000034,785,0.5273885350318471,0.0,9,0.2826086956521739,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.4,12,72,1418,790,628,0.5119887165021156,69,0.5507246376811594,82,0.3902439024390244,135.29202898550741,102.48487804878063,785,0.5273885350318471,0.07142857142857142,14,0.3110766045548654,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.4,20,72,1418,790,628,0.5119887165021156,43,0.5581395348837209,66,0.36363636363636365,142.41930232558173,94.76530303030331,785,0.5273885350318471,0.0,10,0.27906976744186046,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.4,32,72,1418,790,628,0.5119887165021156,29,0.6206896551724138,53,0.37735849056603776,156.77034482758643,100.59698113207568,785,0.5273885350318471,0.0,6,0.3103448275862069,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.55,12,72,1418,790,628,0.5119887165021156,43,0.5813953488372093,48,0.5,114.79837209302342,116.27812500000005,785,0.5273885350318471,0.08333333333333333,12,0.33236434108527135,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.55,20,72,1418,790,628,0.5119887165021156,26,0.5769230769230769,35,0.4857142857142857,124.56653846153883,108.89971428571451,785,0.5273885350318471,0.0,7,0.28846153846153844,XAUUSD
0.25,0.15,0.85,72,1.05,12,False,0.55,32,72,1418,790,628,0.5119887165021156,17,0.6470588235294118,25,0.48,140.28705882352958,119.0648000000001,785,0.5273885350318471,0.0,5,0.3235294117647059,XAUUSD
0.25,0.15,0.85,72,1.05,24,True,0.25,12,72,1558,888,670,0.48747591522157996,117,0.5384615384615384,147,0.4217687074829932,224.80170940170953,169.79102040816352,883,0.5560588901472253,0.14814814814814814,27,0.3433048433048433,XAUUSD
0.25,0.15,0.85,72,1.05,24,True,0.25,20,72,1558,888,670,0.48747591522157996,73,0.547945205479452,110,0.36363636363636365,236.17890410958896,158.0810909090913,883,0.5560588901472253,0.058823529411764705,17,0.30338436744560837,XAUUSD
0.25,0.15,0.85,72,1.05,24,True,0.25,32,72,1558,888,670,0.48747591522157996,46,0.5652173913043478,84,0.35714285714285715,236.80521739130475,148.3546428571432,883,0.5560588901472253,0.0,9,0.2826086956521739,XAUUSD
0.25,0.15,0.85,72,1.05,24,True,0.4,12,72,1558,888,670,0.48747591522157996,69,0.5072463768115942,82,0.35365853658536583,213.99130434782626,143.4407317073172,883,0.5560588901472253,0.1111111111111111,18,0.3091787439613527,XAUUSD
0.25,0.15,0.85,72,1.05,24,True,0.4,20,72,1558,888,670,0.48747591522157996,43,0.5581395348837209,66,0.3181818181818182,236.91255813953484,130.3092424242427,883,0.5560588901472253,0.09090909090909091,11,0.32452431289640593,XAUUSD
