strategy,excluded_symbols,trades,win_rate,total_r_after_cost,avg_r_after_cost,pf_after_cost,max_dd_r,research_trades,research_total_r,oos_trades,oos_total_r
SHELF6_DON20_EMA_RR15,XAUUSD,47,48.93617021276596,9.41704817406198,0.2003627271077017,1.3883466790330499,8.156103601107741,44,9.965249142305867,3,-0.5482009682438864
SHELF6_DON20_BREAK_RR15,"CHFJPY,XAUUSD",43,48.837209302325576,8.591569199623875,0.19980393487497383,1.3880913719181982,6.605581576949676,39,7.650752288349516,4,0.9408169112743618
SHELF6_BREAK_RR2,"AUDJPY,CHFJPY,SILVER",82,41.46341463414634,18.836573616360784,0.2297143123946437,1.387565190898685,9.25288265263827,71,14.952223172942963,11,3.8843504434178224
SHELF6_DON20_BREAK_RR15,USDJPY,51,49.01960784313725,10.225422235313642,0.20049847520222827,1.3872022313380974,7.955855646599953,46,7.783038340544574,5,2.4423838947690664
SHELF6_OVERHEAD_ROOM_RR15,CHFJPY,104,49.03846153846153,20.968369594117213,0.2016189384049732,1.386621770812692,11.062584406404829,87,18.312681557999603,17,2.655688036117613
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY,SILVER",72,48.61111111111111,14.431705220322911,0.20044035028226265,1.3853630187933994,12.42587463964031,62,9.54355009530129,10,4.888155125021621
SHELF6_EMA_UP_RR15,"GBPJPY,SILVER",100,49.0,20.07696696101281,0.2007696696101281,1.3845553186415431,13.241959321743293,87,18.268842646779532,13,1.8081243142332766
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,SILVER",41,48.78048780487805,8.222740007533545,0.20055463433008647,1.3824180597889564,6.22425395423968,35,4.299649222651357,6,3.923090784882189
SHELF6_EMA_UP_RR15,"EURJPY,XAUUSD",86,48.837209302325576,16.98953624071494,0.19755274698505745,1.3785510543342463,8.124326515754035,75,18.303176198224744,11,-1.3136399575098054
SHELF6_DON55_BREAK_RR15,AUDJPY,39,48.717948717948715,7.603861337294591,0.19497080352037413,1.377493961910204,7.577814675876711,37,7.12107114028625,2,0.4827901970083399
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,SILVER,XAUUSD",37,48.64864864864865,7.343617593985551,0.19847615118879866,1.377389471677233,6.952348513448643,32,2.410555736100448,5,4.933061857885102
V_CONTEXT_RECLAIM_RR15,"GBPJPY,USDJPY,XAUUSD",141,51.06382978723404,24.211899614123247,0.17171560010016487,1.3772557879972063,7.814408692194842,125,19.575654650523298,16,4.6362449635999505
SHELF6_PRECALM_BREAK_RR15,"EURJPY,SILVER",41,48.78048780487805,8.114258894585626,0.1979087535264787,1.3770875662078785,6.837239856085805,36,3.181299444189096,5,4.93295945039653
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,NONE,51,49.01960784313725,10.13444874306752,0.19871468123661803,1.3765011094083184,8.48627353350854,44,4.7331272893096275,7,5.401321453757891
SHELF6_BREAK_RR2,"AUDJPY,SILVER,XAUUSD",92,41.30434782608695,20.512138954990405,0.2229580321194609,1.374145670495074,14.249909057567216,81,19.662568280376178,11,0.8495706746142289
SHELF6_EMA_UP_RR15,"CHFJPY,EURJPY",78,48.717948717948715,15.220011022823863,0.1951283464464598,1.3737868543359395,8.519999613808972,68,15.48453091976538,10,-0.2645198969415141
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"AUDJPY,GBPJPY,SILVER",37,48.64864864864865,7.254050860976255,0.19605542867503392,1.3727385822391536,6.22425395423968,31,3.330960076094067,6,3.923090784882189
SHELF6_EMA_UP_RR15,"USDJPY,XAUUSD",84,48.80952380952381,16.34675606541122,0.1946042388739431,1.372548692789026,9.991185908260466,71,19.6988172394147,13,-3.3520611740034796
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,XAUUSD,47,48.93617021276596,9.255326329519521,0.19692183679828767,1.3720813396587128,9.487171486149672,41,2.844033802758717,6,6.411292526760803
SHELF6_PRECALM_BREAK_RR15,"EURJPY,SILVER,XAUUSD",37,48.64864864864865,7.235136481037626,0.19554422921723313,1.3715040040973232,7.948677048440313,33,1.2922059576381828,4,5.942930523399443
SHELF6_DON55_BREAK_RR15,"CHFJPY,SILVER,XAUUSD",27,48.148148148148145,5.142154978118928,0.1904501843747751,1.36975436818166,5.880933558146794,26,6.152881057168165,1,-1.0107260790492378
SHELF6_EMA_UP_RR15,"EURJPY,GBPJPY,SILVER",78,48.717948717948715,15.126216442476574,0.19392585182662275,1.3687411638790639,10.989204511043898,69,11.757684278403708,9,3.3685321640728665
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,GBPJPY,47,48.93617021276596,9.165759596510227,0.1950161616278772,1.3684434397624148,8.48627353350854,40,3.7644381427523377,7,5.401321453757891
SHELF6_BREAK_RR15,"GBPJPY,SILVER",113,48.67256637168141,21.815127359657332,0.1930542244217463,1.3673905283700527,12.377581819718952,97,15.526387262525338,16,6.288740097131993
SHELF6_BREAK_RR15,"SILVER,USDJPY",103,48.54368932038835,19.822159321002474,0.19244814874759683,1.3671460142337861,11.116285253753773,89,16.52506727791655,14,3.2970920430859265
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,USDJPY",82,48.78048780487805,15.812486723703321,0.19283520394760148,1.3670981224421017,5.988354286093786,68,15.131474370291293,14,0.6810123534120314
SHELF6_EMA_UP_RR15,"CHFJPY,USDJPY",76,48.68421052631579,14.577230847520145,0.19180566904631768,1.3670352540097404,5.9847880567650975,64,16.88017196095533,12,-2.302941113435188
SHELF6_PRECALM_BREAK_RR15,"EURJPY,GBPJPY,SILVER",37,48.64864864864865,7.1455697480283344,0.1931235067034685,1.3668577573121452,6.231919890695093,32,2.2126102976318043,5,4.93295945039653
SHELF6_OVERHEAD_ROOM_RR15,XAUUSD,113,48.67256637168141,21.68841638161308,0.19193288833285913,1.3648834380103385,11.68504997667101,96,19.071877333060844,17,2.6165390485522346
SHELF6_BREAK_RR2,CHFJPY,116,41.37931034482759,25.354464802653233,0.2185729724366658,1.3644993846567108,12.736924555793253,99,21.68938113163536,17,3.6650836710178702
SHELF6_DON20_BREAK_RR15,"GBPJPY,SILVER,USDJPY",41,48.78048780487805,7.8217926481568645,0.19077543044285036,1.363079117726304,6.331123825538201,36,5.379408753387799,5,2.4423838947690664
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"GBPJPY,XAUUSD",43,48.837209302325576,8.28663718296223,0.19271249262702858,1.362907788872406,8.48627353350854,37,1.8753446562014264,6,6.411292526760803
SHELF6_DON55_BREAK_RR15,"EURJPY,SILVER,USDJPY",25,48.0,4.729679219443847,0.18918716877775388,1.3620235497359723,8.08437236268459,24,3.236162943386269,1,1.4935162760575778
SHELF6_EMA_UP_RR15,"GBPJPY,SILVER,USDJPY",76,48.68421052631579,14.483436267172852,0.19057152983122175,1.3619142826537083,12.217702579463205,65,13.153325319593664,11,1.3301109475791928
SHELF6_BREAK_RR15,"EURJPY,XAUUSD",103,48.54368932038835,19.429101081355853,0.18863204933355196,1.3572494379077662,10.992396447840076,90,17.753944833938068,13,1.6751562474177821
SHELF6_DON55_BREAK_RR15,"GBPJPY,SILVER",37,48.64864864864865,6.944535103167945,0.18769013792345798,1.3569212820670364,6.196572891784723,35,6.461744906159605,2,0.4827901970083399
SHELF6_DON20_BREAK_RR15,"GBPJPY,USDJPY",45,48.888888888888886,8.446758416028734,0.18770574257841632,1.3567823424541952,5.22219792988998,40,6.004374521259666,5,2.4423838947690664
SHELF6_BREAK_RR2,XAUUSD,126,41.269841269841265,27.030030141282857,0.21452404874034015,1.3566847293133195,17.843722077395668,109,26.399726239068585,17,0.6303039022142753
SHELF6_EMA_UP_RR15,GBPJPY,109,48.62385321100918,20.44349527277049,0.18755500250248158,1.355452524375718,11.893613428468221,93,21.80922084857568,16,-1.365725575805185
SHELF6_OVERHEAD_ROOM_RR15,"EURJPY,SILVER,XAUUSD",81,48.148148148148145,15.151752007818768,0.18705866676319466,1.3552238242747912,13.357527378892023,71,10.302745870362529,10,4.849006137456243
SHELF6_BREAK_RR15,"CHFJPY,EURJPY,GBPJPY",76,48.68421052631579,14.169724957602527,0.1864437494421385,1.3514055158297267,8.007340914566942,64,11.438447351278882,12,2.731277606323645
SHELF6_DON20_BREAK_RR15,"CHFJPY,GBPJPY,XAUUSD",37,48.64864864864865,6.812905380338966,0.1841325778469991,1.3511019905902915,3.8719238602397015,33,5.872088469064606,4,0.9408169112743618
SHELF6_BREAK_RR15,"AUDJPY,CHFJPY",93,48.38709677419355,17.20035266193554,0.18495002862296278,1.3504877350737667,8.569948689457156,79,18.993737652273634,14,-1.793384990338098
SHELF6_DON55_BREAK_RR15,"CHFJPY,EURJPY,XAUUSD",21,47.61904761904761,3.7879312908607594,0.180377680517179,1.3488342432872493,4.37857589687947,20,4.798657369909997,1,-1.0107260790492378
SHELF6_BREAK_RR15,"GBPJPY,USDJPY,XAUUSD",82,48.78048780487805,15.19183627693364,0.18526629606016634,1.348824030632272,10.58605528016282,69,13.533000539746508,13,1.6588357371871383
SHELF6_EMA_UP_RR15,"EURJPY,USDJPY,XAUUSD",62,48.38709677419355,11.396005546874987,0.18380654107862882,1.348596186418822,7.541681876453525,53,13.187658871038874,9,-1.7916533241638894
SHELF6_BREAK_RR15,"CHFJPY,EURJPY,USDJPY",66,48.484848484848484,12.176756918947675,0.18449631695375265,1.3485618865273072,5.461478237562515,56,12.437127366670094,10,-0.2603704477224218
V_CONTEXT_RECLAIM_RR15,SILVER,229,50.21834061135371,35.07165346162719,0.15315132515994406,1.3476255735741158,11.68352226213989,204,29.122981166733172,25,5.948672294894016
SHELF6_OVERHEAD_ROOM_RR15,"USDJPY,XAUUSD",91,48.35164835164835,16.532533511199187,0.1816761924307603,1.3424392098487279,10.851793068933807,77,15.89067014535253,14,0.6418633658466533
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,USDJPY",35,48.57142857142857,6.40367925429012,0.18296226440828914,1.3412025665708116,6.654745995848384,31,5.465990231162751,4,0.9376890231273696
SHELF6_DON55_BREAK_RR15,"EURJPY,GBPJPY",31,48.38709677419355,5.590311415909776,0.18033262631967018,1.340692960805253,4.872855232338085,29,5.107521218901436,2,0.4827901970083399
SHELF6_BREAK_RR15,NONE,141,48.226950354609926,25.434832293647244,0.18038888151522867,1.3399414237214766,12.026836339510185,121,23.3369144578942,20,2.0979178357530484
SHELF6_BREAK_RR2,SILVER,130,40.76923076923077,26.57781227038889,0.20444470977222223,1.3389276970714818,19.620302330689178,113,22.79250852825095,17,3.7853037421379416
V_CONTEXT_RECLAIM_RR15,NONE,261,50.191570881226056,39.19096589302281,0.15015695744453186,1.3381408990362431,11.346763869203428,232,32.879978346638346,29,6.310987546384465
SHELF6_DON20_EMA_RR15,"EURJPY,GBPJPY,XAUUSD",31,48.38709677419355,5.5527122630412755,0.1791197504206863,1.337941982642455,3.9404733958312823,29,5.0852076732148115,2,0.46750458982646337
SHELF6_EMA_UP_RR15,"CHFJPY,EURJPY,USDJPY",54,48.148148148148145,9.626480328983908,0.17826815424044273,1.3374264332548307,5.461478237562516,46,10.369013592579504,8,-0.7425332635955981
V_CONTEXT_RECLAIM_RR15,"AUDJPY,SILVER",192,49.47916666666667,28.386630356357625,0.14784703310602929,1.3361850408809317,9.73045727434221,171,24.363362935680186,21,4.023267420677443
SHELF6_EMA_UP_RR15,"EURJPY,GBPJPY",87,48.275862068965516,15.492744754234257,0.17807752591073858,1.33442178720689,9.640858617768828,75,15.298062480199857,12,0.19468227403440497
SHELF6_BREAK_RR2,"CHFJPY,EURJPY",93,40.86021505376344,18.748995317405985,0.20160210018716113,1.3327388875041568,9.736187385562888,80,17.026655514566748,13,1.722339802839233
SHELF6_OVERHEAD_ROOM_RR15,SILVER,115,47.82608695652174,20.2818392388705,0.17636381946843913,1.3321887168053965,12.289754308458686,98,15.010071513078996,17,5.271767725791509
SHELF6_DON20_EMA_RR15,"CHFJPY,GBPJPY,XAUUSD",31,48.38709677419355,5.425817360415833,0.17502636646502687,1.3316287290422613,4.56255430813796,28,5.974018328659718,3,-0.5482009682438864
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,GBPJPY",87,48.275862068965516,15.389987346446526,0.17689640628099457,1.3315154913317546,9.390670651559443,71,11.717326938988432,16,3.672660407458098
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,USDJPY,XAUUSD",31,48.38709677419355,5.524556840742122,0.17821151099168134,1.3303174476878423,8.129771179664107,28,3.5768967446118394,3,1.9476600961302828
SHELF6_DON20_BREAK_RR15,"EURJPY,SILVER,XAUUSD",38,47.368421052631575,6.626439315656331,0.17437998199095608,1.3300681948686202,6.972431412986989,35,4.669916846311619,3,1.9565224693447116
SHELF6_EMA_UP_RR15,SILVER,113,47.78761061946903,19.669860544556393,0.17406956234120702,1.3277413784851386,13.241959321743291,99,18.8787086016636,14,0.7911519428927918
SHELF6_EMA_UP_RR15,"GBPJPY,USDJPY",85,48.23529411764706,14.849964578930539,0.17470546563447692,1.3276351612670565,10.869356686188139,71,16.69370352138981,14,-1.843738942459269
SHELF6_DON20_BREAK_RR15,"AUDJPY,SILVER,XAUUSD",40,47.5,6.901301158670176,0.1725325289667544,1.32742753858992,7.425066051382325,38,8.927732795789764,2,-2.026431637119588
V_CONTEXT_RECLAIM_RR15,AUDJPY,224,49.55357142857143,32.50594278775324,0.14511581601675555,1.3268583175729587,9.866543505388737,199,28.120360115585353,25,4.3855826721678905
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY",29,48.275862068965516,5.096807088889018,0.17575196858237993,1.3267300766032089,6.303438404157043,25,1.6431457312614104,4,3.453661357627608
SHELF6_DON20_BREAK_RR15,"EURJPY,XAUUSD",42,47.61904761904761,7.251405083528194,0.17265250198876653,1.3265244147865332,7.695811538390194,39,5.294882614183482,3,1.9565224693447116
SHELF6_BREAK_RR2,"EURJPY,XAUUSD",103,40.77669902912621,20.424560656035613,0.19829670539840402,1.326432201209112,15.49239644784005,90,21.737000621999975,13,-1.3124399659643604
SHELF6_AFTER_DORMANT60_RR15,GBPJPY,27,48.148148148148145,4.677086411181664,0.17322542263635793,1.326184167582933,4.114870119100728,24,5.265299814202281,3,-0.588213403020617
SHELF6_DON55_BREAK_RR15,SILVER,42,47.61904761904761,7.221128573268553,0.1719316326968703,1.3254163839827724,8.579839954417842,40,6.738338376260213,2,0.4827901970083399
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,GBPJPY,USDJPY",31,48.38709677419355,5.43499010773283,0.1753222615397687,1.3249134598947325,6.434637448710989,27,4.49730108460546,4,0.9376890231273696
SHELF6_DON20_BREAK_RR15,"AUDJPY,XAUUSD",44,47.72727272727273,7.526266926542041,0.17105152105777366,1.324279212993658,7.121938135007581,42,9.552698563661629,2,-2.026431637119588
SHELF8_TIGHT_BREAK_RR15,"GBPJPY,XAUUSD",23,47.82608695652174,3.991916172591604,0.1735615727213741,1.3240962437807346,5.744996475415686,21,1.0110428380121927,2,2.980873334579411
SHELF8_TIGHT_BREAK_RR15,"GBPJPY,SILVER,XAUUSD",23,47.82608695652174,3.991916172591604,0.1735615727213741,1.3240962437807346,5.744996475415686,21,1.0110428380121927,2,2.980873334579411
SHELF6_BREAK_RR15,"EURJPY,SILVER",107,47.66355140186916,18.477475648425305,0.17268668830304024,1.3240787451382572,10.990407109501195,94,14.147090723768255,13,4.330384924657056
SHELF6_AFTER_DORMANT60_RR15,"GBPJPY,SILVER",25,48.0,4.286889352085035,0.17147557408340142,1.3229242154160483,4.114870119100728,23,3.81153033823058,2,0.47535901385445545
V_CONTEXT_RECLAIM_RR15,"SILVER,USDJPY",188,50.53191489361703,27.00233221364966,0.14362942666834924,1.3197142247878957,7.658704904564507,169,23.28150320483791,19,3.720829008811748
V_CONTEXT_RECLAIM_RR15,"CHFJPY,EURJPY,SILVER",157,50.318471337579616,21.664089384169138,0.1379878304724149,1.3177767255868984,8.705107723920307,140,18.06394192716805,17,3.6001474570010865
SHELF6_PRECALM_BREAK_RR15,AUDJPY,48,47.91666666666667,8.219693724892736,0.17124361926859866,1.3175742403138146,8.372412506164284,42,4.296602940010546,6,3.923090784882189
SHELF8_TIGHT_BREAK_RR15,"EURJPY,GBPJPY",23,47.82608695652174,3.898448910934327,0.16949777873627508,1.3155197354887906,4.780892994295346,20,1.9202509479670262,3,1.9781979629673005
SHELF8_TIGHT_BREAK_RR15,"EURJPY,GBPJPY,SILVER",23,47.82608695652174,3.898448910934327,0.16949777873627508,1.3155197354887906,4.780892994295346,20,1.9202509479670262,3,1.9781979629673005
SHELF6_DON55_BREAK_RR15,"AUDJPY,CHFJPY,USDJPY",21,47.61904761904761,3.451416885657239,0.1643531850312971,1.314669590018911,5.513543625072707,20,1.9579006095996612,1,1.4935162760575778
V_CONTEXT_RECLAIM_RR15,USDJPY,220,50.45454545454545,31.12164464504528,0.14146202111384218,1.3128751932733784,8.407409176356229,197,27.038500384743084,23,4.083144260302197
SHELF6_OVERHEAD_ROOM_RR15,"GBPJPY,XAUUSD",96,47.91666666666667,16.110034133942385,0.16781285556189984,1.3120430981408675,11.320732551346955,80,12.476522714049665,16,3.6335114198927196
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY,XAUUSD",25,48.0,4.217684675341021,0.16870738701364082,1.3111197773153442,8.192531890707954,22,-0.2459477552895004,3,4.463632430630521
V_CONTEXT_RECLAIM_RR15,"CHFJPY,EURJPY",189,50.264550264550266,25.783401815564755,0.13642011542626856,1.309948594427668,7.86381504111486,168,21.820939107073222,21,3.962462708491535
SHELF6_BREAK_RR2,"CHFJPY,USDJPY",89,40.44943820224719,16.798629887225736,0.1887486504182667,1.3093687157189338,11.712667813513166,75,16.11097521290233,14,0.6876546743234047
SHELF8_TIGHT_BREAK_RR15,"EURJPY,XAUUSD",21,47.61904761904761,3.4910401026116276,0.16624000488626797,1.3090205067099754,3.124915617908112,19,0.5101667680322162,2,2.980873334579411
SHELF8_TIGHT_BREAK_RR15,"EURJPY,SILVER,XAUUSD",21,47.61904761904761,3.4910401026116276,0.16624000488626797,1.3090205067099754,3.124915617908112,19,0.5101667680322162,2,2.980873334579411
SHELF6_AFTER_DORMANT60_RR15,"CHFJPY,GBPJPY",23,47.82608695652174,3.793673550342768,0.16494232827577252,1.3088967591481209,4.169963344694426,20,4.381886953363385,3,-0.588213403020617
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,CHFJPY",84,47.61904761904761,13.902108806126856,0.165501295311034,1.3088819188377834,10.39750443459234,70,15.695493796464957,14,-1.793384990338098
V_CONTEXT_RECLAIM_RR15,"GBPJPY,SILVER",190,48.94736842105264,26.5834285126285,0.13991278164541315,1.3085759074455812,10.613340743236963,168,18.71458375326044,22,7.868844759368056
SHELF6_BREAK_RR15,"GBPJPY,SILVER,USDJPY",86,47.674418604651166,14.240210844003098,0.16558384702329185,1.3083517330508265,11.353325077438866,73,9.92614642957669,13,4.3140644144264115
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,XAUUSD",44,47.72727272727273,7.3405713113447355,0.1668311661669258,1.3079128363851016,9.847437689980008,39,2.4075094534596344,5,4.933061857885102
SHELF6_DON20_BREAK_RR15,"CHFJPY,SILVER,USDJPY",36,47.22222222222222,5.885819123896236,0.16349497566378435,1.307798672134193,7.595574004549584,31,3.4434352291271706,5,2.4423838947690664
SHELF6_EMA_UP_RR15,NONE,122,47.540983606557376,20.036388856314076,0.164232695543558,1.3067319828400143,11.893613428468221,105,22.419086803459745,17,-2.382697947145669
SHELF6_DON55_BREAK_RR15,EURJPY,36,47.22222222222222,5.866904886010383,0.1629695801669551,1.3064889089993055,7.360898033324499,34,5.384114689002043,2,0.4827901970083399
SHELF6_DON20_BREAK_RR15,"CHFJPY,USDJPY",40,47.5,6.5107848917681,0.1627696222942025,1.306329605707917,7.345360912890111,35,4.068400996999037,5,2.4423838947690664
SHELF6_BREAK_RR2,"EURJPY,SILVER",107,40.18691588785047,19.97234278514165,0.1866574092069313,1.3063001659052267,17.48717593584413,94,18.129782911182343,13,1.8425598739593065
SHELF6_DON20_EMA_RR15,"EURJPY,SILVER,XAUUSD",32,46.875,5.204339965270018,0.16263562391468805,1.305549162458584,6.984290522705262,30,4.736835375443554,2,0.46750458982646337
SHELF6_BREAK_RR2,"USDJPY,XAUUSD",99,40.4040404040404,18.47419522585536,0.1866080325843976,1.3052510977221505,14.839487988801572,85,20.82132032033555,14,-2.347125094480189
SHELF6_BREAK_RR15,"AUDJPY,XAUUSD",103,47.57281553398058,16.877780308689484,0.1638619447445581,1.305040776055864,10.332545040498154,89,18.71031428659296,14,-1.8325339779034762
SHELF6_PRECALM_OVERHEAD_ROOM_RR15,"CHFJPY,EURJPY,GBPJPY",25,48.0,4.128117942331728,0.1651247176932691,1.304456510719503,5.814415740747988,21,0.6744565847041193,4,3.453661357627608
SHELF6_DON20_EMA_RR15,"EURJPY,XAUUSD",36,47.22222222222222,5.829305733141883,0.1619251592539412,1.304170156781088,6.674131112541256,34,5.361801143315419,2,0.46750458982646337
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,GBPJPY",44,47.72727272727273,7.251004578335442,0.16479555859853276,1.3041238102720387,7.4588941909910735,38,3.327913793453252,6,3.923090784882189
V_CONTEXT_RECLAIM_RR15,GBPJPY,222,49.0990990990991,30.70274094402412,0.13830063488299155,1.3035041091757165,10.710113095914485,196,22.47158093316562,26,8.231160010858504
SHELF6_AFTER_DORMANT60_RR15,"CHFJPY,GBPJPY,SILVER",21,47.61904761904761,3.403476491246139,0.162070309106959,1.3033998673829774,4.169963344694426,19,2.9281174773916834,2,0.47535901385445545
SHELF6_OVERHEAD_ROOM_RR15,"SILVER,USDJPY",93,47.31182795698925,15.125956368456608,0.16264469213394203,1.3031581172116242,10.118604104876567,79,11.828864325370679,14,3.2970920430859265
SHELF6_EMA_UP_RR15,"EURJPY,SILVER",91,47.25274725274725,14.719110026020154,0.16174846182439728,1.3014396738914251,10.989204511043896,81,12.367550233287774,10,2.351559792732382
SHELF6_BREAK_RR2,"CHFJPY,GBPJPY",99,40.4040404040404,18.267874763066473,0.18452398750572194,1.3007390787256157,12.73692455579325,83,13.585818720708124,16,4.6820560423583535
SHELF6_AFTER_DORMANT60_RR15,"AUDJPY,XAUUSD",21,47.61904761904761,3.3680075027569485,0.16038130965509279,1.2996876725636763,3.882180568968277,17,4.9731932771180505,4,-1.605185774361102
SHELF6_DON20_EMA_RR15,"CHFJPY,SILVER,XAUUSD",32,46.875,5.077445062644575,0.15867015820764296,1.2993265040622317,7.921177792719798,29,5.62564603088846,3,-0.5482009682438864
V_CONTEXT_RECLAIM_RR15,"AUDJPY,SILVER,USDJPY",151,49.668874172185426,20.317309108380094,0.13455171594953705,1.2987573031049642,6.6768450732366205,136,18.521884973784918,15,1.7954241345951745
SHELF6_DON20_EMA_RR15,"CHFJPY,XAUUSD",36,47.22222222222222,5.702410830516438,0.15840030084767884,1.2986371969842687,7.296212024847934,33,6.250611798760325,3,-0.5482009682438864
SHELF6_BREAK_RR2,"GBPJPY,XAUUSD",109,40.36697247706422,19.9434401016961,0.18296734038253304,1.2978194366339022,17.155537087287502,93,18.296163828141346,16,1.64727627355476
SHELF6_BREAK_RR15,"EURJPY,GBPJPY,XAUUSD",86,47.674418604651166,13.847152604356475,0.1610134023762381,1.2972952178762558,10.720281008460294,74,11.155023985598207,12,2.6921286187582667
SHELF6_BREAK_RR15,GBPJPY,124,47.58064516129033,19.85288381664786,0.16010390174716016,1.2962538652319333,12.263876163195274,105,16.737993609554334,19,3.114890207093533
SHELF6_AFTER_DORMANT60_RR15,"EURJPY,GBPJPY,XAUUSD",19,47.368421052631575,3.0197262480850298,0.15893296042552787,1.294803147567231,3.761349102076987,17,5.0940247440093405,2,-2.0742984959243103
V_CONTEXT_RECLAIM_RR15,"AUDJPY,USDJPY",183,49.72677595628415,24.436621539775714,0.13353345103702577,1.294352612668603,8.439025777024836,164,22.27888215369009,19,2.1577393860856233
SHELF6_EMA_UP_RR15,"SILVER,USDJPY",89,47.19101123595505,14.076329850716437,0.15816100955861165,1.2943169666151397,12.217702579463204,77,13.763191274477728,12,0.313138576238708
SHELF6_AFTER_DORMANT60_RR15,"AUDJPY,SILVER,XAUUSD",19,47.368421052631575,2.97781044366032,0.1567268654558063,1.292664696164687,3.882180568968277,16,3.519423801146349,3,-0.5416133574860291
SHELF6_PRECALM_BREAK_RR15,"AUDJPY,GBPJPY,XAUUSD",40,47.5,6.371882164787445,0.15929705411968614,1.2922975340040923,8.826357414051769,35,1.4388203069023418,5,4.933061857885102
SHELF6_OVERHEAD_ROOM_RR15,"AUDJPY,XAUUSD",93,47.31182795698925,14.622155593622715,0.15722747950131952,1.2912066247828828,9.200840291125687,79,16.454689571526192,14,-1.8325339779034762
SHELF6_OVERHEAD_ROOM_RR15,"CHFJPY,GBPJPY,USDJPY",65,47.69230769230769,10.234104476032629,0.15744776116973275,1.2902257040867102,5.396216106873485,52,8.536119751280113,13,1.6979847247525153
SHELF6_EMA_UP_RR15,"EURJPY,GBPJPY,USDJPY",63,47.61904761904761,9.899214060394307,0.15713038191102074,1.2899792720221424,8.616601875488744,53,10.182545153013983,10,-0.28333109261967904
SHELF6_BREAK_RR15,USDJPY,114,47.368421052631575,17.85991577799301,0.15666592787713166,1.2898191163482438,11.002579597230095,97,17.736673624945542,17,0.12324215304746566
V_CONTEXT_RECLAIM_RR15,"CHFJPY,SILVER,XAUUSD",156,49.358974358974365,19.96444121208568,0.1279771872569595,1.2892880879434374,9.590359158474094,139,17.97873935603562,17,1.985701856050055
SHELF6_EMA_UP_RR15,"AUDJPY,CHFJPY,XAUUSD",68,47.05882352941176,10.503703107677461,0.15446622217172737,1.2878499267352028,6.129236366759134,58,15.776919852241914,10,-5.273216744564452
SHELF6_BREAK_RR15,"EURJPY,USDJPY,XAUUSD",76,47.368421052631575,11.854184565701617,0.15597611270660022,1.2878040550829726,10.40975180853957,66,12.153704000989416,10,-0.2995194352877997
V_CONTEXT_RECLAIM_RR15,"CHFJPY,XAUUSD",188,49.46808510638298,24.083753643481305,0.12810507257170908,1.2866279524931237,9.377890800995672,167,21.7357365359408,21,2.348017107540504
V_CONTEXT_RECLAIM_RR15,"AUDJPY,CHFJPY,EURJPY",152,49.34210526315789,19.098378710295194,0.1256472283572052,1.2861848650201848,5.936816740723716,135,17.061320876020233,17,2.037057834274963
V_CONTEXT_RECLAIM_RR15,"AUDJPY,GBPJPY,SILVER",153,47.712418300653596,19.898405407358933,0.13005493730299955,1.2854983131653623,9.252490213949212,135,13.95496552220745,18,5.9434398851514825
SHELF6_BREAK_RR2,"SILVER,USDJPY",103,39.80582524271845,18.021977354961397,0.17497065393166406,1.2853503715950443,18.59046905550619,89,17.21410260951792,14,0.8078747454434783
V_CONTEXT_RECLAIM_RR15,"AUDJPY,GBPJPY",185,48.10810810810811,24.017717838754557,0.12982550183110572,1.2835313040372085,8.757048108116804,163,17.711962702112622,22,6.30575513664193
SHELF6_BREAK_RR15,"AUDJPY,CHFJPY,GBPJPY",76,47.368421052631575,11.618404184936164,0.15287373927547585,1.2815399653319337,7.3789189131972925,63,12.394816803933779,13,-0.7764126189976135
SHELF6_DON20_BREAK_RR15,"EURJPY,GBPJPY,XAUUSD",36,47.22222222222222,5.472741264243286,0.1520205906734246,1.2810253337503752,4.96215382168022,33,3.516218794898575,3,1.9565224693447116
SHELF6_DON20_BREAK_RR15,"AUDJPY,GBPJPY,XAUUSD",38,47.368421052631575,5.747603107257131,0.15125271334887186,1.2807055360464519,4.388280418297608,36,7.774034744376718,2,-2.026431637119588
