symbol,timeframe,strategy,note,signal_time,period,pair_key,v_start_i,v_extreme_i,v_start,v_extreme,drop,drop_atr,drop_bars,recovery_bars_at_context,recovery_ratio_at_context,drop_speed,recovery_speed_at_context,speed_ratio_at_context,context_i,shelf_high,shelf_low,shelf_range_atr,shelf_hold_level,risk_atr,entry_close,body_ratio,close_location,ema20_gt_50,don20_break,don55_break,dormant120_break,dormant360_break,dormant1250_break,dormant_break_key,dormant_high_level,dormant_break_atr,recent_dormant_break_key,bars_since_dormant_break,recent_dormant_high_level,nearest_overhead_key,nearest_overhead_level,nearest_overhead_room_atr,pre_calm,mfe_12_atr,mae_12_atr,fwd_12_atr,mfe_24_atr,mae_24_atr,fwd_24_atr,mfe_48_atr,mae_48_atr,fwd_48_atr,mfe_72_atr,mae_72_atr,fwd_72_atr,entry_time,entry,stop,target,exit_time,exit,exit_reason,bars_held,risk,r_clean,r_after_cost
EURJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2022-06-02 08:00:00,Research_2015_2024,13347-13357,13347,13357,136.78,134.99,1.789999999999992,2.918564755621313,10,6,0.6759776536312765,0.2918564755621313,0.32881409257930583,1.126629422718794,13363,138.94,138.18,1.7019542135178949,135.885,2.131107288625088,139.02,0.6603773584906075,1.0,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,3.5382732333661564,0.11197067194199356,2.7768726641607655,11.689738150741467,0.11197067194199356,11.264249597361994,11.689738150741467,0.11197067194199356,2.866449201714386,11.689738150741467,2.6201137234420893,6.763028585294832,2022-06-02 12:00:00,139.01,138.06836362430263,140.44745456354607,2022-06-06 04:00:00,140.44745456354607,TP,10,0.9416363756973567,1.5265495265956923,1.5132747632978838
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2022-08-22 12:00:00,Research_2015_2024,13852-13860,13852,13860,133.892,132.552,1.3400000000000034,2.8079410122362867,8,9,1.1805970149253653,0.35099262652953583,0.36833853079251877,1.049419568822547,13869,137.433,136.697,1.5345000384435155,133.22199999999998,2.0701338771212145,137.57,0.8849028400597905,0.8849028400597905,True,True,True,True,False,False,NONE,,,NONE,,,NONE,,,False,0.2814640016167215,3.6819661248522713,-1.348942289229558,0.2814640016167215,3.6819661248522713,-1.0424592652469675,4.399178099342231,3.6819661248522713,3.4442854123760127,14.20663486678566,3.6819661248522713,13.193364460965627,2022-08-22 16:00:00,137.571,136.57709123793398,139.059363143099,2022-08-23 12:00:00,136.57709123793398,SL,5,0.9939087620660132,-1.0,-1.0100612856850202
AUDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2022-08-26 08:00:00,Research_2015_2024,13858-13868,13858,13868,94.473,93.37,1.1029999999999944,2.805113259904816,10,5,0.79147778785131,0.28051132599048156,0.44403696752436805,1.58295557570262,13873,95.436,95.029,1.2326366384381455,93.92150000000001,1.888467865835425,95.57,0.5,0.8206521739130342,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,1.1175501709672322,2.8832188692704706,0.9449204697609481,1.9080124870172561,2.8832188692704706,-1.1690362222041926,3.2072781329385167,2.8832188692704706,3.0104197017382903,8.592113374075998,2.8832188692704706,8.195367920426383,2022-08-26 12:00:00,95.57,94.9464533704199,96.50531994437013,2022-08-26 12:00:00,94.9464533704199,SL,0,0.6235466295800904,-1.0,-1.0200466162545156
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2022-10-10 12:00:00,Research_2015_2024,14075-14086,14075,14086,145.318,143.521,1.7970000000000255,3.9848502941365083,11,3,0.6750139120756845,0.3622591176487735,0.8966097953603422,2.475051010944177,14089,145.666,145.146,1.5546863883476452,144.4195,1.9780937162786687,145.724,0.515235457063667,0.7867036011080324,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,3.6923801723256253,0.8969344548158804,3.441238524977155,8.284684580983198,0.8969344548158804,8.18004222792135,12.882968552672821,0.8969344548158804,12.207277930044823,18.58747168530219,0.9866279002974769,4.078061987896448,2022-10-10 16:00:00,145.724,145.06238184975803,146.71642722536293,2022-10-12 12:00:00,146.71642722536293,TP,11,0.6616181502419636,1.5,1.484885541612887
CHFJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-02-15 08:00:00,Research_2015_2024,14628-14637,14628,14637,143.234,141.861,1.3730000000000189,2.8901127726252414,9,6,0.6700655498907525,0.32112364140280464,0.32276083403923667,1.0050983248361287,14643,144.516,143.676,1.7181625710545771,142.5475,2.150205986321053,144.605,0.6829787234042526,0.8553191489361442,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,1.4011206680623625,0.7199919345371611,0.2699969754514427,1.9861141148738024,0.7199919345371611,1.8286158791938039,2.6590611218701916,1.9083877128498827,0.40499546317716406,3.438370573741372,1.9083877128498827,1.229304410956899,2023-02-15 12:00:00,144.605,143.55377640862523,146.18183538706214,2023-02-28 12:00:00,146.18183538706214,TP,56,1.0512235913747645,1.5,1.4809745517851
EURJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-02-27 12:00:00,Research_2015_2024,14529-14543,14529,14543,144.13,142.17,1.960000000000008,4.744624224651873,14,4,0.8163265306122531,0.33890173033227666,0.9682906580922288,2.857142857142886,14547,144.04,143.56,1.2901263627031287,143.14999999999998,2.1851895440547002,144.28,0.552238805970143,0.7761194029850714,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,3.037172478863668,1.128860567365228,1.854556646385781,3.4134593346521283,1.128860567365228,0.4837973860137019,3.4134593346521283,1.5051474231536883,-1.0213500371399864,3.4134593346521283,7.875146339000534,0.6450631813516026,2023-02-27 16:00:00,144.35,143.4669858554409,145.49952121683867,2023-03-02 04:00:00,145.49952121683867,TP,15,0.8830141445590982,1.3018151792037842,1.2876591205754933
CHFJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-04-10 12:00:00,Research_2015_2024,14881-14891,14881,14891,145.994,144.257,1.7369999999999948,2.996302032665705,10,3,0.7633851468048344,0.29963020326657047,0.762444155692711,2.544617156016115,14894,146.587,145.72,1.6146451770464378,145.1255,2.188691613962323,146.761,0.5237226277372358,0.713503649635018,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,4.126936231066851,0.42275023666614964,3.3484798481309466,5.706197027070738,0.42275023666614964,4.775029104898618,7.099224238640264,0.42275023666614964,6.762141450813935,8.855406939856852,0.42275023666614964,5.596319212254432,2023-04-10 16:00:00,146.761,145.5857599805324,148.5238600292014,2023-04-12 12:00:00,148.5238600292014,TP,11,1.1752400194675943,1.5,1.4829821996624637
AUDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-06-06 04:00:00,Research_2015_2024,15095-15110,15095,15110,92.348,90.752,1.5960000000000036,5.201522328935639,15,9,0.7324561403508825,0.346768155262376,0.4233207743334591,1.2207602339181374,15119,92.655,92.132,1.277222131663305,91.55,1.9423803771370345,92.825,0.5813106796116508,0.6152912621359299,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,1.7045909137686135,0.4810951432842761,1.2479168437475108,3.101476304421423,0.4810951432842761,2.8816866450529663,9.52910278728538,0.4810951432842761,9.106618219832693,11.839336317980395,0.4810951432842761,8.552259856758932,2023-06-06 08:00:00,92.827,92.02962939683036,94.01805590475448,2023-06-09 12:00:00,94.01805590475448,TP,19,0.7973706031696395,1.4937293900977717,1.4780528653421565
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-08-01 08:00:00,Research_2015_2024,15397-15401,15397,15401,141.32,138.061,3.258999999999986,3.474580016025961,4,3,0.9291193617674147,0.8686450040064903,1.0760998556332848,1.2388258156898864,15404,142.843,142.002,1.2585183642349946,139.6905,1.7030574692892002,142.973,0.7038043478261361,0.9755434782609069,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,1.369256008650461,1.1118658081173043,-0.06434755013331045,1.369256008650461,2.187816704532257,-1.2779722747404616,2.8716964815303103,2.187816704532257,2.467653724879378,5.366286390186421,2.187816704532257,5.159775647898145,2023-08-01 12:00:00,142.973,141.83493847275102,144.68009229087352,2023-08-04 12:00:00,141.83493847275102,SL,18,1.1380615272489933,-1.0,-1.0087868711493688
CHFJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-08-14 12:00:00,Research_2015_2024,15419-15431,15419,15431,163.756,161.951,1.8050000000000068,3.3181113253895536,12,4,0.6936288088642686,0.2765092771157961,0.5753844015772489,2.080886426592806,15435,165.477,164.901,1.228647484594687,162.8535,1.6770228597114938,165.57,0.4692307692307499,0.9538461538461521,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,1.8152413357466834,0.4415451897762072,0.7913684319177875,1.8152413357466834,2.0882741101010316,-2.0392135334592374,2.1501330980407483,2.44876269499082,-0.8382959400099278,2.16293150933861,2.44876269499082,1.8259066784948916,2023-08-14 16:00:00,165.567,164.78379795319202,166.74930307021197,2023-08-18 12:00:00,164.78379795319202,SL,23,0.7832020468079861,-1.0,-1.025536194755228
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2023-10-25 16:00:00,Research_2015_2024,15739-15756,15739,15756,149.827,148.739,1.0879999999999939,4.282549531030406,17,6,0.8639705882352969,0.25191467829590625,0.6166661395785225,2.4479166666666745,15762,149.965,149.744,1.185276026731116,149.28300000000002,1.9286941012073484,150.057,0.6153846153845145,1.0,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,3.8561695168311543,3.2072174840958265,-2.6816199699798564,8.04485990993957,6.720139644769445,7.503172676003643,8.897615060393273,6.720139644769445,-2.327646133942502,8.897615060393273,6.720139644769445,7.6158007147428775,2023-10-25 20:00:00,150.054,149.69738638531956,150.59642042202063,2023-10-26 04:00:00,150.59642042202063,TP,2,0.35661361468044106,1.521031165640396,1.492989611453095
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-02-05 12:00:00,Research_2015_2024,16214-16226,16214,16226,147.926,145.896,2.030000000000001,3.41811497619876,12,5,1.172906403940886,0.28484291468323003,0.8018257889979551,2.8149753694581268,16231,148.82,148.194,1.267110754404914,146.911,1.6264142380117108,148.874,0.9147609147609204,0.997920997920988,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,True,0.03643449453560566,2.542318063151055,-1.886497161510153,1.4189211483032422,2.542318063151055,0.9068140862194995,4.06649441789053,2.542318063151055,2.424918025203011,4.06649441789053,2.542318063151055,2.5706560033454338,2024-02-05 16:00:00,148.874,148.0704906702465,150.07926399463025,2024-02-06 12:00:00,148.0704906702465,SL,5,0.8035093297534956,-1.0,-1.0124454062071173
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-04-22 16:00:00,Research_2015_2024,16555-16563,16555,16563,154.784,153.956,0.828000000000003,2.887712915424644,8,4,0.8007246376811697,0.3609641144280805,0.5780657194826582,1.6014492753623395,16567,154.787,154.387,1.657141418505026,154.37,2.097712681633068,154.833,0.6382978723402969,0.8404255319147746,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,2.2329980614355556,1.1724275535922355,1.922284045465797,12.689560412202006,1.1724275535922355,12.660560437378265,22.247123543429677,7.639421939308036,-4.354139077121843,22.247123543429677,12.329132153677214,2.725997633440793,2024-04-22 20:00:00,154.833,154.32665512002578,155.59251731996133,2024-04-25 04:00:00,155.59251731996133,TP,14,0.5063448799742218,1.5,1.480250614955364
EURJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-05-19 20:00:00,Research_2015_2024,16473-16478,16473,16478,169.37,167.32,2.0500000000000114,4.50153105852179,5,3,0.7024390243902389,0.900306211704358,1.054017028336802,1.170731707317065,16481,169.3,168.78,1.3894135654433344,168.345,2.1470839066630147,169.49,0.813953488372133,0.8604651162790667,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,1.0954991573687523,1.1222186490119443,0.3473533913608146,2.0841203481649635,1.1222186490119443,0.7748652576510539,3.446814421965106,1.1222186490119443,1.4962915320158752,3.6605703551102637,3.714009338396572,-1.3894135654433344,2024-05-20 00:00:00,169.48,168.68643534564993,170.69534698152512,2024-05-28 04:00:00,170.69534698152512,TP,37,0.7935646543500638,1.5315034192399979,1.5157517096200348
CHFJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-05-29 12:00:00,Research_2015_2024,16693-16704,16693,16704,171.954,170.968,0.9860000000000184,2.8091651473576627,11,7,0.7920892494928918,0.25537864975978747,0.3178727876103028,1.2447116777745444,16711,172.49,171.958,1.717204958377428,171.461,2.1124572574882956,172.535,0.604938271604909,0.7006172839506026,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,5.519587366213076,2.240113235176487,4.680351860239192,7.117362656432658,2.240113235176487,4.5157325879134875,9.14443918624653,2.240113235176487,8.19868532759129,14.118523473576525,2.240113235176487,11.37486893481567,2024-05-29 16:00:00,172.539,171.88054855813735,173.51667716279397,2024-05-30 04:00:00,171.88054855813735,SL,3,0.6584514418626384,-1.0,-1.0303742975236039
EURJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-09-25 04:00:00,Research_2015_2024,16990-17002,16990,17002,157.49,155.14,2.3500000000000227,3.609711946226065,12,7,0.9404255319148879,0.30080932885217204,0.4849521824413103,1.6121580547112364,17009,161.08,159.87,1.6390213172564614,156.315,2.078660147352234,161.22,0.8936170212766016,0.9574468085106467,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,3.034221281532615,3.007130020090346,-2.045390238890269,3.034221281532615,4.226236784991846,-2.4653047912452304,3.156131958022769,4.226236784991846,1.8286601473522306,3.210314480907269,4.226236784991846,2.2621203304283073,2024-09-25 08:00:00,161.23,159.68543864206333,163.521842036905,2024-09-27 04:00:00,159.68543864206333,SL,11,1.544561357936658,-1.0,-1.0080929125513582
CHFJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2024-10-04 12:00:00,Research_2015_2024,17266-17279,17266,17279,171.443,168.299,3.1440000000000055,4.166193190222341,13,5,0.6857506361323162,0.32047639924787236,0.5713939260890188,1.7829516539440222,17284,172.62,171.575,1.314611348734539,169.871,2.1860639863181324,173.114,0.5864160097028578,0.9260157671316036,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.4818144943208934,0.6579346750125822,-0.6516446685593127,0.7598327795556266,0.7598327795556623,0.2566322632936383,1.3221593564784337,0.7598327795556623,0.17737818198234978,1.7310097759413439,0.8982129215276983,1.689495733349708,2024-10-04 16:00:00,173.116,171.37627206398187,175.7205919040272,2024-10-23 08:00:00,175.7205919040272,TP,79,1.7397279360181415,1.4971259874049803,1.4856299370249666
USDJPY,H4,SHELF6_DON55_BREAK_RR15,棚ブレイクと同時にH4 Donchian55高値も更新。初動寄り。,2025-10-09 04:00:00,OOS_2025_2026,18596-18619,18596,18619,149.955,146.587,3.3680000000000234,6.771656916312104,23,15,0.889548693586695,0.2944198659266132,0.40158123755484926,1.363974663499599,18634,152.998,152.253,1.5742922363661753,148.27100000000002,1.972212312266427,153.068,0.7271540469973918,0.8067885117493573,True,True,True,False,False,False,NONE,,,NONE,,,NONE,,,False,0.4310813640518997,4.11851754184923,-2.404757805348597,0.4310813640518997,4.365755382996648,-4.0804809509034685,0.4310813640518997,7.797501143880796,-4.7503475803371416,0.4310813640518997,7.797501143880796,-0.5451911368892431,2025-10-09 08:00:00,153.067,152.13469286762796,154.4679606985581,2025-10-09 12:00:00,152.13469286762796,SL,1,0.9323071323720455,-1.0,-1.0107260790492378
