signal_i,signal_time,entry_hour,atr,rsi14,bb_z,range_atr,body_ratio,ema20_dist_atr,ema100_slope_atr,h4_slope_atr,family,direction,lookback,move_6_atr,move_12_atr,trigger_atr,wick_ratio,close_location,h4_align,h4_oppose,h4_neutral,h4_context,stop_anchor,range_width_atr,pre_atr_ratio_96,pre_atr_ratio_240,pre_bb_width_atr,pre_bb_width_ratio_96,pre_range_6_atr,pre_range_12_atr,pre_body_mean_6_atr,pre_body_mean_12_atr,high_bb_excess_atr,close_bb_excess_atr,signal_body_atr,body_vs_avg20,signal_bear,signal_bull,bear_engulf,higher_high_atr,quiet_atr,quiet_bb,quiet_range6,quiet_body6,quiet_combo,entry_i,entry_time,entry,stop,target,risk,risk_atr,exit_i,exit_time,exit,exit_reason,bars_held,r_after_cost,sample,year,USDJPY_ret6_atr,USDJPY_ret12_atr,USDJPY_bb_z,USDJPY_rsi14,USDJPY_high_bb_excess_atr,USDJPY_preheat_bb12,USDJPY_preheat_ret12,CHFJPY_ret6_atr,CHFJPY_ret12_atr,CHFJPY_bb_z,CHFJPY_rsi14,CHFJPY_high_bb_excess_atr,CHFJPY_preheat_bb12,CHFJPY_preheat_ret12,GBPJPY_ret6_atr,GBPJPY_ret12_atr,GBPJPY_bb_z,GBPJPY_rsi14,GBPJPY_high_bb_excess_atr,GBPJPY_preheat_bb12,GBPJPY_preheat_ret12,AUDJPY_ret6_atr,AUDJPY_ret12_atr,AUDJPY_bb_z,AUDJPY_rsi14,AUDJPY_high_bb_excess_atr,AUDJPY_preheat_bb12,AUDJPY_preheat_ret12,EURJPY_ret6_atr,EURJPY_ret12_atr,EURJPY_bb_z,EURJPY_rsi14,EURJPY_high_bb_excess_atr,EURJPY_preheat_bb12,EURJPY_preheat_ret12,other_mean_bb_z,other_cross_mean_bb_z,other_mean_ret6_atr,other_cross_mean_ret6_atr,chf_minus_other_bb,chf_minus_cross_bb,chf_minus_other_ret6,chf_bb_rank_all5,chf_bb_rank_cross4,chf_ret_rank_all5,chf_ret_rank_cross4,other_preheat_bb12_max,other_preheat_ret12_max,usd_up_6h,usd_down_6h,broad_yen_heat,cross_yen_heat,chf_highest_bb_all5,chf_highest_bb_cross4,chf_relative_bb_pos,chf_relative_cross_bb_pos,other_preheated
22726,2017-08-25 16:00:00,17,0.1532780817179475,77.58176978586721,2.3069299857471046,1.004709859844001,0.2922077922078102,2.714370021865883,1.2032948924339537,-0.05915096747641517,stretch_reversal,short,20,2.8053586995644366,4.403760749316324,2.714370021865883,0.6883116883116691,0.6883116883116691,False,False,True,H4中立,114.252,999.0,1.1029016946747943,0.9653556274987876,4.429472806438648,1.321030261666534,3.607821769439982,4.051459889371096,0.6621951348972078,0.46103569326176747,1.0756914715682355,0.3841379316756307,0.29358404995443393,0.7086614173228558,False,True,False,0.8024630698753601,False,False,False,False,False,22727,2017-08-25 17:00:00,114.147,114.27499171225769,114.04460663019385,0.1279917122576819,0.8350294498935866,22729,2017-08-25 19:00:00,114.27499171225769,SL,2,-1.1562601175281164,IS_2014_2024,2017,-2.729796770629655,-2.261657903506093,-2.3529058628496884,36.24721376802559,-3.6840079707295783,1.9942633572317758,0.7856469057027357,2.113805159671832,3.712207209423719,2.3069299857471046,77.58176978586721,1.0756914715682355,2.549853018586997,2.218994534521215,-0.5058419337340814,1.5737304605059776,0.8365902891314577,63.332475689475665,-0.5580774255761969,2.0267124361976534,2.285462478669846,-0.36696941568922037,0.9713896297655833,0.2935738174137779,54.970471622834125,-1.1223798627912638,2.0128527305308865,2.0306856379629212,1.223974620132231,2.998737819324018,1.9671932317324996,68.23553484934064,0.2074917120954684,2.525827452987455,2.4703040557793106,0.18611286885701167,1.0324524460925784,-0.5946583749801815,0.11705442356964309,2.120817116890093,1.2744775396545263,2.7084635346520134,1,1,1,1,2.525827452987455,2.4703040557793106,False,True,False,False,True,True,True,True,True
22768,2017-08-29 10:00:00,11,0.19714550125554992,74.33382383358277,2.4781031948871792,0.9688275856339156,0.2251308900523864,2.549600214305096,1.3934167080993076,0.3077590172273544,stretch_reversal,short,20,4.205016065395356,4.666604077398913,2.549600214305096,0.6649214659685533,0.6649214659685533,False,True,True,H4逆,115.063,999.0,1.3473347648982619,1.2164944764769114,3.8471806417768524,1.323646180114894,3.9158895084259933,5.275291565755243,0.5900887039899402,0.42650394149416326,1.2102786918637871,0.5660844333533099,0.21811301666106803,0.5654174884945056,False,True,False,0.5326015523118516,False,False,False,False,False,22769,2017-08-29 11:00:00,114.936,115.09257182518833,114.81074253984934,0.15657182518832258,0.7941942585104507,22770,2017-08-29 12:00:00,114.81074253984934,TP,1,0.6722630972976855,IS_2014_2024,2017,-1.3110134861212814,-0.43033267101690104,-1.1764882888764878,34.88754959879195,-3.6574143062437434,-0.8612332230615874,0.9757583284316099,3.5608218068848787,4.022409818888436,2.4781031948871792,74.33382383358277,1.2102786918637871,3.063757475475998,3.1221815587394413,-1.0998885561215257,0.15712693658886914,-1.1886558995206549,42.96256259160219,-2.195514938339495,0.04703893427225997,1.4630710139373315,1.2753163337779763,2.3836821656795597,0.10912892072031248,51.45136711080898,-2.8151444747589336,-0.4394100065963273,1.1025059712186973,1.647927702261235,2.589600674981826,0.4272438794152749,56.822731627365705,-1.181531072345694,1.1881020921131682,3.0121388012502326,-0.4571928470653888,-0.2174276997950225,0.12808549844910105,0.6077851599725619,2.935296041952568,2.695530894682202,3.4327363084357776,1,1,1,1,1.1881020921131682,3.0121388012502326,False,True,False,True,True,True,True,True,True
27175,2018-05-15 16:00:00,17,0.14316058732738815,74.81358713622382,2.140764528939151,1.4179880356020786,0.1921182266009897,2.392299283104301,1.3115171470175269,-0.007979756236022754,stretch_reversal,short,20,4.086320201119188,5.071228147030014,2.392299283104301,0.7980295566501949,0.9901477832511846,False,False,True,H4中立,110.422,999.0,1.1204864779692365,1.1143525319453638,4.630018297950828,1.2954360970878775,4.1422015030149035,4.379697036071349,0.6298288401155411,0.461020740639102,1.5838354878330714,0.17981777770497137,0.2724213467412924,0.8032955715756991,True,False,False,1.0338040850694536,False,False,False,False,False,27176,2018-05-15 17:00:00,110.224,110.44347408809911,110.04842072952071,0.21947408809910485,1.5330622219172547,27178,2018-05-15 19:00:00,110.04842072952071,TP,2,0.7088730693758553,IS_2014_2024,2018,2.890589984870242,2.8830031345162155,1.5480304376226781,76.48103021265696,-0.27693047179996677,2.5344024669062484,3.333020129944175,2.6823024909910873,3.6672104369019136,2.140764528939151,74.81358713622382,1.5838354878330714,2.7898297807798635,2.627067130821764,1.4282054327298674,1.1604169140930014,2.3133387235648075,62.25381068345769,0.5426410797278038,1.2021091372804602,0.49324486193740524,-0.38755752637783175,-0.38755752637783175,-0.3669354871829932,47.97365255895377,-1.4548433681487214,0.6765311066824655,0.26995264193790414,-0.5978379304248768,-0.35870275825496,-0.10224910236824153,50.16142645325863,-1.3056846683712315,0.8407900111850677,1.0280873422420842,0.8480461429090627,0.614718044671191,0.8333499901993503,0.14760332530905299,1.2927183860300884,1.52604648426796,1.8489525007917371,2,2,2,1,2.5344024669062484,3.333020129944175,True,False,True,False,False,False,True,True,True
27839,2018-06-22 08:00:00,9,0.15451042123272926,69.41192691658557,2.51949877246178,0.9319759719191197,0.05555555555552266,1.9030452396803539,0.34085872744971624,0.00011994118827081334,stretch_reversal,short,20,2.5176295352537026,3.650239223349794,1.9030452396803539,0.6944444444444774,0.6944444444444774,False,True,True,H4逆,111.4,999.0,0.987286784512133,1.0147353894105937,2.747112428610499,0.8867763924142245,3.1971953481113022,5.119395790194395,0.5112923734833447,0.4012674323540271,1.0852491293374529,0.4380435932824779,0.051776442884364886,0.1548886737656491,False,True,False,-0.1229690518503781,False,True,False,False,False,27840,2018-06-22 09:00:00,111.3,111.42317656318491,111.20145874945207,0.12317656318491288,0.7972055360549424,27841,2018-06-22 10:00:00,111.20145874945207,TP,1,0.6376314496614759,IS_2014_2024,2018,0.7610657704982459,1.185506296352987,1.713036737739506,52.50870815054515,0.3709088147279177,1.4682748614543528,1.0198881398863802,1.8704239991987277,3.003033687294819,2.51949877246178,69.41192691658557,1.0852491293374529,3.137652190500072,2.1117840002498673,2.8559288131320857,3.8475707621362836,2.8838502395943633,75.44002790279666,1.0363868858605407,2.8432172210007614,2.044346763318081,3.295980206278412,4.260657339823373,2.94111465203702,72.84470059714569,1.144850511821078,2.6536420439642163,2.459149755665531,3.6517263476075903,4.091693377439876,3.036642495383342,75.24133250237523,1.2167088312080092,3.602897150393263,3.1015990271342173,2.6436610311885578,2.9538691290049086,2.6411752843790834,3.267878455672696,-0.12416225872677789,-0.4343703565431287,-0.7707512851803557,4,4,4,4,3.602897150393263,3.1015990271342173,True,False,True,True,False,False,False,False,True
30749,2018-12-10 15:00:00,16,0.14701304845670432,71.69525293292656,2.2375854263794626,1.9113949608544227,0.16014234875440864,2.2686502235265174,1.006578118268133,0.30643498787097695,stretch_reversal,short,20,3.4758819394897884,4.571022824534535,2.2686502235265174,0.6903914590747627,0.6903914590747627,False,True,True,H4逆,114.41,999.0,1.0349536821325407,1.1281134946255058,3.895168816998832,1.0591392259394643,2.720846919365845,3.387454414610461,0.4478060554789512,0.488051916161244,1.5912469411088412,0.2716361852164073,0.30609527842856815,0.6101694915252565,False,True,False,1.3876319288765173,False,False,False,False,False,30750,2018-12-10 16:00:00,114.216,114.4320519572685,114.04315843418519,0.21605195726850468,1.4696107558924096,30750,2018-12-10 16:00:00,114.04315843418519,TP,0,0.7074296745428146,IS_2014_2024,2018,1.9476123253579984,4.603447314482437,1.9865092798686614,67.49604529400658,0.38691473372028734,1.897299749881482,3.0892705684806603,2.1562711835973545,3.251412068642101,2.2375854263794626,71.69525293292656,1.5912469411088412,2.416174994268331,2.4212479967950635,-2.1494182426153285,-1.7911818688460392,-1.4323260659664503,35.83979831797002,-3.897210493213762,0.04898958434973644,1.6420786805872494,-1.2047506744877432,0.30267135171860265,-0.0771329291817845,45.12397126204523,0.05728143082258759,1.341733664428127,2.4017412118926056,1.169020400486389,2.5328775343871763,1.7673148520461557,64.4697618705386,0.15965823232572895,2.0731677261299657,2.4058683134456667,0.5610912841916456,0.08595195229930692,-0.05938404781467105,-0.7283828388722275,1.676494142187817,2.1516334740801555,2.2156552314120255,1,1,1,1,2.0731677261299657,3.0892705684806603,True,False,False,False,True,True,True,True,True
32824,2019-04-12 11:00:00,12,0.10798601320031043,80.96679032009514,1.8619817023690788,0.9353063142783824,0.09900990099015056,3.540750823628288,0.947852521148103,0.21155775984022268,stretch_reversal,short,20,4.574666527262623,5.935953935172807,3.540750823628288,0.8217821782178134,0.920792079207964,False,True,True,H4逆,111.967,999.0,1.128096392974941,1.1157918543249852,7.691943765316473,1.5700889104411908,4.065341306616042,5.7044424712424595,0.6605793770811254,0.6335697062892274,0.5784494388996902,-0.28277320692103886,0.09260458557216528,0.18552875695742768,True,False,False,0.7408366845769274,False,False,False,False,False,32825,2019-04-12 12:00:00,111.875,111.98319790198005,111.78844167841596,0.10819790198004853,1.001962187263503,32828,2019-04-12 15:00:00,111.78844167841596,TP,3,0.6151535322403845,IS_2014_2024,2019,2.4894460229737647,4.190775968322632,1.8248188279118118,78.3781414259164,-0.14539133674138477,1.8800081157918582,2.7504096975382457,3.713443881441893,5.074731289352078,1.8619817023690788,80.96679032009514,0.5784494388996902,2.432920980410662,3.9438499402889073,3.410018436954288,3.9783548431132822,2.3730325136700614,77.84437735346954,0.9365588185175082,2.3882838179312276,2.250865712142061,4.5075622578272405,6.1036563669155255,2.186591790691656,80.78207507388412,0.8828375374148636,3.374083350397679,4.089838508332783,2.9839361565546416,3.632617929718758,1.5570105578828657,85.94507269410262,-0.1902400136157514,2.6481252045970716,3.67011409031849,1.9853634225390988,2.0388782874148608,3.3477407185774837,3.6338389504453903,-0.12338172017002003,-0.17689658504578198,0.3657031628644094,3,3,2,2,3.374083350397679,4.089838508332783,True,False,True,True,False,False,False,False,True
34370,2019-07-12 09:00:00,10,0.11013359312696003,65.94142048005747,2.249295821669184,0.8989082911866711,0.2626262626262148,1.860003871957704,0.22215300450826295,0.08005118787844315,stretch_reversal,short,20,3.3958757667050303,3.2324378955801807,1.860003871957704,0.7272727272727273,0.7272727272727273,False,True,True,H4逆,109.905,999.0,1.1630516742909127,1.0856468546932567,3.294556631965223,1.1898594431286176,3.849869853163031,3.922508906996254,0.6946109522805666,0.5099866904543551,0.8956777814796438,0.24192629698024667,0.23607692495807264,0.5422314911365447,False,True,False,0.10895858074989953,False,False,False,False,False,34371,2019-07-12 10:00:00,109.833,109.92152003896905,109.76218396882476,0.08852003896905103,0.8037514844994362,34374,2019-07-12 13:00:00,109.76218396882476,TP,3,0.5740624582530656,IS_2014_2024,2019,0.6077975385567954,-0.5402644787171057,0.1899295847924656,54.23681708688713,-0.9119253662417511,1.5671706198532958,1.8849023708785435,2.742124282205633,2.5786864110807834,2.249295821669184,65.94142048005747,0.8956777814796438,3.3792804653051474,2.9461168759419922,-0.20904879308681007,0.06968293102913474,0.17513447249295921,54.55796269548559,-0.5533372507619968,1.2054357279180072,1.3526028310290288,0.17149611055800998,1.4977326988732331,0.6399999378391753,59.76821934659403,-0.49676725708139957,1.7944583631839286,1.9320230195484973,-1.118753031385004,-0.5085241051749756,-0.5724703262292968,49.461143858496804,-1.037308318827618,1.7397287739585559,1.513479407921318,0.10814841722382582,0.08088802803427923,-0.13712704383925217,-0.38543523797126805,2.1411474044453582,2.1684077936349047,2.8792513260448853,1,1,1,1,1.7944583631839286,1.9320230195484973,True,False,False,False,True,True,True,True,True
34773,2019-08-06 04:00:00,5,0.22890296207337069,69.93059065975194,2.5167703267565096,1.8697879491083633,0.21962616822428666,2.3189759065917457,-0.10173586031787632,-0.2254760125817712,stretch_reversal,short,20,4.643889228743475,3.765787878811705,2.3189759065917457,0.7640186915887857,0.7640186915887857,False,False,True,H4中立,109.806,999.0,1.2010960102511,2.0733935855929966,3.144052677886996,1.4953468320795713,3.4818247556994617,3.4818247556994617,0.6400091928606975,0.5358893810528708,1.8984573504449864,0.4699044080187356,0.41065436265461736,0.7513988808952379,False,True,False,1.8042579976209179,False,False,False,False,False,34774,2019-08-06 05:00:00,109.479,109.84033544431101,109.1899316445512,0.3613354443110097,1.5785529424262768,34775,2019-08-06 06:00:00,109.1899316445512,TP,1,0.7446497698609422,IS_2014_2024,2019,3.6256482201355746,2.7725545212801213,2.4415421445511347,64.17003780512242,1.841985674804715,2.2816231998350323,3.3609922617326293,3.215336286317225,2.337234936385454,2.5167703267565096,69.93059065975194,1.8984573504449864,2.628935345904573,3.3382055635895087,3.6972537828497574,2.54699705040764,2.420774918562033,64.07491862610479,1.2636423752752497,2.3584717106773194,3.5181894015077955,2.9685935843578704,1.9010697830863306,1.9359766030608616,60.39703998912726,1.5130927262488192,2.41992677296059,3.756887163920029,2.9345647765166474,2.8245185973972706,2.2040119841600347,71.53063766293451,1.4858891217583738,2.1150272461267234,3.718070644652742,2.250576412583516,2.1869211685943095,3.3065150909649628,3.2001373812414244,0.26619391417299365,0.32984915816220006,-0.09117880464773798,1,1,3,2,2.41992677296059,3.756887163920029,True,False,True,True,True,True,True,True,True
38663,2020-03-23 16:00:00,17,0.38798655523632336,70.39883076851585,2.2677038267201506,0.8943608878112692,0.002881844380376313,2.290208061806744,0.21329823210171428,0.03637945784638541,stretch_reversal,short,20,3.997561201715535,3.8970422546704593,2.290208061806744,0.7031700288184549,0.7060518731988312,False,True,True,H4逆,113.564,999.0,0.9813917393319512,0.8698733880045375,4.043987078424557,1.4210558432367963,3.8738455745831706,4.824909458163469,0.598388432623016,0.48519722515986513,0.9514907919162501,0.32002561176133376,0.0025774088985672764,0.0058479532163190845,True,False,False,0.4819754640366225,False,False,False,False,False,38664,2020-03-23 17:00:00,113.318,113.62219798328545,113.07464161337164,0.304197983285448,0.7840425890535315,38666,2020-03-23 19:00:00,113.07464161337164,TP,2,0.734253344535677,IS_2014_2024,2020,1.2043809429999088,2.381673733302577,1.7808369067552194,59.64558595777197,0.590003802842638,2.364029402008895,2.153693633509474,3.366096021560619,3.265577074515543,2.2677038267201506,70.39883076851585,0.9514907919162501,2.8203724781659716,3.5562771654443806,-0.269779425199083,-0.7553823905574439,-1.4083481631628105,43.15344584065176,-1.256824709214257,1.3639602283771006,0.9561809125152505,2.034433985965347,2.0265101924464988,1.736861588380321,57.88702304634497,-0.0833913377467002,1.673728618685522,1.9836275924947175,3.3981820495769948,3.5438184231302996,1.8393789959967917,69.75371014030087,0.41659304558229554,3.044808022188896,4.092932200113839,0.9871823319923804,0.7226308070714339,1.5918043883357917,1.7209455367810864,1.28052149472777,1.5450730196487168,1.774291633224827,1,1,2,2,3.044808022188896,4.092932200113839,True,False,True,True,True,True,True,True,True
38921,2020-04-07 10:00:00,11,0.1940298302629353,73.0444078272564,2.1767110553768614,1.0410770329812806,0.11881188118812439,2.214266284163495,0.3799949738524863,-0.28471278911037506,stretch_reversal,short,20,4.123077358341801,3.659231155528338,2.214266284163495,0.797029702970311,0.797029702970311,True,False,True,H4順,112.242,999.0,0.8806178687311157,0.712638826269928,3.9027255351941914,1.0377292612493323,3.9014619503309,4.411692773425637,0.5875385235637084,0.42175645478037993,1.029954069640952,0.2001847512746691,0.12369232075025696,0.31558185404340133,False,True,False,0.7266923844077597,True,False,False,False,False,38922,2020-04-07 11:00:00,112.081,112.27110447453944,111.92891642036845,0.19010447453943868,0.9797693183662675,38923,2020-04-07 12:00:00,112.27110447453944,SL,1,-1.105205309072623,IS_2014_2024,2020,1.7824859020126285,-0.7052202789893985,0.5620105245276614,58.736565358954586,-0.8298784859748578,1.1267427150248277,1.5347846038732826,3.2933080399755186,2.829461837162055,2.1767110553768614,73.0444078272564,1.029954069640952,2.9900711242208398,3.567426475029208,1.3534654386729443,2.255775731121549,0.7046999191498313,55.800081512270374,-0.15180748752363024,1.7641000061904994,2.439865084693031,2.2715547446985114,3.981240824630607,1.9158953791153233,73.02760012326549,0.20481236684978088,2.817475660468304,3.224790480960235,3.8757872074799793,3.748014002837779,2.3240694495615757,72.22478438517005,1.1519473920479688,3.165606436717024,4.036901421175632,1.3766688180885978,1.64822158260891,2.3208233232160156,2.5002691302838116,0.8000422372882636,0.5284894727679514,0.972484716759503,2,2,2,2,3.165606436717024,4.036901421175632,True,False,True,True,False,False,True,True,True
44654,2021-03-11 12:00:00,13,0.14590754494073058,75.69877035808688,1.7614019458174444,1.1651213792203672,0.24705882352941866,2.443488985104961,0.42666960916958374,-0.07187015873099688,stretch_reversal,short,20,3.2075106204419437,5.736509378867302,2.443488985104961,0.6705882352941364,0.6705882352941364,False,False,True,H4中立,117.406,999.0,0.977736830862579,0.934527211160985,6.998595153790162,1.5675612209686263,3.598168965239372,5.510338758195107,0.5859875171961584,0.470046517205079,0.3323006366613424,-0.4490160529335138,0.28785351721915753,0.7835820895522769,False,True,False,0.4729022068600445,False,False,False,False,False,44655,2021-03-11 13:00:00,117.293,117.42788613174112,117.18509109460712,0.13488613174111208,0.9244630344229592,44655,2021-03-11 13:00:00,117.18509109460712,TP,0,0.6517267880555996,IS_2014_2024,2021,-2.0059354662097255,0.11440696575340845,0.007007368987503358,47.06711348573766,-0.9252500917023924,1.6668368080850096,2.3335259738755925,2.4261939308470875,4.955192689272446,1.7614019458174444,75.69877035808688,0.3323006366613424,2.650457142670964,3.629435908830634,0.7939550065715777,3.0536731021984824,1.6550961163391205,67.5950166876527,-0.2832256247990791,2.875926569488205,3.738444967063568,0.0,4.192481568150746,1.3497474875370434,71.64533206778655,-1.1559884103959184,2.906703664844926,4.139993494889654,0.7063889673223804,3.453457173575934,1.3510688735565495,70.26462935398351,-1.0204196777988774,2.837165894825482,4.360281093931656,1.0907299616050543,1.4519708258109045,-0.12639787307894185,0.5001146579646527,0.67067198421239,0.30943112000653983,2.5525918039260294,1,1,1,1,2.906703664844926,4.360281093931656,False,True,False,True,True,True,True,True,True
45322,2021-04-20 07:00:00,8,0.13485448855610724,67.76237886299944,2.1623651681154676,1.1048946282422651,0.16778523489936598,1.906444407661788,0.3463325202071918,0.33819712711938954,stretch_reversal,short,20,2.8400982725959447,3.411084087190924,1.906444407661788,0.617449664429518,0.785234899328884,False,True,True,H4逆,118.644,999.0,1.0314502833934502,0.9853789008826023,3.5232648692985,0.8329104818569288,3.055144878092628,4.0933009046289826,0.5969397152583888,0.36026485920874435,1.0312171995179042,0.16361537734106432,0.1853850047386761,0.4385964912281752,True,False,False,0.5709858145950845,False,True,False,False,False,45323,2021-04-20 08:00:00,118.527,118.66422817328342,118.41721746137327,0.1372281732834182,1.0176018221768226,45324,2021-04-20 09:00:00,118.41721746137327,TP,1,0.654257332721999,IS_2014_2024,2021,1.106894779585685,1.7192195512714445,2.2974275062682263,57.271395517855524,1.4112483059264418,3.154918721127608,2.060998647502714,1.972496450419105,2.543482265014084,2.1623651681154676,67.76237886299944,1.0312171995179042,2.7840913852962346,2.9379581225727627,1.568571559076276,2.196000182706846,1.4186921005662418,68.73709300170918,-0.11557888973029555,2.375558594615303,2.9437841698279605,2.3409618709256144,5.1619316964575255,1.913779564581841,74.97432871967902,0.6133711382654389,2.5003995349773827,4.509214841858814,2.5325858757373987,4.413935383428209,1.5092612672717256,69.29972884424515,-0.19867235799469074,2.906460093825321,4.816049190981183,1.7847901096720085,1.6139109774732694,1.8872535213312434,2.1473731019130966,0.3775750584434592,0.5484541906421982,0.08524292908786157,2,1,3,3,3.154918721127608,4.816049190981183,True,False,True,True,False,True,True,True,True
47513,2021-08-25 14:00:00,15,0.12301282616694348,66.2887635397002,2.206649080742415,1.1218342371284302,0.16666666666663235,1.53841938825335,0.5886358240136816,0.10357043598297266,stretch_reversal,short,20,2.064825335004463,3.6093797194565727,1.53841938825335,0.702898550724672,0.702898550724672,False,True,True,H4逆,120.45,999.0,0.9379176458756568,1.0335867857032406,2.907971994704492,0.9148920091767455,2.6663886215805395,3.324856543373314,0.5053673556146061,0.35091191716939707,0.9624522328391999,0.1739165734083083,0.18697237285469986,0.5027322404370549,False,True,False,0.7560187250213334,False,False,False,False,False,47514,2021-08-25 15:00:00,120.359,120.46845192392504,120.27143846085995,0.10945192392505021,0.889760257816616,47515,2021-08-25 16:00:00,120.46845192392504,SL,1,-1.1827286289979306,IS_2014_2024,2021,3.4524743634793196,2.9493995276580405,2.5083800056308574,73.38533353656743,0.6971044445923047,2.5651852324048128,2.4188036915938746,1.2762896755735718,2.8208440600256814,2.206649080742415,66.2887635397002,0.9624522328391999,2.4102794747456797,2.2648947608229792,3.009084926320058,3.8192231757138253,2.4184445278649815,68.31227319586203,0.4865966707597317,3.6028541421550266,2.9489940262166194,2.4514363003155792,3.436817558285499,2.7913738750628676,73.71963845222777,1.1211950347142456,2.0624678403091563,2.211303174861399,4.028647628242867,5.433989824141307,2.210389016121225,77.62772438265293,0.3772120375651111,3.0755098866878656,3.7977965169902284,2.482146856169983,2.473402473016358,3.235410804589456,3.163056284959501,-0.27549777542756804,-0.2667533922739431,-1.959121129015884,5,4,5,4,3.6028541421550266,3.7977965169902284,True,False,True,True,False,False,False,False,True
51787,2022-05-03 12:00:00,13,0.21268169725533997,57.918854525403646,2.78411348183162,1.3635399930621477,0.29310344827589757,1.1692829026253495,-1.085022121995689,-0.2020909659221252,stretch_reversal,short,20,2.6659557795387245,2.89164515770075,1.1692829026253495,0.6827586206896018,0.6827586206896018,True,False,True,H4順,133.628,999.0,0.7500405656306817,0.769384884218832,1.7343528840540712,0.36194940608305765,2.7458874343044193,2.7458874343044193,0.5556033649891564,0.4353140610034918,1.3758421634143305,0.4448734784961094,0.3996582738286089,0.9860788863109543,False,True,False,0.8651426162877194,True,True,False,False,True,51788,2022-05-03 13:00:00,133.431,133.65990225458827,133.2478781963294,0.22890225458826308,1.0762668228730992,51788,2022-05-03 13:00:00,133.2478781963294,TP,0,0.7126264612991644,IS_2014_2024,2022,-1.4520697387130646,-0.169116555914355,-1.907533978260757,39.602610993621795,-2.014761199309686,0.763011348877648,1.4248877314866444,1.7349870946205033,1.9606764727825288,2.78411348183162,57.918854525403646,1.3758421634143305,2.8791012127604603,1.426953508564533,-1.994245345500272,-0.601439072452433,-1.2783347051404437,42.40388429359574,-0.7267976573922583,1.8544297517905615,2.06414315499284,-0.13351365483705596,0.9443648756768309,0.8907185476300484,56.793717767486406,-0.7678671953530566,2.618284326548945,2.813945078990768,0.9945284236089492,1.0300472958807694,0.7579455919178315,51.50837814756225,0.47657069055556245,3.246300345906461,2.282709893774563,-0.38430113596333015,0.12344314480247875,-0.6463250788603608,-0.37774352557612634,3.16841461779495,2.660670337029141,2.381312173480864,1,1,1,1,3.246300345906461,2.813945078990768,False,True,False,False,True,True,True,True,True
54328,2022-09-28 12:00:00,13,0.3144397906073601,66.52306923938207,2.1296957922943958,1.157614306054864,0.18406593406596625,2.1964752319689396,-0.7052362235540367,-0.27487524359876997,stretch_reversal,short,20,4.970744946054556,3.841752971742765,2.1964752319689396,0.7637362637362912,0.7637362637362912,True,False,True,H4順,146.878,999.0,0.7352010479445912,1.1196066697991485,4.183403469824068,1.0409784356415022,3.9530620396326523,3.9530620396326523,0.872451074984623,0.6312814278898522,1.034809588448467,0.15069756349444569,0.21307735853211385,0.4931910195068654,False,True,False,1.0940091244035515,True,False,False,False,False,54329,2022-09-28 13:00:00,146.602,146.9251659685911,146.3434672251271,0.32316596859109836,1.027751506788893,54329,2022-09-28 13:00:00,146.3434672251271,TP,0,0.7381122954029964,IS_2014_2024,2022,-0.9756614858221209,-0.6834343741265417,-1.5727375330221331,48.15005329741869,-0.5939999273415797,0.8741786231675321,0.6176130181641611,4.086632921100535,2.9576409467887435,2.1296957922943958,66.52306923938207,1.034809588448467,2.2070374600758065,3.8438326535311846,0.7899020877451604,1.7800610428060402,1.359401888444669,55.627883884852686,-0.3139268943557259,-0.3190731088369922,1.5296621911858679,2.6093957988207475,-0.7046042919296432,0.485497266293228,51.13862692295427,-1.571433554916177,0.02793552275888833,1.409043545048398,2.7840079630079995,3.114781186335698,2.1250573081279875,62.65089926360655,0.13973520847628412,0.8283654856362549,1.132620929225764,0.5993047324609379,1.3233188209552948,1.3019110909379465,2.061101949857969,1.530391059833458,0.8063769713391009,2.7847218301625887,1,1,1,1,0.8741786231675321,1.5296621911858679,False,True,True,True,True,True,True,True,True
