symbol,filter_name,signal_time,entry_time,exit_time,direction,level_kind,break_level,signal_close,entry,sl,tp,exit_price,pnl_r_clean,pnl_r_after_cost,bars_held,exit_reason,atr,break_atr,signal_range_atr,signal_body_atr,body_ratio,close_strength,adverse_wick_ratio,favorable_wick_ratio,atr_to_avg,pre_range_3_atr,pre_extension_3_atr,same_body_3_ratio,pre_range_6_atr,pre_extension_6_atr,same_body_6_ratio,pre_range_12_atr,pre_extension_12_atr,same_body_12_ratio,pre_range_24_atr,pre_extension_24_atr,same_body_24_ratio,back_inside_close_1,follow_through_close_1,mae_1_atr,mfe_1_atr,back_inside_close_2,follow_through_close_2,mae_2_atr,mfe_2_atr,back_inside_close_3,follow_through_close_3,mae_3_atr,mfe_3_atr,back_inside_close_6,follow_through_close_6,mae_6_atr,mfe_6_atr,quick_back_inside_3
XAUUSD,baseline,2017-11-27 13:00:00,2017-11-27 14:00:00,2017-11-27 14:00:00,long,3m,1296.941,1298.318,1298.318,1294.2874715806788,1310.4095852579635,1294.2874715806788,-1.0000000000000084,-1.0868372490124063,0,SL,2.015264209660569,0.6832850965144073,1.9570634863130305,1.5466954581230608,0.7903144016226709,0.9305273833671142,0.0694726166328858,0.9305273833671142,1.024846266940223,1.9084346268660155,2.083597763445274,1.0,3.1395387114355864,3.7052213621446377,1.0,4.52893469563339,4.593442366328342,0.8333333333333334,5.050950615410526,4.3205252980036795,0.5416666666666666,True,False,2.6830228880562643,0.4217809237742949,True,False,3.06461057085917,0.4217809237742949,True,False,3.06461057085917,0.4217809237742949,True,False,3.06461057085917,0.4217809237742949,True
XAUUSD,baseline,2017-12-05 14:00:00,2017-12-05 15:00:00,2017-12-07 12:00:00,short,3m,1269.902,1266.891,1267.628,1271.9697996953525,1254.6026009139423,1254.6026009139423,2.99999999999998,2.919388266488926,43,TP,2.1708998476762864,1.3869824548667766,3.483808803107834,3.210650186124735,0.921591960862083,0.9230464101546874,0.07695358984531264,0.9230464101546874,0.9036243640752765,2.1921785130226112,4.113962239925293,0.6666666666666666,2.1921785130226112,3.910820671477607,0.5,2.1921785130226112,4.107513301244459,0.5833333333333334,2.3672211343608818,3.1189831291607404,0.5,False,True,1.0263025272145425,1.515500590007205,False,True,1.0263025272145425,2.744944685669643,False,True,1.0263025272145425,2.744944685669643,False,True,1.0263025272145425,2.744944685669643,False
XAUUSD,baseline,2018-01-24 08:00:00,2018-01-24 09:00:00,2018-01-24 18:00:00,long,3m,1344.672,1346.992,1347.019,1342.7121213495539,1359.9396359513382,1359.9396359513382,2.9999999999999782,2.91873465021728,9,TP,2.1534393252230535,1.0773463514044588,2.3316189786215045,1.764619023852158,0.7568213503286171,0.7649870543716245,0.23501294562837552,0.7649870543716245,0.8766051766958046,1.8268450631143205,2.298648465281149,0.6666666666666666,1.8268450631143205,2.554518223739683,0.6666666666666666,3.076009582630757,2.977098042609585,0.6666666666666666,5.823242778712174,4.784903795203317,0.5416666666666666,False,True,0.14534888275408173,1.179508505416966,False,True,0.14534888275408173,1.6763880726596294,False,True,0.14534888275408173,1.8045551386025027,False,True,0.14534888275408173,3.886805586748144,False
XAUUSD,baseline,2018-03-01 12:00:00,2018-03-01 13:00:00,2018-03-01 14:00:00,short,3m,1307.018,1306.492,1306.491,1310.8493646609056,1293.4159060172829,1310.8493646609056,-0.9999999999999747,-1.0803053501097566,1,SL,2.179182330452873,0.24137493804419527,2.156772260090463,1.8796040802830765,0.87148936170212,0.87148936170212,0.12851063829788,0.87148936170212,0.9123724810277338,0.9168576543959162,1.9667927461165449,0.6666666666666666,2.3678606089503953,3.5086554682237088,0.6666666666666666,3.6467806704125523,4.059320726119162,0.6666666666666666,5.736555324125653,5.941219244976852,0.625,True,False,1.8107709230462101,0.8416000691502129,True,False,2.2756241782529005,0.8416000691502129,True,True,2.2756241782529005,1.7134867274845844,True,False,2.926326957999287,1.7134867274845844,True
XAUUSD,baseline,2018-03-23 06:00:00,2018-03-23 07:00:00,2018-03-28 10:00:00,long,3m,1341.042,1342.888,1342.851,1336.9802927499838,1360.4631217500487,1336.9802927499838,-1.0000000000000089,-1.0596180298377544,72,SL,2.9353536250081076,0.6288850461739188,1.76401233428419,1.5875429659644444,0.8999613750482338,0.941869447663161,0.0581305523368389,0.941869447663161,1.2318811978804232,0.5348588962584022,1.51770470244028,0.6666666666666666,2.5107707423086154,1.4638781383582555,0.6666666666666666,4.880842934200279,5.490309536369906,0.75,4.880842934200279,5.031761718303765,0.6666666666666666,True,False,1.2431210907305277,0.0010220233686999626,True,False,1.5725532898910044,0.0010220233686999626,True,False,1.5725532898910044,0.0010220233686999626,True,True,1.5725532898910044,1.6434135767838687,True
XAUUSD,baseline,2018-04-11 14:00:00,2018-04-11 15:00:00,2018-04-11 18:00:00,long,3m,1356.788,1359.002,1359.002,1352.5745706681812,1378.284287995456,1352.5745706681812,-1.000000000000012,-1.054454118735706,3,SL,3.21371466590934,0.6889223936044356,2.417762871863863,2.033161210393594,0.8409266409266272,0.9898326898326961,0.010167310167303871,0.9898326898326961,1.2355325824591774,2.7447987506706535,3.1875885275898668,1.0,3.9374995341782997,4.9018041853888485,0.8333333333333334,4.734085499682981,5.86268600627888,0.9166666666666666,6.006756046133892,6.2805824717760945,0.7083333333333334,False,True,0.19634599384115292,1.9198966434234552,False,False,1.1205101803837214,1.9198966434234552,True,False,1.5374731467026321,1.9198966434234552,True,False,3.570323190703458,1.9198966434234552,True
XAUUSD,baseline,2018-05-15 12:00:00,2018-05-15 13:00:00,2018-05-21 06:00:00,short,3m,1301.678,1297.528,1297.528,1302.232888276837,1283.4133351694893,1283.4133351694893,2.9999999999999867,2.9256092856182545,85,TP,2.3524441384184636,1.7641226553375737,4.344417719891483,3.987342290859246,0.9178082191780682,0.9267123287671212,0.07328767123287883,0.9267123287671212,1.0828087199204102,1.9766675535710119,5.237106292471885,0.6666666666666666,2.57179326862458,5.964009844430258,0.8333333333333334,3.6987063190582967,7.128755886749501,0.6666666666666666,6.40610323275589,9.041659970850443,0.75,False,True,0.32731914327948675,2.4102591459672174,False,True,0.32731914327948675,2.4102591459672174,False,True,0.32731914327948675,2.4102591459672174,False,True,0.32731914327948675,3.7688461354753158,False
XAUUSD,baseline,2018-06-15 14:00:00,2018-06-15 15:00:00,2018-06-26 07:00:00,short,3m,1282.029,1280.488,1280.479,1286.9907518666105,1260.943744400169,1260.943744400169,2.9999999999999853,2.946251023200855,153,TP,3.255875933305197,0.4732981328424257,2.3898330769935328,1.014780681967144,0.4246240843079144,0.7211155378485944,0.2788844621514056,0.7211155378485944,1.7447293056036628,5.0686820806611435,5.436632218977361,1.0,5.39332590052777,5.857102786051511,0.8333333333333334,5.867238307390812,6.5850175004166305,0.75,7.32030350302845,7.055244263156253,0.7083333333333334,False,True,0.35965743903862774,1.1548351586551497,False,True,0.35965743903862774,1.4794789785217761,False,True,0.35965743903862774,1.5786842328424466,False,True,0.35965743903862774,1.5786842328424466,False
XAUUSD,baseline,2018-07-13 11:00:00,2018-07-13 12:00:00,2018-07-13 12:00:00,short,3m,1237.949,1237.849,1237.902,1241.9384930230171,1225.7925209309487,1241.9384930230171,-0.9999999999999939,-1.0867089322350667,0,SL,2.018246511508563,0.04954796127723278,1.9229563771668232,1.4908981548299076,0.7753156402988787,0.9842824014429475,0.01571759855705242,0.9842824014429475,1.0411010391979951,1.6152635376355806,1.5112128189535157,0.6666666666666666,3.55308430318554,3.9440177176623665,0.6666666666666666,4.414723349795459,3.993070199326727,0.6666666666666666,4.647598767798148,2.5660889145444283,0.5416666666666666,True,False,2.8088739248025423,0.7486696948979498,True,False,2.884682305556615,0.7486696948979498,True,False,2.884682305556615,0.7486696948979498,True,False,2.884682305556615,0.7486696948979498,True
XAUUSD,baseline,2018-08-13 07:00:00,2018-08-13 08:00:00,2018-08-15 02:00:00,short,3m,1204.5,1204.469,1204.468,1209.0490020123293,1190.7249939630124,1190.7249939630124,2.999999999999981,2.9235975013636235,40,TP,2.2905010061646327,0.013534156901270055,2.1654651042067825,1.4795889593057474,0.6832661290322322,0.826411290322561,0.17358870967743897,0.826411290322561,1.1477375591846222,1.0665788809632233,1.637196399349874,0.3333333333333333,1.161754564978696,1.8070282391757222,0.6666666666666666,2.903294948180483,3.1521488008816356,0.6666666666666666,4.978823396849588,1.8118306819471341,0.4583333333333333,True,False,0.6675395452282537,0.45404913475301584,True,True,0.6675395452282537,1.4586328453941675,True,True,0.6675395452282537,1.4979255589785287,True,True,0.6675395452282537,4.217417924725311,True
XAUUSD,baseline,2018-09-27 12:00:00,2018-09-27 13:00:00,2018-09-28 15:00:00,short,3m,1187.698,1186.978,1187.028,1191.8400742800775,1172.5917771597678,1191.8400742800775,-1.000000000000015,-1.0727337068443132,25,SL,2.4060371400386975,0.29924725101643573,2.9633790274265817,2.664131776410051,0.8990182328190401,0.9537166900420547,0.04628330995794524,0.9537166900420547,1.1826333646919365,1.8632297587592819,3.6865598840495166,1.0,1.8632297587592819,3.366531573934737,0.6666666666666666,2.3399472544756974,3.869433204115132,0.5,4.0190568296233025,4.335344549100466,0.4583333333333333,False,True,0.0502901630179828,1.5419545850985354,False,True,0.3383156421212845,1.7830148706395137,False,True,0.3383156421212845,2.0689622438330284,False,True,0.3383156421212845,2.0689622438330284,False
XAUUSD,baseline,2018-10-11 14:00:00,2018-10-11 15:00:00,2018-10-23 11:00:00,long,3m,1212.609,1215.879,1215.888,1208.8163813053332,1237.1028560840002,1237.1028560840002,2.999999999999995,2.9505063811961283,180,TP,3.5358093473333896,0.9248236199347474,3.06011974547216,2.282645699233427,0.7459334565619187,0.9326247689463913,0.0673752310536087,0.9326247689463913,1.6107130781834404,2.144912028619333,3.4277866280150153,0.6666666666666666,3.8248668611613756,5.025157822324312,0.6666666666666666,5.252262827464348,6.5588943638858295,0.5833333333333334,6.802968609758598,7.765407379984216,0.625,False,True,0.2887599131355791,1.363195672197449,False,True,0.2887599131355791,1.363195672197449,False,True,0.2887599131355791,2.648050016345303,False,True,0.2887599131355791,2.9421835223795867,False
