time,open,high,low,close,D1 V Trigger,D1 V Low,D1 V Start,Trade SL,Trade TP,D1 V Context,H4 Confirm Entry,V Context,Initial Shelf Long,Initial Shelf Skip,Watching Shelf High,Watching Shelf Low,Active SL,Active TP
1540962000,14.38689,14.41914,14.2943,14.35454,,,,,,0,0,0,0,0,,,,
1540976400,14.35454,14.36553,14.26906,14.30592,,,,,,0,0,0,0,0,,,,
1540990800,14.30592,14.3402,14.25088,14.28601,,,,,,0,0,0,0,0,,,,
1541005200,14.28601,14.29989,14.24483,14.24876,,,,,,0,0,0,0,0,,,,
1541019600,14.24876,14.30307,14.24876,14.29722,,,,,,0,0,0,0,0,,,,
1541034000,14.29722,14.33233,14.28879,14.33021,,,,,,0,0,0,0,0,,,,
1541048400,14.33021,14.48922,14.30501,14.46911,,,,,,0,0,0,0,0,,,,
1541062800,14.46911,14.59278,14.40534,14.59278,,,,,,0,0,0,0,0,14.70732,14.30501,,
1541077200,14.59278,14.74236,14.57175,14.74004,,,,,,0,0,0,0,0,14.70732,14.30501,,
1541091600,14.74004,14.82261,14.71939,14.73404,,,,,,0,0,0,0,0,14.74236,14.30501,,
1541106000,14.73404,14.76251,14.734,14.74386,,,,,,0,0,0,0,0,14.82261,14.30501,,
1541120400,14.74386,14.74386,14.65209,14.73779,,,,,,0,0,0,0,0,14.82261,14.30501,,
1541134800,14.73779,14.80556,14.68443,14.75274,,,,,,0,0,0,0,0,14.82261,14.30501,,
1541149200,14.75274,14.83474,14.7269,14.74196,,,,,,0,0,0,0,0,14.82261,14.40534,,
1541163600,14.74196,14.91452,14.71503,14.78487,,,,,,0,0,0,0,0,14.83474,14.57175,,
1541178000,14.78487,14.78735,14.7268,14.74362,,,,,,0,0,0,0,0,14.91452,14.65209,,
1541368800,14.74362,14.7696,14.70708,14.72676,,,,,,0,0,0,0,0,14.91452,14.65209,,
1541383200,14.72676,14.75477,14.70057,14.71353,,,,,,0,0,0,0,0,14.91452,14.65209,,
1541397600,14.71353,14.76688,14.69286,14.74363,,,,,,0,0,0,0,0,14.91452,14.68443,,
1541412000,14.74363,14.75816,14.60353,14.65938,,,,,,0,0,0,0,0,14.91452,14.69286,,
1541426400,14.65938,14.72098,14.60656,14.6547,,,,,,0,0,0,0,0,14.91452,14.60353,,
1541440800,14.6547,14.67148,14.62488,14.6474,,,,,,0,0,0,0,0,14.78735,14.60353,,
1541455200,14.6474,14.66896,14.60964,14.63644,,,,,,0,0,0,0,0,14.7696,14.60353,,
1541469600,14.63644,14.66602,14.63025,14.6617,,,,,,0,0,0,0,0,14.76688,14.60353,,
1541484000,14.6617,14.71614,14.65903,14.67415,,,,,,0,0,0,0,0,14.76688,14.60353,,
1541498400,14.67415,14.70234,14.62942,14.6383,,,,,,0,0,0,0,0,14.75816,14.60353,,
1541512800,14.6383,14.64449,14.51488,14.5485,,,,,,0,0,0,0,0,14.72098,14.60656,,
1541527200,14.5485,14.56091,14.49118,14.53474,,,,,,0,0,0,0,0,14.71614,14.51488,,
1541541600,14.53474,14.61344,14.48323,14.55957,,,,,,0,0,0,0,0,14.71614,14.49118,,
1541556000,14.55957,14.60676,14.51993,14.57242,,,,,,0,0,0,0,0,14.71614,14.48323,,
1541570400,14.57242,14.72088,14.55676,14.7122,,,,,,0,0,0,0,0,14.71614,14.48323,,
1541584800,14.7122,14.72454,14.62524,14.62544,,,,,,0,0,0,0,0,14.72088,14.48323,,
1541599200,14.62544,14.65598,14.57779,14.6157,,,,,,0,0,0,0,0,14.72454,14.48323,,
1541613600,14.6157,14.61772,14.55541,14.57376,,,,,,0,0,0,0,0,14.72454,14.48323,,
1541628000,14.57376,14.58762,14.54678,14.58559,,,,,,0,0,0,0,0,14.72454,14.48323,,
1541642400,14.58559,14.58559,14.53086,14.56022,,,,,,0,0,0,0,0,14.72454,14.51993,,
1541656800,14.56022,14.59202,14.46748,14.46788,,,,,,0,0,0,0,0,14.72454,14.53086,,
1541671200,14.46788,14.54608,14.3875,14.42213,,,,,,0,0,0,0,0,14.72454,14.46748,,
1541685600,14.42213,14.48111,14.40211,14.43039,,,,,,0,0,0,0,0,14.65598,14.3875,,
1541700000,14.43039,14.49558,14.3895,14.435,,,,,,0,0,0,0,0,14.61772,14.3875,,
1541714400,14.435,14.4443,14.38166,14.40122,,,,,,0,0,0,0,0,14.59202,14.3875,,
1541728800,14.40122,14.40999,14.36556,14.40634,,,,,,0,0,0,0,0,14.59202,14.38166,,
1541743200,14.40634,14.40846,14.34828,14.34828,,,,,,0,0,0,0,0,14.59202,14.36556,,
1541757600,14.34828,14.37062,14.22216,14.25638,,,,,,0,0,0,0,0,14.54608,14.34828,,
1541772000,14.25638,14.27852,14.10974,14.16255,,,,,,0,0,0,0,0,,,,
1541786400,14.16255,14.194,14.14337,14.15792,,,,,,0,0,0,0,0,,,,
1541973600,14.15792,14.208,14.15792,14.1938,,,,,,0,0,0,0,0,,,,
1541988000,14.1938,14.21102,14.15133,14.17479,,,,,,0,0,0,0,0,,,,
1542002400,14.17479,14.20209,14.12607,14.16946,,,,,,0,0,0,0,0,,,,
1542016800,14.16946,14.17961,14.08072,14.10674,,,,,,0,0,0,0,0,,,,
1542031200,14.10674,14.10674,14.02849,14.04165,,,,,,0,0,0,0,0,,,,
1542045600,14.04165,14.06313,13.98941,13.99356,,,,,,0,0,0,0,0,,,,
1542060000,13.99356,14.06934,13.99356,14.06581,,,,,,0,0,0,0,0,,,,
1542074400,14.06581,14.10628,14.05283,14.08894,,,,,,0,0,0,0,0,,,,
1542088800,14.08894,14.1297,14.01529,14.02421,,,,,,0,0,0,0,0,,,,
1542103200,14.02421,14.11723,13.96108,14.03926,,,,,,0,0,0,0,0,,,,
1542117600,14.03926,14.08938,13.98301,14.02382,,,,,,0,0,0,0,0,,,,
1542132000,14.02382,14.03672,13.96198,13.9933,,,,,,0,0,0,0,0,,,,
1542146400,13.9933,14.04482,13.9933,14.04274,,,,,,0,0,0,0,0,,,,
1542160800,14.04274,14.05442,13.99516,13.99516,,,,,,0,0,0,0,0,,,,
1542175200,13.99516,14.0476,13.89969,13.91294,,,,,,0,0,0,0,0,,,,
1542189600,13.91294,14.00544,13.9001,13.96852,,,,,,0,0,0,0,0,,,,
1542204000,13.96852,14.11561,13.96852,14.10951,,,,,,0,0,0,0,0,,,,
1542218400,14.10951,14.1983,14.0699,14.13476,,,,,,0,0,0,0,0,,,,
1542232800,14.13476,14.15212,14.10305,14.10514,,,,,,0,0,0,0,0,,,,
1542247200,14.10514,14.17593,14.10514,14.17261,,,,,,0,0,0,0,0,,,,
1542261600,14.17261,14.25337,14.13896,14.14098,,,,,,0,0,0,0,0,,,,
1542276000,14.14098,14.1902,14.10946,14.17755,,,,,,0,0,0,0,0,,,,
1542290400,14.17755,14.27752,14.15702,14.22642,,,,,,0,0,0,0,0,,,,
1542304800,14.22642,14.35286,14.22642,14.29364,,,,,,0,0,0,0,0,,,,
1542319200,14.29364,14.32254,14.28458,14.30033,,,,,,0,0,0,0,0,,,,
1542333600,14.30033,14.33434,14.29074,14.30826,,,,,,0,0,0,0,0,,,,
1542348000,14.30826,14.36195,14.28674,14.30126,,,,,,0,0,0,0,0,,,,
1542362400,14.30126,14.37544,14.24296,14.36261,,,,,,0,0,0,0,0,,,,
1542376800,14.36261,14.42412,14.34268,14.42412,,,,,,0,0,0,0,0,,,,
1542391200,14.42412,14.43028,14.37982,14.425,14.407105,13.89969,14.91452,,,1,0,0,0,0,,,,
