symbol,mode,year,entry_time,exit_time,direction,entry,sl,tp,exit_price,pnl,pnl_r,bars_held
EURJPY,relaxed,2019,2019-01-25 16:00:00,2019-01-28 07:00:00,long,124.99,124.65725201694069,125.98824394917791,124.65725201694069,-0.3327479830593063,-1.0000000000000042,12
EURJPY,relaxed,2019,2019-02-01 17:00:00,2019-02-05 16:00:00,long,125.66,125.34871263913313,126.59386208260062,125.34871263913313,-0.3112873608668707,-0.999999999999987,44
EURJPY,relaxed,2019,2019-02-25 16:00:00,2019-02-26 07:00:00,long,126.0,125.74511725803737,126.7646482258879,125.74511725803737,-0.25488274196263205,-0.9999999999999907,14
EURJPY,relaxed,2019,2019-03-07 14:00:00,2019-03-08 05:00:00,short,125.33,125.63280956579531,124.42157130261405,124.42157130261405,0.9084286973859435,3.000000000000007,14
EURJPY,relaxed,2019,2019-04-02 23:00:00,2019-04-08 14:00:00,long,124.69,124.4206424596082,125.4980726211754,125.4980726211754,0.8080726211753984,3.0000000000000195,85
EURJPY,relaxed,2019,2019-04-11 14:00:00,2019-04-12 08:00:00,long,125.65,125.4041159738331,126.38765207850071,126.38765207850071,0.7376520785007017,2.9999999999999867,17
EURJPY,relaxed,2019,2019-05-05 22:00:00,2019-05-06 04:00:00,short,123.72,124.02657110069026,122.8002866979292,124.02657110069026,-0.30657110069026317,-0.9999999999999772,5
EURJPY,relaxed,2019,2019-05-07 15:00:00,2019-05-15 11:00:00,short,123.33,123.67372560518305,122.29882318445084,122.29882318445084,1.0311768155491592,3.0000000000000155,138
EURJPY,relaxed,2019,2019-05-21 14:00:00,2019-05-21 21:00:00,long,123.63,123.28759577623329,124.65721267130013,123.28759577623329,-0.34240422376670665,-0.999999999999993,6
EURJPY,relaxed,2019,2019-05-28 19:00:00,2019-05-31 04:00:00,short,122.09,122.36250714645641,121.27247856063077,121.27247856063077,0.81752143936923,2.999999999999975,56
EURJPY,relaxed,2019,2019-06-21 02:00:00,2019-06-21 07:00:00,short,121.0,121.31168084579288,120.06495746262135,121.31168084579288,-0.31168084579287836,-0.9999999999999785,4
EURJPY,relaxed,2019,2019-06-30 22:00:00,2019-07-01 01:00:00,long,123.11,122.79896801586061,124.04309595241817,122.79896801586061,-0.31103198413939026,-1.0000000000000062,2
EURJPY,relaxed,2019,2019-07-17 23:00:00,2019-07-23 14:00:00,short,121.17,121.36913171511662,120.57260485465012,120.57260485465012,0.5973951453498785,3.000000000000033,85
EURJPY,relaxed,2019,2019-08-23 15:00:00,2019-08-26 02:00:00,short,117.37,117.70393618795384,116.36819143613849,117.70393618795384,-0.3339361879538387,-1.0000000000000067,9
EURJPY,relaxed,2019,2019-08-30 15:00:00,2019-09-03 07:00:00,short,116.78,117.07877012805227,115.88368961584321,115.88368961584321,0.8963103841567914,3.0000000000000124,38
EURJPY,relaxed,2019,2019-09-09 23:00:00,2019-09-10 14:00:00,long,118.56,118.30292312845789,119.33123061462634,118.30292312845789,-0.257076871542111,-0.9999999999999982,14
EURJPY,relaxed,2019,2019-10-10 01:00:00,2019-10-11 10:00:00,long,118.15,117.80276486779714,119.19170539660861,119.19170539660861,1.0417053966086058,3.0000000000000067,32
EURJPY,relaxed,2019,2019-10-15 14:00:00,2019-10-17 09:00:00,long,120.03,119.64466101134224,121.18601696597328,121.18601696597328,1.1560169659732793,2.9999999999999987,42
EURJPY,relaxed,2019,2019-11-07 02:00:00,2019-11-07 07:00:00,short,120.25,120.46979940857112,119.59060177428664,120.46979940857112,-0.21979940857112013,-0.9999999999999962,4
EURJPY,relaxed,2019,2019-11-11 06:00:00,2019-11-11 15:00:00,short,120.11,120.30774787249436,119.51675638251692,120.30774787249436,-0.19774787249436088,-0.9999999999999999,8
EURJPY,relaxed,2020,2020-02-13 00:00:00,2020-02-18 01:00:00,short,119.45,119.67228360620737,118.78314918137788,118.78314918137788,0.6668508186221231,2.9999999999999805,71
EURJPY,relaxed,2020,2020-02-19 19:00:00,2020-02-20 00:00:00,long,120.45,120.09934637963575,121.50196086109275,120.09934637963575,-0.3506536203642554,-1.0000000000000069,4
EURJPY,relaxed,2020,2020-02-28 15:00:00,2020-02-28 16:00:00,short,118.4,118.97908361322025,116.66274916033925,118.97908361322025,-0.5790836132202486,-0.9999999999999937,0
EURJPY,relaxed,2020,2020-03-08 23:00:00,2020-03-09 01:00:00,short,118.35,118.95684158656857,116.52947524029425,116.52947524029425,1.820524759705748,2.9999999999999956,1
EURJPY,relaxed,2020,2020-03-13 19:00:00,2020-03-15 23:00:00,long,120.25,119.06215656498337,123.81353030504991,119.06215656498337,-1.1878434350166316,-0.9999999999999948,2
EURJPY,relaxed,2020,2020-04-21 02:00:00,2020-04-21 13:00:00,short,116.48,116.80364450563037,115.50906648310891,116.80364450563037,-0.3236445056303694,-1.0000000000000215,10
EURJPY,relaxed,2020,2020-04-29 00:00:00,2020-04-29 13:00:00,short,115.53,115.78080148141704,114.77759555574886,115.78080148141704,-0.2508014814170423,-0.9999999999999827,12
EURJPY,relaxed,2020,2020-05-05 16:00:00,2020-05-10 23:00:00,short,115.43,115.86329283556665,114.13012149330008,115.86329283556665,-0.4332928355666468,-1.0000000000000138,74
EURJPY,relaxed,2020,2020-05-18 15:00:00,2020-05-19 12:00:00,long,116.9,116.50572466682699,118.08282599951905,118.08282599951905,1.1828259995190393,2.9999999999999947,19
EURJPY,relaxed,2020,2020-07-06 03:00:00,2020-07-07 08:00:00,long,121.52,121.28242036838317,122.23273889485048,121.28242036838317,-0.23757963161682483,-0.9999999999999863,28
EURJPY,relaxed,2020,2020-07-30 23:00:00,2020-07-31 01:00:00,long,124.26,123.96608872937452,125.14173381187645,123.96608872937452,-0.29391127062548605,-1.0000000000000133,1
EURJPY,relaxed,2020,2020-08-31 14:00:00,2020-08-31 15:00:00,long,126.81,126.42313444867904,127.97059665396289,126.42313444867904,-0.386865551320966,-1.0000000000000064,0
EURJPY,relaxed,2020,2020-09-28 00:00:00,2020-09-28 01:00:00,short,122.39,122.68191689886763,121.51424930339711,122.68191689886763,-0.2919168988676262,-0.9999999999999819,0
EURJPY,relaxed,2020,2020-11-29 22:00:00,2020-11-29 23:00:00,long,124.59,124.36274183463334,125.27177449609998,124.36274183463334,-0.22725816536666343,-1.0000000000000222,0
EURJPY,relaxed,2020,2020-12-10 13:00:00,2020-12-10 16:00:00,long,126.66,126.33052121848259,127.64843634455224,126.33052121848259,-0.32947878151740895,-0.9999999999999882,2
EURJPY,relaxed,2020,2020-12-16 06:00:00,2020-12-16 07:00:00,short,125.72,125.96523938028318,124.98428185915046,125.96523938028318,-0.2452393802831807,-0.9999999999999968,0
EURJPY,relaxed,2021,2021-01-14 14:00:00,2021-01-18 00:00:00,short,125.99,126.24128277283488,125.23615168149533,125.23615168149533,0.7538483185046658,2.999999999999975,33
EURJPY,relaxed,2021,2021-03-11 04:00:00,2021-03-12 00:00:00,long,129.62,129.40904845510806,130.2528546346758,130.2528546346758,0.6328546346757946,2.9999999999999813,19
EURJPY,relaxed,2021,2021-03-22 06:00:00,2021-03-22 09:00:00,short,129.16,129.37252864476406,128.5224140657078,129.37252864476406,-0.2125286447640633,-0.9999999999999853,2
EURJPY,relaxed,2021,2021-04-20 04:00:00,2021-04-20 08:00:00,long,130.88,130.61422198377937,131.6773340486619,130.61422198377937,-0.26577801622062225,-0.9999999999999521,3
EURJPY,relaxed,2021,2021-05-18 05:00:00,2021-05-19 12:00:00,long,132.94,132.7477964271343,133.51661071859715,132.7477964271343,-0.19220357286570788,-0.9999999999999751,30
EURJPY,relaxed,2021,2021-07-06 06:00:00,2021-07-06 22:00:00,short,131.22,131.45042613734435,130.52872158796697,130.52872158796697,0.6912784120330286,3.0000000000000386,15
EURJPY,relaxed,2021,2021-07-19 05:00:00,2021-07-20 11:00:00,short,129.38,129.62178031486886,128.6546590553934,128.6546590553934,0.7253409446065859,3.000000000000051,29
EURJPY,relaxed,2021,2021-07-29 05:00:00,2021-07-29 17:00:00,long,130.36,130.10435096959205,131.1269470912239,130.10435096959205,-0.25564903040796594,-1.0000000000000056,11
EURJPY,relaxed,2021,2021-09-20 05:00:00,2021-09-23 05:00:00,short,128.52,128.73920713823793,127.86237858528621,128.73920713823793,-0.2192071382379197,-0.9999999999999375,71
EURJPY,relaxed,2021,2021-10-10 23:00:00,2021-10-11 10:00:00,long,130.04,129.80454926843362,130.7463521946991,130.7463521946991,0.7063521946991216,2.9999999999999734,10
EURJPY,relaxed,2021,2021-10-27 06:00:00,2021-10-27 10:00:00,short,131.82,132.1055464760301,130.96336057190965,132.1055464760301,-0.2855464760301061,-0.9999999999999793,3
EURJPY,relaxed,2021,2021-11-09 02:00:00,2021-11-10 09:00:00,short,130.83,131.07614182149868,130.09157453550404,131.07614182149868,-0.24614182149866792,-1.0000000000000513,30
EURJPY,relaxed,2021,2021-11-26 15:00:00,2021-12-01 05:00:00,short,128.06,128.57832864043445,126.50501407869669,128.57832864043445,-0.5183286404344472,-1.0000000000000178,62
EURJPY,relaxed,2021,2021-12-08 13:00:00,2021-12-09 07:00:00,long,128.85,128.48152687259415,129.95541938221757,128.48152687259415,-0.36847312740584925,-0.9999999999999807,17
EURJPY,relaxed,2021,2021-12-17 20:00:00,2021-12-20 11:00:00,short,127.8,128.1137069829414,126.85887905117579,128.1137069829414,-0.31370698294141164,-1.0000000000000244,15
EURJPY,relaxed,2021,2021-12-23 17:00:00,2021-12-24 15:00:00,long,129.68,129.3877405019077,130.55677849427695,129.3877405019077,-0.29225949809230656,-0.9999999999999551,21
EURJPY,relaxed,2021,2021-12-29 13:00:00,2022-01-04 11:00:00,long,130.24,129.9471269305789,131.11861920826334,131.11861920826334,0.8786192082633306,2.9999999999999796,71
EURJPY,relaxed,2022,2022-01-18 16:00:00,2022-01-20 23:00:00,short,129.73,130.09557155664788,128.63328533005628,128.63328533005628,1.096714669943708,3.00000000000001,54
EURJPY,relaxed,2022,2022-02-24 02:00:00,2022-02-24 18:00:00,short,128.86,129.36589248962767,127.34232253111705,129.36589248962767,-0.5058924896276551,-0.999999999999998,15
EURJPY,relaxed,2022,2022-03-01 14:00:00,2022-03-02 15:00:00,short,127.88,128.41523221976166,126.274303340715,128.41523221976166,-0.5352322197616672,-1.0000000000000029,24
EURJPY,relaxed,2022,2022-03-03 23:00:00,2022-03-04 00:00:00,short,127.03,127.48340593652463,125.66978219042609,127.48340593652463,-0.4534059365246321,-0.9999999999999897,0
EURJPY,relaxed,2022,2022-04-18 22:00:00,2022-04-19 02:00:00,long,137.21,136.93462292333777,138.0361312299867,138.0361312299867,0.8261312299866859,2.9999999999999694,3
EURJPY,relaxed,2022,2022-04-21 05:00:00,2022-04-21 15:00:00,long,139.88,139.28177149635016,141.67468551094947,139.28177149635016,-0.5982285036498354,-1.0000000000000124,9
EURJPY,relaxed,2022,2022-05-11 15:00:00,2022-05-11 16:00:00,short,136.19,136.7843824413172,134.40685267604837,136.7843824413172,-0.5943824413172081,-0.9999999999999926,0
EURJPY,relaxed,2022,2022-05-23 16:00:00,2022-05-24 03:00:00,long,136.73,136.06054370007828,138.73836889976513,136.06054370007828,-0.6694562999217055,-0.9999999999999795,10
EURJPY,relaxed,2022,2022-06-16 06:00:00,2022-06-16 15:00:00,short,138.6,139.3755913393361,136.27322598199171,139.3755913393361,-0.7755913393361027,-1.0000000000000075,8
EURJPY,relaxed,2022,2022-06-21 06:00:00,2022-06-23 05:00:00,long,143.09,142.56302082656882,144.6709375202936,142.56302082656882,-0.5269791734311866,-0.9999999999999754,46
EURJPY,relaxed,2022,2022-09-06 04:00:00,2022-09-07 00:00:00,long,140.74,140.30346808226753,142.04959575319745,142.04959575319745,1.309595753197442,2.9999999999999805,19
EURJPY,relaxed,2022,2022-09-21 04:00:00,2022-09-21 07:00:00,short,142.1,142.6537588171571,140.43872354852866,142.6537588171571,-0.5537588171571031,-0.9999999999999821,2
EURJPY,relaxed,2022,2022-11-27 23:00:00,2022-11-28 08:00:00,short,143.5,144.112700153,141.66189954100003,144.112700153,-0.6127001529999916,-1.0000000000000022,8
EURJPY,relaxed,2022,2022-11-30 22:00:00,2022-12-05 12:00:00,short,142.77,143.46639588680782,140.68081233957656,143.46639588680782,-0.6963958868078066,-0.9999999999999865,60
EURJPY,relaxed,2022,2022-12-20 02:00:00,2022-12-28 02:00:00,short,141.54,142.61283813113366,138.321485606599,142.61283813113366,-1.0728381311336648,-0.9999999999999992,144
EURJPY,relaxed,2023,2023-02-02 13:00:00,2023-02-03 12:00:00,short,140.32,140.90904492059917,138.55286523820246,140.90904492059917,-0.5890449205991786,-1.000000000000002,22
EURJPY,relaxed,2023,2023-02-27 14:00:00,2023-02-28 13:00:00,long,144.23,143.84745341471609,145.3776397558517,145.3776397558517,1.1476397558517135,3.000000000000002,22
EURJPY,relaxed,2023,2023-03-02 05:00:00,2023-03-02 07:00:00,long,145.45,145.0898344218063,146.53049673458105,145.0898344218063,-0.360165578193687,-0.9999999999999987,1
EURJPY,relaxed,2023,2023-04-19 04:00:00,2023-04-19 09:00:00,long,147.45,147.15521033339,148.33436899982996,147.15521033339,-0.2947896666100007,-1.0000000000000173,4
EURJPY,relaxed,2023,2023-04-28 03:00:00,2023-05-01 12:00:00,long,148.62,147.86608002265865,150.88175993202407,150.88175993202407,2.261759932024063,3.000000000000017,31
EURJPY,relaxed,2023,2023-05-25 15:00:00,2023-05-31 01:00:00,long,150.05,149.58256857602694,151.4522942719192,149.58256857602694,-0.4674314239730677,-1.0000000000000129,80
EURJPY,relaxed,2023,2023-06-27 05:00:00,2023-07-05 22:00:00,long,156.98,156.61080096746466,158.087597097606,156.61080096746466,-0.3691990325353345,-0.9999999999999927,159
EURJPY,relaxed,2023,2023-07-19 06:00:00,2023-07-19 10:00:00,long,156.93,156.43324353100743,158.42026940697772,156.43324353100743,-0.4967564689925723,-0.9999999999999977,3
EURJPY,relaxed,2023,2023-07-21 05:00:00,2023-07-24 05:00:00,long,157.26,156.71749150165147,158.8875254950456,156.71749150165147,-0.5425084983485249,-0.9999999999999767,22
EURJPY,relaxed,2023,2023-08-15 05:00:00,2023-08-15 10:00:00,long,159.24,158.88438971656782,160.30683085029656,158.88438971656782,-0.3556102834321848,-1.0000000000000049,4
EURJPY,relaxed,2023,2023-08-23 05:00:00,2023-08-24 02:00:00,short,157.28,157.70951663753203,155.99145008740388,157.70951663753203,-0.42951663753203206,-0.9999999999999767,20
EURJPY,relaxed,2023,2023-09-11 01:00:00,2023-09-11 08:00:00,short,157.02,157.4706842790041,155.6679471629877,157.4706842790041,-0.45068427900409347,-0.99999999999998,6
EURJPY,relaxed,2023,2023-09-12 23:00:00,2023-09-13 04:00:00,long,158.46,158.08844000467752,159.57467998596744,158.08844000467752,-0.3715599953224853,-1.0000000000000333,4
EURJPY,relaxed,2023,2023-10-19 14:00:00,2023-10-23 15:00:00,long,158.61,158.26344720118226,159.6496583964533,159.6496583964533,1.0396583964532908,2.99999999999998,47
EURJPY,relaxed,2024,2024-01-04 13:00:00,2024-01-08 02:00:00,long,158.45,157.91515553075794,160.0545334077261,157.91515553075794,-0.5348444692420458,-1.0000000000000142,35
EURJPY,relaxed,2024,2024-01-29 14:00:00,2024-01-30 11:00:00,short,159.43,159.82416195325683,158.24751414022953,159.82416195325683,-0.3941619532568268,-0.9999999999999925,20
EURJPY,relaxed,2024,2024-01-31 14:00:00,2024-02-02 04:00:00,short,158.74,159.2970967755747,157.068709673276,159.2970967755747,-0.5570967755746778,-1.0000000000000124,37
EURJPY,relaxed,2024,2024-02-08 05:00:00,2024-02-13 15:00:00,long,160.37,160.02755761376807,161.3973271586958,161.3973271586958,1.0273271586957833,2.9999999999999987,80
EURJPY,relaxed,2024,2024-02-20 04:00:00,2024-02-21 15:00:00,long,161.94,161.7508645958244,162.5074062125268,162.5074062125268,0.5674062125268051,2.9999999999999427,34
EURJPY,relaxed,2024,2024-03-07 05:00:00,2024-03-07 16:00:00,short,161.54,161.9711041923629,160.24668742291126,161.9711041923629,-0.4311041923629091,-0.9999999999999968,10
EURJPY,relaxed,2024,2024-03-29 00:00:00,2024-03-29 12:00:00,short,163.07,163.35766674406048,162.2069997678185,163.35766674406048,-0.28766674406048764,-0.9999999999999517,11
EURJPY,relaxed,2024,2024-05-30 04:00:00,2024-05-30 05:00:00,short,169.21,169.59424927819438,168.05725216541688,169.59424927819438,-0.3842492781943747,-1.0000000000000109,0
EURJPY,relaxed,2024,2024-06-03 01:00:00,2024-06-03 05:00:00,long,170.78,170.39911055515125,171.92266833454627,170.39911055515125,-0.38088944484874787,-0.9999999999999825,3
EURJPY,relaxed,2024,2024-06-04 06:00:00,2024-06-05 04:00:00,short,168.96,169.48393628329606,167.38819115011188,169.48393628329606,-0.5239362832960524,-1.0000000000000218,21
EURJPY,relaxed,2024,2024-07-17 05:00:00,2024-07-17 21:00:00,short,171.32,171.76267282788828,169.9919815163351,169.9919815163351,1.3280184836648914,2.999999999999984,15
EURJPY,relaxed,2024,2024-07-23 05:00:00,2024-07-24 02:00:00,short,169.71,170.29822217546726,167.94533347359823,167.94533347359823,1.7646665264017827,2.99999999999998,20
EURJPY,relaxed,2024,2024-09-18 22:00:00,2024-09-25 08:00:00,long,159.0,158.21630506318317,161.35108481045046,161.35108481045046,2.351084810450459,2.9999999999999942,104
EURJPY,relaxed,2024,2024-10-22 05:00:00,2024-10-22 07:00:00,long,163.6,163.16829347496548,164.89511957510354,163.16829347496548,-0.4317065250345138,-1.0000000000000104,1
GBPJPY,relaxed,2015,2015-01-15 17:00:00,2015-01-16 15:00:00,short,176.8,177.73033149047473,174.00900552857587,177.73033149047473,-0.930331490474714,-1.0000000000000033,21
GBPJPY,relaxed,2015,2015-02-05 13:00:00,2015-02-06 15:00:00,long,179.63,179.00614707830107,181.5015587650968,181.5015587650968,1.8715587650968075,2.9999999999999942,25
GBPJPY,relaxed,2015,2015-02-10 13:00:00,2015-02-11 10:00:00,long,181.83,181.32528807237327,183.34413578288024,183.34413578288024,1.5141357828802313,3.0000000000000053,20
GBPJPY,relaxed,2015,2015-02-26 00:00:00,2015-02-26 08:00:00,long,184.77,184.42552048023924,185.80343855928228,184.42552048023924,-0.3444795197607675,-1.0000000000000324,7
GBPJPY,relaxed,2015,2015-03-11 14:00:00,2015-03-13 10:00:00,short,181.43,181.9657674148624,179.82269775541286,179.82269775541286,1.6073022445871459,3.000000000000006,43
GBPJPY,relaxed,2015,2015-03-18 09:00:00,2015-03-18 18:00:00,short,177.82,178.24741186252496,176.53776441242513,178.24741186252496,-0.42741186252496277,-1.0000000000000309,8
GBPJPY,relaxed,2015,2015-04-07 07:00:00,2015-04-07 08:00:00,long,178.45,178.0816061433087,179.55518157007384,178.0816061433087,-0.3683938566912843,-1.0000000000000056,0
GBPJPY,relaxed,2015,2015-04-24 07:00:00,2015-04-24 14:00:00,long,180.55,180.16519817867635,181.70440546397103,180.16519817867635,-0.3848018213236628,-0.9999999999999738,6
GBPJPY,relaxed,2015,2015-05-07 21:00:00,2015-05-11 15:00:00,long,184.51,183.7100421010526,186.90987369684214,186.90987369684214,2.3998736968421497,2.999999999999999,39
GBPJPY,relaxed,2015,2015-05-27 10:00:00,2015-05-27 13:00:00,long,190.06,189.63629555748219,191.33111332755348,189.63629555748219,-0.4237044425178169,-0.9999999999999822,2
GBPJPY,relaxed,2015,2015-06-28 22:00:00,2015-06-29 00:00:00,short,192.5,193.23520433656182,190.2943869903145,193.23520433656182,-0.7352043365618215,-0.9999999999999909,1
GBPJPY,relaxed,2015,2015-07-03 13:00:00,2015-07-05 22:00:00,short,191.35,191.71062432631118,190.26812702106645,190.26812702106645,1.0818729789335464,3.0000000000000164,6
GBPJPY,relaxed,2015,2015-07-07 10:00:00,2015-07-08 07:00:00,short,189.38,189.92668792618005,187.73993622145983,187.73993622145983,1.640063778540167,3.000000000000014,20
GBPJPY,relaxed,2015,2015-08-05 13:00:00,2015-08-06 11:00:00,long,194.74,194.3198956745245,196.0003129764265,194.3198956745245,-0.42010432547550636,-1.0000000000000135,21
GBPJPY,relaxed,2015,2015-08-07 14:00:00,2015-08-10 06:00:00,short,192.31,192.73147167464856,191.04558497605436,192.73147167464856,-0.42147167464855784,-1.0000000000000244,13
GBPJPY,relaxed,2015,2015-09-04 02:00:00,2015-09-04 17:00:00,short,182.14,182.68600511377463,180.50198465867604,180.50198465867604,1.6380153413239498,2.9999999999999933,14
GBPJPY,relaxed,2015,2015-09-17 05:00:00,2015-09-17 19:00:00,long,187.32,186.95568545470624,188.41294363588128,186.95568545470624,-0.36431454529375173,-0.9999999999999677,13
GBPJPY,relaxed,2015,2015-09-22 14:00:00,2015-09-22 19:00:00,short,184.15,184.66865409600953,182.5940377119714,184.66865409600953,-0.5186540960095272,-0.9999999999999786,4
GBPJPY,relaxed,2015,2015-09-29 00:00:00,2015-09-29 08:00:00,short,181.48,181.97920912082006,179.98237263753978,181.97920912082006,-0.4992091208200691,-0.9999999999999958,7
GBPJPY,relaxed,2015,2015-10-02 13:00:00,2015-10-02 15:00:00,short,180.83,181.35809496096124,179.24571511711636,181.35809496096124,-0.5280949609612264,-1.0000000000000133,1
GBPJPY,relaxed,2015,2015-10-19 10:00:00,2015-10-19 18:00:00,long,185.0,184.60003282208666,186.19990153374002,184.60003282208666,-0.39996717791333936,-1.000000000000008,7
GBPJPY,relaxed,2015,2015-10-30 15:00:00,2015-11-02 04:00:00,long,186.25,185.67372203967594,187.9788338809722,185.67372203967594,-0.5762779603240631,-1.0000000000000062,10
GBPJPY,relaxed,2015,2015-11-04 02:00:00,2015-11-04 06:00:00,long,187.04,186.74704256542367,187.91887230372893,186.74704256542367,-0.29295743457632284,-1.0000000000000426,3
GBPJPY,relaxed,2015,2015-11-17 10:00:00,2015-11-18 23:00:00,long,187.44,187.1376526353752,188.3470420938744,188.3470420938744,0.907042093874395,3.000000000000034,36
GBPJPY,relaxed,2015,2015-11-27 09:00:00,2015-11-27 12:00:00,short,184.27,184.5774361022878,183.34769169313662,184.5774361022878,-0.30743610228779517,-1.000000000000005,2
GBPJPY,relaxed,2015,2015-12-02 19:00:00,2015-12-03 07:00:00,short,184.0,184.3383680312192,182.98489590634236,184.3383680312192,-0.3383680312192041,-0.9999999999999846,11
GBPJPY,relaxed,2015,2015-12-08 14:00:00,2015-12-08 16:00:00,short,183.78,184.16182253591657,182.63453239225026,184.16182253591657,-0.38182253591656945,-0.9999999999999734,1
GBPJPY,relaxed,2015,2015-12-14 12:00:00,2015-12-14 23:00:00,short,182.75,183.31118307612047,181.06645077163859,183.31118307612047,-0.5611830761204715,-1.000000000000001,10
GBPJPY,relaxed,2015,2015-12-31 18:00:00,2016-01-04 02:00:00,short,177.25,177.64919665653738,176.05241003038785,176.05241003038785,1.197589969612153,3.0000000000000018,3
GBPJPY,relaxed,2016,2016-01-05 09:00:00,2016-01-06 20:00:00,short,174.72,175.2536529988295,173.1190410035115,173.1190410035115,1.6009589964884867,3.0000000000000058,34
GBPJPY,relaxed,2016,2016-01-13 23:00:00,2016-01-14 06:00:00,short,169.16,169.7897726344086,167.27068209677424,169.7897726344086,-0.6297726344085959,-1.000000000000018,6
GBPJPY,relaxed,2016,2016-01-15 08:00:00,2016-01-15 17:00:00,short,168.58,169.19995506629942,166.72013480110178,166.72013480110178,1.859865198898234,2.9999999999999787,8
GBPJPY,relaxed,2016,2016-01-20 01:00:00,2016-01-21 00:00:00,short,165.88,166.51537072436093,163.97388782691715,166.51537072436093,-0.6353707243609392,-0.9999999999999881,22
GBPJPY,relaxed,2016,2016-02-01 18:00:00,2016-02-02 04:00:00,long,174.45,173.73771487170268,176.58685538489195,173.73771487170268,-0.7122851282973102,-0.9999999999999902,9
GBPJPY,relaxed,2016,2016-02-08 10:00:00,2016-02-08 15:00:00,short,168.62,169.2352723581659,166.7741829255023,166.7741829255023,1.8458170744977167,2.9999999999999836,4
GBPJPY,relaxed,2016,2016-02-22 08:00:00,2016-02-22 10:00:00,short,159.71,160.43010428986116,157.54968713041657,160.43010428986116,-0.7201042898611547,-1.0000000000000113,1
GBPJPY,relaxed,2016,2016-04-18 22:00:00,2016-04-19 14:00:00,long,155.79,155.21298446871359,157.52104659385918,157.52104659385918,1.7310465938591904,2.9999999999999964,15
GBPJPY,relaxed,2016,2016-04-26 12:00:00,2016-04-28 03:00:00,long,162.14,161.561665301308,163.8750040960759,161.561665301308,-0.5783346986919753,-1.0,38
GBPJPY,relaxed,2016,2016-05-06 12:00:00,2016-05-06 13:00:00,short,153.88,154.44018241090535,152.19945276728396,154.44018241090535,-0.5601824109053553,-1.0000000000000242,0
GBPJPY,relaxed,2016,2016-05-17 06:00:00,2016-05-17 12:00:00,long,158.56,158.0859214634501,159.9822356096497,158.0859214634501,-0.4740785365499107,-1.0000000000000238,5
GBPJPY,relaxed,2016,2016-05-25 11:00:00,2016-05-25 23:00:00,long,161.8,161.26103036337997,163.4169089098601,161.26103036337997,-0.5389696366200383,-1.000000000000022,11
GBPJPY,relaxed,2016,2016-06-01 11:00:00,2016-06-03 14:00:00,short,157.68,158.52378804361038,155.14863586916886,155.14863586916886,2.5313641308311503,3.000000000000016,50
GBPJPY,relaxed,2016,2016-06-16 02:00:00,2016-06-16 06:00:00,short,148.62,149.33436418278967,146.47690745163098,146.47690745163098,2.143092548369026,3.000000000000014,3
GBPJPY,relaxed,2016,2016-06-24 02:00:00,2016-06-24 07:00:00,short,137.55,142.3702663921883,123.08920082343509,142.3702663921883,-4.8202663921883016,-0.9999999999999989,4
GBPJPY,relaxed,2016,2016-08-04 11:00:00,2016-08-07 22:00:00,short,133.02,133.63342366243234,131.179729012703,133.63342366243234,-0.613423662432325,-0.9999999999999866,33
GBPJPY,relaxed,2016,2016-08-30 13:00:00,2016-08-31 08:00:00,long,134.65,134.311605691368,135.6651829258961,135.6651829258961,1.0151829258960845,2.999999999999994,18
GBPJPY,relaxed,2016,2016-09-13 14:00:00,2016-09-13 17:00:00,short,134.65,135.11157688856267,133.26526933431205,135.11157688856267,-0.46157688856266077,-1.0000000000000244,2
GBPJPY,relaxed,2016,2016-09-16 07:00:00,2016-09-16 18:00:00,short,134.45,134.8746368723343,133.17608938299708,133.17608938299708,1.2739106170029117,2.9999999999999907,10
GBPJPY,relaxed,2016,2016-09-26 07:00:00,2016-09-27 01:00:00,short,130.07,130.49146739104808,128.80559782685575,130.49146739104808,-0.4214673910480826,-0.9999999999999943,17
GBPJPY,relaxed,2016,2016-10-06 23:00:00,2016-10-07 00:00:00,short,128.52,129.49655575035675,125.59033274892977,129.49655575035675,-0.9765557503567379,-0.9999999999999889,0
GBPJPY,relaxed,2016,2016-11-03 04:00:00,2016-11-03 07:00:00,short,126.51,126.88093768515384,125.39718694453849,126.88093768515384,-0.37093768515383374,-0.9999999999999845,2
GBPJPY,relaxed,2016,2016-11-04 15:00:00,2016-11-08 18:00:00,long,129.18,128.8002188003517,130.31934359894495,130.31934359894495,1.1393435989449472,3.0000000000000275,48
GBPJPY,relaxed,2016,2016-11-23 14:00:00,2016-11-23 17:00:00,long,138.81,138.35578461040086,140.17264616879743,140.17264616879743,1.3626461687974256,3.0000000000000058,2
GBPJPY,relaxed,2016,2016-11-30 16:00:00,2016-12-01 12:00:00,long,142.38,141.73308009402226,144.32075971793324,144.32075971793324,1.940759717933247,3.000000000000011,19
GBPJPY,relaxed,2016,2016-12-22 16:00:00,2016-12-28 18:00:00,short,144.43,144.76066697240665,143.4379990827801,143.4379990827801,0.9920009172199116,3.0000000000000027,83
GBPJPY,relaxed,2017,2017-01-24 17:00:00,2017-01-26 09:00:00,long,142.23,141.66301102708516,143.93096691874445,143.93096691874445,1.7009669187444558,2.9999999999999982,39
